EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyCorner3FGA,SecondChanceFtPoints,LongMidRangeAssists,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,ShortMidRangePctAssisted,PenaltyCorner3Frequency,PenaltyCorner3FGM,SelfOReb,DefensiveGoaltends,3SecondViolations,SelfORebPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,BlockingFouls,BlockingFoulsDrawn,Technical Free Throw Trips,Blocked3s,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,Travels,BlockedArc3,Charge Fouls Drawn,OffLongMidRangeReboundPct,on,FTOffRebounds,OffFTReboundPct,LongMidRangePctBlocked,HeaveAttempts,Clear Path Fouls,Corner3PctBlocked,OffensiveGoaltends,HeaveMakes
1626143,1610612751,Jahlil Okafor,Jahlil Okafor,1626143,BKN,777.0,13.0,-13.0,26.0,28,1.0,3.0,2.0,54,4.0,4.0,2.0,2.0,1.0,1.0,5.0,5.0,1.0,11.0,37.0,2.0,2.0,4.0,1.0,1.0,2.0,8.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.2,0.3333333333333333,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,0.5,28.57142857142857,0.5,0.4,0.6666666666666666,0.5,0.4285714285714285,0.2,1.0,0.5,0.5,0.5,1.0,0.8,1.0,1.0,0.25,0.2,1.0,1.0,1.0,1.0,0.8,0.54794,0.69105,0.1666666666666666,0.1666666666666666,0.3636363636363636,0.0909090909090909,2.14,0.0384615384615384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1626156,1610612751,D'Angelo Russell,D'Angelo Russell,1626156,BKN,12216.0,204.0,-50.0,421.0,425,87.0,77.0,42.0,846,10.0,17.0,2.0,2.0,6.0,15.0,26.0,51.0,17.0,135.0,492.0,3.0,3.0,15.0,3.0,27.0,2.0,50.0,2.0,24.0,41.0,21.0,99.0,2.0,11.0,18.0,31.0,5.0,36.0,13.0,6.0,6.0,11.0,24.0,4.0,16.0,23.0,19.0,7.0,,27.0,87.0,0.0384615384615384,0.04,0.5098039215686274,1.0,0.5462962962962963,0.8333333333333334,0.5818965517241379,0.8333333333333334,0.421875,29.914529914529915,0.5416666666666666,0.1304347826086956,0.0192307692307692,0.1929824561403508,0.1487179487179487,0.0248756218905472,0.0238095238095238,0.0232558139534883,0.125,0.1162790697674418,0.2045454545454545,0.1574074074074074,0.5882352941176471,0.625,0.1,0.1388888888888889,0.4,0.4285714285714285,0.2222222222222222,1.0,0.6851851851851852,0.5102407407407409,0.44655,0.0701754385964912,0.125,0.1111111111111111,0.2,9.760784313725493,0.2066508313539192,5.0,6.0,10.0,19.0,3.0,5.0,1.0,1.0,19.0,52.0,2.0,5.0,2.0,14.0,22.0,57.0,3.0,6.0,9.0,16.0,2.0,14.0,48.0,18.0,52.0,19.0,2.0,17.0,13.0,4.0,3.0,3.0,2.0,8.0,5.0,3.0,1.0,7.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,0.7272727272727273,0.3859649122807017,0.5,0.1428571428571428,0.3859649122807017,0.5625,0.4,0.5277777777777778,0.0392156862745098,0.0588235294117647,0.0666666666666666,0.25,0.0309278350515463,0.0259740259740259,0.05,0.1489361702127659,0.1538461538461538,0.1759259259259259,0.5263157894736842,0.5263157894736842,0.0462962962962962,0.6,0.6,1.0,0.4814814814814814,0.3653846153846153,0.3653846153846153,0.6842105263157895,0.1111111111111111,1.0,1.0,0.5555555555555556,0.4,0.5,0.2,0.8333333333333334,0.4666666666666667,0.1428571428571428,0.3653846153846153,0.5027849999999999,0.0172413793103448,25.657894736842103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201960,1610612751,DeMarre Carroll,DeMarre Carroll,201960,BKN,8953.0,149.0,13.0,301.0,301,81.0,86.0,34.0,602,7.0,12.0,2.0,2.0,4.0,11.0,11.0,28.0,16.0,59.0,328.0,2.0,3.0,8.0,9.0,18.0,12.0,10.0,2.0,4.0,8.0,3.0,20.0,,12.0,17.0,33.0,4.0,37.0,,,,1.0,1.0,5.0,12.0,14.0,24.0,9.0,,18.0,81.0,0.5454545454545454,0.6,0.3928571428571428,0.6666666666666666,0.4574468085106383,0.875,0.5175438596491229,0.8,0.5,17.261904761904763,,0.17,,0.2790697674418604,0.2027972027972027,0.0258064516129032,,,0.2564102564102564,0.1724137931034483,0.2894736842105263,0.2553191489361702,0.5833333333333334,0.7777777777777778,0.5714285714285714,0.2340425531914893,0.3636363636363636,0.4,0.5,1.0,0.6595744680851063,0.4983468085106382,0.57885,0.1886792452830188,0.2647058823529412,0.135593220338983,0.3050847457627119,7.275,0.2691029900332226,2.0,3.0,,5.0,,4.0,,,7.0,15.0,1.0,1.0,1.0,2.0,7.0,19.0,1.0,1.0,3.0,8.0,1.0,3.0,21.0,,15.0,7.0,4.0,4.0,3.0,1.0,,4.0,4.0,1.0,1.0,,,,1.0,1.0,,,,2.0,3.0,1.0,4.0,6.0,1.0,6.0,2.0,4.0,1.0,0.3684210526315789,1.0,0.3333333333333333,0.3684210526315789,0.375,0.4090909090909091,0.4042553191489361,0.1428571428571428,0.25,0.0909090909090909,0.3333333333333333,0.05,0.0338983050847457,0.0952380952380952,0.0625,0.2,0.1063829787234042,,,0.0851063829787234,,,,0.3191489361702128,0.4666666666666667,0.4666666666666667,1.0,,,,0.25,1.0,1.0,0.2727272727272727,0.6666666666666666,0.1818181818181818,0.5,0.4666666666666667,0.4480318181818182,0.0526315789473684,25.20526315789473,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.3333333333333333,0.5,0.0909090909090909,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201967,1610612751,Dante Cunningham,Dante Cunningham,201967,BKN,26805.0,447.0,-49.0,919.0,929,233.0,257.0,92.0,1848,32.0,50.0,9.0,14.0,7.0,21.0,42.0,79.0,11.0,164.0,1064.0,9.0,15.0,26.0,1.0,36.0,68.0,16.0,16.0,7.0,22.0,6.0,59.0,15.0,21.0,48.0,77.0,28.0,105.0,9.0,5.0,7.0,8.0,17.0,27.0,36.0,15.0,16.0,9.0,,36.0,233.0,0.8095238095238095,1.0,0.5316455696202531,0.6,0.5503597122302158,0.6,0.5655172413793104,0.6190476190476191,0.5294117647058824,15.835777126099709,0.5294117647058824,0.1726618705035971,0.0666666666666666,0.1653543307086614,0.1703703703703703,0.063063063063063,0.0729166666666666,0.086021505376344,0.1869158878504672,0.2073170731707317,0.1869158878504672,0.3597122302158273,0.64,0.7441860465116279,0.75,0.1510791366906475,0.3333333333333333,0.3684210526315789,0.7,0.6428571428571429,0.7913669064748201,0.5363496402877698,0.566173076923077,0.0625,0.1071428571428571,0.1585365853658536,0.2195121951219512,4.915189873417721,0.2535364526659412,4.0,9.0,3.0,8.0,15.0,38.0,2.0,3.0,8.0,22.0,,2.0,1.0,5.0,23.0,60.0,2.0,5.0,7.0,18.0,7.0,15.0,69.0,,22.0,8.0,9.0,15.0,11.0,4.0,1.0,13.0,8.0,12.0,8.0,4.0,1.0,2.0,3.0,2.0,1.0,2.0,,2.0,4.0,,1.0,14.0,,14.0,,1.0,1.0,0.3833333333333333,0.4,0.4666666666666667,0.3833333333333333,0.3888888888888889,0.5303030303030303,0.4316546762589928,0.1139240506329113,0.14,0.0952380952380952,0.2857142857142857,0.0593607305936073,0.0479041916167664,0.0961538461538461,0.1235955056179775,0.05,0.0575539568345323,0.375,0.375,0.2733812949640288,0.3947368421052631,0.3947368421052631,1.0,0.158273381294964,0.3636363636363636,0.3636363636363636,1.0,0.15,0.6666666666666666,1.0,0.1,,,0.2727272727272727,0.4444444444444444,0.1515151515151515,0.2,0.3636363636363636,0.5007515151515152,,24.075,10.0,2.0,,,2.0,,9.0,5.0,8.0,0.5714285714285714,1.0,0.303030303030303,6.0,2.0,2.0,1.0,0.0307692307692307,1.0,0.1111111111111111,0.6,,,,,,,,,,,,,True,,,,,,,,
203925,1610612751,Joe Harris,Joe Harris,203925,BKN,18348.0,306.0,-22.0,628.0,637,153.0,182.0,59.0,1265,29.0,43.0,2.0,3.0,3.0,7.0,32.0,53.0,16.0,149.0,709.0,2.0,3.0,13.0,4.0,33.0,44.0,20.0,2.0,7.0,16.0,6.0,41.0,6.0,13.0,21.0,34.0,9.0,43.0,8.0,,6.0,6.0,14.0,11.0,26.0,16.0,19.0,10.0,,33.0,153.0,0.6875,0.7096774193548387,0.6037735849056604,0.6666666666666666,0.6519607843137255,0.5555555555555556,0.6727272727272727,0.5909090909090909,0.75,17.76504297994269,0.5714285714285714,0.1044776119402985,0.0392156862745098,0.1428571428571428,0.1164383561643835,0.0304054054054054,0.09375,,0.1,0.1724137931034483,0.141025641025641,0.4215686274509804,0.6744186046511628,0.8055555555555556,0.7241379310344828,0.0686274509803921,0.4285714285714285,0.6,0.3333333333333333,0.6666666666666666,0.9019607843137256,0.5365426470588236,0.5081875,0.0909090909090909,0.1639344262295081,0.087248322147651,0.2214765100671141,3.0962264150943395,0.2436305732484076,9.0,11.0,,3.0,4.0,8.0,,,19.0,41.0,2.0,6.0,2.0,6.0,23.0,49.0,2.0,6.0,10.0,12.0,3.0,8.0,66.0,3.0,41.0,19.0,9.0,9.0,6.0,3.0,1.0,3.0,,8.0,5.0,3.0,,2.0,1.0,3.0,2.0,2.0,3.0,,2.0,,,5.0,1.0,7.0,1.0,,0.9565217391304348,0.4693877551020408,0.3333333333333333,0.375,0.4693877551020408,0.8333333333333334,0.725,0.4803921568627451,0.1698113207547169,0.1627906976744186,0.2857142857142857,,0.0209790209790209,0.0277777777777777,,0.0476190476190476,0.1538461538461538,0.0294117647058823,,,0.0784313725490196,0.5,0.5,1.0,0.4019607843137255,0.4634146341463415,0.475,0.9473684210526316,,,,0.6666666666666666,0.3333333333333333,1.0,0.55,0.8181818181818182,0.3,0.3333333333333333,0.4634146341463415,0.5321174999999999,,25.55510204081633,2.0,3.0,,1.0,1.0,,3.0,1.0,3.0,0.4285714285714285,0.3333333333333333,0.1,1.0,1.0,,,0.0285714285714285,,0.5,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.0204081632653061,0.024390243902439,,,,,True,,,,,,,,
203459,1610612751,Allen Crabbe,Allen Crabbe,203459,BKN,10127.0,169.0,-44.0,348.0,351,65.0,81.0,37.0,699,7.0,9.0,1.0,1.0,1.0,11.0,11.0,26.0,3.0,85.0,433.0,1.0,3.0,11.0,1.0,14.0,16.0,6.0,2.0,3.0,7.0,2.0,18.0,2.0,10.0,12.0,23.0,3.0,26.0,5.0,,5.0,,5.0,3.0,15.0,5.0,4.0,2.0,,14.0,65.0,0.7272727272727273,0.8,0.4230769230769231,0.3333333333333333,0.5857142857142857,0.9166666666666666,0.5985915492957746,0.9166666666666666,0.6363636363636364,19.74025974025974,1.0,0.1276595744680851,0.0232558139534883,0.2272727272727272,0.1594202898550724,0.0172413793103448,0.0606060606060606,,,0.2758620689655172,0.2058823529411764,0.1285714285714285,0.7777777777777778,0.875,0.7142857142857143,0.1571428571428571,0.0909090909090909,0.1,0.1666666666666666,1.0,0.7571428571428571,0.5213614285714285,0.487875,0.0422535211267605,0.074074074074074,0.1294117647058823,0.1647058823529411,9.43846153846154,0.1867816091954023,1.0,2.0,3.0,6.0,5.0,8.0,1.0,1.0,15.0,36.0,2.0,2.0,3.0,7.0,20.0,44.0,3.0,3.0,2.0,3.0,3.0,8.0,54.0,6.0,36.0,15.0,2.0,4.0,4.0,,1.0,1.0,1.0,3.0,2.0,1.0,,,,,,1.0,,,1.0,1.0,,2.0,,2.0,4.0,,0.9,0.4545454545454545,1.0,0.375,0.4545454545454545,0.6666666666666666,0.5909090909090909,0.6285714285714286,0.0769230769230769,0.1111111111111111,0.0909090909090909,0.0833333333333333,0.0113636363636363,0.0151515151515151,,0.1176470588235294,0.3,0.0857142857142857,0.5,0.5,0.1142857142857142,0.625,0.625,1.0,0.5142857142857142,0.4166666666666667,0.4166666666666667,0.8666666666666667,0.1666666666666666,1.0,1.0,0.3333333333333333,1.0,1.0,0.1818181818181818,0.5,0.6363636363636364,0.4285714285714285,0.4166666666666667,0.5581590909090909,0.0227272727272727,25.452272727272728,1.0,,,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0909090909090909,,1.0,,,0.027027027027027,0.6666666666666666,,,,,1.0,,,,,,,,,,True,,,,,,,,
203915,1610612751,Spencer Dinwiddie,Spencer Dinwiddie,203915,BKN,15381.0,256.0,-2.0,521.0,522,149.0,148.0,49.0,1043,10.0,21.0,,1.0,9.0,19.0,19.0,44.0,31.0,114.0,607.0,2.0,5.0,12.0,16.0,42.0,10.0,28.0,,25.0,50.0,18.0,125.0,1.0,6.0,10.0,16.0,2.0,18.0,10.0,1.0,9.0,4.0,14.0,7.0,24.0,32.0,42.0,18.0,,42.0,149.0,0.2631578947368421,0.2631578947368421,0.4318181818181818,0.4,0.5,0.7142857142857143,0.553921568627451,0.75,0.6612903225806451,20.103986135181977,0.7142857142857143,0.0675675675675675,0.0075757575757575,0.0857142857142857,0.073394495412844,0.0080321285140562,0.0175438596491228,,0.0689655172413793,0.0697674418604651,0.0655737704918032,0.253012048192771,0.4761904761904761,0.5882352941176471,0.4,0.2289156626506024,0.4736842105263157,0.4736842105263157,0.1428571428571428,,0.7228915662650602,0.4841524096385542,0.49356,0.1919191919191919,0.3,0.1052631578947368,0.3684210526315789,6.425000000000001,0.2859884836852207,3.0,6.0,,4.0,2.0,6.0,,,13.0,33.0,2.0,2.0,5.0,12.0,15.0,39.0,2.0,2.0,4.0,8.0,6.0,14.0,24.0,21.0,33.0,13.0,4.0,25.0,13.0,12.0,5.0,1.0,,11.0,9.0,2.0,,1.0,,5.0,2.0,1.0,,2.0,2.0,1.0,3.0,,,1.0,5.0,2.0,0.5333333333333333,0.3846153846153846,1.0,0.4285714285714285,0.3846153846153846,0.5,0.5909090909090909,0.4698795180722891,0.0909090909090909,0.1904761904761904,,,0.0085470085470085,,0.0285714285714285,0.0638297872340425,0.2222222222222222,0.0481927710843373,,,0.072289156626506,0.3333333333333333,0.3333333333333333,1.0,0.3975903614457831,0.3939393939393939,0.3939393939393939,0.4615384615384615,,,,0.2857142857142857,1.0,0.5,0.2727272727272727,0.5,0.5454545454545454,0.4166666666666667,0.3939393939393939,0.4773772727272727,0.0256410256410256,25.446153846153845,2.0,2.0,2.0,,1.0,1.0,,,1.0,1.0,0.1111111111111111,0.0909090909090909,1.0,,,,,,,0.5,,,1.0,1.0,1.0,,,,1.0,1.0,,,True,,,,,,,,
1627747,1610612751,Caris LeVert,Caris LeVert,1627747,BKN,14736.0,246.0,-28.0,510.0,522,152.0,171.0,50.0,1032,28.0,47.0,3.0,6.0,3.0,22.0,33.0,73.0,23.0,116.0,594.0,3.0,6.0,10.0,6.0,25.0,16.0,50.0,2.0,31.0,56.0,25.0,137.0,6.0,2.0,21.0,23.0,7.0,30.0,8.0,2.0,7.0,5.0,13.0,11.0,18.0,23.0,25.0,13.0,,25.0,152.0,0.2424242424242424,0.25,0.4520547945205479,0.5,0.4386792452830189,0.25,0.4957264957264957,0.3571428571428571,0.4032258064516129,23.00884955752212,0.6153846153846154,0.13125,0.0465116279069767,0.0256410256410256,0.0966386554621848,0.0290456431535269,0.0727272727272727,0.0363636363636363,0.1186440677966101,0.1777777777777777,0.0289855072463768,0.4433962264150943,0.5957446808510638,0.6829268292682927,0.25,0.2075471698113207,0.1363636363636363,0.15,0.5,0.5,0.7547169811320755,0.5168905660377358,0.510145,0.1120689655172413,0.1566265060240964,0.0862068965517241,0.2155172413793103,4.767123287671233,0.2980392156862745,3.0,6.0,2.0,4.0,,1.0,,,9.0,32.0,,6.0,3.0,12.0,9.0,33.0,,6.0,5.0,16.0,3.0,12.0,21.0,6.0,32.0,9.0,8.0,25.0,16.0,9.0,5.0,1.0,,15.0,9.0,6.0,2.0,1.0,1.0,3.0,,,,1.0,3.0,,1.0,2.0,,2.0,3.0,,0.7777777777777778,0.2727272727272727,,0.25,0.2727272727272727,0.3125,0.3392857142857143,0.3113207547169811,0.1095890410958904,0.1276595744680851,0.0909090909090909,,0.0089285714285714,,0.037037037037037,0.1071428571428571,,0.0377358490566037,0.5,0.5,0.0094339622641509,,,,0.3018867924528302,0.28125,0.2903225806451613,0.7777777777777778,,,,0.5,,,0.2142857142857142,0.5,0.4285714285714285,0.25,0.28125,0.4902178571428572,,25.93030303030304,,4.0,1.0,1.0,,,1.0,1.0,2.0,1.0,0.3333333333333333,,,2.0,,,0.037037037037037,,0.3333333333333333,,1.0,,,,,,0.0303030303030303,0.03125,,,,,True,,,,,,,,
1628495,1610612751,Milton Doyle,Milton Doyle,1628495,BKN,2175.0,36.0,-3.0,72.0,71,18.0,22.0,9.0,143,2.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,13.0,79.0,2.0,2.0,5.0,1.0,5.0,,6.0,2.0,2.0,2.0,2.0,4.0,1.0,,4.0,4.0,1.0,5.0,,,,,,1.0,6.0,1.0,1.0,1.0,,5.0,18.0,,,0.75,1.0,0.6666666666666666,1.0,0.7222222222222222,1.25,0.8333333333333334,10.714285714285715,,0.2222222222222222,0.0666666666666666,,0.1379310344827586,0.0263157894736842,0.1111111111111111,,0.1818181818181818,0.2,,0.3333333333333333,0.6666666666666666,0.6666666666666666,,0.1111111111111111,1.0,1.0,0.5,1.0,0.8888888888888888,0.4772444444444443,0.4546,0.1111111111111111,0.25,0.3846153846153846,0.3846153846153846,3.275,0.25,1.0,1.0,,,,,,,2.0,5.0,,,,1.0,2.0,5.0,,,2.0,2.0,,1.0,6.0,,5.0,2.0,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,1.0,,1.0,2.0,,1.0,0.4,,,0.4,1.0,0.6666666666666666,0.5555555555555556,,,,,,,,0.5,,,,,,,,,0.5555555555555556,0.4,0.4,1.0,,,,,,,0.3333333333333333,1.0,0.3333333333333333,,0.4,0.3723166666666667,,27.14,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
203917,1610612751,Nik Stauskas,Nik Stauskas,203917,BKN,3090.0,52.0,-1.0,108.0,107,34.0,41.0,14.0,215,3.0,5.0,1.0,1.0,,2.0,4.0,8.0,2.0,28.0,121.0,1.0,1.0,2.0,1.0,9.0,6.0,2.0,,2.0,6.0,1.0,16.0,1.0,1.0,3.0,4.0,1.0,5.0,,3.0,,3.0,3.0,4.0,4.0,3.0,4.0,2.0,,9.0,34.0,0.75,0.75,0.5,1.0,0.65,0.5,0.6363636363636364,0.5,0.5625,20.0,,0.1111111111111111,0.0384615384615384,0.0714285714285714,0.0975609756097561,0.0172413793103448,0.0666666666666666,,0.125,,0.0909090909090909,0.25,0.6,1.0,0.6666666666666666,0.1,,,0.5,1.0,0.85,0.5378875,0.56575,0.0909090909090909,0.2,0.0714285714285714,0.3214285714285714,4.7875,0.3148148148148148,,1.0,1.0,1.0,2.0,3.0,,1.0,4.0,9.0,,,,3.0,6.0,12.0,,1.0,1.0,2.0,2.0,5.0,15.0,3.0,9.0,4.0,3.0,4.0,4.0,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,0.8333333333333334,0.5,,0.4,0.5,0.5,0.5714285714285714,0.6,0.375,0.4,0.5,,,,,0.2,,0.05,1.0,1.0,0.15,0.6666666666666666,0.6666666666666666,1.0,0.45,0.4444444444444444,0.4444444444444444,0.75,0.5,,,,,,0.1428571428571428,,0.4285714285714285,,0.4444444444444444,0.5444071428571429,,25.266666666666666,2.0,,,,1.0,,,1.0,1.0,1.0,,0.2857142857142857,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,
