EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,LostBallSteals,BadPassTurnovers,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyOffPossPct,LongMidRangeFGM,PenaltyArc3FGA,FtPoints,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,Arc3Assists,AtRimAssists,OffThreePtRebounds,BadPassSteals,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffThreePtReboundPct,OffArc3ReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Loose Ball Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceArc3FGA,SecondChanceFG3A,Charge Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,SecondChanceArc3Frequency,BadPassOutOfBoundsTurnovers,PtsUnassisted3s,Blocked3s,BlockedArc3,DefCorner3ReboundPct,PenaltyAtRimFGM,PenaltyTurnovers,Offensive Fouls,PenaltyAtRimAccuracy,PenaltyArc3FGM,PenaltyFG3M,ShortMidRangeAssists,PenaltyFg3Pct,PenaltyArc3Accuracy,on,2pt And 1 Free Throw Trips,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,Fg3aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Charge Fouls,BlockingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,OffensiveGoaltends,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedCorner3,Corner3PctBlocked,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations
1626199,1610612759,Darrun Hilliard,Darrun Hilliard,1626199,SAS,634.0,11,7,22,22,10.0,1.0,44,1.0,2.0,2.0,1.0,2.0,2.0,2.0,24,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.25,0.25,0.5,0.5,0.5,26.08695652173913,0.5,0.3333333333333333,0.2,0.3333333333333333,1.0,0.5,0.5,1.0,0.5,0.5,0.476425,6.199999999999999,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627749,1610612759,Dejounte Murray,Dejounte Murray,1627749,SAS,768.0,13,8,26,27,13.0,3.0,53,1.0,1.0,1.0,5.0,8.0,2.0,16.0,29,10.0,1.0,,,3.0,4.0,1.0,,,,1.0,,,0.625,0.8,0.8,0.2,,,37.931034482758626,1.0,,0.18181818181818182,,,0.1,1.0,1.0,0.1,0.7,0.54869,6.975,23.8,1.0,4.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,6.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.14285714285714285,0.6666666666666666,0.1111111111111111,0.5,1.0,0.3333333333333333,0.5,0.8,0.8,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5818,0.5725,0.125,0.038461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627854,1610612759,Bryn Forbes,Bryn Forbes,1627854,SAS,1494.0,25,6,51,50,15.0,3.0,101,1.0,1.0,2.0,4.0,6.0,3.0,13.0,54,,2.0,,1.0,1.0,2.0,,,,,,,1.0,0.6666666666666666,0.6111111111111112,0.65,0.3333333333333333,,,18.51851851851852,,0.1111111111111111,0.047619047619047616,,0.5,0.1111111111111111,1.0,1.0,0.2222222222222222,0.4444444444444444,0.44382222222222223,14.616666666666665,25.099999999999998,14.0,1.0,1.0,,,,4.0,1.0,1.0,,1.0,,,,2.0,3.0,,,2.0,1.0,3.0,,1.0,7.0,,,,1.0,,1.0,,,14.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,0.05263157894736842,,,,0.1111111111111111,1.0,1.0,0.4444444444444444,0.1111111111111111,1.0,1.0,1.0,,,,,,,,,0.4487875,,0.27450980392156865,2.0,2.0,2.0,1.0,2.0,2.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.5,0.25,0.4,0.1111111111111111,0.1111111111111111,1.0,1.0,0.5,0.5,1.0,0.5,0.1,0.14285714285714285,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627856,1610612759,Matt Costello,Matt Costello,1627856,SAS,1932.0,32,15,64,66,19.0,5.0,130,,,,2.0,4.0,,4.0,66,,,,3.0,8.0,9.0,1.0,,1.0,,1.0,6.0,7.0,0.5,0.5,0.5,,,,7.142857142857143,1.0,0.25,0.24,0.25,0.3333333333333333,,,,,1.0,0.5816749999999999,1.55,,15.0,2.0,4.0,,1.0,1.0,,,,,,,1.0,,1.0,,,,,2.0,2.0,,,6.0,1.0,3.0,2.0,1.0,,2.0,1.0,,15.0,,,,,,,0.6666666666666666,0.06666666666666667,0.23076923076923078,0.041666666666666664,,0.3333333333333333,,1.0,0.5,0.5,,,,,,,,,1.0,,1.0,,0.7592,0.7592,,0.234375,,,,,,,,4.0,2.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,2.0,2.0,2.0,2.0,0.14285714285714285,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202722,1610612759,Davis Bertans,Davis Bertans,202722,SAS,928.0,15,14,31,32,14.0,3.0,63,,,3.0,,,4.0,11.0,30,,3.0,,,,,,,,,,1.0,1.0,,1.125,1.1,1.0,,,14.705882352941176,,,,,,,,,0.75,1.0,0.537975,,25.8,1.0,,,,,,,1.0,1.0,2.0,3.0,,,,,9.0,,2.0,2.0,2.0,4.0,,,10.0,,,,,,,,,1.0,1.0,0.75,0.75,,,,,,,,,,,,,,,0.25,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,0.6666666666666666,,,,0.03225806451612903,,,2.0,,,,,,2.0,2.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203464,1610612759,Brandon Paul,Brandon Paul,203464,SAS,1227.0,20,9,41,43,5.0,3.0,84,,,2.0,,1.0,2.0,4.0,39,,2.0,1.0,2.0,2.0,2.0,2.0,,,,2.0,,1.0,,0.5,0.5,0.6666666666666666,1.0,,13.636363636363637,1.0,0.4,0.125,1.0,,,,,0.6666666666666666,1.0,0.45498333333333335,3.2,25.6,9.0,,1.0,,,,,,,1.0,1.0,,,,,3.0,,1.0,1.0,3.0,4.0,1.0,,11.0,,,,,,,,2.0,9.0,1.0,0.5,0.5,,,,,,,,,,,0.3333333333333333,,,,,,,,0.5,0.5,1.0,,,,0.5,0.4641,,,0.21951219512195122,,,1.0,,,1.0,1.0,,2.0,1.0,,,3.0,2.0,,1.0,,,,,,0.5,,,,,,,,,,,0.25,,,,,,,,0.5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203937,1610612759,Kyle Anderson,Kyle Anderson,203937,SAS,523.0,9,-3,15,16,,2.0,31,,1.0,1.0,1.0,2.0,1.0,4.0,23,,1.0,,,,,,1.0,,,1.0,,1.0,0.5,0.3333333333333333,0.5,0.3333333333333333,,,27.77777777777778,,,,,,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,0.45166666666666666,11.15,26.7,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,2.0,,,,,2.0,,,,,1.0,2.0,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628401,1610612759,Derrick White,Derrick White,1628401,SAS,847.0,14,14,29,30,9.0,2.0,59,,,4.0,,1.0,4.0,11.0,19,,4.0,1.0,,3.0,3.0,,,,,,,,,0.9,0.9166666666666666,0.8,1.0,,19.35483870967742,,,0.2727272727272727,,,,,,0.8,1.0,0.54269,1.0,25.5,15.0,,1.0,,,,,,,3.0,3.0,,,,,6.0,,3.0,1.0,,1.0,,,2.0,,3.0,,,,,,,15.0,0.6666666666666666,0.75,0.75,,,,,,0.375,,,,,0.2,,,,,,,,0.75,0.75,0.6666666666666666,,,,0.75,,0.5055,,0.5172413793103449,,1.0,2.0,,1.0,2.0,2.0,,,1.0,,,2.0,2.0,1.0,2.0,,,,,,0.5,,,,,,,,1.0,0.16666666666666666,0.5,0.18181818181818182,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,3.0,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200752,1610612759,Rudy Gay,Rudy Gay,200752,SAS,481.0,8,4,18,18,5.0,,36,,,1.0,2.0,4.0,1.0,4.0,13,,1.0,,1.0,1.0,1.0,1.0,2.0,,,3.0,1.0,2.0,0.5,0.4,0.4,0.2,,,44.44444444444444,0.3333333333333333,0.5,0.16666666666666666,,,,,,0.2,0.8,0.5422,5.525,25.7,14.0,2.0,3.0,,,2.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,14.0,,,,,,,,,,,,,,0.6,0.6666666666666666,0.6666666666666666,0.2,,,,,,,,,,0.6666666666666666,,,0.5734666666666667,,0.7777777777777778,,1.0,,1.0,1.0,,2.0,4.0,,,,,2.0,,,2.0,,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,,,1.0,,,,,0.3333333333333333,,,0.5,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,2.0,1.0,0.5,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,290.0,5,3,9,10,5.0,1.0,19,,,2.0,,,2.0,6.0,9,,2.0,,,,,,,,,,,,,1.5,1.5,1.0,,,18.181818181818183,,,,,,,,,1.0,1.0,0.527925,,26.15,6.0,,,,,,,,,2.0,2.0,,,,,6.0,,2.0,1.0,,1.0,,,2.0,,,,,,,,,6.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,0.5652,,0.6666666666666666,,1.0,,,1.0,,3.0,,,,,,,,,3.0,,,,,1.5,1.5,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
