EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,SecondChancePointsPct,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,HeaveAttempts,FTOffRebounds,BlockingFouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,DefensiveGoaltends,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,3SecondViolations,Defensive 3 Seconds Violations,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls,Corner3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on
1626199,1610612759,Darrun Hilliard,Darrun Hilliard,1626199,SAS,3742.0,62,-5,128,127,71,48,9,255,1.0,2,1.0,2.0,1.0,5.0,1.0,2.0,4.0,1.0,2.0,3.0,9,4.0,2.0,8.0,148,1.0,2.0,5.0,2.0,2.0,6.0,6.0,4.0,2.0,4.0,3.0,7,2.0,1.0,3.0,1.0,17,4.0,4,4,2.0,2.0,1.0,3.0,1.0,2.0,4.0,2.0,3.0,3,3.0,1.0,3.0,1.0,1.0,1.0,6.0,71,1.0,0.3333333333333333,0.4,0.23076923076923078,0.2857142857142857,0.2857142857142857,0.375,0.3076923076923077,0.2222222222222222,0.5,0.2,13.13868613138686,0.25,0.13793103448275862,0.08333333333333333,0.3333333333333333,0.2,0.15384615384615385,0.5,1.0,0.38461538461538464,0.2,0.25,0.15384615384615385,0.5,0.5,0.3076923076923077,1.0,0.2857142857142857,0.5,0.2857142857142857,0.46153846153846156,0.460873076923077,0.51375,0.4692357142857143,0.07692307692307693,0.1111111111111111,0.75,8.511111111111113,25.35,0.5546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627749,1610612759,Dejounte Murray,Dejounte Murray,1627749,SAS,29119.0,485,110,984,983,263,231,100,1967,56.0,99,15.0,28.0,25.0,59.0,18.0,41.0,3.0,,,99.0,199,8.0,44.0,251.0,932,,23.0,50.0,1.0,23.0,69.0,132.0,3.0,12.0,41.0,39.0,80,27.0,12.0,24.0,12.0,199,61.0,102,130,32.0,21.0,28.0,18.0,16.0,1.0,46.0,8.0,20.0,44,49.0,1.0,58.0,8.0,24.0,9.0,69.0,263,9.0,0.49748743718592964,0.46,0.5,0.45098039215686275,0.540948275862069,0.5227272727272727,0.03864734299516908,0.06030150753768844,0.08080808080808081,0.06779661016949153,25.411334552102378,0.6086956521739131,0.18208955223880596,0.1952191235059761,0.1076923076923077,0.28125,0.4782608695652174,0.5656565656565656,0.6153846153846154,0.28502415458937197,0.423728813559322,0.45454545454545453,0.19806763285024154,0.43902439024390244,0.43902439024390244,0.014492753623188406,,0.5490196078431373,0.5357142857142857,,0.5169082125603864,0.5176613526570049,0.5193,0.5402254901960785,0.10762331838565023,0.11162790697674418,0.2749003984063745,6.949748743718593,23.675,0.26727642276422764,8.0,18.0,2.0,5.0,1.0,1.0,3.0,10.0,26.0,20.0,66.0,9.0,14.0,1.0,5.0,14.0,14.0,37.0,4.0,28.0,5.0,11.0,6.0,12.0,8.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,8.0,4.0,2.0,2.0,8.0,5.0,2.0,0.3333333333333333,0.358695652173913,1.0,0.375,0.375,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.21052631578947367,0.047619047619047616,0.2215568862275449,0.08695652173913043,0.06153846153846154,0.07920792079207921,0.017241379310344827,0.05194805194805195,0.08270676691729323,0.10714285714285714,0.1834862385321101,0.2109375,0.2564102564102564,0.054945054945054944,0.625,0.35714285714285715,0.28,0.3333333333333333,0.024154589371980676,0.4,0.4,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6923076923076923,0.4444444444444444,0.0196078431372549,0.3333333333333333,0.0796812749003984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627854,1610612759,Bryn Forbes,Bryn Forbes,1627854,SAS,29511.0,492,55,998,979,350,311,97,1977,9.0,19,4.0,9.0,18.0,37.0,10.0,36.0,51.0,6.0,11.0,37.0,92,62.0,13.0,162.0,1000,6.0,14.0,33.0,15.0,8.0,51.0,26.0,51.0,6.0,17.0,13.0,30,10.0,3.0,11.0,5.0,73,17.0,27,30,7.0,3.0,8.0,6.0,6.0,3.0,14.0,5.0,9.0,25,25.0,6.0,20.0,3.0,9.0,1.0,51.0,349,1.0,0.40217391304347827,0.42424242424242425,0.4837662337662338,0.4479166666666667,0.4968944099378882,0.47115384615384615,0.4025974025974026,0.06521739130434782,0.10526315789473684,0.05405405405405406,15.808491418247515,0.5714285714285714,0.06181818181818182,0.060810810810810814,0.044444444444444446,0.0821917808219178,0.12337662337662338,0.47368421052631576,0.5294117647058824,0.24025974025974026,0.4864864864864865,0.5142857142857142,0.23376623376623376,0.2777777777777778,0.29411764705882354,0.33116883116883117,0.46153846153846156,0.1875,0.4444444444444444,0.22916666666666666,0.525974025974026,0.48126363636363645,0.445825,0.47444270833333335,0.0625,0.09183673469387756,0.3148148148148148,10.88369565217391,25.106451612903225,0.35070140280561124,,1.0,6.0,11.0,4.0,19.0,25.0,3.0,7.0,16.0,48.0,72.0,,19.0,1.0,1.0,2.0,10.0,,3.0,,4.0,,2.0,1.0,,3.0,,2.0,2.0,1.0,,1.0,,,1.0,1.0,1.0,6.0,0.6486486486486487,0.6486486486486487,0.96,0.4032258064516129,0.4032258064516129,0.42857142857142855,0.5769230769230769,0.5714285714285714,,0.007142857142857143,0.05917159763313609,0.00641025641025641,0.006880733944954129,,,0.02247191011235955,0.007518796992481203,,0.0625,0.06201550387596899,0.05,,1.0,0.6666666666666666,0.7222222222222222,0.5,0.07142857142857142,0.5454545454545454,0.5454545454545454,1.0,0.37254901960784315,0.38,0.9473684210526315,0.07692307692307693,,0.08333333333333333,0.37254901960784315,0.09876543209876543,2.0,3.0,3.0,3.0,1.0,5.0,3.0,1.0,1.0,2.0,1.0,0.5,0.3333333333333333,0.016129032258064516,0.05555555555555555,0.0196078431372549,0.5,1.0,0.5,0.2727272727272727,0.016129032258064516,,,,,,,,,,,,,,,,,,,,,True
1627856,1610612759,Matt Costello,Matt Costello,1627856,SAS,928.0,15,14,31,32,1,14,3,63,2.0,3,,1.0,,,,,,,,2.0,3,,,4.0,30,,,1.0,,,,,,,,1.0,1,1.0,,,,3,3.0,7,8,,,1.0,,1.0,,1.0,,3.0,4,,,,,,,,1,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,,,11.76470588235294,1.0,0.42857142857142855,0.38461538461538464,0.3333333333333333,0.5,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,1.0,,,1.0,0.6673,0.7592,0.7592,,,,1.0666666666666667,,0.03225806451612903,,1.0,,,,,,,1.0,,4.0,,,,,,1.0,2.0,2.0,1.0,,,,,,,,,1.0,,,,2.0,2.0,,,2.0,2.0,,1.0,1.0,,,,,,,0.6666666666666666,0.16666666666666666,0.3333333333333333,,0.1,0.3333333333333333,,,,,0.5,0.3333333333333333,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
202722,1610612759,Davis Bertans,Davis Bertans,202722,SAS,65170.0,1086,89,2174,2157,564,510,221,4331,43.0,55,12.0,12.0,15.0,31.0,9.0,28.0,216.0,17.0,58.0,67.0,114,252.0,40.0,456.0,2240,18.0,19.0,26.0,69.0,11.0,130.0,22.0,215.0,6.0,46.0,28.0,74,16.0,12.0,27.0,10.0,176,87.0,135,153,26.0,22.0,23.0,13.0,4.0,2.0,36.0,7.0,47.0,93,51.0,4.0,49.0,2.0,9.0,5.0,130.0,562,5.0,0.5877192982456141,0.7307692307692307,0.5683060109289617,0.6263157894736842,0.5922077922077922,0.6435643564356436,0.6885245901639344,0.05263157894736842,0.07272727272727272,0.03225806451612903,17.375154766817992,0.6388888888888888,0.13425925925925927,0.125,0.13247863247863248,0.12903225806451613,0.15027322404371585,0.7818181818181819,0.8431372549019608,0.08469945355191257,0.4838709677419355,0.5,0.07650273224043716,0.32142857142857145,0.3333333333333333,0.5901639344262295,0.5666666666666667,0.12631578947368421,1.0,0.6105263157894737,0.8387978142076503,0.5213157534246576,0.5566113636363638,0.5140015957446807,0.04736842105263158,0.0743801652892562,0.2850877192982456,7.655263157894736,25.773412698412702,0.2594296228150874,6.0,8.0,18.0,36.0,11.0,76.0,94.0,7.0,12.0,31.0,112.0,282.0,10.0,76.0,9.0,3.0,14.0,41.0,7.0,18.0,2.0,4.0,4.0,19.0,4.0,2.0,1.0,,5.0,1.0,5.0,1.0,27.0,20.0,,7.0,28.0,14.0,8.0,0.835820895522388,0.9032258064516129,1.0,0.373015873015873,0.3745019920318725,0.5833333333333334,0.43333333333333335,0.484375,0.1206896551724138,0.022364217252396165,0.10904255319148937,0.0079155672823219,0.01691542288557214,0.015384615384615385,0.02510460251046025,0.026041666666666668,0.0064516129032258064,0.014492753623188406,0.14035087719298245,0.11604095563139932,0.08433734939759036,0.01020408163265306,0.5,0.8372093023255814,0.9333333333333333,0.6666666666666666,0.09836065573770492,0.5,0.5,1.0,0.35185185185185186,0.35185185185185186,1.0,0.26666666666666666,0.75,0.11578947368421053,0.35348837209302325,0.06798245614035088,5.0,4.0,22.0,4.0,5.0,27.0,,,2.0,,9.0,0.2222222222222222,0.391304347826087,,0.03571428571428571,,0.23529411764705882,1.0,0.45454545454545453,0.3793103448275862,0.03474903474903475,1.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,0.018867924528301886,0.16666666666666666,0.03333333333333333,,,,,,,,,,True
200746,1610612759,LaMarcus Aldridge,LaMarcus Aldridge,200746,SAS,27019.0,450,103,876,863,162,150,105,1739,52.0,74,7.0,10.0,47.0,93.0,19.0,59.0,10.0,,,118.0,226,11.0,68.0,307.0,897,,15.0,26.0,,19.0,49.0,150.0,10.0,6.0,19.0,11.0,30,8.0,3.0,9.0,5.0,71,49.0,79,134,7.0,7.0,11.0,14.0,4.0,4.0,25.0,2.0,23.0,38,71.0,1.0,84.0,8.0,35.0,8.0,49.0,160,8.0,0.5221238938053098,0.5769230769230769,0.5042194092827004,0.5769230769230769,0.5586080586080586,0.6447368421052632,0.046413502109704644,0.02654867256637168,0.02702702702702703,0.043010752688172046,29.859719438877754,0.44,0.17562724014336917,0.17577197149643706,0.09302325581395349,0.23958333333333334,0.31223628691983124,0.7027027027027027,0.7222222222222222,0.3924050632911392,0.5053763440860215,0.5280898876404494,0.2489451476793249,0.3220338983050847,0.3220338983050847,0.04219409282700422,,0.38461538461538464,0.7,,0.35864978902953587,0.4673824152542372,0.5763033333333335,0.46189615384615385,0.13584905660377358,0.1383399209486166,0.15960912052117263,8.922123893805308,29.19090909090909,0.18493150684931506,23.0,31.0,,1.0,,1.0,1.0,30.0,41.0,73.0,86.0,3.0,38.0,1.0,5.0,24.0,31.0,25.0,5.0,55.0,4.0,,4.0,7.0,3.0,,2.0,1.0,4.0,1.0,7.0,1.0,19.0,12.0,1.0,6.0,19.0,14.0,1.0,0.3644067796610169,0.43434343434343436,1.0,0.09090909090909091,0.09090909090909091,0.7317073170731707,0.7317073170731707,0.7604166666666666,0.29411764705882354,0.11524163568773234,0.176056338028169,0.1518987341772152,0.1288056206088993,0.1506849315068493,0.10091743119266056,0.10344827586206896,0.15267175572519084,0.14814814814814814,0.18556701030927836,0.17142857142857143,0.1891891891891892,0.03636363636363636,0.7368421052631579,0.46153846153846156,0.19148936170212766,0.5263157894736842,0.004219409282700422,,,,0.1,0.1,1.0,0.7560975609756098,0.7419354838709677,,0.1,0.23778501628664495,,,,,13.0,,,,,3.0,1.0,,,,,,,,,,0.08333333333333333,,,,1.0,,,,1.0,,0.08695652173913043,,1.0,1.0,,,,,,,,True
203464,1610612759,Brandon Paul,Brandon Paul,203464,SAS,15828.0,264,-11,550,553,216,230,39,1103,16.0,24,8.0,8.0,5.0,9.0,2.0,5.0,11.0,1.0,1.0,23.0,38,15.0,9.0,64.0,563,1.0,13.0,16.0,2.0,5.0,31.0,12.0,11.0,2.0,8.0,9.0,17,6.0,3.0,7.0,,43,15.0,35,37,7.0,2.0,10.0,5.0,2.0,,15.0,4.0,6.0,25,21.0,1.0,22.0,2.0,9.0,3.0,31.0,216,3.0,0.6052631578947368,0.8125,0.5188679245283019,0.7222222222222222,0.5079365079365079,0.6458333333333334,0.2830188679245283,0.05263157894736842,0.08333333333333333,,13.220338983050846,0.6666666666666666,0.10714285714285714,0.128,0.08771929824561403,0.15384615384615385,0.4528301886792453,0.6666666666666666,0.7272727272727273,0.16981132075471697,0.5555555555555556,0.5555555555555556,0.09433962264150944,0.4,0.4,0.20754716981132076,0.2,0.4444444444444444,1.0,0.05555555555555555,0.7358490566037735,0.5358461538461539,0.44667500000000004,0.5508805555555556,0.15,0.2,0.484375,5.339473684210527,26.44,0.3927272727272727,2.0,2.0,1.0,4.0,1.0,2.0,3.0,2.0,4.0,6.0,34.0,9.0,2.0,2.0,1.0,1.0,1.0,17.0,3.0,2.0,1.0,5.0,2.0,8.0,1.0,2.0,,,1.0,,2.0,,4.0,3.0,,1.0,5.0,3.0,4.0,0.7391304347826086,0.7727272727272727,1.0,0.2,0.2,0.5,0.4,0.5,0.16666666666666666,0.007692307692307693,0.15454545454545454,0.011111111111111112,0.00909090909090909,,,0.02564102564102564,0.013513513513513514,,0.09090909090909091,0.16853932584269662,0.09523809523809523,0.045454545454545456,0.6,0.6875,0.8,1.0,0.07547169811320754,0.25,0.25,1.0,0.18181818181818182,0.18181818181818182,1.0,0.4,1.0,0.05555555555555555,0.18181818181818182,0.09375,,,,,2.0,,,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,,,,0.5,,,,1.0,,,,,,,True
203530,1610612759,Joffrey Lauvergne,Joffrey Lauvergne,203530,SAS,15511.0,259,-16,531,532,186,164,51,1063,40.0,53,9.0,12.0,11.0,38.0,3.0,5.0,,,,54.0,96,,16.0,124.0,589,,12.0,22.0,,11.0,35.0,38.0,,11.0,17.0,5.0,22,3.0,2.0,8.0,5.0,49,17.0,50,81,6.0,4.0,4.0,15.0,2.0,1.0,19.0,8.0,9.0,20,17.0,,25.0,1.0,9.0,4.0,35.0,186,3.0,0.5625,0.5454545454545454,0.5625,0.5454545454545454,0.5740740740740741,0.5833333333333334,,0.11458333333333333,0.05660377358490566,0.21052631578947367,21.63543441226576,0.21052631578947367,0.125,0.1782608695652174,0.09259259259259259,0.2,0.5520833333333334,0.7547169811320755,0.8,0.3958333333333333,0.2894736842105263,0.36666666666666664,0.052083333333333336,0.6,0.6,,,0.5454545454545454,0.75,,0.5520833333333334,0.5168218749999999,0.5861999999999998,0.5334863636363636,0.08653846153846154,0.08653846153846154,0.28225806451612906,4.490624999999999,,0.3502824858757062,13.0,21.0,,,,,,15.0,25.0,30.0,70.0,,24.0,,4.0,10.0,21.0,24.0,9.0,31.0,4.0,2.0,6.0,2.0,3.0,,1.0,1.0,1.0,3.0,,,2.0,2.0,,,2.0,1.0,3.0,0.6481481481481481,0.8333333333333334,,,,0.6,0.6,0.6,0.47368421052631576,0.15328467153284672,0.2553191489361702,0.12345679012345678,0.14220183486238533,0.0975609756097561,0.20634920634920634,0.12121212121212122,0.07936507936507936,0.2777777777777778,0.11538461538461539,0.24675324675324675,0.29411764705882354,0.12903225806451613,0.5,0.575,0.8181818181818182,1.0,,,,,,,,0.84,0.6190476190476191,,,0.24193548387096775,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.07692307692307693,,,,,1.0,,,,,,True
1628401,1610612759,Derrick White,Derrick White,1628401,SAS,5069.0,84,23,176,180,86,84,19,356,1.0,3,1.0,1.0,3.0,6.0,1.0,2.0,5.0,1.0,3.0,5.0,11,6.0,7.0,29.0,164,1.0,2.0,3.0,3.0,4.0,14.0,6.0,5.0,1.0,5.0,2.0,7,2.0,,4.0,1.0,16,8.0,10,13,3.0,2.0,3.0,1.0,1.0,,4.0,3.0,5.0,7,8.0,,12.0,,5.0,1.0,14.0,86,1.0,0.45454545454545453,0.6666666666666666,0.6470588235294118,0.8333333333333334,0.6304347826086957,0.7,0.35294117647058826,0.09090909090909091,0.3333333333333333,,13.705583756345177,0.75,0.15384615384615385,0.11494252873563218,0.19047619047619047,0.09090909090909091,0.17647058823529413,0.3333333333333333,0.5,0.35294117647058826,0.5,0.5,0.11764705882352941,0.5,0.5,0.29411764705882354,1.0,0.16666666666666666,1.0,0.5,0.5294117647058824,0.4755882352941177,0.60555,0.467675,0.22727272727272727,0.3125,0.4827586206896552,8.21818181818182,25.3,0.48863636363636365,,,1.0,1.0,,3.0,4.0,,,1.0,4.0,6.0,,3.0,,1.0,2.0,2.0,,3.0,1.0,1.0,1.0,2.0,,,,,,,,,2.0,2.0,,,2.0,1.0,,0.4,0.4,0.5,0.6666666666666666,0.6666666666666666,,,0.25,,0.04878048780487805,0.05714285714285714,0.03225806451612903,0.041666666666666664,0.06666666666666667,,0.07692307692307693,0.038461538461538464,,0.15,0.07692307692307693,,0.14285714285714285,0.5,1.0,0.3333333333333333,,0.058823529411764705,1.0,1.0,1.0,0.6,0.6,0.3333333333333333,,,,0.6,0.034482758620689655,,,2.0,,1.0,2.0,6.0,,,,,,0.6666666666666666,,,,,,,0.6666666666666666,,,,,,1.0,,,,,,,,,,,,,,,,True
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,18164.0,303,20,603,595,158,143,59,1198,20.0,32,5.0,8.0,4.0,14.0,,7.0,37.0,5.0,13.0,24.0,53,52.0,28.0,130.0,634,6.0,5.0,13.0,21.0,12.0,40.0,32.0,37.0,6.0,32.0,18.0,50,14.0,4.0,25.0,4.0,118,18.0,32,35,11.0,8.0,15.0,10.0,3.0,,25.0,7.0,,19,41.0,6.0,32.0,2.0,10.0,5.0,40.0,158,3.0,0.4528301886792453,0.38461538461538464,0.4857142857142857,0.4117647058823529,0.5378151260504201,0.4634146341463415,0.49523809523809526,0.11320754716981132,0.125,0.07142857142857142,21.311475409836067,0.6,0.10526315789473684,0.11151079136690648,0.09375,0.14285714285714285,0.3047619047619048,0.625,0.7142857142857143,0.13333333333333333,0.2857142857142857,0.3076923076923077,0.06666666666666667,,,0.3523809523809524,0.5,0.23529411764705882,0.625,0.38235294117647056,0.8,0.5239173076923075,0.4663916666666667,0.5205666666666667,0.09649122807017543,0.16393442622950818,0.3076923076923077,5.873584905660379,25.140384615384622,0.2620232172470978,,1.0,4.0,15.0,8.0,14.0,18.0,1.0,4.0,8.0,16.0,45.0,,14.0,3.0,1.0,2.0,13.0,1.0,3.0,1.0,3.0,7.0,12.0,1.0,,2.0,1.0,1.0,1.0,,1.0,5.0,4.0,1.0,,5.0,3.0,4.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.34615384615384615,0.34615384615384615,0.25,0.4,0.4,0.06666666666666667,0.011764705882352941,0.12149532710280374,0.009259259259259259,0.01079136690647482,,0.01818181818181818,0.017857142857142856,,0.03333333333333333,0.0784313725490196,0.12643678160919541,0.1,0.018518518518518517,0.6,0.4,,,0.14285714285714285,0.26666666666666666,0.2857142857142857,1.0,0.3783783783783784,0.3783783783783784,0.7857142857142857,0.1,,0.23529411764705882,0.3783783783783784,0.06153846153846154,3.0,2.0,3.0,2.0,,6.0,9.0,1.0,,2.0,1.0,0.3333333333333333,0.2857142857142857,0.019230769230769232,0.14285714285714285,,0.4,0.5,0.375,0.23076923076923078,0.018867924528301886,1.0,,,1.0,3.0,,,,,,0.1,,,,,1.0,0.06666666666666667,,,,True
