EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Charge Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,on,Corner3PctBlocked,BlockedCorner3,Clear Path Fouls,HeaveMakes
1626161,1610612758,Willie Cauley-Stein,Willie Cauley-Stein,1626161,SAC,47922.0,799,-193,1569,1567,262,295,165,3136,78.0,131.0,14.0,29.0,18.0,25.0,33.0,84.0,20.0,48.0,1.0,2.0,1.0,1.0,1.0,131.0,263.0,1.0,3.0,43.0,308.0,1826,18.0,43.0,3.0,39.0,25.0,43.0,2.0,6.0,56.0,166.0,96.0,3.0,20.0,1.0,23.0,45.0,15.0,60,10.0,5.0,28.0,5.0,12.0,135,14.0,35.0,1.0,71,52.0,15.0,138,50.0,188,5.0,32.0,28.0,4.0,24.0,5.0,12.0,17.0,1.0,12.0,1.0,3.0,41.0,3.0,3.0,42,3.0,72,6.0,5.0,67.0,5.0,5.0,1.0,79.0,9.0,40.0,4.0,23.0,16.0,7.0,23.0,9.0,1.0,1.0,2.0,56.0,261,5.0,3.0,0.6335877862595419,0.6859504132231405,1.0,0.3333333333333333,0.5,0.49809885931558934,0.4186046511627907,0.5813953488372093,0.4981203007518797,0.4186046511627907,0.5555555555555556,0.5116279069767442,0.43333333333333335,0.56,0.011278195488721804,0.08745247148288973,0.10687022900763359,0.10714285714285714,19.298245614035086,0.5853658536585366,0.40540540540540543,0.027777777777777776,0.14207650273224043,0.06517690875232775,0.2268370607028754,0.06542056074766354,0.18114874815905743,0.06524633821571238,0.09271523178807947,0.07042253521126761,0.03468208092485549,0.062111801242236024,0.07547169811320754,0.08888888888888889,0.1440677966101695,0.20353982300884957,0.2350597609561753,0.1935483870967742,0.045454545454545456,0.391304347826087,0.4924812030075188,0.5954198473282443,0.6666666666666666,0.7051282051282052,0.3157894736842105,0.39285714285714285,0.44,0.3939393939393939,0.18045112781954886,0.4166666666666667,0.4166666666666667,0.75,0.007518796992481203,0.5,0.5,1.0,0.0037593984962406013,0.6744186046511628,0.4827586206896552,0.21428571428571427,0.5555555555555556,0.72,0.022222222222222223,0.022222222222222223,0.5037593984962406,0.4929043396226415,0.5420424242424243,0.5039204545454545,0.13468013468013468,0.1360544217687075,0.1266233766233766,0.18181818181818182,6.6988593155893525,30.400000000000002,0.16698534098151688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627741,1610612758,Buddy Hield,Buddy Hield,1627741,SAC,29698.0,495,-84,966,966,207,295,113,1932,34.0,49.0,6.0,9.0,6.0,9.0,7.0,26.0,16.0,41.0,10.0,21.0,6.0,78.0,20.0,57.0,116.0,46.0,99.0,25.0,277.0,1131,8.0,15.0,,34.0,12.0,21.0,26.0,13.0,79.0,52.0,62.0,105.0,8.0,,12.0,19.0,11.0,30,8.0,3.0,9.0,3.0,7.0,71,5.0,11.0,,31,31.0,1.0,63,16.0,79,1.0,19.0,15.0,4.0,17.0,2.0,9.0,13.0,5.0,8.0,1.0,3.0,30.0,1.0,4.0,18,,39,2.0,,18.0,,,,26.0,,5.0,4.0,2.0,2.0,,2.0,1.0,,,,77.0,205,5.0,3.0,0.45614035087719296,0.49056603773584906,0.7608695652173914,0.46464646464646464,0.46464646464646464,0.49137931034482757,0.5333333333333333,0.5714285714285714,0.586046511627907,0.68,0.7021276595744681,0.6004464285714286,0.68,0.7307692307692307,0.4604651162790698,0.10344827586206896,0.14285714285714285,0.07692307692307693,23.26007326007326,0.5666666666666667,0.04,,0.13304721030042918,0.03353658536585366,0.1631578947368421,0.0364963503649635,0.14657210401891252,0.034408602150537634,0.05952380952380952,0.021897810218978103,0.028037383177570093,0.03636363636363636,0.037037037037037035,0.1125,0.10526315789473684,0.18181818181818182,0.17880794701986755,0.10256410256410256,0.010526315789473684,0.5,0.22790697674418606,0.6938775510204082,0.8095238095238095,0.29411764705882354,0.12093023255813953,0.2692307692307692,0.2916666666666667,0.7142857142857143,0.19069767441860466,0.3902439024390244,0.42105263157894735,0.6875,0.09767441860465116,0.47619047619047616,0.47619047619047616,0.9,0.3627906976744186,0.36,0.6666666666666666,0.16666666666666666,0.19148936170212766,0.6666666666666666,0.1276595744680851,0.425531914893617,0.6883720930232559,0.5106197674418607,0.5160521739130435,0.4729734042553192,0.022727272727272728,0.04132231404958678,0.12274368231046931,0.2851985559566787,9.00603448275862,25.162626262626258,0.21428571428571427,2.0,4.0,5.0,36.0,4.0,6.0,9.0,6.0,10.0,14.0,33.0,78.0,36.0,1.0,1.0,1.0,8.0,0.6,0.5384615384615384,0.010101010101010102,0.07317073170731707,0.01282051282051282,0.46153846153846156,0.4675324675324675,0.7222222222222222,0.16,0.5,1.0,0.24,0.6666666666666666,1.0,0.8333333333333334,0.45,0.46153846153846156,,,,,,,,True,,,,
1627781,1610612758,Malachi Richardson,Malachi Richardson,1627781,SAC,3412.0,57,-26,115,113,26,40,15,228,1.0,3.0,,,1.0,2.0,,1.0,1.0,4.0,,,,6.0,,2.0,8.0,,6.0,3.0,7.0,133,,1.0,,,1.0,2.0,,,2.0,2.0,2.0,,,,2.0,3.0,,3,,,1.0,,2.0,6,1.0,,,1,2.0,,3,1.0,4,,2.0,,2.0,1.0,,,1.0,1.0,1.0,,,2.0,1.0,1.0,3,,4,,,2.0,,,,4.0,,2.0,,,,,,,,,,2.0,24,1.0,,0.5,0.5,,,,0.25,,0.5,0.14285714285714285,,0.5,0.21875,,0.5,0.42857142857142855,0.25,0.3333333333333333,,13.636363636363635,0.5,,,0.08333333333333333,,0.045454545454545456,0.043478260869565216,0.06521739130434782,0.01639344262295082,,,,0.05555555555555555,,,,0.15384615384615385,,0.16666666666666666,,,0.21428571428571427,0.3333333333333333,0.5,1.0,0.07142857142857142,,,,0.2857142857142857,0.25,0.3333333333333333,,,,,,0.42857142857142855,,,,1.0,0.5,,,0.6428571428571429,0.4656892857142857,0.52695,0.42795,0.125,0.2,,0.2857142857142857,10.6625,25.733333333333334,0.22608695652173913,,,,,,1.0,,,1.0,,,6.0,,,,,,,,,0.25,,,,,,,,0.5,,,,,,,,,,,,,True,,,,
1628368,1610612758,De'Aaron Fox,De'Aaron Fox,1628368,SAC,54023.0,900,-203,1792,1774,271,386,200,3566,56.0,100.0,6.0,6.0,13.0,24.0,31.0,88.0,24.0,81.0,4.0,15.0,3.0,42.0,5.0,111.0,269.0,18.0,57.0,45.0,321.0,2062,9.0,16.0,1.0,22.0,20.0,53.0,8.0,15.0,55.0,50.0,172.0,36.0,8.0,1.0,29.0,82.0,45.0,127,33.0,12.0,39.0,26.0,17.0,299,4.0,10.0,,24,45.0,1.0,70,14.0,84,3.0,35.0,16.0,19.0,51.0,9.0,28.0,22.0,9.0,23.0,1.0,1.0,73.0,2.0,8.0,30,2.0,67,1.0,1.0,67.0,,2.0,1.0,65.0,7.0,31.0,5.0,10.0,6.0,3.0,11.0,7.0,,,,55.0,270,9.0,4.0,0.22522522522522523,0.2336448598130841,0.6666666666666666,0.3157894736842105,0.32142857142857145,0.41263940520446096,0.5625,0.37735849056603776,0.4233128834355828,0.525,0.32786885245901637,0.45211267605633804,0.5238095238095238,0.3767123287671233,0.17484662576687116,0.10780669144981413,0.16,0.14772727272727273,21.08641975308642,0.6986301369863014,0.02631578947368421,,0.10112359550561797,0.01567398119122257,0.06896551724137931,0.016736401673640166,0.08701134930643127,0.01596351197263398,0.005649717514124294,0.015810276679841896,0.02403846153846154,0.005434782608695652,0.05454545454545454,0.09146341463414634,0.07894736842105263,0.13953488372093023,0.05964912280701754,0.1111111111111111,0.018404907975460124,0.6363636363636364,0.3067484662576687,0.56,0.6666666666666666,0.30357142857142855,0.26993865030674846,0.3522727272727273,0.41333333333333333,0.0967741935483871,0.24846625766871167,0.2962962962962963,0.2962962962962963,0.20833333333333334,0.046012269938650305,0.26666666666666666,0.26666666666666666,1.0,0.12883435582822086,0.3,1.0,,0.39344262295081966,0.5416666666666666,0.04918032786885246,0.08196721311475409,0.4815950920245399,0.48665046439628473,0.508140625,0.472034745762712,0.08857142857142856,0.10580204778156997,0.06853582554517133,0.17133956386292834,8.885501858736061,26.25087719298245,0.15122767857142858,,1.0,,14.0,1.0,3.0,,1.0,4.0,,18.0,41.0,14.0,,1.0,5.0,,0.25,,,,,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.05,,,0.15,0.3333333333333333,1.0,,,0.34146341463414637,1.0,1.0,1.0,2.0,,,,True,,,,
2216,1610612758,Zach Randolph,Zach Randolph,2216,SAC,90465.0,1508,-353,2963,2947,489,650,327,5910,139.0,214.0,48.0,75.0,21.0,29.0,97.0,230.0,74.0,172.0,10.0,22.0,5.0,125.0,15.0,310.0,616.0,51.0,147.0,84.0,857.0,3456,62.0,109.0,13.0,149.0,43.0,84.0,20.0,28.0,132.0,250.0,370.0,147.0,78.0,2.0,40.0,90.0,37.0,127,28.0,9.0,50.0,22.0,18.0,291,16.0,81.0,,112,175.0,13.0,300,97.0,397,23.0,42.0,31.0,11.0,69.0,15.0,39.0,47.0,9.0,30.0,2.0,6.0,116.0,9.0,19.0,47,,119,12.0,7.0,137.0,1.0,18.0,,107.0,21.0,56.0,8.0,10.0,4.0,6.0,10.0,6.0,,3.0,1.0,132.0,486,14.0,8.0,0.4032258064516129,0.4612546125461255,0.9607843137254902,0.3469387755102041,0.35172413793103446,0.5032467532467533,0.5688073394495413,0.5119047619047619,0.5065530799475754,0.576271186440678,0.5,0.5316377171215881,0.596,0.559322033898305,0.1926605504587156,0.06493506493506493,0.0514018691588785,0.12173913043478261,27.57177033492823,0.5948275862068966,0.18055555555555555,,0.24238227146814403,0.07956777996070727,0.19614711033274956,0.03764705882352941,0.2219644238205723,0.06722106722106722,0.10714285714285714,0.08208955223880597,0.05357142857142857,0.030864197530864196,0.0594059405940594,0.23529411764705882,0.2815126050420168,0.20754716981132076,0.2017353579175705,0.17272727272727273,0.0647887323943662,0.6,0.2804718217562254,0.6495327102803738,0.6847290640394089,0.4316546762589928,0.30144167758846657,0.4217391304347826,0.4801980198019802,0.29896907216494845,0.2254259501965924,0.43023255813953487,0.4327485380116959,0.4864864864864865,0.028833551769331587,0.45454545454545453,0.45454545454545453,0.9,0.16382699868938402,0.635593220338983,0.64,0.10416666666666667,0.27884615384615385,0.7241379310344828,0.04807692307692308,0.14423076923076922,0.47313237221494103,0.4627285808147175,0.542864705882353,0.4622752427184466,0.07017543859649122,0.08602150537634409,0.17386231038506417,0.15402567094515754,8.634902597402599,25.73537414965987,0.1650354370570368,,2.0,3.0,41.0,4.0,7.0,3.0,4.0,9.0,6.0,6.0,123.0,41.0,,5.0,3.0,,0.4444444444444444,0.3,,0.005813953488372093,,0.328,0.328,0.975609756097561,0.01694915254237288,,,0.059322033898305086,0.5714285714285714,1.0,0.6,0.2,0.3333333333333333,,,,,,,,True,,,,
1628382,1610612758,Justin Jackson,Justin Jackson,1628382,SAC,30816.0,514,-136,1017,1012,115,175,103,2029,34.0,39.0,6.0,7.0,4.0,4.0,18.0,33.0,7.0,18.0,7.0,22.0,1.0,40.0,2.0,59.0,90.0,18.0,62.0,9.0,181.0,1180,9.0,10.0,,24.0,6.0,8.0,3.0,3.0,18.0,88.0,30.0,54.0,10.0,,2.0,16.0,12.0,28,8.0,4.0,8.0,6.0,2.0,68,3.0,9.0,,22,30.0,1.0,53,12.0,65,2.0,7.0,6.0,1.0,7.0,,5.0,4.0,,2.0,1.0,3.0,11.0,,,18,,29,1.0,,20.0,,,,14.0,4.0,8.0,1.0,1.0,,,1.0,,,,,18.0,115,1.0,1.0,0.7457627118644068,0.8148148148148148,1.0,0.2903225806451613,0.2903225806451613,0.6555555555555556,0.9,0.75,0.5657894736842105,0.8571428571428571,0.6818181818181818,0.5764331210191083,0.8571428571428571,0.75,0.40789473684210525,0.022222222222222223,0.02564102564102564,0.030303030303030304,14.801762114537446,0.6363636363636364,0.05555555555555555,,0.11450381679389313,0.02564102564102564,0.1073170731707317,0.01948051948051948,0.11134903640256959,0.023762376237623763,0.03296703296703297,0.027972027972027972,0.017094017094017096,0.01639344262295082,0.03125,0.08653846153846154,0.11235955056179775,0.15942028985507245,0.09696969696969697,0.15,0.027777777777777776,,0.2565789473684211,0.8717948717948718,0.8947368421052632,0.8235294117647058,0.21710526315789475,0.5454545454545454,0.5625,0.7222222222222222,0.11842105263157894,0.3888888888888889,0.3888888888888889,0.42857142857142855,0.14473684210526316,0.3181818181818182,0.3181818181818182,1.0,0.2631578947368421,0.5,0.8571428571428571,0.3333333333333333,0.36363636363636365,1.0,0.09090909090909091,0.18181818181818182,0.6644736842105263,0.5194059210526317,0.5161772727272728,0.5015727272727273,0.05128205128205128,0.0851063829787234,0.13259668508287292,0.09944751381215469,7.950000000000001,24.624193548387098,0.11307767944936087,,,,11.0,2.0,4.0,1.0,2.0,4.0,1.0,,40.0,11.0,,,3.0,,0.5,0.3333333333333333,,,,0.275,0.275,1.0,,,,0.2857142857142857,0.5,1.0,,0.5,0.275,,,1.0,,,,,True,,,,
1713,1610612758,Vince Carter,Vince Carter,1713,SAC,10365.0,173,-8,356,351,91,141,34,707,5.0,9.0,,1.0,1.0,1.0,,5.0,4.0,8.0,,4.0,2.0,26.0,8.0,9.0,22.0,9.0,30.0,6.0,51.0,393,,1.0,,,2.0,5.0,10.0,,10.0,10.0,8.0,24.0,,,1.0,11.0,4.0,15,4.0,,8.0,1.0,2.0,34,2.0,2.0,,4,14.0,4.0,22,4.0,26,,8.0,4.0,4.0,4.0,,3.0,,,1.0,,,4.0,,,12,,18,,,9.0,1.0,,,8.0,1.0,3.0,,6.0,3.0,2.0,7.0,6.0,,,,10.0,89,1.0,,0.5555555555555556,0.5555555555555556,0.8888888888888888,0.3,0.3,0.4090909090909091,,0.4,0.4326923076923077,,0.3333333333333333,0.4636363636363636,,0.3333333333333333,0.5769230769230769,0.045454545454545456,,0.2,14.936708860759493,1.0,0.2857142857142857,,0.14736842105263157,0.01818181818181818,0.06153846153846154,0.04,0.1125,0.025,,0.025,0.02857142857142857,0.05,,0.08108108108108109,0.16129032258064516,0.2222222222222222,0.037037037037037035,0.18181818181818182,,0.8571428571428571,0.17307692307692307,0.5555555555555556,0.5555555555555556,0.8,0.09615384615384616,,,,0.15384615384615385,0.5,0.5,0.25,0.07692307692307693,,,,0.5,0.5,,,0.06666666666666667,1.0,0.13333333333333333,0.5333333333333333,0.75,0.5022692307692308,,0.49891666666666656,0.07272727272727272,0.125,,0.19607843137254902,9.254545454545452,25.643333333333334,0.2556179775280899,,,,9.0,,1.0,2.0,,1.0,2.0,3.0,26.0,9.0,,,2.0,,,0.2,,,,0.34615384615384615,0.34615384615384615,0.8888888888888888,,,,0.5,,,,0.25,0.34615384615384615,1.0,1.0,1.0,,1.0,0.03225806451612903,,True,,,,
201588,1610612758,George Hill,George Hill,201588,SAC,43927.0,732,-172,1410,1401,220,239,165,2811,28.0,42.0,3.0,4.0,7.0,8.0,19.0,44.0,14.0,40.0,12.0,21.0,1.0,64.0,16.0,61.0,126.0,41.0,85.0,48.0,293.0,1644,7.0,13.0,1.0,33.0,11.0,23.0,17.0,26.0,69.0,42.0,80.0,96.0,8.0,1.0,3.0,49.0,27.0,76,21.0,6.0,23.0,15.0,11.0,179,1.0,12.0,,35,36.0,2.0,73,13.0,86,2.0,23.0,14.0,9.0,18.0,1.0,11.0,16.0,5.0,7.0,4.0,2.0,34.0,2.0,3.0,22,,45,,3.0,64.0,,,2.0,62.0,4.0,16.0,16.0,6.0,5.0,1.0,7.0,3.0,,,,69.0,220,1.0,15.0,0.3442622950819672,0.3684210526315789,0.7804878048780488,0.4823529411764706,0.4880952380952381,0.48412698412698413,0.5384615384615384,0.4782608695652174,0.580568720379147,0.6956521739130435,0.5375,0.6129707112970711,0.717391304347826,0.5948275862068966,0.4028436018957346,0.023809523809523808,0.023809523809523808,0.045454545454545456,16.968184653774173,0.5294117647058824,0.05714285714285714,,0.10746268656716418,0.02414486921529175,0.1282051282051282,0.005050505050505051,0.11677631578947369,0.01870503597122302,0.03076923076923077,0.020942408376963352,0.022727272727272728,0.006756756756756757,,0.11940298507462686,0.06862745098039216,0.13131313131313133,0.1111111111111111,0.19298245614035087,0.0196078431372549,0.42857142857142855,0.1990521327014218,0.6666666666666666,0.6829268292682927,0.42857142857142855,0.20853080568720378,0.4318181818181818,0.4523809523809524,0.2631578947368421,0.1895734597156398,0.35,0.35,0.2857142857142857,0.0995260663507109,0.5714285714285714,0.5714285714285714,0.9166666666666666,0.3033175355450237,0.17391304347826086,0.75,,0.2,0.875,0.025,0.4,0.6018957345971564,0.49523428571428574,0.5137400000000001,0.4486615384615385,0.08071748878923767,0.11594202898550725,0.11262798634812286,0.2354948805460751,9.204761904761902,25.4235294117647,0.15602836879432624,3.0,4.0,1.0,29.0,3.0,6.0,6.0,6.0,10.0,7.0,27.0,63.0,29.0,,,2.0,1.0,0.6,0.4117647058823529,,,,0.453125,0.453125,0.7241379310344828,0.17391304347826086,0.75,1.0,0.2608695652173913,0.5,1.0,1.0,0.375,0.4603174603174603,1.0,1.0,,1.0,2.0,0.023529411764705882,2.0,True,,,,
202066,1610612758,Garrett Temple,Garrett Temple,202066,SAC,46294.0,772,-187,1507,1507,221,338,182,3014,23.0,39.0,3.0,3.0,1.0,2.0,2.0,14.0,17.0,54.0,18.0,49.0,9.0,49.0,5.0,42.0,107.0,35.0,98.0,21.0,210.0,1765,3.0,10.0,,15.0,3.0,7.0,14.0,7.0,25.0,44.0,40.0,90.0,6.0,,6.0,44.0,21.0,65,12.0,9.0,29.0,10.0,5.0,151,5.0,5.0,1.0,32,20.0,9.0,61,11.0,72,,27.0,7.0,20.0,24.0,2.0,19.0,10.0,1.0,5.0,1.0,1.0,34.0,,10.0,36,,63,,2.0,36.0,1.0,,1.0,29.0,2.0,10.0,4.0,16.0,8.0,8.0,16.0,8.0,,,,24.0,218,5.0,3.0,0.5238095238095238,0.5641025641025641,0.8571428571428571,0.35714285714285715,0.35714285714285715,0.3925233644859813,0.3,0.42857142857142855,0.4609756097560976,0.5,0.42857142857142855,0.4792626728110599,0.5,0.4807692307692308,0.47804878048780486,0.056074766355140186,0.1282051282051282,0.07142857142857142,14.610011641443538,0.7058823529411765,0.23684210526315788,0.02702702702702703,0.05509641873278237,0.00945179584120983,0.11149825783972125,0.023148148148148147,0.08,0.013422818791946308,0.012738853503184714,0.010101010101010102,0.005747126436781609,0.03184713375796178,,0.046511627906976744,0.04,0.08256880733944955,0.10775862068965517,0.12727272727272726,,0.5,0.1902439024390244,0.5897435897435898,0.6764705882352942,0.5652173913043478,0.06829268292682927,0.14285714285714285,0.15384615384615385,0.5,0.2634146341463415,0.3148148148148148,0.3148148148148148,0.47058823529411764,0.23902439024390243,0.3673469387755102,0.3673469387755102,0.7777777777777778,0.23902439024390243,0.2,1.0,,0.09523809523809523,0.5,0.42857142857142855,0.23809523809523808,0.6682926829268293,0.5103737745098039,0.49309583333333334,0.4718428571428571,0.046948356807511735,0.08695652173913043,0.07142857142857142,0.11904761904761904,11.131775700934583,24.593877551020412,0.14664897146648972,,1.0,3.0,17.0,3.0,4.0,1.0,3.0,5.0,4.0,15.0,49.0,17.0,,1.0,5.0,3.0,0.6,0.2857142857142857,,,,0.3469387755102041,0.3469387755102041,0.9411764705882353,0.06666666666666667,,,0.26666666666666666,0.75,1.0,0.3333333333333333,0.2,0.3469387755102041,,,,,,,,True,,,,
203992,1610612758,Bogdan Bogdanovic,Bogdan Bogdanovic,203992,SAC,51921.0,865,-227,1714,1699,323,370,167,3413,33.0,51.0,,1.0,5.0,7.0,20.0,50.0,18.0,45.0,6.0,16.0,,105.0,26.0,71.0,146.0,50.0,121.0,37.0,329.0,2034,3.0,9.0,4.0,22.0,7.0,17.0,26.0,14.0,61.0,62.0,80.0,114.0,,,15.0,52.0,34.0,86,24.0,10.0,37.0,5.0,10.0,206,5.0,9.0,1.0,38,34.0,6.0,78,15.0,93,2.0,24.0,20.0,4.0,31.0,7.0,26.0,19.0,6.0,5.0,,4.0,50.0,3.0,4.0,28,2.0,59,,2.0,50.0,1.0,3.0,,46.0,4.0,14.0,9.0,7.0,4.0,3.0,9.0,4.0,,,,60.0,322,6.0,7.0,0.43661971830985913,0.43661971830985913,0.76,0.4132231404958678,0.4132231404958678,0.4863013698630137,0.3333333333333333,0.4117647058823529,0.5468164794007491,0.4090909090909091,0.5465116279069767,0.5716783216783217,0.4583333333333333,0.5865384615384616,0.45318352059925093,0.10273972602739725,0.13725490196078433,0.1,17.527386541471046,0.62,0.15,0.023809523809523808,0.08395061728395062,0.01639344262295082,0.11801242236024845,0.018867924528301886,0.09903713892709766,0.0171990171990172,0.013071895424836602,0.009216589861751152,0.027932960893854747,0.02,0.015384615384615385,0.06918238993710692,0.08661417322834646,0.10084033613445378,0.1320754716981132,0.05263157894736842,0.015384615384615385,0.4444444444444444,0.19101123595505617,0.6470588235294118,0.75,0.48484848484848486,0.18726591760299627,0.4,0.4444444444444444,0.35,0.16853932584269662,0.4,0.42857142857142855,0.4444444444444444,0.0599250936329588,0.375,0.375,1.0,0.39325842696629215,0.045454545454545456,,,0.16279069767441862,0.7142857142857143,,0.6046511627906976,0.6441947565543071,0.4876003745318352,0.4826999999999999,0.4732441860465117,0.05415162454873646,0.08974358974358974,0.0668693009118541,0.18541033434650456,9.683561643835613,25.36859504132231,0.18844807467911318,,1.0,,44.0,4.0,12.0,11.0,4.0,13.0,11.0,36.0,105.0,44.0,,,2.0,3.0,0.3076923076923077,0.4230769230769231,,0.06666666666666667,,0.41904761904761906,0.41904761904761906,0.7272727272727273,0.045454545454545456,,,0.5454545454545454,0.3333333333333333,0.75,,0.4230769230769231,0.41904761904761906,2.0,2.0,,,1.0,0.008264462809917356,1.0,True,,,,
