EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,Steals,BadPassSteals,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,Usage,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,FG3APct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,ThreePtAssists,Assists,Arc3Assists,AssistPoints,on,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,FG2M,FG2A,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,FTOffRebounds,OffFTReboundPct,BlockingFouls,Blocked3s,BlockedArc3,OffensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceArc3FGM,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Clear Path Fouls,Arc3PctBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,DefensiveGoaltends,3SecondViolations
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,31.0,1,5,2,1,2,3,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2,1.0,1.0,50.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628513,1610612762,Naz Mitrou-Long,Naz Mitrou-Long,1628513,UTA,31.0,1,5,2,1,2,3,,3.0,,3.0,,,,,,3.0,2,1.5,1.5,50.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48675,0.48675,25.7,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201973,1610612762,Jonas Jerebko,Jonas Jerebko,201973,UTA,31.0,1,5,2,1,2,3,,,,,,,,,,,2,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202327,1610612762,Ekpe Udoh,Ekpe Udoh,202327,UTA,31.0,1,5,2,1,2,3,,,,,,,,,,,2,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202692,1610612762,Alec Burks,Alec Burks,202692,UTA,31.0,1,5,2,1,2,3,,,,,,,,,,,2,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,68937.0,1149,190,2265,2280,867,4545,59.0,341.0,26.0,128.0,35.0,24.0,77.0,74.0,33.0,126.0,866,0.5378548895899053,0.5614035087719298,14.452668484612387,0.10967741935483871,0.17277486910994763,0.375366568914956,0.3827814569536424,19.0,61.0,7.0,24.0,42.0,118.0,16.0,46.0,108.0,58.0,19.0,0.8571428571428571,0.3559322033898305,0.34782608695652173,0.3652173913043478,0.4964788732394366,0.5151515151515151,0.4154929577464789,0.2147887323943662,0.3114754098360656,0.3114754098360656,0.6842105263157895,0.24242424242424243,0.2916666666666667,0.7922535211267606,0.3275862068965517,0.536391637010676,0.5483203125000001,25.170338983050847,38.0,95.0,19.0,228.0,False,664.0,267.0,56.0,107.0,7.0,11.0,20.0,34.0,18.0,49.0,4.0,10.0,23.0,57.0,1.0,3.0,9.0,22.0,6.0,78.0,166.0,2297.0,10.0,17.0,1.0,9.0,4.0,27.0,27.0,53.0,78.0,78.0,18.0,4.0,3.0,22.0,57.0,19.0,38.0,9.0,10.0,7.0,18.0,79.0,122.0,10.0,211.0,25.0,236.0,13.0,11.0,31.0,9.0,22.0,24.0,5.0,9.0,1.0,4.0,55.0,3.0,16.0,39.0,105.0,3.0,7.0,2.0,2.0,4.0,12.0,3.0,8.0,1.0,7.0,16.0,5.0,6.0,5.0,16.0,9.0,14.0,5.0,0.5,0.5131578947368421,0.1111111111111111,0.46987951807228917,0.5882352941176471,0.5094339622641509,0.4423076923076923,0.48214285714285715,0.13253012048192772,0.1588785046728972,0.10204081632653061,0.5636363636363636,0.14925373134328357,0.1737891737891738,0.028846153846153848,0.1994949494949495,0.01639344262295082,0.1830601092896175,0.023786869647954328,0.03614457831325301,0.03319502074688797,0.007462686567164179,0.016339869281045753,0.01652892561983471,0.17972350230414746,0.15827338129496402,0.18840579710144928,0.1829652996845426,0.26582278481012656,0.09352517985611511,0.5625,0.3767605633802817,0.5233644859813084,0.6222222222222222,0.5535714285714286,0.17253521126760563,0.3673469387755102,0.4090909090909091,0.3888888888888889,0.035211267605633804,0.4,0.4,0.25,0.2007042253521127,0.40350877192982454,0.40350877192982454,1.0,0.4230769230769231,0.6363636363636364,0.2857142857142857,0.11538461538461539,0.3333333333333333,1.0,0.23076923076923078,0.3434343434343434,0.5882352941176471,0.2222222222222222,0.4090909090909091,0.5016777777777778,0.008403361344537815,0.07917888563049853,4.903012048192771,,,,,,,,,,,,,,,,,,,,,
1627777,1610612762,Georges Niang,Georges Niang,1627777,UTA,1900.0,32,-13,71,69,41,140,1.0,9.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,5.0,41,0.375,0.4166666666666667,19.23076923076923,0.08333333333333333,0.125,0.5555555555555556,0.5774647887323944,,1.0,,1.0,,4.0,,3.0,,1.0,,,,,,0.36363636363636365,0.4,0.36363636363636365,0.09090909090909091,,,,0.2,,0.5454545454545454,,0.5113272727272726,0.47334,24.875,,3.0,,6.0,False,57.0,7.0,1.0,2.0,,,,,3.0,5.0,,,,3.0,,1.0,,2.0,,4.0,7.0,71.0,1.0,1.0,,1.0,,2.0,2.0,2.0,2.0,6.0,,2.0,,1.0,3.0,,2.0,1.0,,,2.0,4.0,2.0,,6.0,3.0,9.0,1.0,1.0,2.0,,2.0,1.0,,,1.0,,3.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.25,0.3333333333333333,,0.5714285714285714,1.0,1.0,0.5,0.5,0.14285714285714285,,0.2,0.6666666666666666,,0.1111111111111111,0.16666666666666666,0.36363636363636365,,0.20689655172413793,0.07407407407407407,,0.2857142857142857,,,,,0.2222222222222222,,0.3333333333333333,0.5,0.16666666666666666,,0.18181818181818182,0.5,0.5,1.0,0.45454545454545453,0.6,0.75,,,,,,0.2727272727272727,,,,,,,0.5,,,,,,0.4,,0.5173,,0.2222222222222222,5.228571428571429,1.0,0.5,,,,,,,,,,,,,,,,,,,
1628571,1610612762,Erik McCree,Erik McCree,1628571,UTA,450.0,8,-9,16,18,16,34,,,,,1.0,,,,,,16,,,16.666666666666668,,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,0.5,0.5,,,,0.5,,1.0,,0.6502,0.6502,26.1,,,,,False,18.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,1.0,23.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,0.5,,0.25,,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,
202327,1610612762,Ekpe Udoh,Ekpe Udoh,202327,UTA,48542.0,809,58,1612,1606,450,3218,42.0,162.0,19.0,49.0,43.0,21.0,60.0,56.0,25.0,49.0,448,0.5625,0.6621621621621622,9.260304912478825,0.18248175182481752,0.18382352941176472,0.30246913580246915,0.27915632754342434,,1.0,,1.0,,1.0,,1.0,,,,,,,,0.5,0.6,0.008333333333333333,0.008333333333333333,,,,0.04,,0.6,,0.5163890756302519,0.5371125,47.4,27.0,53.0,18.0,133.0,False,559.0,151.0,47.0,71.0,16.0,23.0,13.0,16.0,13.0,44.0,,4.0,,,,,,,,60.0,119.0,1675.0,16.0,28.0,,,13.0,45.0,15.0,24.0,82.0,38.0,,26.0,1.0,11.0,26.0,9.0,15.0,4.0,7.0,17.0,51.0,25.0,45.0,11.0,81.0,68.0,149.0,8.0,22.0,6.0,1.0,3.0,14.0,1.0,3.0,1.0,2.0,20.0,2.0,3.0,60.0,105.0,,7.0,7.0,1.0,9.0,4.0,1.0,8.0,,7.0,71.0,43.0,8.0,20.0,74.0,38.0,12.0,7.0,0.6833333333333333,0.8723404255319149,,0.5042016806722689,0.5714285714285714,0.625,0.5714285714285714,0.625,0.09243697478991597,0.09859154929577464,0.06818181818181818,0.3,0.22448979591836735,0.10344827586206896,0.11434977578475336,0.09225092250922509,0.05592105263157895,0.09915014164305949,0.09066666666666667,0.15267175572519084,0.125,0.056910569105691054,0.05439330543933055,0.06153846153846154,0.0718562874251497,0.12269938650306748,0.12380952380952381,0.09905660377358491,0.06779661016949153,0.16666666666666666,0.5135135135135135,0.5916666666666667,0.6619718309859155,0.734375,0.6595744680851063,0.36666666666666664,0.29545454545454547,0.3170731707317073,0.7692307692307693,0.03333333333333333,,,,,,,,0.8214285714285714,0.6956521739130435,0.0625,,,,,0.64,0.8125,,,0.6069037037037036,,0.2777777777777778,4.611764705882353,,,2.0,3.0,3.0,1.0,1.0,0.25,,,,,,,,,,,,,
203526,1610612762,Raul Neto,Raul Neto,203526,UTA,29887.0,498,119,1006,1000,393,2006,26.0,183.0,20.0,85.0,13.0,9.0,44.0,35.0,13.0,85.0,393,0.5512048192771084,0.5902777777777778,18.05183199285076,0.08176100628930817,0.11607142857142858,0.4644808743169399,0.39065606361829025,12.0,32.0,5.0,16.0,19.0,47.0,7.0,22.0,54.0,28.0,12.0,0.9473684210526315,0.40425531914893614,0.3181818181818182,0.4418604651162791,0.5198675496688742,0.5327868852459017,0.31125827814569534,0.2119205298013245,0.375,0.375,0.9166666666666666,0.26229508196721313,0.3125,0.6821192052980133,0.42857142857142855,0.5087363945578233,0.5223710526315788,27.65957446808511,35.0,75.0,22.0,185.0,False,402.0,100.0,35.0,56.0,4.0,4.0,16.0,22.0,11.0,36.0,4.0,12.0,7.0,15.0,1.0,2.0,2.0,6.0,2.0,50.0,104.0,984.0,5.0,7.0,2.0,4.0,,16.0,22.0,39.0,30.0,70.0,3.0,4.0,4.0,13.0,40.0,13.0,26.0,6.0,8.0,2.0,5.0,18.0,24.0,,42.0,7.0,49.0,1.0,4.0,24.0,5.0,22.0,12.0,3.0,2.0,1.0,1.0,36.0,4.0,15.0,14.0,38.0,1.0,,1.0,4.0,,6.0,1.0,5.0,,7.0,3.0,1.0,,2.0,4.0,2.0,6.0,7.0,0.3,0.3125,0.5,0.4807692307692308,0.7142857142857143,0.5641025641025641,0.7272727272727273,0.7272727272727273,0.125,0.10714285714285714,0.19444444444444445,0.6666666666666666,,0.07894736842105263,0.017985611510791366,0.1,0.011695906432748537,0.08677685950413223,0.015590200445434299,0.021739130434782608,0.025210084033613446,,0.007751937984496124,0.023809523809523808,0.10476190476190476,0.05223880597014925,0.09230769230769231,0.10135135135135136,0.09375,0.015625,0.5,0.3708609271523179,0.625,0.7,0.37142857142857144,0.23841059602649006,0.3055555555555556,0.3793103448275862,0.09090909090909091,0.07947019867549669,0.3333333333333333,0.3333333333333333,0.25,0.09933774834437085,0.4666666666666667,0.5,1.0,0.36363636363636365,1.0,,0.18181818181818182,0.5,1.0,0.18181818181818182,0.36065573770491804,0.7272727272727273,0.09836065573770492,0.3333333333333333,0.5426277777777777,,0.08743169398907104,6.035576923076925,,,1.0,1.0,,,,,1.0,1.0,1.0,0.02127659574468085,0.06666666666666667,0.5,1.0,,,,,,
