EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,Usage,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,BlockingFouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Charge Fouls,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceFtPoints,HeaveAttempts,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,3SecondViolations,LongMidRangePctBlocked,Corner3PctBlocked,DefensiveGoaltends,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,on,BlockedLongMidRange,OffensiveGoaltends
202684,1610612739,Tristan Thompson,Tristan Thompson,202684,CLE,5923.0,99.0,11.0,196.0,191.0,48.0,27.0,17.0,387.0,8.0,15.0,1.0,5.0,,2.0,,2.0,,,,,,,,,8.0,19.0,,,4.0,20.0,201.0,1.0,6.0,3.0,1.0,4.0,,,3.0,5.0,14.0,2.0,,,,,,2.0,,2.0,,,2.0,4.0,3.0,8.0,,10.0,15.0,1.0,26.0,11.0,37.0,,1.0,,1.0,,2.0,,3.0,1.0,3.0,6.0,11.0,2.0,8.0,3.0,3.0,2.0,1.0,3.0,3.0,5.0,48.0,0.875,0.875,,,,,0.42105263157894735,0.16666666666666666,0.25,0.42105263157894735,0.16666666666666666,0.25,0.43478260869565216,0.1875,0.4166666666666667,,,,11.981566820276498,0.3333333333333333,,0.32608695652173914,0.14035087719298245,0.23255813953488372,0.07692307692307693,0.2808988764044944,0.11458333333333333,0.2,0.10344827586206896,0.4117647058823529,0.3076923076923077,0.25,0.23529411764705882,0.2222222222222222,,1.0,0.7894736842105263,0.5333333333333333,0.5714285714285714,0.875,0.10526315789473684,,,0.10526315789473684,,,,,,,,,,,,0.8333333333333334,0.2,,,,,0.7894736842105263,,0.6037105263157896,0.671,0.5119,0.13636363636363635,0.13636363636363635,0.15,0.25,3.810526315789473,,0.24489795918367346,1.0,2.0,,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,1.0,,0.05263157894736842,0.06666666666666667,,0.3333333333333333,0.16666666666666666,,,,,0.5,0.5,,,,,0.1,,,,,,1.0,,,,,,,,,,1.0,,,True,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,41671.0,695.0,81.0,1383.0,1370.0,236.0,134.0,106.0,2753.0,118.0,158.0,11.0,13.0,16.0,51.0,20.0,53.0,5.0,11.0,2.0,3.0,26.0,77.0,3.0,18.0,154.0,262.0,31.0,88.0,64.0,465.0,1523.0,12.0,20.0,33.0,22.0,48.0,5.0,21.0,14.0,73.0,112.0,196.0,33.0,12.0,77.0,26.0,,86.0,100.0,186.0,70.0,59.0,13.0,472.0,6.0,16.0,,50.0,62.0,6.0,118.0,22.0,140.0,8.0,28.0,22.0,6.0,11.0,26.0,3.0,80.0,2.0,14.0,27.0,83.0,2.0,83.0,44.0,16.0,10.0,6.0,16.0,8.0,73.0,234.0,0.36363636363636365,0.3783783783783784,0.3548387096774194,0.3522727272727273,0.23809523809523808,0.3522727272727273,0.5877862595419847,0.6,0.4583333333333333,0.5728571428571428,0.625,0.427536231884058,0.6076115485564304,0.6346153846153846,0.48026315789473684,0.25142857142857145,,,30.651595744680854,0.2,,0.17174515235457063,0.04984423676012461,0.1893939393939394,0.020689655172413793,0.1792,0.03600654664484452,0.07086614173228346,0.022321428571428572,0.0967741935483871,0.19117647058823528,0.2376237623762376,0.17733990147783252,0.22950819672131148,0.05263157894736842,0.5,0.4514285714285714,0.7468354430379747,0.7814569536423841,0.423728813559322,0.1457142857142857,0.3137254901960784,0.3333333333333333,0.15142857142857144,0.37735849056603776,0.37735849056603776,0.15,0.03142857142857143,0.45454545454545453,0.45454545454545453,0.2,0.22,0.33766233766233766,0.33766233766233766,0.38461538461538464,0.5416666666666666,0.8461538461538461,0.043478260869565216,0.6666666666666666,0.2608695652173913,0.16666666666666666,0.7028571428571428,0.33766233766233766,0.5299977142857143,0.56988125,0.4947195652173913,0.11936339522546419,0.1522491349480969,0.07096774193548387,0.15698924731182795,6.460305343511451,26.04090909090909,0.17064352856109907,14.0,23.0,1.0,3.0,2.0,4.0,60.0,10.0,30.0,14.0,54.0,39.0,4.0,15.0,9.0,,,3.0,3.0,1.0,17.0,3.0,1.0,4.0,,4.0,0.5,0.03816793893129771,0.04430379746835443,0.058823529411764705,0.675,0.06593406593406594,0.015151515151515152,0.125,0.3333333333333333,,0.3333333333333333,0.6086956521739131,0.011363636363636364,1.0,1.0,1.0,0.009708737864077669,0.1875,0.2727272727272727,0.041666666666666664,1.0,,3.0,,1.0,1.0,,,,,,,1.0,2.0,,True,,
2548,1610612739,Dwyane Wade,Dwyane Wade,2548,CLE,1677.0,28.0,-9.0,58.0,59.0,18.0,14.0,6.0,117.0,4.0,5.0,2.0,2.0,1.0,2.0,,4.0,,,,,2.0,4.0,1.0,2.0,5.0,11.0,2.0,4.0,,16.0,71.0,2.0,2.0,7.0,2.0,2.0,1.0,2.0,,7.0,6.0,4.0,6.0,2.0,4.0,2.0,,,3.0,3.0,3.0,,,9.0,,1.0,,1.0,2.0,,3.0,1.0,4.0,,3.0,2.0,1.0,,,,1.0,,2.0,2.0,,,,,1.0,1.0,,1.0,1.0,7.0,18.0,0.6,0.75,1.0,0.5,0.5,0.5,0.45454545454545453,1.0,1.0,0.5333333333333333,1.1666666666666667,0.875,0.5333333333333333,1.1666666666666667,0.875,0.26666666666666666,,,24.615384615384613,,,0.16666666666666666,0.058823529411764705,0.1,,0.13636363636363635,0.038461538461538464,0.25,,0.25,0.3333333333333333,,0.1111111111111111,,,1.0,0.3333333333333333,0.8,1.0,0.75,0.13333333333333333,0.5,0.5,0.26666666666666666,,,,,,,,0.26666666666666666,0.5,0.5,1.0,0.6666666666666666,1.0,,,0.5,0.5,0.6,0.5,0.47611333333333333,0.5862,0.48845000000000005,,,0.4375,0.4375,8.900000000000002,25.674999999999997,0.3103448275862069,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,0.09090909090909091,0.2,,1.0,,,0.3333333333333333,1.0,1.0,0.25,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,True,,
2747,1610612739,JR Smith,JR Smith,2747,CLE,32493.0,542.0,35.0,1072.0,1066.0,178.0,114.0,84.0,2138.0,8.0,13.0,,1.0,8.0,16.0,7.0,19.0,16.0,32.0,4.0,6.0,23.0,59.0,5.0,10.0,23.0,48.0,39.0,91.0,3.0,166.0,1180.0,,2.0,9.0,3.0,5.0,9.0,16.0,,33.0,20.0,26.0,111.0,,59.0,23.0,,19.0,18.0,37.0,7.0,13.0,1.0,92.0,4.0,4.0,,32.0,25.0,4.0,61.0,8.0,69.0,1.0,20.0,15.0,5.0,3.0,4.0,,19.0,2.0,13.0,33.0,17.0,,5.0,2.0,3.0,1.0,2.0,3.0,2.0,33.0,178.0,0.43478260869565216,0.43478260869565216,0.9487179487179487,0.42857142857142855,0.5625,0.42857142857142855,0.4791666666666667,,0.6,0.5863309352517986,0.75,0.7857142857142857,0.5928571428571429,0.75,0.75,0.6546762589928058,,,13.636363636363637,0.19047619047619047,,0.08445945945945946,0.0163265306122449,0.16161616161616163,0.016597510373443983,0.11538461538461539,0.01646090534979424,0.010869565217391304,0.015873015873015872,0.06306306306306306,0.05714285714285714,0.15,0.15894039735099338,0.1702127659574468,0.013513513513513514,0.6666666666666666,0.09352517985611511,0.6153846153846154,0.6666666666666666,0.625,0.11510791366906475,0.5,0.5333333333333333,0.1366906474820144,0.3684210526315789,0.3684210526315789,0.14285714285714285,0.2302158273381295,0.5,0.5,1.0,0.4244604316546763,0.3898305084745763,0.3898305084745763,0.9130434782608695,0.16666666666666666,,0.2857142857142857,0.6666666666666666,0.47619047619047616,0.5,0.7482014388489209,0.3898305084745763,0.526194927536232,0.4910666666666667,0.52385,0.02158273381294964,0.041666666666666664,0.05421686746987952,0.19879518072289157,10.50625,25.197802197802197,0.166044776119403,1.0,1.0,3.0,4.0,3.0,4.0,6.0,2.0,11.0,5.0,15.0,12.0,1.0,3.0,3.0,,,,,2.0,2.0,,1.0,1.0,1.0,1.0,0.75,0.041666666666666664,0.07692307692307693,0.0625,0.7894736842105263,0.029411764705882353,0.019230769230769232,0.6666666666666666,0.75,1.0,0.047619047619047616,1.0,0.01098901098901099,,,,0.011764705882352941,0.5,,,,,,,,1.0,,,,,,,,,,True,,
201567,1610612739,Kevin Love,Kevin Love,201567,CLE,33720.0,562.0,74.0,1111.0,1111.0,164.0,96.0,75.0,2222.0,45.0,80.0,9.0,18.0,17.0,45.0,15.0,39.0,11.0,28.0,3.0,7.0,39.0,87.0,6.0,14.0,77.0,164.0,50.0,115.0,76.0,380.0,1238.0,10.0,24.0,34.0,6.0,20.0,9.0,21.0,22.0,61.0,104.0,50.0,144.0,18.0,87.0,39.0,,18.0,13.0,31.0,8.0,12.0,4.0,75.0,10.0,20.0,,55.0,84.0,14.0,153.0,30.0,183.0,7.0,14.0,11.0,3.0,2.0,14.0,4.0,30.0,1.0,18.0,27.0,71.0,3.0,88.0,34.0,10.0,5.0,5.0,11.0,6.0,61.0,164.0,0.6753246753246753,0.7647058823529411,0.96,0.43478260869565216,0.42857142857142855,0.43478260869565216,0.4695121951219512,0.4166666666666667,0.3,0.5448028673835126,0.43333333333333335,0.47560975609756095,0.5949367088607594,0.5151515151515151,0.5660377358490566,0.4121863799283154,,,28.905597326649957,0.56,,0.28378378378378377,0.0823045267489712,0.2534562211981567,0.0425531914893617,0.2709551656920078,0.06276150627615062,0.09782608695652174,0.03314917127071823,0.25225225225225223,0.3181818181818182,0.28,0.24096385542168675,0.29411764705882354,0.05303030303030303,0.5454545454545454,0.2867383512544803,0.5625,0.6617647058823529,0.7111111111111111,0.16129032258064516,0.37777777777777777,0.425,0.13978494623655913,0.38461538461538464,0.40540540540540543,0.6666666666666666,0.1003584229390681,0.39285714285714285,0.39285714285714285,1.0,0.3118279569892473,0.4482758620689655,0.4482758620689655,0.9487179487179487,0.6,0.5,0.17073170731707318,0.42857142857142855,0.34146341463414637,0.42857142857142855,0.6989247311827957,0.4482758620689655,0.5273926523297489,0.5895447368421052,0.547509756097561,0.11688311688311688,0.17708333333333334,0.08947368421052632,0.16052631578947368,7.236585365853658,25.536521739130432,0.1476147614761476,6.0,11.0,1.0,3.0,2.0,6.0,6.0,19.0,5.0,2.0,16.0,10.0,2.0,6.0,5.0,4.0,,4.0,3.0,2.0,6.0,6.0,2.0,8.0,,8.0,0.3333333333333333,0.11585365853658537,0.15,0.1111111111111111,0.5333333333333333,0.0821917808219178,0.07407407407407407,0.1,0.3333333333333333,1.0,0.2682926829268293,0.5454545454545454,0.017241379310344827,1.0,3.0,1.0,0.0641025641025641,0.5882352941176471,0.1111111111111111,0.1,0.3333333333333333,1.0,8.0,,1.0,1.0,1.0,,1.0,1.0,0.05128205128205128,,,,1.0,True,,
1626204,1610612739,Larry Nance Jr.,Larry Nance Jr.,1626204,CLE,5014.0,84.0,11.0,168.0,169.0,42.0,24.0,21.0,337.0,9.0,15.0,3.0,4.0,2.0,5.0,2.0,4.0,,,,,,,,,13.0,24.0,,,7.0,33.0,178.0,4.0,5.0,8.0,4.0,6.0,,,1.0,9.0,20.0,6.0,,4.0,,,,3.0,1.0,4.0,1.0,1.0,1.0,9.0,1.0,5.0,,9.0,9.0,1.0,19.0,6.0,25.0,,6.0,5.0,1.0,,2.0,,2.0,2.0,9.0,11.0,9.0,1.0,11.0,6.0,1.0,,1.0,1.0,,9.0,42.0,0.7692307692307693,0.9090909090909091,,,,,0.5416666666666666,0.8,0.6666666666666666,0.5416666666666666,0.8,0.6666666666666666,0.5689655172413793,0.8,0.75,,,,16.315789473684212,0.125,,0.2571428571428571,0.09803921568627451,0.2727272727272727,0.034482758620689655,0.2647058823529412,0.075,0.08333333333333333,0.041666666666666664,,0.26666666666666666,0.35714285714285715,0.28,0.25,,,0.625,0.6,0.6428571428571429,0.7777777777777778,0.20833333333333334,0.4,0.5,0.16666666666666666,0.5,0.5,1.0,,,,,,,,,0.8,0.75,,,,,0.625,,0.5658625,0.64762,0.6287666666666666,0.20689655172413793,0.20689655172413793,0.24242424242424243,0.2727272727272727,5.750000000000001,,0.25,4.0,5.0,,,,,,2.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,,0.08333333333333333,0.06666666666666667,0.2,,0.2,,,,,0.8333333333333334,0.8,,,,,,0.5,0.3333333333333333,,,,,,,,,,,1.0,,,,1.0,,True,,
203903,1610612739,Jordan Clarkson,Jordan Clarkson,203903,CLE,8319.0,139.0,-3.0,272.0,269.0,59.0,47.0,25.0,541.0,5.0,10.0,,,7.0,11.0,2.0,10.0,7.0,10.0,1.0,2.0,9.0,26.0,,1.0,14.0,31.0,16.0,36.0,9.0,85.0,304.0,1.0,2.0,7.0,5.0,8.0,1.0,3.0,3.0,16.0,14.0,14.0,39.0,,26.0,9.0,,5.0,7.0,12.0,6.0,4.0,1.0,31.0,,1.0,,3.0,6.0,,9.0,1.0,10.0,,2.0,1.0,1.0,1.0,3.0,1.0,7.0,,2.0,9.0,8.0,,11.0,3.0,1.0,,1.0,1.0,,16.0,57.0,0.5,0.5,0.8125,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.45161290322580644,0.5,0.625,0.5671641791044776,0.8333333333333334,0.5909090909090909,0.5902777777777778,0.875,0.6153846153846154,0.5373134328358209,,,25.732899022801305,,,0.07058823529411765,0.013888888888888888,0.06382978723404255,,0.06818181818181818,0.007575757575757576,0.034482758620689655,,,0.0967741935483871,0.11538461538461539,0.05128205128205128,0.125,,,0.14925373134328357,0.5,0.7142857142857143,0.4,0.16417910447761194,0.6363636363636364,0.6363636363636364,0.14925373134328357,0.2,0.2222222222222222,0.5,0.14925373134328357,0.7,0.7,1.0,0.3880597014925373,0.34615384615384615,0.34615384615384615,0.6666666666666666,,,0.18181818181818182,0.5,0.09090909090909091,,0.6865671641791045,0.34615384615384615,0.5024626865671642,0.499225,0.467440909090909,0.05714285714285714,0.08823529411764706,0.08235294117647059,0.18823529411764706,10.187096774193549,25.216666666666665,0.21691176470588236,1.0,1.0,,,1.0,1.0,9.0,4.0,1.0,,4.0,2.0,,2.0,1.0,,2.0,,,,,,1.0,2.0,1.0,2.0,1.0,0.12903225806451613,0.3,,0.5714285714285714,,,,,,0.09090909090909091,1.0,0.027777777777777776,1.0,1.0,1.0,,0.5714285714285714,,0.3333333333333333,1.0,1.0,2.0,,,1.0,,,,,0.1,,,,,True,,
201588,1610612739,George Hill,George Hill,201588,CLE,5216.0,87.0,36.0,180.0,176.0,23.0,4.0,17.0,356.0,6.0,7.0,,1.0,2.0,3.0,,1.0,2.0,5.0,,,2.0,7.0,2.0,2.0,8.0,11.0,4.0,12.0,5.0,33.0,194.0,,1.0,,,,2.0,2.0,3.0,9.0,8.0,8.0,12.0,,7.0,2.0,,1.0,1.0,2.0,,,1.0,5.0,1.0,3.0,,4.0,4.0,,8.0,4.0,12.0,,6.0,6.0,,,,,1.0,,3.0,4.0,9.0,1.0,6.0,1.0,2.0,,2.0,2.0,2.0,6.0,21.0,0.5,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,0.7272727272727273,,,0.6086956521739131,,1.5,0.6346153846153846,,1.125,0.5217391304347826,,,13.366336633663366,,,0.09090909090909091,0.06976744186046512,0.12903225806451613,0.034482758620689655,0.10666666666666667,0.05555555555555555,0.08695652173913043,0.05555555555555555,0.13333333333333333,0.125,,0.16,,,1.0,0.30434782608695654,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.043478260869565216,,,,0.21739130434782608,0.4,0.4,1.0,0.30434782608695654,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,,,,1.0,1.0,0.8260869565217391,0.2857142857142857,0.5614739130434782,0.5103166666666668,0.5367,0.041666666666666664,0.08333333333333333,,0.2727272727272727,5.281818181818182,24.400000000000002,0.12777777777777777,,,,2.0,,2.0,,,1.0,,1.0,1.0,,,1.0,,,,,1.0,,,,2.0,,,,,,,1.0,0.07692307692307693,,0.6666666666666666,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,True,,
203918,1610612739,Rodney Hood,Rodney Hood,203918,CLE,3795.0,63.0,15.0,123.0,129.0,20.0,11.0,7.0,252.0,3.0,6.0,,,4.0,8.0,3.0,5.0,2.0,3.0,1.0,1.0,1.0,3.0,,,10.0,19.0,3.0,6.0,5.0,34.0,135.0,,,,3.0,4.0,1.0,1.0,3.0,12.0,10.0,10.0,9.0,,3.0,1.0,,1.0,5.0,6.0,3.0,1.0,,17.0,,,,1.0,2.0,,3.0,,3.0,,3.0,2.0,1.0,,,,,,3.0,3.0,5.0,,6.0,2.0,,,,,,12.0,20.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5263157894736842,,0.75,0.58,,0.9,0.6071428571428571,,0.8571428571428571,0.24,,,21.538461538461537,,,0.06896551724137931,,0.029411764705882353,,0.047619047619047616,,,,0.09090909090909091,0.06666666666666667,,0.03225806451612903,,,,0.24,0.5,0.5,0.3333333333333333,0.32,0.5,0.5714285714285714,0.2,0.6,0.6,,0.12,0.6666666666666666,0.6666666666666666,1.0,0.12,0.3333333333333333,0.3333333333333333,1.0,,,0.2,1.0,,,0.48,0.3333333333333333,0.5086099999999999,,0.55125,0.07407407407407407,0.09523809523809523,,0.35294117647058826,8.3,24.266666666666666,0.16260162601626016,2.0,2.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,1.0,,1.0,,0.05263157894736842,,0.125,,,,,,,0.4,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,
1628506,1610612739,London Perrantes,London Perrantes,1628506,CLE,1448.0,24.0,-8.0,50.0,46.0,21.0,42.0,6.0,96.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,1.0,3.0,,,,2.0,58.0,,,,,,,,,,2.0,,,,,,,1.0,2.0,3.0,,1.0,,8.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,21.0,1.0,1.0,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,5.357142857142857,,,,,0.125,,0.07142857142857142,,,,,,,0.14285714285714285,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.45786666666666664,,,,,,,10.533333333333333,,0.42,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101112,1610612739,Channing Frye,Channing Frye,101112,CLE,26291.0,438.0,81.0,905.0,904.0,210.0,212.0,67.0,1809.0,28.0,34.0,5.0,6.0,4.0,7.0,12.0,19.0,3.0,13.0,,1.0,18.0,58.0,7.0,17.0,44.0,60.0,21.0,71.0,12.0,163.0,972.0,7.0,9.0,25.0,11.0,14.0,7.0,18.0,5.0,48.0,72.0,16.0,63.0,8.0,58.0,18.0,1.0,8.0,13.0,21.0,8.0,7.0,,55.0,3.0,4.0,,34.0,49.0,4.0,87.0,7.0,94.0,2.0,15.0,11.0,4.0,3.0,8.0,2.0,14.0,,29.0,48.0,29.0,4.0,13.0,7.0,10.0,8.0,1.0,10.0,7.0,48.0,209.0,0.8181818181818182,0.9,1.0,0.29577464788732394,0.3888888888888889,0.29577464788732394,0.7333333333333333,0.7777777777777778,0.7857142857142857,0.5763358778625954,0.8214285714285714,0.671875,0.5992647058823529,0.8333333333333334,0.7058823529411765,0.5419847328244275,0.014084507042253521,0.017241379310344827,15.306122448979592,0.14814814814814814,,0.18846153846153846,0.021052631578947368,0.19540229885057472,0.016574585635359115,0.1912442396313364,0.018867924528301886,0.03896103896103896,0.02112676056338028,0.1590909090909091,0.2413793103448276,0.16470588235294117,0.2097902097902098,0.12903225806451613,0.031746031746031744,0.7,0.2595419847328244,0.8235294117647058,0.8484848484848485,0.8214285714285714,0.05343511450381679,0.5714285714285714,0.5714285714285714,0.1450381679389313,0.631578947368421,0.631578947368421,0.9166666666666666,0.09923664122137404,0.23076923076923078,0.23076923076923078,1.0,0.44274809160305345,0.3103448275862069,0.3157894736842105,1.0,0.42857142857142855,0.8333333333333334,0.03125,,0.53125,0.4117647058823529,0.8015267175572519,0.3103448275862069,0.5158568702290076,0.5169444444444444,0.5408015625,0.05185185185185185,0.109375,0.15337423312883436,0.294478527607362,8.550000000000002,25.326760563380276,0.23204419889502761,8.0,10.0,3.0,5.0,3.0,5.0,,1.0,5.0,1.0,6.0,4.0,,2.0,1.0,,2.0,3.0,2.0,3.0,3.0,,,1.0,4.0,1.0,0.6,0.016666666666666666,0.029411764705882353,,0.42857142857142855,0.018867924528301886,,0.35714285714285715,0.6,1.0,0.3125,0.8,,,,,,0.5,0.2,,,,2.0,,,,,,,,,,,,,False,1.0,
1626224,1610612739,Cedi Osman,Cedi Osman,1626224,CLE,31894.0,532.0,38.0,1082.0,1088.0,226.0,214.0,135.0,2170.0,30.0,43.0,2.0,4.0,4.0,14.0,10.0,22.0,8.0,28.0,1.0,6.0,16.0,40.0,7.0,16.0,44.0,79.0,24.0,68.0,22.0,182.0,1233.0,3.0,10.0,21.0,10.0,18.0,8.0,22.0,4.0,48.0,44.0,44.0,66.0,2.0,39.0,16.0,,20.0,10.0,30.0,9.0,14.0,4.0,70.0,11.0,6.0,,24.0,39.0,9.0,72.0,17.0,89.0,1.0,21.0,13.0,8.0,,12.0,5.0,22.0,2.0,29.0,68.0,31.0,1.0,39.0,19.0,3.0,1.0,2.0,3.0,2.0,48.0,226.0,0.5,0.5116279069767442,0.9166666666666666,0.35294117647058826,0.36363636363636365,0.3582089552238806,0.5569620253164557,0.3,0.5555555555555556,0.54421768707483,0.5357142857142857,0.55,0.5548780487804879,0.5526315789473685,0.5454545454545454,0.46258503401360546,,,15.109666937449228,0.391304347826087,,0.1387900355871886,0.019867549668874173,0.11707317073170732,0.05612244897959184,0.12962962962962962,0.03413654618473896,0.009708737864077669,0.06040268456375839,0.08080808080808081,0.1827956989247312,0.15730337078651685,0.11949685534591195,0.10869565217391304,0.0136986301369863,0.6666666666666666,0.2925170068027211,0.6976744186046512,0.75,0.5666666666666667,0.09523809523809523,0.2857142857142857,0.2857142857142857,0.14965986394557823,0.45454545454545453,0.45454545454545453,0.3,0.19047619047619047,0.2857142857142857,0.2857142857142857,1.0,0.272108843537415,0.4,0.4,0.875,0.2857142857142857,0.5,0.15,0.16666666666666666,0.4,0.4375,0.7551020408163265,0.41025641025641024,0.5370331034482757,0.46301250000000005,0.5124605263157895,0.12269938650306748,0.20212765957446807,0.11538461538461539,0.26373626373626374,7.264556962025316,25.41323529411764,0.2088724584103512,6.0,9.0,3.0,4.0,3.0,4.0,6.0,3.0,1.0,2.0,10.0,5.0,,5.0,5.0,2.0,6.0,4.0,,6.0,4.0,,1.0,1.0,,1.0,0.75,0.0379746835443038,0.06976744186046512,,0.45454545454545453,0.01904761904761905,0.0425531914893617,0.2857142857142857,0.75,0.6666666666666666,0.225,0.6666666666666666,0.014492753623188406,,,1.0,0.031914893617021274,0.5,,,,,6.0,1.0,,,,,,,,,1.0,,,False,,
