EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,BlockingFouls,Loose Ball Fouls,Offensive Fouls,BlockedLongMidRange,3SecondViolations,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,OffensiveGoaltends,DefensiveGoaltends,SecondChanceArc3PctAssisted,HeaveMakes,on,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked
101150,1610612746,Lou Williams,Lou Williams,101150,LAC,31182.0,520,50.0,1120,1109,369,372,119,2229,44,79,2.0,4.0,15.0,34.0,25.0,57.0,21.0,44.0,10.0,23.0,2.0,1.0,6.0,33.0,92.0,1.0,2.0,14.0,44.0,90,180,43.0,115.0,101.0,410,1237,6.0,11,1.0,4.0,7.0,22.0,32,66,15.0,50.0,59.0,168,40,140,90.0,39.0,4.0,92.0,33.0,15.0,3.0,71,18.0,89,9.0,9.0,56.0,12.0,3.0,196,7.0,14.0,20,34,7.0,41,4.0,26.0,17.0,9.0,42.0,4.0,31.0,11.0,2.0,11.0,1.0,2.0,53,6.0,18.0,6,21,2.0,90.0,1.0,1.0,2.0,3.0,109.0,4.0,1.0,4.0,33.0,5.0,15.0,4.0,3.0,1.0,4.0,2.0,166,366,4.0,14.0,0.2222222222222222,0.22727272727272727,0.6976744186046512,0.3739130434782609,0.25,0.3,0.3739130434782609,0.5,0.5454545454545454,0.48484848484848486,0.523728813559322,0.5,0.4698275862068966,0.5918367346938775,0.5833333333333334,0.5763888888888888,0.3898305084745763,0.02608695652173913,0.08333333333333333,0.12658227848101267,0.07017543859649122,0.022727272727272728,0.03260869565217391,31.553784860557766,0.7924528301886793,0.06134969325153374,0.024054982817869417,0.06542056074766354,0.06296296296296296,0.015555555555555555,0.007575757575757576,0.036036036036036036,0.041666666666666664,0.058394160583941604,0.06796116504854369,0.05813953488372093,0.07058823529411765,0.045454545454545456,0.027972027972027972,0.5,0.2677966101694915,0.5569620253164557,0.6376811594202898,0.20454545454545456,0.19322033898305085,0.43859649122807015,0.4716981132075472,0.24,0.14915254237288136,0.4772727272727273,0.4883720930232558,0.23809523809523808,0.07796610169491526,0.43478260869565216,0.43478260869565216,1.0,0.31186440677966104,0.358695652173913,0.3707865168539326,0.6060606060606061,0.26666666666666666,0.5,0.13333333333333333,0.13333333333333333,0.5,0.29310344827586204,0.4411764705882353,0.05172413793103448,0.16666666666666666,0.3793103448275862,0.3181818181818182,0.6576271186440678,0.358695652173913,0.5073427118644068,0.5105227272727272,0.5124237068965518,0.11585365853658537,0.15789473684210525,0.04201680672268908,0.05365853658536585,0.4097560975609756,7.900555555555554,25.890434782608697,0.3294642857142857,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1626149,1610612746,Montrezl Harrell,Montrezl Harrell,1626149,LAC,22120.0,369,5.0,759,775,290,253,82,1534,80,109,9.0,14.0,17.0,26.0,17.0,39.0,1.0,5.0,,,,,,1.0,4.0,,,1.0,4.0,98,153,1.0,4.0,25.0,224,834,10.0,16,,,6.0,26.0,20,38,1.0,4.0,8.0,51,138,58,,3.0,14.0,3.0,1.0,12.0,,19,5.0,24,4.0,1.0,13.0,5.0,1.0,53,15.0,18.0,33,58,23.0,81,3.0,10.0,7.0,3.0,12.0,2.0,5.0,11.0,1.0,7.0,,2.0,23,2.0,12.0,22,44,1.0,41.0,3.0,4.0,,,51.0,13.0,,,29.0,,3.0,16.0,12.0,2.0,16.0,10.0,51,288,4.0,3.0,0.7040816326530612,0.7582417582417582,,0.25,,0.25,0.3333333333333333,0.6405228758169934,0.625,0.5263157894736842,0.6337579617834395,0.625,0.5119047619047619,0.6363636363636364,0.65,0.5204081632653061,0.025477707006369428,,0.0784313725490196,0.09174311926605505,0.05128205128205128,,,23.00578034682081,0.5217391304347826,0.14042553191489363,0.06276150627615062,0.1267605633802817,0.13527851458885942,0.06853582554517133,0.07964601769911504,0.06382978723404255,,0.10588235294117647,0.14102564102564102,0.18055555555555555,0.13043478260869565,0.1111111111111111,0.07142857142857142,0.625,0.6942675159235668,0.7339449541284404,0.8080808080808081,0.7375,0.2484076433121019,0.4358974358974359,0.4594594594594595,0.5294117647058824,0.03184713375796178,0.2,0.2,1.0,,,,,0.025477707006369428,0.25,0.25,,0.875,0.6428571428571429,,,,0.6190476190476191,0.6538461538461539,,,0.09523809523809523,0.25,0.7197452229299363,0.3333333333333333,0.5384903846153847,0.6520818181818181,0.5079780487804878,0.1676300578034682,0.17159763313609466,,0.11607142857142858,0.22767857142857142,3.7941176470588234,29.825000000000003,0.3820816864295125,1.0,7.0,1.0,7.0,1.0,3.0,3.0,2.0,2.0,0.4375,0.02127659574468085,0.08536585365853659,0.07692307692307693,0.11764705882352941,0.1111111111111111,,,,,,,,,True,,,,,
1626155,1610612746,Sam Dekker,Sam Dekker,1626155,LAC,10114.0,169,64.0,341,349,137,89,42,690,24,36,5.0,9.0,8.0,11.0,1.0,8.0,,1.0,1.0,1.0,,,,,2.0,,,,1.0,25,45,1.0,3.0,2.0,55,330,6.0,10,,,,12.0,8,14,,1.0,,16,42,8,3.0,,6.0,2.0,,5.0,,4,2.0,6,1.0,1.0,4.0,,,14,10.0,10.0,13,25,14.0,39,1.0,4.0,4.0,,1.0,,1.0,1.0,,,,1.0,2,,,8,11,,6.0,,,,,8.0,2.0,,,5.0,,,1.0,,1.0,1.0,1.0,16,137,1.0,,0.84,0.9545454545454546,1.0,0.3333333333333333,,,0.3333333333333333,0.5555555555555556,0.6,0.5714285714285714,0.5520833333333334,0.6,0.5333333333333333,0.5392156862745098,0.6,0.47058823529411764,0.0625,,0.1111111111111111,0.1111111111111111,0.125,,,13.451776649746193,0.5,0.125,0.08928571428571429,0.16129032258064516,0.13855421686746988,0.09285714285714286,0.08163265306122448,0.06521739130434782,0.17647058823529413,0.09375,0.17073170731707318,0.0967741935483871,0.19607843137254902,,0.058823529411764705,1.0,0.75,0.6666666666666666,0.75,0.875,0.16666666666666666,0.125,0.14285714285714285,,0.020833333333333332,,,,0.020833333333333332,1.0,1.0,1.0,0.041666666666666664,,,,0.9,0.5555555555555556,,,,0.7333333333333333,0.7272727272727273,,,0.06666666666666667,,0.8125,,0.591884375,0.638442857142857,0.5726533333333333,0.09803921568627451,0.10416666666666667,,0.21818181818181817,0.2909090909090909,2.6555555555555554,24.766666666666666,0.40175953079178883,,3.0,1.0,2.0,,,,,,0.25,0.045454545454545456,0.10714285714285714,0.125,,0.4,,,,,,,,,True,,,,,
1627820,1610612746,Tyrone Wallace,Tyrone Wallace,1627820,LAC,51072.0,851,-24.0,1786,1801,577,495,200,3587,61,100,2.0,5.0,19.0,27.0,34.0,92.0,5.0,15.0,8.0,22.0,3.0,3.0,5.0,2.0,18.0,,,1.0,7.0,100,207,10.0,40.0,61.0,291,1968,7.0,18,1.0,3.0,6.0,23.0,28,55,4.0,12.0,32.0,100,116,84,30.0,,2.0,17.0,2.0,36.0,,54,17.0,71,11.0,6.0,41.0,10.0,3.0,159,15.0,30.0,50,84,21.0,105,6.0,27.0,15.0,12.0,31.0,4.0,17.0,15.0,3.0,14.0,3.0,,46,2.0,11.0,36,83,3.0,52.0,,,1.0,6.0,78.0,4.0,,,30.0,,11.0,13.0,9.0,4.0,13.0,8.0,96,572,11.0,9.0,0.58,0.5858585858585859,1.0,0.25,0.3333333333333333,0.3333333333333333,0.2564102564102564,0.4830917874396135,0.3888888888888889,0.509090909090909,0.46558704453441296,0.40476190476190477,0.5074626865671642,0.5123239436619719,0.4791666666666667,0.5747126436781609,0.16194331983805668,,0.17391304347826086,0.2,0.17391304347826086,,,16.385302879841113,0.6739130434782609,0.0992063492063492,0.028735632183908046,0.08498583569405099,0.09334889148191365,0.0258732212160414,0.02262443438914027,0.03535353535353535,0.02912621359223301,0.10309278350515463,0.07228915662650602,0.125,0.08394160583941605,0.08860759493670886,0.06,0.6153846153846154,0.4048582995951417,0.61,0.7625,0.6721311475409836,0.3724696356275304,0.3695652173913043,0.4473684210526316,0.4117647058823529,0.06072874493927125,0.3333333333333333,0.3333333333333333,0.6,0.08906882591093117,0.36363636363636365,0.36363636363636365,1.0,0.0728744939271255,0.1111111111111111,0.1111111111111111,1.0,0.23809523809523808,0.4,0.14285714285714285,,,0.40298507462686567,0.7037037037037037,0.07462686567164178,0.6,0.1044776119402985,0.14285714285714285,0.5668016194331984,0.11764705882352941,0.5151630081300814,0.46947058823529403,0.5243272727272726,0.10989010989010989,0.12875536480686695,,0.07903780068728522,0.3436426116838488,5.611594202898549,24.822500000000005,0.32306830907054873,1.0,5.0,1.0,4.0,4.0,2.0,1.0,,,0.09302325581395349,0.011764705882352941,0.0199203187250996,0.025906735751295335,,0.5,1.0,0.3333333333333333,1.0,,,,,,True,,,,,
1628393,1610612746,Jawun Evans,Jawun Evans,1628393,LAC,6643.0,111,48.0,233,233,133,80,15,466,4,11,,,2.0,6.0,4.0,6.0,2.0,10.0,,,,,,1.0,3.0,,1.0,1.0,2.0,10,27,1.0,3.0,7.0,30,219,1.0,2,,1.0,,2.0,5,16,1.0,2.0,4.0,17,12,8,,3.0,,3.0,1.0,5.0,,11,5.0,16,3.0,2.0,11.0,,,37,2.0,6.0,6,12,2.0,14,,5.0,3.0,2.0,2.0,2.0,,2.0,,2.0,,,4,,3.0,4,7,,10.0,,,2.0,,9.0,3.0,,,5.0,,1.0,1.0,,1.0,1.0,1.0,17,133,,1.0,0.6,0.6,,0.3333333333333333,,0.5,0.3333333333333333,0.37037037037037035,0.5,0.3125,0.38333333333333336,0.3333333333333333,0.3611111111111111,0.45454545454545453,0.3333333333333333,0.4473684210526316,0.1,,0.18518518518518517,0.2727272727272727,,0.2,,14.741035856573706,0.5,0.1,0.03333333333333333,0.13043478260869565,0.11320754716981132,0.02531645569620253,,0.08333333333333333,0.06666666666666667,0.05555555555555555,0.11538461538461539,0.125,0.1,0.3333333333333333,,1.0,0.36666666666666664,0.36363636363636365,0.5,0.75,0.2,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.2,0.25,0.5,,,,,0.1,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,0.1111111111111111,0.5,0.4666666666666667,0.3333333333333333,0.47020666666666666,0.3727833333333333,0.45749166666666663,0.15625,0.1724137931034483,,0.06666666666666667,0.5666666666666667,9.7,25.8,0.5708154506437768,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,
1628414,1610612746,Sindarius Thornwell,Sindarius Thornwell,1628414,LAC,8916.0,149,-38.0,300,313,130,113,39,613,11,21,2.0,5.0,3.0,8.0,2.0,8.0,,3.0,1.0,3.0,,1.0,1.0,1.0,2.0,,,,,13,32,2.0,5.0,5.0,37,348,2.0,6,,,,4.0,5,16,1.0,1.0,2.0,15,22,4,6.0,,2.0,2.0,1.0,6.0,,13,2.0,15,1.0,1.0,10.0,,3.0,32,5.0,7.0,14,21,5.0,26,2.0,8.0,4.0,4.0,4.0,2.0,3.0,4.0,,1.0,,1.0,8,,2.0,11,19,1.0,10.0,1.0,1.0,1.0,1.0,12.0,4.0,,,6.0,,2.0,4.0,2.0,2.0,4.0,2.0,14,128,3.0,1.0,0.8461538461538461,0.9166666666666666,1.0,0.4,,1.0,0.4,0.40625,0.3333333333333333,0.3125,0.43243243243243246,0.3333333333333333,0.38235294117647056,0.45121951219512196,0.3333333333333333,0.39473684210526316,0.13513513513513514,,0.1875,0.19047619047619047,0.125,0.3333333333333333,,14.121037463976945,0.5,0.15384615384615385,0.04854368932038835,0.12727272727272726,0.14383561643835616,0.0364963503649635,0.061224489795918366,0.05263157894736842,,0.10344827586206896,0.17857142857142858,0.17647058823529413,0.11627906976744186,0.16666666666666666,0.13333333333333333,0.5,0.5675675675675675,0.5238095238095238,0.6470588235294118,0.8181818181818182,0.21621621621621623,0.25,0.2857142857142857,1.0,0.08108108108108109,,,,0.08108108108108109,0.3333333333333333,0.3333333333333333,1.0,0.05405405405405406,0.5,0.5,1.0,0.8333333333333334,0.4,,,,0.47058823529411764,0.375,0.058823529411764705,1.0,,,0.7027027027027027,0.5,0.5295472972972973,0.6135833333333333,0.5137970588235293,0.15384615384615385,0.17647058823529413,,0.10810810810810811,0.40540540540540543,4.8,24.26,0.43333333333333335,,,,,,,,,,,,,,,0.5,,,,,,,,,True,,,,,
1628462,1610612746,Milos Teodosic,Milos Teodosic,1628462,LAC,12086.0,201,22.0,426,425,87,80,42,851,4,4,1.0,1.0,,,3.0,5.0,8.0,17.0,2.0,3.0,,,,17.0,43.0,,1.0,3.0,9.0,15,26,19.0,46.0,1.0,88,464,2.0,2,,1.0,,4.0,2,3,3.0,9.0,,13,8,22,51.0,6.0,2.0,43.0,17.0,,,30,9.0,39,5.0,4.0,25.0,2.0,3.0,87,2.0,13.0,7,20,2.0,22,,6.0,4.0,2.0,11.0,2.0,9.0,7.0,2.0,2.0,,2.0,18,2.0,3.0,5,20,,8.0,2.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,13,85,2.0,,0.26666666666666666,0.2857142857142857,0.8947368421052632,0.41304347826086957,,0.3333333333333333,0.41304347826086957,0.5769230769230769,1.0,0.6666666666666666,0.6041666666666666,0.6666666666666666,0.5416666666666666,0.6041666666666666,0.6666666666666666,0.5416666666666666,0.6388888888888888,,,,,,,18.987341772151897,0.6111111111111112,0.05785123966942149,0.018867924528301886,0.1566265060240964,0.09803921568627451,0.010526315789473684,0.04878048780487805,,,0.034482758620689655,0.11764705882352941,0.034482758620689655,0.1864406779661017,0.08333333333333333,,,0.05555555555555555,1.0,1.0,0.25,0.06944444444444445,0.6,0.6,0.3333333333333333,0.2361111111111111,0.47058823529411764,0.47058823529411764,0.25,0.041666666666666664,0.6666666666666666,0.6666666666666666,1.0,0.5972222222222222,0.3953488372093023,0.3953488372093023,0.8823529411764706,0.3333333333333333,1.0,,0.3333333333333333,,,,,,0.75,0.3333333333333333,0.6944444444444444,0.3953488372093023,0.5133069444444445,0.4977833333333333,0.4872041666666667,,,,0.045454545454545456,0.14772727272727273,13.819230769230773,25.60434782608696,0.20422535211267606,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,True,,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,23444.0,391,-86.0,833,832,232,200,104,1665,53,79,17.0,28.0,17.0,28.0,2.0,8.0,,,,,,,,,,,,,,55,87,,,29.0,139,936,17.0,29,,,6.0,40.0,17,28,,,15.0,49,78,32,,,28.0,,,6.0,,18,3.0,21,2.0,1.0,12.0,2.0,4.0,45,37.0,53.0,72,136,50.0,186,5.0,9.0,7.0,2.0,12.0,5.0,10.0,9.0,,2.0,,1.0,21,5.0,4.0,13,29,1.0,50.0,,8.0,1.0,1.0,62.0,8.0,,,25.0,,10.0,10.0,8.0,2.0,10.0,6.0,49,230,1.0,3.0,0.7090909090909091,0.9512195121951219,,,,,,0.632183908045977,0.5862068965517241,0.6071428571428571,0.632183908045977,0.5862068965517241,0.6071428571428571,0.6096491228070176,0.5555555555555556,0.6125,,,0.06896551724137931,0.0379746835443038,0.375,,,14.316012725344645,0.5714285714285714,0.3444976076555024,0.1434108527131783,0.292817679558011,0.32051282051282054,0.12953367875647667,0.19148936170212766,0.1326530612244898,0.09090909090909091,0.3116883116883117,0.37681159420289856,0.3492063492063492,0.302158273381295,0.2619047619047619,0.19230769230769232,0.6,0.9080459770114943,0.6708860759493671,0.6973684210526315,0.6981132075471698,0.09195402298850575,0.25,0.4,1.0,,,,,,,,,,,,,0.9655172413793104,0.6071428571428571,,,,1.0,0.6071428571428571,,,,,0.9080459770114943,,0.6127896551724137,0.6515379310344827,0.6198821428571428,0.2403846153846154,0.2403846153846154,,0.28776978417266186,0.35251798561151076,1.6793103448275861,,0.2785114045618247,,13.0,,11.0,1.0,7.0,,,1.0,0.6111111111111112,,0.1015625,0.11224489795918367,0.06666666666666667,0.058823529411764705,,,,1.0,1.0,,,,True,,,,,
202325,1610612746,Wesley Johnson,Wesley Johnson,202325,LAC,20364.0,339,-29.0,721,736,214,201,66,1457,9,14,1.0,1.0,3.0,4.0,1.0,4.0,9.0,23.0,6.0,19.0,,1.0,6.0,5.0,18.0,,2.0,3.0,9.0,19,41,11.0,37.0,6.0,77,783,1.0,2,,2.0,,2.0,5,9,4.0,15.0,4.0,26,28,10,30.0,3.0,2.0,18.0,5.0,2.0,,12,2.0,14,,2.0,11.0,1.0,,30,2.0,27.0,16,47,4.0,51,,19.0,14.0,5.0,5.0,3.0,5.0,8.0,2.0,,,,13,3.0,3.0,16,29,1.0,8.0,,1.0,,,10.0,2.0,,,5.0,,1.0,16.0,12.0,4.0,16.0,8.0,26,211,3.0,1.0,0.7368421052631579,0.7777777777777778,0.9090909090909091,0.2972972972972973,,0.26666666666666666,0.2972972972972973,0.4634146341463415,0.5,0.5555555555555556,0.4551282051282051,0.25,0.4583333333333333,0.4695121951219512,0.25,0.48148148148148145,0.47435897435897434,,0.04878048780487805,0.14285714285714285,,,,11.949685534591195,0.38461538461538464,0.08205128205128205,0.010101010101010102,0.18,0.1246376811594203,0.009554140127388535,,0.02631578947368421,,0.10256410256410256,0.06060606060606061,0.0784313725490196,0.14545454545454545,0.275,,0.5,0.1794871794871795,0.6428571428571429,0.75,0.7777777777777778,0.05128205128205128,0.25,0.25,,0.2948717948717949,0.391304347826087,0.391304347826087,0.7777777777777778,0.24358974358974358,0.3157894736842105,0.3157894736842105,1.0,0.23076923076923078,0.2777777777777778,0.2777777777777778,0.8,0.25,1.0,,0.5,,0.16666666666666666,0.75,0.25,0.16666666666666666,0.375,0.3333333333333333,0.6538461538461539,0.2777777777777778,0.5263967948717948,0.5029833333333333,0.5113270833333333,0.06172839506172839,0.11363636363636363,,0.025974025974025976,0.33766233766233766,12.470731707317073,24.43243243243243,0.29680998613037446,,1.0,1.0,4.0,1.0,1.0,1.0,,,0.2222222222222222,0.030303030303030304,0.008620689655172414,,0.03333333333333333,,,,,,1.0,1.0,,,True,,,,,
202340,1610612746,Avery Bradley,Avery Bradley,202340,LAC,1411.0,24,-16.0,47,52,18,14,8,99,3,3,1.0,1.0,2.0,2.0,,,1.0,3.0,,1.0,,,1.0,,,,,,,4,6,,1.0,,8,60,2.0,2,,,,4.0,3,3,,1.0,,6,2,6,,,2.0,,,,,1,,1,,,,1.0,,2,1.0,,1,1,1.0,2,,,,,,,,2.0,1.0,,,,2,,1.0,1,2,,,,,,,,,,,,,,,,,,,6,18,1.0,,0.25,0.3333333333333333,,,,,,0.6666666666666666,1.0,1.0,0.5714285714285714,1.0,0.75,0.5714285714285714,1.0,0.75,0.14285714285714285,,,,,,,16.363636363636363,,0.06666666666666667,0.047619047619047616,,0.037037037037037035,0.038461538461538464,,,0.2,,0.25,,,,,,0.42857142857142855,1.0,1.0,0.3333333333333333,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.14285714285714285,,,,,,,,0.5,1.0,,,,0.5,1.0,0.25,,,,0.5714285714285714,,0.4615642857142857,0.53125,0.5236125,,,,0.5,0.75,10.066666666666666,24.8,0.3829787234042553,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
