EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,NonHeaveArc3FGA,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,ThreePtShootingFoulsDrawn,TsPct,FG3APct,Usage,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,Arc3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,PtsPutbacks,BlockedShortMidRange,ShortMidRangePctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,Defensive 3 Seconds Violations,SecondChanceCorner3FGA,HeaveAttempts,SelfOReb,Travels,Technical Free Throw Trips,LongMidRangePctBlocked,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3Frequency,Corner3PctBlocked,3pt And 1 Free Throw Trips,OffensiveGoaltends,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,3SecondViolations,SecondChanceCorner3FGM,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedCorner3,on,BlockedArc3
1626151,1610612742,Aaron Harrison,Aaron Harrison,1626151,DAL,956.0,16,-8.0,32,32,4.0,3.0,64,1.0,1.0,1.0,1.0,1.0,2.0,2.0,36,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.3333333333333333,0.5,8.571428571428571,0.09090909090909091,0.2,0.05,0.06666666666666667,0.2,0.2,0.5,0.5,1.0,0.5,0.44420000000000004,0.3333333333333333,0.5,17.4,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627812,1610612742,Yogi Ferrell,Yogi Ferrell,1627812,DAL,47787.0,796,103.0,1555,1545,369.0,138.0,3100,33.0,73.0,10.0,106.0,97.0,23.0,242.0,1613,10.0,73.0,28.0,52.0,20.0,132.0,8.0,41.0,76.0,10.0,86.0,21.0,14.0,30.0,67.0,42.0,25.0,1.0,0.568075117370892,0.47783251231527096,13.943990665110851,0.09234234234234234,0.025236593059936908,0.09479305740987984,0.013774104683195593,0.02962962962962963,0.0918918918918919,0.1625615763546798,0.35960591133004927,0.5882352941176471,0.7142857142857143,0.5106081280788177,0.05687203791469194,0.01020408163265306,8.2,24.883505154639177,380.0,29.0,48.0,4.0,4.0,2.0,5.0,11.0,25.0,17.0,12.0,24.0,3.0,5.0,23.0,2.0,4.0,18.0,57.0,35.0,7.0,7.0,2.0,1.0,21.0,8.0,20.0,7.0,23.0,6.0,43.0,58.0,56.0,90.0,15.0,23.0,3.0,1.0,24.0,8.0,10.0,6.0,8.0,2.0,30.0,5.0,7.0,10.0,2.0,8.0,16.0,4.0,2.0,5.0,26.0,1.0,5.0,7.0,2.0,1.0,2.0,6.0,1.0,7.0,1.0,4.0,11.0,2.0,2.0,2.0,2.0,1.0,43.0,380.0,7.0,2.0,0.5087719298245614,0.5087719298245614,0.8571428571428571,0.36082474226804123,0.2,0.30434782608695654,0.36082474226804123,0.5377358490566038,1.0,0.4,0.5394088669950738,0.5882352941176471,0.43023255813953487,0.6176470588235294,0.4673913043478261,0.010309278350515464,0.02830188679245283,0.0625,0.0136986301369863,0.38461538461538464,0.13157894736842105,0.004889975550122249,0.09836065573770492,0.013986013986013986,0.07207207207207207,0.10810810810810811,0.10931174089068826,0.05172413793103448,0.5,0.23645320197044334,0.6041666666666666,0.6444444444444445,0.5862068965517241,0.12315270935960591,0.44,0.44,0.45454545454545453,0.5151515151515151,0.5151515151515151,0.4117647058823529,0.11822660098522167,0.5,0.5,0.9166666666666666,0.3150684931506849,0.3194444444444444,0.8260869565217391,0.23529411764705882,1.0,0.75,0.2,1.0,0.11627906976744186,0.4,0.11627906976744186,0.6,0.4186046511627907,0.2222222222222222,0.3150684931506849,0.53505,0.49972441860465117,0.09734513274336283,0.08677685950413223,0.17768595041322313,0.24437299035369775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627827,1610612742,Dorian Finney-Smith,Dorian Finney-Smith,1627827,DAL,6612.0,110,-17.0,219,220,49.0,22.0,439,2.0,4.0,,11.0,10.0,2.0,27.0,243,,4.0,1.0,3.0,1.0,7.0,,5.0,11.0,5.0,16.0,,,7.0,14.0,3.0,4.0,,0.5869565217391305,0.47619047619047616,11.428571428571427,0.09090909090909091,,0.10989010989010989,0.045871559633027525,,0.13043478260869565,0.09523809523809523,0.19047619047619047,,0.7619047619047619,0.5124428571428571,0.08695652173913043,,6.9,24.1,37.0,3.0,6.0,2.0,4.0,,,1.0,3.0,1.0,2.0,6.0,,1.0,3.0,,,,5.0,5.0,2.0,4.0,,,4.0,,1.0,,1.0,,,8.0,2.0,15.0,,3.0,2.0,,2.0,,2.0,,,5.0,5.0,1.0,,3.0,,3.0,2.0,1.0,,,5.0,1.0,1.0,1.0,,,1.0,1.0,,,,,2.0,,1.0,,1.0,1.0,,37.0,,,0.8,1.0,1.0,0.5,,,0.5,0.45454545454545453,0.5,,0.5952380952380952,0.5,,0.5,,,0.18181818181818182,0.16666666666666666,,0.6,0.2,0.07352941176470588,0.1388888888888889,0.06060606060606061,0.07142857142857142,0.05555555555555555,0.15384615384615385,0.1,1.0,0.2857142857142857,0.5,0.6,0.6666666666666666,0.14285714285714285,0.3333333333333333,0.5,1.0,0.5,0.5,1.0,0.2857142857142857,0.3333333333333333,0.3333333333333333,1.0,0.75,0.75,1.0,1.0,0.5,0.5,,,,,0.5,,,,0.75,0.5655249999999999,0.498225,0.15384615384615385,0.14814814814814814,,0.1689497716894977,2.0,1.0,0.3333333333333333,0.0625,0.10526315789473684,,,,,,,,,,,,,,,,,,,,,,,,True,
1628405,1610612742,Johnathan Motley,Johnathan Motley,1628405,DAL,583.0,10,-3.0,19,19,4.0,3.0,38,,,,4.0,,1.0,7.0,21,,,,,,,,2.0,2.0,,2.0,1.0,,2.0,2.0,2.0,2.0,,0.7,,22.727272727272727,0.3333333333333333,,0.18181818181818182,,,0.3333333333333333,,,,0.75,0.454675,0.2,,3.625,,,3.0,3.0,,,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,0.75,,,0.75,,,,,,,,,,,,,,0.5,,,,,0.75,1.0,1.0,0.6666666666666666,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,96202.0,1603,18.0,3177,3153,754.0,271.0,6330,72.0,292.0,20.0,377.0,313.0,80.0,801.0,3496,22.0,289.0,127.0,434.0,101.0,995.0,8.0,97.0,186.0,15.0,201.0,35.0,24.0,24.0,83.0,139.0,102.0,6.0,0.5457025920873124,0.45362318840579713,25.14351320321469,0.11520190023752969,0.012558869701726845,0.1258692628650904,0.010224948875255624,0.01282051282051282,0.10638297872340426,0.10434782608695652,0.42318840579710143,0.4,0.6521739130434783,0.4907317055393585,0.058011049723756904,0.018808777429467086,7.967374005305043,25.907028753993607,737.0,86.0,137.0,4.0,9.0,21.0,27.0,75.0,168.0,27.0,5.0,21.0,1.0,5.0,110.0,9.0,26.0,71.0,188.0,115.0,12.0,28.0,9.0,4.0,55.0,34.0,76.0,27.0,76.0,35.0,184.0,58.0,318.0,216.0,129.0,110.0,24.0,,307.0,26.0,194.0,41.0,72.0,7.0,84.0,5.0,11.0,103.0,26.0,81.0,40.0,4.0,22.0,,143.0,4.0,25.0,2.0,2.0,4.0,2.0,8.0,2.0,27.0,5.0,8.0,36.0,9.0,3.0,1.0,3.0,1.0,184.0,736.0,5.0,10.0,0.15425531914893617,0.15508021390374332,0.6260869565217392,0.36741214057507987,0.4090909090909091,0.35526315789473684,0.3709677419354839,0.4986737400530504,0.42857142857142855,0.4473684210526316,0.5224637681159421,0.51,0.4901315789473684,0.5188679245283019,0.5380116959064327,,0.0636604774535809,0.08759124087591241,,0.7202797202797203,0.06172839506172839,0.008433734939759036,0.14093959731543623,0.0034129692832764505,0.09009009009009009,0.14432989690721648,0.13771186440677965,0.1532258064516129,0.3333333333333333,0.19855072463768117,0.6277372262773723,0.688,0.2441860465116279,0.24347826086956523,0.44642857142857145,0.47770700636942676,0.06666666666666667,0.375,0.38028169014084506,0.1111111111111111,0.030434782608695653,0.23809523809523808,0.23809523809523808,0.8,0.3767123287671233,0.3767123287671233,0.6181818181818182,0.18,0.4444444444444444,0.25,0.45,0.8888888888888888,0.17763157894736842,0.7777777777777778,0.03289473684210526,0.2,0.46710526315789475,0.36619718309859156,0.3806228373702422,0.49364833333333347,0.477163422818792,0.08888888888888889,0.0686641697877653,0.22971285892634208,0.23197985520931697,2.0,2.0,0.06547619047619048,0.014234875444839857,0.0078125,1.0,2.0,3.0,2.0,4.0,2.0,0.013888888888888888,0.01098901098901099,0.005763688760806916,0.04,,,,,,,,,,,,,,True,
1627858,1610612742,Kyle Collinsworth,Kyle Collinsworth,1627858,DAL,8906.0,148,-1.0,290,297,47.0,29.0,587,,3.0,,17.0,6.0,6.0,30.0,334,,3.0,7.0,12.0,6.0,31.0,5.0,7.0,15.0,8.0,23.0,8.0,3.0,4.0,13.0,6.0,9.0,1.0,0.5769230769230769,0.2608695652173913,9.876543209876543,0.10606060606060606,0.07936507936507936,0.1076923076923077,0.05755395683453238,0.08771929824561403,0.08,,0.13043478260869565,,0.8260869565217391,0.5532565217391304,0.16,0.14285714285714285,2.8529411764705883,24.45,43.0,8.0,13.0,1.0,3.0,3.0,4.0,1.0,4.0,,1.0,3.0,,,1.0,,,,9.0,2.0,1.0,4.0,,,2.0,3.0,4.0,,,,6.0,8.0,10.0,6.0,,1.0,3.0,,5.0,1.0,4.0,,1.0,3.0,7.0,1.0,5.0,5.0,1.0,4.0,1.0,,1.0,,6.0,1.0,,,,1.0,,,,,1.0,2.0,3.0,1.0,,,,,6.0,43.0,2.0,,0.4444444444444444,0.4444444444444444,1.0,0.3333333333333333,,,0.3333333333333333,0.5294117647058824,0.25,0.75,0.5217391304347826,0.25,0.75,0.25,0.75,,0.17647058823529413,0.07692307692307693,,0.8333333333333334,0.1111111111111111,0.039473684210526314,0.109375,,,0.23809523809523808,0.0784313725490196,0.23076923076923078,,0.5652173913043478,0.6153846153846154,0.6666666666666666,0.5,0.17391304347826086,0.25,0.5,,,,,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.75,0.3333333333333333,1.0,,,1.0,0.75,,,,,0.3333333333333333,0.4954,0.6091,0.16666666666666666,0.06666666666666667,0.2,0.1482758620689655,,,0.5,0.041666666666666664,0.06451612903225806,,,,,,,,,,,,,,,,,,,,,,,,True,
203926,1610612742,Doug McDermott,Doug McDermott,203926,DAL,14454.0,241,48.0,492,486,105.0,38.0,978,10.0,22.0,,38.0,35.0,10.0,105.0,548,,22.0,6.0,18.0,5.0,42.0,,9.0,19.0,6.0,25.0,5.0,3.0,11.0,21.0,8.0,13.0,2.0,0.6730769230769231,0.4794520547945205,16.296296296296294,0.060810810810810814,,0.06995884773662552,0.02843601895734597,,0.0847457627118644,0.136986301369863,0.3013698630136986,,0.7808219178082192,0.5178109589041096,0.06493506493506493,0.05405405405405406,6.7368421052631575,24.871428571428567,61.0,11.0,22.0,,4.0,1.0,2.0,3.0,6.0,2.0,10.0,13.0,,1.0,11.0,,2.0,4.0,16.0,21.0,,4.0,,2.0,2.0,2.0,5.0,2.0,5.0,1.0,11.0,32.0,,63.0,,11.0,2.0,1.0,12.0,1.0,9.0,2.0,1.0,6.0,8.0,2.0,2.0,4.0,3.0,4.0,6.0,1.0,,1.0,10.0,1.0,1.0,,,3.0,,,1.0,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,11.0,61.0,,1.0,1.0,1.0,1.0,0.6,,0.4,0.6,0.42105263157894735,,0.4,0.6506849315068494,,0.5,0.2,0.5,0.02857142857142857,0.05263157894736842,0.045454545454545456,,0.4,0.125,0.049586776859504134,0.08421052631578947,0.027777777777777776,0.02631578947368421,0.058823529411764705,0.10126582278481013,,1.0,0.3013698630136986,0.5,0.5238095238095238,1.0,0.0821917808219178,0.5,0.6,1.0,0.2,0.2,1.0,0.1780821917808219,0.7692307692307693,0.8333333333333334,1.0,0.5,0.5,1.0,1.0,,,,,0.2,0.5,0.1,,0.4,0.5,0.5,0.5183,0.48923500000000003,0.075,0.01904761904761905,0.10476190476190476,0.12398373983739837,,,0.16666666666666666,0.08333333333333333,0.02702702702702703,,,,3.0,1.0,,,,0.09090909090909091,,0.07692307692307693,,,,,,,,,,,,,True,
1627883,1610612742,Jalen Jones,Jalen Jones,1627883,DAL,410.0,7,5.0,13,13,,,26,,1.0,,1.0,1.0,,5.0,15,,1.0,,,,,,,2.0,,2.0,,,,1.0,,,,1.25,0.5,15.384615384615383,,,0.16666666666666666,,,,,0.5,,1.0,0.52545,,,2.2,26.5,,1.0,1.0,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,2.0,,3.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.25,,,,,,,,,,1.0,,0.5,,,,,0.5,,0.5,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,61599.0,1027,115.0,2062,2028,388.0,147.0,4090,161.0,184.0,16.0,270.0,194.0,65.0,561.0,2234,16.0,184.0,23.0,70.0,15.0,163.0,5.0,128.0,223.0,14.0,237.0,24.0,13.0,61.0,83.0,82.0,73.0,4.0,0.5630081300813008,0.41810344827586204,23.36322869955157,0.2340036563071298,0.012195121951219513,0.22104144527098832,0.015367727771679473,0.014084507042253521,0.22815533980582525,0.34698275862068967,0.39655172413793105,0.5,0.47844827586206895,0.46822198275862076,0.051759834368530024,0.02030456852791878,14.427407407407403,25.514948453608238,395.0,20.0,28.0,5.0,7.0,2.0,3.0,39.0,81.0,78.0,7.0,10.0,1.0,2.0,67.0,8.0,9.0,30.0,137.0,74.0,9.0,16.0,8.0,12.0,54.0,19.0,39.0,10.0,32.0,27.0,95.0,204.0,70.0,222.0,,67.0,4.0,1.0,47.0,8.0,32.0,10.0,5.0,9.0,80.0,15.0,11.0,17.0,3.0,8.0,12.0,3.0,9.0,,29.0,1.0,8.0,1.0,,1.0,3.0,,13.0,2.0,1.0,5.0,21.0,9.0,29.0,18.0,29.0,17.0,95.0,395.0,1.0,8.0,0.7445255474452555,0.7669172932330827,1.0,0.38144329896907214,0.5,0.3125,0.38144329896907214,0.5074074074074074,0.5625,0.48717948717948717,0.5344827586206896,0.65625,0.4788732394366197,0.7297297297297297,0.5535714285714286,0.005154639175257732,0.014814814814814815,0.07142857142857142,0.005434782608695652,0.5862068965517241,0.30612244897959184,0.017964071856287425,0.20304568527918782,0.0223463687150838,0.32413793103448274,0.17346938775510204,0.21753246753246752,0.1511627906976744,0.5862068965517241,0.0603448275862069,0.7142857142857143,0.7692307692307693,0.6,0.17456896551724138,0.48148148148148145,0.4875,0.6153846153846154,0.484472049689441,0.4875,0.8461538461538461,0.021551724137931036,0.7,0.7,1.0,0.3641304347826087,0.366120218579235,1.0,0.21875,0.7142857142857143,,0.5,1.0,0.04225352112676056,0.6666666666666666,0.028169014084507043,0.5,0.4225352112676056,0.3,0.3641304347826087,0.5166499999999999,0.44425352112676053,0.07342657342657342,0.0962566844919786,0.16934046345811052,0.1915615906886518,8.0,11.0,0.012345679012345678,0.012269938650306749,0.018867924528301886,,,,2.0,1.0,8.0,0.006211180124223602,,0.00816326530612245,,,1.0,1.0,,,,,,,,,,,True,
203939,1610612742,Dwight Powell,Dwight Powell,203939,DAL,58219.0,970,82.0,1920,1916,393.0,167.0,3836,16.0,28.0,1.0,233.0,37.0,90.0,440.0,2056,1.0,27.0,23.0,40.0,22.0,103.0,31.0,107.0,180.0,78.0,258.0,31.0,20.0,44.0,94.0,146.0,127.0,,0.672782874617737,0.13703703703703704,16.83262209577999,0.20342205323193915,0.08010335917312661,0.18,0.08860759493670886,0.07975460122699386,0.14358974358974358,0.05925925925925926,0.1037037037037037,0.02564102564102564,0.8111111111111111,0.5482052044609665,0.18471337579617833,,3.5171673819742493,25.629729729729732,389.0,139.0,182.0,26.0,33.0,28.0,35.0,12.0,35.0,6.0,6.0,9.0,1.0,1.0,6.0,,,5.0,157.0,12.0,28.0,38.0,,24.0,80.0,31.0,43.0,1.0,6.0,28.0,93.0,272.0,42.0,36.0,,6.0,17.0,,17.0,1.0,8.0,6.0,3.0,46.0,55.0,18.0,11.0,9.0,5.0,5.0,20.0,1.0,4.0,3.0,29.0,4.0,8.0,5.0,2.0,10.0,6.0,7.0,17.0,6.0,9.0,14.0,58.0,13.0,21.0,12.0,21.0,16.0,93.0,388.0,6.0,12.0,0.8662420382165605,0.9645390070921985,1.0,0.32432432432432434,,0.16666666666666666,0.3333333333333333,0.6738197424892703,0.7368421052631579,0.7209302325581395,0.6481481481481481,0.717948717948718,0.6632653061224489,0.7692307692307693,0.6940298507462687,,0.07296137339055794,0.06593406593406594,,0.3103448275862069,0.4186046511627907,0.0954356846473029,0.14705882352941177,0.08571428571428572,0.2074074074074074,0.2602040816326531,0.14383561643835616,0.15853658536585366,0.7619047619047619,0.674074074074074,0.7637362637362637,0.8176470588235294,0.8561151079136691,0.12962962962962962,0.34285714285714286,0.4,0.9166666666666666,0.375,0.375,1.0,0.03333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.21428571428571427,0.21428571428571427,1.0,0.8461538461538461,0.7878787878787878,0.38461538461538464,,,0.7142857142857143,0.8,0.02040816326530612,1.0,0.10204081632653061,,0.2222222222222222,0.5804766666666666,0.5411677083333333,0.20938628158844766,0.18181818181818182,0.21136363636363636,0.20260416666666667,32.0,9.0,0.14285714285714285,0.1402439024390244,0.055944055944055944,,,1.0,3.0,3.0,,,0.08196721311475409,0.036585365853658534,,,,,1.0,3.0,0.02127659574468085,,,,,,,,True,
