EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,SelfOReb,Charge Fouls,ThreePtShootingFoulsDrawn,BlockedArc3,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,BlockedLongMidRange,3SecondViolations,3pt And 1 Free Throw Trips,on,OffensiveGoaltends
1627812,1610612742,Yogi Ferrell,Yogi Ferrell,1627812,DAL,54826.0,914,-145.0,1833,1846,592.0,484.0,176.0,3679,22.0,38.0,54.0,18.0,31.0,10.0,39.0,114.0,30.0,55.0,112.0,57.0,145.0,29.0,310.0,2047,40.0,16.0,101.0,64.0,126.0,113.0,39.0,30.0,47.0,17.0,111.0,43.0,36.0,84.0,95.0,28.0,18.0,7.0,10.0,27.0,12.0,22.0,1.0,54.0,51.0,42.0,8.0,582.0,0.7368421052631579,0.3931034482758621,0.3958333333333333,0.49107142857142855,0.546692607003891,0.5595667870036101,0.63125,0.5642023346303502,15.00493583415597,0.07515657620041753,0.12215909090909091,0.0950661853188929,0.06666666666666667,0.07865168539325842,0.11808118081180811,0.14785992217898833,0.5789473684210527,0.6875,0.21011673151750973,0.12062256809338522,0.5806451612903226,0.5806451612903226,0.9444444444444444,0.44357976653696496,0.34210526315789475,0.3482142857142857,0.6410256410256411,0.14705882352941177,0.4411764705882353,0.7120622568093385,0.34513274336283184,0.5045947265624999,0.49482164179104476,0.3258064516129032,11.110714285714284,25.353103448275856,0.32296781232951444,5.0,7.0,6.0,10.0,6.0,20.0,27.0,8.0,12.0,4.0,50.0,14.0,28.0,46.0,4.0,8.0,17.0,10.0,7.0,4.0,9.0,4.0,7.0,,5.0,11.0,10.0,17.0,15.0,,2.0,1.0,,2.0,2.0,1.0,7.0,3.0,3.0,7.0,2.0,14.0,5.0,,,,4.0,5.0,2.0,,1.0,96.0,7.0,5.0,0.41818181818181815,0.4339622641509434,0.6666666666666666,0.5,0.7419354838709677,0.625,0.7575757575757576,0.07142857142857142,0.15789473684210525,0.1,0.6296296296296297,0.08620689655172414,,0.01348747591522158,0.01020408163265306,0.012074643249176729,0.017045454545454544,0.018518518518518517,0.0055248618784530384,0.005988023952095809,0.034482758620689655,0.08088235294117647,0.13580246913580246,0.4,0.36363636363636365,0.07782101167315175,0.3,0.3333333333333333,0.5,0.5,0.5,0.4444444444444444,0.22580645161290322,0.7142857142857143,0.4,0.14705882352941177,0.6,0.5344238095238095,0.05204460966542751,0.11290322580645161,0.16129032258064516,5.0,8.0,8.0,5.0,11.0,11.0,10.0,19.0,19.0,45.0,1.0,2.0,,1.0,,,0.5263157894736842,0.475,0.013793103448275862,,,0.017543859649122806,,0.25806451612903225,0.625,1.0,0.3548387096774194,0.45454545454545453,1.0,0.8,0.36666666666666664,,,1.0,,,True,
1627858,1610612742,Kyle Collinsworth,Kyle Collinsworth,1627858,DAL,7295.0,122,,249,249,90.0,120.0,33.0,498,3.0,10.0,,,2.0,2.0,1.0,1.0,,5.0,18.0,1.0,3.0,4.0,17.0,269,2.0,2.0,10.0,6.0,3.0,1.0,1.0,6.0,8.0,5.0,18.0,11.0,8.0,21.0,33.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,,11.0,9.0,12.0,2.0,89.0,1.0,0.3333333333333333,0.3333333333333333,0.2777777777777778,0.30952380952380953,0.3148148148148148,0.4166666666666667,0.14285714285714285,10.273972602739727,0.17777777777777778,0.18032786885245902,0.1792452830188679,0.13333333333333333,0.2,0.14893617021276595,0.47619047619047616,0.3,0.42857142857142855,,0.09523809523809523,,,,0.047619047619047616,1.0,1.0,1.0,0.2222222222222222,,0.6190476190476191,1.0,0.5125380952380951,0.5829277777777777,0.5882352941176471,3.7888888888888883,24.066666666666666,0.3614457831325301,2.0,7.0,3.0,4.0,2.0,8.0,,2.0,8.0,,4.0,4.0,7.0,4.0,4.0,4.0,2.0,2.0,,,1.0,4.0,8.0,,2.0,12.0,1.0,2.0,2.0,,,,,,1.0,,,,1.0,1.0,,4.0,2.0,,2.0,,,2.0,2.0,,,10.0,1.0,1.0,0.4,0.6666666666666666,0.25,0.5714285714285714,0.25,0.4444444444444444,0.25,0.2222222222222222,0.3,0.125,0.6666666666666666,0.2857142857142857,,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.1111111111111111,0.06896551724137931,0.08695652173913043,0.08823529411764706,0.1,0.2,0.2857142857142857,1.0,0.3333333333333333,0.38095238095238093,0.25,0.2857142857142857,0.5,,,,0.875,0.2857142857142857,,0.4444444444444444,0.75,0.5401166666666667,0.16,0.18181818181818182,0.23529411764705882,,,,,,,,,,,,,2.0,,,,,,,,,,0.18181818181818182,,,,,,,,,,,,,,True,
202083,1610612742,Wesley Matthews,Wesley Matthews,202083,DAL,82257.0,1371,-311.0,2724,2723,685.0,530.0,246.0,5447,24.0,48.0,57.0,24.0,50.0,13.0,79.0,213.0,48.0,77.0,186.0,103.0,263.0,60.0,523.0,3174,61.0,27.0,141.0,94.0,282.0,213.0,79.0,59.0,117.0,38.0,292.0,61.0,44.0,109.0,128.0,48.0,28.0,7.0,13.0,49.0,9.0,39.0,6.0,87.0,88.0,74.0,7.0,676.0,0.912621359223301,0.3916349809885932,0.3916349809885932,0.41397849462365593,0.5155902004454342,0.5436590436590436,0.6025641025641025,0.5857461024498887,17.713903743315505,0.06358381502890173,0.11960784313725491,0.08735440931780367,0.05405405405405406,0.050980392156862744,0.12990196078431374,0.10690423162583519,0.5,0.5853658536585366,0.12694877505567928,0.111358574610245,0.48,0.4897959183673469,0.9583333333333334,0.47438752783964366,0.37089201877934275,0.3761904761904762,0.8987341772151899,0.125,0.46153846153846156,0.6926503340757239,0.37089201877934275,0.503756919642857,0.4913019417475727,0.2695984703632887,10.243010752688175,25.291254752851714,0.2514684287812041,3.0,5.0,10.0,14.0,33.0,81.0,20.0,8.0,16.0,4.0,35.0,21.0,43.0,60.0,2.0,14.0,58.0,45.0,13.0,5.0,16.0,8.0,11.0,,4.0,19.0,20.0,36.0,25.0,3.0,11.0,,2.0,2.0,2.0,,4.0,2.0,14.0,6.0,6.0,28.0,10.0,,9.0,,1.0,10.0,5.0,,,141.0,10.0,7.0,0.38961038961038963,0.39473684210526316,0.5,0.4883720930232558,0.3780487804878049,0.5480769230769231,0.4069767441860465,0.07526881720430108,0.14583333333333334,0.08641975308641975,0.7346938775510204,0.05714285714285714,,0.014647137150466045,0.013445378151260505,0.01411589895988113,0.008097165991902834,0.026785714285714284,0.010714285714285714,0.01020408163265306,0.02857142857142857,0.08837209302325581,0.0784313725490196,0.5,0.4166666666666667,0.18040089086859687,0.4074074074074074,0.44594594594594594,0.3333333333333333,0.3508771929824561,0.3508771929824561,0.45,0.12195121951219512,0.6,0.6666666666666666,0.1346153846153846,0.7142857142857143,0.47841666666666666,0.06751054852320675,0.1346153846153846,0.06692160611854685,2.0,4.0,6.0,3.0,21.0,18.0,5.0,25.0,24.0,27.0,,4.0,7.0,,4.0,,0.2,0.39344262295081966,0.015209125475285171,,0.02,0.014084507042253521,0.02834008097165992,0.0975609756097561,0.5,1.0,0.5121951219512195,0.14285714285714285,0.6666666666666666,0.46153846153846156,0.375,0.015037593984962405,,,,1.0,True,
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,8342.0,139,-21.0,279,277,89.0,58.0,26.0,556,6.0,14.0,1.0,2.0,7.0,4.0,5.0,16.0,7.0,7.0,17.0,7.0,23.0,14.0,49.0,328,11.0,4.0,18.0,,18.0,15.0,5.0,6.0,12.0,2.0,30.0,4.0,1.0,5.0,7.0,4.0,,,1.0,5.0,,3.0,1.0,19.0,15.0,17.0,2.0,87.0,0.8571428571428571,0.30434782608695654,0.3181818181818182,0.4117647058823529,0.4375,0.5104166666666666,0.6,0.575,17.15210355987055,0.013157894736842105,0.08,0.03968253968253968,0.03571428571428571,,0.04878048780487805,0.35,0.42857142857142855,0.5,0.025,0.175,0.2857142857142857,0.2857142857142857,1.0,0.4,0.3125,0.3125,0.8,0.3076923076923077,0.5384615384615384,0.925,0.3333333333333333,0.5377358974358974,0.5273041666666667,0.3673469387755102,3.394117647058824,25.982608695652175,0.31899641577060933,,1.0,1.0,1.0,1.0,2.0,,,1.0,2.0,2.0,1.0,2.0,14.0,,2.0,6.0,3.0,3.0,1.0,3.0,,2.0,,,2.0,4.0,4.0,3.0,,1.0,,,,1.0,1.0,2.0,,,1.0,1.0,7.0,2.0,,2.0,,,2.0,2.0,,,18.0,3.0,2.0,1.0,1.0,,0.5,,0.5384615384615384,0.25,0.11764705882352941,0.14285714285714285,,0.8,,,0.02702702702702703,,0.015503875968992248,0.03333333333333333,,0.04,,,,0.2222222222222222,1.0,1.0,0.05,0.5,0.5,1.0,,,,0.3333333333333333,,,0.07692307692307693,1.0,0.500725,0.15217391304347827,0.30434782608695654,0.04081632653061224,,,1.0,,2.0,3.0,,2.0,4.0,3.0,1.0,,,,,,,0.36363636363636365,,,,,,,,,0.6666666666666666,,,0.25,0.42857142857142855,,,,,,True,
1628499,1610612742,Antonius Cleveland,Antonius Cleveland,1628499,DAL,285.0,5,6.0,9,8,2.0,3.0,1.0,17,,,,,,,,,,,,,,1.0,1.0,4,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,0.5,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,23671.0,395,-54.0,786,768,146.0,141.0,73.0,1554,21.0,34.0,19.0,2.0,6.0,2.0,29.0,70.0,12.0,44.0,94.0,31.0,76.0,11.0,192.0,915,14.0,6.0,38.0,74.0,60.0,69.0,29.0,49.0,80.0,33.0,191.0,15.0,22.0,40.0,43.0,13.0,11.0,9.0,11.0,27.0,4.0,5.0,1.0,25.0,29.0,13.0,2.0,145.0,0.6451612903225806,0.40789473684210525,0.41333333333333333,0.46808510638297873,0.5323529411764706,0.5488505747126436,0.59375,0.4470588235294118,23.21016166281755,0.11458333333333333,0.09933774834437085,0.10787172011661808,0.11475409836065574,0.1,0.10833333333333334,0.2,0.6176470588235294,0.75,0.11176470588235295,0.03529411764705882,0.3333333333333333,0.3333333333333333,1.0,0.4117647058823529,0.4142857142857143,0.4142857142857143,0.6206896551724138,0.06896551724137931,0.41379310344827586,0.6470588235294118,0.42028985507246375,0.5002011834319526,0.4950303571428572,0.19791666666666666,8.340425531914894,25.852631578947367,0.18575063613231552,3.0,6.0,5.0,6.0,16.0,41.0,7.0,5.0,10.0,,16.0,7.0,15.0,14.0,,9.0,31.0,27.0,4.0,7.0,9.0,2.0,1.0,,3.0,3.0,2.0,16.0,12.0,1.0,4.0,,,3.0,1.0,,2.0,,7.0,2.0,3.0,4.0,2.0,,1.0,,1.0,2.0,,,,38.0,2.0,2.0,0.1590909090909091,0.1590909090909091,0.5,0.4666666666666667,0.47058823529411764,0.5517241379310345,0.47058823529411764,0.09574468085106383,0.17647058823529413,0.07317073170731707,0.5925925925925926,0.16666666666666666,,0.004672897196261682,0.011976047904191617,0.007874015748031496,0.014285714285714285,,,0.00684931506849315,0.047619047619047616,0.13114754098360656,0.06451612903225806,,0.19047619047619047,0.2411764705882353,0.3902439024390244,0.42105263157894735,0.125,0.3684210526315789,0.3684210526315789,0.14285714285714285,0.35294117647058826,0.5,0.3333333333333333,0.20689655172413793,0.8333333333333334,0.5338272727272727,0.029069767441860465,0.042105263157894736,0.08333333333333333,,2.0,1.0,2.0,5.0,5.0,2.0,7.0,6.0,33.0,1.0,,,1.0,1.0,,0.2857142857142857,0.42857142857142855,,,,,,0.11764705882352941,,,0.29411764705882354,0.4,1.0,0.5,0.4166666666666667,0.012987012987012988,1.0,,,,True,
1627827,1610612742,Dorian Finney-Smith,Dorian Finney-Smith,1627827,DAL,11401.0,190,10.0,386,379,53.0,83.0,36.0,765,8.0,9.0,2.0,3.0,12.0,1.0,2.0,15.0,3.0,9.0,14.0,5.0,27.0,5.0,38.0,370,4.0,,,8.0,15.0,15.0,2.0,4.0,10.0,1.0,26.0,11.0,14.0,25.0,32.0,7.0,5.0,2.0,5.0,9.0,2.0,7.0,,16.0,6.0,7.0,,53.0,1.0,0.18518518518518517,0.18518518518518517,0.6428571428571429,0.4024390243902439,0.4318181818181818,,0.6585365853658537,12.470588235294118,0.12727272727272726,0.15492957746478872,0.13812154696132597,0.1111111111111111,0.13636363636363635,0.12962962962962962,0.21951219512195122,0.8888888888888888,0.8888888888888888,0.04878048780487805,0.2926829268292683,0.25,0.2727272727272727,1.0,0.36585365853658536,0.13333333333333333,0.13333333333333333,1.0,0.25,0.75,0.8780487804878049,0.13333333333333333,0.5730024390243903,0.56475,,5.049999999999999,24.837037037037035,0.13730569948186527,4.0,4.0,,,,3.0,1.0,4.0,5.0,,8.0,,,10.0,8.0,1.0,6.0,4.0,2.0,1.0,2.0,2.0,5.0,,,7.0,2.0,4.0,2.0,1.0,2.0,,,,,,,1.0,1.0,,1.0,4.0,1.0,,1.0,,,1.0,1.0,1.0,,,1.0,,0.5555555555555556,1.0,0.8,,0.5714285714285714,,0.5714285714285714,0.07142857142857142,,,0.4444444444444444,,,0.04672897196261682,0.02247191011235955,0.03571428571428571,0.0625,0.02564102564102564,0.05555555555555555,0.02702702702702703,,0.13333333333333333,0.23529411764705882,1.0,0.5,0.07317073170731707,,,,0.5,1.0,1.0,0.5714285714285714,1.0,,,,0.6107400000000001,0.09090909090909091,0.23529411764705882,0.21052631578947367,,,,,2.0,,,2.0,,,,1.0,1.0,2.0,,,,,0.037037037037037035,0.5,0.08333333333333333,,0.04,,,,0.2857142857142857,,,,,,,,,,True,
1627866,1610612742,Jameel Warney,Jameel Warney,1627866,DAL,632.0,11,-3.0,21,20,5.0,10.0,5.0,41,3.0,3.0,,,,,,,,3.0,4.0,,,,6.0,21,,,,6.0,,,,,,,,,1.0,1.0,4.0,,,,1.0,1.0,1.0,,,1.0,,,,4.0,,,,0.75,0.75,0.75,,,17.24137931034483,0.5,,0.125,,0.5,,0.75,1.0,1.0,,,,,,,,,,,,0.75,,0.55315,,,3.55,,0.23809523809523808,3.0,3.0,,,,1.0,,3.0,4.0,,6.0,,,,6.0,,,,,,,,3.0,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.75,,0.75,,0.75,,,,,,,0.3,,0.21428571428571427,0.5,0.25,,,,,,,,0.25,,,,,,,0.75,1.0,,,,0.5917333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627883,1610612742,Jalen Jones,Jalen Jones,1627883,DAL,1391.0,23,6.0,50,48,10.0,18.0,4.0,98,2.0,4.0,,,,,,1.0,,2.0,6.0,,1.0,2.0,6.0,55,,,2.0,4.0,,1.0,,,1.0,,3.0,3.0,1.0,4.0,7.0,,,,1.0,2.0,1.0,1.0,,2.0,4.0,3.0,,10.0,,,,0.3333333333333333,0.2857142857142857,0.375,1.0,0.14285714285714285,17.857142857142854,0.14285714285714285,0.25,0.21052631578947367,,,0.25,0.5714285714285714,0.5,1.0,,,,,,0.14285714285714285,,,,,,0.7142857142857143,,0.5525428571428571,0.6951,0.3333333333333333,3.983333333333333,25.0,0.2,1.0,2.0,1.0,1.0,,2.0,,1.0,2.0,1.0,3.0,1.0,1.0,,2.0,2.0,1.0,1.0,,,,,2.0,1.0,,3.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,2.0,,,,,0.5,1.0,0.5,1.0,0.75,0.3333333333333333,0.5,,0.5,,0.5,0.14285714285714285,,0.1,0.6666666666666666,,,,,0.3333333333333333,0.25,,,0.2857142857142857,,,,,,,1.0,0.5,,1.0,1.0,0.6417,0.25,0.2857142857142857,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201177,1610612742,Josh McRoberts,Josh McRoberts,201177,DAL,235.0,4,2.0,8,8,3.0,7.0,,16,,,,,,,,1.0,,,,,1.0,,,5,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,3.0,,,,,,,,1.0,12.5,,,,,,,,,,,,,,,1.0,,,,,,1.0,,0.54615,,,,25.3,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628492,1610612742,Gian Clavell,Gian Clavell,1628492,DAL,519.0,9,-2.0,16,18,5.0,1.0,2.0,34,,,,,,,1.0,2.0,2.0,,,1.0,2.0,,3.0,20,2.0,,3.0,,3.0,2.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,5.0,1.0,0.5,0.5,,0.75,0.75,0.75,1.0,11.11111111111111,,,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,1.0,1.0,0.5,0.54915,0.54915,1.0,,25.2,0.3125,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,1.5,0.75,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,0.5,,,,,,,,,1.0,1.0,1.0,,0.5,,,,,,True,
203481,1610612742,Jeff Withey,Jeff Withey,203481,DAL,124.0,2,5.0,4,4,,,1.0,8,1.0,1.0,,,,,,,,1.0,1.0,,,,2.0,1,,,,2.0,,,,,,,,,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,40.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,0.686,,,0.6,,,1.0,1.0,,,,,,1.0,1.0,,2.0,,,,2.0,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,0.686,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
203816,1610612742,Scotty Hopson,Scotty Hopson,203816,DAL,298.0,5,-5.0,12,13,8.0,11.0,2.0,25,,,,,,,,,,,,,,1.0,1.0,16,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,8.0,,,,,,0.5,0.5,,6.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626151,1610612742,Aaron Harrison,Aaron Harrison,1626151,DAL,11712.0,195,-81.0,383,387,51.0,85.0,43.0,770,4.0,8.0,10.0,,8.0,3.0,5.0,24.0,2.0,9.0,24.0,5.0,32.0,10.0,43.0,461,5.0,3.0,10.0,12.0,15.0,24.0,5.0,3.0,10.0,1.0,27.0,4.0,9.0,13.0,17.0,8.0,4.0,,1.0,2.0,1.0,9.0,,22.0,9.0,13.0,1.0,51.0,1.0,0.15625,0.15625,0.375,0.29464285714285715,0.3467741935483871,0.5,0.5714285714285714,14.678899082568806,0.10465116279069768,0.05405405405405406,0.08125,0.06896551724137931,0.13793103448275862,0.05660377358490566,0.14285714285714285,0.5,0.5,0.17857142857142858,0.14285714285714285,,,,0.42857142857142855,0.20833333333333334,0.20833333333333334,1.0,0.375,0.25,0.7142857142857143,0.20833333333333334,0.5035276785714285,0.41098124999999996,0.23255813953488372,10.083333333333332,25.1,0.13315926892950392,3.0,3.0,,,2.0,6.0,3.0,3.0,5.0,,9.0,2.0,3.0,6.0,4.0,,7.0,6.0,1.0,2.0,,1.0,3.0,,,4.0,4.0,1.0,1.0,,,,,,2.0,,,,2.0,1.0,,4.0,2.0,,,,2.0,2.0,1.0,,,10.0,4.0,1.0,0.3333333333333333,0.42857142857142855,0.6,0.6666666666666666,0.375,0.4375,0.375,,,,0.5,,,0.02586206896551724,0.01020408163265306,0.018691588785046728,0.025,0.023809523809523808,0.029411764705882353,0.012195121951219513,,0.10714285714285714,0.047619047619047616,0.5,0.25,0.10714285714285714,0.3333333333333333,0.3333333333333333,,0.3,0.3,0.6666666666666666,0.25,1.0,0.3333333333333333,,,0.5072357142857143,0.08196721311475409,0.14285714285714285,0.20930232558139536,,,,1.0,7.0,1.0,1.0,7.0,1.0,,,,,1.0,1.0,,0.14285714285714285,0.2,,,,,,,,,0.5833333333333334,0.14285714285714285,1.0,,0.5,0.030303030303030304,,,,,False,
1626257,1610612742,Salah Mejri,Salah Mejri,1626257,DAL,20367.0,339,110.0,645,634,154.0,194.0,69.0,1279,46.0,62.0,1.0,,,,,2.0,,49.0,73.0,,2.0,14.0,112.0,636,,8.0,34.0,28.0,,2.0,,4.0,16.0,1.0,44.0,23.0,45.0,74.0,117.0,10.0,5.0,2.0,13.0,19.0,4.0,21.0,2.0,49.0,37.0,23.0,4.0,154.0,,,,0.6712328767123288,0.6533333333333333,0.6511627906976745,0.6538461538461539,0.02666666666666667,14.46453407510431,0.20454545454545456,0.1885245901639344,0.19883040935672514,0.18309859154929578,0.20253164556962025,0.1941747572815534,0.8266666666666667,0.7419354838709677,0.8214285714285714,0.013333333333333334,,,,,0.02666666666666667,,,,,,0.8533333333333334,,0.5919106666666666,0.544665,0.30357142857142855,2.3534246575342466,27.5,0.23875968992248062,12.0,17.0,13.0,18.0,3.0,10.0,,13.0,20.0,2.0,28.0,13.0,20.0,70.0,18.0,7.0,12.0,10.0,2.0,1.0,2.0,15.0,28.0,,6.0,43.0,5.0,6.0,,2.0,6.0,2.0,1.0,3.0,9.0,4.0,5.0,4.0,1.0,1.0,1.0,8.0,37.0,,25.0,,12.0,37.0,27.0,5.0,,34.0,5.0,3.0,0.7142857142857143,0.875,0.65,0.65,0.65,0.65,0.6086956521739131,0.0958904109589041,0.0967741935483871,0.1,0.3157894736842105,0.46153846153846156,,0.16279069767441862,0.11278195488721804,0.14098360655737704,0.17857142857142858,0.20689655172413793,0.10344827586206896,0.10909090909090909,0.13043478260869565,0.22857142857142856,0.15789473684210525,0.7297297297297297,0.6956521739130435,0.13333333333333333,0.3,0.3333333333333333,1.0,,,,0.85,0.7058823529411765,0.08333333333333333,0.9,0.7222222222222222,0.6407941176470588,0.0975609756097561,0.1,0.25,,,,,,,,,,,,,3.0,1.0,,,,,,,,,0.15789473684210525,,,,,,,,,,,,1.0,,False,
