EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,PenaltyArc3FGM,PtsPutbacks,SecondChanceTurnovers,Loose Ball Fouls Drawn,BlockedAtRim,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,PtsUnassisted3s,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,Offensive Fouls,Loose Ball Fouls,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,3pt And 1 Free Throw Trips,FTOffRebounds,Technical Free Throw Trips,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,Corner3PctBlocked,BlockedCorner3
1626144,1610612743,Emmanuel Mudiay,Emmanuel Mudiay,1626144,DEN,13639.0,227,-60,468,470,84.0,89.0,72.0,938,15.0,31.0,1.0,5.0,2.0,4.0,7.0,21.0,5.0,20.0,3.0,5.0,1.0,1.0,1.0,1.0,7.0,27.0,6.0,6.0,27.0,72.0,10.0,32.0,26.0,110.0,531,2.0,8.0,1.0,7.0,4.0,11.0,5.0,10.0,1.0,7.0,7.0,20.0,18.0,36.0,30.0,1.0,26.0,7.0,12.0,25.0,13.0,38.0,10.0,3.0,15.0,7.0,3.0,89.0,1.0,4.0,12.0,16.0,3.0,31.0,5.0,36.0,2.0,5.0,2.0,3.0,11.0,8.0,6.0,16.0,3.0,5.0,1.0,1.0,27.0,4.0,11.0,1.0,18.0,2.0,23.0,1.0,1.0,1.0,28.0,2.0,13.0,2.0,1.0,1.0,1.0,1.0,1.0,20.0,84.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.3125,0.14285714285714285,0.14285714285714285,0.3225806451612903,0.375,0.25,0.5,0.40384615384615385,0.23333333333333334,0.38235294117647056,0.4700854700854701,0.3235294117647059,0.47619047619047616,0.3076923076923077,0.16666666666666666,0.25806451612903225,0.14285714285714285,0.05,25.945945945945947,0.4074074074074074,0.1875,0.11851851851851852,0.025477707006369428,0.16,0.012048192771084338,0.13333333333333333,0.020833333333333332,0.016666666666666666,0.017857142857142856,0.04878048780487805,0.013513513513513514,0.16666666666666666,0.0784313725490196,0.1111111111111111,0.16071428571428573,0.15789473684210525,0.037037037037037035,1.0,0.2980769230769231,0.4838709677419355,0.6521739130434783,0.4666666666666667,0.20192307692307693,0.3333333333333333,0.3888888888888889,0.14285714285714285,0.19230769230769232,0.25,0.2631578947368421,0.2,0.04807692307692308,0.6,0.6,1.0,0.25961538461538464,0.25925925925925924,0.25925925925925924,1.0,0.3333333333333333,0.2,0.06666666666666667,1.0,1.0,0.4,0.23529411764705882,0.5,0.058823529411764705,1.0,0.35294117647058826,0.6057692307692307,0.2692307692307692,0.46720145631067955,0.5168458333333333,0.45394999999999996,0.11304347826086956,0.1566265060240964,0.1,0.18181818181818182,8.047222222222222,26.084375,0.1794871794871795,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1626168,1610612743,Trey Lyles,Trey Lyles,1626168,DEN,8701.0,145,-5,289,294,95.0,96.0,48.0,583,14.0,22.0,5.0,6.0,6.0,9.0,4.0,13.0,1.0,4.0,,3.0,,1.0,,3.0,11.0,25.0,2.0,11.0,19.0,39.0,11.0,28.0,17.0,88.0,312,5.0,6.0,1.0,3.0,1.0,14.0,8.0,14.0,5.0,14.0,4.0,35.0,14.0,24.0,33.0,,25.0,11.0,2.0,5.0,3.0,8.0,3.0,,4.0,,1.0,19.0,1.0,7.0,8.0,20.0,4.0,32.0,8.0,40.0,2.0,3.0,1.0,2.0,7.0,1.0,3.0,4.0,,4.0,,2.0,11.0,5.0,9.0,,10.0,1.0,18.0,,,,25.0,1.0,10.0,3.0,3.0,1.0,3.0,3.0,1.0,35.0,95.0,3.0,0.3684210526315789,0.5,1.0,0.39285714285714285,0.3333333333333333,0.35714285714285715,0.39285714285714285,0.48717948717948717,0.8333333333333334,0.5714285714285714,0.5298507462686567,0.7222222222222222,0.5535714285714286,0.5569620253164557,0.7,0.5645161290322581,0.417910447761194,0.05128205128205128,0.045454545454545456,0.07692307692307693,,25.936599423631122,0.6363636363636364,0.4444444444444444,0.24691358024691357,0.07216494845360824,0.16326530612244897,0.017857142857142856,0.2153846153846154,0.05228758169934641,0.09523809523809523,0.05405405405405406,0.05555555555555555,0.02,0.16216216216216217,0.4583333333333333,0.15,0.1951219512195122,,0.06060606060606061,1.0,0.3283582089552239,0.6363636363636364,0.6666666666666666,0.2857142857142857,0.19402985074626866,0.3076923076923077,0.3333333333333333,0.5,0.05970149253731343,0.25,0.25,1.0,0.04477611940298507,,,,0.373134328358209,0.44,0.44,1.0,0.6666666666666666,0.8333333333333334,0.1111111111111111,,,0.2222222222222222,0.32142857142857145,0.6666666666666666,0.10714285714285714,,0.39285714285714285,0.746268656716418,0.44,0.4944910447761194,0.587425,0.47233928571428574,0.13157894736842105,0.20833333333333334,0.1590909090909091,0.3977272727272727,5.861538461538461,25.68571428571429,0.328719723183391,1.0,5.0,10.0,2.0,2.0,2.0,0.5,1.0,0.45454545454545453,,,,,,,,,,,,,,,,,,,True,,,,,,
1627736,1610612743,Malik Beasley,Malik Beasley,1627736,DEN,10730.0,179,-7,365,363,69.0,70.0,62.0,728,5.0,9.0,2.0,2.0,2.0,2.0,6.0,13.0,4.0,8.0,2.0,8.0,1.0,1.0,,2.0,6.0,17.0,4.0,6.0,15.0,30.0,8.0,25.0,9.0,63.0,370,4.0,5.0,2.0,5.0,4.0,18.0,3.0,3.0,2.0,8.0,4.0,16.0,16.0,14.0,18.0,,17.0,6.0,3.0,6.0,5.0,11.0,5.0,,5.0,1.0,,27.0,3.0,6.0,13.0,11.0,,24.0,9.0,33.0,1.0,1.0,1.0,,3.0,1.0,2.0,5.0,2.0,1.0,1.0,,8.0,1.0,7.0,,14.0,1.0,11.0,2.0,2.0,,13.0,,5.0,,2.0,,2.0,1.0,,16.0,69.0,,0.5333333333333333,0.5714285714285714,0.75,0.32,0.4,0.25,0.32,0.5,0.8,1.0,0.4909090909090909,0.7,0.5454545454545454,0.5163934426229508,0.75,0.6153846153846154,0.45454545454545453,0.1,0.1111111111111111,0.15384615384615385,,15.575620767494359,0.375,,0.10576923076923077,0.045454545454545456,0.21311475409836064,0.04225352112676056,0.14545454545454545,0.04433497536945813,0.057692307692307696,0.057692307692307696,,0.03333333333333333,0.07142857142857142,0.08823529411764706,0.17857142857142858,0.20408163265306123,0.25,0.03571428571428571,0.5,0.16363636363636364,0.5555555555555556,0.625,0.4,0.23636363636363636,0.46153846153846156,0.5454545454545454,0.6666666666666666,0.14545454545454545,0.5,0.5,0.5,0.14545454545454545,0.25,0.25,1.0,0.3090909090909091,0.35294117647058826,0.35294117647058826,0.6666666666666666,0.2,1.0,0.1,1.0,1.0,0.4,0.18181818181818182,1.0,0.18181818181818182,,0.5454545454545454,0.6181818181818182,0.35294117647058826,0.4877081818181818,0.5292944444444445,0.5304,0.09836065573770492,0.14285714285714285,0.2857142857142857,0.25396825396825395,8.576666666666666,24.704,0.18904109589041096,1.0,2.0,2.0,2.0,,2.0,0.25,1.0,0.3333333333333333,6.0,1.0,2.0,0.09090909090909091,0.038461538461538464,,,,,,,,,,,,,,True,,,,,,
1627823,1610612743,Juancho Hernangomez,Juancho Hernangomez,1627823,DEN,5775.0,96,-22,186,189,37.0,24.0,30.0,375,1.0,2.0,,1.0,,,,,,,4.0,7.0,,,1.0,1.0,1.0,14.0,1.0,3.0,1.0,2.0,5.0,21.0,3.0,20.0,217,,1.0,,1.0,1.0,1.0,,,2.0,4.0,,6.0,2.0,,15.0,,14.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,,8.0,4.0,1.0,7.0,4.0,,11.0,5.0,16.0,2.0,1.0,1.0,,,,,2.0,,,,1.0,2.0,,4.0,1.0,7.0,,6.0,,1.0,,4.0,,2.0,,1.0,,1.0,1.0,,6.0,37.0,,1.0,1.0,1.0,0.23809523809523808,,0.5,0.23809523809523808,0.5,,,0.3695652173913043,,0.75,0.4,0.16666666666666666,0.75,0.9130434782608695,0.5,0.5,,,12.162162162162161,,,0.08163265306122448,0.018518518518518517,0.2692307692307692,0.09523809523809523,0.14666666666666667,0.052083333333333336,0.04,,,0.08108108108108109,0.11764705882352941,0.05263157894736842,0.07692307692307693,0.3181818181818182,,0.125,1.0,0.08695652173913043,0.5,1.0,1.0,,,,,,,,,0.30434782608695654,0.5714285714285714,0.5714285714285714,1.0,0.6086956521739131,0.07142857142857142,0.07142857142857142,1.0,0.5,,,,,0.5,,,0.25,1.0,0.75,1.0,0.07142857142857142,0.5614478260869565,,0.532275,0.08,0.5,0.05,0.3,2.8,24.723809523809525,0.1989247311827957,,1.0,,,1.0,1.0,,,0.3333333333333333,,,,0.2,,1.0,,,,,,,,,,,,,True,,,,,,
202702,1610612743,Kenneth Faried,Kenneth Faried,202702,DEN,27643.0,461,-42,916,926,214.0,183.0,141.0,1842,53.0,92.0,13.0,37.0,16.0,22.0,18.0,47.0,5.0,8.0,,,,,,,,1.0,,1.0,76.0,147.0,,1.0,36.0,188.0,1022,17.0,47.0,,,9.0,43.0,19.0,34.0,,1.0,12.0,50.0,106.0,46.0,,1.0,,,10.0,12.0,6.0,18.0,5.0,1.0,7.0,3.0,2.0,42.0,15.0,53.0,25.0,49.0,11.0,85.0,68.0,153.0,8.0,12.0,8.0,4.0,8.0,1.0,5.0,15.0,1.0,3.0,1.0,1.0,23.0,4.0,25.0,5.0,51.0,,53.0,6.0,1.0,1.0,51.0,3.0,23.0,4.0,13.0,4.0,13.0,8.0,2.0,50.0,214.0,4.0,0.6973684210526315,0.8412698412698413,,,,,,0.5170068027210885,0.3617021276595745,0.5588235294117647,0.5135135135135135,0.3617021276595745,0.5428571428571428,0.5465116279069767,0.39814814814814814,0.5813953488372093,0.006756756756756757,0.06802721088435375,0.08695652173913043,0.0425531914893617,,17.922794117647058,0.34782608695652173,0.4074074074074074,0.19444444444444445,0.18213058419243985,0.16339869281045752,0.08287292817679558,0.18271604938271604,0.1440677966101695,0.23275862068965517,0.14953271028037382,0.14705882352941177,0.08176100628930817,0.15217391304347827,0.25806451612903225,0.16417910447761194,0.17647058823529413,0.11764705882352941,0.13114754098360656,0.6153846153846154,0.6216216216216216,0.5760869565217391,0.6309523809523809,0.7358490566037735,0.31756756756756754,0.3829787234042553,0.4,0.5555555555555556,0.05405405405405406,0.625,0.625,0.8,,,,,0.006756756756756757,,,,0.7872340425531915,0.35135135135135137,,,,,0.6285714285714286,0.7272727272727273,,,0.02857142857142857,0.6283783783783784,,0.4976115646258503,0.5522975609756097,0.482614705882353,0.13690476190476192,0.1377245508982036,0.22872340425531915,0.26595744680851063,4.421768707482996,82.2,0.2336244541484716,,,26.0,1.0,5.0,9.0,,,,,,4.0,0.09090909090909091,,8.0,5.0,1.0,2.0,1.0,0.15384615384615385,,,,,,,,True,,,,,,
201163,1610612743,Wilson Chandler,Wilson Chandler,201163,DEN,9227.0,154,-53,302,313,70.0,54.0,48.0,615,6.0,10.0,2.0,5.0,1.0,4.0,1.0,4.0,1.0,9.0,,,,,,,5.0,19.0,,3.0,8.0,23.0,5.0,19.0,9.0,40.0,369,2.0,5.0,,,,4.0,1.0,7.0,1.0,3.0,,5.0,6.0,10.0,15.0,,19.0,5.0,1.0,8.0,6.0,14.0,4.0,2.0,6.0,1.0,1.0,34.0,1.0,6.0,8.0,7.0,,15.0,7.0,22.0,2.0,3.0,3.0,,6.0,2.0,3.0,4.0,,3.0,,,10.0,3.0,5.0,,8.0,1.0,7.0,,,,11.0,,5.0,,,,,,,5.0,70.0,,0.375,0.42857142857142855,1.0,0.2631578947368421,,0.3333333333333333,0.2631578947368421,0.34782608695652173,0.4,0.14285714285714285,0.36904761904761907,0.4,0.25,0.425531914893617,0.4,0.25,0.4523809523809524,0.043478260869565216,0.1,,,15.833333333333332,0.6,,0.08974358974358974,0.06451612903225806,0.16666666666666666,0.014492753623188406,0.11904761904761904,0.043209876543209874,0.09090909090909091,0.06060606060606061,0.037037037037037035,0.016129032258064516,0.038461538461538464,0.058823529411764705,0.2222222222222222,0.15384615384615385,0.2222222222222222,0.07142857142857142,,0.23809523809523808,0.6,0.6666666666666666,0.5,0.09523809523809523,0.25,0.25,,0.21428571428571427,0.1111111111111111,0.1111111111111111,,,,,,0.4523809523809524,0.2631578947368421,0.2631578947368421,1.0,1.0,0.4,,,,,0.4,0.25,,,0.3,0.6904761904761905,0.2631578947368421,0.48087976190476195,0.5094333333333333,0.471875,0.1276595744680851,0.17857142857142858,0.1,0.125,9.765217391304347,26.3,0.23178807947019867,,1.0,2.0,3.0,,,,,0.3333333333333333,,1.0,1.0,,0.05263157894736842,,,1.0,,1.0,0.5,1.0,,,,,,,True,,,,,,
203115,1610612743,Will Barton,Will Barton,203115,DEN,18704.0,312,-10,616,623,148.0,127.0,93.0,1239,23.0,44.0,3.0,5.0,3.0,8.0,8.0,26.0,2.0,9.0,,1.0,,1.0,,1.0,17.0,46.0,3.0,10.0,33.0,79.0,17.0,47.0,16.0,133.0,678,4.0,7.0,1.0,4.0,1.0,12.0,7.0,20.0,1.0,11.0,4.0,21.0,18.0,48.0,33.0,,46.0,17.0,12.0,30.0,15.0,45.0,13.0,2.0,16.0,6.0,8.0,105.0,1.0,4.0,18.0,21.0,2.0,41.0,6.0,47.0,3.0,10.0,6.0,4.0,12.0,2.0,7.0,7.0,1.0,5.0,,2.0,19.0,2.0,10.0,,18.0,,16.0,,,,24.0,,9.0,1.0,7.0,1.0,7.0,2.0,,21.0,148.0,1.0,0.2727272727272727,0.2903225806451613,0.6470588235294118,0.3617021276595745,0.25,0.09090909090909091,0.3617021276595745,0.4177215189873418,0.5714285714285714,0.35,0.4642857142857143,0.5,0.27419354838709675,0.48175182481751827,0.5,0.3181818181818182,0.373015873015873,0.1518987341772152,0.22727272727272727,0.038461538461538464,0.1111111111111111,21.340629274965803,0.631578947368421,0.1111111111111111,0.11864406779661017,0.0196078431372549,0.16981132075471697,0.008849557522123894,0.13780918727915195,0.015772870662460567,0.02564102564102564,0.012987012987012988,0.02040816326530612,0.010101010101010102,0.09230769230769231,0.14285714285714285,0.12244897959183673,0.15,0.23076923076923078,0.047619047619047616,0.2857142857142857,0.3492063492063492,0.5227272727272727,0.6764705882352942,0.34782608695652173,0.20634920634920634,0.3076923076923077,0.32,0.125,0.07142857142857142,0.2222222222222222,0.25,,0.007936507936507936,,,,0.36507936507936506,0.3695652173913043,0.3695652173913043,0.6470588235294118,0.45454545454545453,0.6,0.09090909090909091,,,0.2727272727272727,0.25806451612903225,0.375,0.03225806451612903,,0.3225806451612903,0.7222222222222222,0.3695652173913043,0.49426388888888884,0.5205299999999999,0.45725806451612905,0.07352941176470588,0.10227272727272728,0.09022556390977443,0.15789473684210525,5.668354430379746,25.614893617021274,0.24025974025974026,1.0,1.0,4.0,2.0,,6.0,0.3333333333333333,1.0,0.1,18.0,1.0,2.0,,0.020833333333333332,,2.0,,,,,,1.0,1.0,0.06666666666666667,,,,True,,,,,,
203914,1610612743,Gary Harris,Gary Harris,203914,DEN,13542.0,226,11,441,448,139.0,106.0,62.0,889,22.0,31.0,,2.0,6.0,8.0,6.0,12.0,5.0,10.0,4.0,8.0,,,2.0,3.0,10.0,37.0,3.0,12.0,33.0,53.0,14.0,45.0,6.0,114.0,504,1.0,3.0,,3.0,2.0,4.0,10.0,16.0,8.0,15.0,2.0,46.0,26.0,40.0,36.0,2.0,35.0,10.0,4.0,5.0,10.0,15.0,8.0,2.0,4.0,1.0,,40.0,3.0,2.0,5.0,13.0,,18.0,5.0,23.0,,10.0,5.0,5.0,4.0,4.0,1.0,8.0,,3.0,1.0,,12.0,3.0,8.0,,13.0,3.0,12.0,,2.0,1.0,6.0,,2.0,1.0,1.0,1.0,1.0,1.0,,46.0,139.0,1.0,0.3939393939393939,0.3939393939393939,0.8571428571428571,0.3111111111111111,,0.5333333333333333,0.32558139534883723,0.6226415094339622,0.3333333333333333,0.625,0.5510204081632653,0.16666666666666666,0.7096774193548387,0.5643564356435643,0.2857142857142857,0.71875,0.45918367346938777,0.07547169811320754,0.06451612903225806,0.16666666666666666,,21.814671814671815,0.3333333333333333,,0.11607142857142858,0.016666666666666666,0.06666666666666667,0.033707865168539325,0.0962566844919786,0.023923444976076555,,0.025,0.038461538461538464,0.0379746835443038,0.030303030303030304,0.0851063829787234,0.25,0.05263157894736842,0.1111111111111111,,1.0,0.3163265306122449,0.7096774193548387,0.7586206896551724,0.36363636363636365,0.12244897959183673,0.5,0.6,0.3333333333333333,0.10204081632653061,0.5,0.5,0.6,0.08163265306122448,0.5,0.5,0.75,0.37755102040816324,0.2702702702702703,0.2777777777777778,0.9,0.3333333333333333,,,,,0.5,0.25806451612903225,0.75,0.0967741935483871,0.6666666666666666,0.3870967741935484,0.7755102040816326,0.2857142857142857,0.5097130208333335,0.44471666666666665,0.50544,0.02,0.03636363636363636,0.03508771929824561,0.40350877192982454,6.547169811320755,26.913333333333338,0.31519274376417233,,6.0,,,1.0,,,,0.5,6.0,,,,,,,,,,,,,,,1.0,0.022222222222222223,0.02702702702702703,True,,,,,,
2210,1610612743,Richard Jefferson,Richard Jefferson,2210,DEN,3343.0,56,-11,115,115,29.0,32.0,18.0,230,1.0,1.0,,,,,1.0,2.0,1.0,1.0,,,,,,,,2.0,,,3.0,4.0,,2.0,3.0,9.0,120,1.0,1.0,,,,2.0,,,,,3.0,3.0,4.0,2.0,,,2.0,,,2.0,1.0,3.0,,1.0,2.0,,,7.0,,,3.0,1.0,,4.0,,4.0,,,,,2.0,,2.0,,,,,,2.0,,,1.0,3.0,,2.0,,,,4.0,,2.0,,,,,,,3.0,29.0,,0.6666666666666666,0.6666666666666666,,,,,,0.75,1.0,,0.5,1.0,,0.5625,1.0,0.75,0.3333333333333333,,,,,7.462686567164178,1.0,,0.034482758620689655,,0.1875,,0.08888888888888889,,,,,,0.08333333333333333,,,0.2,,,,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,,0.16666666666666666,1.0,1.0,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,0.5,,0.5170166666666667,0.476,,0.25,0.3333333333333333,0.2222222222222222,0.3333333333333333,8.925,25.049999999999997,0.25217391304347825,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,11469.0,191,5,368,374,90.0,66.0,54.0,742,7.0,15.0,1.0,2.0,,3.0,6.0,17.0,6.0,21.0,1.0,3.0,,1.0,,,11.0,34.0,5.0,10.0,19.0,53.0,12.0,37.0,24.0,98.0,425,2.0,4.0,3.0,6.0,5.0,18.0,1.0,10.0,3.0,10.0,7.0,18.0,18.0,20.0,24.0,,34.0,11.0,1.0,11.0,4.0,15.0,4.0,,8.0,2.0,1.0,34.0,3.0,6.0,7.0,6.0,1.0,14.0,9.0,23.0,5.0,8.0,5.0,3.0,7.0,1.0,6.0,3.0,1.0,1.0,,,10.0,2.0,10.0,1.0,15.0,,14.0,,,2.0,24.0,,7.0,2.0,3.0,1.0,3.0,1.0,,18.0,90.0,2.0,0.47368421052631576,0.5,0.6666666666666666,0.32432432432432434,0.5,0.3,0.32432432432432434,0.3584905660377358,0.5,0.1,0.4111111111111111,0.65,0.275,0.48514851485148514,0.75,0.391304347826087,0.4111111111111111,0.018867924528301886,,0.058823529411764705,,25.57603686635945,0.7,0.125,0.06382978723404255,0.05504587155963303,0.1076923076923077,0.0375,0.08176100628930817,0.047619047619047616,0.044444444444444446,0.02702702702702703,0.1111111111111111,0.04285714285714286,0.058823529411764705,0.02702702702702703,0.13043478260869565,0.12,0.06666666666666667,0.09090909090909091,0.3333333333333333,0.16666666666666666,0.4666666666666667,0.4666666666666667,0.7142857142857143,0.18888888888888888,0.35294117647058826,0.375,0.16666666666666666,0.23333333333333334,0.2857142857142857,0.2857142857142857,0.5,0.03333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.37777777777777777,0.3235294117647059,0.3235294117647059,0.6363636363636364,0.2,0.5,0.1,,,0.5,0.15,,,,0.5,0.5777777777777777,0.3235294117647059,0.47122277777777777,0.4625583333333334,0.4636125,0.09090909090909091,0.11666666666666667,0.1836734693877551,0.1836734693877551,11.120754716981134,25.664864864864864,0.24456521739130435,3.0,3.0,2.0,4.0,,2.0,0.6,0.6666666666666666,0.3,12.0,2.0,1.0,,0.05128205128205128,1.0,,,,,,,,,,,,,True,,,,,,
