EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefRebounds,Rebounds,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,PtsUnassisted3s,HeaveAttempts,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceTurnovers,NonShootingPenaltyNonTakeFouls,Corner3Assists,LostBallOutOfBoundsTurnovers,BlockingFouls,OffensiveGoaltends,OffLongMidRangeReboundPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockedLongMidRange,SecondChanceCorner3FGM,Clear Path Fouls,Blocked3s,BlockedArc3,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,FTOffRebounds,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,OffFTReboundPct,HeaveMakes,DefensiveGoaltends,3SecondViolations
101107,1610612766,Marvin Williams,Marvin Williams,101107,CHA,960.0,16.0,-13.0,29.0,33.0,10.0,9.0,4.0,62.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,9.0,46.0,2.0,2.0,2.0,3.0,2.0,6.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,6.0,10.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.7,0.6666666666666666,0.75,1.0,0.75,0.2,18.18181818181818,0.25,0.16666666666666666,0.2857142857142857,0.4,0.5,0.5,1.0,0.4,0.5,0.5,1.0,0.2,1.0,1.0,1.0,0.3333333333333333,1.0,0.6,1.0,0.46845,0.4491,0.16666666666666666,0.2,0.2222222222222222,0.6666666666666666,5.1000000000000005,25.3,0.3448275862068966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1626163,1610612766,Frank Kaminsky,Frank Kaminsky,1626163,CHA,17394.0,290.0,-73.0,585.0,589.0,134.0,116.0,65.0,1174.0,18.0,29.0,3.0,7.0,15.0,38.0,8.0,35.0,37.0,81.0,10.0,39.0,27.0,131.0,654.0,2.0,11.0,4.0,17.0,3.0,17.0,36.0,30.0,35.0,8.0,16.0,42.0,51.0,25.0,3.0,1.0,34.0,15.0,17.0,134.0,0.4864864864864865,0.5,1.0,0.2564102564102564,0.2564102564102564,0.4567901234567901,0.23529411764705882,0.43333333333333335,0.2916666666666667,0.48148148148148145,0.38461538461538464,0.3269230769230769,0.325,21.79878048780488,0.15384615384615385,0.14661654135338345,0.16883116883116883,0.24166666666666667,0.6206896551724138,0.72,0.6111111111111112,0.31666666666666665,0.39473684210526316,0.45454545454545453,0.3333333333333333,0.2916666666666667,0.22857142857142856,0.22857142857142856,1.0,0.2916666666666667,0.42857142857142855,0.5666666666666667,0.22857142857142856,0.47266583333333334,0.4431020833333333,0.11940298507462686,0.1595744680851064,0.08396946564885496,0.1297709923664122,7.92469135802469,25.907692307692304,0.22905982905982905,3.0,4.0,4.0,14.0,2.0,4.0,1.0,1.0,7.0,2.0,6.0,3.0,5.0,1.0,7.0,2.0,7.0,38.0,2.0,10.0,9.0,3.0,12.0,3.0,5.0,1.0,3.0,27.0,5.0,4.0,23.0,3.0,9.0,1.0,11.0,4.0,7.0,3.0,1.0,1.0,5.0,2.0,2.0,8.0,3.0,11.0,15.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,8.0,7.0,1.0,8.0,5.0,1.0,1.0,0.14285714285714285,0.2857142857142857,0.6,0.375,0.12345679012345678,0.13793103448275862,0.13157894736842105,0.07142857142857142,0.375,0.25,0.1419753086419753,0.01990049751243781,0.044642857142857144,0.02875399361022364,0.02,0.03571428571428571,0.034482758620689655,0.08,0.16393442622950818,0.11538461538461539,0.14285714285714285,0.1111111111111111,0.01639344262295082,0.625,0.11666666666666667,0.2857142857142857,0.3076923076923077,0.5,0.03333333333333333,0.5,0.5,1.0,0.3333333333333333,0.75,0.3333333333333333,0.5833333333333334,0.14285714285714285,1.0,0.041666666666666664,0.25,0.3333333333333333,0.5684727272727272,0.025,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628370,1610612766,Malik Monk,Malik Monk,1628370,CHA,9474.0,158.0,-86.0,331.0,330.0,138.0,136.0,33.0,661.0,4.0,8.0,1.0,2.0,1.0,5.0,9.0,30.0,11.0,35.0,11.0,38.0,2.0,57.0,369.0,,6.0,1.0,11.0,,14.0,10.0,21.0,29.0,9.0,7.0,9.0,9.0,7.0,,,3.0,1.0,14.0,138.0,0.45454545454545453,0.45454545454545453,0.6363636363636364,0.2894736842105263,0.2972972972972973,0.3142857142857143,0.09090909090909091,0.3767123287671233,0.2692307692307692,0.38513513513513514,0.42857142857142855,0.2692307692307692,0.5205479452054794,22.3433242506812,0.109375,0.05333333333333334,0.10204081632653061,0.1095890410958904,0.5,0.5714285714285714,0.25,0.0684931506849315,0.2,0.2,,0.410958904109589,0.3,0.3,0.5555555555555556,0.07692307692307693,0.5,0.6301369863013698,0.3103448275862069,0.49959305555555555,0.4820420000000001,0.013513513513513514,0.027777777777777776,0.10526315789473684,0.24561403508771928,13.285714285714286,26.184210526315788,0.4169184290030212,,,6.0,22.0,2.0,8.0,3.0,2.0,4.0,3.0,12.0,,2.0,2.0,5.0,4.0,15.0,12.0,,2.0,11.0,4.0,15.0,4.0,6.0,3.0,2.0,34.0,,,1.0,1.0,,,8.0,6.0,2.0,5.0,2.0,2.0,3.0,3.0,,8.0,1.0,2.0,7.0,,,1.0,,,,1.0,,,,,,,,,,0.4,0.26666666666666666,,0.42857142857142855,0.05714285714285714,0.125,,0.045454545454545456,0.625,0.09090909090909091,0.011627906976744186,,,,,,,,0.030303030303030304,,,0.13333333333333333,,,0.3013698630136986,0.2727272727272727,0.2857142857142857,0.6666666666666666,0.1095890410958904,0.25,0.25,1.0,,,,0.5714285714285714,0.5,0.5,0.11538461538461539,0.46153846153846156,0.25,0.4618,,1.0,1.0,12.0,1.0,0.14285714285714285,0.3333333333333333,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628407,1610612766,Dwayne Bacon,Dwayne Bacon,1628407,CHA,5058.0,84.0,-35.0,181.0,176.0,94.0,101.0,17.0,357.0,3.0,3.0,2.0,2.0,,2.0,,3.0,6.0,15.0,,7.0,3.0,15.0,186.0,,,4.0,10.0,2.0,10.0,8.0,,3.0,,8.0,16.0,16.0,6.0,,,5.0,2.0,10.0,94.0,0.6666666666666666,0.6666666666666666,,,,0.4,0.4,0.2727272727272727,0.26666666666666666,0.3125,,0.3125,0.3181818181818182,12.935323383084578,0.25806451612903225,0.18181818181818182,0.23076923076923078,0.13636363636363635,1.0,1.0,0.6666666666666666,0.09090909090909091,,,,0.13636363636363635,,,,0.13333333333333333,1.0,0.45454545454545453,,0.49084318181818176,0.49033000000000004,0.08695652173913043,0.125,,0.6666666666666666,13.726666666666665,24.085714285714285,0.5193370165745856,,,3.0,10.0,,4.0,2.0,,,,3.0,,,,,,5.0,4.0,,,4.0,,4.0,,4.0,,,8.0,,,6.0,2.0,,,2.0,2.0,,,2.0,,2.0,,,2.0,1.0,4.0,7.0,,,,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,0.2857142857142857,0.13043478260869565,,,,,,,,0.09090909090909091,0.16666666666666666,0.16666666666666666,0.4,,1.0,0.45454545454545453,0.3,0.3,0.6666666666666666,0.18181818181818182,,,,,,,,,,0.13333333333333333,0.2,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,
203948,1610612766,Johnny O'Bryant III,Johnny O'Bryant III,203948,CHA,22741.0,379.0,-87.0,769.0,771.0,228.0,213.0,91.0,1540.0,24.0,40.0,10.0,12.0,15.0,50.0,13.0,39.0,54.0,128.0,14.0,43.0,21.0,171.0,835.0,4.0,29.0,20.0,39.0,6.0,52.0,62.0,39.0,37.0,13.0,22.0,64.0,93.0,26.0,3.0,2.0,25.0,10.0,52.0,228.0,0.5740740740740741,0.6458333333333334,0.9285714285714286,0.32558139534883723,0.34146341463414637,0.421875,0.5128205128205128,0.43859649122807015,0.46,0.4672131147540984,0.6041666666666666,0.48148148148148145,0.25146198830409355,22.643678160919542,0.16176470588235295,0.16905444126074498,0.1782178217821782,0.23391812865497075,0.6,0.7058823529411765,0.5833333333333334,0.29239766081871343,0.3,0.30612244897959184,0.5333333333333333,0.22807017543859648,0.3333333333333333,0.3333333333333333,0.9230769230769231,0.24,0.8333333333333334,0.4853801169590643,0.35135135135135137,0.4772571005917158,0.4711255102040816,0.05555555555555555,0.072992700729927,0.1695906432748538,0.30409356725146197,9.369531250000001,27.11162790697675,0.2964889466840052,8.0,14.0,15.0,38.0,1.0,4.0,,1.0,2.0,2.0,11.0,11.0,19.0,1.0,2.0,2.0,11.0,46.0,12.0,7.0,7.0,7.0,14.0,5.0,5.0,1.0,1.0,35.0,10.0,19.0,37.0,5.0,29.0,,9.0,6.0,3.0,4.0,,,11.0,4.0,3.0,15.0,3.0,21.0,45.0,,7.0,4.0,4.0,,1.0,,,3.0,6.0,2.0,4.0,6.0,5.0,1.0,2.0,0.5,0.18181818181818182,0.5789473684210527,0.5952380952380952,0.0546875,0.15,0.02,,0.26666666666666666,0.2777777777777778,0.17370892018779344,0.06884057971014493,0.06711409395973154,0.06823529411764706,0.09210526315789473,0.09090909090909091,0.043859649122807015,0.14285714285714285,0.1375,0.2028985507246377,0.1875,0.11428571428571428,,0.8333333333333334,0.2222222222222222,0.39473684210526316,0.39473684210526316,0.6,0.023391812865497075,0.25,0.25,1.0,0.6666666666666666,0.5714285714285714,0.25,0.09523809523809523,0.5,1.0,,0.22,0.18181818181818182,0.5457124999999999,,,,3.0,2.0,,,3.0,3.0,2.0,3.0,2.0,1.0,0.022222222222222223,,,,,,,,,,,,True,,,,,,,
1626203,1610612766,Treveon Graham,Treveon Graham,1626203,CHA,14964.0,249.0,-84.0,505.0,506.0,153.0,154.0,60.0,1011.0,12.0,21.0,5.0,7.0,1.0,12.0,5.0,10.0,15.0,41.0,7.0,22.0,6.0,57.0,549.0,1.0,12.0,6.0,14.0,3.0,15.0,14.0,18.0,10.0,5.0,11.0,22.0,36.0,14.0,,3.0,13.0,5.0,15.0,153.0,0.4666666666666667,0.5833333333333334,0.8571428571428571,0.3181818181818182,0.3181818181818182,0.36585365853658536,0.42857142857142855,0.40476190476190477,0.35294117647058826,0.41304347826086957,0.42857142857142855,0.375,0.3492063492063492,13.217391304347826,0.13095238095238096,0.09174311926605505,0.13846153846153847,0.3333333333333333,0.5714285714285714,0.631578947368421,0.4166666666666667,0.19047619047619047,0.08333333333333333,0.09090909090909091,,0.15873015873015872,0.5,0.5,0.8,0.4117647058823529,0.7142857142857143,0.6825396825396826,0.5,0.5275637096774194,0.537409375,0.07462686567164178,0.1111111111111111,0.21052631578947367,0.2631578947368421,6.824390243902439,25.172727272727276,0.30297029702970296,4.0,8.0,2.0,8.0,2.0,12.0,1.0,1.0,1.0,,2.0,4.0,10.0,1.0,3.0,,3.0,16.0,6.0,3.0,9.0,4.0,13.0,2.0,5.0,1.0,3.0,30.0,2.0,12.0,9.0,2.0,14.0,4.0,11.0,10.0,1.0,2.0,1.0,2.0,5.0,,2.0,7.0,3.0,8.0,28.0,,3.0,1.0,2.0,,1.0,,,2.0,,,,,,1.0,2.0,0.3333333333333333,,0.4,0.4230769230769231,0.07317073170731707,0.09523809523809523,0.08333333333333333,,0.2857142857142857,0.14285714285714285,0.06716417910447761,0.061224489795918366,0.0196078431372549,0.04697986577181208,0.07692307692307693,0.08536585365853659,0.024691358024691357,,0.08,0.05,0.06818181818181818,0.10526315789473684,0.11428571428571428,,0.12698412698412698,0.25,0.25,1.0,0.19047619047619047,0.16666666666666666,0.18181818181818182,1.0,0.6153846153846154,0.5,0.25,0.07692307692307693,1.0,1.0,0.058823529411764705,0.11764705882352941,,0.6105708333333333,,2.0,,3.0,,0.15384615384615385,,,7.0,2.0,1.0,2.0,,0.016129032258064516,1.0,0.045454545454545456,0.08333333333333333,,,,,,,,,True,,,,,,,
203487,1610612766,Michael Carter-Williams,Michael Carter-Williams,203487,CHA,14684.0,245.0,-17.0,485.0,486.0,121.0,108.0,64.0,971.0,10.0,22.0,3.0,7.0,3.0,8.0,3.0,13.0,17.0,41.0,3.0,19.0,19.0,62.0,508.0,2.0,4.0,3.0,7.0,7.0,13.0,18.0,6.0,13.0,3.0,11.0,32.0,43.0,28.0,,6.0,22.0,8.0,13.0,121.0,0.5294117647058824,0.5625,0.6666666666666666,0.15789473684210525,0.15789473684210525,0.4146341463414634,0.42857142857142855,0.35833333333333334,0.3,0.43661971830985913,0.3333333333333333,0.4642857142857143,0.31666666666666665,15.260323159784559,0.13414634146341464,0.1391304347826087,0.13114754098360656,0.36666666666666664,0.45454545454545453,0.5,0.8,0.13333333333333333,0.375,0.42857142857142855,0.3333333333333333,0.21666666666666667,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.7,0.42857142857142855,0.6833333333333333,0.23076923076923078,0.5016216666666667,0.4859,0.11764705882352941,0.16326530612244897,0.06451612903225806,0.20967741935483872,7.053658536585366,25.53684210526316,0.24948453608247423,1.0,4.0,4.0,11.0,,6.0,2.0,,,,1.0,1.0,4.0,,1.0,,3.0,16.0,2.0,3.0,17.0,21.0,38.0,18.0,8.0,6.0,3.0,97.0,1.0,10.0,21.0,,11.0,4.0,14.0,7.0,7.0,9.0,2.0,7.0,5.0,2.0,1.0,14.0,4.0,10.0,32.0,,,2.0,,,,,,3.0,8.0,4.0,4.0,8.0,6.0,,4.0,,,0.25,0.2,0.07317073170731707,0.09090909090909091,0.125,,0.6428571428571429,,0.14189189189189189,0.05649717514124294,0.010526315789473684,0.04044117647058824,0.047619047619047616,0.039473684210526314,,0.05555555555555555,0.07407407407407407,0.1836734693877551,0.17777777777777778,0.14285714285714285,0.1111111111111111,0.75,0.18333333333333332,0.36363636363636365,0.36363636363636365,,0.1,,,,0.8,0.25,,,,,0.2,0.1,,0.608375,,1.0,,3.0,,0.2,,,3.0,3.0,,,,0.0847457627118644,,,,,,,,,,,,True,,,,,,,
201587,1610612766,Nicolas Batum,Nicolas Batum,201587,CHA,3633.0,61.0,,120.0,124.0,39.0,31.0,16.0,244.0,2.0,2.0,,,1.0,2.0,1.0,4.0,3.0,6.0,1.0,5.0,2.0,11.0,142.0,,,,2.0,2.0,2.0,,3.0,3.0,1.0,1.0,6.0,6.0,3.0,1.0,,3.0,,2.0,39.0,,,1.0,0.2,0.25,0.5,,0.4090909090909091,,0.4583333333333333,,0.2,0.45454545454545453,13.432835820895521,0.05263157894736842,0.1111111111111111,,0.18181818181818182,1.0,1.0,,0.18181818181818182,0.5,0.5,,0.36363636363636365,0.25,0.25,1.0,,,0.6363636363636364,0.3333333333333333,0.5231999999999999,0.40998333333333337,0.08333333333333333,,,0.18181818181818182,9.816666666666668,27.74,0.325,,,,2.0,,1.0,,,1.0,,2.0,,,,1.0,,2.0,6.0,,,16.0,1.0,17.0,1.0,10.0,2.0,4.0,35.0,,,5.0,,,,2.0,2.0,,3.0,2.0,3.0,3.0,,,6.0,1.0,1.0,2.0,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,0.5,,0.14285714285714285,,,,,,,,0.06666666666666667,0.09090909090909091,0.3333333333333333,0.1111111111111111,,,0.18181818181818182,,,,0.09090909090909091,,,,,,,1.0,,,,0.5,,0.4524,0.16666666666666666,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,
202689,1610612766,Kemba Walker,Kemba Walker,202689,CHA,4184.0,70.0,9.0,140.0,140.0,27.0,23.0,17.0,280.0,7.0,12.0,3.0,3.0,1.0,1.0,7.0,15.0,10.0,20.0,7.0,16.0,10.0,51.0,147.0,,6.0,3.0,4.0,4.0,19.0,2.0,9.0,14.0,7.0,3.0,11.0,11.0,8.0,,,12.0,5.0,19.0,27.0,0.1,0.1,0.42857142857142855,0.4375,0.4666666666666667,0.5,0.75,0.5694444444444444,0.75,0.6097560975609756,1.0,0.7916666666666666,0.4444444444444444,27.672955974842765,0.11538461538461539,0.16129032258064516,0.1,0.3333333333333333,0.5833333333333334,0.7,,0.027777777777777776,1.0,1.0,1.0,0.4166666666666667,0.4666666666666667,0.4666666666666667,0.42857142857142855,0.3,1.0,0.7777777777777778,0.5,0.5427228571428573,0.5578777777777779,0.125,0.20833333333333334,0.11764705882352941,0.37254901960784315,7.5699999999999985,27.162500000000005,0.19285714285714287,,1.0,2.0,7.0,,1.0,1.0,2.0,2.0,3.0,5.0,,1.0,2.0,2.0,3.0,6.0,18.0,,2.0,6.0,4.0,10.0,4.0,3.0,1.0,2.0,24.0,,,7.0,1.0,,,4.0,3.0,1.0,3.0,,2.0,,1.0,,3.0,,3.0,5.0,,,,,,1.0,1.0,,1.0,2.0,1.0,,2.0,2.0,,1.0,1.0,0.5,,1.0,0.1,0.16666666666666666,,,1.0,0.25,0.19444444444444445,,,,,,,,0.25,0.09090909090909091,0.23076923076923078,0.16666666666666666,,1.0,0.19444444444444445,0.2857142857142857,0.2857142857142857,,0.027777777777777776,,,,0.3333333333333333,,,0.6666666666666666,1.0,1.0,0.1,0.5,0.6,0.516275,,,,12.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,True,,,,,,,
203077,1610612766,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,203077,CHA,1473.0,25.0,3.0,50.0,52.0,11.0,16.0,7.0,102.0,1.0,3.0,,,,2.0,,1.0,3.0,9.0,,1.0,,6.0,47.0,,2.0,2.0,3.0,,4.0,6.0,,,,3.0,6.0,7.0,,,,,,4.0,11.0,1.0,1.0,,,,0.3333333333333333,0.6666666666666666,0.3,0.6666666666666666,0.3,1.0,0.6666666666666666,0.1,17.24137931034483,0.25,0.2222222222222222,0.3,0.3,0.3333333333333333,0.5,1.0,0.2,,,,0.1,,,,,,0.4,,0.4775555555555557,0.4041333333333333,,,0.3333333333333333,0.6666666666666666,9.933333333333334,83.3,0.22,,,2.0,4.0,,,,,,,,1.0,1.0,,,,,,,1.0,2.0,,2.0,,,1.0,1.0,4.0,1.0,,3.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,0.1111111111111111,0.3333333333333333,,,,,0.2,,0.125,0.03125,,,,1.0,0.3333333333333333,0.125,0.25,,,1.0,0.4,0.5,0.5,1.0,,,,,,,,,,,,,,0.4192,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
