EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedCorner3,3SecondViolations,LongMidRangePctBlocked,BlockedLongMidRange,Corner3PctBlocked,3pt And 1 Free Throw Trips,Clear Path Fouls,on,HeaveMakes
1626161,1610612758,Willie Cauley-Stein,Willie Cauley-Stein,1626161,SAC,66782.0,1113,-222.0,2252,2256,441,615,216,4508,141.0,230.0,20.0,39.0,33.0,48.0,40.0,117.0,36.0,78.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,217,425,2.0,7.0,75.0,515,2575,23.0,54.0,5.0,51.0,44.0,82.0,1.0,3.0,17.0,108.0,286,148.0,6.0,32.0,1.0,4.0,1.0,39.0,67.0,23.0,90.0,14.0,9.0,41.0,12.0,14.0,203.0,15.0,51.0,2.0,92,87,19.0,198,68.0,266,9.0,47.0,39.0,8.0,28.0,7.0,16.0,30.0,4.0,12.0,1.0,3.0,58.0,6.0,4.0,67,7.0,116,3.0,5.0,11.0,111.0,5.0,6.0,4.0,1.0,132.0,14.0,67.0,6.0,32.0,2.0,2.0,22.0,10.0,34.0,19.0,4.0,1.0,2.0,108.0,438,5.0,6.0,0.6589861751152074,0.7114427860696517,1.0,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.5105882352941177,0.42592592592592593,0.5365853658536586,0.5092592592592593,0.42592592592592593,0.5352941176470588,0.5244399185336049,0.4396551724137931,0.5510204081632653,0.016203703703703703,0.09176470588235294,0.1,0.13675213675213677,21.942446043165468,0.4827586206896552,0.38,0.03278688524590164,0.16893203883495145,0.06710526315789474,0.2013129102844639,0.05172413793103448,0.18415637860082304,0.06285714285714286,0.08558558558558559,0.07119741100323625,0.043668122270742356,0.056768558951965066,0.03278688524590164,0.1368421052631579,0.15254237288135594,0.22972972972972974,0.21448467966573817,0.15306122448979592,0.052941176470588235,0.5588235294117647,0.5324074074074074,0.6130434782608696,0.6811594202898551,0.6950354609929078,0.2708333333333333,0.3418803418803419,0.39603960396039606,0.375,0.18055555555555555,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.004629629629629629,0.5,0.5,1.0,0.011574074074074073,0.2,0.2,1.0,0.7222222222222222,0.5128205128205128,0.05,0.5647058823529412,0.6875,0.011764705882352941,0.023529411764705882,0.5,0.5486111111111112,0.25,0.5036227378190256,0.5361808510638298,0.5060523809523809,0.13814432989690723,0.1401673640167364,0.09902912621359224,0.20970873786407768,6.380470588235296,29.957142857142856,0.1958259325044405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627741,1610612758,Buddy Hield,Buddy Hield,1627741,SAC,41971.0,700,-130.0,1424,1419,365,553,149,2843,32.0,57.0,5.0,9.0,7.0,11.0,11.0,36.0,25.0,56.0,12.0,21.0,8.0,57.0,119.0,15.0,31.0,68,149,69.0,140.0,27.0,370,1617,8.0,16.0,2.0,45.0,17.0,33.0,18.0,39.0,19.0,107.0,56,80.0,159.0,6.0,1.0,118.0,57.0,12.0,45.0,21.0,66.0,15.0,6.0,28.0,7.0,10.0,153.0,5.0,12.0,,57,52,1.0,110,17.0,127,2.0,23.0,16.0,7.0,34.0,5.0,21.0,18.0,4.0,13.0,3.0,1.0,52.0,3.0,10.0,19,2.0,53,2.0,,1.0,25.0,1.0,,,,34.0,3.0,8.0,6.0,10.0,,,6.0,4.0,10.0,4.0,,1.0,,105.0,364,9.0,5.0,0.4117647058823529,0.4307692307692308,0.7681159420289855,0.4928571428571429,0.46153846153846156,0.49640287769784175,0.4563758389261745,0.5,0.5151515151515151,0.5934256055363322,0.6323529411764706,0.6111111111111112,0.6046511627906976,0.625,0.6375,0.4844290657439446,0.08053691275167785,0.17543859649122806,0.05555555555555555,22.29943145925458,0.6538461538461539,0.025,,0.15072463768115943,0.024640657084188913,0.1972318339100346,0.02631578947368421,0.1719242902208202,0.025110782865583457,0.028985507246376812,0.015151515151515152,0.033112582781456956,0.026845637583892617,0.024390243902439025,0.1171875,0.10743801652892562,0.25,0.20704845814977973,0.16129032258064516,0.015037593984962405,0.4,0.1972318339100346,0.5614035087719298,0.6808510638297872,0.46875,0.1245674740484429,0.3055555555555556,0.3235294117647059,0.2727272727272727,0.19377162629757785,0.44642857142857145,0.44642857142857145,0.4,0.0726643598615917,0.5714285714285714,0.5714285714285714,0.8333333333333334,0.4117647058823529,0.4789915966386555,0.4830508474576271,0.7543859649122807,0.2647058823529412,0.5555555555555556,0.4,0.1527777777777778,0.6363636363636364,0.1111111111111111,0.4305555555555556,0.4838709677419355,0.6816608996539792,0.4830508474576271,0.5107956597222223,0.5353803571428571,0.49155694444444453,0.030508474576271188,0.05194805194805195,0.12162162162162163,0.2891891891891892,9.642281879194629,25.314285714285703,0.2563202247191011,2.0,6.0,3.0,7.0,12.0,9.0,18.0,48.0,1.0,6.0,1.0,0.5,0.007142857142857143,0.008403361344537815,0.17647058823529413,0.3333333333333333,0.5,0.35294117647058826,0.5833333333333334,0.8571428571428571,0.375,0.0070921985815602835,,,,,,,,True,
1627746,1610612758,Skal Labissiere,Skal Labissiere,1627746,SAC,44582.0,743,-124.0,1494,1495,229,372,162,2989,55.0,79.0,25.0,40.0,7.0,11.0,42.0,119.0,20.0,60.0,2.0,2.0,1.0,8.0,25.0,2.0,4.0,117,258,10.0,27.0,48.0,312,1708,30.0,56.0,8.0,71.0,15.0,26.0,3.0,5.0,14.0,53.0,126,108.0,30.0,44.0,1.0,24.0,8.0,13.0,20.0,22.0,42.0,16.0,6.0,8.0,1.0,11.0,106.0,11.0,48.0,,41,70,7.0,118,59.0,177,11.0,18.0,13.0,5.0,25.0,1.0,13.0,18.0,3.0,12.0,2.0,4.0,43.0,5.0,7.0,41,1.0,81,3.0,7.0,2.0,70.0,2.0,7.0,2.0,2.0,62.0,12.0,32.0,5.0,28.0,2.0,1.0,18.0,10.0,30.0,22.0,5.0,1.0,3.0,53.0,227,2.0,4.0,0.5384615384615384,0.6631578947368421,1.0,0.37037037037037035,0.6,0.38461538461538464,0.45348837209302323,0.5357142857142857,0.5769230769230769,0.4631578947368421,0.5526315789473685,0.6290322580645161,0.5032258064516129,0.6016949152542372,0.6794871794871795,0.09473684210526316,0.050387596899224806,0.05063291139240506,0.06722689075630252,21.099820681410637,0.5813953488372093,0.22580645161290322,,0.18421052631578946,0.08971962616822429,0.1413793103448276,0.06321839080459771,0.16567164179104477,0.08321579689703808,0.13636363636363635,0.08936170212765958,0.05357142857142857,0.0684931506849315,0.03571428571428571,0.1925925925925926,0.15753424657534246,0.21212121212121213,0.13304721030042918,0.17543859649122806,0.0763888888888889,0.7333333333333333,0.2771929824561403,0.6962025316455697,0.7333333333333333,0.509090909090909,0.41754385964912283,0.35294117647058826,0.3783783783783784,0.4523809523809524,0.21052631578947367,0.3333333333333333,0.3389830508474576,0.8,0.007017543859649123,1.0,1.0,1.0,0.08771929824561403,0.32,0.32,1.0,0.7017543859649122,0.625,0.16,0.3548387096774194,0.6363636363636364,0.03225806451612903,0.12903225806451613,0.5,0.3719298245614035,0.3333333333333333,0.48127447183098593,0.5977000000000001,0.5111766666666665,0.10491803278688525,0.11510791366906475,0.22756410256410256,0.16987179487179488,8.53372093023256,26.818518518518513,0.15327978580990628,1.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,,0.017543859649122806,1.0,1.0,,,,1.0,,1.0,1.0,0.016666666666666666,,,,,True,
1627781,1610612758,Malachi Richardson,Malachi Richardson,1627781,SAC,7657.0,128,-21.0,259,259,66,83,32,518,2.0,14.0,,2.0,,2.0,2.0,7.0,1.0,5.0,3.0,5.0,,4.0,10.0,,1.0,5,26,7.0,15.0,5.0,36,287,,4.0,,,,2.0,,1.0,2.0,2.0,6,4.0,21.0,,,10.0,4.0,6.0,4.0,,4.0,,,3.0,,1.0,8.0,1.0,2.0,,4,7,,11,3.0,14,,5.0,2.0,3.0,1.0,,,1.0,,1.0,,,2.0,,1.0,4,,10,,,1.0,7.0,,1.0,1.0,,7.0,1.0,4.0,,,,,,,,,,,,2.0,66,1.0,,0.6,0.6,1.0,0.4666666666666667,,0.4666666666666667,0.19230769230769232,,,0.3780487804878049,,,0.4090909090909091,,0.25,0.36585365853658536,0.23076923076923078,0.35714285714285715,,15.699658703071671,0.5,,,0.1,0.020618556701030927,0.0784313725490196,0.029411764705882353,0.09090909090909091,0.022900763358778626,0.037037037037037035,0.02127659574468085,,0.041666666666666664,,0.12,0.10714285714285714,0.058823529411764705,0.09302325581395349,,,,0.34146341463414637,0.14285714285714285,0.2222222222222222,0.5,0.17073170731707318,0.2857142857142857,0.2857142857142857,0.5,0.12195121951219512,0.2,0.25,1.0,0.12195121951219512,0.6,0.6,1.0,0.24390243902439024,0.4,0.4,1.0,0.4,,,0.6666666666666666,,,0.3333333333333333,,0.7073170731707317,0.4,0.5143109756097561,0.5196999999999999,0.5105,0.09090909090909091,0.13793103448275862,,0.05555555555555555,6.965384615384616,24.653333333333332,0.2548262548262548,,1.0,,,,,1.0,,,,,,,,0.2,,,,,,,,,,0.2,,,,,True,
1628368,1610612758,De'Aaron Fox,De'Aaron Fox,1628368,SAC,121536.0,2026,-414.0,4065,4062,777,1132,431,8127,132.0,218.0,9.0,11.0,35.0,57.0,76.0,218.0,73.0,208.0,11.0,36.0,8.0,36.0,117.0,5.0,22.0,281,644,47.0,153.0,141.0,844,4623,17.0,32.0,3.0,43.0,64.0,140.0,5.0,30.0,44.0,187.0,122,440.0,87.0,14.0,2.0,115.0,36.0,62.0,205.0,115.0,320.0,82.0,33.0,111.0,53.0,41.0,755.0,6.0,26.0,1.0,77,93,1.0,171,33.0,204,9.0,70.0,35.0,35.0,115.0,27.0,75.0,58.0,15.0,40.0,2.0,8.0,173.0,8.0,22.0,80,3.0,163,2.0,5.0,3.0,196.0,5.0,5.0,12.0,2.0,195.0,25.0,94.0,13.0,19.0,1.0,1.0,9.0,8.0,20.0,11.0,3.0,,,187.0,774,18.0,12.0,0.21708185053380782,0.22262773722627738,0.6170212765957447,0.30718954248366015,0.16666666666666666,0.31125827814569534,0.4363354037267081,0.53125,0.45714285714285713,0.4410288582183187,0.4878048780487805,0.42058823529411765,0.4790011350737798,0.5,0.4675,0.191969887076537,0.09627329192546584,0.14220183486238533,0.13302752293577982,23.163220413550373,0.6647398843930635,0.01020408163265306,0.00909090909090909,0.09226190476190477,0.01842664776754075,0.09482758620689655,0.010810810810810811,0.09340659340659341,0.01627670396744659,0.01507537688442211,0.024263431542461005,0.013761467889908258,0.0069767441860465115,0.024,0.08010335917312661,0.08192090395480225,0.12359550561797752,0.08992248062015504,0.11377245508982035,0.022900763358778626,0.55,0.27352572145545795,0.6055045871559633,0.7058823529411765,0.2727272727272727,0.27352572145545795,0.3486238532110092,0.4021164021164021,0.10526315789473684,0.26097867001254704,0.35096153846153844,0.35436893203883496,0.2328767123287671,0.0451693851944793,0.3055555555555556,0.3142857142857143,1.0,0.1468005018820577,0.3076923076923077,0.3103448275862069,0.5,0.2682926829268293,0.8181818181818182,0.1111111111111111,0.3352941176470588,0.6140350877192983,0.047058823529411764,0.12941176470588237,0.22727272727272727,0.465495608531995,0.3130434782608696,0.48291796973518325,0.4904560606060606,0.483924251497006,0.11059907834101383,0.13183730715287517,0.0509478672985782,0.22156398104265404,9.401863354037266,25.61307189542484,0.19114391143911438,,3.0,,2.0,6.0,2.0,9.0,54.0,2.0,,2.0,0.2222222222222222,0.013071895424836602,0.008547008547008548,0.07317073170731707,,,0.14634146341463414,0.3333333333333333,1.0,,0.012903225806451613,,,0.009615384615384616,2.0,0.027777777777777776,,,True,
1628382,1610612758,Justin Jackson,Justin Jackson,1628382,SAC,56584.0,943,-166.0,1895,1897,341,461,173,3792,40.0,55.0,9.0,11.0,5.0,6.0,29.0,61.0,15.0,32.0,16.0,47.0,5.0,19.0,68.0,6.0,14.0,84,148,35.0,115.0,13.0,286,2137,13.0,18.0,,29.0,11.0,20.0,6.0,19.0,3.0,43.0,112,56.0,105.0,14.0,1.0,67.0,19.0,7.0,22.0,23.0,45.0,13.0,10.0,12.0,6.0,4.0,113.0,3.0,13.0,2.0,44,40,11.0,95,18.0,113,7.0,16.0,11.0,5.0,15.0,,12.0,9.0,,3.0,4.0,5.0,24.0,,4.0,23,,45,,3.0,,29.0,1.0,,6.0,,21.0,7.0,13.0,1.0,6.0,,,3.0,2.0,6.0,3.0,,,,43.0,341,8.0,2.0,0.6666666666666666,0.7272727272727273,1.0,0.30434782608695654,0.3157894736842105,0.30701754385964913,0.5675675675675675,0.7222222222222222,0.55,0.5190114068441065,0.6041666666666666,0.5128205128205128,0.5296296296296297,0.6041666666666666,0.524390243902439,0.4372623574144487,0.0472972972972973,0.09090909090909091,0.01639344262295082,14.080459770114944,0.625,0.275,0.045454545454545456,0.07920792079207921,0.02106969205834684,0.12054794520547946,0.01079136690647482,0.09655172413793103,0.017877094972067038,0.023391812865497075,0.03137254901960784,0.005235602094240838,0.004739336492890996,0.029850746268656716,0.058823529411764705,0.07222222222222222,0.11594202898550725,0.11307420494699646,0.14634146341463414,0.05223880597014925,0.5,0.20912547528517111,0.7272727272727273,0.8,0.8,0.23193916349809887,0.47540983606557374,0.48333333333333334,0.5517241379310345,0.12167300380228137,0.46875,0.4838709677419355,0.5333333333333333,0.17870722433460076,0.3404255319148936,0.3404255319148936,1.0,0.2585551330798479,0.27941176470588236,0.27941176470588236,1.0,0.4583333333333333,0.8181818181818182,0.3333333333333333,0.15384615384615385,0.8333333333333334,0.1282051282051282,0.358974358974359,0.42857142857142855,0.6463878326996197,0.2835820895522388,0.5101992366412214,0.53247,0.4861473684210525,0.048327137546468404,0.08441558441558442,0.10139860139860139,0.15034965034965034,8.472297297297297,24.942608695652172,0.17994722955145118,,3.0,,1.0,3.0,1.0,6.0,,,,,0.16666666666666666,,,0.125,,,0.125,0.3333333333333333,1.0,,,,,0.03125,1.0,,,,True,
1628412,1610612758,Frank Mason,Frank Mason,1628412,SAC,4195.0,70,-12.0,137,140,48,55,20,277,1.0,8.0,,,1.0,6.0,5.0,14.0,2.0,5.0,,,,2.0,5.0,2.0,4.0,8,27,2.0,5.0,14.0,36,171,1.0,4.0,,2.0,3.0,13.0,2.0,4.0,6.0,18.0,4,12.0,6.0,,1.0,4.0,2.0,2.0,7.0,4.0,11.0,3.0,1.0,4.0,1.0,2.0,26.0,1.0,1.0,1.0,3,3,,6,3.0,9,1.0,1.0,1.0,,2.0,2.0,,2.0,,2.0,,,4.0,1.0,3.0,1,,1,,,,11.0,,,,1.0,19.0,1.0,6.0,4.0,1.0,,,,1.0,1.0,,,,,18.0,48,,3.0,0.25,0.25,1.0,0.4,0.5,0.5,0.2962962962962963,0.25,0.23076923076923078,0.34375,0.25,0.35294117647058826,0.43902439024390244,0.25,0.42857142857142855,0.15625,0.07407407407407407,0.125,0.07142857142857142,28.662420382165603,0.5,,0.3333333333333333,0.08333333333333333,0.021739130434782608,0.10344827586206896,0.0625,0.09230769230769231,0.03225806451612903,0.06666666666666667,,,0.07692307692307693,,,0.1111111111111111,0.14285714285714285,0.13636363636363635,,0.05263157894736842,,0.25,0.125,0.14285714285714285,1.0,0.4375,0.35714285714285715,0.38461538461538464,0.2,0.15625,0.4,0.4,,,,,,0.15625,0.4,0.4,1.0,,,,0.35294117647058826,0.16666666666666666,,0.23529411764705882,0.5,0.40625,0.5,0.461691935483871,0.36019999999999996,0.48680625000000005,0.16216216216216217,0.1875,0.05555555555555555,0.5,7.962962962962962,36.459999999999994,0.35036496350364965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1713,1610612758,Vince Carter,Vince Carter,1713,SAC,21581.0,360,-53.0,726,718,146,215,83,1444,6.0,14.0,,2.0,2.0,4.0,2.0,9.0,3.0,8.0,1.0,10.0,4.0,22.0,52.0,3.0,9.0,11,31,23.0,62.0,9.0,100,802,1.0,3.0,,8.0,3.0,9.0,3.0,13.0,5.0,20.0,8,14.0,69.0,2.0,,52.0,22.0,1.0,8.0,7.0,15.0,5.0,2.0,5.0,2.0,1.0,37.0,4.0,3.0,,15,12,8.0,35,7.0,42,1.0,16.0,12.0,4.0,3.0,3.0,3.0,5.0,,,,1.0,8.0,,1.0,29,1.0,43,1.0,,,24.0,,3.0,3.0,1.0,11.0,,3.0,1.0,8.0,,,3.0,3.0,8.0,4.0,,,,20.0,146,4.0,1.0,0.36363636363636365,0.4,1.0,0.3709677419354839,0.23076923076923078,0.3709677419354839,0.3548387096774194,0.3333333333333333,0.3333333333333333,0.489247311827957,0.6666666666666666,0.3409090909090909,0.5102040816326531,0.6666666666666666,0.4,0.6666666666666666,0.03225806451612903,,0.1111111111111111,13.07028360049322,0.375,0.34782608695652173,,0.06896551724137931,0.012096774193548387,0.0967741935483871,0.037037037037037035,0.08206686930091185,0.019662921348314606,0.0125,0.010101010101010102,0.014492753623188406,0.047058823529411764,,0.05555555555555555,0.07692307692307693,0.09375,0.10077519379844961,0.07692307692307693,0.017241379310344827,0.5,0.15053763440860216,0.42857142857142855,0.42857142857142855,0.5,0.0967741935483871,0.2222222222222222,0.25,,0.08602150537634409,0.375,0.375,0.3333333333333333,0.10752688172043011,0.1,0.1,1.0,0.5591397849462365,0.4230769230769231,0.4230769230769231,1.0,0.3333333333333333,,,0.18181818181818182,0.5,0.18181818181818182,0.4090909090909091,0.3333333333333333,0.8172043010752689,0.4230769230769231,0.5263736559139784,0.5789625,0.5188840909090909,0.041237113402061855,0.08823529411764706,0.08,0.2,7.4,25.39838709677419,0.20110192837465565,,,,2.0,3.0,2.0,3.0,,,,1.0,0.6666666666666666,,,,,,0.5,0.6666666666666666,1.0,,0.015873015873015872,,,,2.0,,,,True,
201588,1610612758,George Hill,George Hill,201588,SAC,24681.0,411,-96.0,796,792,148,191,95,1588,16.0,22.0,2.0,2.0,2.0,2.0,13.0,28.0,6.0,19.0,9.0,14.0,,15.0,37.0,2.0,9.0,35,69,24.0,51.0,25.0,167,903,5.0,9.0,,19.0,4.0,14.0,2.0,9.0,9.0,23.0,32,38.0,57.0,6.0,1.0,36.0,15.0,4.0,27.0,10.0,37.0,7.0,3.0,11.0,7.0,9.0,84.0,1.0,9.0,,18,19,,37,10.0,47,1.0,19.0,11.0,8.0,8.0,,5.0,5.0,1.0,3.0,3.0,,13.0,,1.0,13,,26,,1.0,1.0,38.0,,1.0,1.0,1.0,29.0,3.0,11.0,4.0,4.0,,,3.0,1.0,4.0,2.0,,,,21.0,147,2.0,3.0,0.45714285714285713,0.5,0.7916666666666666,0.47058823529411764,0.2222222222222222,0.48,0.5072463768115942,0.5555555555555556,0.2857142857142857,0.5916666666666667,0.6785714285714286,0.30434782608695654,0.6325757575757576,0.6785714285714286,0.4107142857142857,0.425,0.057971014492753624,0.09090909090909091,0.07142857142857142,16.004415011037526,0.6153846153846154,,,0.10106382978723404,0.029900332225913623,0.11320754716981132,0.010416666666666666,0.10662824207492795,0.02518891687657431,0.038461538461538464,0.034782608695652174,0.018518518518518517,0.013513513513513514,,0.14492753623188406,0.06153846153846154,0.09259259259259259,0.12,0.08823529411764706,0.01818181818181818,0.5,0.18333333333333332,0.7272727272727273,0.8,0.4375,0.23333333333333334,0.4642857142857143,0.5,0.38461538461538464,0.15833333333333333,0.3157894736842105,0.3157894736842105,0.6666666666666666,0.11666666666666667,0.6428571428571429,0.6428571428571429,0.8888888888888888,0.30833333333333335,0.40540540540540543,0.40540540540540543,0.7333333333333333,0.14285714285714285,1.0,,0.08695652173913043,1.0,,0.391304347826087,0.2222222222222222,0.6083333333333333,0.4166666666666667,0.5024689075630252,0.48752500000000004,0.4444204545454546,0.09375,0.14285714285714285,0.11377245508982035,0.1377245508982036,9.084057971014493,25.607843137254896,0.18592964824120603,1.0,2.0,,2.0,3.0,3.0,5.0,15.0,,1.0,1.0,0.6,,,0.14285714285714285,0.5,1.0,0.21428571428571427,0.6666666666666666,1.0,,0.0196078431372549,,,,,,1.0,,True,
202066,1610612758,Garrett Temple,Garrett Temple,202066,SAC,42070.0,701,-183.0,1400,1420,247,434,161,2820,13.0,30.0,2.0,4.0,,1.0,2.0,11.0,16.0,48.0,16.0,41.0,5.0,24.0,62.0,7.0,16.0,31,89,40.0,103.0,24.0,206,1605,4.0,11.0,2.0,22.0,5.0,10.0,7.0,21.0,8.0,39.0,36,26.0,111.0,4.0,,62.0,24.0,4.0,35.0,11.0,46.0,5.0,6.0,24.0,6.0,5.0,103.0,1.0,8.0,,30,16,7.0,53,9.0,62,1.0,29.0,13.0,16.0,18.0,4.0,10.0,14.0,2.0,8.0,,3.0,32.0,3.0,9.0,29,1.0,68,2.0,,2.0,36.0,2.0,,6.0,1.0,34.0,1.0,12.0,4.0,10.0,,,6.0,4.0,10.0,3.0,,,,39.0,245,12.0,3.0,0.5806451612903226,0.6206896551724138,0.925,0.3883495145631068,0.3333333333333333,0.3883495145631068,0.34831460674157305,0.36363636363636365,0.5,0.4739583333333333,0.5555555555555556,0.5,0.4927536231884058,0.5789473684210527,0.527027027027027,0.5364583333333334,0.0449438202247191,0.1,0.09090909090909091,15.16497461928934,0.5625,0.1891891891891892,,0.0471976401179941,0.016260162601626018,0.10638297872340426,0.0053475935828877,0.07407407407407407,0.013254786450662739,0.036231884057971016,0.015306122448979591,,0.007194244604316547,,0.021897810218978103,0.05084745762711865,0.08333333333333333,0.09691629955947137,0.14545454545454545,0.009009009009009009,0.3,0.15625,0.43333333333333335,0.48148148148148145,0.6923076923076923,0.057291666666666664,0.18181818181818182,0.2,,0.25,0.3333333333333333,0.3333333333333333,0.5625,0.21354166666666666,0.3902439024390244,0.3902439024390244,0.875,0.3229166666666667,0.3870967741935484,0.4,0.9583333333333334,0.2222222222222222,0.5,,0.03225806451612903,,0.16129032258064516,0.5161290322580645,0.4375,0.6927083333333334,0.3870967741935484,0.5043887434554974,0.509184375,0.47353548387096783,0.059113300492610835,0.12,0.10679611650485436,0.18932038834951456,11.547191011235956,24.80970873786408,0.17642857142857143,1.0,2.0,,3.0,5.0,4.0,7.0,9.0,2.0,3.0,,0.5714285714285714,0.019417475728155338,0.03225806451612903,0.1111111111111111,0.5,1.0,0.2777777777777778,0.6,1.0,,,,,,,,,,True,
