EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,Steals,LostBallSteals,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Avg3ptShotDistance,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,StepOutOfBoundsTurnovers,Charge Fouls Drawn,PtsUnassisted3s,HeaveAttempts,BadPassSteals,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangeAssists,Technical Free Throw Trips,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Travels,BlockedAtRim,BlockedShortMidRange,SecondChanceFg3Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceAtRimFGM,SecondChanceArc3FGM,SecondChanceFG2M,PtsPutbacks,Fg3aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg2Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedCorner3,Arc3PctBlocked,OffensiveGoaltends
1627748,1610612749,Thon Maker,Thon Maker,1627748,MIL,60.0,1,-1.0,2,2,4,3,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202328,1610612749,Greg Monroe,Greg Monroe,202328,MIL,4764.0,79,-4.0,161,160,321,161,10.0,19.0,25.0,0.2127659574468085,0.2278481012658227,0.25,49.0,47.0,9.0,13.0,23.0,4.0,4.0,6.0,2.0,7.0,1.0,3.0,16.0,33.0,2.0,34.0,6.0,2.0,2.0,4.0,8.0,2.0,10.0,20.0,12.0,1.0,4.0,1.0,5.0,1.0,3.0,1.0,11.0,2.0,4.0,8.0,1.0,6.0,1.0,3.0,2.0,1.0,3.0,2.0,6.0,1.0,1.0,3.0,7.0,1.0,1.0,5.0,1.0,4.0,2.0,10.0,49.0,0.625,0.625,0.4848484848484848,0.5,0.4848484848484848,0.5,0.4857142857142857,0.1428571428571428,0.5555555555555556,0.0303030303030303,0.0434782608695652,24.2603550295858,0.5,0.3333333333333333,0.0930232558139534,0.25,0.074074074074074,0.0857142857142857,0.1304347826086956,0.0769230769230769,0.0909090909090909,0.2307692307692307,0.1428571428571428,0.2,0.4285714285714285,0.0625,0.696969696969697,0.5652173913043478,0.5909090909090909,0.6923076923076923,0.2121212121212121,0.2857142857142857,0.2857142857142857,0.0909090909090909,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.75,0.6666666666666666,0.696969696969697,0.4852666666666667,0.5216166666666667,0.4720499999999999,0.0571428571428571,0.0571428571428571,0.0588235294117647,0.2941176470588235,5.16969696969697,0.3043478260869565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202732,1610612749,DeAndre Liggins,DeAndre Liggins,202732,MIL,1551.0,26,-2.0,55,54,109,51,,,,,,,25.0,35.0,2.0,,2.0,,,1.0,,,1.0,1.0,1.0,3.0,,5.0,,,,,1.0,,3.0,2.0,,,1.0,1.0,2.0,1.0,1.0,,5.0,,,,,,,1.0,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,3.0,25.0,1.0,1.0,0.3333333333333333,,0.625,0.75,0.625,,0.75,,,8.771929824561404,1.0,,,,,,,,,,,,,,0.5,,,,,,,0.25,1.0,1.0,1.0,,0.5,,0.75,0.5818000000000001,,0.64475,,,,0.6,7.133333333333334,0.4545454545454545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.25,1.0,1.0,1.0,0.5,1.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,2700.0,45,11.0,93,90,183,90,1.0,5.0,5.0,0.037037037037037,0.0930232558139534,,35.0,19.0,6.0,2.0,2.0,,1.0,1.0,2.0,4.0,2.0,3.0,6.0,9.0,6.0,21.0,,,,2.0,3.0,2.0,9.0,4.0,8.0,,4.0,3.0,7.0,2.0,3.0,1.0,17.0,,,3.0,1.0,,,3.0,1.0,3.0,2.0,,5.0,,2.0,3.0,4.0,1.0,,3.0,,6.0,3.0,9.0,35.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5769230769230769,0.7,0.65625,,0.75,,,21.42857142857143,0.6,0.5,,0.1875,,,,,,,0.1428571428571428,0.1818181818181818,0.2,,0.1538461538461538,1.0,1.0,0.5,0.3076923076923077,0.5,0.5,0.2307692307692307,0.6666666666666666,0.6666666666666666,,,0.2,1.0,0.4615384615384615,0.4764038461538462,,0.45739,0.1875,0.25,,0.4285714285714285,9.911111111111111,0.3763440860215054,,1.0,,,1.0,4.0,1.0,2.0,3.0,1.0,1.0,,,,,1.0,0.25,0.5,0.25,0.3076923076923077,,0.0769230769230769,,,,,,25.825,1.0,3.0,1.0,2.0,3.0,1.0,1.0,0.5,0.2307692307692307,0.3333333333333333,0.3333333333333333,1.0,0.4,0.5,0.3333333333333333,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203141,1610612749,Mirza Teletovic,Mirza Teletovic,203141,MIL,3090.0,52,3.0,104,105,209,94,5.0,7.0,7.0,0.1470588235294117,0.125,0.0625,33.0,40.0,4.0,,,,,,,1.0,,,,1.0,,27.0,,,,,,,12.0,,,,1.0,,1.0,,1.0,,2.0,,,2.0,,,,1.0,,,1.0,1.0,2.0,,2.0,1.0,1.0,,,3.0,,,,12.0,33.0,,,,,0.6428571428571429,1.0,0.6428571428571429,,1.0,,,21.49532710280374,0.5,,,0.0909090909090909,,,,,,0.1818181818181818,0.2857142857142857,0.1111111111111111,,,,,,,0.0476190476190476,,,,,,,,,,0.9523809523809524,0.5201833333333333,,0.5220250000000001,,,,0.4444444444444444,11.7,0.3173076923076923,1.0,2.0,1.0,2.0,9.0,20.0,4.0,6.0,27.0,,,,,,,1.0,0.45,0.6666666666666666,0.45,0.9523809523809524,,0.0952380952380952,0.5,0.5,1.0,0.3333333333333333,0.5,26.185,8.0,18.0,3.0,4.0,18.0,8.0,,,0.8571428571428571,0.4444444444444444,0.4444444444444444,1.0,0.6666666666666666,0.75,0.4444444444444444,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627763,1610612749,Malcolm Brogdon,Malcolm Brogdon,1627763,MIL,1434.0,24,2.0,47,46,93,46,,2.0,2.0,,0.0769230769230769,,16.0,4.0,,3.0,4.0,,1.0,2.0,,,1.0,1.0,4.0,5.0,,11.0,,,,2.0,3.0,,7.0,2.0,6.0,,2.0,,2.0,,2.0,,4.0,,,2.0,,,,3.0,,3.0,,,3.0,,,,,,,1.0,,,,7.0,16.0,0.25,0.25,0.8,0.6666666666666666,0.6111111111111112,0.7,0.6111111111111112,,0.7,,,25.531914893617024,1.0,,,0.1666666666666666,,,,,,,,0.2,,,0.4444444444444444,0.75,0.75,0.3333333333333333,,,,0.1111111111111111,1.0,1.0,,,0.4,0.5,0.8888888888888888,0.5554444444444444,,0.50252,,,,0.6363636363636364,5.720000000000001,0.3404255319148936,,1.0,,,1.0,4.0,1.0,2.0,,,,,,,,,0.25,0.5,0.25,0.4444444444444444,,0.1111111111111111,,,,,,25.7,1.0,3.0,1.0,2.0,3.0,1.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.4,0.5,0.3333333333333333,,,3.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,1610612749,Jason Terry,Jason Terry,1891,MIL,775.0,13,-6.0,25,26,51,28,1.0,2.0,2.0,0.1666666666666666,0.1818181818181818,,,3.0,3.0,,,,,,,,,1.0,,1.0,2.0,2.0,,,,,,,,,,,,1.0,1.0,,,,3.0,,,1.0,,,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,0.25,,,,,14.285714285714285,,,,0.2,,,,,,,0.5,0.25,,,,,,,,,,0.3333333333333333,,,,,,,0.6666666666666666,0.47785,,,0.25,0.5,,,20.1,,,,,,,2.0,,,,2.0,,,,,,,,,,0.6666666666666666,,,,,,,,42.6,,2.0,,,1.0,,1.0,,0.6666666666666666,,,,,,,,,,1.0,2.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,2881.0,48,-12.0,97,98,195,105,6.0,12.0,13.0,0.2222222222222222,0.2448979591836734,0.3636363636363636,27.0,30.0,6.0,9.0,14.0,,3.0,5.0,3.0,6.0,,2.0,12.0,22.0,5.0,29.0,,,,4.0,6.0,1.0,9.0,10.0,14.0,2.0,1.0,5.0,6.0,4.0,1.0,,17.0,,1.0,6.0,,1.0,1.0,1.0,3.0,1.0,6.0,,7.0,,4.0,2.0,6.0,,,6.0,,6.0,4.0,9.0,27.0,0.4166666666666667,0.4166666666666667,0.5454545454545454,0.6666666666666666,0.5454545454545454,0.6666666666666666,0.6041666666666666,,0.75,0.0909090909090909,0.1428571428571428,30.097087378640776,0.1428571428571428,,0.0357142857142857,0.2727272727272727,,0.0212765957446808,0.0714285714285714,,,0.1666666666666666,0.1,0.3333333333333333,,0.125,0.6363636363636364,0.6428571428571429,0.75,0.4444444444444444,0.2727272727272727,0.5,0.5,0.0909090909090909,,,,,0.8333333333333334,0.6,0.6363636363636364,0.5289090909090909,,0.5492,0.1666666666666666,0.1666666666666666,,0.3103448275862069,5.113636363636363,0.2783505154639175,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,1.0,,,,1.0,2.0,2.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203503,1610612749,Tony Snell,Tony Snell,203503,MIL,2569.0,43,2.0,86,85,171,90,2.0,3.0,3.0,0.0952380952380952,0.0789473684210526,,32.0,25.0,5.0,5.0,6.0,1.0,,1.0,,,,,5.0,6.0,2.0,18.0,1.0,,,,1.0,2.0,2.0,10.0,,,1.0,2.0,3.0,2.0,1.0,,8.0,,,1.0,,,,1.0,,,,1.0,1.0,,,3.0,3.0,,,1.0,,2.0,,2.0,32.0,1.0,1.0,0.8333333333333334,,0.6153846153846154,,0.6428571428571429,,0.25,,,16.666666666666668,1.0,,,0.0588235294117647,,,,,,,0.2,0.0769230769230769,,,0.4615384615384615,0.8333333333333334,0.8333333333333334,1.0,,,,,,,,1.0,0.3333333333333333,,1.0,0.6052307692307692,,0.5374500000000001,,,,0.1111111111111111,1.2666666666666666,0.3720930232558139,1.0,3.0,,1.0,2.0,7.0,,2.0,6.0,2.0,2.0,,,,,1.0,0.2857142857142857,,0.2857142857142857,0.5384615384615384,,0.2307692307692307,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,25.21428571428572,1.0,4.0,,1.0,4.0,1.0,,,0.3076923076923077,0.25,0.25,1.0,0.3333333333333333,,0.25,,,,,,,,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203521,1610612749,Matthew Dellavedova,Matthew Dellavedova,203521,MIL,3521.0,59,-6.0,118,117,235,117,3.0,6.0,6.0,0.0769230769230769,0.0967741935483871,,23.0,25.0,8.0,,2.0,,,,1.0,3.0,,1.0,1.0,6.0,2.0,7.0,,,,,2.0,,3.0,,2.0,,10.0,2.0,12.0,1.0,8.0,,26.0,,,3.0,,,,2.0,,2.0,1.0,,3.0,,,2.0,4.0,1.0,,2.0,,3.0,1.0,3.0,23.0,,,0.1666666666666666,,0.25,0.5,0.3181818181818182,,0.5,,,11.2,0.6666666666666666,,,0.1304347826086956,,,,,,0.0909090909090909,0.1818181818181818,0.1764705882352941,,,0.2,,,,0.3,0.3333333333333333,0.3333333333333333,0.1,,,,,,,0.6,0.4581699999999999,,0.4148833333333333,0.0909090909090909,0.1428571428571428,,0.4285714285714285,8.366666666666665,0.1949152542372881,,,,,1.0,4.0,1.0,1.0,3.0,,,,,,,1.0,0.25,1.0,0.25,0.4,,,,,,,,26.325000000000003,1.0,4.0,1.0,1.0,4.0,1.0,1.0,,0.4,0.25,0.25,1.0,0.3333333333333333,1.0,0.25,,,,,,,,,,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
