EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,OffTwoPtRebounds,OffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,HeaveAttempts,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,FTDefRebounds,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefFTReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,LongMidRangeAssists,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,DefensiveGoaltends,PenaltyFg3Pct,ShortMidRangePctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedShortMidRange,OffThreePtRebounds,Loose Ball Fouls Drawn,OffThreePtReboundPct,OffArc3ReboundPct,Offensive Fouls,OffCorner3ReboundPct,DefCorner3ReboundPct,PenaltyCorner3FGA,BlockingFouls,PenaltyCorner3Frequency,BlockingFoulsDrawn,SecondChanceTurnovers,PtsUnassisted3s,on,PenaltyCorner3FGM,Fg3aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,3pt And 1 Free Throw Trips,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls Drawn,BlockedCorner3,3SecondViolations,Corner3PctBlocked,Defensive 3 Seconds Violations,Clear Path Fouls
1626199,1610612759,Darrun Hilliard,Darrun Hilliard,1626199,SAS,5709.0,95,12.0,193,187,90.0,64,19.0,380,1.0,3.0,1.0,2.0,1.0,6.0,3.0,4.0,1.0,5.0,1.0,2.0,5.0,13.0,6.0,6.0,16,209,1.0,3.0,6.0,2.0,4.0,10.0,2.0,8.0,5.0,2.0,6.0,5.0,11.0,4.0,1.0,4.0,2.0,27.0,1.0,6.0,7.0,7.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,2.0,5.0,7.0,5.0,1.0,7.0,1.0,3.0,1.0,10.0,90.0,1.0,0.2,0.2,0.38461538461538464,0.5,0.2631578947368421,0.375,0.36363636363636365,0.5,0.3157894736842105,0.15384615384615385,0.3333333333333333,0.16666666666666666,12.264150943396226,0.25,0.13043478260869565,0.027777777777777776,0.08536585365853659,0.18181818181818182,0.26666666666666666,0.029411764705882353,0.15789473684210525,0.3333333333333333,0.5,0.3157894736842105,0.16666666666666666,0.2,0.21052631578947367,0.75,0.75,0.3333333333333333,0.05263157894736842,0.2631578947368421,1.0,0.25,0.5,0.25,0.47368421052631576,0.45854736842105265,0.51375,0.45284375,0.14285714285714285,0.2,0.625,9.376923076923077,24.91666666666667,0.46632124352331605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627749,1610612759,Dejounte Murray,Dejounte Murray,1627749,SAS,2184.0,36,7.0,74,68,26.0,33,8.0,142,5.0,9.0,,2.0,1.0,1.0,2.0,4.0,1.0,1.0,,,8.0,14.0,2.0,2.0,24,80,,,3.0,,2.0,2.0,2.0,14.0,1.0,1.0,3.0,5.0,8.0,3.0,2.0,2.0,1.0,21.0,3.0,1.0,4.0,7.0,2.0,1.0,4.0,1.0,1.0,,5.0,2.0,2.0,3.0,2.0,,4.0,,1.0,1.0,2.0,26.0,1.0,0.125,0.14285714285714285,0.5714285714285714,,0.6875,,0.6666666666666666,0.2,0.125,0.07142857142857142,0.1111111111111111,,28.39506172839506,0.8,0.058823529411764705,0.3333333333333333,0.15384615384615385,,0.25,0.3333333333333333,0.5625,0.5555555555555556,0.625,0.0625,1.0,1.0,0.25,0.5,0.5,,0.0625,0.0625,,0.6666666666666666,,,0.6875,0.50246875,0.6374,0.47583333333333333,0.058823529411764705,0.06666666666666667,0.08333333333333333,6.799999999999999,23.8,0.35135135135135137,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,6.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.5,0.5,0.5,0.13636363636363635,0.1,0.1111111111111111,0.14285714285714285,0.16666666666666666,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627854,1610612759,Bryn Forbes,Bryn Forbes,1627854,SAS,3313.0,55,16.0,111,107,49.0,54,12.0,218,1.0,4.0,,1.0,1.0,2.0,1.0,4.0,1.0,8.0,1.0,3.0,3.0,10.0,9.0,4.0,19,108,1.0,1.0,4.0,3.0,4.0,6.0,,6.0,7.0,2.0,,1.0,1.0,,1.0,,,3.0,2.0,1.0,3.0,3.0,,,1.0,,1.0,,1.0,1.0,,3.0,4.0,,4.0,,2.0,,6.0,49.0,,,,0.3,0.25,0.39473684210526316,0.14285714285714285,0.4523809523809524,0.3333333333333333,0.47368421052631576,0.2,0.25,,17.88617886178862,1.0,0.037037037037037035,0.08695652173913043,0.06,,0.1111111111111111,0.08695652173913043,0.21052631578947367,0.25,0.3333333333333333,0.10526315789473684,0.5,0.5,0.21052631578947367,0.25,0.3333333333333333,,0.05263157894736842,0.42105263157894735,1.0,0.14285714285714285,,0.42857142857142855,0.6842105263157895,0.5266722222222222,0.58995,0.4639250000000001,0.09523809523809523,0.16666666666666666,0.3157894736842105,9.96,27.388888888888886,0.44144144144144143,,,1.0,2.0,3.0,,,,9.0,,2.0,,,,,,,1.0,0.3333333333333333,0.375,,,,,,,,,,,1.0,1.0,1.0,0.25,0.25,1.0,,,0.2857142857142857,,1.0,2.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627856,1610612759,Matt Costello,Matt Costello,1627856,SAS,634.0,11,7.0,22,22,,10,1.0,44,1.0,1.0,,,,,,,,,,,1.0,1.0,,,2,24,,,,,,,2.0,,,,,,,,,,,,1.0,2.0,5.0,5.0,,,,,,,,,2.0,3.0,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,4.3478260869565215,,0.3333333333333333,0.25,0.3,0.3333333333333333,,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,0.6754,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202722,1610612759,Davis Bertans,Davis Bertans,202722,SAS,3742.0,62,-5.0,128,127,71.0,48,9.0,255,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,16.0,,7.0,3.0,5.0,19.0,4.0,40,148,,3.0,5.0,7.0,4.0,19.0,4.0,2.0,16.0,,5.0,2.0,7.0,2.0,,3.0,1.0,16.0,2.0,3.0,6.0,8.0,4.0,4.0,,2.0,,1.0,2.0,,5.0,6.0,3.0,,5.0,,,1.0,19.0,71.0,1.0,0.6666666666666666,0.6666666666666666,0.6,0.6,0.75,0.625,0.7692307692307693,0.6785714285714286,0.7916666666666666,,,,20.43795620437956,,0.10344827586206896,0.10526315789473684,0.10416666666666667,0.16666666666666666,,0.1111111111111111,0.041666666666666664,1.0,1.0,0.125,0.3333333333333333,0.3333333333333333,0.041666666666666664,1.0,1.0,,0.125,0.6666666666666666,,0.08333333333333333,1.0,0.5833333333333334,0.8333333333333334,0.50205625,,0.4772625,0.04,,0.475,9.52,26.036842105263162,0.5546875,,,3.0,7.0,10.0,,,2.0,30.0,,7.0,2.0,2.0,,,,,1.0,0.5263157894736842,0.5263157894736842,,,1.0,0.06666666666666667,0.04081632653061224,,0.08333333333333333,0.09090909090909091,,1.0,1.0,1.0,1.0,0.4375,0.4375,1.0,,,0.4375,0.05,,1.0,,1.0,,,,,,0.3333333333333333,0.15384615384615385,,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.42857142857142855,1.0,0.42857142857142855,0.05,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,1011.0,17,8.0,31,31,10.0,10,3.0,62,4.0,6.0,,1.0,,,,1.0,1.0,2.0,,,4.0,7.0,3.0,2.0,13,28,,,1.0,,2.0,2.0,4.0,4.0,2.0,2.0,,,,,,,,,1.0,1.0,2.0,3.0,,,,1.0,,,1.0,1.0,,,1.0,,2.0,,,1.0,2.0,10.0,1.0,0.5,0.5,0.5714285714285714,,0.55,,0.5909090909090909,0.5,0.3,0.2857142857142857,0.3333333333333333,,34.285714285714285,,0.125,0.1,0.1111111111111111,,,0.1111111111111111,0.6,0.6666666666666666,1.0,,,,0.1,,,,0.1,0.2,,1.0,,,0.9,0.54603,0.7811,0.4147,,,0.15384615384615385,3.542857142857143,25.0,0.3225806451612903,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,3.0,,1.0,1.0,1.0,,,1.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.2,0.07142857142857142,,0.5,,,0.5,,,,0.5,0.5,1.0,1.0,1.0,0.5,0.15384615384615385,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200746,1610612759,LaMarcus Aldridge,LaMarcus Aldridge,200746,SAS,1543.0,26,-1.0,50,46,13.0,5,5.0,96,2.0,3.0,,,3.0,6.0,,3.0,,,,,5.0,12.0,,,10,61,,2.0,3.0,,,4.0,4.0,6.0,,,2.0,1.0,3.0,1.0,,2.0,,7.0,3.0,1.0,4.0,7.0,,,,1.0,,,1.0,,,1.0,1.0,,,,,,4.0,13.0,,0.4,0.6666666666666666,0.4166666666666667,0.6666666666666666,0.4166666666666667,0.6666666666666666,0.4166666666666667,0.6666666666666666,,,,,24.074074074074073,,0.07692307692307693,0.3,0.17391304347826086,0.25,,0.3333333333333333,0.25,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.25,,,,,,,,,,0.25,0.4317333333333333,0.4117,0.3589333333333333,,,0.4,9.583333333333334,,0.26,1.0,1.0,,,,3.0,3.0,6.0,,4.0,,3.0,3.0,1.0,,1.0,,,,,1.0,1.0,1.0,0.25,0.15789473684210525,1.0,,,0.14285714285714285,0.5,,,,,,,0.3333333333333333,1.0,,0.6,,,,,,2.0,1.0,2.0,2.0,,,1.0,,,,,,,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,1610612759,Pau Gasol,Pau Gasol,2200,SAS,1366.0,23,6.0,44,41,14.0,10,8.0,85,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,3.0,4.0,2.0,4.0,13,46,,,,1.0,4.0,7.0,6.0,,1.0,,2.0,,2.0,,,2.0,,4.0,4.0,6.0,11.0,12.0,,,,,,,,,2.0,2.0,4.0,,4.0,,1.0,1.0,7.0,14.0,1.0,1.0,1.0,0.75,,0.75,1.5,0.8125,1.1666666666666667,0.3333333333333333,,,,15.384615384615383,,0.6,0.3076923076923077,0.43478260869565216,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666666,1.0,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,0.16666666666666666,,,,1.0,0.5,0.4984916666666667,,0.61515,0.14285714285714285,0.2,0.5384615384615384,9.975000000000001,24.6,0.3181818181818182,,,,1.0,1.0,,,,3.0,,1.0,,1.0,,,,,1.0,0.5,0.5,,,,,0.047619047619047616,,,,,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,0.5,0.6,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,1.0,1.0,0.08333333333333333,0.125,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,275.0,5,-7.0,9,8,1.0,1,,17,,,,,,,,,,2.0,,,,,2.0,,3,16,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,0.75,,0.75,,1.0,,,,22.22222222222222,,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,0.5847,,,,,,,24.7,0.1111111111111111,,,,1.0,1.0,,,,3.0,,1.0,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,0.5,0.5,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203530,1610612759,Joffrey Lauvergne,Joffrey Lauvergne,203530,SAS,2051.0,34,13.0,73,69,48.0,24,9.0,142,6.0,7.0,3.0,4.0,1.0,6.0,1.0,2.0,,,,,8.0,15.0,,2.0,18,72,,4.0,7.0,,2.0,10.0,10.0,6.0,,1.0,2.0,,2.0,,,2.0,,4.0,5.0,4.0,9.0,12.0,,,1.0,1.0,1.0,,2.0,2.0,2.0,4.0,4.0,,4.0,,,2.0,10.0,48.0,1.0,0.625,0.8333333333333334,0.5333333333333333,0.5714285714285714,0.5333333333333333,0.5714285714285714,0.5294117647058824,0.5555555555555556,,0.06666666666666667,,0.16666666666666666,23.170731707317074,0.5,0.23529411764705882,0.4166666666666667,0.3103448275862069,0.5,0.42857142857142855,0.36363636363636365,0.4666666666666667,0.8571428571428571,0.8571428571428571,0.4,0.16666666666666666,0.2,0.13333333333333333,0.5,0.5,1.0,,,,0.5714285714285714,0.75,,0.4666666666666667,0.5247333333333334,0.50115,0.5662999999999999,,,0.5555555555555556,5.420000000000001,,0.6575342465753424,2.0,3.0,,,,3.0,4.0,6.0,,4.0,,1.0,3.0,,,,,,,,0.75,0.75,0.75,0.05555555555555555,0.10344827586206896,,,0.25,,0.6666666666666666,,,,,,,0.75,0.6666666666666666,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.18181818181818182,0.1,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
