EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,OffensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,3SecondViolations,on,BlockedCorner3,Clear Path Fouls,HeaveMakes
1626161,1610612758,Willie Cauley-Stein,Willie Cauley-Stein,1626161,SAC,58145.0,969,-97,1906,1915,428,587,214,3821,137.0,200.0,22.0,35.0,31.0,42.0,32.0,97.0,24.0,65.0,2.0,1.0,1.0,3.0,1.0,3.0,193.0,362,1.0,5.0,75.0,464,2092,26.0,50.0,3.0,55.0,39.0,71,1.0,4.0,12.0,93.0,262.0,124.0,3.0,32.0,2.0,1.0,1.0,40.0,68.0,25.0,93.0,21.0,4.0,41.0,14.0,13.0,211.0,19.0,47.0,2.0,82.0,81,21.0,184,68.0,252,6.0,29.0,22.0,7.0,20.0,7.0,12.0,25.0,2.0,8.0,1.0,4.0,45.0,3.0,3.0,43,7.0,84,4.0,5.0,7.0,98.0,5.0,5.0,3.0,2.0,120.0,11.0,61.0,5.0,28.0,2.0,2.0,21.0,1.0,6.0,30.0,17.0,2.0,3.0,93.0,427,8.0,4.0,0.6787564766839378,0.7401129943502824,1.0,0.2,0.25,0.3333333333333333,0.5331491712707183,0.52,0.5492957746478874,0.5299727520435967,0.52,0.54,0.5497630331753555,0.5188679245283019,0.5535714285714286,0.013623978201634877,0.11049723756906077,0.125,0.15463917525773196,21.664342166434214,0.4444444444444444,0.4375,0.038461538461538464,0.17960088691796008,0.07132018209408195,0.20707070707070707,0.07224334600760456,0.19244391971664698,0.07158351409978309,0.10362694300518134,0.06772908366533864,0.046511627906976744,0.08571428571428572,0.018867924528301886,0.1242603550295858,0.19607843137254902,0.23255813953488372,0.21451104100946372,0.17721518987341772,0.046153846153846156,0.5666666666666667,0.5449591280653951,0.685,0.7828571428571428,0.7153284671532847,0.26430517711171664,0.32989690721649484,0.3902439024390244,0.4375,0.1771117166212534,0.36923076923076925,0.36923076923076925,0.7916666666666666,0.005449591280653951,0.008174386920980926,0.3333333333333333,0.3333333333333333,1.0,0.7,0.6285714285714286,0.13636363636363635,0.56,0.7380952380952381,0.013333333333333334,0.04,0.3333333333333333,0.55858310626703,1.0,0.4964301369863013,0.5295536585365854,0.5144972602739727,0.14628297362110312,0.14805825242718446,0.11853448275862069,0.20043103448275862,6.145580110497239,38.18,0.22455403987408185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627741,1610612758,Buddy Hield,Buddy Hield,1627741,SAC,121445.0,2024,-154,3956,3974,871,1183,440,7930,109.0,182.0,11.0,23.0,17.0,36.0,40.0,124.0,91.0,219.0,75.0,18.0,137.0,333.0,32.0,84.0,240.0,525,176.0,408.0,71.0,1079,4345,22.0,52.0,2.0,97.0,49.0,105,41.0,102.0,32.0,253.0,212.0,268.0,408.0,18.0,2.0,331.0,137.0,45.0,106.0,49.0,155.0,36.0,13.0,61.0,24.0,21.0,359.0,16.0,39.0,,118.0,132,2.0,252,55.0,307,7.0,85.0,51.0,34.0,79.0,10.0,43.0,45.0,11.0,36.0,5.0,6.0,124.0,5.0,22.0,59,2.0,148,5.0,4.0,5.0,75.0,3.0,3.0,5.0,,81.0,7.0,23.0,9.0,22.0,,,15.0,,7.0,22.0,9.0,,,249.0,868,22.0,6.0,0.44166666666666665,0.4588744588744589,0.7727272727272727,0.43137254901960786,0.4019607843137255,0.43349753694581283,0.45714285714285713,0.4230769230769231,0.4666666666666667,0.5401929260450161,0.5053191489361702,0.533816425120773,0.5526041666666667,0.5052083333333334,0.5590909090909091,0.43729903536977494,0.08571428571428572,0.15934065934065933,0.07258064516129033,24.29885573255553,0.6370967741935484,0.019230769230769232,,0.13360323886639677,0.02943396226415094,0.1476846057571965,0.027164685908319185,0.13989927252378287,0.028735632183908046,0.0425531914893617,0.023391812865497075,0.02522935779816514,0.025157232704402517,0.03571428571428571,0.09455587392550144,0.11614730878186968,0.20279720279720279,0.1540880503144654,0.12269938650306748,0.01580135440180587,0.4090909090909091,0.19506966773847803,0.5989010989010989,0.7124183006535948,0.41284403669724773,0.13290460878885316,0.3225806451612903,0.34782608695652173,0.45,0.2347266881028939,0.4155251141552511,0.42924528301886794,0.4725274725274725,0.08038585209003216,0.35691318327974275,0.4114114114114114,0.42153846153846153,0.7372262773722628,0.24468085106382978,0.4782608695652174,0.2727272727272727,0.17391304347826086,0.4722222222222222,0.08695652173913043,0.4057971014492754,0.38095238095238093,0.632368703108253,0.41389728096676737,0.4976456942949404,0.5131696202531645,0.4801921951219513,0.027339642481598318,0.04251386321626617,0.08989805375347544,0.2344763670064875,10.457523809523813,25.262990196078434,0.22017189079878666,39.0,5.0,13.0,9.0,12.0,29.0,17.0,42.0,120.0,9.0,1.0,18.0,3.0,1.0,0.40476190476190477,0.022058823529411766,0.0319634703196347,0.013333333333333334,0.024024024024024024,0.52,0.527027027027027,0.8974358974358975,0.13829787234042554,0.38461538461538464,0.8,0.30851063829787234,0.41379310344827586,0.8333333333333334,0.5,0.007317073170731708,,True,,,
1627746,1610612758,Skal Labissiere,Skal Labissiere,1627746,SAC,38863.0,648,-20,1282,1294,253,393,132,2576,42.0,61.0,15.0,24.0,5.0,7.0,38.0,94.0,13.0,51.0,1.0,1.0,8.0,24.0,2.0,5.0,93.0,206,9.0,25.0,50.0,263,1418,18.0,30.0,6.0,42.0,11.0,20,3.0,6.0,16.0,47.0,110.0,76.0,27.0,22.0,,24.0,8.0,11.0,22.0,19.0,41.0,16.0,3.0,8.0,4.0,10.0,101.0,14.0,32.0,1.0,35.0,45,7.0,87,47.0,134,6.0,15.0,11.0,4.0,18.0,2.0,9.0,19.0,4.0,9.0,2.0,6.0,37.0,5.0,5.0,40,,77,1.0,4.0,4.0,61.0,2.0,5.0,1.0,,59.0,11.0,31.0,4.0,25.0,1.0,1.0,15.0,,10.0,26.0,18.0,3.0,,47.0,252,7.0,3.0,0.5913978494623656,0.6707317073170732,1.0,0.36,0.5,0.36,0.45145631067961167,0.6,0.55,0.461038961038961,0.6,0.5961538461538461,0.515686274509804,0.65625,0.6714285714285714,0.10822510822510822,0.05339805825242718,0.13114754098360656,0.031914893617021274,20.34843205574913,0.4864864864864865,0.18421052631578946,0.047619047619047616,0.14376996805111822,0.07565011820330969,0.12962962962962962,0.08284023668639054,0.137221269296741,0.0777027027027027,0.125,0.0718562874251497,0.041666666666666664,0.08571428571428572,0.06896551724137931,0.19607843137254902,0.13793103448275862,0.09473684210526316,0.13145539906103287,0.12280701754385964,0.05172413793103448,0.6923076923076923,0.26406926406926406,0.6885245901639344,0.7924528301886793,0.6190476190476191,0.4069264069264069,0.40425531914893614,0.4175824175824176,0.47368421052631576,0.22077922077922077,0.2549019607843137,0.2549019607843137,0.8461538461538461,0.004329004329004329,0.1038961038961039,0.3333333333333333,0.3333333333333333,1.0,0.8,0.625,0.2,0.2692307692307692,0.7142857142857143,0.038461538461538464,0.19230769230769232,0.4,0.3722943722943723,0.3333333333333333,0.4697191304347824,0.5883545454545455,0.4873880000000001,0.12350597609561753,0.13716814159292035,0.1596958174904943,0.17870722433460076,8.545631067961164,26.092,0.19734789391575663,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,True,,,
1627781,1610612758,Malachi Richardson,Malachi Richardson,1627781,SAC,8061.0,134,18,271,275,72,70,25,546,3.0,10.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,12.0,4.0,1.0,5.0,10.0,2.0,4.0,9.0,25,6.0,14.0,7.0,43,273,1.0,4.0,,2.0,2.0,5,2.0,5.0,2.0,12.0,12.0,6.0,18.0,2.0,,10.0,5.0,3.0,4.0,1.0,5.0,1.0,,4.0,,,11.0,1.0,2.0,,6.0,7,1.0,14,3.0,17,,5.0,3.0,2.0,2.0,1.0,1.0,1.0,,1.0,,,3.0,,2.0,6,,11,,,,8.0,,,1.0,,9.0,1.0,5.0,,1.0,,,1.0,,,1.0,,,,12.0,70,2.0,,0.6666666666666666,0.75,1.0,0.42857142857142855,0.4,0.42857142857142855,0.36,0.25,0.4,0.46153846153846156,0.16666666666666666,0.5,0.5,0.16666666666666666,0.5454545454545454,0.358974358974359,0.12,0.2,,15.54054054054054,0.6666666666666666,0.1111111111111111,,0.11290322580645161,0.024390243902439025,0.1,0.02857142857142857,0.10655737704918032,0.02564102564102564,0.07407407407407407,,,0.04,,0.05263157894736842,0.13636363636363635,0.14285714285714285,0.09433962264150944,0.14285714285714285,,,0.2564102564102564,0.3,0.375,0.6666666666666666,0.07692307692307693,0.3333333333333333,0.3333333333333333,1.0,0.3076923076923077,0.4166666666666667,0.45454545454545453,0.6,0.10256410256410256,0.2564102564102564,0.5,0.5,1.0,0.5,0.3333333333333333,,0.1,1.0,0.1,0.4,0.5,0.6153846153846154,0.5,0.4910230769230769,0.6210666666666667,0.44604,0.11627906976744186,0.1724137931034483,0.046511627906976744,0.27906976744186046,10.431999999999999,24.592857142857145,0.2656826568265683,1.0,,2.0,,,,,2.0,,,,,,,,,0.08333333333333333,,,0.25,0.25,1.0,0.3333333333333333,,,,,,,,,True,,,
1628368,1610612758,De'Aaron Fox,De'Aaron Fox,1628368,SAC,41971.0,700,-130,1424,1419,365,553,149,2843,51.0,80.0,3.0,3.0,17.0,24.0,30.0,79.0,16.0,63.0,12.0,7.0,9.0,39.0,3.0,13.0,97.0,222,11.0,51.0,50.0,277,1617,7.0,12.0,2.0,16.0,32.0,66,3.0,20.0,12.0,85.0,46.0,148.0,15.0,4.0,1.0,38.0,9.0,22.0,77.0,49.0,126.0,37.0,12.0,37.0,20.0,20.0,301.0,1.0,8.0,,27.0,25,1.0,53,9.0,62,2.0,28.0,15.0,13.0,34.0,8.0,28.0,20.0,7.0,6.0,1.0,3.0,54.0,3.0,9.0,26,1.0,54,1.0,4.0,,78.0,2.0,3.0,4.0,1.0,77.0,12.0,41.0,2.0,6.0,,,2.0,1.0,3.0,6.0,3.0,1.0,,85.0,364,9.0,2.0,0.23711340206185566,0.24210526315789474,0.45454545454545453,0.21568627450980393,0.15,0.22,0.4369369369369369,0.5833333333333334,0.48484848484848486,0.4157509157509158,0.5,0.42441860465116277,0.4540983606557377,0.5333333333333333,0.4473684210526316,0.18681318681318682,0.0990990990990991,0.125,0.1518987341772152,22.67845862286797,0.6296296296296297,0.025,,0.07246376811594203,0.01642710472279261,0.09342560553633218,0.005263157894736842,0.08201892744479496,0.013293943870014771,0.014492753623188406,0.025252525252525252,0.006622516556291391,0.006711409395973154,,0.0546875,0.08264462809917356,0.08333333333333333,0.09251101321585903,0.0967741935483871,0.014705882352941176,0.5,0.29304029304029305,0.6375,0.7285714285714285,0.27450980392156865,0.2893772893772894,0.379746835443038,0.44776119402985076,0.13333333333333333,0.23076923076923078,0.25396825396825395,0.25396825396825395,0.3125,0.04395604395604396,0.14285714285714285,0.23076923076923078,0.23684210526315788,0.3333333333333333,0.21428571428571427,1.0,,0.27906976744186046,0.7083333333333334,0.08139534883720931,0.1511627906976744,0.23076923076923078,0.47985347985347987,0.23684210526315788,0.4762678308823529,0.47504545454545455,0.48545352941176473,0.13861386138613863,0.16334661354581673,0.05776173285198556,0.30685920577617326,9.01081081081081,25.894117647058817,0.2563202247191011,2.0,,1.0,,,1.0,,2.0,18.0,1.0,,,1.0,,,0.0196078431372549,,,0.02564102564102564,0.16666666666666666,0.16666666666666666,1.0,0.07142857142857142,,,0.07142857142857142,,,,0.019230769230769232,,True,,,
1628382,1610612758,Justin Jackson,Justin Jackson,1628382,SAC,37603.0,627,-93,1245,1249,288,370,122,2494,27.0,36.0,4.0,6.0,7.0,8.0,16.0,40.0,7.0,24.0,33.0,4.0,11.0,42.0,4.0,14.0,50.0,100,26.0,75.0,12.0,190,1372,7.0,11.0,1.0,15.0,10.0,18,4.0,18.0,6.0,38.0,72.0,28.0,78.0,8.0,1.0,41.0,11.0,6.0,18.0,15.0,33.0,8.0,7.0,14.0,2.0,2.0,81.0,3.0,8.0,2.0,35.0,23,8.0,66,13.0,79,4.0,13.0,8.0,5.0,13.0,,11.0,7.0,1.0,2.0,3.0,2.0,20.0,2.0,2.0,19,,38,,2.0,,25.0,2.0,1.0,2.0,1.0,16.0,4.0,9.0,1.0,4.0,1.0,1.0,2.0,,2.0,5.0,1.0,,,38.0,288,6.0,2.0,0.72,0.782608695652174,1.0,0.3466666666666667,0.2222222222222222,0.35135135135135137,0.5,0.6363636363636364,0.5555555555555556,0.5085714285714286,0.4666666666666667,0.4444444444444444,0.5248618784530387,0.5,0.475,0.42857142857142855,0.06,0.08333333333333333,0.05,14.565217391304348,0.65,0.2962962962962963,0.06451612903225806,0.0749185667752443,0.019559902200488997,0.13409961685823754,0.016666666666666666,0.10211267605633803,0.01867572156196944,0.017857142857142856,0.018404907975460124,0.022388059701492536,0.014492753623188406,0.023809523809523808,0.045871559633027525,0.0660377358490566,0.11956521739130435,0.14285714285714285,0.10344827586206896,0.044444444444444446,0.2,0.2057142857142857,0.75,0.8181818181818182,0.7777777777777778,0.22857142857142856,0.4,0.42105263157894735,0.625,0.13714285714285715,0.2916666666666667,0.30434782608695654,0.7142857142857143,0.18857142857142858,0.24,0.2619047619047619,0.2619047619047619,1.0,0.4,0.6666666666666666,,0.2222222222222222,0.875,0.1111111111111111,0.3888888888888889,0.2857142857142857,0.6342857142857142,0.2682926829268293,0.49794224137931037,0.5377807692307692,0.49541428571428575,0.05,0.08571428571428572,0.07894736842105263,0.2,8.758999999999999,24.849333333333334,0.23132530120481928,15.0,,2.0,,,2.0,,4.0,,,,,,,,,0.041666666666666664,,,0.45454545454545453,0.45454545454545453,1.0,0.13333333333333333,,,0.13333333333333333,,,,,,True,,,
202066,1610612758,Garrett Temple,Garrett Temple,202066,SAC,36449.0,607,-1,1186,1195,236,360,138,2381,23.0,35.0,4.0,6.0,2.0,4.0,1.0,11.0,19.0,50.0,19.0,3.0,26.0,54.0,6.0,11.0,43.0,96,32.0,73.0,23.0,205,1261,6.0,11.0,2.0,26.0,5.0,17,7.0,14.0,12.0,43.0,34.0,52.0,81.0,8.0,,54.0,26.0,3.0,40.0,11.0,51.0,7.0,4.0,26.0,10.0,4.0,113.0,2.0,6.0,,21.0,30,6.0,57,8.0,65,1.0,21.0,11.0,10.0,21.0,4.0,15.0,12.0,3.0,6.0,,,33.0,1.0,8.0,17,1.0,44,1.0,1.0,2.0,37.0,,2.0,6.0,1.0,29.0,4.0,12.0,4.0,8.0,,,3.0,,5.0,8.0,4.0,1.0,,42.0,234,4.0,3.0,0.3953488372093023,0.4358974358974359,0.84375,0.4383561643835616,0.5,0.4383561643835616,0.4479166666666667,0.5454545454545454,0.29411764705882354,0.5384615384615384,0.7058823529411765,0.5,0.5662983425414365,0.7222222222222222,0.5657894736842105,0.4319526627218935,0.03125,0.05714285714285714,0.09090909090909091,15.910780669144982,0.6363636363636364,0.2,,0.09740259740259741,0.015113350125944584,0.09012875536480687,0.010471204188481676,0.09426987060998152,0.013605442176870748,0.02727272727272727,0.012987012987012988,0.007518796992481203,0.0125,,0.10909090909090909,0.06086956521739131,0.13253012048192772,0.08673469387755102,0.10810810810810811,0.011494252873563218,0.5,0.20710059171597633,0.6571428571428571,0.696969696969697,0.391304347826087,0.0650887573964497,0.09090909090909091,0.1,1.0,0.2958579881656805,0.38,0.38,0.3684210526315789,0.11242603550295859,0.31952662721893493,0.48148148148148145,0.5,0.8461538461538461,0.35294117647058826,0.6666666666666666,,0.12903225806451613,0.5,0.0967741935483871,0.3548387096774194,0.5454545454545454,0.6390532544378699,0.48148148148148145,0.5021642857142855,0.5797791666666666,0.48164677419354834,0.07344632768361582,0.11538461538461539,0.12682926829268293,0.2097560975609756,11.146875,25.17671232876712,0.19898819561551434,6.0,,,1.0,4.0,6.0,4.0,6.0,15.0,2.0,1.0,,1.0,,0.6666666666666666,0.0273972602739726,,,0.037037037037037035,0.3157894736842105,0.3157894736842105,0.8333333333333334,,,,0.35294117647058826,0.6666666666666666,1.0,0.3333333333333333,0.0136986301369863,,True,,,
1628412,1610612758,Frank Mason,Frank Mason,1628412,SAC,42011.0,700,37,1335,1346,257,337,158,2681,40.0,91.0,4.0,9.0,10.0,19.0,19.0,60.0,24.0,65.0,6.0,,18.0,52.0,4.0,13.0,83.0,216,21.0,58.0,77.0,306,1413,9.0,24.0,6.0,30.0,20.0,43,4.0,13.0,20.0,72.0,40.0,126.0,21.0,4.0,4.0,48.0,18.0,20.0,67.0,37.0,104.0,23.0,14.0,30.0,16.0,21.0,245.0,7.0,12.0,1.0,41.0,34,,75,20.0,95,8.0,27.0,15.0,12.0,26.0,5.0,18.0,19.0,4.0,8.0,2.0,1.0,45.0,3.0,9.0,23,,58,2.0,,2.0,76.0,,1.0,2.0,3.0,90.0,9.0,43.0,5.0,8.0,1.0,1.0,2.0,1.0,5.0,9.0,1.0,1.0,,72.0,257,6.0,6.0,0.24096385542168675,0.24691358024691357,0.3333333333333333,0.3620689655172414,0.3076923076923077,0.3888888888888889,0.38425925925925924,0.375,0.46511627906976744,0.41788321167883213,0.41379310344827586,0.4642857142857143,0.4872611464968153,0.46875,0.5454545454545454,0.2116788321167883,0.09259259259259259,0.12087912087912088,0.11666666666666667,23.649538866930172,0.5777777777777777,,0.038461538461538464,0.09577464788732394,0.027210884353741496,0.15355805243445692,0.03398058252427184,0.12057877813504823,0.02936630602782071,0.029197080291970802,0.02531645569620253,0.0273972602739726,0.028735632183908046,0.0625,0.05982905982905983,0.10273972602739725,0.13043478260869565,0.12437810945273632,0.24242424242424243,0.05714285714285714,0.1111111111111111,0.33211678832116787,0.43956043956043955,0.5,0.325,0.21897810218978103,0.31666666666666665,0.3584905660377358,0.15789473684210525,0.23722627737226276,0.36923076923076925,0.38095238095238093,0.16666666666666666,0.021897810218978103,0.1897810218978102,0.34615384615384615,0.34615384615384615,0.2777777777777778,0.3103448275862069,0.4444444444444444,0.25,0.3392857142857143,0.5263157894736842,,0.23214285714285715,0.3076923076923077,0.5437956204379562,0.375,0.47947453531598516,0.4879717391304348,0.46494326923076934,0.1423948220064725,0.172,0.09803921568627451,0.23529411764705882,8.874999999999998,27.57413793103449,0.19250936329588014,3.0,,1.0,,2.0,4.0,2.0,5.0,42.0,,,,1.0,,0.4,,0.03076923076923077,,,0.5,0.5,0.6666666666666666,0.034482758620689655,,,0.13793103448275862,0.5,1.0,,0.01694915254237288,,True,,,
1713,1610612758,Vince Carter,Vince Carter,1713,SAC,37485.0,625,4,1210,1206,266,297,148,2416,17.0,31.0,2.0,8.0,5.0,6.0,8.0,19.0,15.0,26.0,13.0,7.0,26.0,87.0,6.0,22.0,40.0,76,32.0,100.0,15.0,191,1299,4.0,10.0,1.0,21.0,12.0,15,8.0,29.0,3.0,51.0,34.0,46.0,93.0,4.0,2.0,85.0,26.0,2.0,35.0,12.0,47.0,9.0,3.0,21.0,9.0,5.0,106.0,3.0,10.0,,36.0,47,9.0,92,13.0,105,1.0,27.0,20.0,7.0,13.0,2.0,12.0,9.0,1.0,1.0,1.0,2.0,22.0,2.0,3.0,30,1.0,53,1.0,2.0,2.0,32.0,2.0,1.0,2.0,,20.0,2.0,7.0,1.0,12.0,1.0,1.0,8.0,,4.0,13.0,8.0,1.0,,51.0,264,7.0,1.0,0.425,0.4473684210526316,0.96875,0.32,0.27586206896551724,0.32653061224489793,0.5263157894736842,0.4,0.8,0.5,0.5263157894736842,0.5454545454545454,0.5190217391304348,0.525,0.5543478260869565,0.5681818181818182,0.02631578947368421,0.06451612903225806,,14.938361131254533,0.5909090909090909,0.2903225806451613,,0.1598639455782313,0.02544529262086514,0.15384615384615385,0.014634146341463415,0.1571969696969697,0.021739130434782608,0.029411764705882353,0.02158273381294964,0.025423728813559324,0.017857142857142856,,0.14953271028037382,0.16161616161616163,0.17045454545454544,0.15053763440860216,0.16666666666666666,0.01020408163265306,0.6153846153846154,0.17613636363636365,0.5483870967741935,0.5862068965517241,0.5882352941176471,0.10795454545454546,0.42105263157894735,0.42105263157894735,,0.14772727272727273,0.5769230769230769,0.5769230769230769,0.4666666666666667,0.07386363636363637,0.4943181818181818,0.2988505747126437,0.3023255813953488,0.9615384615384616,0.42105263157894735,0.25,0.5,0.13636363636363635,0.8333333333333334,0.1590909090909091,0.5,0.2727272727272727,0.7443181818181818,0.3058823529411765,0.5031896551724137,0.5975958333333333,0.4998406976744185,0.04918032786885246,0.08641975308641975,0.1099476439790576,0.2670157068062827,9.221052631578946,26.214000000000002,0.21983471074380165,6.0,1.0,1.0,2.0,3.0,8.0,4.0,9.0,3.0,1.0,,,2.0,,0.4444444444444444,0.01,,,0.011494252873563218,0.46153846153846156,0.46153846153846156,1.0,0.05263157894736842,1.0,1.0,0.42105263157894735,0.375,1.0,0.2857142857142857,0.0196078431372549,,True,,,
201588,1610612758,George Hill,George Hill,201588,SAC,26327.0,439,-89,853,859,188,208,86,1712,12.0,22.0,1.0,2.0,2.0,4.0,10.0,22.0,16.0,36.0,6.0,1.0,17.0,39.0,4.0,15.0,38.0,80,19.0,45.0,29.0,162,985,3.0,7.0,1.0,10.0,10.0,21,5.0,16.0,16.0,51.0,16.0,60.0,39.0,2.0,1.0,38.0,17.0,3.0,30.0,21.0,51.0,16.0,5.0,14.0,9.0,7.0,123.0,,7.0,,11.0,14,3.0,28,7.0,35,2.0,14.0,7.0,7.0,18.0,6.0,15.0,18.0,5.0,3.0,1.0,1.0,36.0,1.0,5.0,10,,24,1.0,,2.0,41.0,1.0,1.0,3.0,2.0,38.0,3.0,9.0,10.0,4.0,1.0,1.0,3.0,,1.0,5.0,2.0,1.0,,51.0,188,3.0,10.0,0.21052631578947367,0.21621621621621623,0.6842105263157895,0.4222222222222222,0.3125,0.4318181818181818,0.475,0.42857142857142855,0.47619047619047616,0.532,0.5625,0.47297297297297297,0.5704225352112676,0.5555555555555556,0.53125,0.36,0.0375,,0.09090909090909091,18.75658587987355,0.5,0.1111111111111111,,0.07216494845360824,0.026615969581749048,0.06395348837209303,,0.06830601092896176,0.017948717948717947,0.01694915254237288,0.028037383177570093,0.030927835051546393,,,0.09333333333333334,0.018518518518518517,0.09230769230769231,0.05442176870748299,0.12,0.03278688524590164,0.4,0.176,0.5454545454545454,0.5454545454545454,0.25,0.176,0.45454545454545453,0.5,0.2,0.288,0.4444444444444444,0.45714285714285713,0.1875,0.048,0.312,0.4358974358974359,0.4473684210526316,0.6470588235294118,0.25,0.5,,0.10810810810810811,0.5,0.02702702702702703,0.40540540540540543,0.26666666666666666,0.536,0.4473684210526316,0.476469758064516,0.50340625,0.4438361111111112,0.07575757575757576,0.10465116279069768,0.06172839506172839,0.3148148148148148,11.492500000000003,26.055555555555557,0.22039859320046892,2.0,,,1.0,1.0,1.0,1.0,1.0,18.0,1.0,,,1.0,,1.0,0.022222222222222223,0.027777777777777776,,0.02564102564102564,0.3333333333333333,0.3333333333333333,1.0,,,,0.125,1.0,1.0,1.0,0.021739130434782608,,True,,,
