EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,DefThreePtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted3s,BlockingFoulsDrawn,SecondChanceTsPct,SecondChancePointsPct,SecondChanceAtRimFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFG3M,PtsPutbacks,Fg3aBlocked,FTDefRebounds,Travels,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockedAtRim,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,DefensiveGoaltends,LongMidRangePctBlocked,HeaveAttempts,Blocked3s,BlockedCorner3,on,FTOffRebounds,OffFTReboundPct,BlockedArc3,Clear Path Fouls,Corner3PctBlocked,OffensiveGoaltends
1626143,1610612751,Jahlil Okafor,Jahlil Okafor,1626143,BKN,830.0,14,-2.0,29,28,9.0,17.0,2.0,57,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,30,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,9.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,6.451612903225807,0.2,0.07142857142857142,0.25,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.388,0.3969,1.0,9.3,0.3103448275862069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1627747,1610612751,Caris LeVert,Caris LeVert,1627747,BKN,13209.0,220,-49.0,468,467,61.0,42.0,45.0,935,16.0,24.0,3.0,4.0,9.0,25.0,54.0,87.0,516,3.0,5.0,14.0,20.0,12.0,26.0,31.0,14.0,4.0,6.0,12.0,14.0,61.0,0.4,0.4,0.46296296296296297,0.6,0.43529411764705883,0.6,0.46236559139784944,0.6363636363636364,21.814671814671815,0.16666666666666666,0.11818181818181818,0.16363636363636364,0.2823529411764706,0.6666666666666666,0.6956521739130435,0.375,0.10588235294117647,0.4,0.75,0.6470588235294118,0.5245094117647061,0.557285,0.16091954022988506,7.0629629629629616,0.13034188034188035,4.0,7.0,21.0,2.0,4.0,1.0,8.0,27.0,2.0,2.0,4.0,8.0,31.0,13.0,5.0,2.0,2.0,5.0,2.0,30.0,24.0,27.0,8.0,5.0,20.0,11.0,31.0,9.0,2.0,14.0,4.0,2.0,73.0,1.0,4.0,14.0,5.0,1.0,10.0,15.0,2.0,11.0,6.0,2.0,4.0,2.0,21.0,1.0,2.0,1.0,1.0,18.0,3.0,21.0,4.0,1.0,1.0,10.0,1.0,2.0,5.0,1.0,4.0,5.0,1.0,1.0,1.0,0.25806451612903225,0.4,0.25806451612903225,0.36470588235294116,0.09259259259259259,0.041666666666666664,0.19047619047619047,0.7142857142857143,0.0945945945945946,0.03333333333333333,0.01,0.022727272727272728,0.0425531914893617,0.044444444444444446,0.013333333333333334,0.07547169811320754,0.1,0.1111111111111111,0.17647058823529413,0.021739130434782608,0.2,0.24705882352941178,0.3333333333333333,0.4117647058823529,0.42857142857142855,0.2222222222222222,0.2222222222222222,0.5,0.047058823529411764,0.3176470588235294,0.2962962962962963,0.2962962962962963,1.0,0.5714285714285714,0.2857142857142857,0.1,0.4,0.5,0.2962962962962963,0.6042749999999999,0.12087912087912088,0.16666666666666666,0.03225806451612903,25.29032258064516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1627785,1610612751,Isaiah Whitehead,Isaiah Whitehead,1627785,BKN,3027.0,50,-11.0,108,105,17.0,26.0,9.0,213,5.0,10.0,1.0,2.0,1.0,6.0,14.0,24.0,106,1.0,2.0,5.0,2.0,5.0,8.0,8.0,5.0,3.0,3.0,5.0,5.0,17.0,0.16666666666666666,0.16666666666666666,0.42857142857142855,0.5,0.42857142857142855,0.8333333333333334,0.46153846153846156,0.8333333333333334,27.118644067796613,0.21739130434782608,0.14814814814814814,0.06666666666666667,0.47619047619047616,0.5,0.625,0.2,0.047619047619047616,0.6666666666666666,0.5,0.8095238095238095,0.5714738095238096,0.6044999999999999,0.20833333333333334,3.621428571428571,0.1574074074074074,,,3.0,1.0,,,2.0,7.0,,1.0,1.0,2.0,7.0,6.0,,,1.0,1.0,,10.0,3.0,7.0,2.0,3.0,6.0,2.0,8.0,2.0,,5.0,1.0,,18.0,,,3.0,,,2.0,4.0,2.0,3.0,2.0,,1.0,,6.0,1.0,,,,8.0,,11.0,1.0,,,6.0,,,1.0,,1.0,1.0,,,0.5,0.2857142857142857,1.0,0.2857142857142857,0.3333333333333333,0.21428571428571427,0.2,0.3333333333333333,0.6666666666666666,0.0967741935483871,,,,,,,0.13333333333333333,,0.16666666666666666,0.5,,,0.14285714285714285,,,,1.0,1.0,,,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.5,,,,0.3333333333333333,1.0,0.2857142857142857,,0.23076923076923078,0.3157894736842105,,25.699999999999996,1.0,1.0,3.0,1.0,0.5,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
202389,1610612751,Timofey Mozgov,Timofey Mozgov,202389,BKN,21567.0,359,-89.0,763,764,84.0,94.0,71.0,1527,41.0,59.0,5.0,6.0,4.0,48.0,75.0,131.0,826,6.0,7.0,23.0,74.0,18.0,66.0,98.0,5.0,3.0,17.0,39.0,23.0,84.0,0.7708333333333334,0.9024390243902439,0.64,0.8571428571428571,0.5806451612903226,0.75,0.6121495327102804,0.8846153846153846,16.488730723606167,0.14285714285714285,0.17746478873239438,0.17,0.6344086021505376,0.6949152542372882,0.7454545454545455,0.8048780487804879,0.043010752688172046,0.75,0.8333333333333334,0.8279569892473119,0.5585032608695651,0.5301625,0.17557251908396945,3.317333333333334,0.11009174311926606,16.0,6.0,12.0,1.0,15.0,1.0,,3.0,,,,4.0,18.0,23.0,18.0,1.0,,1.0,11.0,22.0,12.0,3.0,,5.0,6.0,5.0,11.0,3.0,2.0,2.0,4.0,,27.0,11.0,21.0,45.0,32.0,2.0,2.0,10.0,2.0,,23.0,2.0,10.0,1.0,33.0,3.0,5.0,4.0,6.0,35.0,,30.0,3.0,,,12.0,,5.0,13.0,,4.0,13.0,11.0,4.0,1.0,0.2222222222222222,,0.2222222222222222,0.1935483870967742,0.06666666666666667,0.06779661016949153,0.08333333333333333,0.30303030303030304,0.1965065502183406,0.10824742268041238,0.06666666666666667,0.08913649025069638,0.17142857142857143,0.08860759493670886,0.07258064516129033,0.18666666666666668,0.2558139534883721,0.1323529411764706,0.038461538461538464,0.05714285714285714,0.8461538461538461,0.12903225806451613,0.5,0.5454545454545454,0.5,0.25,0.25,1.0,0.16129032258064516,0.03225806451612903,,,,0.8421052631578947,,0.125,,,,0.6283763157894736,0.11764705882352941,0.14285714285714285,,26.544444444444444,3.0,28.0,,,0.6363636363636364,0.21374045801526717,11.0,4.0,1.0,1.0,11.0,1.0,14.0,1.0,3.0,6.0,1.0,8.0,1.0,2.0,9.0,2.0,4.0,1.0,1.0,0.6111111111111112,0.6578947368421053,0.05555555555555555,0.3333333333333333,0.23076923076923078,0.044444444444444446,0.04878048780487805,0.26666666666666666,0.26666666666666666,1.0,0.6875,0.2727272727272727,0.05263157894736842,1.0,1.0,,,,,,,,,,,True,,,,,,
203917,1610612751,Nik Stauskas,Nik Stauskas,203917,BKN,4413.0,74,20.0,156,153,45.0,44.0,14.0,309,3.0,5.0,,1.0,2.0,3.0,9.0,53.0,150,,3.0,10.0,2.0,4.0,11.0,11.0,3.0,,,1.0,10.0,45.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.75,0.5,0.7571428571428571,0.5,23.391812865497077,0.13793103448275862,0.14666666666666667,0.17391304347826086,0.15625,0.6,0.6,0.3333333333333333,0.0625,0.1111111111111111,,0.875,0.5241625,0.5275666666666667,0.18867924528301888,6.622222222222222,0.28846153846153844,,,2.0,,2.0,1.0,12.0,21.0,3.0,2.0,5.0,14.0,23.0,5.0,,3.0,3.0,6.0,1.0,4.0,36.0,21.0,12.0,,2.0,2.0,4.0,1.0,1.0,2.0,,,10.0,,,7.0,,,3.0,4.0,,2.0,1.0,,2.0,,5.0,,2.0,,,6.0,,9.0,2.0,,,3.0,1.0,1.0,,,,,,1.0,0.8571428571428571,0.6086956521739131,0.5,0.6086956521739131,0.71875,,,,0.8,0.15217391304347827,,,,,,,0.14285714285714285,0.1,0.25,,,,0.0625,,,,,,,0.0625,0.65625,0.5714285714285714,0.5714285714285714,0.8333333333333334,,1.0,0.1111111111111111,0.5555555555555556,0.4,0.5714285714285714,0.4766000000000001,0.11764705882352941,0.3,0.041666666666666664,25.85217391304348,,9.0,6.0,,1.5,0.16981132075471697,,2.0,,,,3.0,,,,1.0,,,,1.0,,,,1.0,1.0,,1.5,,,,,,1.0,1.0,1.0,,,,,,1.0,3.0,1.0,1.0,1.0,,,,,,True,,,,,,
1628495,1610612751,Milton Doyle,Milton Doyle,1628495,BKN,2045.0,34,24.0,74,73,12.0,19.0,10.0,147,1.0,4.0,,,,3.0,11.0,13.0,65,1.0,2.0,5.0,2.0,1.0,5.0,6.0,2.0,1.0,1.0,5.0,5.0,12.0,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.5,0.3333333333333333,0.625,0.34210526315789475,0.625,22.35294117647059,0.058823529411764705,0.1388888888888889,0.07692307692307693,0.2222222222222222,0.25,0.25,1.0,,,,0.6111111111111112,0.5042249999999999,0.5068,0.38461538461538464,5.654545454545455,0.16216216216216217,1.0,2.0,7.0,,3.0,1.0,1.0,4.0,,1.0,1.0,2.0,7.0,1.0,2.0,,1.0,2.0,,4.0,6.0,4.0,1.0,2.0,4.0,3.0,7.0,3.0,,4.0,,,17.0,,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,4.0,1.0,2.0,,,,1.0,,,,,,,,,1.0,0.2857142857142857,0.5,0.2857142857142857,0.3888888888888889,0.18181818181818182,,0.2857142857142857,,0.21052631578947367,0.045454545454545456,,0.02702702702702703,,0.14285714285714285,,0.3333333333333333,,0.3333333333333333,,0.09090909090909091,,0.3888888888888889,0.2857142857142857,0.4,,,,,0.16666666666666666,0.2222222222222222,0.25,0.25,1.0,0.5,,0.25,0.25,1.0,0.25,0.47285,0.05263157894736842,0.08333333333333333,,24.271428571428576,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,True,,,,,,
203925,1610612751,Joe Harris,Joe Harris,203925,BKN,8709.0,145,-27.0,302,304,40.0,60.0,26.0,606,7.0,12.0,,,1.0,8.0,17.0,49.0,322,,,11.0,12.0,7.0,16.0,19.0,2.0,,8.0,11.0,11.0,40.0,0.75,0.75,0.47058823529411764,,0.46,0.9,0.4803921568627451,0.9166666666666666,17.664670658682635,0.14285714285714285,0.11188811188811189,0.17073170731707318,0.24,0.5833333333333334,0.7,0.7142857142857143,0.02,,,0.9,0.534272,0.5432400000000001,0.22448979591836735,4.258823529411765,0.13245033112582782,1.0,1.0,4.0,,9.0,,8.0,24.0,1.0,3.0,5.0,10.0,33.0,3.0,1.0,1.0,3.0,5.0,2.0,4.0,30.0,24.0,8.0,4.0,7.0,9.0,16.0,5.0,4.0,6.0,1.0,,41.0,1.0,2.0,9.0,3.0,,2.0,1.0,3.0,1.0,7.0,1.0,,1.0,8.0,1.0,1.0,,1.0,4.0,,3.0,1.0,,,2.0,,,3.0,,1.0,3.0,3.0,,1.0,0.30303030303030304,0.6,0.30303030303030304,0.66,0.23529411764705882,0.16666666666666666,0.5,0.125,0.09574468085106383,0.028169014084507043,0.016666666666666666,0.022900763358778626,,0.07407407407407407,0.02127659574468085,0.07407407407407407,0.10256410256410256,0.10714285714285714,,,1.0,0.08,0.25,0.5,1.0,,,,0.18,0.48,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,,1.0,0.6,0.3333333333333333,0.4643,0.0392156862745098,0.1111111111111111,,24.80909090909091,,2.0,,,0.5,0.04081632653061224,1.0,2.0,,,1.0,,,,,1.0,1.0,,1.0,,2.0,,,,,1.0,0.5,,,,,,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,
1626156,1610612751,D'Angelo Russell,D'Angelo Russell,1626156,BKN,8174.0,136,-42.0,300,301,13.0,5.0,23.0,601,13.0,17.0,,1.0,25.0,31.0,61.0,97.0,334,2.0,5.0,6.0,12.0,3.0,19.0,22.0,5.0,1.0,5.0,10.0,6.0,13.0,0.1935483870967742,0.1935483870967742,0.5081967213114754,0.4,0.536144578313253,0.4,0.5581395348837209,0.5,32.92307692307692,0.07894736842105263,0.1417910447761194,0.0625,0.20481927710843373,0.7647058823529411,0.8125,0.38461538461538464,0.30120481927710846,0.2,,0.46987951807228917,0.49820662650602415,0.42514,0.061855670103092786,10.706557377049178,0.043333333333333335,1.0,8.0,19.0,10.0,3.0,,9.0,19.0,2.0,,,9.0,22.0,8.0,2.0,2.0,,,2.0,50.0,12.0,19.0,9.0,4.0,14.0,8.0,22.0,8.0,,10.0,3.0,1.0,52.0,1.0,2.0,16.0,3.0,1.0,4.0,12.0,2.0,7.0,9.0,1.0,5.0,,21.0,,,1.0,,16.0,,10.0,3.0,,1.0,6.0,,,2.0,,1.0,2.0,2.0,,0.4444444444444444,0.4090909090909091,,0.4090909090909091,0.26506024096385544,0.06557377049180328,0.058823529411764705,0.15789473684210525,0.5714285714285714,0.16666666666666666,0.024096385542168676,0.017543859649122806,0.02142857142857143,,0.06060606060606061,0.023809523809523808,0.16666666666666666,0.1935483870967742,0.13793103448275862,0.16666666666666666,0.02564102564102564,1.0,0.2289156626506024,0.42105263157894735,0.5,,0.4,0.4,0.1,0.03614457831325301,0.2289156626506024,0.47368421052631576,0.47368421052631576,0.4444444444444444,0.25,0.5,,,,0.47368421052631576,0.53305,0.06976744186046512,0.09375,,25.895454545454548,,7.0,15.0,2.0,0.875,0.07216494845360824,1.0,,,,2.0,1.0,,,,3.0,,1.0,,,1.0,,,,0.5,1.0,0.875,,,,,,,,,1.0,1.0,,,,,1.0,0.5,,,,,,,,True,,,,,,
1626178,1610612751,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,BKN,9889.0,165,-81.0,353,362,13.0,10.0,34.0,715,15.0,24.0,2.0,2.0,7.0,27.0,50.0,83.0,414,2.0,3.0,4.0,24.0,8.0,27.0,34.0,9.0,2.0,5.0,6.0,4.0,13.0,0.4444444444444444,0.48,0.54,0.6666666666666666,0.5277777777777778,0.6666666666666666,0.6014492753623188,0.6666666666666666,19.69309462915601,0.1568627450980392,0.1402439024390244,0.15384615384615385,0.4444444444444444,0.625,0.6521739130434783,0.3333333333333333,0.12962962962962962,0.6666666666666666,1.0,0.5185185185185185,0.4990953703703704,0.4307,0.04819277108433735,6.968000000000001,0.036827195467422094,6.0,10.0,19.0,2.0,2.0,,,2.0,,,,1.0,4.0,26.0,6.0,,,,,30.0,3.0,2.0,,1.0,7.0,5.0,12.0,3.0,2.0,6.0,,1.0,29.0,,7.0,15.0,7.0,2.0,7.0,4.0,2.0,2.0,4.0,1.0,2.0,,8.0,1.0,,1.0,1.0,20.0,,33.0,3.0,,,18.0,,,8.0,,3.0,8.0,4.0,,1.0,0.25,,0.25,0.07407407407407407,0.02,0.041666666666666664,,0.5,0.13274336283185842,0.07216494845360824,,0.04093567251461988,0.07142857142857142,0.11627906976744186,,0.075,0.08108108108108109,0.25,0.16666666666666666,0.08,0.5,0.35185185185185186,0.5263157894736842,0.5263157894736842,0.6,0.2857142857142857,0.2857142857142857,0.5,0.037037037037037035,0.037037037037037035,,,,1.0,,,,,,0.616025,0.2608695652173913,0.27692307692307694,,24.099999999999998,2.0,12.0,,1.0,0.8571428571428571,0.14457831325301204,5.0,1.0,,,5.0,,4.0,,4.0,1.0,,,,2.0,5.0,,,,,0.8333333333333334,0.8333333333333334,,,0.5,,,0.5,0.5,1.0,0.8333333333333334,0.4,,,,,,,,,1.0,,,,,True,,,,,,
201960,1610612751,DeMarre Carroll,DeMarre Carroll,201960,BKN,9221.0,154,-74.0,334,338,19.0,18.0,27.0,672,6.0,9.0,,,5.0,11.0,24.0,56.0,376,,1.0,2.0,10.0,9.0,22.0,27.0,4.0,1.0,4.0,10.0,2.0,19.0,0.45454545454545453,0.45454545454545453,0.4583333333333333,,0.43,,0.5,0.3333333333333333,18.457300275482094,0.2,0.15384615384615385,0.21052631578947367,0.18,0.6666666666666666,0.75,0.3333333333333333,0.1,,,0.7,0.534518,0.4063,0.03571428571428571,7.604166666666668,0.05688622754491018,,3.0,10.0,2.0,6.0,,6.0,20.0,1.0,,,7.0,26.0,13.0,2.0,2.0,,,2.0,12.0,18.0,20.0,6.0,4.0,4.0,5.0,9.0,4.0,1.0,3.0,,1.0,23.0,3.0,2.0,13.0,5.0,,3.0,7.0,1.0,1.0,4.0,,6.0,1.0,11.0,2.0,1.0,,,10.0,,15.0,1.0,1.0,,4.0,2.0,2.0,1.0,,,1.0,1.0,2.0,0.8571428571428571,0.2692307692307692,,0.2692307692307692,0.52,0.16666666666666666,0.1111111111111111,0.2,0.6363636363636364,0.1326530612244898,0.023529411764705882,0.0375,0.030303030303030304,,0.06060606060606061,0.017241379310344827,0.08571428571428572,0.10714285714285714,0.2,0.14285714285714285,,1.0,0.2,0.3,0.375,0.3333333333333333,0.4,0.5,1.0,0.12,0.4,0.3,0.3,0.8333333333333334,,0.25,,,,0.3,0.47313333333333335,0.1111111111111111,0.14814814814814814,0.07407407407407407,24.915384615384614,2.0,2.0,3.0,,0.2,0.03571428571428571,,1.0,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,0.09090909090909091,0.16666666666666666,0.16666666666666666,1.0,,,0.25,,,,,,,,,0.2,,,,True,,,,,,
