EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceCorner3FGM,PtsUnassisted3s,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Clear Path Fouls,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,ShortMidRangeAssists,Technical Free Throw Trips,SecondChanceCorner3PctAssisted,BlockedLongMidRange,BlockingFoulsDrawn,DefensiveGoaltends,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,3SecondViolations,3pt And 1 Free Throw Trips,Arc3PctBlocked,on,BlockedCorner3,OffensiveGoaltends
1626173,1610612749,Rashad Vaughn,Rashad Vaughn,1626173,MIL,1524.0,25,7.0,47,47,15.0,31.0,7,94,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,4.0,3.0,6.0,13.0,45,1.0,1.0,1.0,2.0,5.0,4.0,9.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,15.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.65,0.8333333333333334,0.65,0.8333333333333334,0.6,0.25,0.5,21.428571428571427,0.5,0.15384615384615385,0.1,0.25,0.16666666666666666,0.1,1.0,1.0,1.0,0.2,0.5,1.0,1.0,0.1,0.2,1.0,1.0,1.0,0.4,0.25,0.25,1.0,0.3333333333333333,1.0,0.6666666666666666,0.5,0.7,0.25,0.5204350000000001,0.5371333333333334,0.38461538461538464,9.8,26.08333333333334,0.3191489361702128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627748,1610612749,Thon Maker,Thon Maker,1627748,MIL,20053.0,334,2.0,655,660,188.0,192.0,60,1315,14.0,24.0,4.0,6.0,7.0,18.0,19.0,4.0,19.0,6.0,17.0,2.0,6.0,29.0,61.0,10.0,36.0,116.0,691,11.0,21.0,3.0,12.0,37.0,52.0,30.0,15.0,6.0,3.0,9.0,4.0,13.0,2.0,2.0,8.0,30.0,22.0,42.0,61.0,13.0,6.0,6.0,2.0,6.0,3.0,12.0,,29.0,15.0,4.0,16.0,37.0,188.0,0.896551724137931,1.0,1.0,0.2777777777777778,0.25,0.29411764705882354,0.47540983606557374,0.5238095238095238,0.4536082474226804,0.4696969696969697,0.5132743362831859,0.5138888888888888,0.3711340206185567,0.04918032786885246,0.05555555555555555,17.12707182320442,0.5,0.11282051282051282,0.12091503267973856,0.16666666666666666,0.1111111111111111,0.24742268041237114,0.5833333333333334,0.6363636363636364,0.7857142857142857,0.18556701030927836,0.3888888888888889,0.4117647058823529,1.0,0.1958762886597938,0.1958762886597938,0.21052631578947367,0.21052631578947367,1.0,0.17525773195876287,0.35294117647058826,0.35294117647058826,1.0,0.18181818181818182,0.6666666666666666,0.18181818181818182,0.3333333333333333,0.6185567010309279,0.4,0.4999173684210527,0.45301935483870964,0.31896551724137934,9.265573770491805,25.81111111111111,0.2870229007633588,5.0,8.0,8.0,1.0,1.0,6.0,1.0,1.0,28.0,6.0,10.0,1.0,2.0,4.0,19.0,6.0,6.0,6.0,2.0,1.0,6.0,12.0,1.0,15.0,5.0,19.0,1.0,7.0,3.0,1.0,1.0,23.0,1.0,39.0,2.0,1.0,1.0,1.0,2.0,34.0,2.0,14.0,1.0,3.0,1.0,1.0,11.0,6.0,6.0,2.0,0.5,0.6,0.625,0.6785714285714286,0.08333333333333333,0.38461538461538464,0.09090909090909091,0.06315789473684211,0.13513513513513514,0.05454545454545454,0.06,0.07462686567164178,0.06451612903225806,0.04918032786885246,0.015151515151515152,0.11363636363636363,0.07142857142857142,0.12048192771084337,0.17857142857142858,0.02,0.375,0.42105263157894735,0.42105263157894735,1.0,0.6666666666666666,0.625,0.4,0.08333333333333333,0.08333333333333333,1.0,1.0,0.18181818181818182,0.16666666666666666,0.5805041666666666,0.13636363636363635,0.1917808219178082,0.02702702702702703,0.16379310344827586,,,,,,,,,,,,,,,,,,,,,,True,,
1627762,1610612749,Joel Bolomboy,Joel Bolomboy,1627762,MIL,361.0,6,-1.0,13,12,4.0,3.0,5,25,,1.0,,,,,,,,,,,,,1.0,,,2.0,8,,,,,2.0,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,1.0,,,,2.0,4.0,,,,,,,,,,,0.5,1.0,,,,11.11111111111111,,0.3333333333333333,0.3333333333333333,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,0.581,,1.0,2.0,,0.3076923076923077,,,,,,,,,2.0,,,,,2.0,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,2.0,,,,1.0,,,,,,1.0,,,,1.0,,,,,0.3333333333333333,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,
1627780,1610612749,Gary Payton II,Gary Payton II,1627780,MIL,383.0,6,-1.0,12,12,9.0,10.0,2,24,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,2.0,14,1.0,1.0,,,2.0,,,,,,2.0,,2.0,,,1.0,4.0,,2.0,3.0,,,,,,,,,,,,,2.0,9.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,6.666666666666667,,,0.25,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,0.7676,0.7676,1.0,0.6,,0.75,1.0,1.0,,,,,,,,1.0,1.0,,,,2.0,,2.0,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,1.0,,0.3333333333333333,0.5,,0.14285714285714285,,0.3333333333333333,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,0.7676,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,
1628425,1610612749,Sterling Brown,Sterling Brown,1628425,MIL,46586.0,776,-49.0,1533,1544,463.0,409.0,166,3077,32.0,65.0,14.0,22.0,9.0,28.0,21.0,15.0,41.0,17.0,50.0,5.0,15.0,50.0,114.0,32.0,91.0,217.0,1667,17.0,31.0,10.0,26.0,74.0,58.0,90.0,49.0,17.0,19.0,11.0,14.0,25.0,9.0,5.0,8.0,64.0,68.0,116.0,143.0,31.0,26.0,14.0,3.0,11.0,7.0,25.0,5.0,23.0,13.0,6.0,13.0,74.0,463.0,0.58,0.5918367346938775,0.9375,0.3516483516483517,0.38461538461538464,0.35555555555555557,0.43859649122807015,0.5483870967741935,0.47804878048780486,0.5614035087719298,0.5023148148148148,0.5967741935483871,0.44390243902439025,0.16666666666666666,0.21428571428571427,13.938692886061308,0.56,0.14847161572052403,0.15447154471544716,0.1346153846153846,0.21495327102803738,0.3170731707317073,0.49230769230769234,0.6153846153846154,0.65625,0.13658536585365855,0.32142857142857145,0.4090909090909091,0.4444444444444444,0.1024390243902439,0.2,0.36585365853658536,0.36585365853658536,0.8666666666666667,0.24390243902439024,0.34,0.34,1.0,0.38596491228070173,0.6363636363636364,0.2631578947368421,0.3333333333333333,0.7609756097560976,0.3469387755102041,0.5368737745098038,0.5443187499999999,0.34101382488479265,6.3359649122807,25.23186813186814,0.3020221787345075,6.0,11.0,9.0,2.0,5.0,11.0,1.0,3.0,21.0,10.0,19.0,2.0,5.0,,26.0,10.0,42.0,2.0,1.0,3.0,15.0,11.0,1.0,46.0,2.0,27.0,6.0,5.0,7.0,1.0,3.0,42.0,2.0,80.0,2.0,1.0,,1.0,2.0,24.0,2.0,10.0,,3.0,,,7.0,6.0,6.0,2.0,0.4,0.5263157894736842,0.5416666666666666,0.5416666666666666,0.2,0.07142857142857142,0.029411764705882353,0.023605150214592276,0.16428571428571428,0.05747126436781609,0.03576341127922971,0.011764705882352941,0.0273972602739726,0.03333333333333333,0.06779661016949153,0.03571428571428571,0.12307692307692308,0.17647058823529413,0.11864406779661017,0.0594059405940594,0.46153846153846156,0.42857142857142855,0.42857142857142855,0.4444444444444444,0.4583333333333333,0.5454545454545454,0.5,0.08333333333333333,0.125,0.3333333333333333,1.0,0.19298245614035087,0.45454545454545453,0.5759764705882352,0.046948356807511735,0.08196721311475409,,0.11981566820276497,1.0,6.0,1.0,3.0,2.0,1.0,1.0,0.5,,,,,,,,,,,,,,True,,
1627763,1610612749,Malcolm Brogdon,Malcolm Brogdon,1627763,MIL,7633.0,127,23.0,251,257,68.0,68.0,25,508,12.0,17.0,5.0,6.0,,7.0,3.0,4.0,5.0,4.0,13.0,2.0,6.0,15.0,27.0,8.0,18.0,58.0,248,5.0,6.0,4.0,8.0,22.0,8.0,21.0,13.0,4.0,5.0,10.0,5.0,15.0,4.0,1.0,4.0,35.0,9.0,16.0,17.0,1.0,,5.0,1.0,2.0,3.0,7.0,2.0,5.0,5.0,1.0,5.0,22.0,68.0,0.26666666666666666,0.26666666666666666,0.875,0.4444444444444444,0.5,0.4444444444444444,0.5555555555555556,0.8333333333333334,0.6,0.7857142857142857,0.6063829787234043,0.7857142857142857,0.4,0.18518518518518517,0.42857142857142855,19.28571428571429,0.7142857142857143,0.09782608695652174,0.12030075187969924,0.05714285714285714,0.14285714285714285,0.37777777777777777,0.7058823529411765,0.8,0.3333333333333333,0.15555555555555556,,,,0.06666666666666667,0.1111111111111111,0.8,0.8,0.75,0.28888888888888886,0.3076923076923077,0.3076923076923077,1.0,0.42857142857142855,0.8333333333333334,0.42857142857142855,0.3333333333333333,0.7777777777777778,0.3076923076923077,0.5541722222222221,0.5896499999999999,0.3793103448275862,5.048148148148148,25.177777777777777,0.27091633466135456,1.0,2.0,3.0,1.0,2.0,2.0,,1.0,4.0,1.0,4.0,1.0,2.0,1.0,6.0,,22.0,,,4.0,,1.0,,7.0,,1.0,1.0,1.0,2.0,,,4.0,,10.0,,,1.0,,,6.0,,2.0,,,,,4.0,4.0,2.0,,0.5,0.25,0.4166666666666667,0.42857142857142855,0.11764705882352941,,,0.015873015873015872,0.17073170731707318,,0.008771929824561403,,0.03571428571428571,,,,0.1111111111111111,0.17857142857142858,0.15384615384615385,0.058823529411764705,0.8,1.0,1.0,,0.3333333333333333,0.5,,0.16666666666666666,0.16666666666666666,,,0.14285714285714285,1.0,0.54585,0.0425531914893617,0.06896551724137931,,0.10344827586206896,1.0,3.0,,1.0,,,,1.0,2.0,2.0,1.0,,,,,,,,,,,True,,
1628391,1610612749,D.J. Wilson,D.J. Wilson,1628391,MIL,1622.0,27,-12.0,54,54,42.0,34.0,5,108,3.0,4.0,1.0,2.0,1.0,1.0,2.0,,,,,,,4.0,7.0,,,9.0,58,2.0,4.0,,,5.0,6.0,,,,,1.0,,1.0,,,1.0,2.0,1.0,3.0,4.0,3.0,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,5.0,42.0,0.75,0.75,,,,,0.5714285714285714,0.5,0.5714285714285714,0.5,0.5625,0.5,,,,16.666666666666668,0.5,0.125,0.13333333333333333,,0.16666666666666666,0.5714285714285714,0.75,0.75,0.6666666666666666,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,,,,,,,,,0.5,0.5,,,0.5714285714285714,,0.5794857142857143,0.542725,0.5555555555555556,7.214285714285714,,0.7777777777777778,1.0,2.0,,,,,,,1.0,1.0,2.0,,,,2.0,1.0,2.0,,,,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,3.0,,3.0,,,,,,2.0,,,,1.0,,,,1.0,,1.0,,0.5,0.5,0.5,,1.0,,,0.14285714285714285,0.1,0.04,,,,0.1111111111111111,,,0.16666666666666666,,,1.0,,,,1.0,0.5,,,,,,,,0.6562,,,,0.2222222222222222,,,,,,,,,,,,1.0,,,,,,,,,,True,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,21312.0,355,14.0,697,699,170.0,146.0,79,1396,56.0,93.0,14.0,23.0,14.0,39.0,50.0,,3.0,4.0,11.0,,,82.0,182.0,4.0,14.0,235.0,722,21.0,45.0,,1.0,58.0,48.0,12.0,11.0,4.0,20.0,31.0,32.0,63.0,20.0,12.0,23.0,158.0,38.0,80.0,101.0,13.0,11.0,19.0,8.0,18.0,8.0,37.0,9.0,66.0,16.0,6.0,18.0,58.0,170.0,0.2926829268292683,0.32432432432432434,1.0,0.2857142857142857,,0.2857142857142857,0.45054945054945056,0.4666666666666667,0.4489795918367347,0.45652173913043476,0.5108695652173914,0.5272727272727272,0.07142857142857142,0.10989010989010989,0.1282051282051282,33.669609079445145,0.5135135135135135,0.1743119266055046,0.20441988950276244,0.18309859154929578,0.23076923076923078,0.4744897959183674,0.6021505376344086,0.7,0.4107142857142857,0.1989795918367347,0.358974358974359,0.4117647058823529,0.07142857142857142,0.25510204081632654,0.015306122448979591,,,,0.05612244897959184,0.36363636363636365,0.36363636363636365,1.0,0.5,0.6086956521739131,,,0.5459183673469388,0.36363636363636365,0.505626275510204,0.5074478260869564,0.24680851063829787,7.786813186813187,25.571428571428573,0.24390243902439024,14.0,20.0,12.0,1.0,,1.0,,,59.0,15.0,23.0,,1.0,5.0,35.0,16.0,116.0,16.0,,6.0,2.0,19.0,,36.0,6.0,21.0,9.0,2.0,11.0,5.0,,6.0,,23.0,,,,1.0,,80.0,12.0,43.0,,3.0,2.0,2.0,10.0,10.0,,2.0,,0.6521739130434783,0.625,0.7,0.13978494623655913,0.375,,0.08085106382978724,0.25,0.01818181818181818,0.06086956521739131,0.11904761904761904,0.0958904109589041,0.02564102564102564,0.014705882352941176,0.023809523809523808,0.1368421052631579,0.19090909090909092,0.4411764705882353,0.10227272727272728,0.5555555555555556,0.24,0.25,,0.8333333333333334,0.7,0.21428571428571427,0.041666666666666664,,,,0.021739130434782608,,0.59266,0.1894273127753304,0.20187793427230047,,0.14893617021276595,,,1.0,1.0,4.0,,1.0,,2.0,,,,1.0,2.0,0.04,,,,,,,True,,
1891,1610612749,Jason Terry,Jason Terry,1891,MIL,14652.0,244,-8.0,495,494,138.0,122.0,59,989,2.0,6.0,,2.0,,2.0,5.0,12.0,26.0,8.0,18.0,1.0,1.0,5.0,13.0,20.0,44.0,72.0,518,1.0,4.0,1.0,7.0,5.0,8.0,60.0,18.0,8.0,2.0,11.0,4.0,15.0,2.0,2.0,6.0,34.0,8.0,14.0,16.0,8.0,6.0,5.0,1.0,4.0,2.0,9.0,2.0,5.0,2.0,,2.0,5.0,138.0,0.8,0.8,1.0,0.45454545454545453,0.14285714285714285,0.45454545454545453,0.38461538461538464,0.25,0.6140350877192983,0.22727272727272727,0.6206896551724138,0.22727272727272727,0.7719298245614035,0.15384615384615385,,11.964285714285715,0.5555555555555556,0.05925925925925926,0.059574468085106386,0.027777777777777776,0.11428571428571428,0.10526315789473684,0.3333333333333333,0.5,1.0,0.03508771929824561,,,,0.08771929824561403,0.45614035087719296,0.46153846153846156,0.46153846153846156,1.0,0.3157894736842105,0.4444444444444444,0.4444444444444444,1.0,0.18181818181818182,,0.09090909090909091,1.0,0.8771929824561403,0.4444444444444444,0.5453245614035089,0.49547272727272734,0.06944444444444445,9.23076923076923,24.311363636363634,0.2787878787878788,,,3.0,1.0,,6.0,,3.0,2.0,,,,4.0,,,,2.0,,,2.0,1.0,1.0,,6.0,,2.0,2.0,2.0,3.0,,2.0,7.0,,15.0,1.0,,1.0,,1.0,2.0,,1.0,,,,,2.0,1.0,2.0,,,,,,0.3333333333333333,,,0.006134969325153374,0.06,0.01282051282051282,0.008298755186721992,,0.020833333333333332,,0.020833333333333332,,0.046875,0.04,0.12,0.06896551724137931,0.5,0.6,0.6,0.6666666666666666,,,,0.25,0.75,,,0.5454545454545454,,0.51615,0.017241379310344827,0.07142857142857142,,,,,,2.0,,,,,3.0,,,,,,,,,,,,,True,,
203930,1610612749,Sean Kilpatrick,Sean Kilpatrick,203930,MIL,5577.0,93,-16.0,184,185,71.0,44.0,17,369,7.0,12.0,2.0,6.0,3.0,6.0,3.0,1.0,9.0,3.0,10.0,2.0,3.0,11.0,21.0,4.0,19.0,44.0,193,2.0,8.0,2.0,5.0,11.0,6.0,12.0,10.0,3.0,,3.0,2.0,5.0,1.0,1.0,3.0,12.0,7.0,12.0,13.0,2.0,2.0,4.0,1.0,2.0,2.0,6.0,5.0,6.0,,,,11.0,71.0,0.2727272727272727,0.2727272727272727,1.0,0.21052631578947367,0.4,0.21052631578947367,0.5238095238095238,0.25,0.425,0.38461538461538464,0.4888888888888889,0.39285714285714285,0.475,,,25.12315270935961,0.6666666666666666,0.14893617021276595,0.14814814814814814,0.10526315789473684,0.2,0.3,0.5833333333333334,0.5833333333333334,0.42857142857142855,0.15,0.5,0.5,,0.075,0.225,0.1111111111111111,0.1111111111111111,1.0,0.25,0.3,0.3,1.0,0.46153846153846156,0.3333333333333333,0.23076923076923078,0.6666666666666666,0.775,0.3,0.5247925,0.5206307692307692,0.25,6.228571428571428,24.51052631578947,0.3858695652173913,,1.0,1.0,,,2.0,,2.0,10.0,,1.0,,2.0,,,1.0,16.0,,,,,1.0,,5.0,,1.0,1.0,,2.0,1.0,,5.0,,7.0,,,,,,11.0,1.0,6.0,,,,,,,1.0,,,,,,,,,0.02040816326530612,0.14705882352941177,,0.011235955056179775,0.06666666666666667,,,,,0.15384615384615385,0.16,0.1111111111111111,0.04,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,0.6666666666666666,,,0.15384615384615385,,0.51435,0.13333333333333333,0.23076923076923078,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,
