EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PenaltyFtPoints,OffThreePtRebounds,Offensive Fouls,NonShootingFoulsDrawn,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LostBallTurnovers,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsPutbacks,LongMidRangeAssists,FTDefRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,BlockingFouls,Charge Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,PtsUnassisted3s,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Clear Path Fouls,on,Corner3PctBlocked,3pt And 1 Free Throw Trips
101109,1610612760,Raymond Felton,Raymond Felton,101109,OKC,6679.0,111,13.0,205,213,45,46,36,418,6.0,12.0,2.0,3.0,1.0,1.0,1.0,4.0,6.0,14.0,3.0,2.0,2.0,11.0,1.0,5.0,13,30,2.0,14.0,3.0,35,200,2.0,5.0,1.0,4.0,1.0,2.0,7.0,2.0,4.0,22.0,6.0,1.0,10.0,2.0,5.0,13.0,6.0,19.0,2.0,4.0,11.0,2.0,44.0,3.0,1.0,5.0,5.0,10.0,4.0,14.0,2.0,4.0,2.0,2.0,3.0,1.0,3.0,2.0,5.0,1.0,2.0,1.0,7,1.0,9.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,45,0.15384615384615385,0.15384615384615385,1.0,0.14285714285714285,0.15384615384615385,0.43333333333333335,0.4,0.5,0.36363636363636365,0.3333333333333333,0.1111111111111111,0.3804347826086957,0.3333333333333333,0.1111111111111111,0.3181818181818182,0.16666666666666666,0.3333333333333333,0.07142857142857142,20.15810276679842,0.6,0.058823529411764705,0.08771929824561403,0.04285714285714286,0.1388888888888889,0.10752688172043011,0.02727272727272727,0.03333333333333333,0.07692307692307693,0.09090909090909091,0.07407407407407407,0.125,0.13636363636363635,0.14285714285714285,0.09090909090909091,0.2727272727272727,0.5,0.75,0.16666666666666666,0.09090909090909091,0.25,0.25,0.3181818181818182,0.42857142857142855,0.46153846153846156,0.16666666666666666,0.06818181818181818,0.25,0.18181818181818182,0.18181818181818182,1.0,0.5,0.6666666666666666,0.16666666666666666,0.1111111111111111,1.0,0.2222222222222222,0.5555555555555556,0.5909090909090909,0.2,0.4844941860465116,0.5403399999999999,0.49915,0.043478260869565216,0.0625,0.11428571428571428,0.05714285714285714,10.636666666666667,26.828571428571426,0.21951219512195122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1626177,1610612760,Dakari Johnson,Dakari Johnson,1626177,OKC,4458.0,74,3.0,143,144,30,17,14,287,5.0,8.0,,1.0,,1.0,4.0,7.0,,,,,,,,,9,15,,,8.0,26,138,,1.0,,1.0,1.0,2.0,,5.0,14.0,4.0,,,,,,,2.0,2.0,1.0,1.0,,,6.0,1.0,,3.0,5.0,8.0,2.0,10.0,,2.0,1.0,1.0,,1.0,,2.0,2.0,1.0,,4.0,12,1.0,10.0,1.0,2.0,12.0,4.0,4.0,3.0,1.0,4.0,5.0,30,0.7777777777777778,0.7777777777777778,,,,0.6,,0.5,0.6,,0.5,0.6190476190476191,0.25,0.625,,,,,14.285714285714285,,,0.13157894736842105,0.02,0.10344827586206896,0.11940298507462686,0.029850746268656716,,,,0.26666666666666666,0.08333333333333333,0.1,0.1111111111111111,,0.5333333333333333,0.625,0.625,0.8,0.4666666666666667,0.5714285714285714,0.5714285714285714,,,,,,,,,,1.0,,,0.5,,,,0.5333333333333333,,0.52654,0.4231,0.42935,0.21052631578947367,0.21052631578947367,0.038461538461538464,0.19230769230769232,5.013333333333334,,0.2097902097902098,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.058823529411764705,0.058823529411764705,0.09090909090909091,0.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1628390,1610612760,Terrance Ferguson,Terrance Ferguson,1628390,OKC,1525.0,25,,51,50,6,11,11,101,2.0,2.0,,,,,,1.0,1.0,1.0,,,1.0,3.0,,,3,4,1.0,3.0,1.0,10,50,,,,,,,,1.0,6.0,,3.0,,3.0,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,1.0,,1,,2.0,,,2.0,,,,,,1.0,6,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.75,,,0.6428571428571429,,,0.625,,0.5,0.42857142857142855,,,,14.516129032258064,1.0,,,,,,,,,,,,,,,0.2857142857142857,1.0,1.0,1.0,0.14285714285714285,,,0.14285714285714285,1.0,1.0,1.0,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,0.7142857142857143,0.3333333333333333,0.49235000000000007,,,,,,0.1,7.375,25.96666666666667,0.11764705882352941,,1.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
202713,1610612760,Kyle Singler,Kyle Singler,202713,OKC,620.0,10,-7.0,21,20,6,14,3,41,,,,,,,1.0,2.0,,,,,,1.0,1.0,1.0,1,2,,1.0,,2,24,,,1.0,,1.0,1.0,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,1,,1.0,1.0,,,,,,,,2.0,6,1.0,1.0,,,,0.5,,1.0,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.3333333333333333,,,,12.0,,,,,0.1111111111111111,0.08333333333333333,,,,,,,0.125,,,,,,,0.6666666666666666,0.5,0.5,,,,,,0.3333333333333333,,,,,,1.0,,,,0.5,0.3333333333333333,,0.42734999999999995,0.51435,0.450925,,,,1.0,9.649999999999999,25.3,0.2857142857142857,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
203460,1610612760,Andre Roberson,Andre Roberson,203460,OKC,62205.0,1037,188.0,2024,2045,414,436,313,4069,79.0,122.0,21.0,36.0,18.0,25.0,,3.0,,1.0,21.0,1.0,4.0,15.0,3.0,4.0,79,126,8.0,36.0,12.0,194,2039,21.0,37.0,5.0,45.0,18.0,28.0,5.0,49.0,120.0,38.0,24.0,,15.0,4.0,10.0,31.0,15.0,46.0,10.0,5.0,19.0,6.0,107.0,50.0,4.0,54.0,55.0,110.0,75.0,185.0,7.0,45.0,28.0,17.0,12.0,2.0,8.0,18.0,30.0,2.0,4.0,37.0,89,4.0,37.0,2.0,8.0,38.0,11.0,29.0,20.0,5.0,35.0,49.0,411,0.759493670886076,0.9375,1.0,0.2222222222222222,0.2222222222222222,0.626984126984127,0.5675675675675675,0.6428571428571429,0.5617283950617284,0.5357142857142857,0.6363636363636364,0.5388888888888889,0.5113636363636364,0.5444444444444444,0.2222222222222222,0.07936507936507936,0.06557377049180328,,8.757297748123436,0.4,0.0547945205479452,0.11133603238866396,0.07541478129713423,0.12529002320185614,0.11783783783783784,0.07064676616915423,0.10084033613445378,0.06640625,0.09289617486338798,0.13966480446927373,0.09848484848484848,0.11818181818181818,0.1485148514851485,0.1111111111111111,0.7530864197530864,0.6475409836065574,0.6929824561403509,0.759493670886076,0.018518518518518517,,,0.006172839506172839,,,,0.12962962962962962,0.09259259259259259,0.26666666666666666,0.26666666666666666,1.0,0.8571428571428571,0.5833333333333334,0.07142857142857142,0.7575757575757576,0.72,0.030303030303030304,0.12121212121212122,0.9753086419753086,0.26666666666666666,0.6268030864197532,0.5941629032258064,0.5529999999999999,0.06432748538011696,0.08148148148148149,0.23195876288659795,0.25257731958762886,1.5111111111111113,24.475000000000005,0.20454545454545456,,7.0,21.0,6.0,9.0,23.0,1.0,8.0,,0.06140350877192982,0.05325443786982249,0.060836501901140684,0.6571428571428571,,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,30.0,6.0,1.0,4.0,1.0,1.0,3.0,3.0,2.0,2.0,6.0,5.0,1.0,4.0,5.0,1.0,0.2,0.4,0.6666666666666666,0.0196078431372549,0.06329113924050633,0.19047619047619047,0.19047619047619047,1.0,0.2857142857142857,0.047619047619047616,0.3333333333333333,1.0,1.0,0.25,,,,,,,,,,,,,,True,,
202335,1610612760,Patrick Patterson,Patrick Patterson,202335,OKC,8057.0,134,13.0,254,265,38,39,34,519,1.0,1.0,,,,,2.0,6.0,,2.0,6.0,2.0,2.0,13.0,,3.0,3,9,3.0,19.0,,15,252,1.0,3.0,,2.0,1.0,1.0,5.0,5.0,4.0,2.0,9.0,,13.0,2.0,,1.0,3.0,4.0,2.0,1.0,,,11.0,1.0,,6.0,12.0,19.0,1.0,20.0,1.0,9.0,7.0,2.0,2.0,,1.0,2.0,4.0,,,5.0,11,1.0,4.0,1.0,1.0,,,1.0,1.0,,2.0,5.0,38,0.6666666666666666,0.6666666666666666,1.0,0.15789473684210525,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.26785714285714285,0.3333333333333333,0.4166666666666667,0.26785714285714285,0.3333333333333333,0.4166666666666667,0.6785714285714286,,,,10.847457627118644,0.5,,0.17391304347826086,0.011904761904761904,0.14634146341463414,0.16363636363636364,0.007407407407407408,,,0.16,0.15625,0.25,0.10714285714285714,0.23076923076923078,0.045454545454545456,0.03571428571428571,1.0,1.0,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.07142857142857142,,,,0.21428571428571427,0.4642857142857143,0.15384615384615385,0.15384615384615385,1.0,,,,,,0.3333333333333333,0.5,0.7142857142857143,0.15384615384615385,0.5122553571428571,0.40390000000000004,0.491125,,,0.13333333333333333,0.3333333333333333,9.133333333333333,24.294736842105262,0.14960629921259844,,,,1.0,,1.0,,1.0,,,0.058823529411764705,,0.5,0.5,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,0.2,,0.25,,0.16666666666666666,0.16666666666666666,1.0,,,,,0.5,,,,,,,,,,,,,,,True,,
203518,1610612760,Alex Abrines,Alex Abrines,203518,OKC,7239.0,121,-24.0,226,226,81,57,48,452,4.0,7.0,,1.0,2.0,3.0,1.0,3.0,,1.0,4.0,2.0,7.0,17.0,2.0,3.0,5,11,8.0,21.0,5.0,39,262,,1.0,2.0,5.0,2.0,4.0,5.0,6.0,4.0,6.0,24.0,,17.0,7.0,1.0,4.0,1.0,5.0,1.0,,3.0,1.0,11.0,3.0,,5.0,2.0,7.0,3.0,10.0,,6.0,5.0,1.0,1.0,1.0,,2.0,3.0,,1.0,11.0,11,,6.0,1.0,,7.0,2.0,1.0,,1.0,1.0,6.0,80,0.4,0.4,1.0,0.38095238095238093,0.38095238095238093,0.45454545454545453,,0.5,0.53125,0.5,0.2222222222222222,0.5588235294117647,0.625,0.3,0.65625,0.09090909090909091,,,13.167259786476867,0.3333333333333333,,0.045454545454545456,0.03260869565217391,0.1,0.07446808510638298,0.021739130434782608,0.025,0.03333333333333333,0.058823529411764705,0.05,,0.058823529411764705,0.1875,,0.21875,0.5714285714285714,0.5714285714285714,0.25,0.09375,0.3333333333333333,0.5,0.03125,,,,0.125,0.53125,0.4117647058823529,0.4375,1.0,0.3333333333333333,,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.875,0.4117647058823529,0.5500129032258064,0.5433,0.5810187499999999,0.06060606060606061,0.16666666666666666,0.1282051282051282,0.15384615384615385,5.1818181818181825,25.48095238095238,0.3584070796460177,2.0,2.0,,,1.0,1.0,,,1.0,,0.045454545454545456,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,,0.5,,0.3333333333333333,,,0.25,0.25,1.0,,,0.5,1.0,,,1.0,2.0,0.047619047619047616,0.058823529411764705,,,,,,,,,,True,,
202331,1610612760,Paul George,Paul George,202331,OKC,45757.0,763,196.0,1503,1511,245,294,212,3014,43.0,67.0,4.0,7.0,5.0,8.0,15.0,45.0,27.0,79.0,40.0,4.0,43.0,99.0,11.0,22.0,85,191,61.0,139.0,60.0,413,1473,7.0,13.0,15.0,33.0,10.0,19.0,26.0,62.0,74.0,96.0,165.0,,99.0,43.0,10.0,44.0,12.0,56.0,9.0,3.0,28.0,9.0,124.0,9.0,3.0,51.0,48.0,102.0,19.0,121.0,7.0,53.0,26.0,27.0,31.0,10.0,22.0,21.0,52.0,6.0,9.0,18.0,57,,67.0,,4.0,78.0,32.0,8.0,7.0,1.0,10.0,61.0,243,0.43529411764705883,0.4457831325301205,0.9016393442622951,0.43884892086330934,0.43884892086330934,0.44502617801047123,0.5384615384615384,0.5263157894736842,0.5348484848484848,0.5714285714285714,0.5222222222222223,0.5661157024793388,0.5689655172413793,0.5648148148148148,0.4212121212121212,0.05235602094240838,0.05970149253731343,0.02531645569620253,23.660205245153936,0.5961538461538461,0.058823529411764705,0.12972972972972974,0.019189765458422176,0.16139240506329114,0.14431486880466474,0.022566995768688293,0.030864197530864196,0.010638297872340425,0.12030075187969924,0.136,0.13392857142857142,0.16326530612244897,0.15492957746478872,0.04142011834319527,0.20303030303030303,0.6417910447761194,0.6825396825396826,0.46511627906976744,0.13636363636363635,0.3333333333333333,0.36585365853658536,0.23939393939393938,0.34177215189873417,0.35064935064935066,0.3333333333333333,0.12121212121212122,0.3,0.43434343434343436,0.43434343434343436,0.8604651162790697,0.25,0.5714285714285714,0.39285714285714285,0.17777777777777778,0.625,0.08888888888888889,0.4888888888888889,0.6242424242424243,0.43434343434343436,0.519795606060606,0.533025,0.50205,0.09776536312849161,0.14814814814814814,0.07990314769975787,0.15012106537530268,10.22931937172775,24.83381294964029,0.16300731869594146,1.0,15.0,7.0,6.0,5.0,7.0,,3.0,4.0,0.029166666666666667,0.01680672268907563,0.038461538461538464,0.7,0.5333333333333333,9.0,18.0,4.0,2.0,4.0,7.0,6.0,9.0,4.0,7.0,3.0,3.0,,1.0,2.0,1.0,1.0,7.0,2.0,2.0,,,1.0,,0.4,0.34615384615384615,0.08888888888888889,0.08823529411764706,,0.45,0.45,1.0,0.25,0.14285714285714285,0.36363636363636365,1.0,0.5,0.3181818181818182,,2.0,,,2.0,18.0,2.0,3.0,0.5,1.0,0.02112676056338028,,,True,,
203924,1610612760,Jerami Grant,Jerami Grant,203924,OKC,12079.0,201,41.0,400,412,108,149,58,812,21.0,29.0,5.0,6.0,4.0,5.0,,3.0,2.0,3.0,9.0,4.0,2.0,4.0,,,23,35,3.0,13.0,14.0,69,391,5.0,6.0,1.0,18.0,5.0,6.0,4.0,17.0,28.0,18.0,9.0,,4.0,2.0,6.0,2.0,7.0,9.0,5.0,2.0,2.0,,25.0,6.0,,9.0,9.0,20.0,8.0,28.0,1.0,4.0,3.0,1.0,5.0,,3.0,2.0,7.0,,2.0,15.0,22,1.0,20.0,2.0,2.0,24.0,13.0,9.0,8.0,1.0,9.0,17.0,108,0.6086956521739131,0.7,1.0,0.23076923076923078,0.23076923076923078,0.6571428571428571,0.8333333333333334,0.8333333333333334,0.5729166666666666,0.9285714285714286,0.65,0.5847457627118644,0.9,0.7083333333333334,0.2708333333333333,0.17142857142857143,0.13793103448275862,,14.163090128755364,0.7142857142857143,,0.08333333333333333,0.05,0.12162162162162163,0.0989010989010989,0.0427807486631016,0.04878048780487805,,0.07272727272727272,0.09375,0.09523809523809523,0.12962962962962962,0.1,0.0625,0.6041666666666666,0.7241379310344828,0.84,0.6190476190476191,0.0625,,,0.0625,0.6666666666666666,0.6666666666666666,0.5,0.1875,0.08333333333333333,0.5,0.5,1.0,0.8571428571428571,0.8333333333333334,,0.5,0.8,0.4,,0.875,0.5,0.5938760416666666,0.6097333333333332,0.6112049999999999,0.22033898305084745,0.2826086956521739,0.2608695652173913,0.2463768115942029,3.1542857142857144,23.946153846153848,0.27,5.0,4.0,2.0,,,7.0,,2.0,,0.029850746268656716,0.14814814814814814,0.021739130434782608,0.7777777777777778,,2.0,1.0,1.0,1.0,,,1.0,1.0,6.0,,2.0,,,,,2.0,2.0,2.0,,,,,,,1.0,0.25,0.6666666666666666,0.11764705882352941,0.047619047619047616,0.1111111111111111,0.1111111111111111,1.0,0.4,0.14285714285714285,,,0.25,,,,,,1.0,,,,1.0,1.0,,,,True,,
203500,1610612760,Steven Adams,Steven Adams,203500,OKC,46875.0,781,172.0,1520,1529,294,297,248,3049,122.0,168.0,46.0,68.0,19.0,28.0,32.0,61.0,,2.0,,,,,,,154,231,,,43.0,351,1529,52.0,81.0,,114.0,23.0,37.0,,62.0,224.0,84.0,,,,,15.0,13.0,4.0,17.0,3.0,1.0,9.0,1.0,38.0,76.0,11.0,36.0,48.0,85.0,117.0,202.0,10.0,38.0,31.0,7.0,15.0,3.0,5.0,19.0,34.0,6.0,2.0,20.0,56,9.0,81.0,19.0,1.0,75.0,36.0,20.0,17.0,3.0,20.0,62.0,291,0.7272727272727273,0.9411764705882353,,,,0.6666666666666666,0.6419753086419753,0.6216216216216216,0.6666666666666666,0.6419753086419753,0.6216216216216216,0.6673003802281369,0.6263736263736264,0.6326530612244898,,0.06493506493506493,0.07142857142857142,,16.345624656026416,0.4411764705882353,0.2391304347826087,0.13333333333333333,0.1523046092184369,0.10495626822157435,0.11948790896159317,0.1402116402116402,0.2032967032967033,0.11764705882352941,0.17829457364341086,0.11538461538461539,0.09900990099009901,0.10074626865671642,0.12,0.16393442622950818,0.7272727272727273,0.7261904761904762,0.782051282051282,0.680327868852459,0.26406926406926406,0.5245901639344263,0.5517241379310345,0.008658008658008658,,,,,,,,,0.8395061728395061,0.6764705882352942,,0.7567567567567568,0.6785714285714286,,,0.7272727272727273,,0.5947558441558441,0.6291060606060607,0.6158864864864864,0.1411764705882353,0.1411764705882353,0.3247863247863248,0.17663817663817663,3.014718614718615,,0.19342105263157894,10.0,16.0,30.0,7.0,8.0,12.0,2.0,5.0,9.0,0.11673151750972763,0.13076923076923078,0.11330049261083744,0.6,0.90625,10.0,,,,,,,,70.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,,12.0,,,,,,2.0,,,0.04918032786885246,0.02702702702702703,0.12962962962962962,,,,0.21739130434782608,,,,,,,,,,,,,,,,,1.0,,True,,
