EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,Fg3aBlocked,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,HeaveAttempts,Defensive 3 Seconds Violations,Arc3PctBlocked,on,3SecondViolations,Clear Path Fouls
101141,1610612737,Ersan Ilyasova,Ersan Ilyasova,101141,ATL,70528.0,1175,-75.0,2349,2349,424.0,422.0,262.0,4698,80.0,128.0,24.0,45.0,12.0,19.0,20.0,46.0,23.0,57.0,32.0,67.0,5.0,7.0,6.0,10.0,29.0,103.0,6.0,12.0,6.0,15.0,123.0,231.0,61.0,170.0,72.0,501.0,2640,26.0,52.0,11.0,19.0,23.0,108.0,16.0,33.0,12.0,25.0,27.0,95.0,196.0,50.0,177.0,6.0,34.0,103.0,29.0,19.0,31.0,20.0,51.0,8.0,12.0,18.0,5.0,8.0,122.0,27.0,46.0,1.0,64.0,96.0,17.0,177.0,74.0,251.0,9.0,44.0,21.0,23.0,20.0,2.0,12.0,23.0,2.0,8.0,7.0,43.0,4.0,6.0,40.0,4.0,92.0,4.0,2.0,7.0,104.0,20.0,14.0,13.0,90.0,10.0,39.0,2.0,8.0,17.0,13.0,4.0,17.0,8.0,1.0,1.0,93.0,411.0,6.0,7.0,0.7967479674796748,0.9245283018867924,0.9672131147540984,0.3588235294117647,0.5789473684210527,0.48,0.3588235294117647,0.5324675324675324,0.5,0.4848484848484848,0.5349127182044888,0.5985915492957746,0.5862068965517241,0.5693181818181818,0.6428571428571429,0.6418918918918919,0.4239401496259352,0.0822510822510822,0.109375,0.0652173913043478,0.0350877192982456,18.28852707307838,0.4651162790697674,0.3090909090909091,0.0217391304347826,0.144578313253012,0.0686567164179104,0.1568627450980392,0.061503416856492,0.1492537313432835,0.0658250676284941,0.0866425992779783,0.0628019323671497,0.0483870967741935,0.0621301775147929,0.0594059405940594,0.1245136186770428,0.1333333333333333,0.182741116751269,0.164516129032258,0.1326530612244898,0.0459183673469387,0.4705882352941176,0.3192019950124688,0.625,0.7017543859649122,0.7,0.1147132169576059,0.4347826086956521,0.4651162790697674,1.0,0.14214463840399,0.4035087719298245,0.4181818181818181,0.9565217391304348,0.1670822942643391,0.4776119402985074,0.4776119402985074,1.0,0.256857855361596,0.2815533980582524,0.2815533980582524,0.9310344827586208,0.6338028169014085,0.5333333333333333,0.2083333333333333,0.0985915492957746,0.7142857142857143,1.0,0.1690140845070422,0.5,0.8333333333333334,0.3275862068965517,0.631578947368421,0.1724137931034483,0.6,0.2586206896551724,0.4,0.743142144638404,0.2815533980582524,0.5278039900249375,0.5718018518518518,0.5152008620689654,0.0949074074074074,0.15,0.0116279069767441,0.2155688622754491,0.1896207584830339,7.19220779220779,24.53529411764706,0.1805023414218816,,,,,,,,,,,,,,,True,,
1627098,1610612737,Malcolm Delaney,Malcolm Delaney,1627098,ATL,13978.0,233,29.0,471,468,117.0,163.0,49.0,939,5.0,11.0,1.0,2.0,,2.0,2.0,6.0,7.0,15.0,2.0,4.0,,,,,7.0,20.0,,3.0,1.0,5.0,14.0,32.0,9.0,24.0,3.0,58.0,493,2.0,4.0,,3.0,1.0,5.0,2.0,7.0,1.0,5.0,3.0,10.0,6.0,22.0,21.0,6.0,,20.0,7.0,7.0,20.0,20.0,40.0,9.0,11.0,9.0,5.0,6.0,100.0,1.0,2.0,,4.0,14.0,,18.0,3.0,21.0,1.0,3.0,3.0,,6.0,2.0,6.0,5.0,1.0,,,11.0,,2.0,4.0,2.0,23.0,,1.0,1.0,15.0,2.0,1.0,7.0,4.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,10.0,110.0,6.0,1.0,0.2142857142857142,0.2142857142857142,0.7777777777777778,0.375,,0.2,0.375,0.4375,0.5,0.2857142857142857,0.4910714285714285,0.2857142857142857,0.2916666666666667,0.5,0.3125,0.3571428571428571,0.4285714285714285,0.21875,0.4545454545454545,0.1666666666666666,0.0666666666666666,13.193116634799232,0.5454545454545454,,,0.1029411764705882,0.0168067226890756,0.0434782608695652,0.0106382978723404,0.0789473684210526,0.0140845070422535,,0.054054054054054,,0.0140845070422535,,0.0727272727272727,0.1372549019607843,0.1,0.0434782608695652,0.0434782608695652,0.0416666666666666,1.0,0.1964285714285714,0.4545454545454545,0.8333333333333334,,0.1071428571428571,0.3333333333333333,0.4,0.5,0.2678571428571428,0.4666666666666667,0.5,0.2857142857142857,0.0714285714285714,0.5,0.5,1.0,0.3571428571428571,0.35,0.35,0.7142857142857143,0.2857142857142857,0.5,,,,,0.4285714285714285,,,0.1666666666666666,,,,0.4166666666666667,0.2,0.625,0.35,0.4850142857142856,0.5408625,0.4571875,0.0175438596491228,0.0303030303030303,,0.0862068965517241,0.1724137931034483,11.268750000000002,25.09583333333333,0.2484076433121019,1.0,1.0,,,,,,,,,,,,,True,,
1627752,1610612737,Taurean Prince,Taurean Prince,1627752,ATL,50417.0,840,-90.0,1691,1692,277.0,269.0,174.0,3383,47.0,91.0,6.0,13.0,11.0,20.0,18.0,47.0,5.0,23.0,20.0,47.0,2.0,9.0,2.0,10.0,29.0,86.0,1.0,5.0,3.0,10.0,70.0,161.0,49.0,133.0,51.0,338.0,1927,7.0,15.0,3.0,14.0,2.0,25.0,12.0,27.0,5.0,20.0,8.0,47.0,56.0,84.0,144.0,3.0,6.0,86.0,29.0,20.0,40.0,24.0,64.0,11.0,13.0,26.0,5.0,9.0,152.0,10.0,9.0,1.0,53.0,70.0,3.0,126.0,20.0,146.0,5.0,18.0,13.0,5.0,31.0,9.0,16.0,18.0,1.0,15.0,2.0,49.0,3.0,5.0,29.0,1.0,47.0,2.0,1.0,3.0,58.0,1.0,,4.0,57.0,6.0,28.0,1.0,2.0,15.0,12.0,1.0,17.0,9.0,1.0,,45.0,271.0,,1.0,0.4,0.417910447761194,0.979591836734694,0.3684210526315789,0.2142857142857142,0.25,0.3684210526315789,0.4347826086956521,0.4666666666666667,0.4444444444444444,0.4880952380952381,0.396551724137931,0.4148936170212766,0.5297805642633229,0.4166666666666667,0.4519230769230769,0.4523809523809524,0.124223602484472,0.1428571428571428,0.1489361702127659,,19.47089947089947,0.6326530612244898,0.0909090909090909,0.03125,0.1489361702127659,0.0187891440501043,0.1796610169491525,0.033003300330033,0.1607843137254902,0.0242966751918158,0.0142857142857142,0.0347222222222222,0.008,0.0381355932203389,0.0149253731343283,0.1348314606741573,0.1533333333333333,0.1619718309859155,0.1894273127753304,0.1470588235294117,0.0324675324675324,0.5294117647058824,0.3095238095238095,0.5164835164835165,0.6025641025641025,0.4680851063829787,0.1598639455782313,0.3829787234042553,0.45,0.1666666666666666,0.0782312925170068,0.217391304347826,0.217391304347826,0.6,0.1598639455782313,0.425531914893617,0.4347826086956521,1.0,0.2925170068027211,0.3372093023255814,0.3372093023255814,0.9655172413793104,0.4482758620689655,0.4615384615384615,0.5,0.3103448275862069,0.2222222222222222,1.0,0.1724137931034483,0.2,1.0,0.425531914893617,0.55,0.2127659574468085,0.2,0.2127659574468085,0.3,0.7619047619047619,0.3372093023255814,0.5350850340136053,0.5498925,0.5461914893617021,0.0914826498422713,0.1530054644808743,0.0074626865671641,0.0739644970414201,0.1390532544378698,6.231055900621119,24.67218045112782,0.1638083973979893,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0075187969924812,0.0212765957446808,,,,,,True,,
1627761,1610612737,DeAndre' Bembry,DeAndre' Bembry,1627761,ATL,5589.0,93,-35.0,179,191,68.0,64.0,20.0,370,7.0,14.0,,,1.0,3.0,1.0,2.0,,,,4.0,,,,1.0,,1.0,,1.0,,,8.0,16.0,,5.0,2.0,18.0,226,,,,1.0,,,2.0,5.0,,1.0,2.0,6.0,4.0,12.0,,,,1.0,,2.0,3.0,2.0,5.0,2.0,,2.0,1.0,,12.0,,1.0,,7.0,4.0,1.0,12.0,1.0,13.0,1.0,5.0,5.0,,6.0,,2.0,,,4.0,,6.0,,3.0,4.0,,10.0,,,,5.0,,,2.0,3.0,1.0,1.0,,1.0,2.0,2.0,,2.0,,,,6.0,65.0,2.0,1.0,0.25,0.25,,,,,,0.5,,0.4,0.3809523809523809,,0.3333333333333333,0.4090909090909091,,0.4285714285714285,0.238095238095238,0.125,0.1428571428571428,,,14.07035175879397,1.0,0.3333333333333333,,0.0952380952380952,0.0208333333333333,0.25,,0.1571428571428571,0.0121951219512195,,0.0769230769230769,,,,,,0.3333333333333333,0.2777777777777778,0.2,0.0909090909090909,,0.6666666666666666,0.5,0.5833333333333334,0.2857142857142857,0.0952380952380952,0.5,0.5,,,,,,0.1904761904761904,,,,0.0476190476190476,,,,,,,,,,1.0,,,0.5,0.3333333333333333,0.1666666666666666,,,,0.9047619047619048,,0.5931571428571429,0.27105,0.5632750000000001,0.0476190476190476,0.0625,,,0.3333333333333333,2.85625,24.44,0.3798882681564245,,,,,,,,,,,,,,,True,,
203145,1610612737,Kent Bazemore,Kent Bazemore,203145,ATL,54451.0,908,-76.0,1812,1818,246.0,276.0,200.0,3630,49.0,81.0,3.0,8.0,7.0,13.0,14.0,55.0,20.0,56.0,20.0,37.0,1.0,4.0,,1.0,33.0,99.0,2.0,8.0,4.0,21.0,83.0,192.0,53.0,136.0,69.0,394.0,2043,6.0,16.0,3.0,12.0,5.0,26.0,15.0,27.0,4.0,22.0,15.0,57.0,110.0,56.0,129.0,30.0,2.0,99.0,33.0,17.0,87.0,35.0,122.0,21.0,14.0,62.0,11.0,14.0,279.0,5.0,7.0,1.0,43.0,57.0,5.0,105.0,13.0,118.0,5.0,43.0,31.0,12.0,59.0,10.0,41.0,20.0,3.0,18.0,,79.0,10.0,9.0,32.0,3.0,74.0,2.0,1.0,3.0,81.0,,3.0,6.0,84.0,12.0,39.0,3.0,5.0,25.0,19.0,3.0,27.0,12.0,1.0,,55.0,233.0,7.0,4.0,0.6626506024096386,0.6707317073170732,0.8113207547169812,0.3897058823529412,0.25,0.1818181818181818,0.3897058823529412,0.4322916666666667,0.375,0.5555555555555556,0.4954268292682927,0.375,0.4285714285714285,0.5428176795580111,0.4333333333333333,0.5,0.4146341463414634,0.0885416666666666,0.0617283950617283,0.1818181818181818,0.0357142857142857,21.638861629048087,0.7468354430379747,0.125,0.0303030303030303,0.1087786259541984,0.0130841121495327,0.132716049382716,0.015015015015015,0.1179245283018868,0.0138248847926267,0.0045662100456621,0.0177514792899408,0.0204081632653061,0.0114503816793893,0.028169014084507,0.0776699029126213,0.1341463414634146,0.1233766233766233,0.1225296442687747,0.1690140845070422,0.0290697674418604,0.4444444444444444,0.2469512195121951,0.6049382716049383,0.6447368421052632,0.6938775510204082,0.1676829268292683,0.2545454545454545,0.3111111111111111,0.4285714285714285,0.1707317073170731,0.3571428571428571,0.3703703703703703,0.75,0.1128048780487804,0.5405405405405406,0.5405405405405406,1.0,0.3018292682926829,0.3333333333333333,0.3333333333333333,0.696969696969697,0.2857142857142857,0.375,0.6666666666666666,0.1428571428571428,0.25,1.0,0.2857142857142857,0.25,0.5,0.2653061224489796,0.5384615384615384,0.0204081632653061,,0.4285714285714285,0.1904761904761904,0.6615853658536586,0.3333333333333333,0.5101233231707316,0.4964022727272727,0.5026918367346939,0.1176470588235294,0.1780821917808219,0.0217391304347826,0.065989847715736,0.1446700507614213,8.766666666666667,24.88161764705882,0.1357615894039735,1.0,2.0,,2.0,2.0,,3.0,,,1.0,1.0,,,,True,,
203471,1610612737,Dennis Schroder,Dennis Schroder,203471,ATL,57562.0,959,-73.0,1913,1914,326.0,307.0,221.0,3827,96.0,180.0,3.0,8.0,21.0,36.0,44.0,108.0,71.0,133.0,2.0,8.0,,,,,27.0,101.0,3.0,10.0,3.0,23.0,211.0,421.0,29.0,109.0,121.0,630.0,2166,9.0,22.0,3.0,10.0,3.0,30.0,38.0,76.0,3.0,23.0,46.0,131.0,86.0,336.0,45.0,42.0,4.0,100.0,27.0,46.0,117.0,72.0,189.0,48.0,24.0,79.0,15.0,23.0,450.0,4.0,21.0,,40.0,39.0,2.0,81.0,25.0,106.0,9.0,35.0,19.0,16.0,51.0,7.0,38.0,25.0,8.0,13.0,3.0,76.0,4.0,12.0,32.0,3.0,72.0,2.0,3.0,1.0,131.0,9.0,3.0,11.0,132.0,12.0,53.0,,17.0,3.0,2.0,1.0,4.0,1.0,,,116.0,314.0,4.0,8.0,0.2037914691943128,0.2057416267942583,0.5172413793103449,0.2660550458715596,0.3,0.1304347826086956,0.2685185185185185,0.501187648456057,0.4090909090909091,0.5,0.480188679245283,0.421875,0.4292929292929293,0.5340136054421769,0.4411764705882353,0.524,0.2056603773584905,0.1092636579572446,0.1833333333333333,0.0833333333333333,0.0300751879699248,30.698104484512253,0.6710526315789473,0.0526315789473684,,0.0728971962616822,0.0376344086021505,0.1194029850746268,0.0110803324099723,0.0908045977011494,0.0272034820457018,0.0474137931034482,0.0454545454545454,0.0133333333333333,0.0105263157894736,0.0131578947368421,0.0865384615384615,0.0532544378698224,0.0759493670886076,0.1181102362204724,0.1234567901234567,0.0375,0.25,0.3396226415094339,0.5333333333333333,0.6530612244897959,0.15625,0.2037735849056604,0.4074074074074074,0.4444444444444444,0.1136363636363636,0.2509433962264151,0.5338345864661654,0.5503875968992248,0.323943661971831,0.0150943396226415,0.25,0.2857142857142857,1.0,0.190566037735849,0.2673267326732673,0.2673267326732673,0.4814814814814814,0.25,0.375,,,,,0.3125,0.3,1.0,0.3636363636363636,0.5833333333333334,,,0.2323232323232323,0.1304347826086956,0.5452830188679245,0.27,0.4974453598484848,0.4847104166666667,0.5053607142857143,0.0928196147110332,0.1147186147186147,,0.0476190476190476,0.2079365079365079,8.664608076009502,25.65688073394496,0.1704129639309984,3.0,5.0,1.0,1.0,1.0,,,0.0091743119266055,0.125,,4.0,1.0,,,True,,
1627819,1610612737,Isaiah Taylor,Isaiah Taylor,1627819,ATL,6079.0,101,22.0,206,203,53.0,50.0,21.0,409,5.0,9.0,,,2.0,4.0,1.0,5.0,,,2.0,3.0,,,,,2.0,8.0,,,,1.0,6.0,14.0,4.0,11.0,4.0,28.0,220,,,,,,,2.0,5.0,,1.0,3.0,7.0,6.0,6.0,12.0,,,8.0,2.0,2.0,2.0,12.0,14.0,9.0,3.0,1.0,1.0,,40.0,,,,4.0,4.0,1.0,9.0,,9.0,,2.0,,2.0,1.0,1.0,1.0,3.0,,,,4.0,,1.0,6.0,,11.0,1.0,,,13.0,,,3.0,11.0,1.0,6.0,,,2.0,2.0,,2.0,2.0,,,7.0,53.0,1.0,,0.5,0.5,1.0,0.3636363636363636,,,0.3636363636363636,0.4285714285714285,,0.4,0.48,,0.3333333333333333,0.4666666666666667,,0.4375,0.44,0.1428571428571428,0.1111111111111111,0.2,,14.912280701754389,0.25,0.125,,0.0769230769230769,,0.0851063829787234,,0.0808080808080808,,,,,,,0.1578947368421052,0.0588235294117647,,0.09375,0.0666666666666666,,1.0,0.36,0.5555555555555556,0.625,0.6,0.2,0.2,0.25,,,,,,0.12,0.6666666666666666,0.6666666666666666,1.0,0.32,0.25,0.25,1.0,,,,,,,,,,0.6666666666666666,0.5,,,0.1666666666666666,,0.8,0.25,0.537394,,0.5536583333333334,0.2,0.3157894736842105,,,0.25,4.114285714285715,25.327272727272728,0.2572815533980582,1.0,,,,,,,,,,,,,,True,,
1628381,1610612737,John Collins,John Collins,1628381,ATL,12003.0,200,-49.0,389,394,87.0,102.0,54.0,783,37.0,48.0,7.0,12.0,4.0,6.0,2.0,9.0,1.0,3.0,2.0,3.0,,,,,,1.0,,,,1.0,40.0,60.0,2.0,4.0,13.0,99.0,445,8.0,14.0,,,2.0,18.0,5.0,10.0,,1.0,2.0,12.0,64.0,16.0,6.0,,12.0,,,4.0,9.0,3.0,12.0,3.0,,7.0,1.0,1.0,27.0,7.0,17.0,,9.0,18.0,7.0,34.0,24.0,58.0,2.0,3.0,3.0,,8.0,1.0,3.0,3.0,,5.0,,11.0,1.0,4.0,18.0,,35.0,,5.0,1.0,18.0,1.0,2.0,,17.0,3.0,8.0,,2.0,12.0,12.0,,12.0,9.0,,,12.0,86.0,4.0,2.0,0.8,0.9411764705882352,1.0,0.5,,,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.5,0.671875,0.5714285714285714,0.4545454545454545,0.6971830985915493,0.6,0.4615384615384615,0.0625,0.0666666666666666,0.0625,0.1111111111111111,,18.385650224215247,0.7272727272727273,0.4666666666666667,,0.1538461538461538,0.1393442622950819,0.1304347826086956,0.0864197530864197,0.1451612903225806,0.1182266009852216,0.1403508771929824,0.2333333333333333,0.0571428571428571,0.0847457627118644,0.0909090909090909,0.1296296296296296,0.1333333333333333,0.2121212121212121,0.1320754716981132,0.125,0.1176470588235294,0.75,0.75,0.7708333333333334,0.8222222222222222,0.8108108108108109,0.140625,0.2222222222222222,0.25,0.5,0.046875,0.3333333333333333,0.3333333333333333,1.0,0.046875,0.6666666666666666,0.6666666666666666,1.0,0.015625,,,,0.8571428571428571,0.5833333333333334,,,,,,,,0.5454545454545454,0.6666666666666666,,,0.0909090909090909,,0.8125,,0.563297619047619,0.5569500000000001,0.51563,0.1159420289855072,0.123076923076923,,0.1818181818181818,0.1212121212121212,3.6516666666666655,30.925,0.2236503856041131,1.0,,,,,,,,,,,1.0,2.0,,True,,
1628463,1610612737,Tyler Cavanaugh,Tyler Cavanaugh,1628463,ATL,5606.0,93,-2.0,188,184,41.0,32.0,17.0,372,1.0,4.0,1.0,3.0,,,1.0,2.0,,1.0,4.0,8.0,,,1.0,4.0,3.0,11.0,,1.0,,4.0,2.0,7.0,7.0,19.0,2.0,27.0,216,1.0,3.0,,1.0,,2.0,,,1.0,8.0,1.0,4.0,2.0,2.0,21.0,,,11.0,3.0,1.0,6.0,3.0,9.0,2.0,1.0,2.0,,4.0,21.0,2.0,5.0,,6.0,4.0,1.0,11.0,7.0,18.0,2.0,2.0,2.0,,,2.0,,5.0,1.0,,,5.0,,1.0,6.0,3.0,12.0,1.0,2.0,1.0,6.0,1.0,2.0,,4.0,,1.0,,1.0,,,,,,,,4.0,41.0,,1.0,0.5,0.5,1.0,0.3684210526315789,,0.125,0.3684210526315789,0.2857142857142857,0.3333333333333333,,0.4807692307692308,0.25,0.1875,0.4821428571428571,0.25,0.2222222222222222,0.7307692307692307,0.1428571428571428,0.25,,,15.942028985507248,,0.25,,0.1212121212121212,0.108695652173913,0.1875,0.048780487804878,0.1538461538461538,0.0804597701149425,0.1052631578947368,0.2,,0.0333333333333333,0.0909090909090909,,0.1666666666666666,0.1428571428571428,0.1481481481481481,0.4,0.1333333333333333,,0.1538461538461538,0.25,0.3333333333333333,,0.0769230769230769,0.5,0.5,1.0,0.0384615384615384,,,,0.3076923076923077,0.5,0.5,1.0,0.4230769230769231,0.2727272727272727,0.3,1.0,0.75,0.3333333333333333,,,,,0.25,,,,,0.5,0.25,0.5,,0.8846153846153846,0.2727272727272727,0.5390365384615385,0.44615,0.57684375,0.037037037037037,0.125,,0.074074074074074,0.1481481481481481,5.642857142857143,24.2,0.2180851063829787,,,1.0,,,,,0.0526315789473684,,,,,,0.0909090909090909,True,,
203101,1610612737,Miles Plumlee,Miles Plumlee,203101,ATL,27678.0,461,-95.0,916,933,51.0,63.0,107.0,1849,44.0,65.0,10.0,12.0,2.0,3.0,4.0,20.0,1.0,1.0,,,,,,,,,,,,,49.0,86.0,,,9.0,107.0,1046,10.0,13.0,,,2.0,22.0,2.0,3.0,,,4.0,8.0,78.0,20.0,,,18.0,,,8.0,18.0,9.0,27.0,6.0,3.0,5.0,3.0,10.0,63.0,12.0,24.0,1.0,20.0,40.0,3.0,63.0,37.0,100.0,1.0,10.0,6.0,4.0,13.0,2.0,5.0,18.0,5.0,8.0,3.0,31.0,4.0,3.0,22.0,1.0,43.0,,4.0,6.0,20.0,1.0,2.0,,21.0,,6.0,,5.0,18.0,15.0,3.0,18.0,11.0,4.0,,8.0,50.0,1.0,1.0,0.7959183673469388,0.975,,,,,,0.5697674418604651,0.7692307692307693,0.6666666666666666,0.5697674418604651,0.7692307692307693,0.6666666666666666,0.5515463917525774,0.7857142857142857,0.5714285714285714,,0.0930232558139534,0.0769230769230769,0.15,,12.25868725868726,0.4193548387096774,0.1764705882352941,0.0526315789473684,0.144927536231884,0.0916030534351145,0.136986301369863,0.0681818181818181,0.1421800947867298,0.0821917808219178,0.0618556701030927,0.1020408163265306,0.1194029850746268,0.0709219858156028,0.0571428571428571,0.1296296296296296,0.1728395061728395,0.1379310344827586,0.1376146788990825,0.1351351351351351,0.0357142857142857,0.6111111111111112,0.7558139534883721,0.676923076923077,0.7333333333333333,0.7954545454545454,0.2325581395348837,0.2,0.2352941176470588,0.75,0.0116279069767441,1.0,1.0,1.0,,,,,,,,,0.9230769230769232,0.8333333333333334,0.1,,,,,,,1.0,0.6666666666666666,,,,,0.7558139534883721,,0.5688953488372093,0.6089272727272728,0.7548333333333334,0.0652173913043478,0.0652173913043478,,0.205607476635514,0.0747663551401869,2.9697674418604647,,0.0556768558951965,1.0,,,,,,,,,,,,1.0,,True,,
