EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LostBallTurnovers,SecondChanceAtRimFGM,SecondChanceAtRimFGA,OffThreePtRebounds,Travels,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ThreePtAssists,Arc3Assists,SecondChanceTurnovers,NonShootingPenaltyNonTakeFouls,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,FTDefRebounds,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefFTReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeFGM,LongMidRangeFGA,PtsUnassisted3s,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceFtPoints,on,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFG3M,HeaveAttempts,Corner3Assists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg3Pct,AtRimPctBlocked,OffCorner3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,Fg3aBlocked,BlockingFouls,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3PctBlocked,OffensiveGoaltends,3SecondViolations
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,284.0,5,5.0,9,9,9,9.0,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,9,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,22.22222222222222,0.2,1.0,0.3333333333333333,0.5,1.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.603575,0.603575,1.0,0.8,26.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627777,1610612762,Georges Niang,Georges Niang,1627777,UTA,1900.0,32,-13.0,71,69,41,57.0,140,1.0,2.0,,,1.0,1.0,4.0,7.0,4.0,9.0,71.0,2.0,2.0,3.0,5.0,2.0,1.0,4.0,2.0,6.0,9.0,1.0,,,,5.0,41,0.25,0.3333333333333333,0.5714285714285714,1.0,0.36363636363636365,0.4,0.375,0.4166666666666667,0.36363636363636365,19.23076923076923,0.1111111111111111,0.36363636363636365,0.20689655172413793,,0.3333333333333333,0.18181818181818182,0.5,0.5,1.0,0.09090909090909091,,,0.2,0.5454545454545454,0.5113272727272726,0.47334,0.5555555555555556,5.228571428571429,24.875,0.5774647887323944,7.0,3.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,2.0,1.0,3.0,3.0,2.0,1.0,6.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,0.5,0.5,0.14285714285714285,0.2,0.6666666666666666,0.5,0.16666666666666666,0.07407407407407407,0.2857142857142857,0.2222222222222222,0.5,0.16666666666666666,0.45454545454545453,0.6,0.75,0.2727272727272727,0.5,0.4,0.5173,0.08333333333333333,0.125,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628571,1610612762,Erik McCree,Erik McCree,1628571,UTA,302.0,5,-9.0,11,12,11,12.0,23,,,,,1.0,1.0,,,1.0,,17.0,,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,11,,,,,,,,,1.0,18.181818181818183,,1.0,1.0,,1.0,,,,,1.0,,,1.0,1.0,0.4845,0.4845,,,26.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202327,1610612762,Ekpe Udoh,Ekpe Udoh,202327,UTA,1900.0,32,-13.0,71,69,41,57.0,140,1.0,1.0,1.0,1.0,,,2.0,5.0,,5.0,71.0,2.0,3.0,,5.0,2.0,,,2.0,2.0,5.0,3.0,1.0,1.0,1.0,5.0,41,0.5,1.0,0.4,0.6666666666666666,0.4,0.6666666666666666,0.4166666666666667,0.625,,8.974358974358974,0.1111111111111111,,0.06896551724137931,,,0.2,1.0,1.0,,,0.3333333333333333,1.0,,0.2,0.4795,0.5119666666666667,1.0,6.220000000000001,,0.5774647887323944,7.0,1.0,4.0,,,,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,,1.0,1.0,1.0,,2.0,2.0,,3.0,,,,,,,1.0,,1.0,,2.0,2.0,2.0,,1.0,1.0,1.0,,,,,0.16666666666666666,0.1111111111111111,,0.2222222222222222,,,0.8,0.25,0.25,,,,0.7671,,,0.4,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.5,0.3333333333333333,0.09090909090909091,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203526,1610612762,Raul Neto,Raul Neto,203526,UTA,777.0,13,,28,28,16,23.0,56,2.0,2.0,,,,,2.0,3.0,,6.0,24.0,,,,2.0,,,,1.0,1.0,1.0,3.0,,,,2.0,16,,,0.6666666666666666,,0.6666666666666666,,0.75,1.0,,25.0,0.1111111111111111,,0.07692307692307693,0.16666666666666666,,0.6666666666666666,1.0,1.0,,,,,,0.6666666666666666,0.5279333333333334,,0.3333333333333333,5.1000000000000005,,0.5714285714285714,4.0,,1.0,,,,2.0,,,,,2.0,4.0,,,1.0,2.0,,1.0,5.0,,,,,2.0,2.0,,3.0,3.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,,,,,,0.75,,,,,,,,0.3333333333333333,,,,,,,0.25,0.25,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201973,1610612762,Jonas Jerebko,Jonas Jerebko,201973,UTA,1703.0,28,-18.0,64,62,34,50.0,126,1.0,1.0,,,5.0,2.0,2.0,2.0,6.0,10.0,68.0,1.0,1.0,2.0,5.0,4.0,5.0,2.0,3.0,6.0,6.0,2.0,,,,5.0,34,1.0,1.0,1.0,1.0,0.625,0.8333333333333334,0.625,0.8333333333333334,0.75,14.084507042253522,0.2,0.18181818181818182,0.19230769230769232,0.4,0.2222222222222222,0.125,1.0,1.0,1.0,0.625,,,0.6666666666666666,0.875,0.549975,0.46875,0.5,4.0,25.633333333333336,0.53125,7.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,3.0,,,,,,,,2.0,1.0,,,2.0,1.0,,,,,,,,,,1.0,,,,,0.125,,,0.125,1.0,1.0,0.125,,,0.5622,,,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,2.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.4,0.4,1.0,1.0,0.5,0.4,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202692,1610612762,Alec Burks,Alec Burks,202692,UTA,1768.0,29,-16.0,67,65,37,53.0,132,1.0,2.0,1.0,2.0,6.0,3.0,3.0,7.0,6.0,12.0,68.0,3.0,4.0,3.0,9.0,2.0,6.0,,4.0,6.0,7.0,1.0,,,,9.0,37,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.75,0.46153846153846156,0.6428571428571429,0.46153846153846156,0.6428571428571429,0.46153846153846156,21.62162162162162,0.25,,0.14814814814814814,0.3333333333333333,,0.15384615384615385,0.5,0.5,1.0,0.46153846153846156,0.2857142857142857,0.5,0.42857142857142855,0.6153846153846154,0.44094999999999995,0.43880714285714284,0.75,14.642857142857142,25.71666666666667,0.5522388059701493,7.0,,,,,,,,,,,,4.0,,,1.0,1.0,1.0,,2.0,1.0,,1.0,,2.0,2.0,,3.0,1.0,,,3.0,2.0,,,,,,,,,,1.0,,0.08333333333333333,0.037037037037037035,0.14285714285714285,0.25,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,2.0,1.0,3.0,2.0,2.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,,0.3333333333333333,0.3333333333333333,2.0,5.0,3.0,0.38461538461538464,0.4,0.4,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203109,1610612762,Jae Crowder,Jae Crowder,203109,UTA,80.0,1,4.0,3,2,3,2.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203957,1610612762,Dante Exum,Dante Exum,203957,UTA,226.0,4,6.0,10,9,1,2.0,19,1.0,1.0,,,,,2.0,3.0,,4.0,5.0,,,,,,,1.0,1.0,2.0,2.0,,,,,,1,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,30.0,0.25,0.5,0.3333333333333333,,,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,0.42696666666666666,,,4.033333333333333,,0.1,,1.0,2.0,,,,,,,,,,4.0,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204065,1610612762,David Stockton,David Stockton,204065,UTA,560.0,9,-11.0,21,20,12,20.0,41,,,,,3.0,2.0,,,3.0,10.0,28.0,,,2.0,5.0,,3.0,,,,,3.0,,,,5.0,12,,,,,1.0,0.75,1.0,0.8333333333333334,1.0,25.0,,,,,,,,,,1.0,,,1.0,1.0,0.5337999999999999,0.5484,0.5,,26.066666666666666,0.5714285714285714,3.0,,,,,,4.0,,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,3.0,2.0,4.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,0.25,1.0,0.2,,,,,,,1.0,1.0,,,,,,,,,,,,2.0,,1.0,2.0,1.0,,2.0,,,0.6666666666666666,0.5,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,,0.5,0.6666666666666666,,,6.0,,,,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
