EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Clear Path Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Loose Ball Fouls Drawn,OffensiveGoaltends,OffCorner3ReboundPct,Offensive Fouls,FTOffRebounds,OffFTReboundPct,Loose Ball Fouls,Technical Free Throw Trips,Defensive 3 Seconds Violations,BlockedCorner3,3SecondViolations,on
1626144,1610612743,Emmanuel Mudiay,Emmanuel Mudiay,1626144,DEN,45093.0,752.0,-131.0,1540.0,1546.0,439.0,334.0,192.0,3086.0,49.0,98.0,3.0,11.0,8.0,18.0,26.0,72.0,16.0,50.0,13.0,22.0,1.0,2.0,4.0,5.0,25.0,80.0,2.0,11.0,9.0,29.0,91.0,220.0,38.0,102.0,63.0,359.0,1756.0,4.0,17.0,3.0,13.0,7.0,24.0,14.0,49.0,13.0,34.0,23.0,90.0,60.0,122.0,87.0,27.0,2.0,2.0,78.0,25.0,31.0,2.0,76.0,45.0,121.0,36.0,9.0,47.0,16.0,13.0,287.0,3.0,13.0,36.0,39.0,3.0,78.0,16.0,94.0,5.0,21.0,12.0,9.0,35.0,18.0,23.0,37.0,8.0,12.0,3.0,4.0,72.0,2.0,17.0,26.0,2.0,47.0,2.0,1.0,63.0,2.0,2.0,4.0,78.0,7.0,1.0,32.0,1.0,10.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,90.0,438.0,2.0,9.0,0.3296703296703296,0.3333333333333333,0.7631578947368421,0.3725490196078431,0.2307692307692307,0.3823529411764705,0.38,0.4136363636363636,0.2352941176470588,0.2857142857142857,0.4596273291925465,0.2833333333333333,0.4036144578313253,0.5028011204481793,0.3636363636363636,0.4591836734693877,0.3167701863354037,0.0196078431372549,0.1409090909090909,0.1836734693877551,0.1666666666666666,0.02,0.0454545454545454,0.0125,24.22360248447205,0.4861111111111111,0.0625,0.0888382687927107,0.0279569892473118,0.1313868613138686,0.0115830115830115,0.1051893408134642,0.0220994475138121,0.0326086956521739,0.0218579234972677,0.0306122448979591,0.013953488372093,0.0858895705521472,0.0795454545454545,0.11,0.1209302325581395,0.1694915254237288,0.032258064516129,0.75,0.3043478260869565,0.5,0.6125,0.5102040816326531,0.2236024844720497,0.3611111111111111,0.4333333333333333,0.1153846153846153,0.15527950310559,0.32,0.3265306122448979,0.125,0.0683229813664596,0.5909090909090909,0.6190476190476191,0.9230769230769232,0.2484472049689441,0.3125,0.3164556962025316,0.68,0.3666666666666666,0.2727272727272727,0.3333333333333333,0.0666666666666666,0.5,1.0,0.3666666666666666,0.1818181818181818,0.5,0.216867469879518,0.4444444444444444,0.0602409638554216,0.8,0.3493975903614458,0.3103448275862069,0.6211180124223602,0.3205128205128205,0.4745928125,0.5172500000000001,0.4405195121951219,0.0951008645533141,0.1306122448979592,0.0098039215686274,0.0668523676880222,0.2506963788300835,7.711363636363634,25.85098039215687,0.2850649350649351,,,,,,,,,,,,True
1626168,1610612743,Trey Lyles,Trey Lyles,1626168,DEN,20899.0,348.0,-24.0,705.0,711.0,205.0,185.0,89.0,1416.0,35.0,53.0,8.0,14.0,12.0,15.0,13.0,30.0,3.0,9.0,7.0,12.0,,1.0,1.0,3.0,17.0,41.0,2.0,3.0,3.0,12.0,51.0,92.0,24.0,53.0,27.0,201.0,814.0,9.0,15.0,2.0,4.0,5.0,29.0,16.0,25.0,4.0,15.0,4.0,48.0,60.0,42.0,72.0,,10.0,2.0,39.0,17.0,4.0,,7.0,12.0,19.0,11.0,1.0,5.0,2.0,,50.0,9.0,9.0,24.0,41.0,8.0,73.0,18.0,91.0,2.0,5.0,3.0,2.0,10.0,1.0,5.0,6.0,,5.0,1.0,3.0,16.0,1.0,7.0,25.0,1.0,28.0,,,32.0,1.0,,2.0,35.0,4.0,,15.0,1.0,3.0,16.0,,,10.0,,6.0,16.0,13.0,1.0,48.0,205.0,1.0,2.0,0.5882352941176471,0.6521739130434783,1.0,0.4528301886792453,0.5,0.2666666666666666,0.4705882352941176,0.5543478260869565,0.6,0.64,0.6,0.631578947368421,0.55,0.628125,0.6590909090909091,0.5714285714285714,0.3655172413793103,,0.0434782608695652,0.0377358490566037,0.0666666666666666,,,,21.56862745098039,0.625,0.2962962962962963,0.1990291262135922,0.0422535211267605,0.192,0.075,0.1963746223564954,0.054054054054054,0.04,0.0384615384615384,0.0571428571428571,0.0808080808080808,0.1325301204819277,0.253012048192771,0.225,0.2254901960784313,0.0434782608695652,0.032258064516129,0.8125,0.3655172413793103,0.660377358490566,0.6862745098039216,0.6285714285714286,0.2068965517241379,0.4333333333333333,0.4642857142857143,0.4615384615384615,0.0620689655172413,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0827586206896551,0.5833333333333334,0.5833333333333334,1.0,0.2827586206896552,0.4146341463414634,0.4146341463414634,1.0,0.7368421052631579,0.5714285714285714,0.25,0.0526315789473684,,,0.1578947368421052,0.6666666666666666,1.0,0.375,0.8,0.075,0.3333333333333333,0.3,0.25,0.7310344827586207,0.4358974358974359,0.5008658450704225,0.5271,0.4773815789473685,0.1019108280254777,0.145631067961165,0.0185185185185185,0.1442786069651741,0.2388059701492537,5.832608695652175,26.29811320754717,0.2907801418439716,2.0,1.0,0.0476190476190476,,,,,,,,,True
1627736,1610612743,Malik Beasley,Malik Beasley,1627736,DEN,15524.0,259.0,-2.0,543.0,546.0,115.0,116.0,64.0,1089.0,11.0,17.0,1.0,1.0,4.0,5.0,9.0,17.0,5.0,11.0,2.0,13.0,,1.0,,1.0,7.0,22.0,1.0,4.0,1.0,6.0,25.0,45.0,9.0,35.0,5.0,82.0,573.0,3.0,4.0,1.0,5.0,2.0,11.0,8.0,11.0,1.0,7.0,,19.0,38.0,12.0,21.0,6.0,2.0,,22.0,7.0,4.0,,5.0,11.0,16.0,9.0,2.0,4.0,1.0,,43.0,1.0,5.0,18.0,15.0,,33.0,6.0,39.0,3.0,5.0,2.0,3.0,9.0,2.0,6.0,6.0,2.0,3.0,,,15.0,1.0,3.0,10.0,,15.0,1.0,,15.0,2.0,4.0,,10.0,2.0,,6.0,,,2.0,,,2.0,,,2.0,2.0,,19.0,115.0,3.0,,0.76,0.7916666666666666,0.7777777777777778,0.2571428571428571,0.2,0.1428571428571428,0.2571428571428571,0.5555555555555556,0.75,0.7272727272727273,0.48125,0.5,0.5277777777777778,0.4880952380952381,0.55,0.5277777777777778,0.4375,,0.0888888888888888,0.0588235294117647,0.1764705882352941,,,,15.993537964458804,0.6,,0.1,0.0306748466257668,0.18,0.0114942528735632,0.132,0.024,0.0333333333333333,0.0483870967741935,,0.0147058823529411,0.0769230769230769,0.0784313725490196,0.1764705882352941,0.1578947368421052,0.25,0.073170731707317,1.0,0.2125,0.6470588235294118,0.6875,0.8181818181818182,0.2125,0.5294117647058824,0.6428571428571429,0.7777777777777778,0.1375,0.4545454545454545,0.4545454545454545,0.6,0.1625,0.1538461538461538,0.1538461538461538,1.0,0.275,0.3181818181818182,0.3181818181818182,0.7142857142857143,0.1111111111111111,1.0,,0.1111111111111111,,,0.4444444444444444,0.25,1.0,0.2777777777777778,0.8,0.0555555555555555,,0.3333333333333333,0.1666666666666666,0.65,0.3181818181818182,0.4988293749999999,0.52825,0.4846194444444445,0.0714285714285714,0.1224489795918367,,0.1341463414634146,0.2317073170731707,8.177777777777777,24.868571428571435,0.2117863720073664,,,,,,,,,,,,True
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,4192.0,70.0,-48.0,141.0,147.0,58.0,34.0,20.0,288.0,4.0,7.0,,,3.0,3.0,4.0,7.0,1.0,5.0,1.0,3.0,1.0,1.0,,,1.0,9.0,,1.0,,1.0,9.0,19.0,2.0,12.0,3.0,27.0,183.0,1.0,1.0,1.0,2.0,2.0,7.0,3.0,6.0,,1.0,2.0,8.0,4.0,14.0,6.0,,,1.0,8.0,1.0,2.0,,2.0,4.0,6.0,4.0,,1.0,1.0,,16.0,,4.0,4.0,2.0,,6.0,4.0,10.0,,1.0,,1.0,6.0,,2.0,1.0,,4.0,,,7.0,2.0,3.0,1.0,,4.0,,,7.0,3.0,1.0,,4.0,,,1.0,,1.0,,,,,,,,,,8.0,58.0,,1.0,0.2222222222222222,0.2222222222222222,1.0,0.1666666666666666,0.5,,0.1818181818181818,0.4736842105263157,1.0,0.5,0.3870967741935484,0.8333333333333334,0.4285714285714285,0.4090909090909091,0.875,0.5,0.3870967741935484,,0.1052631578947368,0.1428571428571428,0.1428571428571428,,,,24.539877300613497,0.8571428571428571,,0.0625,0.0952380952380952,0.1538461538461538,,0.1034482758620689,0.056338028169014,0.1176470588235294,,0.2,,0.1,0.0714285714285714,,0.1,0.3333333333333333,,,0.2258064516129032,0.5714285714285714,0.6666666666666666,0.25,0.2258064516129032,0.5714285714285714,0.6666666666666666,0.25,0.1612903225806451,0.2,0.2,,0.0967741935483871,0.3333333333333333,0.3333333333333333,1.0,0.2903225806451613,0.1111111111111111,0.1111111111111111,1.0,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.4285714285714285,1.0,,,0.1428571428571428,,0.6129032258064516,0.125,0.468435,0.41685,0.4965333333333333,0.03125,0.05,,0.2592592592592592,0.2962962962962963,8.905263157894739,28.03333333333333,0.4113475177304964,,,,1.0,,,,,,,,True
1627823,1610612743,Juancho Hernangomez,Juancho Hernangomez,1627823,DEN,6211.0,104.0,-27.0,215.0,213.0,82.0,43.0,33.0,428.0,4.0,9.0,2.0,7.0,2.0,3.0,,3.0,,,2.0,4.0,,,1.0,1.0,4.0,13.0,1.0,2.0,3.0,9.0,4.0,12.0,6.0,17.0,7.0,33.0,235.0,2.0,9.0,1.0,2.0,,7.0,2.0,5.0,4.0,10.0,2.0,18.0,4.0,4.0,15.0,3.0,2.0,,13.0,4.0,3.0,,1.0,1.0,2.0,,1.0,1.0,,,5.0,1.0,7.0,2.0,12.0,1.0,15.0,9.0,24.0,1.0,1.0,1.0,,2.0,,,2.0,1.0,2.0,,,4.0,,1.0,6.0,,12.0,,,7.0,1.0,,,7.0,,1.0,2.0,1.0,1.0,,2.0,2.0,,,,2.0,1.0,,18.0,82.0,1.0,1.0,0.5,0.6666666666666666,0.8333333333333334,0.3529411764705882,0.5,0.4,0.3529411764705882,0.3333333333333333,0.2222222222222222,0.4,0.4482758620689655,0.3181818181818182,0.5333333333333333,0.515625,0.3181818181818182,0.5625,0.5862068965517241,,0.25,0.1111111111111111,0.6666666666666666,,,,14.285714285714286,0.5,0.1428571428571428,0.2142857142857142,0.1076923076923077,0.0606060606060606,0.0263157894736842,0.1573033707865168,0.0776699029126213,0.1923076923076923,0.1,,0.0303030303030303,0.1428571428571428,0.2857142857142857,0.2142857142857142,0.0689655172413793,,0.0625,0.5,0.3103448275862069,0.4444444444444444,0.5,0.5,0.1034482758620689,,,,,,,,0.1379310344827586,0.5,0.5,1.0,0.4482758620689655,0.3076923076923077,0.3076923076923077,0.75,0.6363636363636364,0.2857142857142857,,,,,0.1818181818181818,0.5,1.0,0.2,0.6666666666666666,0.0666666666666666,1.0,0.6,0.3333333333333333,0.896551724137931,0.3076923076923077,0.5594396551724138,0.5906888888888888,0.5665566666666667,0.0967741935483871,0.1428571428571428,0.0588235294117647,0.2121212121212121,0.5454545454545454,2.5583333333333336,24.988235294117644,0.3813953488372093,1.0,,,1.0,1.0,0.125,,,,,,True
200794,1610612743,Paul Millsap,Paul Millsap,200794,DEN,7120.0,119.0,-46.0,235.0,236.0,78.0,48.0,26.0,471.0,7.0,13.0,2.0,2.0,5.0,8.0,9.0,19.0,2.0,4.0,,1.0,,,,,2.0,9.0,,,,2.0,18.0,36.0,2.0,10.0,19.0,61.0,272.0,2.0,3.0,,,7.0,11.0,7.0,13.0,,2.0,10.0,24.0,18.0,18.0,6.0,,4.0,,9.0,2.0,2.0,,5.0,4.0,9.0,2.0,2.0,4.0,1.0,,22.0,1.0,5.0,4.0,10.0,,14.0,6.0,20.0,1.0,3.0,,3.0,10.0,1.0,6.0,4.0,1.0,4.0,,,14.0,2.0,2.0,7.0,2.0,13.0,,,20.0,1.0,,,24.0,2.0,,8.0,,5.0,9.0,,,4.0,,5.0,9.0,4.0,1.0,23.0,77.0,,3.0,0.5,0.5625,1.0,0.2,,,0.2,0.5,0.6666666666666666,0.5384615384615384,0.4565217391304347,0.6666666666666666,0.4666666666666667,0.5350877192982456,0.7857142857142857,0.5714285714285714,0.217391304347826,,0.0555555555555555,0.0769230769230769,0.0526315789473684,,,,26.59176029962547,0.7142857142857143,,0.1515151515151515,0.0666666666666666,0.0930232558139534,0.0285714285714285,0.128440366972477,0.0545454545454545,0.0769230769230769,0.0571428571428571,0.0714285714285714,0.03125,0.2083333333333333,0.0384615384615384,0.25,0.1,0.0769230769230769,0.0416666666666666,0.4444444444444444,0.2826086956521739,0.5384615384615384,0.5833333333333334,0.4285714285714285,0.4130434782608695,0.4736842105263157,0.5,0.5555555555555556,0.0869565217391304,0.5,0.5,0.5,0.0217391304347826,,,,0.1956521739130435,0.2222222222222222,0.2222222222222222,1.0,0.6666666666666666,1.0,,,,,,,,0.5333333333333333,0.625,,,0.1333333333333333,,0.5,0.2222222222222222,0.4714152173913043,0.5195,0.46097,0.1538461538461538,0.1904761904761904,,0.180327868852459,0.3934426229508196,6.913888888888888,25.0,0.3319148936170212,1.0,,,2.0,,,,,,,,True
203115,1610612743,Will Barton,Will Barton,203115,DEN,34377.0,573.0,-103.0,1173.0,1171.0,323.0,246.0,141.0,2344.0,54.0,85.0,7.0,10.0,10.0,21.0,13.0,38.0,4.0,14.0,6.0,9.0,1.0,1.0,2.0,3.0,30.0,81.0,3.0,8.0,7.0,20.0,71.0,137.0,36.0,90.0,39.0,289.0,1354.0,7.0,13.0,4.0,9.0,4.0,30.0,15.0,35.0,9.0,23.0,16.0,73.0,54.0,88.0,81.0,27.0,8.0,1.0,80.0,30.0,18.0,,48.0,16.0,64.0,13.0,3.0,31.0,11.0,6.0,144.0,4.0,8.0,28.0,44.0,8.0,80.0,12.0,92.0,6.0,18.0,11.0,7.0,21.0,2.0,13.0,16.0,4.0,8.0,,5.0,37.0,3.0,11.0,19.0,,38.0,1.0,,45.0,2.0,2.0,1.0,56.0,3.0,,26.0,1.0,1.0,9.0,1.0,1.0,6.0,,3.0,10.0,5.0,,73.0,322.0,3.0,1.0,0.380281690140845,0.4029850746268656,0.75,0.4,0.4444444444444444,0.391304347826087,0.4044943820224719,0.5182481751824818,0.5384615384615384,0.4285714285714285,0.5506607929515418,0.5909090909090909,0.4913793103448275,0.5694444444444444,0.6,0.5367647058823529,0.3964757709251101,,0.1313868613138686,0.1294117647058823,0.1578947368421052,0.0714285714285714,,,21.47102526002972,0.5675675675675675,0.25,0.1282798833819242,0.0227920227920227,0.14,0.0202020202020202,0.1325966850828729,0.0218579234972677,0.0289855072463768,0.0138888888888888,0.0289855072463768,0.0184049079754601,0.0708661417322834,0.1605839416058394,0.1645569620253164,0.1401273885350318,0.1395348837209302,0.0588235294117647,0.5,0.3744493392070485,0.6352941176470588,0.7297297297297297,0.4259259259259259,0.1674008810572687,0.3421052631578947,0.40625,0.2307692307692307,0.0616740088105726,0.2857142857142857,0.3076923076923077,0.25,0.039647577092511,0.6666666666666666,0.6666666666666666,1.0,0.3568281938325991,0.3703703703703703,0.3703703703703703,0.7,0.4545454545454545,0.7,0.2857142857142857,0.0454545454545454,1.0,1.0,0.3636363636363636,0.375,0.6666666666666666,0.3620689655172414,0.4761904761904761,0.0517241379310344,0.6666666666666666,0.3448275862068966,0.35,0.7709251101321586,0.375,0.5128672566371683,0.52161875,0.5033921052631579,0.1075697211155378,0.1625,0.0109890109890109,0.1038062283737024,0.2525951557093425,5.219708029197078,25.808888888888887,0.2753623188405797,,,0.0285714285714285,2.0,,,2.0,2.0,1.0,,,True
2210,1610612743,Richard Jefferson,Richard Jefferson,2210,DEN,5019.0,84.0,-29.0,174.0,171.0,60.0,43.0,15.0,345.0,1.0,5.0,,1.0,,2.0,3.0,4.0,,1.0,,,,,,,2.0,6.0,,,2.0,2.0,4.0,10.0,2.0,6.0,2.0,16.0,196.0,,1.0,,,,,2.0,5.0,2.0,2.0,2.0,12.0,2.0,6.0,3.0,3.0,,,6.0,2.0,1.0,,4.0,4.0,8.0,2.0,2.0,4.0,,,20.0,,1.0,2.0,3.0,3.0,8.0,1.0,9.0,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,4.0,,,3.0,2.0,5.0,,,4.0,,,,5.0,1.0,,3.0,,,1.0,,,1.0,,,1.0,1.0,,12.0,60.0,,,0.25,0.25,0.5,0.3333333333333333,,1.0,0.3333333333333333,0.4,,0.4,0.4375,,0.7142857142857143,0.4444444444444444,,0.6666666666666666,0.375,,0.1,0.2,,,,,11.224489795918368,0.5,0.4285714285714285,0.0769230769230769,0.0175438596491228,0.064516129032258,,0.0714285714285714,0.0121951219512195,0.0416666666666666,,,,0.125,,0.125,0.0714285714285714,,,1.0,0.3125,0.2,0.25,1.0,0.25,0.75,0.75,,0.0625,,,,,,,,0.375,0.3333333333333333,0.3333333333333333,0.5,1.0,,,,,,,,,0.2857142857142857,,,,0.2857142857142857,1.0,0.6875,0.3333333333333333,0.47614375,0.7045,0.4313999999999999,0.1666666666666666,0.25,,,0.75,6.58,25.316666666666663,0.3448275862068966,,,,,,,,,,,,True
1628470,1610612743,Torrey Craig,Torrey Craig,1628470,DEN,4200.0,70.0,22.0,136.0,140.0,30.0,27.0,16.0,276.0,2.0,9.0,1.0,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,2.0,5.0,,,,,4.0,11.0,3.0,6.0,1.0,18.0,150.0,1.0,5.0,,,,2.0,1.0,2.0,,,,2.0,6.0,2.0,9.0,,2.0,,5.0,2.0,2.0,,2.0,3.0,5.0,2.0,1.0,2.0,,,13.0,2.0,5.0,4.0,7.0,,11.0,7.0,18.0,1.0,1.0,,1.0,,,,1.0,,,1.0,,1.0,,,2.0,,4.0,,,5.0,,1.0,1.0,2.0,,,1.0,,,2.0,1.0,,1.0,,1.0,3.0,1.0,1.0,2.0,30.0,2.0,,0.75,1.0,1.0,0.5,,,0.5,0.3636363636363636,0.2,0.5,0.5,0.2,0.5,0.5,0.2,0.5,0.3529411764705882,,0.1818181818181818,0.2222222222222222,,,,,11.875,,,0.125,0.119047619047619,0.1538461538461538,0.0869565217391304,0.1341463414634146,0.1076923076923077,0.1428571428571428,,0.25,0.0909090909090909,0.1153846153846153,0.1111111111111111,0.1666666666666666,0.1818181818181818,,0.125,0.3333333333333333,0.5294117647058824,0.2222222222222222,0.2857142857142857,0.5,0.0588235294117647,1.0,1.0,1.0,0.0588235294117647,1.0,1.0,1.0,0.0588235294117647,1.0,1.0,1.0,0.2941176470588235,0.4,0.4,1.0,1.0,0.2,,,,,,,,0.5,,,,,,0.8823529411764706,0.4,0.5395529411764706,0.5501,0.52815,0.0555555555555555,0.0833333333333333,,0.1111111111111111,0.1111111111111111,3.8454545454545457,24.616666666666664,0.2205882352941176,,,,,,,,,,1.0,,True
202702,1610612743,Kenneth Faried,Kenneth Faried,202702,DEN,13639.0,227.0,-60.0,468.0,470.0,84.0,89.0,72.0,938.0,24.0,38.0,6.0,13.0,7.0,9.0,12.0,27.0,2.0,4.0,,,,,,,,,,,,,38.0,69.0,,,16.0,92.0,531.0,9.0,20.0,,,5.0,23.0,7.0,14.0,,,5.0,19.0,52.0,24.0,,,14.0,,,,3.0,,5.0,2.0,7.0,2.0,,2.0,3.0,,16.0,5.0,27.0,10.0,25.0,6.0,41.0,32.0,73.0,2.0,7.0,6.0,1.0,7.0,1.0,4.0,7.0,,3.0,1.0,,14.0,,1.0,15.0,2.0,28.0,,,29.0,4.0,,1.0,22.0,2.0,,10.0,,2.0,9.0,,,6.0,,3.0,9.0,4.0,1.0,19.0,84.0,2.0,2.0,0.6842105263157895,0.8387096774193549,,,,,,0.5507246376811594,0.45,0.5,0.5507246376811594,0.45,0.5,0.5822784810126582,0.4791666666666667,0.5588235294117647,,,0.0434782608695652,0.0789473684210526,,,,,16.756756756756758,0.5,0.375,0.1851851851851851,0.1719745222929936,0.1333333333333333,0.0602409638554216,0.1666666666666666,0.1333333333333333,0.2,0.1607142857142857,0.1463414634146341,0.0405405405405405,0.1666666666666666,0.2156862745098039,0.1666666666666666,0.1607142857142857,0.0526315789473684,0.0714285714285714,0.4444444444444444,0.5507246376811594,0.631578947368421,0.6857142857142857,0.75,0.391304347826087,0.4444444444444444,0.4444444444444444,0.5833333333333334,0.0579710144927536,0.5,0.5,0.5,,,,,,,,,0.65,0.4615384615384615,0.1666666666666666,,,,,,,0.6428571428571429,0.7777777777777778,,,,,0.5507246376811594,,0.4790159420289854,0.5379578947368421,0.49025,0.1298701298701298,0.1298701298701298,,0.25,0.2065217391304347,4.902898550724639,,0.1794871794871795,4.0,,0.2222222222222222,4.0,,,3.0,,,,1.0,True
