EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,FoulsDrawn,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,DeadBallTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFtPoints,Steals,LostBallSteals,ShootingFouls,NonShootingFoulsDrawn,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ThreePtAssists,Arc3Assists,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,LongMidRangeAssists,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,3SecondViolations,on,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Corner3Assists,BadPassSteals,BadPassOutOfBoundsTurnovers,BlockingFouls,Charge Fouls,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,DefAtRimReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,Charge Fouls Drawn,Blocked3s,BlockedAtRim,BlockedCorner3,DefensiveGoaltends,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,HeaveAttempts,Fg3aBlocked,3pt And 1 Free Throw Trips,BlockedLongMidRange,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Technical Free Throw Trips,BlockedArc3,OffensiveGoaltends,Corner3PctBlocked
1627812,1610612742,Yogi Ferrell,Yogi Ferrell,1627812,DAL,829.0,14,-2.0,26,28.0,11.0,12.0,4.0,54,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,6.0,31.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,10.0,0.6666666666666666,0.6666666666666666,0.75,1.0,0.5,0.5,0.5,0.5,0.3333333333333333,23.333333333333336,1.0,0.2,0.125,0.15384615384615385,0.25,0.25,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,0.3333333333333333,0.5,0.5,0.48466666666666663,0.55515,0.3333333333333333,11.1,27.35,0.4230769230769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627827,1610612742,Dorian Finney-Smith,Dorian Finney-Smith,1627827,DAL,37.0,1,2.0,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627866,1610612742,Jameel Warney,Jameel Warney,1627866,DAL,1611.0,27,-5.0,49,52.0,11.0,17.0,8.0,101,5.0,6.0,1.0,4.0,1.0,2.0,,,7.0,12.0,,17.0,60.0,1.0,1.0,,2.0,6.0,8.0,,,,,,1.0,4.0,5.0,9.0,,,1.0,2.0,5.0,,2.0,10.0,0.42857142857142855,0.75,0.5833333333333334,1.0,0.5833333333333334,1.0,0.6071428571428571,1.0,,24.59016393442623,,0.36363636363636365,0.07142857142857142,0.2,0.3333333333333333,,0.5,0.8333333333333334,1.0,0.4,0.3333333333333333,0.25,0.3333333333333333,0.16666666666666666,0.5,0.5,1.0,,,0.5,0.5096583333333333,0.4281,0.11764705882352941,6.133333333333333,,0.22448979591836735,4.0,5.0,3.0,4.0,6.0,8.0,6.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.17647058823529413,0.09090909090909091,0.14285714285714285,0.4,0.16666666666666666,0.09090909090909091,0.6666666666666666,0.25,0.8333333333333334,0.8,0.25,0.5859749999999999,0.21428571428571427,0.21428571428571427,0.47058823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628372,1610612742,Dennis Smith Jr.,Dennis Smith Jr.,1628372,DAL,632.0,11,-3.0,21,20.0,5.0,10.0,5.0,41,2.0,2.0,,1.0,,2.0,2.0,1.0,2.0,5.0,2.0,6.0,21.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,,,,,1.0,,1.0,1.0,,,,1.0,1.0,,2.0,4.0,0.5,0.5,0.4,1.0,0.2857142857142857,0.5,0.375,0.6666666666666666,0.2857142857142857,27.586206896551726,,,0.16666666666666666,0.125,,0.16666666666666666,0.2857142857142857,1.0,1.0,0.5,0.14285714285714285,,,0.2857142857142857,,,,0.2857142857142857,0.5,0.5714285714285714,0.5054214285714286,0.723575,0.6666666666666666,9.4,24.9,0.23809523809523808,,,2.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,0.336,,,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203084,1610612742,Harrison Barnes,Harrison Barnes,203084,DAL,651.0,11,-7.0,21,21.0,11.0,12.0,5.0,42,1.0,1.0,,2.0,,2.0,1.0,,1.0,5.0,1.0,3.0,29.0,,1.0,,,,2.0,1.0,,1.0,,3.0,1.0,,1.0,1.0,,,,,1.0,,,10.0,,,0.2,,0.16666666666666666,,0.21428571428571427,,0.16666666666666666,25.925925925925924,,,0.25,0.125,,0.3333333333333333,0.16666666666666666,1.0,1.0,,0.3333333333333333,,,0.3333333333333333,,,,0.16666666666666666,,0.3333333333333333,0.431575,0.386,,11.279999999999998,25.2,0.5238095238095238,,,1.0,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,0.14285714285714285,0.16666666666666666,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627858,1610612742,Kyle Collinsworth,Kyle Collinsworth,1627858,DAL,993.0,17,-4.0,32,34.0,5.0,10.0,5.0,66,,2.0,1.0,1.0,,,,,1.0,3.0,,2.0,33.0,,,,,2.0,,,,1.0,,3.0,3.0,1.0,4.0,8.0,2.0,2.0,2.0,4.0,,,,4.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,12.195121951219512,1.0,0.125,0.3,0.2222222222222222,0.25,0.14285714285714285,0.6666666666666666,,,,0.3333333333333333,1.0,1.0,,,,,,,0.6666666666666666,0.5082666666666666,,,3.4333333333333336,,0.15625,,2.0,,,2.0,,,,2.0,2.0,4.0,,,,,,,,,,,,,,,,0.15384615384615385,0.2857142857142857,0.2,0.2,,0.2857142857142857,,0.6666666666666666,1.0,,,0.5668,,,,,,,,,3.0,,,,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203926,1610612742,Doug McDermott,Doug McDermott,203926,DAL,1153.0,19,-1.0,33,35.0,2.0,7.0,6.0,68,,1.0,,,,,3.0,,,1.0,3.0,3.0,45.0,,,,,,,3.0,2.0,2.0,1.0,4.0,1.0,,1.0,1.0,,,,1.0,,,,2.0,,,,,0.375,,0.375,,0.75,9.30232558139535,,,0.125,0.06666666666666667,,0.125,0.25,,,,,,,,,,,0.75,,1.0,0.5173,,,2.1,26.0,0.06060606060606061,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,911.0,15,-4.0,26,30.0,4.0,5.0,2.0,56,,,,,1.0,1.0,2.0,,1.0,1.0,2.0,5.0,36.0,,,,,,2.0,2.0,,,,,3.0,2.0,5.0,5.0,,,,1.0,,,,4.0,,,1.0,,0.8333333333333334,,0.8333333333333334,,0.6666666666666666,10.344827586206897,,0.25,0.375,0.3125,0.3333333333333333,0.75,,,,,,,,0.3333333333333333,1.0,1.0,,0.6666666666666666,,0.6666666666666666,0.4960333333333333,,,17.9,26.45,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,3.0,1.0,,1.0,0.5,0.5,0.5,0.5,1.0,,0.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,1054.0,18,-4.0,30,34.0,6.0,7.0,4.0,64,,,3.0,3.0,,,5.0,1.0,3.0,3.0,5.0,12.0,43.0,1.0,1.0,1.0,5.0,,6.0,5.0,4.0,5.0,2.0,11.0,,,,,,,,1.0,,,5.0,6.0,,,1.0,1.0,0.75,1.25,0.75,1.25,0.625,22.857142857142858,,,,,,,,,,,0.375,1.0,1.0,,,,,0.625,0.5,0.625,0.49383750000000004,0.4849,0.4166666666666667,12.166666666666666,25.939999999999998,0.2,,,,,,3.0,,,,,,,,,,,,,,,,1.5,1.5,,,,,,,,,,,,,,,0.5628,,,0.25,,,,,,,,,,1.0,1.0,,,2.0,1.0,2.0,1.0,3.0,2.0,,0.5,0.4,0.4,0.4,0.4,0.5,1.0,0.4,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628405,1610612742,Johnathan Motley,Johnathan Motley,1628405,DAL,184.0,3,3.0,6,6.0,,5.0,1.0,12,,1.0,,,,,,,,1.0,,1.0,2.0,,,,,,,,,,,,1.0,,1.0,2.0,,,1.0,,1.0,,,,,,,,,,0.25,,,33.333333333333336,,,0.3333333333333333,0.25,,0.3333333333333333,1.0,,,,,,,,,,,,,1.0,0.5616,,,1.9,,,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,2.0,,1.0,,,,,,,,0.3333333333333333,,0.25,0.3333333333333333,,,,,1.0,,,0.5616,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
