EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,PenaltyArc3FGA,ShortMidRangeAssists,LostBallSteals,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyArc3Frequency,SecondChanceArc3FGA,SecondChanceFG3A,BlockedShortMidRange,SecondChanceArc3Frequency,PenaltyAtRimFGM,PenaltyAtRimFGA,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Offensive Fouls Drawn,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,PenaltyFG3M,Fg3aBlocked,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3FGM,BlockingFoulsDrawn,PenaltyArc3Accuracy,on,SecondChanceArc3FGM,SecondChanceFtPoints,PtsUnassisted3s,HeaveAttempts,LongMidRangeAssists,SelfOReb,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Clear Path Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,Corner3PctBlocked,SelfORebPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,OffensiveGoaltends,FTOffRebounds,BlockedLongMidRange,DefensiveGoaltends,OffFTReboundPct,BlockedCorner3
1626210,1610612756,Alan Williams,Alan Williams,1626210,PHX,4221.0,70,1,141,138,29.0,35.0,11.0,279,4.0,7.0,1.0,1.0,3.0,11.0,7.0,18.0,6.0,20.0,129,1.0,2.0,2.0,1.0,3.0,1.0,3.0,12.0,2.0,2.0,3.0,1.0,7.0,8.0,4.0,3.0,1.0,23.0,1.0,2.0,3.0,13.0,3.0,19.0,3.0,22.0,5.0,5.0,3.0,2.0,3.0,4.0,7.0,1.0,9.0,13.0,2.0,1.0,9.0,1.0,9.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,29.0,1.0,0.8571428571428571,1.0,0.3888888888888889,0.5,0.3333333333333333,0.3888888888888889,0.5,0.3333333333333333,0.45454545454545453,0.5,0.375,0.16666666666666666,0.14285714285714285,0.18181818181818182,18.589743589743588,0.42857142857142855,0.6,0.29545454545454547,0.05128205128205128,0.13043478260869565,0.030303030303030304,0.23880597014925373,0.041666666666666664,0.08333333333333333,0.1,0.038461538461538464,0.32,0.2,0.3333333333333333,0.14285714285714285,1.0,0.3888888888888889,0.5714285714285714,0.6666666666666666,0.75,0.6111111111111112,0.2727272727272727,0.3333333333333333,1.0,0.5,1.0,0.3888888888888889,0.4428388888888888,0.5337999999999999,0.3961666666666666,0.22727272727272727,0.22727272727272727,0.1,0.15,5.699999999999999,0.20567375886524822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627733,1610612756,Dragan Bender,Dragan Bender,1627733,PHX,2259.0,38,-11,76,76,10.0,7.0,6.0,152,1.0,2.0,,1.0,,1.0,1.0,3.0,,14.0,73,,1.0,,,,,,2.0,,,1.0,,1.0,1.0,1.0,,,3.0,1.0,1.0,4.0,7.0,,11.0,2.0,13.0,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,2.0,2.0,2.0,,,,,10.0,,1.0,1.0,0.3333333333333333,,,0.6363636363636364,,,0.6363636363636364,,,0.3333333333333333,0.5,,14.285714285714286,1.0,,0.2692307692307692,0.043478260869565216,0.2857142857142857,0.058823529411764705,0.275,0.05,,,,0.17647058823529413,0.75,0.2,0.2857142857142857,,0.18181818181818182,0.5,1.0,1.0,0.09090909090909091,,,,1.0,,0.9090909090909091,0.5368499999999999,0.6847,0.5244,,,,,2.1999999999999997,0.13157894736842105,1.0,1.0,4.0,7.0,4.0,8.0,1.0,12.0,7.0,4.0,1.0,0.5,0.5,0.7272727272727273,0.1111111111111111,0.3333333333333333,0.09090909090909091,0.6363636363636364,0.5714285714285714,0.5714285714285714,1.0,1.0,0.5714285714285714,25.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627755,1610612756,Tyler Ulis,Tyler Ulis,1627755,PHX,2808.0,47,27,98,93,22.0,27.0,8.0,191,,,,,2.0,5.0,4.0,10.0,6.0,20.0,64,1.0,3.0,2.0,3.0,4.0,2.0,8.0,,8.0,,2.0,4.0,1.0,5.0,1.0,,3.0,11.0,1.0,1.0,3.0,1.0,,4.0,2.0,6.0,2.0,1.0,4.0,,4.0,,4.0,1.0,,1.0,,,3.0,,6.0,,2.0,1.0,1.0,1.0,1.0,,,8.0,22.0,,,,0.4,0.3333333333333333,0.75,0.4117647058823529,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5714285714285714,0.2,,0.4,22.01834862385321,1.0,,0.03125,0.03125,0.16666666666666666,0.045454545454545456,0.08,0.037037037037037035,0.1,,0.05555555555555555,0.05263157894736842,,,0.1875,1.0,,,,,0.29411764705882354,0.4,0.6666666666666666,,,,0.4117647058823529,0.44015,0.4208,0.42995,0.10526315789473684,0.16666666666666666,0.1,0.4,14.11,0.22448979591836735,1.0,,2.0,6.0,2.0,7.0,2.0,6.0,6.0,2.0,1.0,0.2857142857142857,0.2857142857142857,0.4117647058823529,,,0.058823529411764705,0.35294117647058826,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,26.21428571428571,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0.29411764705882354,0.4,0.4,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627863,1610612756,Danuel House Jr.,Danuel House Jr.,1627863,PHX,1300.0,22,-10,44,46,,3.0,4.0,90,2.0,2.0,,,1.0,1.0,3.0,3.0,,6.0,53,,,,,,,,2.0,4.0,,,,1.0,1.0,1.0,,,3.0,,,,2.0,,2.0,,2.0,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,2.0,1.0,2.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,0.6,,,0.6,,,,,,12.0,,,0.14285714285714285,,,,0.09090909090909091,,,,,0.125,0.25,,,0.5,0.4,1.0,1.0,0.5,0.2,1.0,1.0,,,,0.8,0.48888,,,,,,,4.5,,,,,2.0,,2.0,,,2.0,,,,,0.4,,,,0.4,,,,,,25.3,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627885,1610612756,Shaquille Harrison,Shaquille Harrison,1627885,PHX,2399.0,40,2,79,80,20.0,31.0,7.0,159,6.0,9.0,,,,1.0,6.0,10.0,2.0,14.0,76,,,,1.0,1.0,2.0,4.0,8.0,4.0,,,3.0,2.0,5.0,2.0,,3.0,12.0,1.0,,1.0,4.0,,5.0,1.0,6.0,5.0,5.0,1.0,,,1.0,2.0,,2.0,3.0,,,2.0,,2.0,,1.0,,,,,,,4.0,20.0,1.0,0.6666666666666666,0.6666666666666666,0.6,,1.0,0.42857142857142855,,1.0,0.4666666666666667,,1.0,,,,19.54022988505747,0.5,,0.16,,0.1111111111111111,0.058823529411764705,0.14705882352941177,0.02702702702702703,,,0.07142857142857142,0.08333333333333333,0.14285714285714285,0.3333333333333333,0.1111111111111111,,0.6428571428571429,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.07142857142857142,,,,,,0.9285714285714286,0.65465,,0.8268,0.06666666666666667,0.09090909090909091,,0.2857142857142857,2.12,0.25316455696202533,,,,4.0,,4.0,,,4.0,,,,,0.2857142857142857,,,,0.2857142857142857,,,,,,25.275000000000002,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628367,1610612756,Josh Jackson,Josh Jackson,1628367,PHX,2897.0,48,-1,100,93,22.0,21.0,6.0,193,7.0,10.0,,,2.0,6.0,11.0,22.0,4.0,29.0,89,,,,2.0,5.0,,4.0,8.0,14.0,,1.0,5.0,1.0,6.0,1.0,,5.0,13.0,1.0,,2.0,2.0,,4.0,1.0,5.0,4.0,1.0,5.0,1.0,3.0,1.0,6.0,1.0,2.0,7.0,1.0,,9.0,,7.0,1.0,4.0,2.0,2.0,2.0,2.0,,,4.0,22.0,,0.36363636363636365,0.36363636363636365,0.5,,0.4,0.5,,0.4,0.5178571428571429,,0.3333333333333333,0.045454545454545456,0.1,,31.48148148148148,0.8333333333333334,,0.07142857142857142,,0.125,0.047619047619047616,0.09090909090909091,0.02040816326530612,,,0.0625,0.10526315789473684,,,0.125,1.0,0.4,0.7,0.7777777777777778,0.5714285714285714,0.24,0.3333333333333333,0.3333333333333333,,,,0.52,0.5224540000000001,,0.54638,0.14285714285714285,0.16,,0.13793103448275862,8.736363636363636,0.22,,,1.0,3.0,1.0,3.0,,3.0,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.12,,,,0.12,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,26.2,2.0,6.0,,,3.0,,,0.24,0.3333333333333333,0.3333333333333333,,,,,,2.0,3.0,,2.0,0.6,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203584,1610612756,Troy Daniels,Troy Daniels,203584,PHX,2286.0,38,2,71,67,17.0,15.0,6.0,138,,,,,,,,2.0,,15.0,73,,,3.0,,,,6.0,,,,,1.0,,1.0,,,,2.0,,,2.0,1.0,,3.0,,3.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,6.0,17.0,,,,,,,0.46875,0.75,0.6,0.46875,0.75,0.6,,,,21.25,,,0.047619047619047616,,0.13333333333333333,,0.08333333333333333,,,,,,0.25,,,,,,,,,,,,,,0.875,0.530253125,0.55935,0.5778,,,0.2,0.4,19.799999999999997,0.23943661971830985,5.0,4.0,2.0,9.0,5.0,14.0,5.0,15.0,9.0,2.0,1.0,0.35714285714285715,0.35714285714285715,0.875,,,0.3125,0.5625,0.2222222222222222,0.25,1.0,0.8,0.2222222222222222,25.08571428571429,,2.0,1.0,1.0,,,,0.125,,,0.2,1.0,2.0,,0.5,,,,,,,,3.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,0.4,0.07142857142857142,0.1111111111111111,1.0,0.6,0.6,1.0,0.5,1.0,1.0,0.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628432,1610612756,Davon Reed,Davon Reed,1628432,PHX,949.0,16,-4,31,31,1.0,5.0,3.0,62,1.0,1.0,,,,,1.0,2.0,,5.0,26,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,2.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,0.5,,,0.4166666666666667,,,0.35714285714285715,,,,,,20.0,,,0.07142857142857142,,,,0.0625,,,,,0.16666666666666666,,,,1.0,0.16666666666666666,1.0,1.0,,,,,,,,0.8333333333333334,0.5039333333333333,,,0.14285714285714285,0.3333333333333333,,,9.2,0.03225806451612903,1.0,,1.0,3.0,1.0,4.0,,3.0,3.0,1.0,1.0,0.25,0.25,0.6666666666666666,,,0.16666666666666666,0.5,0.3333333333333333,0.5,1.0,,0.3333333333333333,26.575,,1.0,,,,,,0.16666666666666666,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,0.25,0.3333333333333333,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628409,1610612756,Alec Peters,Alec Peters,1628409,PHX,1037.0,17,-5,34,36,9.0,17.0,2.0,70,,,,,,,,,,,34,,,,,,,,,,,,1.0,,1.0,,,1.0,2.0,1.0,,,1.0,,1.0,1.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,10.81081081081081,,,0.16666666666666666,,,0.1,0.07692307692307693,0.058823529411764705,,,0.125,,,1.0,,,,,,,,,,,,,1.0,0.5132249999999999,0.48135,0.45225,,,,,,0.2647058823529412,3.0,1.0,,1.0,,4.0,1.0,,1.0,,,,,1.0,,,0.75,0.25,,,,1.0,,23.825000000000003,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203901,1610612756,Elfrid Payton,Elfrid Payton,203901,PHX,186.0,3,-4,5,5,5.0,,,10,,,,,,,,,,,10,,,,,,,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
