EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,DefPoss,PenaltyDefPoss,TotalPoss,Minutes,PlusMinus,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsUnassisted2s,NonHeaveArc3FGA,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,PenaltyFG3A,Corner3Frequency,PenaltyCorner3Frequency,PenaltyShotQualityAvg,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,FoulsDrawn,Loose Ball Fouls Drawn,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2A,PenaltyFG2A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,LongMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,LongMidRangeFGM,FtPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,FTDefRebounds,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChancePointsPct,PenaltyPointsPct,Fouls,NonShootingPenaltyNonTakeFouls,Loose Ball Fouls,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsPutbacks,Fg2aBlocked,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,ShootingFouls,BlockingFouls,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,HeaveAttempts,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedCorner3,Fg3aBlocked,BlockedLongMidRange,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,3SecondViolations,Clear Path Fouls
1627098,1610612737,Malcolm Delaney,Malcolm Delaney,1627098,ATL,4.0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627819,1610612737,Isaiah Taylor,Isaiah Taylor,1627819,ATL,438.0,16,16,31,7.0,15.0,15.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,4.0,1.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.75,0.6,0.6,0.2,29.41176470588235,0.14285714285714285,0.125,0.16666666666666666,1.0,0.2,1.0,1.0,0.6,0.6666666666666666,0.6666666666666666,0.2,0.4,0.4163,6.575,25.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627852,1610612737,Nicolas Brussino,Nicolas Brussino,1627852,ATL,594.0,22,22,42,10.0,17.0,20.0,8.0,3.0,,,,,1.0,,,2.0,,8.0,,1.0,,,,,3.0,3.0,3.0,,,,,,,8.0,,,,1.0,8.695652173913043,0.2727272727272727,0.21428571428571427,0.3,,,,,,,,0.5,1.0,0.5529,,24.05,0.4,1.0,1.0,1.0,0.5,1.0,0.5829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628381,1610612737,John Collins,John Collins,1628381,ATL,312.0,10,10,20,5.0,11.0,10.0,1.0,2.0,,1.0,,,,,1.0,,,4.0,,,1.0,1.0,1.0,3.0,2.0,3.0,4.0,,,,,,,1.0,,,,,8.333333333333334,0.5,0.6,0.3333333333333333,,1.0,,,,,,,1.0,0.609,1.6,,0.1,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201158,1610612737,Marco Belinelli,Marco Belinelli,201158,ATL,4.0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628416,1610612737,Tyler Dorsey,Tyler Dorsey,1628416,ATL,590.0,21,21,41,10.0,17.0,20.0,8.0,3.0,1.0,1.0,,,5.0,1.0,2.0,5.0,8.0,8.0,2.0,5.0,,1.0,,2.0,1.0,1.0,1.0,,,,,,,8.0,0.5,0.5714285714285714,0.5714285714285714,0.7142857142857143,39.130434782608695,0.09090909090909091,0.07142857142857142,0.1,,0.14285714285714285,1.0,1.0,,,,0.7142857142857143,0.8571428571428571,0.4654071428571429,11.25,25.839999999999996,0.4,,,3.0,,,0.425625,,,,,1.0,1.0,,,,,,,,1.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.5,0.4,0.4,1.0,0.14285714285714285,0.4,0.4,0.5,0.75,0.4,0.2754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202337,1610612737,Luke Babbitt,Luke Babbitt,202337,ATL,590.0,21,21,41,10.0,17.0,20.0,8.0,3.0,,,,,1.0,2.0,2.0,1.0,9.0,8.0,,1.0,,,,,1.0,2.0,2.0,,,,,,,8.0,1.0,1.1666666666666667,1.125,0.3333333333333333,17.391304347826086,0.09090909090909091,0.07142857142857142,0.1,,,,,,,,0.3333333333333333,0.3333333333333333,0.45366666666666666,16.75,25.0,0.4,,,,,,0.4093,,,,,1.0,1.0,,,,,,,,2.0,1.0,,1.0,,2.0,3.0,,1.0,,,,,,,1.0,1.0,1.0,,0.6666666666666666,1.0,1.0,1.0,,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,6.0,4.0,1.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2222222222222222,0.6666666666666666,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203473,1610612737,Dewayne Dedmon,Dewayne Dedmon,203473,ATL,102.0,4,4,7,2.0,2.0,3.0,,,,,,,,1.0,1.0,,2.0,2.0,2.0,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,33.333333333333336,0.25,0.2,0.25,,,,,,,,,,0.4053,18.2,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203488,1610612737,Mike Muscala,Mike Muscala,203488,ATL,180.0,8,8,15,3.0,4.0,7.0,7.0,1.0,,,,,,,,,,2.0,,,,,,,,1.0,1.0,,,,,,,7.0,,,,,,,0.25,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203705,1610612737,Josh Magette,Josh Magette,203705,ATL,156.0,6,6,11,3.0,2.0,5.0,5.0,1.0,,,,1.0,,,1.0,,,2.0,,,,1.0,,2.0,,,,,,,,,,5.0,,,,,16.666666666666668,,,,,,,,1.0,,,,,0.4389,9.1,,1.0,,,,,,0.4389,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
