EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,HeaveAttempts,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,DefFTReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Corner3Assists,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,StepOutOfBoundsTurnovers,OffensiveGoaltends,Blocked3s,BlockedArc3,LongMidRangePctBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,on,3pt And 1 Free Throw Trips,3SecondViolations,DefensiveGoaltends,Clear Path Fouls
101141,1610612755,Ersan Ilyasova,Ersan Ilyasova,101141,PHI,5041.0,84,-2.0,176,172,81.0,92.0,23.0,348,6.0,11.0,2.0,2.0,1.0,3.0,2.0,9.0,2.0,4.0,2.0,8.0,3.0,10.0,24.0,2.0,8.0,2.0,28.0,195,3.0,6.0,2.0,8.0,1.0,7.0,3.0,1.0,3.0,14.0,6.0,6.0,2.0,8.0,2.0,2.0,5.0,2.0,7.0,2.0,1.0,2.0,2.0,16.0,3.0,4.0,1.0,4.0,7.0,11.0,8.0,19.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,5.0,10.0,1.0,1.0,8.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,81.0,3.0,1.0,0.7,0.7777777777777778,1.0,0.25,0.25,0.4166666666666667,0.5,0.14285714285714285,0.40625,0.5,0.1,0.42424242424242425,0.5714285714285714,0.13636363636363635,0.25,0.08333333333333333,0.18181818181818182,17.647058823529413,0.3333333333333333,0.2,0.11290322580645161,0.08163265306122448,0.125,0.08571428571428572,0.11702127659574468,0.08333333333333333,0.11764705882352941,0.05263157894736842,0.07692307692307693,0.07142857142857142,0.14285714285714285,0.2222222222222222,0.07407407407407407,0.058823529411764705,0.12,0.14285714285714285,0.34375,0.5454545454545454,0.6666666666666666,0.8333333333333334,0.28125,0.2222222222222222,0.2222222222222222,0.5,0.125,0.5,0.5,0.5,0.25,0.25,0.25,1.0,0.3333333333333333,1.0,0.5,0.3,0.3333333333333333,0.3,0.59375,0.25,0.462053125,0.48183333333333334,0.46271500000000004,0.03125,0.041666666666666664,0.2857142857142857,0.10714285714285714,6.929166666666667,26.0,0.4602272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101161,1610612755,Amir Johnson,Amir Johnson,101161,PHI,8073.0,135,12.0,270,277,82.0,68.0,24.0,547,7.0,12.0,4.0,7.0,2.0,5.0,3.0,10.0,2.0,2.0,,2.0,1.0,12.0,24.0,1.0,4.0,7.0,34.0,260,4.0,7.0,3.0,11.0,5.0,9.0,2.0,4.0,14.0,14.0,10.0,3.0,4.0,1.0,,4.0,9.0,2.0,11.0,2.0,6.0,,3.0,24.0,,10.0,,11.0,12.0,24.0,10.0,34.0,9.0,4.0,5.0,6.0,5.0,4.0,,10.0,2.0,11.0,20.0,3.0,1.0,9.0,2.0,,12.0,,4.0,2.0,14.0,82.0,1.0,2.0,0.5833333333333334,0.7,1.0,0.25,0.3333333333333333,0.5,0.5714285714285714,0.5555555555555556,0.48214285714285715,0.5714285714285714,0.45454545454545453,0.5,0.55,0.5,0.14285714285714285,0.16666666666666666,0.16666666666666666,14.521452145214523,0.6,,0.1411764705882353,0.1388888888888889,0.18032786885245902,,0.15753424657534246,0.08403361344537816,0.08333333333333333,0.14285714285714285,0.23076923076923078,,,0.08571428571428572,0.23076923076923078,0.125,0.16326530612244897,0.25,0.42857142857142855,0.5833333333333334,0.7,0.5714285714285714,0.35714285714285715,0.3,0.375,0.6666666666666666,0.07142857142857142,1.0,1.0,0.5,0.07142857142857142,,,,1.0,0.5714285714285714,0.25,0.45454545454545453,0.4,0.09090909090909091,0.5714285714285714,,0.47452222222222223,0.5673166666666667,0.4801800000000001,0.125,0.14285714285714285,0.3235294117647059,0.4117647058823529,5.7124999999999995,29.925,0.3037037037037037,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,5.0,2.0,7.0,4.0,0.2,0.16666666666666666,0.1,0.5714285714285714,0.07142857142857142,0.5,0.5,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1626147,1610612755,Justin Anderson,Justin Anderson,1626147,PHI,31145.0,519,-85.0,1052,1065,409.0,402.0,120.0,2117,43.0,65.0,9.0,17.0,18.0,25.0,3.0,22.0,7.0,12.0,25.0,72.0,27.0,53.0,99.0,34.0,103.0,28.0,236.0,1162,11.0,23.0,,31.0,20.0,33.0,37.0,14.0,81.0,72.0,34.0,96.0,12.0,71.0,25.0,13.0,17.0,8.0,25.0,7.0,13.0,1.0,3.0,58.0,10.0,13.0,2.0,31.0,30.0,68.0,25.0,93.0,15.0,12.0,3.0,7.0,6.0,9.0,1.0,16.0,5.0,26.0,54.0,3.0,1.0,31.0,4.0,2.0,38.0,4.0,18.0,3.0,81.0,409.0,9.0,3.0,0.6792452830188679,0.7659574468085106,0.9411764705882353,0.3300970873786408,0.3333333333333333,0.5353535353535354,0.4782608695652174,0.6060606060606061,0.5148514851485149,0.5,0.4785714285714286,0.5388127853881278,0.5,0.5192307692307693,0.5099009900990099,0.13131313131313133,0.09230769230769231,19.698239731768652,0.4375,0.05714285714285714,0.10273972602739725,0.0436241610738255,0.13963963963963963,0.05128205128205128,0.11867704280155641,0.04665314401622718,0.04040404040404041,0.05511811023622047,0.027777777777777776,0.04516129032258064,0.075,0.07692307692307693,0.1206896551724138,0.10588235294117647,0.13333333333333333,0.16666666666666666,0.3217821782178218,0.6615384615384615,0.7288135593220338,0.7209302325581395,0.10891089108910891,0.13636363636363635,0.2,0.6666666666666666,0.0594059405940594,0.5833333333333334,0.5833333333333334,0.42857142857142855,0.3564356435643564,0.3472222222222222,0.3472222222222222,0.96,0.5483870967741935,0.5294117647058824,0.2222222222222222,0.35714285714285715,0.72,0.38571428571428573,0.8316831683168316,0.352112676056338,0.5478412935323382,0.5928904761904761,0.543736231884058,0.08333333333333333,0.1592920353982301,0.13135593220338984,0.3432203389830508,4.6141414141414145,25.634951456310688,0.3887832699619772,9.0,31.0,10.0,1.0,7.0,5.0,2.0,1.0,7.0,5.0,1.0,7.0,5.0,0.3181818181818182,0.23333333333333334,0.05102040816326531,0.7142857142857143,0.15346534653465346,0.2903225806451613,0.2903225806451613,0.8888888888888888,0.14285714285714285,2.0,3.0,1.0,1.0,5.0,8.0,3.0,8.0,9.0,6.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.375,0.24324324324324326,0.0967741935483871,0.6666666666666666,1.0,0.16129032258064516,0.2,1.0,0.1,0.2962962962962963,,,,,,,,,,,,,,True,,,,
1627732,1610612755,Ben Simmons,Ben Simmons,1627732,PHI,14214.0,237,-23.0,477,493,156.0,154.0,52.0,970,28.0,37.0,4.0,8.0,10.0,12.0,14.0,35.0,2.0,4.0,,3.0,2.0,44.0,76.0,,3.0,13.0,101.0,546,4.0,8.0,1.0,9.0,12.0,22.0,2.0,3.0,27.0,24.0,64.0,,8.0,,,2.0,38.0,25.0,63.0,21.0,28.0,4.0,6.0,151.0,4.0,9.0,1.0,27.0,13.0,44.0,14.0,58.0,8.0,4.0,4.0,15.0,13.0,9.0,,24.0,10.0,4.0,18.0,,1.0,27.0,,2.0,25.0,1.0,10.0,3.0,27.0,156.0,3.0,3.0,0.2727272727272727,0.3,,,,0.5789473684210527,0.5,0.5454545454545454,0.5569620253164557,0.5,0.5,0.554945054945055,0.5,0.46551724137931033,0.0379746835443038,0.02631578947368421,0.02702702702702703,21.256931608133087,0.625,0.058823529411764705,0.11607142857142858,0.07692307692307693,0.24107142857142858,0.046511627906976744,0.17857142857142858,0.06403940886699508,0.07317073170731707,0.09433962264150944,0.043478260869565216,0.05714285714285714,,0.047619047619047616,0.14285714285714285,0.17857142857142858,0.26744186046511625,0.15384615384615385,0.46835443037974683,0.7567567567567568,0.7777777777777778,0.42857142857142855,0.4430379746835443,0.4,0.4117647058823529,,0.05063291139240506,0.5,0.5,,0.0379746835443038,,,,1.0,0.5,,0.5,0.8333333333333334,0.08333333333333333,0.5063291139240507,,0.5127934210526316,0.6817142857142856,0.521959090909091,0.11363636363636363,0.11764705882352941,0.0891089108910891,0.26732673267326734,5.9223684210526315,67.7,0.3270440251572327,,,,3.0,4.0,7.0,4.0,2.0,3.0,2.0,1.0,3.0,2.0,0.02857142857142857,0.3333333333333333,0.23333333333333334,0.6666666666666666,,,,,,,,,,,,,,,,4.0,2.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201158,1610612755,Marco Belinelli,Marco Belinelli,201158,PHI,3653.0,61,-27.0,128,129,53.0,49.0,13.0,257,1.0,2.0,,,1.0,1.0,,,4.0,6.0,7.0,14.0,4.0,5.0,8.0,7.0,15.0,,31.0,153,,,,,2.0,2.0,5.0,,7.0,10.0,,18.0,,14.0,7.0,,3.0,1.0,4.0,1.0,3.0,,,9.0,,,,,2.0,2.0,,2.0,1.0,,1.0,2.0,1.0,1.0,,3.0,,2.0,3.0,,,1.0,,1.0,,,,,7.0,53.0,,,1.0,1.0,0.8571428571428571,0.4666666666666667,0.4666666666666667,0.625,,1.0,0.6739130434782609,,0.5,0.6739130434782609,,0.5,0.6521739130434783,,,17.931034482758623,0.6666666666666666,,0.045454545454545456,,,,0.031746031746031744,,,,,,,0.06666666666666667,0.045454545454545456,,,,0.08695652173913043,0.5,0.5,1.0,,,,,0.2608695652173913,0.6666666666666666,0.6666666666666666,1.0,0.6086956521739131,0.5,0.5,0.8571428571428571,,,,0.14285714285714285,1.0,0.5714285714285714,0.7391304347826086,0.5,0.5127347826086955,,0.5382571428571429,,,,0.22580645161290322,15.4125,25.95333333333333,0.4140625,,1.0,1.0,,,,1.0,1.0,3.0,2.0,1.0,3.0,1.0,,,,0.3333333333333333,0.043478260869565216,,,,0.14285714285714285,,,,,1.0,1.0,,1.0,1.0,3.0,,,,,,,,,,,0.2,,,,1.0,,,,0.25,,,,,,,,,,,,,,True,,,,
204456,1610612755,T.J. McConnell,T.J. McConnell,204456,PHI,19710.0,328,-62.0,662,669,295.0,292.0,78.0,1331,15.0,25.0,1.0,1.0,5.0,12.0,9.0,28.0,7.0,15.0,,2.0,2.0,31.0,68.0,5.0,8.0,3.0,80.0,734,2.0,5.0,,4.0,9.0,30.0,5.0,3.0,30.0,22.0,40.0,15.0,2.0,,,8.0,41.0,26.0,67.0,15.0,29.0,5.0,7.0,160.0,3.0,1.0,,16.0,22.0,38.0,4.0,42.0,15.0,10.0,5.0,12.0,10.0,7.0,1.0,19.0,11.0,10.0,24.0,1.0,1.0,7.0,,,4.0,,,2.0,30.0,295.0,7.0,2.0,0.3548387096774194,0.36666666666666664,1.0,0.625,0.8333333333333334,0.45588235294117646,0.4,0.3,0.506578947368421,0.4,0.38571428571428573,0.5128205128205128,0.4,0.40540540540540543,0.10526315789473684,0.11764705882352941,0.16,12.898936170212767,0.631578947368421,,0.11702127659574468,0.004901960784313725,0.13008130081300814,0.02608695652173913,0.12218649517684887,0.012539184952978056,,,0.020833333333333332,0.03409090909090909,,0.1509433962264151,0.06578947368421052,0.15254237288135594,0.1485148514851485,0.045454545454545456,0.32894736842105265,0.6,0.7142857142857143,0.4666666666666667,0.3684210526315789,0.32142857142857145,0.375,0.2222222222222222,0.19736842105263158,0.4666666666666667,0.4666666666666667,0.2857142857142857,0.02631578947368421,,,,0.2,1.0,,0.34285714285714286,0.4166666666666667,0.05714285714285714,0.4342105263157895,,0.46044324324324315,0.4649666666666667,0.43621515151515156,,,0.05,0.375,8.341176470588234,33.9,0.44561933534743203,5.0,6.0,3.0,2.0,,,,2.0,1.0,1.0,,1.0,,0.14285714285714285,,,,0.07894736842105263,0.8333333333333334,0.8333333333333334,1.0,0.08571428571428572,,,3.0,,,,,,3.0,,11.0,3.0,1.0,,,3.0,,,,,0.6,,,,,,,1.0,,2.0,,,,,,,,,,,,,True,,,,
1626158,1610612755,Richaun Holmes,Richaun Holmes,1626158,PHI,7840.0,131,-41.0,273,264,96.0,117.0,38.0,537,18.0,23.0,3.0,6.0,5.0,5.0,2.0,11.0,2.0,5.0,1.0,5.0,1.0,22.0,39.0,1.0,7.0,6.0,53.0,311,3.0,8.0,,6.0,6.0,11.0,1.0,2.0,14.0,40.0,4.0,3.0,2.0,5.0,1.0,,6.0,3.0,9.0,3.0,4.0,,2.0,21.0,3.0,9.0,,9.0,15.0,26.0,12.0,38.0,2.0,1.0,1.0,2.0,2.0,1.0,,3.0,1.0,7.0,10.0,,,9.0,,1.0,10.0,2.0,5.0,1.0,14.0,96.0,1.0,1.0,0.9090909090909091,0.9523809523809523,1.0,0.14285714285714285,0.14285714285714285,0.5641025641025641,0.375,0.5454545454545454,0.5108695652173914,0.375,0.5,0.53,0.375,0.5,0.15217391304347827,,,16.878980891719745,0.6666666666666666,,0.18292682926829268,0.10344827586206896,0.1956521739130435,0.05555555555555555,0.1875,0.0851063829787234,0.13043478260869565,0.09302325581395349,0.09523809523809523,0.046511627906976744,0.09090909090909091,0.2,0.15789473684210525,0.20833333333333334,0.2222222222222222,0.1,0.5,0.782608695652174,0.782608695652174,0.9444444444444444,0.2391304347826087,0.18181818181818182,0.18181818181818182,0.5,0.10869565217391304,0.4,0.4,1.0,0.10869565217391304,0.2,0.2,1.0,0.75,0.5,0.6666666666666666,0.4166666666666667,1.0,0.08333333333333333,0.6521739130434783,0.2,0.5508684782608697,0.5966400000000001,0.5232166666666668,0.10204081632653061,0.11904761904761904,0.11320754716981132,0.2641509433962264,5.938461538461538,25.6,0.3516483516483517,,2.0,,,2.0,4.0,,,5.0,1.0,4.0,5.0,3.0,,0.2857142857142857,0.17391304347826086,0.6,0.043478260869565216,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,2048.0,34,-29.0,73,69,32.0,31.0,11.0,142,2.0,2.0,1.0,1.0,2.0,2.0,,1.0,,4.0,3.0,5.0,2.0,2.0,7.0,3.0,6.0,,13.0,92,1.0,1.0,,2.0,2.0,4.0,2.0,,10.0,,4.0,9.0,2.0,5.0,3.0,1.0,1.0,,1.0,,1.0,,,2.0,,1.0,,1.0,2.0,3.0,1.0,4.0,1.0,1.0,,,,,,,,5.0,7.0,1.0,,,,,,,,,10.0,32.0,1.0,,,,1.0,0.5,0.5,0.2857142857142857,1.0,0.5,0.5,1.0,0.8333333333333334,0.5,1.0,0.8333333333333334,0.46153846153846156,0.14285714285714285,,15.294117647058824,,,0.10526315789473684,0.037037037037037035,0.09090909090909091,,0.1,0.024390243902439025,0.1111111111111111,,,,,0.2,0.14285714285714285,,0.1,,0.15384615384615385,1.0,1.0,,0.07692307692307693,,,,0.3076923076923077,,,,0.38461538461538464,0.6,0.6,1.0,1.0,1.0,,0.3333333333333333,1.0,0.3333333333333333,0.6153846153846154,0.6,0.4988923076923077,0.7981,0.5496916666666666,,,0.15384615384615385,0.7692307692307693,10.87142857142857,26.133333333333336,0.4383561643835616,,1.0,,,,,,,,,,1.0,1.0,,,,1.0,0.07692307692307693,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,1.0,0.25,,,,,,,,,True,,,,
1627789,1610612755,Timothe Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,1627789,PHI,6996.0,117,-1.0,234,242,71.0,98.0,29.0,476,3.0,14.0,1.0,1.0,,10.0,,2.0,1.0,2.0,5.0,13.0,3.0,4.0,18.0,8.0,20.0,5.0,37.0,234,1.0,1.0,,2.0,,10.0,4.0,4.0,10.0,4.0,4.0,24.0,,13.0,5.0,4.0,7.0,2.0,9.0,,4.0,2.0,1.0,20.0,,,,2.0,4.0,6.0,,6.0,,,,3.0,2.0,2.0,1.0,5.0,1.0,4.0,11.0,,,4.0,,,8.0,,1.0,1.0,10.0,71.0,2.0,1.0,0.5,0.5,1.0,0.4,0.4,0.2222222222222222,1.0,,0.42105263157894735,0.2,0.21428571428571427,0.45121951219512196,0.2,0.3125,0.5263157894736842,0.2222222222222222,0.21428571428571427,17.037037037037035,0.6,,0.05063291139240506,,0.043478260869565216,,0.048,,,,,,,0.043478260869565216,0.03333333333333333,0.07692307692307693,0.02702702702702703,0.1111111111111111,0.3684210526315789,0.21428571428571427,0.2727272727272727,0.3333333333333333,0.05263157894736842,,,,0.05263157894736842,0.5,0.5,1.0,0.34210526315789475,0.38461538461538464,0.38461538461538464,1.0,0.2,1.0,,0.7142857142857143,,0.21428571428571427,0.8947368421052632,0.38461538461538464,0.5221342105263159,0.5126,0.514475,0.05,0.05263157894736842,0.05405405405405406,0.2702702702702703,4.616666666666666,25.095,0.3034188034188034,3.0,7.0,1.0,,,,1.0,1.0,,,,,,0.5,,,,0.18421052631578946,0.42857142857142855,0.42857142857142855,1.0,0.07142857142857142,,3.0,1.0,,1.0,1.0,,4.0,2.0,,2.0,,,,,,,,,,0.5,0.6,,,0.2,,,1.0,0.3333333333333333,,,,,,1.0,1.0,0.047619047619047616,,,,,,True,,,,
1628365,1610612755,Markelle Fultz,Markelle Fultz,1628365,PHI,3061.0,51,-6.0,106,104,47.0,37.0,16.0,210,5.0,7.0,1.0,2.0,1.0,2.0,2.0,11.0,,2.0,,,,7.0,20.0,,,2.0,16.0,106,1.0,3.0,,2.0,3.0,9.0,,2.0,8.0,4.0,10.0,,,,,3.0,7.0,5.0,12.0,4.0,7.0,,,29.0,2.0,1.0,,2.0,5.0,7.0,3.0,10.0,1.0,1.0,,2.0,,1.0,,3.0,2.0,1.0,2.0,,,4.0,,1.0,4.0,,,2.0,8.0,47.0,,2.0,0.2857142857142857,0.2857142857142857,,,,0.35,0.3333333333333333,0.3333333333333333,0.35,0.3333333333333333,0.3333333333333333,0.36363636363636365,0.3333333333333333,0.36363636363636365,,0.15,0.14285714285714285,20.491803278688526,0.6666666666666666,,0.15151515151515152,0.025,0.08695652173913043,0.11764705882352941,0.125,0.05263157894736842,,0.041666666666666664,,0.14285714285714285,,0.09090909090909091,0.15384615384615385,0.2222222222222222,0.10526315789473684,,0.35,0.7142857142857143,0.8333333333333334,0.2,0.55,0.18181818181818182,0.2222222222222222,0.5,0.1,,,,,,,,0.6666666666666666,0.5,,0.2222222222222222,0.5,,0.35,,0.44715499999999986,0.3432,0.42619999999999997,,,0.125,0.5,7.565,,0.44339622641509435,,,,,,,,2.0,2.0,1.0,1.0,2.0,1.0,0.18181818181818182,,,0.5,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
