EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Travels,SecondChanceCorner3FGM,PtsUnassisted3s,PtsPutbacks,FTOffRebounds,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceFtPoints,Technical Free Throw Trips,BlockedCorner3,SecondChanceCorner3PctAssisted,DefensiveGoaltends,3SecondViolations,3pt And 1 Free Throw Trips,on,Corner3PctBlocked,Clear Path Fouls
1626192,1610612757,Pat Connaughton,Pat Connaughton,1626192,POR,33582.0,560,43,1137,1132,340.0,393,148,2269,25,39,3.0,6.0,5.0,9.0,2.0,13.0,4.0,15.0,2.0,9.0,1.0,1.0,6.0,27.0,74.0,3.0,6.0,10.0,21.0,31,67,29.0,83.0,13.0,162,1207.0,3.0,6.0,3.0,7.0,15.0,7.0,16.0,11.0,27.0,6.0,53.0,44.0,18.0,87.0,1.0,73.0,27.0,8.0,1.0,11.0,12.0,23.0,11.0,1.0,6.0,2.0,3.0,58.0,6.0,3.0,23.0,23.0,2.0,48.0,9.0,57.0,1.0,7.0,4.0,3.0,9.0,3.0,8.0,9.0,1.0,1.0,1.0,18.0,1.0,9.0,28.0,3.0,42.0,2.0,1.0,15.0,2.0,1.0,15.0,2.0,5.0,1.0,2.0,6.0,1.0,1.0,3.0,2.0,1.0,7.0,6.0,1.0,51.0,332.0,1.0,0.7096774193548387,0.7096774193548387,1.0,0.3493975903614458,0.42857142857142855,0.4074074074074074,0.35365853658536583,0.4626865671641791,0.5,0.4375,0.49666666666666665,0.5769230769230769,0.5465116279069767,0.5192307692307693,0.5769230769230769,0.5760869565217391,0.5533333333333333,0.012048192771084338,0.11940298507462686,0.1282051282051282,0.23076923076923078,0.013513513513513514,13.374327440430438,0.5,0.05714285714285714,0.06927710843373494,0.008595988538681949,0.11219512195121951,0.028708133971291867,0.0856610800744879,0.016129032258064516,0.013986013986013986,0.008547008547008548,0.028409090909090908,0.030303030303030304,0.05925925925925926,0.047619047619047616,0.10869565217391304,0.11801242236024845,0.09090909090909091,0.012658227848101266,0.8571428571428571,0.26,0.6410256410256411,0.7352941176470589,0.76,0.08666666666666667,0.15384615384615385,0.2,1.0,0.1,0.26666666666666666,0.26666666666666666,0.25,0.06,0.2222222222222222,0.2222222222222222,1.0,0.49333333333333335,0.36486486486486486,0.3698630136986301,1.0,0.46153846153846156,0.5,0.6666666666666666,0.07692307692307693,0.46153846153846156,0.5,1.0,0.20930232558139536,0.5555555555555556,0.13953488372093023,0.16666666666666666,0.4883720930232558,0.47619047619047616,0.8133333333333334,0.3698630136986301,0.5358734899328859,0.62381,0.5374000000000001,0.03896103896103896,0.07142857142857142,0.011904761904761904,0.09259259259259259,0.3271604938271605,6.46417910447761,26.040963855421676,0.2990325417766051,,,,,,,,,,,,,,,,,,,,,,True,,
1627735,1610612757,Wade Baldwin IV,Wade Baldwin IV,1627735,POR,1420.0,24,-9,47,50,22.0,11,1,97,3,4,,,2.0,2.0,,2.0,,,,,,,,2.0,2.0,,,1.0,1.0,3,6,2.0,2.0,2.0,14,60.0,,,,,,2.0,3.0,1.0,1.0,1.0,8.0,,6.0,6.0,,2.0,2.0,,,1.0,1.0,2.0,1.0,,1.0,,,5.0,,,,,,,,,,2.0,1.0,1.0,,,,1.0,,,,1.0,,,1.0,,3.0,,,2.0,,,3.0,1.0,2.0,,,,,,,,,,,,8.0,22.0,,,,1.0,1.0,,1.0,1.0,0.5,,0.6666666666666666,0.75,,0.875,0.7777777777777778,,1.0,0.25,,,,,,20.833333333333336,,,,,,,,,,,,,,,,,,,,0.5,0.75,0.75,,0.25,,,,,,,,,,,,0.25,1.0,1.0,1.0,,,,,,,,0.5,1.0,,,0.25,1.0,0.75,1.0,0.56660625,,0.6415,0.2222222222222222,0.2857142857142857,,,0.5714285714285714,4.999999999999999,25.2,0.46808510638297873,1.0,,,,,,,,,,,,,,,,,,,,,True,,
1628380,1610612757,Zach Collins,Zach Collins,1628380,POR,23934.0,399,-53,769,776,155.0,191,85,1545,17,29,4.0,7.0,3.0,3.0,11.0,18.0,3.0,8.0,4.0,12.0,1.0,1.0,2.0,9.0,31.0,,3.0,3.0,6.0,31,55,13.0,43.0,16.0,117,912.0,7.0,12.0,1.0,4.0,17.0,7.0,9.0,4.0,8.0,4.0,30.0,40.0,22.0,36.0,,31.0,9.0,7.0,,8.0,4.0,12.0,2.0,2.0,5.0,1.0,2.0,28.0,4.0,9.0,23.0,32.0,6.0,61.0,14.0,75.0,1.0,7.0,4.0,3.0,11.0,2.0,6.0,9.0,2.0,5.0,,20.0,3.0,4.0,39.0,1.0,56.0,2.0,1.0,23.0,,1.0,25.0,3.0,12.0,,2.0,8.0,1.0,1.0,7.0,,1.0,9.0,3.0,,30.0,154.0,2.0,0.6451612903225806,0.7692307692307693,0.9230769230769231,0.3023255813953488,0.25,0.5,0.3023255813953488,0.5636363636363636,0.5833333333333334,0.7777777777777778,0.5153061224489796,0.53125,0.7647058823529411,0.536697247706422,0.53125,0.75,0.4387755102040816,,0.12727272727272726,0.1724137931034483,0.05555555555555555,,14.965197215777264,0.55,0.2857142857142857,0.13793103448275862,0.04035874439461883,0.16666666666666666,0.02857142857142857,0.14864864864864866,0.03581267217630854,0.08108108108108109,0.02531645569620253,0.034782608695652174,,0.0989010989010989,0.171875,0.15584415584415584,0.16071428571428573,0.19230769230769232,0.022222222222222223,0.3333333333333333,0.29591836734693877,0.5862068965517241,0.7083333333333334,0.7647058823529411,0.1836734693877551,0.6111111111111112,0.6470588235294118,0.36363636363636365,0.08163265306122448,0.375,0.42857142857142855,1.0,0.12244897959183673,0.3333333333333333,0.3333333333333333,0.75,0.3163265306122449,0.2903225806451613,0.2903225806451613,1.0,0.4375,0.5714285714285714,,0.0625,0.1875,,,0.17647058823529413,1.0,0.11764705882352941,0.5,0.35294117647058826,0.5,0.7346938775510204,0.2903225806451613,0.5309158163265307,0.5733333333333334,0.4870441176470588,0.11214953271028037,0.1875,,0.1452991452991453,0.2564102564102564,6.580000000000001,24.50697674418605,0.20156046814044212,1.0,1.0,3.0,10.0,1.0,3.0,1.0,2.0,1.0,2.0,0.125,0.05263157894736842,0.014285714285714285,1.0,,,,,,,,True,,
202323,1610612757,Evan Turner,Evan Turner,202323,POR,122034.0,2034,-51,4074,4062,857.0,980,470,8136,55,85,12.0,20.0,13.0,16.0,92.0,211.0,69.0,149.0,20.0,61.0,3.0,3.0,9.0,22.0,71.0,5.0,8.0,3.0,7.0,216,445,42.0,132.0,91.0,649,4406.0,23.0,44.0,7.0,11.0,79.0,37.0,75.0,6.0,16.0,35.0,127.0,102.0,330.0,123.0,,71.0,22.0,15.0,,107.0,66.0,173.0,55.0,11.0,66.0,18.0,23.0,412.0,8.0,22.0,91.0,107.0,16.0,214.0,30.0,244.0,8.0,47.0,28.0,19.0,61.0,18.0,32.0,37.0,5.0,29.0,2.0,98.0,8.0,23.0,76.0,1.0,163.0,2.0,2.0,116.0,11.0,,107.0,10.0,46.0,,12.0,26.0,3.0,1.0,12.0,5.0,9.0,29.0,12.0,,124.0,838.0,10.0,0.2361111111111111,0.24519230769230768,0.9761904761904762,0.3181818181818182,0.6363636363636364,0.375,0.3181818181818182,0.4853932584269663,0.5227272727272727,0.49333333333333335,0.48353552859618715,0.6090909090909091,0.5054945054945055,0.5184,0.6475409836065574,0.5720720720720721,0.22876949740034663,,0.033707865168539325,0.07058823529411765,0.037914691943127965,,15.649350649350648,0.6224489795918368,0.16161616161616163,0.08294573643410853,0.01698841698841699,0.12926136363636365,0.0110803324099723,0.09929789368104312,0.014873574615765989,0.022821576763485476,0.017699115044247787,0.011864406779661017,0.007575757575757576,0.09053497942386832,0.061124694376528114,0.09620253164556962,0.11265164644714037,0.2047244094488189,0.026578073089700997,0.41379310344827586,0.14731369150779897,0.6470588235294118,0.6962025316455697,0.4727272727272727,0.36568457538994803,0.43601895734597157,0.45320197044334976,0.11956521739130435,0.2582322357019064,0.46308724832214765,0.46621621621621623,0.2028985507246377,0.10571923743500866,0.32786885245901637,0.32786885245901637,1.0,0.12305025996533796,0.30985915492957744,0.30985915492957744,0.9545454545454546,0.36363636363636365,0.6,0.25,0.05454545454545454,0.14545454545454545,0.625,1.0,0.17582417582417584,0.8125,0.0989010989010989,0.3333333333333333,0.07692307692307693,0.42857142857142855,0.37608318890814557,0.30985915492957744,0.47233552859618727,0.49293714285714285,0.46037197802197793,0.07504078303425775,0.09563409563409564,,0.12172573189522343,0.19568567026194145,10.597303370786518,24.28560606060606,0.2103583701521846,3.0,2.0,3.0,16.0,,8.0,1.0,3.0,,12.0,0.006711409395973154,,0.008310249307479225,0.6666666666666666,12.0,1.0,2.0,1.0,,,,True,,
202334,1610612757,Ed Davis,Ed Davis,202334,POR,47053.0,784,-24,1527,1534,379.0,438,201,3061,74,114,39.0,60.0,12.0,17.0,10.0,23.0,,1.0,,,,,,,,,,,,84,138,,,48.0,216,1684.0,42.0,66.0,,,101.0,15.0,21.0,,,9.0,39.0,88.0,80.0,,,,,10.0,,9.0,12.0,21.0,10.0,2.0,3.0,3.0,3.0,54.0,23.0,80.0,62.0,145.0,13.0,220.0,104.0,324.0,3.0,20.0,10.0,10.0,13.0,1.0,2.0,22.0,3.0,11.0,,35.0,6.0,12.0,64.0,,105.0,3.0,8.0,75.0,3.0,1.0,73.0,11.0,38.0,,4.0,26.0,,,19.0,,7.0,26.0,18.0,1.0,39.0,377.0,4.0,0.5238095238095238,0.88,,,,,,0.6086956521739131,0.6363636363636364,0.7142857142857143,0.6086956521739131,0.6363636363636364,0.7142857142857143,0.6390532544378699,0.6558441558441559,0.6964285714285714,,,0.07246376811594203,0.07017543859649122,0.08695652173913043,,11.610700056915196,0.37142857142857144,0.2708333333333333,0.30982905982905984,0.1606425702811245,0.22545454545454546,0.08846153846153847,0.27860026917900405,0.1358839050131926,0.20105820105820105,0.15436241610738255,0.08530805687203792,0.10204081632653061,0.25654450261780104,0.44274809160305345,0.2602739726027397,0.23660714285714285,0.17647058823529413,0.06818181818181818,0.6923076923076923,0.8260869565217391,0.6491228070175439,0.6981132075471698,0.5135135135135135,0.16666666666666666,0.43478260869565216,0.47619047619047616,0.6,0.007246376811594203,,,,,,,,,,,,0.9090909090909091,0.65,0.07692307692307693,,,,,0.8095238095238095,0.7058823529411765,,,,,0.8260869565217391,,0.5681079710144927,0.6362898305084745,0.5950000000000001,0.23030303030303031,0.23030303030303031,,0.4675925925925926,0.18055555555555555,2.4362318840579706,,0.24819908316961362,2.0,,,68.0,1.0,17.0,,18.0,,11.0,,0.030303030303030304,0.11875,,17.0,,,,1.0,1.0,,True,,
202329,1610612757,Al-Farouq Aminu,Al-Farouq Aminu,202329,POR,69159.0,1153,59,2324,2316,444.0,501,258,4640,52,89,12.0,26.0,7.0,15.0,11.0,45.0,3.0,22.0,21.0,49.0,5.0,,4.0,46.0,142.0,3.0,7.0,8.0,28.0,66,156,67.0,191.0,30.0,363,2482.0,14.0,38.0,6.0,12.0,53.0,7.0,20.0,8.0,32.0,5.0,43.0,62.0,70.0,189.0,,142.0,46.0,12.0,,25.0,17.0,42.0,14.0,3.0,15.0,2.0,8.0,101.0,21.0,42.0,66.0,156.0,22.0,244.0,64.0,308.0,11.0,41.0,24.0,17.0,27.0,2.0,16.0,19.0,4.0,11.0,2.0,46.0,3.0,14.0,34.0,2.0,75.0,2.0,3.0,47.0,5.0,1.0,42.0,4.0,17.0,2.0,3.0,25.0,1.0,,16.0,2.0,7.0,26.0,16.0,1.0,43.0,433.0,1.0,0.4696969696969697,0.5535714285714286,0.9402985074626866,0.3507853403141361,0.5,0.25,0.3507853403141361,0.4230769230769231,0.3684210526315789,0.35,0.47982708933717577,0.46,0.36538461538461536,0.49726027397260275,0.49074074074074076,0.38392857142857145,0.5504322766570605,,0.07692307692307693,0.10112359550561797,0.06666666666666667,,15.571591340676036,0.5869565217391305,0.46808510638297873,0.2018111254851229,0.05785123966942149,0.16793893129770993,0.04783599088838269,0.19039451114922812,0.05407725321888412,0.06741573033707865,0.055762081784386616,0.038781163434903045,0.08974358974358974,0.18439716312056736,0.19172932330827067,0.23555555555555555,0.1519756838905775,0.25,0.05472636815920398,0.6153846153846154,0.2564841498559078,0.5842696629213483,0.65,0.4807692307692308,0.12968299711815562,0.24444444444444444,0.2619047619047619,0.2727272727272727,0.06340057636887608,0.13636363636363635,0.13636363636363635,1.0,0.14121037463976946,0.42857142857142855,0.42857142857142855,0.9047619047619048,0.4092219020172911,0.323943661971831,0.323943661971831,0.9565217391304348,0.52,0.46153846153846156,,0.1,0.14,0.42857142857142855,1.0,0.28846153846153844,0.4666666666666667,0.07692307692307693,,0.5384615384615384,0.2857142857142857,0.8069164265129684,0.323943661971831,0.536793948126801,0.5332353658536585,0.5102375,0.052486187845303865,0.10059171597633136,0.010362694300518135,0.14600550964187328,0.1184573002754821,5.589102564102564,24.965968586387433,0.19104991394148021,4.0,3.0,12.0,20.0,1.0,4.0,,1.0,,7.0,,0.023809523809523808,0.04736842105263158,0.6,7.0,,1.0,0.6666666666666666,,1.0,,True,,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,89865.0,1498,-93,3014,2993,556.0,599,347,6007,75,145,4.0,11.0,12.0,27.0,78.0,176.0,86.0,198.0,10.0,36.0,7.0,3.0,7.0,72.0,197.0,7.0,21.0,15.0,46.0,239,519,82.0,233.0,129.0,853,3308.0,16.0,33.0,10.0,28.0,71.0,42.0,90.0,18.0,53.0,48.0,186.0,112.0,366.0,162.0,,197.0,72.0,49.0,1.0,89.0,47.0,136.0,31.0,16.0,55.0,18.0,16.0,319.0,15.0,13.0,60.0,77.0,3.0,140.0,28.0,168.0,8.0,37.0,20.0,17.0,52.0,8.0,31.0,29.0,9.0,21.0,3.0,81.0,2.0,13.0,42.0,1.0,86.0,2.0,1.0,119.0,4.0,3.0,152.0,10.0,52.0,8.0,15.0,16.0,1.0,1.0,6.0,1.0,9.0,17.0,11.0,,173.0,537.0,7.0,0.23430962343096234,0.24034334763948498,0.6585365853658537,0.351931330472103,0.35714285714285715,0.33962264150943394,0.351931330472103,0.4605009633911368,0.48484848484848486,0.4666666666666667,0.48138297872340424,0.5081967213114754,0.4825174825174825,0.5202205882352942,0.5378787878787878,0.543859649122807,0.3098404255319149,0.004291845493562232,0.09441233140655106,0.19310344827586207,0.08522727272727272,0.005076142131979695,26.21274108708358,0.6419753086419753,0.04285714285714286,0.07979274611398963,0.013238289205702648,0.12295081967213115,0.028462998102466792,0.09428768066070199,0.01855533465871438,0.008450704225352112,0.014285714285714285,0.03117505995203837,0.01818181818181818,0.0684931506849315,0.07641196013289037,0.09698996655518395,0.13043478260869565,0.08108108108108109,0.02168021680216802,0.6470588235294118,0.19281914893617022,0.5172413793103449,0.6410256410256411,0.25333333333333335,0.23404255319148937,0.4431818181818182,0.484472049689441,0.16666666666666666,0.2632978723404255,0.43434343434343436,0.4479166666666667,0.27906976744186046,0.047872340425531915,0.2777777777777778,0.2777777777777778,0.8,0.261968085106383,0.36548223350253806,0.3673469387755102,0.6388888888888888,0.18032786885245902,0.36363636363636365,0.25,0.11475409836065574,0.3442622950819672,0.3333333333333333,0.5714285714285714,0.1888111888111888,0.4444444444444444,0.04895104895104895,0.42857142857142855,0.32167832167832167,0.32608695652173914,0.5026595744680851,0.36548223350253806,0.4814031957390146,0.5125197916666667,0.45707147887323946,0.0749063670411985,0.09269162210338681,0.03333333333333333,0.08323563892145369,0.21805392731535755,10.3252408477842,25.410300429184552,0.18447246184472463,3.0,3.0,84.0,12.0,,,2.0,2.0,,5.0,0.030303030303030304,,0.018050541516245487,0.42857142857142855,9.0,6.0,,1.0,,,1.0,True,,
203894,1610612757,Shabazz Napier,Shabazz Napier,203894,POR,38741.0,646,-105,1273,1284,199.0,214,142,2557,21,47,,3.0,4.0,7.0,7.0,20.0,24.0,57.0,4.0,13.0,1.0,1.0,1.0,23.0,69.0,4.0,7.0,3.0,8.0,52,124,27.0,82.0,59.0,244,1392.0,1.0,6.0,4.0,8.0,21.0,4.0,13.0,4.0,9.0,16.0,36.0,28.0,76.0,54.0,,69.0,23.0,13.0,,32.0,17.0,49.0,14.0,3.0,20.0,6.0,6.0,115.0,3.0,6.0,32.0,21.0,2.0,55.0,9.0,64.0,2.0,29.0,19.0,10.0,20.0,3.0,12.0,14.0,5.0,8.0,1.0,34.0,2.0,4.0,14.0,1.0,31.0,1.0,1.0,74.0,13.0,1.0,66.0,5.0,27.0,4.0,5.0,7.0,1.0,1.0,6.0,,1.0,8.0,4.0,,34.0,191.0,4.0,0.2692307692307692,0.2692307692307692,0.6666666666666666,0.32926829268292684,0.5,0.4444444444444444,0.32926829268292684,0.41935483870967744,0.16666666666666666,0.3076923076923077,0.44902912621359226,0.5,0.45454545454545453,0.5191489361702127,0.5833333333333334,0.5806451612903226,0.39805825242718446,,0.10483870967741936,0.19148936170212766,0.15,,18.78491620111732,0.5882352941176471,0.06666666666666667,0.05289672544080604,0.014184397163120567,0.13852813852813853,0.014563106796116505,0.08439490445859872,0.014308426073131956,0.027972027972027972,0.006896551724137931,0.011976047904191617,0.02564102564102564,0.03333333333333333,0.05982905982905983,0.06923076923076923,0.12972972972972974,0.17391304347826086,0.017543859649122806,0.5,0.22815533980582525,0.44680851063829785,0.5526315789473685,0.38095238095238093,0.0970873786407767,0.35,0.4117647058823529,0.2857142857142857,0.2766990291262136,0.42105263157894735,0.42857142857142855,0.16666666666666666,0.06310679611650485,0.3076923076923077,0.3076923076923077,1.0,0.33495145631067963,0.3333333333333333,0.3333333333333333,0.6086956521739131,0.21428571428571427,,,0.07142857142857142,0.5,0.5714285714285714,0.75,0.3181818181818182,0.5714285714285714,0.045454545454545456,1.0,0.36363636363636365,0.375,0.6262135922330098,0.3333333333333333,0.5005762135922329,0.522265,0.5497295454545454,0.13478260869565217,0.18493150684931506,0.047619047619047616,0.0860655737704918,0.14754098360655737,10.990322580645165,25.407317073170734,0.1563236449332286,3.0,,27.0,,,2.0,3.0,1.0,,1.0,0.017543859649122806,,0.007407407407407408,,7.0,,,,,,2.0,True,,
1627774,1610612757,Jake Layman,Jake Layman,1627774,POR,1952.0,33,-4,66,64,16.0,33,9,130,2,3,,,1.0,1.0,,2.0,,1.0,,1.0,,,1.0,,2.0,,1.0,,,2,6,,3.0,,4,72.0,,1.0,,1.0,,1.0,1.0,,1.0,,2.0,4.0,,,,2.0,,,,,1.0,1.0,,1.0,,,,3.0,,,2.0,3.0,,5.0,,5.0,,1.0,,1.0,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,1.0,1.0,,1.0,,,2.0,1.0,,2.0,16.0,,1.0,1.0,,,,,,0.3333333333333333,,1.0,0.2222222222222222,,0.5,0.2222222222222222,,0.5,0.3333333333333333,,,,,,11.842105263157894,,,0.13636363636363635,,0.2222222222222222,,0.16129032258064516,,,,,,0.14285714285714285,,0.2222222222222222,0.25,,,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.2222222222222222,,,,0.1111111111111111,,,,0.1111111111111111,,,,0.2222222222222222,,,,,,,,0.5,,,0.5,1.0,0.5,,,,0.6666666666666666,,0.5225111111111111,0.464725,0.570325,,,,,0.5,8.066666666666666,24.399999999999995,0.24242424242424243,,,,,,,,,,,,,,,,,1.0,,,,,True,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,80637.0,1344,84,2735,2704,676.0,797,311,5439,114,214,4.0,11.0,44.0,73.0,28.0,71.0,38.0,95.0,7.0,17.0,3.0,,4.0,116.0,320.0,11.0,34.0,30.0,80.0,180,380,123.0,337.0,248.0,977,2910.0,7.0,22.0,13.0,37.0,66.0,64.0,116.0,30.0,84.0,121.0,339.0,70.0,290.0,174.0,,320.0,116.0,34.0,3.0,157.0,67.0,224.0,51.0,16.0,103.0,35.0,19.0,515.0,11.0,18.0,49.0,68.0,1.0,118.0,29.0,147.0,12.0,37.0,19.0,18.0,81.0,14.0,56.0,30.0,6.0,25.0,3.0,111.0,5.0,31.0,34.0,1.0,72.0,1.0,2.0,190.0,16.0,8.0,268.0,10.0,70.0,16.0,37.0,16.0,1.0,1.0,7.0,4.0,5.0,17.0,11.0,,331.0,659.0,32.0,0.19444444444444445,0.1977401129943503,0.4715447154471545,0.3649851632047478,0.35135135135135137,0.35714285714285715,0.3649851632047478,0.47368421052631576,0.3181818181818182,0.5517241379310345,0.5083682008368201,0.4491525423728814,0.545,0.5803140096618358,0.5,0.6498054474708171,0.4700139470013947,0.008902077151335312,0.08947368421052632,0.1261682242990654,0.056338028169014086,0.009375,30.28737487891508,0.7297297297297297,0.014925373134328358,0.0794392523364486,0.021712907117008445,0.1031578947368421,0.021696252465483234,0.0879038317054846,0.021706586826347306,0.03076923076923077,0.01056338028169014,0.018867924528301886,0.03614457831325301,0.05345911949685535,0.05338078291814947,0.14007782101167315,0.10539845758354756,0.09302325581395349,0.03260869565217391,0.6470588235294118,0.298465829846583,0.5327102803738317,0.6096256684491979,0.19298245614035087,0.09902370990237098,0.39436619718309857,0.417910447761194,0.14285714285714285,0.13249651324965134,0.4,0.41304347826086957,0.23684210526315788,0.023709902370990237,0.4117647058823529,0.4117647058823529,1.0,0.44630404463040446,0.3625,0.3659305993690852,0.4396551724137931,0.1864406779661017,0.36363636363636365,,0.05084745762711865,0.576271186440678,0.3235294117647059,0.6363636363636364,0.365,0.6027397260273972,0.02,,0.4,0.375,0.7684797768479776,0.3625,0.5154510460251046,0.4997543478260869,0.5007269999999999,0.10872313527180784,0.1590909090909091,0.045584045584045586,0.06755373592630501,0.34698055271238487,7.141052631578948,26.617507418397626,0.24716636197440586,3.0,2.0,195.0,6.0,,2.0,3.0,2.0,,8.0,0.031578947368421054,,0.022727272727272728,0.6666666666666666,13.0,20.0,,1.0,,,2.0,True,,
