EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PtsAssisted2s,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShortMidRangeFGA,Corner3Assists,DefTwoPtRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAssists,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FTDefRebounds,DefFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,on,PlusMinus,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,HeaveAttempts,Fg2aBlocked,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,Transition Take Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Travels,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Charge Fouls Drawn,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,Technical Free Throw Trips,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,Transition Take Fouls,HeaveMakes,Clear Path Fouls,Corner3PctBlocked
1629021,1610612753,Moritz Wagner,Moritz Wagner,1629021,ORL,193.0,3,8,9,8,9,17,1.0,1.0,1.0,1.0,2.0,4.0,13,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,4.0,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,1.0,1.0,1.0,0.3844,0.3844,1.0,19.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630243,1610612753,Trevelin Queen,Trevelin Queen,1630243,ORL,363.0,6,14,15,14,15,29,,,1.0,1.0,,2.0,20,1.0,1.0,,2.0,,,,,,,,,,,2.0,14,,1.0,1.0,1.0,1.0,1.0,1.0,7.142857142857142,,,,0.7863,0.7863,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630284,1610612753,Kevon Harris,Kevon Harris,1630284,ORL,363.0,6,14,15,14,15,29,1.0,1.0,2.0,3.0,,4.0,20,2.0,3.0,,4.0,2.0,,1.0,1.0,,,3.0,,,,4.0,14,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,28.57142857142857,0.3333333333333333,1.0,1.0,0.5034666666666666,0.5034666666666666,1.0,11.566666666666668,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641710,1610612753,Anthony Black,Anthony Black,1641710,ORL,193.0,3,8,9,8,9,17,,,,,2.0,2.0,13,,,2.0,2.0,,1.0,,1.0,,,2.0,1.0,2.0,1.0,2.0,8,1.0,,,,,1.0,1.0,12.5,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,0.3333333333333333,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641724,1610612753,Jett Howard,Jett Howard,1641724,ORL,363.0,6,14,15,14,15,29,,,1.0,1.0,,5.0,20,1.0,1.0,,5.0,,,,,,,,,,,5.0,14,,1.0,1.0,0.625,0.625,0.625,0.625,28.57142857142857,,,,0.48109999999999997,0.48109999999999997,1.0,13.8,1.0,,,,,2.0,1.0,1.0,,,,,,,0.75,1.0,,,,,,,,,,1.0,,,,,0.25,,,,,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,1.0,1.0,1.0,0.75,0.3333333333333333,0.3333333333333333,1.0,0.75,0.3333333333333333,0.3333333333333333,26.433333333333334,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629643,1610612753,Chuma Okeke,Chuma Okeke,1629643,ORL,170.0,3,6,6,6,6,12,,,,,,,7,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,0.3333333333333333,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629678,1610612753,Admiral Schofield,Admiral Schofield,1629678,ORL,170.0,3,6,6,6,6,12,,,,,,3.0,7,,,,3.0,,1.0,,1.0,,1.0,2.0,,,,3.0,6,,,,1.5,1.5,1.5,1.5,16.666666666666668,,,,0.46935,0.46935,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,24.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628365,1610612753,Markelle Fultz,Markelle Fultz,1628365,ORL,54597.0,910,1833,1835,421,345,3668,16.0,42.0,150.0,308.0,23.0,335.0,2038,42.0,87.0,5.0,89.0,174.0,69.0,51.0,120.0,32.0,51.0,291.0,40.0,33.0,2.0,88.0,418,1.0,0.487012987012987,0.4827586206896552,0.4785276073619632,0.45652173913043476,0.4941002949852507,0.4734042553191489,18.683957732949086,0.12883435582822086,0.38095238095238093,0.41025641025641024,0.5151930769230766,0.5218663043478262,0.2656716417910448,6.353246753246753,0.22967812329514456,88.0,144.0,24.0,45.0,126.0,0.42,0.45652173913043476,0.44171779141104295,0.6111111111111112,0.6666666666666666,0.38636363636363635,0.4891304347826087,0.5333333333333333,0.49693251533742333,122.0,19.0,33.0,82.0,138.0,5.0,15.0,50.0,16.0,33.0,65.0,0.07913669064748201,0.09937888198757763,0.046357615894039736,0.09941520467836257,0.37423312883435583,9.0,47.0,0.1211340206185567,0.1111111111111111,46.0,1.0,5.0,,2.0,4.0,18.0,,5.0,12.0,4.0,1.0,5.0,1.0,0.2222222222222222,,0.23529411764705882,0.05521472392638037,0.3770491803278688,0.41818181818181815,0.391304347826087,0.015337423312883436,0.2,0.2,1.0,0.021739130434782608,,0.25,25.33888888888889,3.0,13.0,,3.0,2.0,0.05,0.03987730061349693,0.23076923076923078,0.23076923076923078,1.0,0.03260869565217391,,False,12.0,226.0,15.0,33.0,1.0,1.0,17.0,37.0,2.0,4.0,38.0,24.0,1.0,27.0,9.0,16.0,39.0,1.0,56.0,11.0,42.0,25.0,17.0,35.0,24.0,3.0,11.0,1.0,6.0,2.0,1.0,3.0,2.0,1.0,7.0,18.0,15.0,7.0,8.0,15.0,10.0,0.4594594594594595,0.4358974358974359,0.475,0.08766233766233766,0.08333333333333333,0.09836065573770492,0.07142857142857142,0.7,0.01818181818181818,0.07991803278688525,0.046511627906976744,0.06610576923076923,0.11229946524064172,0.06542056074766354,0.04597701149425287,0.05263157894736842,0.030927835051546393,0.09473684210526316,0.14678899082568808,0.07913669064748201,0.6666666666666666,0.6875,0.8461538461538461,0.45454545454545453,0.13333333333333333,0.02564102564102564,0.02564102564102564,0.5649203703703705,0.05341246290801187,0.05642633228840126,0.11343283582089553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628371,1610612753,Jonathan Isaac,Jonathan Isaac,1628371,ORL,54867.0,914,1798,1831,522,405,3629,11.0,28.0,104.0,174.0,59.0,393.0,1931,26.0,53.0,21.0,100.0,72.0,22.0,8.0,30.0,7.0,15.0,68.0,69.0,82.0,6.0,99.0,514,5.0,0.5977011494252874,0.49056603773584906,0.583916083916084,0.5197368421052632,0.6159874608150471,0.5681818181818182,16.779825412221143,0.0979020979020979,0.39285714285714285,0.39285714285714285,0.5805160211267605,0.5707893333333331,0.2544529262086514,4.6517241379310335,0.2903225806451613,89.0,129.0,23.0,40.0,136.0,0.6538461538461539,0.918918918918919,0.45104895104895104,0.689922480620155,0.7739130434782608,0.6179775280898876,0.5263157894736842,0.575,0.8426573426573427,17.0,1.0,60.0,187.0,260.0,,13.0,27.0,4.0,37.0,64.0,0.13761467889908258,0.19272727272727272,0.09655172413793103,0.14,0.05944055944055944,3.0,99.0,0.2544987146529563,0.2702702702702703,4.0,17.0,56.0,4.0,11.0,42.0,112.0,9.0,23.0,123.0,54.0,17.0,6.0,0.9761904761904762,0.375,0.391304347826087,0.38181818181818183,0.3916083916083916,0.23529411764705882,0.26666666666666666,1.0,0.1958041958041958,0.30357142857142855,0.30357142857142855,0.9411764705882353,0.14473684210526316,0.36363636363636365,0.3148148148148148,24.96428571428572,25.0,56.0,5.0,12.0,28.0,0.4827586206896552,0.1958041958041958,0.44642857142857145,0.44642857142857145,1.0,0.15789473684210525,0.4166666666666667,False,183.0,235.0,34.0,52.0,2.0,5.0,38.0,58.0,7.0,16.0,101.0,60.0,2.0,16.0,4.0,28.0,44.0,1.0,73.0,5.0,43.0,33.0,10.0,14.0,7.0,3.0,7.0,3.0,3.0,1.0,4.0,1.0,5.0,,10.0,34.0,67.0,33.0,29.0,69.0,39.0,0.6551724137931034,0.6538461538461539,0.6824324324324325,0.09195402298850575,0.10852713178294573,0.11764705882352941,,0.5185185185185185,0.018518518518518517,0.10161662817551963,0.08022922636103152,0.09207161125319693,0.15591397849462366,0.07142857142857142,0.0379746835443038,0.0784313725490196,0.0851063829787234,0.1978021978021978,0.20430107526881722,0.04132231404958678,0.5652173913043478,0.8181818181818182,0.8,0.6538461538461539,0.08823529411764706,0.03076923076923077,0.07692307692307693,0.591184090909091,0.12140575079872204,0.1717171717171717,0.25699745547073793,3.0,3.0,3.0,4.0,10.0,1.0,4.0,2.0,2.0,5.0,5.0,1.0,0.42857142857142855,0.6,1.0,0.034782608695652174,,,,,,,,,,,,,,,
1628976,1610612753,Wendell Carter Jr.,Wendell Carter Jr.,1628976,ORL,84384.0,1406,2806,2802,580,474,5608,7.0,16.0,159.0,254.0,93.0,603.0,3121,21.0,39.0,40.0,118.0,84.0,60.0,35.0,95.0,27.0,40.0,225.0,140.0,134.0,18.0,118.0,574,17.0,0.6259842519685039,0.5384615384615384,0.6,0.5652173913043478,0.6190965092402464,0.6145833333333334,17.572291070861137,0.03764705882352941,0.4375,0.4375,0.5619202352941176,0.5633507246376813,0.1956882255389718,4.320866141732284,0.2066999287241625,120.0,168.0,17.0,27.0,234.0,0.7358490566037735,0.9069767441860465,0.3952941176470588,0.7142857142857143,0.7947019867549668,0.7083333333333334,0.391304347826087,0.6296296296296297,0.7976470588235294,70.0,8.0,140.0,269.0,381.0,5.0,46.0,68.0,12.0,67.0,121.0,0.206794682422452,0.20728744939271254,0.21176470588235294,0.22545454545454546,0.16470588235294117,16.0,116.0,0.2078853046594982,0.2302158273381295,32.0,40.0,99.0,5.0,17.0,64.0,171.0,12.0,30.0,189.0,99.0,40.0,5.0,0.984375,0.3742690058479532,0.4,0.3742690058479532,0.4023529411764706,0.45714285714285713,0.5,0.78125,0.23294117647058823,0.40404040404040403,0.40404040404040403,1.0,0.2463768115942029,0.29411764705882354,0.40404040404040403,24.880116959064328,24.0,72.0,7.0,13.0,13.0,0.2708333333333333,0.16941176470588235,0.3333333333333333,0.3333333333333333,0.9583333333333334,0.18840579710144928,0.5384615384615384,False,52.0,306.0,37.0,57.0,4.0,7.0,41.0,66.0,11.0,29.0,123.0,60.0,,23.0,4.0,40.0,70.0,2.0,112.0,9.0,35.0,24.0,11.0,22.0,13.0,8.0,9.0,4.0,8.0,,6.0,22.0,9.0,,12.0,56.0,28.0,16.0,12.0,28.0,17.0,0.6212121212121212,0.6103896103896104,0.6542553191489362,0.09055118110236221,0.10119047619047619,0.08571428571428572,,0.3235294117647059,0.02531645569620253,0.10309278350515463,0.06968641114982578,0.08778930566640064,0.12449799196787148,0.09,0.09230769230769231,0.062034739454094295,0.08771929824561403,0.16326530612244897,0.14184397163120568,0.05027932960893855,0.6071428571428571,1.0,0.7402597402597403,0.6491228070175439,0.13513513513513514,0.05194805194805195,0.09090909090909091,0.5729855769230767,0.11940298507462686,0.18791946308724833,0.20398009950248755,3.0,4.0,3.0,6.0,22.0,,,,,,5.0,,0.36363636363636365,0.42857142857142855,1.0,,1.0,1.0,1.0,6.0,0.25,,,,,,,,,,
