EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyArc3FGM,FG2M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsPutbacks,OffTwoPtRebounds,BadPassTurnovers,Offensive Fouls,SecondChanceFg3Pct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFGM,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,PenaltyAtRimAccuracy,SecondChanceFtPoints,DefLongMidRangeReboundPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsUnassisted3s,DefensiveGoaltends,OffAtRimReboundPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,on,LongMidRangeFGM,HeaveAttempts,Fg3aBlocked,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Travels,BlockedLongMidRange,Defensive 3 Seconds Violations,OffFTReboundPct,BlockedCorner3,OffensiveGoaltends,3SecondViolations,Transition Take Fouls Drawn,Transition Take Fouls
1628373,1610612766,Frank Ntilikina,Frank Ntilikina,1628373,CHA,2574.0,43,-1.0,88,87,34,45,9.0,175,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,2.0,5.0,109,2.0,2.0,2.0,3.0,5.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,10.0,1.0,3.0,2.0,5.0,1.0,6.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,34,1.0,0.125,0.125,0.16666666666666666,0.25,0.3333333333333333,0.8888888888888888,11.224489795918368,1.0,0.1111111111111111,0.15,0.038461538461538464,0.13157894736842105,0.022727272727272728,0.047619047619047616,0.18181818181818182,0.2,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.2,0.2,1.0,0.5,0.5,0.8888888888888888,0.2,0.5367611111111111,0.54945,0.1,0.5,0.4,20.2,24.637500000000003,0.38636363636363635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628970,1610612766,Miles Bridges,Miles Bridges,1628970,CHA,2364.0,39,,80,79,32,37,9.0,159,,2.0,,4.0,7.0,4.0,15.0,4.0,9.0,2.0,34.0,100,4.0,2.0,12.0,12.0,7.0,4.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,12.0,1.0,8.0,3.0,15.0,1.0,16.0,,,2.0,,,2.0,4.0,2.0,12.0,32,1.0,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.68,0.75,0.375,30.0,,0.1875,0.42105263157894735,0.04,0.3142857142857143,0.023809523809523808,0.05,0.1111111111111111,0.35714285714285715,,0.08333333333333333,0.2916666666666667,0.5714285714285714,0.5714285714285714,1.0,,0.5714285714285714,0.8333333333333334,0.5714285714285714,0.5493625,0.50715,0.08,0.125,0.35294117647058826,4.173333333333334,25.65555555555555,0.4,7.0,11.0,1.0,2.0,1.0,3.0,4.0,2.0,10.0,2.0,3.0,4.0,2.0,3.0,2.0,14.0,6.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,0.7,0.7,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.13333333333333333,0.09090909090909091,0.25,0.6666666666666666,0.4,0.6,0.125,1.0,0.4583333333333333,0.6363636363636364,0.7,0.5714285714285714,0.16666666666666666,0.75,1.0,1.0,0.6666666666666666,0.5,1.0,0.14285714285714285,0.5,0.532,0.11764705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629023,1610612766,P.J. Washington,P.J. Washington,1629023,CHA,1978.0,33,10.0,68,66,29,31,7.0,134,,,,5.0,12.0,6.0,7.0,5.0,12.0,3.0,26.0,78,6.0,2.0,13.0,15.0,12.0,5.0,5.0,1.0,6.0,1.0,,4.0,1.0,13.0,,2.0,1.0,4.0,2.0,6.0,1.0,,2.0,2.0,3.0,3.0,4.0,3.0,13.0,29,1.0,0.4166666666666667,0.4166666666666667,0.6052631578947368,0.65,0.7222222222222222,0.631578947368421,29.333333333333332,0.5,0.07142857142857142,0.11764705882352941,,0.0967741935483871,0.06060606060606061,,,0.15384615384615385,,,0.631578947368421,0.4166666666666667,0.4166666666666667,1.0,,0.75,0.8421052631578947,0.4166666666666667,0.5080026315789473,0.44623125,0.15,0.375,0.5,3.0,26.183333333333334,0.4264705882352941,3.0,4.0,1.0,1.0,,1.0,3.0,3.0,4.0,1.0,1.0,5.0,1.0,2.0,3.0,6.0,2.0,2.0,1.0,,,,,,1.0,2.0,,1.0,,,1.0,1.0,,0.75,1.0,0.5,0.5714285714285714,1.0,0.5,1.25,0.6875,1.25,0.2857142857142857,0.25,0.3333333333333333,0.2,0.3333333333333333,,,,0.21052631578947367,0.75,1.0,0.6666666666666666,0.15789473684210525,0.3333333333333333,0.5,1.0,0.5,1.0,,,0.5,0.584775,0.19230769230769232,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.18181818181818182,0.2,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630163,1610612766,LaMelo Ball,LaMelo Ball,1630163,CHA,667.0,11,2.0,24,22,14,17,1.0,46,1.0,,,,2.0,2.0,5.0,,2.0,1.0,7.0,27,2.0,1.0,7.0,,2.0,,1.0,3.0,4.0,3.0,,,1.0,11.0,,,,,,,1.0,,2.0,,2.0,3.0,2.0,1.0,7.0,14,,,,0.42857142857142855,0.4375,0.5833333333333334,0.2857142857142857,40.0,0.5,,,,,,,,,0.14285714285714285,,0.2857142857142857,,,,,0.4,0.5714285714285714,,0.4240214285714286,0.43299000000000004,0.125,0.16666666666666666,1.0,6.4,28.200000000000003,0.5833333333333334,2.0,2.0,,,2.0,1.0,2.0,,3.0,,,,3.0,3.0,,2.0,4.0,,,,1.0,1.0,,,1.0,,,,,,,,,0.3333333333333333,0.3333333333333333,,0.6,,1.0,,0.6,,,,,,,,,,0.2857142857142857,1.0,1.0,0.5,0.2857142857142857,0.5,0.5,,,,,0.4,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641706,1610612766,Brandon Miller,Brandon Miller,1641706,CHA,1104.0,18,2.0,38,36,14,14,4.0,74,,,,4.0,9.0,4.0,6.0,4.0,9.0,3.0,21.0,49,4.0,,3.0,12.0,9.0,4.0,,2.0,2.0,2.0,,,,6.0,,,1.0,1.0,1.0,2.0,,,,2.0,2.0,4.0,4.0,3.0,3.0,14,1.0,0.4444444444444444,0.4444444444444444,0.6,0.65625,0.25,0.6,37.2093023255814,,0.14285714285714285,,,0.058823529411764705,0.047619047619047616,,,,,,0.6,0.4444444444444444,0.4444444444444444,1.0,,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.5003666666666667,0.4933583333333333,0.1875,0.42857142857142855,0.14285714285714285,8.083333333333334,27.06666666666667,0.3684210526315789,1.0,1.0,,,,2.0,5.0,1.0,3.0,1.0,1.0,3.0,,2.0,1.0,4.0,2.0,,,1.0,,,,,,2.0,,,,,,,,0.6666666666666666,0.6666666666666666,0.25,0.5,1.0,,0.5,0.25,0.5,,,,,,,0.125,,0.06666666666666667,1.0,1.0,1.0,0.3333333333333333,0.4,0.4,0.5,,,,,0.25,0.455175,0.14285714285714285,,1.0,,1.0,,1.0,,,,0.125,0.25,,0.5,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641778,1610612766,Leaky Black,Leaky Black,1641778,CHA,945.0,16,-4.0,32,34,11,19,4.0,66,,1.0,,,,,,1.0,1.0,,3.0,38,,,,3.0,,,,1.0,1.0,1.0,,,,3.0,,1.0,,2.0,,2.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,,11,1.0,1.0,1.0,1.5,0.75,,1.0,8.333333333333334,1.0,,0.14285714285714285,,0.07692307692307693,,,,0.2,,1.0,,,,,,,1.0,,0.50955,,0.5,1.0,,,22.5,0.34375,,,,,,,,,,,,3.0,,,,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,1.5,,1.5,,,,0.5,,,,,,,,,,,,,,,,,,0.50955,1.0,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202397,1610612766,Ish Smith,Ish Smith,202397,CHA,2222.0,37,-1.0,74,74,27,32,9.0,148,2.0,,,1.0,1.0,,3.0,1.0,1.0,,3.0,95,,,,,1.0,1.0,2.0,5.0,7.0,5.0,,1.0,1.0,19.0,,2.0,2.0,4.0,1.0,5.0,,,,5.0,5.0,,,,,27,,1.0,1.0,0.375,0.375,,0.25,4.761904761904762,,0.125,0.1111111111111111,,0.11764705882352941,0.02564102564102564,,0.1111111111111111,0.07692307692307693,0.5,,0.25,1.0,1.0,,,,0.5,1.0,0.3665,0.4434,,,,12.4,29.8,0.36486486486486486,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,0.25,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,0.058823529411764705,,0.25,,,,,,,,,,,0.5,,,,,,,,,,3.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630208,1610612766,Nick Richards,Nick Richards,1630208,CHA,386.0,6,-10.0,12,13,3,6,2.0,25,,,,,,,,,,1.0,1.0,22,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,2.0,1.0,1.0,3,,,,,0.5,0.5,,6.666666666666667,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,0.25,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,0.16666666666666666,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,0.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630547,1610612766,James Bouknight,James Bouknight,1630547,CHA,210.0,4,-1.0,8,8,2,8,,16,1.0,2.0,1.0,,,,1.0,2.0,2.0,,6.0,9,1.0,,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2,1.0,1.0,1.0,1.0,1.0,1.5,0.6666666666666666,37.5,,,,,,,,,,0.3333333333333333,0.6666666666666666,,,,,1.0,,0.6666666666666666,,0.4835666666666667,0.58185,,,0.5,18.5,23.2,0.25,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630550,1610612766,JT Thor,JT Thor,1630550,CHA,210.0,4,-1.0,8,8,2,8,,16,,,,,,,,,,,,9,,,,,,,,1.0,1.0,,1.0,,,3.0,,,,,,,,,,,,1.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
