EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,FTA,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsPutbacks,Fg3aBlocked,TwoPtAssists,AtRimAssists,OffTwoPtRebounds,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,Corner3PctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SelfOReb,Loose Ball Fouls Drawn,OffLongMidRangeReboundPct,SelfORebPct,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,Charge Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,OffFTReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFtPoints,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFouls,Arc3PctBlocked,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,RecoveredBlocks,BlocksRecoveredPct,Fg2aBlocked,SecondChanceTurnovers,Offensive Fouls,DefensiveGoaltends,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctAssisted,BlockedShortMidRange,AtRimPctBlocked,LongMidRangeAssists,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,on,HeaveAttempts,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceCorner3FGM,Charge Fouls Drawn,Transition Take Fouls Drawn,BlockedCorner3,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Transition Take Fouls,BlockedLongMidRange,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,Clear Path Fouls
1628972,1610612765,Troy Brown Jr.,Troy Brown Jr.,1628972,DET,1248.0,21,21,44,43,26,18,4.0,87,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,6.0,27,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,5.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,26,1.0,0.5,0.5,0.5,1.0,0.625,0.5,0.625,0.5,0.5,10.0,1.0,0.0625,0.36363636363636365,0.09090909090909091,0.18518518518518517,0.05555555555555555,0.09090909090909091,0.1111111111111111,0.4,0.25,1.0,1.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.75,0.5,0.5545625,0.626325,0.5,10.950000000000001,25.5,0.5909090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1629002,1610612765,Chimezie Metu,Chimezie Metu,1629002,DET,3277.0,55,14,112,108,37,45,12.0,220,6.0,6.0,4.0,4.0,,1.0,2.0,,9.0,9.0,1.0,3.0,3.0,24.0,121,5.0,5.0,1.0,,10.0,8.0,3.0,2.0,1.0,4.0,7.0,4.0,18.0,,5.0,4.0,11.0,3.0,14.0,4.0,1.0,3.0,1.0,4.0,3.0,,10.0,37,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.875,0.8333333333333334,0.9230769230769231,0.8333333333333334,0.25,13.178294573643411,0.75,0.18181818181818182,0.19230769230769232,,0.1875,0.057692307692307696,,0.2727272727272727,0.2777777777777778,0.5,1.0,1.0,,0.16666666666666666,0.5,0.5,1.0,0.6666666666666666,1.0,,0.75,0.5,0.5493166666666666,0.5916583333333333,0.4166666666666667,3.811111111111111,25.3,0.33035714285714285,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,4.0,10.0,4.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,7.0,8.0,1.0,4.0,1.0,1.0,2.0,0.5555555555555556,0.7142857142857143,1.0,1.0,1.0,0.3333333333333333,1.0,0.4,0.13636363636363635,0.16666666666666666,0.25,0.3333333333333333,0.6666666666666666,0.25,1.0,1.0,0.3333333333333333,0.08333333333333333,1.0,1.0,0.16666666666666666,0.6355,0.15384615384615385,0.2,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1629669,1610612765,Jaylen Nowell,Jaylen Nowell,1629669,DET,762.0,13,6,26,26,4,14,4.0,52,2.0,4.0,,,1.0,1.0,2.0,,3.0,6.0,1.0,2.0,2.0,11.0,24,,,,,,4.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,1.0,3.0,4.0,,,,,,2.0,,,4,1.0,0.5,0.5,0.5,,0.5625,,0.6111111111111112,,0.25,30.0,,0.14285714285714285,,0.16666666666666666,0.08333333333333333,0.21428571428571427,0.2,0.2,,0.5,0.5,0.5,0.125,0.25,0.5,0.5,1.0,,,,0.75,0.5,0.59220625,,,5.3500000000000005,27.05,0.15384615384615385,1.0,2.0,1.0,1.0,,,1.0,3.0,2.0,2.0,2.0,,,,2.0,,,,,,,,,,2.0,,,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,0.25,0.5,,,0.5,0.125,1.0,1.0,,,0.6666666666666666,0.5,,0.5333,0.1111111111111111,0.14285714285714285,0.18181818181818182,1.0,1.0,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1630201,1610612765,Malachi Flynn,Malachi Flynn,1630201,DET,2917.0,49,21,98,97,47,45,11.0,195,1.0,1.0,1.0,1.0,2.0,6.0,14.0,9.0,3.0,5.0,6.0,15.0,2.0,26.0,104,2.0,3.0,9.0,1.0,14.0,4.0,12.0,14.0,6.0,6.0,13.0,5.0,32.0,3.0,3.0,3.0,6.0,6.0,12.0,1.0,1.0,4.0,3.0,5.0,4.0,,14.0,47,0.6666666666666666,0.4,0.4,0.6,0.6666666666666666,0.6,0.5416666666666666,0.5909090909090909,0.5384615384615384,0.75,23.27586206896552,0.8,0.15,0.13043478260869565,0.10714285714285714,0.13953488372093023,0.10869565217391304,0.15,0.1111111111111111,0.13333333333333333,0.05,1.0,1.0,0.1,0.7,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.08333333333333333,1.0,0.75,0.8,0.42857142857142855,0.5018925000000001,0.5140625,0.5384615384615384,9.36,26.519999999999996,0.47959183673469385,,,1.0,2.0,1.0,,,,6.0,2.0,,,7.0,5.0,2.0,,,,1.0,1.0,4.0,1.0,3.0,,4.0,,,1.0,0.3333333333333333,0.3333333333333333,,0.75,0.75,,,,0.1111111111111111,,0.1111111111111111,0.25,1.0,0.1,0.5,0.5,,0.05,,,,0.5208,0.047619047619047616,0.16666666666666666,0.23076923076923078,1.0,,0.16666666666666666,0.09090909090909091,1.0,2.0,4.0,3.0,2.0,4.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.125,0.5,0.5,1.0,0.5,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1631205,1610612765,Buddy Boeheim,Buddy Boeheim,1631205,DET,5041.0,84,21,174,171,68,69,19.0,345,,1.0,,1.0,1.0,7.0,20.0,9.0,1.0,4.0,8.0,25.0,8.0,34.0,180,,2.0,11.0,5.0,14.0,,24.0,20.0,7.0,1.0,3.0,1.0,7.0,2.0,2.0,5.0,7.0,3.0,10.0,,,,,,10.0,,14.0,68,1.0,0.32,0.32,0.25,,0.4482758620689655,0.34615384615384615,0.5151515151515151,0.4666666666666667,0.8620689655172413,16.336633663366335,,0.12195121951219512,0.045454545454545456,0.04081632653061224,0.08235294117647059,0.03529411764705882,0.02857142857142857,0.1,0.0625,0.034482758620689655,,,0.034482758620689655,0.6896551724137931,0.35,0.3684210526315789,1.0,0.07692307692307693,,0.6923076923076923,0.896551724137931,0.35,0.5179206896551725,0.5296038461538461,0.4117647058823529,9.775,26.184,0.39080459770114945,,1.0,1.0,2.0,5.0,2.0,,2.0,5.0,2.0,,1.0,2.0,2.0,1.0,,,,,,,3.0,5.0,,5.0,,,1.0,1.0,1.0,,0.21428571428571427,0.3125,0.04,,,0.027777777777777776,0.1111111111111111,,0.2,,0.06896551724137931,0.5,0.5,1.0,0.1724137931034483,0.14285714285714285,,0.15384615384615385,0.4963000000000001,0.09375,0.2,0.14705882352941177,,,,,,1.0,3.0,2.0,1.0,5.0,3.0,,,,,,1.0,1.0,0.2,0.2727272727272727,,0.125,,,,0.42857142857142855,0.3333333333333333,1.0,0.2222222222222222,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.05,0.07142857142857142,0.2,0.2,1.0,0.2857142857142857,0.5,0.07407407407407407,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1641787,1610612765,Tosan Evbuomwan,Tosan Evbuomwan,1641787,DET,1586.0,26,-1,58,57,18,27,4.0,115,3.0,3.0,2.0,2.0,,,2.0,,4.0,4.0,,2.0,3.0,11.0,65,3.0,3.0,,,6.0,,,2.0,,1.0,1.0,1.0,3.0,1.0,2.0,1.0,5.0,1.0,6.0,,,2.0,2.0,2.0,4.0,,6.0,18,,,,1.0,1.0,0.6666666666666666,1.0,0.6875,1.0,0.3333333333333333,15.15151515151515,1.0,0.07142857142857142,0.13333333333333333,0.05263157894736842,0.10344827586206896,0.037037037037037035,,0.14285714285714285,0.2,0.5,1.0,1.0,,0.3333333333333333,,,,0.6666666666666666,1.0,,0.8333333333333334,,0.5185083333333332,0.5033333333333333,0.5454545454545454,3.675,25.700000000000003,0.3103448275862069,,,1.0,1.0,,,,,,8.0,,,,,,2.0,,,,,,3.0,3.0,,2.0,,,2.0,1.0,1.0,,,,,,0.4,,,,,1.0,0.16666666666666666,1.0,1.0,1.0,,,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,0.3333333333333333,,,,,,,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1630164,1610612765,James Wiseman,James Wiseman,1630164,DET,2707.0,45,16,93,90,34,16,13.0,183,6.0,8.0,,1.0,2.0,,,,9.0,17.0,,,10.0,28.0,100,2.0,4.0,,9.0,13.0,4.0,,,,,,,,2.0,4.0,6.0,11.0,5.0,16.0,,,2.0,,3.0,13.0,,13.0,34,,,,0.5294117647058824,0.5,0.5294117647058824,0.5,0.6086956521739131,0.65,,23.008849557522126,0.6666666666666666,0.2222222222222222,0.18181818181818182,0.07407407407407407,0.20408163265306123,0.09803921568627451,0.058823529411764705,0.21428571428571427,0.25,0.47058823529411764,0.75,0.75,0.11764705882352941,,,,,0.25,,,0.47058823529411764,,0.5164764705882353,0.396825,0.4642857142857143,5.670588235294117,,0.3655913978494624,1.0,2.0,2.0,7.0,,,1.0,2.0,3.0,14.0,2.0,,,,3.0,1.0,,,1.0,2.0,1.0,1.0,3.0,,8.0,,1.0,6.0,0.7777777777777778,0.875,0.5,0.5,0.5,,,0.3333333333333333,0.125,0.16666666666666666,0.16666666666666666,0.5,0.8333333333333334,0.4117647058823529,0.2857142857142857,0.3333333333333333,0.5,,1.0,0.5,,0.61825,0.2727272727272727,0.2727272727272727,0.10714285714285714,1.0,1.0,,0.14285714285714285,1.0,,,,,,,,,,,,1.0,1.0,,,,0.1111111111111111,,0.5,0.5,,,,,,,,1.0,,1.0,1.0,1.0,,,0.1,,,,,,,,,1.0,1.0,1.0,1.0,0.058823529411764705,0.14285714285714285,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,
201959,1610612765,Taj Gibson,Taj Gibson,201959,DET,315.0,5,-7,10,11,6,4,1.0,21,,,,,,,,,,1.0,1.0,1.0,,3.0,15,,1.0,1.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,3.0,6,1.0,1.0,1.0,,,0.75,0.75,0.75,0.75,0.5,18.181818181818183,,,,,,,,,,,,,,,,,,,,,0.5,,0.447625,0.447625,1.0,4.4,22.7,0.6,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,
1631093,1610612765,Jaden Ivey,Jaden Ivey,1631093,DET,1419.0,24,1,51,50,11,15,3.0,101,,2.0,,1.0,2.0,3.0,7.0,1.0,1.0,5.0,3.0,9.0,5.0,16.0,53,1.0,2.0,1.0,1.0,3.0,2.0,9.0,7.0,3.0,3.0,5.0,3.0,13.0,,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,,1.0,6.0,,3.0,11,1.0,0.3333333333333333,0.3333333333333333,0.2,0.5,0.39285714285714285,0.3333333333333333,0.47058823529411764,0.375,0.6428571428571429,33.33333333333333,1.0,0.07692307692307693,0.058823529411764705,,0.06666666666666667,0.038461538461538464,,,,0.14285714285714285,,,0.14285714285714285,0.5,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,,0.3333333333333333,0.7857142857142857,0.42857142857142855,0.5609821428571429,0.6379833333333333,0.1875,9.120000000000001,25.57777777777778,0.21568627450980393,,,,1.0,2.0,,,,,,,,2.0,1.0,1.0,,,,,1.0,,,2.0,,3.0,,,3.0,,,,,,,,,0.1,0.25,,,,0.07142857142857142,,,,0.14285714285714285,,,,0.57225,0.17647058823529413,0.375,,,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,0.2,0.25,0.5,0.5,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,0.2,,,1.0,0.5,,,,,True,,,,,,,,,,,,,,,,,,
1631197,1610612765,Jared Rhoden,Jared Rhoden,1631197,DET,2462.0,41,4,81,81,44,40,13.0,162,1.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,2.0,7.0,3.0,6.0,,13.0,92,1.0,2.0,1.0,,2.0,2.0,9.0,4.0,3.0,2.0,3.0,1.0,8.0,,3.0,,5.0,1.0,6.0,,,,,,,,2.0,44,1.0,0.5,0.5,0.2857142857142857,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.46153846153846156,12.871287128712872,,,0.13636363636363635,,0.08571428571428572,0.024390243902439025,,,0.1875,0.07692307692307693,1.0,1.0,0.3076923076923077,0.3076923076923077,0.75,0.75,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5384615384615384,0.75,0.4946653846153846,0.5004833333333333,0.15384615384615385,14.099999999999998,24.96666666666667,0.5432098765432098,1.0,1.0,,2.0,2.0,,1.0,2.0,2.0,2.0,,,1.0,,1.0,2.0,,,,,,5.0,6.0,,,,,,0.5,0.5,0.5,0.5,0.5,,,0.5,0.05,,0.1,,1.0,0.15384615384615385,,,,0.15384615384615385,0.5,1.0,,0.3628,,,0.15384615384615385,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,0.25,0.25,,,,,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,
