EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,SecondChanceCorner3FGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsUnassisted3s,Fg3aBlocked,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,FG3APctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3FGM,Travels,Offensive Fouls,Transition Take Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedAtRim,AtRimPctBlocked,LongMidRangePctAssisted,PenaltyCorner3Accuracy,LongMidRangeAssists,ThreePtShootingFoulsDrawn,Corner3PctBlocked,OffAtRimReboundPct,ThreePtShootingFoulsDrawnPct,Charge Fouls,BlockedCorner3,SecondChanceAtRimPctAssisted,on,SecondChanceCorner3FGM,Transition Take Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,3SecondViolations,Clear Path Fouls,OffensiveGoaltends
1631165,1610612758,Keon Ellis,Keon Ellis,1631165,SAC,2299.0,38.0,,78.0,74.0,31.0,40.0,6.0,152.0,,,,,,,,1.0,2.0,,1.0,6.0,,,,3.0,,,2.0,8.0,,6.0,86.0,,,,,,,3.0,,,,6.0,,1.0,5.0,1.0,,3.0,2.0,5.0,2.0,,1.0,2.0,12.0,,,,1.0,2.0,,3.0,,3.0,,,1.0,1.0,3.0,,1.0,,2.0,,2.0,1.0,2.0,,,,31.0,1.0,,,1.0,0.25,,,0.2857142857142857,,,0.375,,,0.3333333333333333,,,1.0,,,11.363636363636363,,,0.08,,0.05,,0.06666666666666667,,,,,,0.1111111111111111,0.3333333333333333,0.05555555555555555,,,,,,,,,,,0.25,0.5,0.5,1.0,0.75,0.16666666666666666,0.2,1.0,,,,,,,1.0,,1.0,0.2,0.5363571428571429,,0.522075,,,,,,29.237500000000004,0.3974358974358974,,,,,,,,,,1.0,,2.0,2.0,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,0.125,0.16666666666666666,1.0,,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,
203084,1610612758,Harrison Barnes,Harrison Barnes,203084,SAC,4161.0,69.0,2.0,147.0,148.0,22.0,45.0,21.0,295.0,1.0,1.0,,,2.0,3.0,,3.0,6.0,,4.0,7.0,1.0,1.0,1.0,1.0,3.0,4.0,7.0,13.0,6.0,33.0,167.0,,,1.0,1.0,3.0,1.0,1.0,3.0,6.0,,21.0,,,7.0,4.0,1.0,1.0,2.0,3.0,2.0,,,1.0,8.0,2.0,1.0,,1.0,6.0,,7.0,3.0,10.0,,,,1.0,2.0,,4.0,,7.0,4.0,1.0,1.0,1.0,,,3.0,22.0,,1.0,1.0,1.0,0.5384615384615384,1.0,1.0,0.5384615384615384,0.75,,0.7941176470588235,1.5,1.5,0.825,1.5,1.5,0.7647058823529411,0.25,0.3333333333333333,11.764705882352942,,,0.13333333333333333,0.03225806451612903,0.03571428571428571,0.05555555555555555,0.0958904109589041,0.04477611940298507,,,0.07407407407407407,0.11764705882352941,0.14285714285714285,0.14285714285714285,,0.125,0.058823529411764705,1.0,1.0,1.0,0.17647058823529413,0.6666666666666666,1.0,1.0,,0.35294117647058826,0.5,0.5,1.0,0.4117647058823529,0.5714285714285714,0.5714285714285714,1.0,,,1.0,1.0,1.0,,1.0,1.0,0.8235294117647058,0.5714285714285714,0.5483264705882354,,0.54285,0.2,0.5714285714285714,0.09090909090909091,0.09090909090909091,6.7,24.43846153846154,0.14965986394557823,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,True,,,,,,,,,,,
1627734,1610612758,Domantas Sabonis,Domantas Sabonis,1627734,SAC,101.0,2.0,-3.0,4.0,3.0,,,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1641732,1610612758,Colby Jones,Colby Jones,1641732,SAC,3759.0,63.0,13.0,130.0,128.0,66.0,79.0,18.0,258.0,1.0,3.0,,1.0,9.0,13.0,2.0,,2.0,1.0,1.0,3.0,,1.0,,,10.0,18.0,1.0,5.0,2.0,25.0,128.0,1.0,2.0,,1.0,2.0,,1.0,18.0,8.0,12.0,3.0,2.0,,3.0,1.0,,5.0,3.0,8.0,3.0,,4.0,1.0,19.0,3.0,2.0,,2.0,4.0,,6.0,5.0,11.0,,2.0,5.0,3.0,6.0,,2.0,,2.0,,2.0,1.0,2.0,,,18.0,66.0,1.0,0.4,0.4444444444444444,1.0,0.2,,,0.2,0.5555555555555556,0.5,0.5,0.3333333333333333,0.5333333333333333,0.5434782608695652,0.3333333333333333,0.6,0.21739130434782608,,,17.72151898734177,,,0.11764705882352941,0.04878048780487805,0.07142857142857142,0.0967741935483871,0.0967741935483871,0.06944444444444445,0.11764705882352941,,0.12,0.2222222222222222,0.047619047619047616,0.25,0.041666666666666664,0.25,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.5652173913043478,0.6923076923076923,0.6923076923076923,0.3333333333333333,0.08695652173913043,0.08695652173913043,,,,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,0.3333333333333333,,,0.06666666666666667,,,0.34782608695652173,0.3333333333333333,0.4596717391304348,0.5686,0.4433533333333334,,,0.08,0.72,7.311111111111111,24.759999999999998,0.5076923076923077,1.0,2.0,,,,8.0,14.0,2.0,,,,2.0,2.0,,3.0,3.0,1.0,,1.0,,1.0,,,,1.0,,0.5714285714285714,,,0.6,,,0.5,,,,0.13333333333333333,0.5,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,
1630259,1610612758,Jordan Ford,Jordan Ford,1630259,SAC,193.0,3.0,-7.0,7.0,6.0,3.0,6.0,1.0,13.0,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,12.0,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1.0,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,0.50115,,0.50115,,,,,,24.9,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1641771,1610612758,Jalen Slawson,Jalen Slawson,1641771,SAC,1018.0,17.0,6.0,35.0,36.0,16.0,22.0,5.0,71.0,2.0,2.0,,,1.0,1.0,,,,,,,,,,,3.0,3.0,,,,6.0,40.0,,,,,,,,2.0,4.0,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,2.0,,,,1.0,4.0,,,,,,1.0,,1.0,,,2.0,16.0,1.0,0.6666666666666666,0.6666666666666666,,,,,,1.0,,1.0,,1.0,1.0,,1.0,,,,6.976744186046512,,,,0.125,0.14285714285714285,,0.06666666666666667,0.06666666666666667,,,,,,,0.2,,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.6266333333333333,,0.4014,,,,0.3333333333333333,4.6000000000000005,,0.45714285714285713,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,True,,,,,,,,,,,
1629308,1610612758,Juan Toscano-Anderson,Juan Toscano-Anderson,1629308,SAC,476.0,8.0,3.0,16.0,15.0,9.0,12.0,2.0,31.0,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,7.0,,,,,,,1.0,,,,,,,1.0,,,1.0,,1.0,,,1.0,,2.0,,,,2.0,,,2.0,,2.0,,,,,,,,,,,1.0,1.0,1.0,,,,9.0,,,,,,,,,,,,,,,,,1.0,,,4.761904761904762,,,,,0.4,,0.14285714285714285,,,,,,,,0.4,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,0.48705,,0.48705,,,,,,25.6,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1630222,1610612758,Mason Jones,Mason Jones,1630222,SAC,583.0,10.0,-13.0,21.0,23.0,13.0,16.0,4.0,44.0,,,,,,,,,,,2.0,3.0,,,2.0,3.0,,,2.0,3.0,,6.0,29.0,,,,,,2.0,3.0,6.0,,,6.0,,,3.0,2.0,,,1.0,1.0,,1.0,,,3.0,,,,,1.0,,1.0,,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,6.0,13.0,,,,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,,1.0,,1.0,1.0,,1.0,1.0,,,19.23076923076923,,,0.25,,,,0.09090909090909091,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,1.0,0.6666666666666666,1.0,0.6666666666666666,0.49565,,0.49565,,,,1.0,,25.666666666666668,0.6190476190476191,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1626168,1610612758,Trey Lyles,Trey Lyles,1626168,SAC,60418.0,1007.0,168.0,2042.0,2042.0,476.0,598.0,238.0,4084.0,42.0,63.0,14.0,28.0,8.0,21.0,6.0,29.0,77.0,12.0,45.0,117.0,4.0,8.0,8.0,20.0,50.0,90.0,74.0,194.0,48.0,370.0,2310.0,16.0,33.0,7.0,17.0,65.0,8.0,32.0,64.0,76.0,24.0,222.0,20.0,2.0,115.0,45.0,13.0,35.0,29.0,64.0,21.0,8.0,18.0,14.0,157.0,33.0,18.0,3.0,77.0,78.0,15.0,170.0,54.0,224.0,5.0,16.0,37.0,39.0,75.0,6.0,65.0,10.0,66.0,30.0,16.0,6.0,18.0,1.0,,63.0,468.0,7.0,0.76,0.95,1.0,0.38144329896907214,0.4117647058823529,0.25,0.3854166666666667,0.5555555555555556,0.48484848484848486,0.5669014084507042,0.53,0.39622641509433965,0.594855305466238,0.5909090909090909,0.48484848484848486,0.6830985915492958,0.14444444444444443,0.2857142857142857,14.82905982905983,0.3488372093023256,0.05357142857142857,0.15087040618955513,0.0410958904109589,0.17782909930715934,0.06573705179282868,0.1631578947368421,0.05425531914893617,0.023923444976076555,0.08860759493670886,0.07506702412868632,0.15,0.13186813186813187,0.21428571428571427,0.18446601941747573,0.16129032258064516,0.22183098591549297,0.6666666666666666,0.7368421052631579,0.7619047619047619,0.07394366197183098,0.38095238095238093,0.5333333333333333,0.75,0.02112676056338028,0.2711267605633803,0.37662337662337664,0.37662337662337664,1.0,0.4119718309859155,0.38461538461538464,0.3879310344827586,1.0,0.56,0.5,0.16,0.5,1.0,0.22641509433962265,0.37735849056603776,0.4,0.9049295774647887,0.391304347826087,0.5528333333333332,0.5803499999999999,0.5401817307692307,0.10526315789473684,0.27522935779816515,0.17567567567567569,0.17297297297297298,4.1433333333333335,25.3,0.23310479921645447,9.0,15.0,,9.0,12.0,9.0,21.0,22.0,,1.0,4.0,17.0,13.0,4.0,21.0,16.0,4.0,5.0,1.0,3.0,13.0,1.0,11.0,7.0,11.0,5.0,0.42857142857142855,0.005154639175257732,0.008547008547008548,0.5675675675675675,0.03875968992248062,0.029197080291970802,0.6111111111111112,,,0.18,0.2830188679245283,0.6,,1.0,4.0,,,2.0,,10.0,0.09523809523809523,,,3.0,2.0,,0.04,0.010256410256410256,1.0,2.0,0.2857142857142857,False,3.0,1.0,7.0,1.0,0.16666666666666666,0.3333333333333333,1.0,,,,
1627734,1610612758,Domantas Sabonis,Domantas Sabonis,1627734,SAC,175595.0,2927.0,72.0,5999.0,5975.0,1137.0,1350.0,688.0,11974.0,423.0,607.0,100.0,154.0,154.0,316.0,58.0,1.0,5.0,2.0,32.0,82.0,1.0,5.0,4.0,15.0,601.0,981.0,33.0,87.0,292.0,1593.0,6985.0,121.0,195.0,2.0,7.0,299.0,5.0,17.0,303.0,730.0,472.0,90.0,164.0,,82.0,32.0,85.0,340.0,333.0,673.0,254.0,79.0,173.0,114.0,1679.0,102.0,188.0,4.0,289.0,478.0,59.0,826.0,294.0,1120.0,29.0,134.0,272.0,123.0,250.0,34.0,375.0,38.0,415.0,211.0,48.0,25.0,48.0,5.0,3.0,299.0,1124.0,22.0,0.6073211314475874,0.7032755298651252,0.9090909090909091,0.3793103448275862,0.2857142857142857,0.29411764705882354,0.3793103448275862,0.6126401630988787,0.6205128205128205,0.6090823970037453,0.6138613861386139,0.5748663101604278,0.6397590361445783,0.6388888888888888,0.63125,0.08146067415730338,0.08664627930682976,0.0949367088607595,22.3418374870963,0.48360655737704916,0.024539877300613498,0.3301104972375691,0.13752743233357717,0.24023275145469658,0.07063711911357341,0.2893247831007167,0.1031661330487371,0.13953488372093023,0.056451612903225805,0.06549815498154982,0.3251121076233184,0.34203296703296704,0.30656934306569344,0.2497096399535424,0.21637426900584794,0.5683520599250936,0.6968698517298187,0.7663043478260869,0.6028368794326241,0.2958801498127341,0.4873417721518987,0.5384615384615384,0.5714285714285714,0.054307116104868915,0.0046816479400749065,0.2,0.2,1.0,0.07677902621722846,0.3902439024390244,0.3950617283950617,0.90625,0.7623762376237624,0.6493506493506493,0.024752475247524754,0.2,,0.0106951871657754,0.08021390374331551,0.26666666666666666,0.649812734082397,0.3902439024390244,0.5486782303370786,0.574086577181208,0.5561425133689837,0.17266775777414076,0.18590308370044054,0.1876961707470182,0.1902071563088512,4.418858307849133,25.917241379310347,0.18953158859809968,75.0,115.0,24.0,2.0,51.0,100.0,170.0,88.0,9.0,1.0,46.0,74.0,52.0,22.0,138.0,61.0,23.0,77.0,1.0,17.0,47.0,5.0,57.0,23.0,31.0,19.0,0.5882352941176471,0.011494252873563218,0.012195121951219513,0.5073529411764706,0.08611111111111111,0.1329479768786127,0.6458333333333334,0.41379310344827586,0.41379310344827586,0.009900990099009901,0.6149732620320856,0.6521739130434783,1.0,24.0,36.0,1.0,,,,21.0,0.09060955518945635,0.9166666666666666,0.5,53.0,,,0.18097447795823665,,12.0,,0.16,False,1.0,1.0,2.0,,,0.5,1.0,2.0,7.0,,
1628368,1610612758,De'Aaron Fox,De'Aaron Fox,1628368,SAC,146107.0,2435.0,237.0,5041.0,5001.0,1091.0,1118.0,593.0,10042.0,159.0,240.0,11.0,15.0,242.0,478.0,170.0,34.0,78.0,10.0,167.0,454.0,16.0,50.0,34.0,106.0,466.0,888.0,201.0,532.0,282.0,1817.0,5777.0,37.0,67.0,25.0,62.0,160.0,37.0,116.0,427.0,194.0,738.0,378.0,20.0,,454.0,167.0,61.0,197.0,174.0,371.0,129.0,45.0,146.0,45.0,916.0,20.0,39.0,3.0,117.0,122.0,9.0,248.0,62.0,310.0,21.0,50.0,169.0,81.0,179.0,6.0,303.0,8.0,382.0,160.0,26.0,14.0,29.0,1.0,1.0,419.0,1073.0,17.0,0.20815450643776823,0.21271929824561403,0.6268656716417911,0.37781954887218044,0.4032258064516129,0.31896551724137934,0.37781954887218044,0.5247747747747747,0.5522388059701493,0.5404929577464789,0.5775193798449613,0.4652173913043478,0.5725094577553594,0.5882352941176471,0.5207317073170732,0.37464788732394366,0.0686936936936937,0.07322175732217573,30.642907058001395,0.08411214953271028,0.02097902097902098,0.10107705053852527,0.03364969801553063,0.11293436293436293,0.01646090534979424,0.10655372269282211,0.02485256950294861,0.04129263913824058,0.018691588785046728,0.0175054704595186,0.1,0.08388157894736842,0.15311004784688995,0.11486486486486487,0.10810810810810811,0.16901408450704225,0.6625,0.7361111111111112,0.25157232704402516,0.33661971830985915,0.5062761506276151,0.54627539503386,0.16942148760330578,0.11971830985915492,0.054929577464788736,0.4358974358974359,0.4358974358974359,0.8529411764705882,0.31971830985915495,0.36784140969163,0.3711111111111111,0.5808383233532934,0.11627906976744186,0.7333333333333333,0.3875968992248062,0.32,0.75,0.028985507246376812,0.3072463768115942,0.32075471698113206,0.543661971830986,0.36784140969163,0.5036799295774648,0.48325609756097554,0.46568637681159397,0.1073738680465718,0.15857284440039643,0.08805723720418272,0.23500275178866262,8.480292792792792,25.793045112781954,0.21642531243800833,30.0,45.0,65.0,12.0,11.0,105.0,229.0,106.0,225.0,4.0,21.0,141.0,60.0,81.0,119.0,70.0,14.0,49.0,1.0,12.0,46.0,17.0,39.0,39.0,16.0,31.0,0.4585152838427948,0.007518796992481203,0.00881057268722467,0.7041420118343196,0.013289036544850499,0.03162650602409638,0.5517241379310345,0.38235294117647056,0.3869047619047619,0.09302325581395349,0.13043478260869565,0.6666666666666666,3.0,3.0,9.0,1.0,3.0,3.0,,10.0,0.1,0.24615384615384617,0.3,6.0,7.0,,0.030927835051546393,0.0111731843575419,1.0,3.0,0.18181818181818182,False,9.0,1.0,3.0,1.0,0.011764705882352941,0.75,0.8888888888888888,2.0,,,
1628370,1610612758,Malik Monk,Malik Monk,1628370,SAC,96071.0,1601.0,-2.0,3320.0,3297.0,935.0,1079.0,384.0,6617.0,106.0,163.0,5.0,13.0,84.0,176.0,79.0,23.0,57.0,16.0,95.0,304.0,10.0,29.0,23.0,84.0,223.0,418.0,118.0,361.0,137.0,937.0,3905.0,13.0,31.0,17.0,38.0,81.0,30.0,100.0,239.0,216.0,230.0,282.0,2.0,,304.0,95.0,45.0,196.0,109.0,305.0,66.0,43.0,124.0,54.0,719.0,14.0,12.0,,96.0,63.0,2.0,161.0,26.0,187.0,18.0,36.0,124.0,70.0,133.0,2.0,142.0,7.0,170.0,60.0,25.0,14.0,30.0,,1.0,235.0,922.0,14.0,0.484304932735426,0.4864864864864865,0.7966101694915254,0.3268698060941828,0.4473684210526316,0.3,0.3268698060941828,0.5334928229665071,0.41935483870967744,0.5134788189987163,0.5579710144927537,0.4619289340101523,0.5448113207547169,0.5547945205479452,0.5175438596491229,0.4634146341463415,0.1076555023923445,0.10795454545454546,25.742311770943797,0.025,,0.07974683544303797,0.016150740242261104,0.14953271028037382,0.017948717948717947,0.11103351955307263,0.017071569271175313,0.024725274725274724,0.008403361344537815,0.015306122448979591,0.0888030888030888,0.06443298969072164,0.1048951048951049,0.13626373626373625,0.18181818181818182,0.2092426187419769,0.6503067484662577,0.7464788732394366,0.5943396226415094,0.22593068035943517,0.4772727272727273,0.535031847133758,0.40476190476190477,0.10141206675224647,0.07317073170731707,0.40350877192982454,0.40350877192982454,0.9565217391304348,0.3902439024390244,0.3125,0.31561461794019935,0.7578947368421053,0.18840579710144928,0.38461538461538464,0.42028985507246375,0.3448275862068966,0.6,0.08121827411167512,0.4263959390862944,0.27380952380952384,0.6726572528883183,0.3125,0.5201288831835689,0.49466625,0.499651776649746,0.07478890229191798,0.12875536480686695,0.0864461045891142,0.2550693703308431,7.605741626794256,25.949861495844868,0.2816265060240964,22.0,36.0,33.0,9.0,4.0,46.0,97.0,57.0,72.0,3.0,10.0,37.0,28.0,9.0,88.0,67.0,7.0,21.0,,6.0,29.0,6.0,12.0,19.0,20.0,13.0,0.4742268041237113,0.008310249307479225,0.009868421052631578,0.7096774193548387,0.026041666666666668,0.026525198938992044,0.6666666666666666,0.4177215189873418,0.44594594594594594,0.13043478260869565,0.18274111675126903,0.6111111111111112,7.0,3.0,4.0,1.0,17.0,5.0,5.0,10.0,0.12883435582822086,0.3333333333333333,0.4375,18.0,2.0,,0.007692307692307693,0.005509641873278237,1.0,,0.6,False,7.0,2.0,2.0,,0.06329113924050633,0.7777777777777778,0.8571428571428571,1.0,,2.0,
1628426,1610612758,Sasha Vezenkov,Sasha Vezenkov,1628426,SAC,20881.0,348.0,-11.0,705.0,718.0,140.0,181.0,73.0,1423.0,18.0,26.0,6.0,9.0,5.0,19.0,1.0,13.0,27.0,5.0,21.0,54.0,3.0,8.0,3.0,8.0,24.0,46.0,34.0,81.0,6.0,156.0,844.0,7.0,13.0,4.0,9.0,28.0,4.0,13.0,19.0,38.0,10.0,99.0,10.0,,54.0,21.0,7.0,5.0,10.0,15.0,7.0,3.0,3.0,1.0,40.0,12.0,9.0,,20.0,23.0,4.0,47.0,21.0,68.0,,4.0,9.0,10.0,30.0,1.0,7.0,,7.0,2.0,6.0,4.0,6.0,,,19.0,140.0,5.0,0.7916666666666666,1.0,0.9705882352941176,0.41975308641975306,0.4444444444444444,0.3076923076923077,0.41975308641975306,0.5217391304347826,0.5384615384615384,0.5905511811023622,0.5909090909090909,0.4444444444444444,0.6,0.6086956521739131,0.5,0.6377952755905512,0.15217391304347827,0.21052631578947367,17.528373266078184,0.23529411764705882,,0.12849162011173185,0.06923076923076923,0.14925373134328357,0.06030150753768844,0.13738019169329074,0.06382978723404255,0.06153846153846154,0.06666666666666667,0.06206896551724138,0.10416666666666667,0.15789473684210525,0.08333333333333333,0.14,0.17647058823529413,0.2047244094488189,0.6923076923076923,0.782608695652174,0.7222222222222222,0.14960629921259844,0.2631578947368421,0.3333333333333333,1.0,0.007874015748031496,0.2125984251968504,0.48148148148148145,0.48148148148148145,1.0,0.4251968503937008,0.3888888888888889,0.39622641509433965,0.9523809523809523,0.4090909090909091,0.6666666666666666,0.36363636363636365,0.375,1.0,0.2777777777777778,0.4444444444444444,0.375,0.84251968503937,0.3888888888888889,0.5470318897637797,0.513784375,0.5477944444444444,0.023076923076923078,0.041666666666666664,0.1794871794871795,0.12179487179487179,4.465217391304347,25.413580246913586,0.19858156028368795,2.0,3.0,1.0,1.0,2.0,2.0,5.0,3.0,3.0,1.0,2.0,13.0,7.0,6.0,5.0,2.0,,3.0,,2.0,1.0,2.0,,,4.0,,0.4,0.012345679012345678,0.018518518518518517,0.5555555555555556,0.05555555555555555,0.03278688524590164,0.6666666666666666,1.0,1.0,0.045454545454545456,0.16666666666666666,0.6666666666666666,1.0,2.0,1.0,,,,,2.0,0.11538461538461539,1.0,0.2,1.0,1.0,,0.08,0.012195121951219513,1.0,,0.16666666666666666,False,1.0,,,,,1.0,1.0,,,,
