EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,Fg3aBlocked,Charge Fouls Drawn,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,BlockedLongMidRange,LongMidRangePctBlocked,Transition Take Fouls Drawn,Arc3PctBlocked,BlockedCorner3,3SecondViolations,Transition Take Fouls,on,HeaveAttempts,HeaveMakes
1627853,1610612752,Ryan Arcidiacono,Ryan Arcidiacono,1627853,NYK,44.0,1.0,-3.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1628392,1610612752,Isaiah Hartenstein,Isaiah Hartenstein,1628392,NYK,113787.0,1896.0,406.0,3794.0,3781.0,746.0,760.0,7575.0,4255.0,111.0,210.0,732.0,0.19662625197680547,523.0,178.0,257.0,65.0,102.0,31.0,40.0,53.0,98.0,3.0,7.0,1.0,3.0,1.0,234.0,362.0,1.0,3.0,111.0,582.0,72.0,115.0,23.0,167.0,33.0,48.0,1.0,33.0,99.0,306.0,162.0,3.0,128.0,3.0,1.0,29.0,118.0,70.0,188.0,43.0,27.0,73.0,33.0,12.0,446.0,76.0,158.0,10.0,165.0,190.0,27.0,382.0,244.0,626.0,13.0,87.0,51.0,36.0,47.0,17.0,37.0,46.0,2.0,10.0,1.0,2.0,93.0,21.0,15.0,4.0,34.0,18.0,136.0,22.0,3.0,157.0,29.0,80.0,10.0,84.0,1.0,1.0,62.0,22.0,85.0,53.0,3.0,1.0,98.0,12.0,9.0,0.6538461538461539,0.9,1.0,0.3333333333333333,0.3333333333333333,0.6464088397790055,0.6260869565217392,0.6875,0.6452054794520548,0.6260869565217392,0.673469387755102,0.6830985915492958,0.6472868217054264,0.717391304347826,0.00821917808219178,0.08011049723756906,0.09727626459143969,0.04081632653061224,11.838503649635035,0.5053763440860215,0.32926829268292684,0.11494252873563218,0.2014846235418876,0.170995670995671,0.19434628975265017,0.08930669800235018,0.19810267857142858,0.13183098591549297,0.1813186813186813,0.1643192488262911,0.16417910447761194,0.0926517571884984,0.08,0.19813519813519814,0.22033898305084745,0.16875,0.18616144975288304,0.21487603305785125,0.13131313131313133,0.6235294117647059,0.7041095890410959,0.6926070038910506,0.7672413793103449,0.5955056179775281,0.2684931506849315,0.5408163265306123,0.5638297872340425,0.8490566037735849,0.019178082191780823,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.00821917808219178,0.3333333333333333,0.3333333333333333,1.0,0.8869565217391304,0.6372549019607843,0.015384615384615385,0.8163265306122449,0.775,0.02040816326530612,0.7123287671232876,0.3333333333333333,0.5957493150684932,0.5928702127659575,0.63925,0.19230769230769232,0.1937046004842615,0.2869415807560137,0.17010309278350516,3.330386740331492,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1629656,1610612752,Quentin Grimes,Quentin Grimes,1629656,NYK,15430.0,257.0,31.0,511.0,513.0,121.0,145.0,1024.0,593.0,10.0,18.0,121.0,0.23679060665362034,85.0,13.0,22.0,,,5.0,7.0,,2.0,1.0,2.0,20.0,49.0,8.0,14.0,26.0,27.0,74.0,3.0,112.0,,,2.0,20.0,6.0,8.0,15.0,1.0,31.0,24.0,4.0,81.0,,49.0,20.0,5.0,5.0,6.0,11.0,5.0,1.0,2.0,2.0,1.0,28.0,1.0,4.0,,14.0,8.0,,22.0,5.0,27.0,3.0,4.0,4.0,,2.0,2.0,1.0,4.0,,1.0,1.0,1.0,6.0,1.0,2.0,,,,9.0,,2.0,7.0,2.0,4.0,,1.0,,,,1.0,1.0,1.0,,,31.0,3.0,,0.8571428571428571,0.8571428571428571,1.0,0.36486486486486486,0.36486486486486486,0.5384615384615384,,0.75,0.545,0.8181818181818182,0.6521739130434783,0.5490196078431373,0.8333333333333334,0.6739130434782609,0.74,0.19230769230769232,0.18181818181818182,0.5,18.0,0.3333333333333333,,,0.06504065040650407,0.029850746268656716,0.12612612612612611,0.00909090909090909,0.09401709401709402,0.020491803278688523,0.05,0.02040816326530612,,0.013157894736842105,,0.037037037037037035,0.045454545454545456,0.16,0.13253012048192772,0.10714285714285714,0.05555555555555555,1.0,0.22,0.5909090909090909,0.7222222222222222,0.8461538461538461,0.02,,,,0.02,0.5,0.5,1.0,0.49,0.40816326530612246,0.40816326530612246,1.0,,,,0.30434782608695654,0.7142857142857143,0.34782608695652173,0.96,0.40816326530612246,0.576956,0.562675,0.6084586956521738,0.049019607843137254,0.14285714285714285,0.17857142857142858,0.2767857142857143,3.411538461538461,24.8581081081081,7.0,25.0,3.0,7.0,6.0,11.0,3.0,6.0,11.0,6.0,1.0,1.0,1.0,0.5454545454545454,0.4,0.25,0.28,0.28,1.0,1.0,0.5454545454545454,1.0,0.30434782608695654,0.42857142857142855,0.375,0.013513513513513514,,,,,,,,,,,,,,,,,,,True,,
1630540,1610612752,Miles McBride,Miles McBride,1630540,NYK,33564.0,559.0,79.0,1081.0,1088.0,150.0,201.0,2169.0,1244.0,22.0,55.0,146.0,0.13876040703052728,141.0,23.0,33.0,3.0,4.0,5.0,7.0,5.0,18.0,3.0,8.0,26.0,50.0,4.0,31.0,59.0,49.0,99.0,17.0,226.0,5.0,8.0,5.0,30.0,6.0,11.0,11.0,5.0,29.0,28.0,34.0,132.0,4.0,50.0,26.0,6.0,23.0,26.0,49.0,17.0,9.0,14.0,8.0,1.0,124.0,8.0,2.0,,9.0,12.0,,21.0,10.0,31.0,1.0,20.0,16.0,4.0,7.0,3.0,6.0,4.0,,1.0,,1.0,11.0,,1.0,,1.0,,21.0,,3.0,22.0,1.0,5.0,2.0,3.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,,28.0,3.0,1.0,0.45161290322580644,0.4827586206896552,0.8979591836734694,0.494949494949495,0.494949494949495,0.5254237288135594,0.625,0.5454545454545454,0.6613924050632911,0.8333333333333334,0.5454545454545454,0.6766467065868264,0.8333333333333334,0.58,0.6265822784810127,0.1016949152542373,0.18181818181818182,,14.285714285714285,0.6363636363636364,,,0.047619047619047616,0.007434944237918215,0.03515625,0.0321285140562249,0.04133858267716536,0.019305019305019305,,0.017699115044247787,,0.03910614525139665,0.014285714285714285,0.05737704918032787,0.031914893617021274,0.05555555555555555,0.03278688524590164,0.0410958904109589,0.014285714285714285,0.75,0.2088607594936709,0.696969696969697,0.8518518518518519,0.4782608695652174,0.11392405063291139,0.2777777777777778,0.2777777777777778,0.4,0.05063291139240506,0.375,0.375,0.3333333333333333,0.31645569620253167,0.52,0.52,0.8461538461538461,0.26666666666666666,0.75,,0.3181818181818182,0.7142857142857143,0.18181818181818182,0.8354430379746836,0.52,0.565917088607595,0.55309375,0.553990909090909,0.048484848484848485,0.07936507936507936,0.13274336283185842,0.12831858407079647,5.930508474576272,24.31616161616162,23.0,49.0,4.0,7.0,2.0,3.0,,5.0,7.0,4.0,,3.0,,0.7142857142857143,0.36363636363636365,0.310126582278481,0.46938775510204084,0.48936170212765956,0.9565217391304348,0.2,0.6666666666666666,1.0,0.3181818181818182,0.5714285714285714,,0.029411764705882353,3.0,4.0,15.0,2.0,4.0,0.020202020202020204,0.04081632653061224,0.26666666666666666,0.75,1.0,,,,,,,,,True,,
1630579,1610612752,Jericho Sims,Jericho Sims,1630579,NYK,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1629718,1610612752,Charlie Brown Jr.,Charlie Brown Jr.,1629718,NYK,285.0,5.0,-10.0,8.0,9.0,1.0,2.0,17.0,17.0,1.0,1.0,1.0,0.125,2.0,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,9.090909090909092,,,,,0.3333333333333333,,,,0.16666666666666666,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,0.53715,,0.53715,,,,,,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1631376,1610612752,Dmytro Skapintsev,Dmytro Skapintsev,1631376,NYK,43.0,1.0,-3.0,1.0,2.0,1.0,2.0,3.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1628384,1610612752,OG Anunoby,OG Anunoby,1628384,NYK,30875.0,515.0,241.0,1036.0,1034.0,181.0,185.0,2070.0,1048.0,17.0,38.0,175.0,0.17471042471042472,133.0,47.0,64.0,10.0,13.0,5.0,8.0,6.0,21.0,1.0,5.0,6.0,16.0,1.0,54.0,90.0,27.0,69.0,21.0,210.0,10.0,15.0,4.0,33.0,5.0,10.0,8.0,3.0,13.0,80.0,28.0,81.0,8.0,16.0,6.0,9.0,15.0,8.0,23.0,6.0,2.0,7.0,5.0,3.0,54.0,6.0,12.0,1.0,19.0,29.0,4.0,52.0,19.0,71.0,6.0,18.0,8.0,10.0,14.0,2.0,11.0,13.0,,3.0,2.0,1.0,27.0,5.0,4.0,3.0,3.0,2.0,19.0,1.0,,25.0,2.0,12.0,1.0,14.0,,,8.0,4.0,14.0,6.0,,,11.0,1.0,,0.7407407407407407,0.8,1.0,0.391304347826087,0.391304347826087,0.6,0.6666666666666666,0.5,0.5943396226415094,0.6590909090909091,0.2777777777777778,0.6147058823529412,0.66,0.3157894736842105,0.4339622641509434,0.1,0.03125,0.23809523809523808,16.596461668070766,0.5185185185185185,0.16,0.045454545454545456,0.10139860139860139,0.0547945205479452,0.0778688524590164,0.024291497975708502,0.09056603773584905,0.03862660944206009,0.09333333333333334,0.027522935779816515,0.05714285714285714,0.0273224043715847,0.015625,0.1267605633802817,0.07608695652173914,0.07692307692307693,0.07738095238095238,0.07894736842105263,0.08823529411764706,0.42857142857142855,0.4025157232704403,0.734375,0.7580645161290323,0.7446808510638298,0.1320754716981132,0.2857142857142857,0.375,0.8333333333333334,0.031446540880503145,0.2,0.3333333333333333,,0.10062893081761007,0.375,0.375,1.0,0.5909090909090909,0.7692307692307693,0.5,0.4444444444444444,0.625,0.05555555555555555,0.8364779874213837,0.375,0.6101349056603773,0.5992181818181819,0.6207694444444445,0.07100591715976332,0.12,0.15714285714285714,0.06190476190476191,3.6677777777777774,23.80579710144928,21.0,53.0,,7.0,2.0,2.0,,3.0,7.0,,,,1.0,0.42857142857142855,,0.3333333333333333,0.39622641509433965,0.40384615384615385,1.0,0.09090909090909091,1.0,1.0,0.3888888888888889,,,,1.0,5.0,,1.0,,0.014492753623188406,0.018867924528301886,0.22727272727272727,0.2,1.0,1.0,2.0,0.4,,,,,,True,,
1628404,1610612752,Josh Hart,Josh Hart,1628404,NYK,81530.0,1359.0,396.0,2698.0,2684.0,525.0,500.0,5382.0,2947.0,42.0,86.0,515.0,0.19458858413639732,373.0,80.0,126.0,10.0,18.0,9.0,14.0,17.0,56.0,5.0,18.0,23.0,87.0,13.0,102.0,200.0,35.0,117.0,44.0,353.0,13.0,29.0,3.0,41.0,14.0,28.0,18.0,23.0,63.0,148.0,56.0,96.0,6.0,87.0,23.0,26.0,97.0,78.0,175.0,53.0,25.0,64.0,30.0,3.0,428.0,29.0,25.0,2.0,122.0,132.0,8.0,262.0,56.0,318.0,4.0,35.0,21.0,14.0,34.0,13.0,22.0,24.0,1.0,12.0,1.0,2.0,58.0,2.0,7.0,2.0,5.0,5.0,50.0,6.0,1.0,51.0,7.0,21.0,7.0,9.0,,,7.0,2.0,9.0,6.0,1.0,,59.0,8.0,5.0,0.7254901960784313,0.7474747474747475,0.9142857142857143,0.29914529914529914,0.29914529914529914,0.51,0.4482758620689655,0.5,0.48738170347003157,0.4634146341463415,0.43478260869565216,0.522189349112426,0.47674418604651164,0.5431034482758621,0.36908517350157727,0.13,0.14285714285714285,0.14285714285714285,12.692307692307693,0.5862068965517241,0.14035087719298245,0.03636363636363636,0.19555555555555557,0.03765060240963856,0.2,0.048252911813643926,0.19766536964980544,0.042687747035573126,0.033582089552238806,0.03934426229508197,0.04395604395604396,0.04072398190045249,0.06918238993710692,0.19601328903654486,0.18359375,0.22033898305084745,0.20588235294117646,0.18452380952380953,0.02631578947368421,0.6666666666666666,0.39747634069400634,0.6349206349206349,0.7407407407407407,0.7125,0.17665615141955837,0.30357142857142855,0.3541666666666667,0.7058823529411765,0.056782334384858045,0.2777777777777778,0.2777777777777778,1.0,0.2744479495268139,0.26436781609195403,0.26436781609195403,0.9565217391304348,0.43902439024390244,0.5555555555555556,0.4,0.30434782608695654,0.6428571428571429,0.2826086956521739,0.7665615141955836,0.26436781609195403,0.5710179810725552,0.5325282608695652,0.5473326086956523,0.0634441087613293,0.09813084112149532,0.11614730878186968,0.17847025495750707,4.790000000000001,25.152136752136755,12.0,30.0,,5.0,3.0,10.0,4.0,4.0,12.0,4.0,,,1.0,0.3333333333333333,0.2222222222222222,0.0946372239747634,0.4,0.4,0.8333333333333334,0.24390243902439024,0.3,1.0,0.10869565217391304,,0.3076923076923077,,1.0,2.0,9.0,,2.0,,,0.04878048780487805,0.5,,,,,,,,,,True,,
1628973,1610612752,Jalen Brunson,Jalen Brunson,1628973,NYK,79998.0,1333.0,440.0,2682.0,2652.0,552.0,563.0,5334.0,2960.0,27.0,60.0,540.0,0.2058165548098434,368.0,97.0,151.0,7.0,9.0,27.0,41.0,158.0,290.0,51.0,119.0,84.0,234.0,31.0,306.0,560.0,100.0,267.0,202.0,1114.0,24.0,37.0,21.0,90.0,73.0,126.0,39.0,53.0,232.0,150.0,462.0,174.0,14.0,234.0,84.0,28.0,167.0,113.0,280.0,67.0,46.0,126.0,39.0,2.0,673.0,9.0,11.0,1.0,61.0,63.0,5.0,129.0,21.0,150.0,9.0,36.0,17.0,19.0,56.0,11.0,33.0,32.0,8.0,23.0,1.0,2.0,88.0,8.0,22.0,3.0,1.0,6.0,221.0,4.0,13.0,246.0,49.0,117.0,15.0,8.0,1.0,1.0,5.0,3.0,9.0,6.0,,,226.0,3.0,11.0,0.24509803921568626,0.2508361204013378,0.58,0.37453183520599254,0.37453183520599254,0.5464285714285714,0.6486486486486487,0.5793650793650794,0.5513905683192262,0.5948275862068966,0.5424242424242425,0.6008771929824561,0.6428571428571429,0.5979381443298969,0.32285368802902054,0.05,0.09271523178807947,0.04482758620689655,32.26744186046511,0.6363636363636364,0.08620689655172414,0.014705882352941176,0.09319526627218935,0.01726844583987441,0.1026936026936027,0.015228426395939087,0.09763779527559055,0.016286644951140065,0.01702127659574468,0.016233766233766232,0.02127659574468085,0.01834862385321101,0.0064516129032258064,0.07028753993610223,0.11788617886178862,0.10256410256410256,0.09285714285714286,0.12643678160919541,0.02356020942408377,0.6666666666666666,0.1825876662636034,0.6423841059602649,0.708029197080292,0.32989690721649484,0.35066505441354295,0.5448275862068965,0.5703971119133574,0.22151898734177214,0.14389359129383314,0.42857142857142855,0.4322033898305085,0.1568627450980392,0.282950423216445,0.358974358974359,0.3620689655172414,0.5,0.15517241379310345,0.7777777777777778,0.42857142857142855,0.24848484848484848,0.6585365853658537,0.18787878787878787,0.5054413542926239,0.358974358974359,0.5012600484261501,0.49307209302325594,0.4912896341463415,0.13392857142857142,0.18630573248407642,0.0807899461400359,0.20825852782764812,8.72357142857143,25.717602996254676,16.0,33.0,3.0,8.0,4.0,16.0,8.0,7.0,21.0,11.0,2.0,4.0,1.0,0.3333333333333333,0.28205128205128205,0.03990326481257558,0.48484848484848486,0.48484848484848486,1.0,0.27586206896551724,0.25,1.0,0.048484848484848485,0.375,0.25806451612903225,0.011194029850746268,3.0,5.0,126.0,2.0,16.0,0.00749063670411985,,0.08620689655172414,0.6,1.0,24.0,,0.008403361344537815,1.0,0.008547008547008548,,,,True,,
