EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Loose Ball Fouls Drawn,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,HeaveAttempts,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Transition Take Fouls,BlockedLongMidRange,FTOffRebounds,OffFTReboundPct,on,3SecondViolations,OffensiveGoaltends
1627749,1610612737,Dejounte Murray,Dejounte Murray,1627749,ATL,85043.0,1417,-23.0,2940,2927,589.0,601.0,367,5867,77.0,143.0,5.0,10.0,14.0,27.0,93.0,201.0,57.0,111.0,32.0,69.0,3.0,10.0,10.0,18.0,69.0,212.0,4.0,16.0,18.0,54.0,227.0,455.0,101.0,281.0,96.0,853.0,3537.0,12.0,26.0,7.0,26.0,8.0,53.0,43.0,87.0,28.0,72.0,35.0,205.0,100.0,354.0,210.0,93.0,10.0,212.0,69.0,30.0,4.0,169.0,129.0,298.0,97.0,32.0,101.0,58.0,10.0,725.0,15.0,17.0,76.0,80.0,1.0,157.0,32.0,189.0,10.0,64.0,44.0,20.0,76.0,10.0,52.0,29.0,9.0,24.0,2.0,1.0,105.0,3.0,24.0,28.0,68.0,3.0,3.0,2.0,89.0,4.0,1.0,124.0,8.0,4.0,49.0,4.0,9.0,12.0,3.0,2.0,12.0,1.0,15.0,8.0,203.0,581.0,4.0,7.0,0.22026431718061673,0.22522522522522523,0.693069306930693,0.3594306049822064,0.2692307692307692,0.3888888888888889,0.3594306049822064,0.4989010989010989,0.46153846153846156,0.4942528735632184,0.514266304347826,0.4326923076923077,0.5345911949685535,0.5379746835443038,0.4727272727272727,0.5666666666666667,0.38179347826086957,0.014234875444839857,0.06593406593406594,0.11888111888111888,0.04975124378109453,0.02702702702702703,0.014492753623188406,0.014150943396226415,26.61314302705917,0.7238095238095238,0.019230769230769232,0.12066365007541478,0.022788203753351208,0.12140575079872204,0.02358490566037736,0.12102404965089217,0.023154848046309694,0.03202846975088968,0.020588235294117647,0.008,0.027837259100642397,0.011834319526627219,0.09090909090909091,0.1423487544483986,0.14583333333333334,0.1206140350877193,0.12352941176470589,0.026954177897574125,0.5333333333333333,0.19429347826086957,0.5384615384615384,0.6111111111111112,0.3246753246753247,0.27309782608695654,0.4626865671641791,0.4869109947643979,0.13978494623655913,0.15081521739130435,0.5135135135135135,0.5277777777777778,0.21052631578947367,0.09375,0.463768115942029,0.47058823529411764,0.875,0.28804347826086957,0.32547169811320753,0.33014354066985646,0.6086956521739131,0.19230769230769232,0.5,0.2,0.19230769230769232,0.3,1.0,0.3076923076923077,0.25,0.5,0.16981132075471697,0.5185185185185185,0.11320754716981132,0.5555555555555556,0.33962264150943394,0.3333333333333333,0.5760869565217391,0.32547169811320753,0.5155887755102041,0.4944214285714286,0.49259685534591197,0.0678617157490397,0.09879032258064516,0.014035087719298246,0.06213364595545135,0.2403282532239156,8.920219780219783,25.38683274021352,0.20034013605442177,,,,,,,,,,,,True,,
1628981,1610612737,Bruno Fernando,Bruno Fernando,1628981,ATL,20944.0,349,-42.0,700,701,114.0,129.0,68,1401,45.0,65.0,12.0,17.0,5.0,8.0,6.0,20.0,,,,,,,,,,,,,,,51.0,85.0,,,27.0,129.0,838.0,12.0,17.0,,,5.0,29.0,5.0,10.0,,,3.0,13.0,78.0,24.0,,,22.0,,,9.0,,8.0,8.0,16.0,7.0,1.0,2.0,4.0,2.0,40.0,10.0,23.0,28.0,27.0,10.0,65.0,33.0,98.0,5.0,18.0,10.0,8.0,6.0,1.0,4.0,14.0,1.0,2.0,,,20.0,1.0,,32.0,58.0,,2.0,12.0,28.0,,,39.0,4.0,,20.0,,2.0,18.0,,,14.0,,18.0,12.0,13.0,114.0,1.0,1.0,0.7647058823529411,0.975,,,,,,0.6,0.7058823529411765,0.5,0.6,0.7058823529411765,0.5,0.6262135922330098,0.725,0.5,,,0.10588235294117647,0.07692307692307693,0.2,,,,15.741935483870968,0.3,0.47619047619047616,0.18620689655172415,0.14375,0.1686746987951807,0.06756756756756757,0.17684887459807075,0.10714285714285714,0.19230769230769232,0.14457831325301204,0.04,0.06306306306306306,0.08108108108108109,0.171875,0.16393442622950818,0.3,0.18548387096774194,0.11904761904761904,0.20833333333333334,0.6666666666666666,0.7647058823529411,0.6923076923076923,0.75,0.7333333333333333,0.23529411764705882,0.3,0.375,1.0,,,,,,,,,,,,,1.0,0.7058823529411765,,,,,,,,0.8,0.625,,,,,0.7647058823529411,,0.6011211764705884,0.6137785714285714,0.64604,0.19801980198019803,0.19801980198019803,,0.2248062015503876,0.10077519379844961,2.848235294117647,,0.16285714285714287,4.0,4.0,2.0,2.0,,,,,,,,True,,
1629027,1610612737,Trae Young,Trae Young,1629027,ATL,37333.0,622,-88.0,1338,1356,293.0,271.0,160,2694,23.0,44.0,2.0,3.0,4.0,10.0,41.0,94.0,13.0,31.0,3.0,5.0,,,,1.0,52.0,142.0,3.0,7.0,10.0,30.0,77.0,169.0,55.0,147.0,99.0,418.0,1689.0,7.0,13.0,3.0,7.0,6.0,29.0,14.0,40.0,10.0,31.0,50.0,108.0,40.0,114.0,48.0,117.0,2.0,140.0,52.0,14.0,2.0,115.0,68.0,183.0,49.0,19.0,82.0,24.0,9.0,434.0,4.0,4.0,28.0,17.0,,45.0,8.0,53.0,3.0,26.0,17.0,9.0,44.0,14.0,33.0,21.0,5.0,11.0,,2.0,65.0,5.0,13.0,22.0,32.0,,,,99.0,6.0,1.0,118.0,6.0,6.0,36.0,4.0,19.0,2.0,1.0,1.0,,,3.0,2.0,105.0,290.0,3.0,15.0,0.2597402597402597,0.2631578947368421,0.2909090909090909,0.3741496598639456,0.42857142857142855,0.3225806451612903,0.3793103448275862,0.4556213017751479,0.5384615384615384,0.35,0.504746835443038,0.575,0.4084507042253521,0.561141304347826,0.6363636363636364,0.53,0.4651898734177215,0.013605442176870748,0.08284023668639054,0.06818181818181818,0.0851063829787234,0.0967741935483871,,0.014084507042253521,28.243774574049805,0.676923076923077,,0.0576271186440678,0.012232415902140673,0.1,0.013745704467353952,0.0782608695652174,0.012944983818770227,,0.02054794520547945,0.02040816326530612,0.014018691588785047,0.012987012987012988,0.05084745762711865,0.06569343065693431,0.05,0.10152284263959391,0.0963855421686747,0.018404907975460124,0.6666666666666666,0.13924050632911392,0.5227272727272727,0.5609756097560976,0.43478260869565216,0.2974683544303797,0.43617021276595747,0.47674418604651164,0.24390243902439024,0.0981012658227848,0.41935483870967744,0.4642857142857143,,0.015822784810126583,0.6,0.6,0.3333333333333333,0.44936708860759494,0.36619718309859156,0.37142857142857144,0.28846153846153844,0.15,0.6666666666666666,0.5,,,,0.35,0.42857142857142855,0.6666666666666666,0.14084507042253522,0.4,0.014084507042253521,,0.4225352112676056,0.3333333333333333,0.6044303797468354,0.37142857142857144,0.5038388349514564,0.47135,0.4845514285714285,0.11461318051575932,0.18090452261306533,0.02666666666666667,0.06937799043062201,0.2583732057416268,8.866863905325447,28.0530612244898,0.21898355754857998,2.0,2.0,,,2.0,2.0,1.0,,,,,True,,
1629631,1610612737,De'Andre Hunter,De'Andre Hunter,1629631,ATL,101180.0,1686,-45.0,3485,3477,681.0,720.0,426,6962,82.0,129.0,14.0,19.0,8.0,15.0,69.0,145.0,36.0,86.0,41.0,101.0,1.0,5.0,7.0,17.0,76.0,203.0,11.0,21.0,8.0,20.0,187.0,360.0,117.0,304.0,168.0,893.0,4191.0,21.0,31.0,12.0,26.0,10.0,88.0,26.0,51.0,15.0,37.0,34.0,131.0,252.0,122.0,318.0,33.0,16.0,203.0,76.0,28.0,1.0,48.0,39.0,87.0,24.0,15.0,27.0,14.0,7.0,213.0,21.0,10.0,110.0,72.0,9.0,191.0,31.0,222.0,5.0,40.0,23.0,17.0,45.0,5.0,20.0,38.0,5.0,25.0,7.0,7.0,83.0,5.0,18.0,64.0,147.0,2.0,4.0,11.0,195.0,27.0,,198.0,26.0,3.0,86.0,8.0,14.0,14.0,2.0,1.0,7.0,1.0,16.0,12.0,131.0,673.0,14.0,12.0,0.6737967914438503,0.7039106145251397,0.905982905982906,0.3848684210526316,0.46153846153846156,0.40540540540540543,0.3848684210526316,0.5194444444444445,0.6774193548387096,0.5098039215686274,0.545933734939759,0.6842105263157895,0.5511363636363636,0.5987903225806451,0.7213114754098361,0.6179245283018868,0.4578313253012048,0.003289473684210526,0.07777777777777778,0.15503875968992248,0.04827586206896552,0.011627906976744186,,0.0049261083743842365,20.785103170608956,0.5421686746987951,0.1323529411764706,0.09314359637774904,0.011441647597254004,0.14322916666666666,0.0274869109947644,0.11810512654120701,0.018925518925518924,0.0121580547112462,0.01240694789081886,0.007042253521126761,0.02158273381294964,0.04326923076923077,0.10122699386503067,0.08982035928143713,0.07964601769911504,0.1265597147950089,0.18840579710144928,0.015151515151515152,0.75,0.19427710843373494,0.6356589147286822,0.7522935779816514,0.7560975609756098,0.2183734939759036,0.47586206896551725,0.5,0.6521739130434783,0.12951807228915663,0.4186046511627907,0.4235294117647059,0.5277777777777778,0.15210843373493976,0.40594059405940597,0.40594059405940597,0.975609756097561,0.3057228915662651,0.37438423645320196,0.37623762376237624,0.868421052631579,0.3333333333333333,0.7368421052631579,0.42857142857142855,0.08771929824561403,0.2,1.0,0.3684210526315789,0.5238095238095238,1.0,0.17045454545454544,0.5333333333333333,0.19318181818181818,0.4117647058823529,0.22727272727272727,0.4,0.6521084337349398,0.37438423645320196,0.5322868024132729,0.5607303571428572,0.5072261363636362,0.12876712328767123,0.20476190476190476,0.025806451612903226,0.09854423292273236,0.14669652855543114,8.580277777777777,24.98322368421052,0.19540889526542324,11.0,5.0,,2.0,,3.0,2.0,1.0,2.0,,,True,,
1630180,1610612737,Saddiq Bey,Saddiq Bey,1630180,ATL,35852.0,598,1.0,1247,1238,232.0,235.0,170,2485,46.0,68.0,13.0,23.0,3.0,7.0,6.0,26.0,5.0,9.0,11.0,47.0,3.0,5.0,2.0,10.0,21.0,50.0,1.0,2.0,4.0,8.0,57.0,103.0,32.0,97.0,50.0,260.0,1533.0,16.0,29.0,4.0,7.0,16.0,60.0,4.0,9.0,6.0,18.0,15.0,41.0,62.0,52.0,96.0,,20.0,49.0,21.0,13.0,,11.0,9.0,20.0,6.0,3.0,6.0,3.0,2.0,49.0,25.0,21.0,39.0,30.0,7.0,76.0,47.0,123.0,8.0,11.0,6.0,5.0,8.0,1.0,6.0,9.0,,2.0,2.0,5.0,17.0,4.0,1.0,8.0,23.0,,1.0,1.0,39.0,1.0,,59.0,8.0,,31.0,1.0,1.0,1.0,,,,,1.0,1.0,39.0,227.0,2.0,,0.543859649122807,0.6595744680851063,1.0,0.32989690721649484,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.5533980582524272,0.5517241379310345,0.4444444444444444,0.525,0.6111111111111112,0.48148148148148145,0.5803571428571429,0.6818181818181818,0.5857142857142857,0.485,,0.1262135922330097,0.1323529411764706,0.15384615384615385,,,,16.666666666666664,0.47058823529411764,0.2916666666666667,0.11363636363636363,0.06501547987616099,0.14606741573033707,0.09398496240601503,0.12994350282485875,0.07809847198641766,0.0873015873015873,0.04195804195804196,0.07407407407407407,0.07446808510638298,0.14102564102564102,0.06306306306306306,0.12844036697247707,0.20454545454545456,0.16666666666666666,0.07936507936507936,0.08247422680412371,1.0,0.34,0.6764705882352942,0.7796610169491526,0.6086956521739131,0.13,0.23076923076923078,0.2727272727272727,0.3333333333333333,0.045,0.5555555555555556,0.5555555555555556,0.2,0.235,0.23404255319148937,0.23404255319148937,1.0,0.25,0.42,0.42,1.0,0.6388888888888888,0.5652173913043478,0.23076923076923078,0.1388888888888889,0.6,1.0,0.05555555555555555,0.5,1.0,0.25925925925925924,0.42857142857142855,0.37037037037037035,0.2,0.2962962962962963,0.5,0.825,0.42857142857142855,0.5729424242424244,0.563771052631579,0.5488851851851853,0.14349775784753363,0.24603174603174602,0.010309278350515464,0.23076923076923078,0.1576923076923077,4.500000000000001,24.969072164948454,0.18604651162790697,,1.0,,,1.0,,1.0,2.0,,1.0,0.047619047619047616,True,,
203992,1610612737,Bogdan Bogdanovic,Bogdan Bogdanovic,203992,ATL,54868.0,914,85.0,1868,1844,388.0,427.0,235,3712,33.0,60.0,6.0,11.0,9.0,13.0,28.0,59.0,19.0,28.0,17.0,47.0,1.0,4.0,5.0,13.0,74.0,167.0,9.0,25.0,14.0,39.0,80.0,147.0,91.0,214.0,60.0,493.0,2161.0,11.0,21.0,10.0,29.0,4.0,56.0,18.0,30.0,19.0,52.0,16.0,109.0,94.0,66.0,222.0,51.0,6.0,164.0,74.0,10.0,3.0,61.0,36.0,97.0,18.0,18.0,46.0,10.0,5.0,230.0,8.0,10.0,35.0,42.0,4.0,81.0,18.0,99.0,4.0,34.0,22.0,12.0,33.0,4.0,24.0,16.0,3.0,9.0,1.0,4.0,49.0,4.0,9.0,35.0,68.0,,2.0,4.0,47.0,,,62.0,2.0,3.0,18.0,5.0,5.0,8.0,1.0,1.0,5.0,,9.0,4.0,107.0,384.0,2.0,4.0,0.5875,0.6103896103896104,0.8131868131868132,0.4252336448598131,0.3448275862068966,0.36538461538461536,0.4312796208530806,0.54421768707483,0.5238095238095238,0.6,0.5997229916897507,0.52,0.5670731707317073,0.6330749354005168,0.5384615384615384,0.6055555555555555,0.592797783933518,0.014018691588785047,0.06802721088435375,0.08333333333333333,0.0847457627118644,,0.02127659574468085,0.011976047904191617,20.39289055191768,0.673469387755102,0.12121212121212122,0.10294117647058823,0.021231422505307854,0.08027522935779817,0.01937046004842615,0.09123222748815166,0.020361990950226245,0.03296703296703297,0.014084507042253521,0.013157894736842105,0.020066889632107024,0.017543859649122806,0.0872093023255814,0.10285714285714286,0.14754098360655737,0.0778816199376947,0.08695652173913043,0.023255813953488372,0.4444444444444444,0.16620498614958448,0.55,0.6,0.5454545454545454,0.1634349030470914,0.4745762711864407,0.5185185185185185,0.7142857142857143,0.07756232686980609,0.6785714285714286,0.6785714285714286,0.47368421052631576,0.13019390581717452,0.3617021276595745,0.3695652173913043,0.9411764705882353,0.4626038781163435,0.4431137724550898,0.4484848484848485,0.7837837837837838,0.22,0.5454545454545454,0.3333333333333333,0.08,0.25,1.0,0.5,0.36,0.6666666666666666,0.15853658536585366,0.6923076923076923,0.15853658536585366,0.38461538461538464,0.47560975609756095,0.358974358974359,0.7590027700831025,0.45121951219512196,0.5310353932584271,0.52273125,0.5156499999999999,0.060209424083769635,0.11042944785276074,0.0228310502283105,0.11359026369168357,0.2210953346855984,7.7687074829931975,25.88169014084507,0.20770877944325483,1.0,3.0,,2.0,3.0,,,3.0,,,,True,,
1629685,1610612737,Dylan Windler,Dylan Windler,1629685,ATL,185.0,3,-2.0,6,7,,,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.3333333333333333,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,True,,
1630235,1610612737,Trent Forrest,Trent Forrest,1630235,ATL,6954.0,116,-4.0,227,223,40.0,62.0,22,450,5.0,6.0,1.0,1.0,1.0,2.0,6.0,14.0,,,,1.0,,,,,,,,,,,11.0,20.0,,1.0,5.0,27.0,260.0,1.0,2.0,,,,2.0,2.0,3.0,,,,4.0,10.0,12.0,,,,,,,,15.0,12.0,27.0,9.0,3.0,6.0,7.0,2.0,66.0,2.0,,6.0,2.0,,8.0,2.0,10.0,,1.0,1.0,,3.0,,2.0,2.0,,1.0,,1.0,5.0,,2.0,4.0,7.0,,,,6.0,,,6.0,,,3.0,,,,,,,,,,4.0,40.0,1.0,,0.45454545454545453,0.45454545454545453,,,,,,0.55,0.5,0.6666666666666666,0.5238095238095238,0.5,0.6666666666666666,0.5625,0.5,0.6666666666666666,0.047619047619047616,,,,,,,,11.6,0.6,,0.044444444444444446,,0.10714285714285714,0.044444444444444446,0.07920792079207921,0.019230769230769232,,,,0.030303030303030304,0.08333333333333333,0.11764705882352941,,,0.09302325581395349,0.15384615384615385,,,0.2857142857142857,0.8333333333333334,0.8333333333333334,0.4,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.5,,,,,0.047619047619047616,,,,,,,,0.5,1.0,1.0,,,,,,,0.6666666666666666,0.5,,,,,0.3333333333333333,,0.48951190476190476,,0.48059999999999997,0.125,0.13043478260869565,,0.07407407407407407,0.14814814814814814,6.995,24.0,0.1762114537444934,,,,,,2.0,,1.0,,,,True,,
1629726,1610612737,Garrison Mathews,Garrison Mathews,1629726,ATL,19602.0,327,-78.0,668,672,89.0,123.0,64,1340,2.0,3.0,1.0,1.0,,1.0,4.0,7.0,1.0,1.0,12.0,21.0,,1.0,2.0,4.0,20.0,43.0,1.0,4.0,3.0,6.0,7.0,11.0,32.0,64.0,17.0,127.0,830.0,2.0,4.0,1.0,5.0,3.0,10.0,,1.0,5.0,10.0,1.0,16.0,12.0,2.0,93.0,3.0,2.0,43.0,20.0,1.0,1.0,4.0,4.0,8.0,1.0,3.0,2.0,2.0,,20.0,5.0,,14.0,17.0,2.0,33.0,5.0,38.0,1.0,6.0,5.0,1.0,3.0,,1.0,1.0,1.0,2.0,,,4.0,,,31.0,40.0,,,,30.0,12.0,,19.0,,,2.0,7.0,,3.0,1.0,,3.0,1.0,4.0,2.0,16.0,89.0,1.0,,0.8571428571428571,1.0,0.96875,0.5,0.2,0.5,0.5,0.6363636363636364,0.5,,0.7333333333333333,0.3888888888888889,0.6818181818181818,0.7839506172839507,0.5,0.7272727272727273,0.8533333333333334,0.015625,0.09090909090909091,,0.14285714285714285,,0.047619047619047616,,11.502029769959405,0.75,0.14285714285714285,0.12686567164179105,,0.1,0.032467532467532464,0.11313868613138686,0.016129032258064516,,,,0.043859649122807015,,0.10344827586206896,0.08620689655172414,0.3333333333333333,0.09259259259259259,0.125,0.029411764705882353,0.5,0.04,0.6666666666666666,0.6666666666666666,0.5,0.09333333333333334,0.5714285714285714,0.6666666666666666,1.0,0.013333333333333334,1.0,1.0,1.0,0.28,0.5714285714285714,0.6,1.0,0.5733333333333334,0.46511627906976744,0.46511627906976744,0.95,0.1111111111111111,1.0,,0.1111111111111111,,,0.4444444444444444,0.25,1.0,0.09090909090909091,,0.36363636363636365,0.5,0.5454545454545454,0.5,0.8933333333333333,0.46511627906976744,0.5493386666666666,0.4968125,0.561540909090909,0.1111111111111111,0.15384615384615385,0.10294117647058823,0.07874015748031496,0.12598425196850394,9.1,24.990624999999998,0.13323353293413173,2.0,,,,,3.0,3.0,,,,,True,,
1630249,1610612737,Vit Krejci,Vit Krejci,1630249,ATL,18659.0,311,43.0,609,600,120.0,127.0,76,1209,6.0,6.0,3.0,3.0,,,3.0,4.0,2.0,3.0,6.0,13.0,1.0,2.0,1.0,3.0,11.0,24.0,1.0,1.0,3.0,7.0,11.0,13.0,17.0,37.0,1.0,74.0,721.0,3.0,3.0,2.0,3.0,1.0,13.0,,,4.0,10.0,1.0,13.0,12.0,10.0,48.0,3.0,4.0,24.0,11.0,1.0,1.0,10.0,17.0,27.0,10.0,7.0,8.0,1.0,1.0,71.0,4.0,2.0,12.0,11.0,,23.0,6.0,29.0,,6.0,4.0,2.0,6.0,3.0,5.0,5.0,1.0,1.0,,1.0,11.0,,2.0,15.0,27.0,,2.0,,7.0,3.0,,2.0,,,1.0,,,2.0,,,1.0,,2.0,2.0,13.0,120.0,,,0.5454545454545454,0.6666666666666666,0.9411764705882353,0.4594594594594595,0.6666666666666666,0.4,0.4594594594594595,0.8461538461538461,1.0,,0.73,1.0,0.6,0.7254901960784313,0.9285714285714286,0.5909090909090909,0.74,0.02702702702702703,0.07692307692307693,,0.25,,,0.041666666666666664,8.93371757925072,0.5454545454545454,,0.08029197080291971,0.015151515151515152,0.0975609756097561,0.026490066225165563,0.08846153846153847,0.02120141342756184,,,0.08695652173913043,0.02702702702702703,0.025,0.08928571428571429,0.08771929824561403,0.041666666666666664,0.06593406593406594,0.1875,,1.0,0.12,1.0,1.0,0.3333333333333333,0.08,0.75,1.0,0.6666666666666666,0.06,0.6666666666666666,0.6666666666666666,1.0,0.26,0.46153846153846156,0.46153846153846156,1.0,0.48,0.4583333333333333,0.4782608695652174,0.9090909090909091,0.5,1.0,,0.3333333333333333,0.5,1.0,0.16666666666666666,1.0,1.0,,,0.3,0.3333333333333333,0.7,0.42857142857142855,0.86,0.4583333333333333,0.5504928571428571,0.6208875,0.5116999999999999,0.0196078431372549,0.07142857142857142,,0.17567567567567569,0.17567567567567569,7.130769230769231,25.027027027027028,0.19704433497536947,,1.0,,,,,,,,,,True,,
