EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceFG3M,PtsPutbacks,HeaveAttempts,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls,SecondChanceFg3Pct,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,LongMidRangePctBlocked,SecondChanceTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,DefensiveGoaltends,OffLongMidRangeReboundPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedCorner3,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,Corner3PctBlocked,Transition Take Fouls,on,3pt And 1 Free Throw Trips,BlockedArc3,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,Transition Take Fouls Drawn
1641706,1610612766,Brandon Miller,Brandon Miller,1641706,CHA,18860.0,314,-116,644,634,53,92,60,1278,12.0,18.0,,,1.0,1.0,25.0,55.0,9.0,25.0,4.0,12.0,,,21.0,50.0,4.0,3.0,7.0,46.0,98.0,25.0,62.0,17.0,184,794,6.0,10.0,4.0,1.0,22.0,3.0,4.0,3.0,7.0,3.0,18.0,48.0,44.0,69.0,6.0,50.0,21.0,3.0,1.0,13.0,9.0,22.0,7.0,2.0,10.0,2.0,1.0,53.0,4.0,18.0,11.0,31.0,5.0,36.0,3.0,13.0,10.0,3.0,15.0,2.0,10.0,6.0,5.0,21.0,1.0,11.0,18.0,,2.0,27,2.0,20.0,2.0,,9.0,,2.0,10.0,7.0,3.0,10.0,3.0,18.0,53,,2.0,0.5217391304347826,0.5333333333333333,0.92,0.4032258064516129,0.42857142857142855,0.4032258064516129,0.46938775510204084,0.6,0.75,0.521875,0.75,0.6818181818181818,0.5443786982248521,0.7333333333333333,0.6923076923076923,0.3875,0.016129032258064516,0.030612244897959183,0.05555555555555555,0.03636363636363636,,26.836158192090394,0.7142857142857143,0.07801418439716312,0.020942408376963352,0.1267605633802817,0.10247349823321555,0.016286644951140065,0.017241379310344827,0.011627906976744186,0.04838709677419355,0.09615384615384616,0.1111111111111111,0.09433962264150944,0.2222222222222222,0.03571428571428571,0.3,0.1125,0.6666666666666666,0.7058823529411765,0.6666666666666666,0.34375,0.45454545454545453,0.4716981132075472,0.36,0.15625,0.36,0.36,0.7777777777777778,0.075,0.3333333333333333,0.36363636363636365,1.0,0.3125,0.42,0.42,0.9047619047619048,,,,,0.2857142857142857,0.09090909090909091,1.0,,0.6363636363636364,0.42857142857142855,0.5,0.42,0.49023249999999996,0.4293136363636363,0.4905772727272728,0.05389221556886228,0.08571428571428572,,0.11956521739130435,0.09782608695652174,9.952040816326528,26.509677419354844,0.08229813664596274,3.0,3.0,2.0,,1.0,,2.0,,2.0,1.0,0.75,0.15384615384615385,,0.008620689655172414,,0.034482758620689655,0.75,,1.0,2.0,1.0,1.0,0.0425531914893617,,,,,,,,1.0,,1.0,0.08333333333333333,,True,,,,,,
1641733,1610612766,Nick Smith Jr.,Nick Smith Jr.,1641733,CHA,12758.0,213,-34,429,428,134,133,37,857,4.0,10.0,1.0,2.0,,4.0,15.0,24.0,2.0,18.0,4.0,8.0,,1.0,16.0,39.0,2.0,4.0,11.0,21.0,52.0,20.0,47.0,7.0,109,477,2.0,4.0,2.0,,4.0,5.0,20.0,5.0,12.0,3.0,28.0,20.0,22.0,48.0,12.0,39.0,16.0,5.0,,9.0,13.0,22.0,9.0,4.0,6.0,2.0,1.0,57.0,4.0,9.0,12.0,22.0,6.0,28.0,1.0,5.0,2.0,3.0,8.0,2.0,7.0,8.0,1.0,16.0,6.0,8.0,14.0,,1.0,6,1.0,8.0,,,3.0,,1.0,3.0,1.0,2.0,3.0,,28.0,134,,1.0,0.47619047619047616,0.5,0.8,0.425531914893617,0.4166666666666667,0.425531914893617,0.40384615384615385,0.5,0.25,0.5151515151515151,0.3333333333333333,0.390625,0.529126213592233,0.3333333333333333,0.4117647058823529,0.47474747474747475,,0.09615384615384616,0.3,0.041666666666666664,,25.05263157894737,0.5,0.11764705882352941,0.037383177570093455,0.09375,0.10606060606060606,0.02926829268292683,0.08823529411764706,0.025,0.08695652173913043,0.05714285714285714,0.2857142857142857,0.09859154929577464,0.08,0.018867924528301886,,0.10101010101010101,0.4,0.5714285714285714,0.75,0.24242424242424243,0.625,0.6521739130434783,0.4666666666666667,0.18181818181818182,0.1111111111111111,0.11764705882352941,,0.08080808080808081,0.5,0.5,1.0,0.3939393939393939,0.41025641025641024,0.41025641025641024,0.75,0.3333333333333333,0.5,,,0.3333333333333333,0.125,,0.03125,0.34375,0.36363636363636365,0.5757575757575758,0.41025641025641024,0.4891040404040405,0.5179083333333333,0.46889687499999994,0.029411764705882353,0.05454545454545454,,0.03669724770642202,0.25688073394495414,11.032692307692312,26.561702127659576,0.3123543123543124,,,2.0,,2.0,,1.0,2.0,2.0,,,0.16666666666666666,,0.02040816326530612,0.02531645569620253,,,0.05555555555555555,1.0,,,,,,1.0,,,1.0,,,,1.0,,,,True,,,,,,
202330,1610612766,Gordon Hayward,Gordon Hayward,202330,CHA,4995.0,83,-30,165,164,31,33,16,329,5.0,5.0,2.0,2.0,1.0,1.0,4.0,8.0,5.0,9.0,,,,,3.0,9.0,2.0,1.0,3.0,14.0,22.0,3.0,9.0,10.0,47,212,2.0,2.0,2.0,1.0,5.0,3.0,3.0,1.0,3.0,,9.0,10.0,18.0,9.0,,9.0,3.0,,,8.0,6.0,14.0,4.0,2.0,4.0,4.0,,34.0,2.0,2.0,4.0,8.0,3.0,11.0,,2.0,,2.0,5.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,3.0,,,8,1.0,11.0,,1.0,5.0,,,,,,,,9.0,31,,,0.35714285714285715,0.38461538461538464,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6363636363636364,1.0,1.0,0.5967741935483871,0.5,0.75,0.6388888888888888,0.5,0.75,0.2903225806451613,,,,,,22.950819672131146,0.8333333333333334,0.06779661016949153,0.038461538461538464,0.08333333333333333,0.07228915662650602,0.025974025974025976,0.1,,,0.07692307692307693,0.14285714285714285,0.06666666666666667,0.1111111111111111,,,0.16129032258064516,1.0,1.0,0.4,0.25806451612903225,0.5,0.5,0.25,0.2903225806451613,0.5555555555555556,0.5555555555555556,0.4,,,,,0.2903225806451613,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,,,0.5,0.16666666666666666,1.0,,0.5,0.3333333333333333,0.45161290322580644,0.3333333333333333,0.5002193548387096,0.5332375,0.5100583333333334,0.1388888888888889,0.18518518518518517,,0.10638297872340426,0.19148936170212766,10.745454545454548,26.0,0.18787878787878787,,,2.0,,,1.0,2.0,,,,,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
202397,1610612766,Ish Smith,Ish Smith,202397,CHA,15888.0,265,-76,535,542,130,139,51,1077,8.0,16.0,,,,,6.0,24.0,7.0,17.0,1.0,1.0,,,1.0,2.0,,,1.0,21.0,57.0,2.0,3.0,2.0,50,629,1.0,4.0,,,2.0,3.0,11.0,,1.0,2.0,8.0,18.0,24.0,6.0,,2.0,1.0,2.0,,35.0,19.0,54.0,10.0,9.0,25.0,7.0,3.0,127.0,2.0,14.0,6.0,20.0,4.0,24.0,,6.0,3.0,3.0,21.0,2.0,17.0,6.0,4.0,27.0,7.0,12.0,15.0,,1.0,11,4.0,2.0,,,,,1.0,1.0,1.0,,1.0,1.0,8.0,130,1.0,1.0,0.42857142857142855,0.42857142857142855,1.0,0.6666666666666666,,0.6666666666666666,0.3684210526315789,0.25,0.2727272727272727,0.4,0.25,0.25,0.4098360655737705,0.25,0.3076923076923077,0.05,,0.03508771929824561,0.125,,,14.71571906354515,0.7777777777777778,0.047619047619047616,0.012578616352201259,0.13725490196078433,0.08771929824561403,0.015444015444015444,,0.015873015873015872,0.0196078431372549,0.05357142857142857,0.10526315789473684,0.15789473684210525,0.07692307692307693,,1.0,0.26666666666666666,0.5,0.5714285714285714,0.375,0.4,0.25,0.25,0.5,0.2833333333333333,0.4117647058823529,0.4117647058823529,0.42857142857142855,0.016666666666666666,1.0,1.0,1.0,0.03333333333333333,0.5,0.5,1.0,,,,,,,,,0.08333333333333333,,0.31666666666666665,0.5,0.47259000000000007,0.3904666666666667,0.36496666666666666,,,,0.04,0.16,9.4140350877193,27.666666666666668,0.24299065420560748,,,,,2.0,,,1.0,,,,,,0.02,0.012195121951219513,0.05555555555555555,,,1.0,2.0,,,0.03333333333333333,,,,,,,,,2.0,,,,True,,,,,,
1641778,1610612766,Leaky Black,Leaky Black,1641778,CHA,4996.0,83,-12,168,165,66,65,16,333,5.0,7.0,2.0,2.0,3.0,4.0,,2.0,2.0,2.0,3.0,5.0,,3.0,,3.0,2.0,,1.0,7.0,11.0,3.0,8.0,2.0,25,173,2.0,2.0,2.0,,4.0,3.0,5.0,1.0,4.0,,9.0,10.0,4.0,9.0,,3.0,,1.0,,1.0,3.0,4.0,3.0,,1.0,,,11.0,1.0,4.0,7.0,11.0,1.0,12.0,1.0,,,,,1.0,,1.0,,1.0,,3.0,6.0,,,1,,2.0,,,1.0,,,4.0,4.0,,4.0,3.0,9.0,66,,,0.7142857142857143,0.8333333333333334,1.0,0.375,0.25,0.375,0.6363636363636364,1.0,0.6,0.6052631578947368,0.5,0.5,0.625,0.5,0.5,0.42105263157894735,,0.09090909090909091,,0.5,,11.29032258064516,,0.16279069767441862,0.023809523809523808,0.0975609756097561,0.13095238095238096,0.0125,0.09090909090909091,,0.15,0.23076923076923078,0.1,0.11428571428571428,,0.125,0.75,0.3684210526315789,0.7142857142857143,0.7142857142857143,0.6,0.10526315789473684,,,,0.10526315789473684,1.0,1.0,1.0,0.2631578947368421,0.6,0.6,1.0,0.15789473684210525,,,,0.5,1.0,0.5,,0.5,0.4444444444444444,0.75,0.3333333333333333,0.1111111111111111,,0.7894736842105263,,0.5596342105263158,0.6844166666666668,0.5794833333333334,0.05,0.08333333333333333,,0.16,0.36,5.545454545454546,24.325,0.39285714285714285,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,True,,,,,,
1629684,1610612766,Grant Williams,Grant Williams,1629684,CHA,4863.0,81,7,156,160,36,24,11,316,5.0,6.0,1.0,1.0,1.0,2.0,3.0,6.0,,1.0,,1.0,,,3.0,5.0,1.0,,,8.0,13.0,3.0,6.0,10.0,35,161,1.0,1.0,1.0,2.0,7.0,2.0,4.0,,,2.0,6.0,12.0,4.0,6.0,3.0,5.0,3.0,,,8.0,2.0,10.0,1.0,1.0,5.0,2.0,1.0,22.0,3.0,4.0,3.0,7.0,4.0,11.0,,1.0,1.0,,5.0,,3.0,4.0,2.0,9.0,1.0,2.0,7.0,,3.0,15,2.0,13.0,,1.0,5.0,,1.0,2.0,2.0,,2.0,1.0,6.0,36,,1.0,0.75,0.8571428571428571,0.6666666666666666,0.5,,0.5,0.6153846153846154,1.0,0.5,0.6578947368421053,1.25,0.5,0.68,1.1666666666666667,0.5,0.3157894736842105,,,,,,20.35928143712575,0.5555555555555556,0.09090909090909091,0.08571428571428572,0.0975609756097561,0.0945945945945946,0.06153846153846154,0.07692307692307693,0.06666666666666667,0.0625,0.18181818181818182,,0.1111111111111111,0.07142857142857142,,0.5,0.3157894736842105,0.8333333333333334,0.8333333333333334,0.8,0.3157894736842105,0.5,0.5,0.6666666666666666,0.05263157894736842,,,,0.05263157894736842,,,,0.2631578947368421,0.6,0.6,0.6666666666666666,0.5,1.0,,,0.5,0.5,0.5,,,,0.631578947368421,0.6,0.5212842105263158,0.5975,0.52965,0.20833333333333334,0.2777777777777778,,0.2,0.17142857142857143,5.615384615384615,25.7,0.23076923076923078,1.0,1.0,2.0,,1.0,,,,1.0,1.0,1.0,,,0.03333333333333333,0.043478260869565216,,1.0,,1.0,2.0,,,0.14285714285714285,,,,,,,,,,,,,True,,,,,,
1630544,1610612766,Tre Mann,Tre Mann,1630544,CHA,4557.0,76,-1,153,154,31,15,11,307,1.0,3.0,,,1.0,1.0,6.0,9.0,1.0,2.0,1.0,2.0,1.0,,4.0,8.0,1.0,1.0,2.0,8.0,14.0,5.0,10.0,2.0,33,164,,,2.0,,6.0,3.0,3.0,1.0,2.0,,9.0,2.0,14.0,9.0,6.0,8.0,4.0,2.0,,4.0,5.0,9.0,4.0,1.0,4.0,,,23.0,,2.0,5.0,7.0,,7.0,,7.0,6.0,1.0,6.0,1.0,5.0,2.0,1.0,8.0,4.0,4.0,4.0,,,6,,5.0,1.0,2.0,2.0,,,,,,,,9.0,31,,,0.125,0.125,0.6,0.5,0.5,0.5,0.5714285714285714,,1.0,0.6458333333333334,1.5,0.9,0.64,1.5,0.9,0.4166666666666667,,0.14285714285714285,0.3333333333333333,0.1111111111111111,,20.37037037037037,0.75,0.11363636363636363,,0.05263157894736842,0.08536585365853659,,,,0.1111111111111111,0.09090909090909091,0.16666666666666666,0.07692307692307693,,,,0.125,0.3333333333333333,0.5,,0.375,0.6666666666666666,0.75,0.16666666666666666,0.08333333333333333,0.5,0.5,,0.08333333333333333,0.5,0.5,1.0,0.3333333333333333,0.5,0.5,0.5,,,,0.5,0.5,0.2,1.0,,0.4,0.5,0.5416666666666666,0.5,0.49859583333333335,0.58335,0.5513899999999999,0.08,0.13333333333333333,,0.18181818181818182,0.2727272727272727,8.864285714285714,26.790000000000003,0.20261437908496732,1.0,2.0,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,True,,,,,,
1630177,1610612766,Theo Maledon,Theo Maledon,1630177,CHA,2738.0,46,-30,90,94,45,25,11,184,2.0,5.0,,1.0,1.0,3.0,2.0,3.0,,1.0,,1.0,,,,5.0,1.0,,2.0,4.0,9.0,,6.0,,8,130,,1.0,1.0,,,2.0,4.0,,2.0,,4.0,4.0,4.0,,,4.0,,1.0,,6.0,1.0,7.0,1.0,,6.0,,,15.0,,1.0,,1.0,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,3.0,1.0,1.0,2.0,,,2,1.0,,,,,,,,,,,,4.0,45,,,0.5,0.5,,,,,0.4444444444444444,,0.5,0.26666666666666666,,0.3333333333333333,0.26666666666666666,,0.3333333333333333,0.4,,0.1111111111111111,0.2,,,17.475728155339805,0.3333333333333333,,,0.05555555555555555,0.02857142857142857,,,,,,,0.07142857142857142,,,,0.3333333333333333,0.4,0.5,0.5,0.2,0.6666666666666666,0.6666666666666666,0.5,0.06666666666666667,,,,0.06666666666666667,,,,0.3333333333333333,,,,0.5,,,,0.5,0.5,0.3333333333333333,,0.3333333333333333,,0.7333333333333333,,0.5502642857142857,,0.62959,,,,,0.5,5.655555555555556,28.63333333333333,0.5,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,
1630197,1610612766,Aleksej Pokusevski,Aleksej Pokusevski,1630197,CHA,1994.0,33,-8,68,68,25,25,4,136,2.0,2.0,,,,,,3.0,,,,,,,1.0,6.0,,1.0,2.0,2.0,5.0,1.0,6.0,4.0,11,67,,,,2.0,2.0,,1.0,1.0,2.0,1.0,4.0,4.0,,3.0,,6.0,1.0,,,3.0,,3.0,,,3.0,,,6.0,,4.0,2.0,7.0,1.0,8.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,2.0,,,4,,5.0,1.0,,3.0,,,1.0,1.0,,2.0,,4.0,25,,,1.0,1.0,1.0,0.16666666666666666,0.5,0.16666666666666666,0.4,,,0.3181818181818182,,0.5,0.4230769230769231,1.0,0.5,0.5454545454545454,,,,,,19.444444444444446,,0.10526315789473684,,0.2,0.15384615384615385,0.029411764705882353,,,0.1,,0.2,0.26666666666666666,,0.125,,0.18181818181818182,1.0,1.0,1.0,0.2727272727272727,,,,,,,,,,,,0.5454545454545454,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,0.6666666666666666,0.5,0.7272727272727273,0.16666666666666666,0.5207999999999999,,0.47668333333333335,0.23076923076923078,0.42857142857142855,,0.18181818181818182,0.36363636363636365,5.9399999999999995,26.433333333333334,0.36764705882352944,,,,,1.0,,1.0,,,1.0,,1.0,,0.058823529411764705,0.06666666666666667,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,True,,,,,,
203995,1610612766,Vasilije Micic,Vasilije Micic,203995,CHA,4260.0,71,-36,143,144,41,41,10,287,3.0,5.0,,,2.0,2.0,2.0,5.0,2.0,5.0,,1.0,,,2.0,9.0,1.0,1.0,3.0,7.0,15.0,2.0,10.0,4.0,24,173,1.0,1.0,1.0,,5.0,4.0,6.0,1.0,3.0,2.0,13.0,2.0,12.0,6.0,,9.0,2.0,2.0,,13.0,5.0,18.0,4.0,1.0,8.0,4.0,1.0,41.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,3.0,3.0,,4.0,,3.0,,1.0,4.0,1.0,1.0,1.0,,,3,,6.0,,,2.0,,1.0,,,,,,13.0,41,,1.0,0.14285714285714285,0.14285714285714285,1.0,0.2,0.3333333333333333,0.2,0.4666666666666667,1.0,0.6666666666666666,0.4,1.25,0.6111111111111112,0.42857142857142855,1.25,0.65,0.4,,0.13333333333333333,0.2,0.2,,20.77922077922078,1.0,0.06451612903225806,0.03125,0.034482758620689655,0.05,0.015151515151515152,,,0.05555555555555555,,0.25,0.047619047619047616,,0.07692307692307693,,0.2,0.6,0.75,,0.2,0.4,0.5,0.5,0.2,0.4,0.4,,0.04,,,,0.36,0.2222222222222222,0.2222222222222222,1.0,,,,,0.5,0.2222222222222222,1.0,,0.3333333333333333,0.3333333333333333,0.6,0.2222222222222222,0.5187539999999999,0.41,0.5127944444444444,0.07407407407407407,0.11764705882352941,,0.20833333333333334,0.5416666666666666,8.246666666666666,25.56,0.2867132867132867,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,0.16666666666666666,,,,,,,,1.0,,,,,True,,,,,,
202722,1610612766,Davis Bertans,Davis Bertans,202722,CHA,3221.0,54,15,109,110,38,27,12,219,,1.0,,1.0,,1.0,1.0,1.0,,1.0,4.0,4.0,2.0,1.0,7.0,19.0,,1.0,2.0,1.0,3.0,11.0,23.0,,35,116,,1.0,2.0,,6.0,,1.0,2.0,3.0,,6.0,2.0,,30.0,3.0,19.0,7.0,1.0,,3.0,,3.0,,,3.0,,,6.0,1.0,4.0,2.0,8.0,2.0,10.0,,3.0,3.0,,1.0,,1.0,,,1.0,1.0,2.0,4.0,,,2,1.0,,,,,,,2.0,1.0,1.0,2.0,2.0,6.0,38,1.0,,1.0,1.0,0.9090909090909091,0.4782608695652174,0.6666666666666666,0.4782608695652174,0.3333333333333333,,,0.6730769230769231,1.0,0.75,0.6730769230769231,1.0,0.75,0.8846153846153846,,0.3333333333333333,1.0,,,22.13114754098361,1.0,0.11764705882352941,0.043478260869565216,0.14814814814814814,0.13636363636363635,0.04081632653061224,,0.125,0.1,0.2,,0.16666666666666666,0.1111111111111111,,1.0,0.038461538461538464,,,,0.038461538461538464,1.0,1.0,1.0,0.038461538461538464,,,,0.15384615384615385,1.0,1.0,1.0,0.7307692307692307,0.3684210526315789,0.3684210526315789,0.8571428571428571,0.3333333333333333,,,0.6666666666666666,,0.25,,0.25,0.5,0.5,0.9230769230769231,0.3684210526315789,0.5134173076923078,0.49783333333333335,0.51745,,,,0.17142857142857143,0.17142857142857143,11.4,26.36521739130435,0.3486238532110092,,2.0,,,1.0,,2.0,,,,1.0,0.4,,0.038461538461538464,0.043478260869565216,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,1.0,True,,,,,,
203552,1610612766,Seth Curry,Seth Curry,203552,CHA,392.0,7,-9,12,13,4,4,1,25,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,1.0,1,15,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2.0,,,1.0,,,,,,,,,4,,,,,,,,,,,,,,,0.25,,,1.0,,,,,,15.384615384615383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,0.4968,,0.4968,0.5,1.0,,,,,27.8,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1629716,1610612766,Marques Bolden,Marques Bolden,1629716,CHA,3338.0,56,-23,118,115,35,43,11,233,3.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,,,,,,,,1.0,,,,5.0,7.0,,1.0,2.0,12,143,1.0,1.0,,2.0,4.0,1.0,1.0,,,,2.0,8.0,2.0,,,1.0,,,,1.0,1.0,2.0,1.0,,1.0,,,5.0,3.0,1.0,2.0,4.0,4.0,8.0,,1.0,1.0,,,,,1.0,,1.0,,1.0,2.0,,1.0,2,,2.0,,,1.0,,,2.0,2.0,,2.0,2.0,2.0,35,,,0.8,1.0,,,,,0.7142857142857143,1.0,1.0,0.625,1.0,1.0,0.6666666666666666,1.0,1.0,0.125,,,,,,7.874015748031496,,0.06666666666666667,0.1111111111111111,0.038461538461538464,0.05357142857142857,0.08,0.07142857142857142,0.16666666666666666,0.10526315789473684,,,0.05555555555555555,,,1.0,0.5,0.75,0.75,0.6666666666666666,0.375,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,0.125,,,,1.0,1.0,,,,1.0,1.0,,,,0.625,,0.5494187500000001,0.6088,0.8607,0.1111111111111111,0.125,,0.3333333333333333,0.16666666666666666,5.057142857142858,25.8,0.2966101694915254,,,2.0,,1.0,,1.0,,,,,0.5,,0.043478260869565216,0.058823529411764705,,,,,,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,True,,,,,,
1641735,1610612766,Amari Bailey,Amari Bailey,1641735,CHA,1492.0,25,-19,50,53,28,26,5,103,,2.0,,,,,,2.0,1.0,2.0,,,,,,1.0,,,1.0,1.0,6.0,,1.0,2.0,4,61,1.0,2.0,,,2.0,1.0,4.0,,1.0,2.0,4.0,,2.0,,,1.0,,,,1.0,1.0,2.0,1.0,,1.0,,,5.0,1.0,1.0,,1.0,2.0,3.0,,,,,2.0,,1.0,,1.0,2.0,1.0,1.0,1.0,,,1,,2.0,,,1.0,,,,,,,,4.0,28,,,,,,,,,0.16666666666666666,0.5,0.25,0.14285714285714285,0.5,0.2,0.25,0.5,0.3333333333333333,0.14285714285714285,,,,,,17.857142857142854,1.0,,0.07692307692307693,0.07142857142857142,0.037037037037037035,0.07142857142857142,,0.14285714285714285,,,,0.08333333333333333,,,,0.2857142857142857,,,,0.2857142857142857,,,,0.2857142857142857,0.5,0.5,,,,,,0.14285714285714285,,,,,,,,,,,,0.2,,0.42857142857142855,,0.49679999999999996,0.4381,0.40872,0.125,0.14285714285714285,,0.5,1.0,11.75,26.2,0.56,,,,,1.0,,,,,,,,,0.06666666666666667,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,True,,,,,,
