EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PtsPutbacks,HeaveAttempts,LongMidRangeAssists,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Transition Take Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked3s,BlockedAtRim,BlockedCorner3,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyFg2Pct,AtRimPctBlocked,Arc3PctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceCorner3FGM,FTOffRebounds,Charge Fouls Drawn,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedArc3,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,3SecondViolations,OffensiveGoaltends,on,BlockedLongMidRange
1631246,1610612763,Vince Williams Jr.,Vince Williams Jr.,1631246,MEM,22034.0,367,-8,750,750,158,209,106.0,1500,9.0,20,5.0,9.0,,2.0,1.0,3.0,8.0,32.0,7.0,12.0,26.0,3.0,7.0,3.0,6.0,10.0,25,20.0,58.0,12.0,92.0,865,6.0,12.0,4.0,9.0,31.0,4.0,13.0,5.0,27.0,8.0,12.0,60.0,,26.0,12.0,3.0,1.0,15.0,11.0,26.0,7.0,4.0,7.0,7.0,63.0,15.0,11.0,29.0,34.0,67,27.0,94,9.0,4.0,5.0,12.0,2.0,7.0,7.0,5.0,19.0,4.0,12.0,38.0,3.0,27.0,14.0,,3.0,12.0,5.0,12.0,27.0,154,6.0,3.0,0.4,0.8,1.0,0.3448275862068966,0.4444444444444444,0.3076923076923077,0.3448275862068966,0.4,0.5,0.4819277108433735,0.5714285714285714,0.55,0.5111111111111111,0.62,0.5869565217391305,0.6987951807228916,0.017241379310344827,0.12,,0.03125,12.330316742081449,0.631578947368421,0.17525773195876287,0.06077348066298342,0.1870967741935484,0.07692307692307693,0.18051575931232092,0.06914893617021277,,0.07462686567164178,0.08196721311475409,0.1702127659574468,0.16176470588235295,0.21875,0.18487394957983194,0.19444444444444445,0.24096385542168675,0.45,0.5294117647058824,0.4444444444444444,0.024096385542168676,,,,0.03614457831325301,0.3333333333333333,0.3333333333333333,,0.3855421686746988,0.25,0.25806451612903225,1.0,0.3132530120481928,0.46153846153846156,0.46153846153846156,1.0,0.42857142857142855,0.5555555555555556,,0.3333333333333333,0.42857142857142855,1.0,0.35,0.3,0.5,0.9397590361445783,0.46153846153846156,0.5786644578313254,0.5518000000000001,0.5905175,0.33695652173913043,0.29347826086956524,3.8519999999999994,24.068965517241374,0.21066666666666667,5.0,6.0,2.0,1.0,7.0,5.0,7.0,10.0,,1.0,4.0,6.0,,,2.0,7.0,,2.0,,5.0,6.0,,4.0,,7.0,,7.0,,,0.7142857142857143,0.15,,0.2222222222222222,0.09090909090909091,0.045454545454545456,0.1276595744680851,0.5833333333333334,0.09523809523809523,0.3,0.8333333333333334,0.14285714285714285,0.04597701149425287,0.13793103448275862,1.0,1.0,2.0,,,,,,0.05263157894736842,0.5,1.0,,,,True,
1641713,1610612763,GG Jackson,GG Jackson,1641713,MEM,6787.0,113,-50,242,242,58,54,19.0,484,8.0,11,3.0,3.0,3.0,4.0,,2.0,5.0,11.0,1.0,6.0,13.0,1.0,1.0,1.0,2.0,11.0,17,11.0,24.0,9.0,64.0,300,3.0,3.0,2.0,2.0,13.0,1.0,3.0,4.0,9.0,16.0,6.0,33.0,,13.0,6.0,1.0,,3.0,2.0,5.0,1.0,1.0,,3.0,12.0,1.0,1.0,1.0,8.0,12,2.0,14,4.0,3.0,1.0,,,,5.0,,5.0,,2.0,7.0,1.0,7.0,11.0,,,1.0,1.0,1.0,9.0,58,2.0,,0.7272727272727273,0.7272727272727273,1.0,0.4583333333333333,1.0,0.3333333333333333,0.4583333333333333,0.6470588235294118,1.0,0.6707317073170732,1.2,0.625,0.6956521739130435,1.3,0.75,0.5853658536585366,,0.058823529411764705,,,19.318181818181817,,0.14545454545454545,0.020833333333333332,0.025,0.014492753623188406,0.09473684210526316,0.017094017094017096,,0.02040816326530612,,0.13043478260869565,0.17391304347826086,0.1111111111111111,0.03125,,0.2682926829268293,0.7272727272727273,0.8,0.75,0.0975609756097561,0.75,0.75,0.6666666666666666,0.04878048780487805,,,,0.2682926829268293,0.45454545454545453,0.45454545454545453,1.0,0.3170731707317073,0.46153846153846156,0.46153846153846156,1.0,0.6,1.0,0.6666666666666666,0.2,1.0,1.0,0.25,0.5,0.5,0.8536585365853658,0.46153846153846156,0.5771036585365853,0.6297166666666667,0.53385,0.203125,0.140625,4.911764705882354,24.90833333333333,0.2396694214876033,1.0,1.0,1.0,,1.0,1.0,1.0,,,,3.0,,2.0,,2.0,,,1.0,,,1.0,1.0,6.0,,,,1.0,,,1.0,0.09090909090909091,,0.5,0.07142857142857142,,,1.0,0.2,0.25,1.0,,0.13043478260869565,0.2727272727272727,1.0,,,,,,,,,1.0,1.0,,,,True,
201565,1610612763,Derrick Rose,Derrick Rose,201565,MEM,9666.0,161,-11,333,331,70,63,35.0,664,13.0,21,3.0,3.0,6.0,19.0,2.0,4.0,1.0,6.0,1.0,2.0,9.0,,1.0,1.0,2.0,21.0,44,3.0,15.0,5.0,56.0,367,3.0,3.0,,1.0,7.0,1.0,3.0,,9.0,18.0,24.0,6.0,3.0,9.0,2.0,8.0,,21.0,14.0,35.0,10.0,4.0,11.0,10.0,84.0,1.0,2.0,7.0,8.0,15,3.0,18,4.0,2.0,2.0,6.0,2.0,6.0,4.0,,10.0,2.0,7.0,9.0,,8.0,6.0,,,,,,9.0,70,1.0,,0.42857142857142855,0.47368421052631576,0.6666666666666666,0.2,,0.3333333333333333,0.2,0.4772727272727273,1.0,0.4322033898305085,0.75,0.3,0.45161290322580644,0.7,0.3,0.2542372881355932,,0.18181818181818182,0.21052631578947367,,19.2,0.6,0.0975609756097561,0.0273972602739726,0.0875,0.012048192771084338,0.09259259259259259,0.019230769230769232,,0.017241379310344827,,0.09090909090909091,0.10256410256410256,0.1,0.06896551724137931,0.13636363636363635,0.3559322033898305,0.6190476190476191,0.7222222222222222,0.46153846153846156,0.3220338983050847,0.3157894736842105,0.4,0.3333333333333333,0.06779661016949153,0.5,0.6666666666666666,0.5,0.1016949152542373,0.16666666666666666,0.16666666666666666,1.0,0.15254237288135594,0.2222222222222222,0.2222222222222222,0.5,0.75,1.0,0.3333333333333333,0.25,,,0.06666666666666667,0.13333333333333333,0.5,0.6101694915254238,0.2222222222222222,0.5509355932203389,0.586125,0.48074999999999996,0.125,0.16071428571428573,6.175,25.3,0.21021021021021022,2.0,3.0,,,1.0,3.0,12.0,4.0,,,,2.0,,1.0,1.0,1.0,,,,,1.0,,3.0,,,,,,,0.25,0.14285714285714285,,,,0.06060606060606061,0.07407407407407407,,,0.2,0.6666666666666666,,0.04838709677419355,0.06382978723404255,,,1.0,,,,,0.25,,,,,,,True,
1630533,1610612763,Ziaire Williams,Ziaire Williams,1630533,MEM,22296.0,372,-98,767,775,167,179,94.0,1542,27.0,41,8.0,10.0,4.0,17.0,5.0,13.0,10.0,25.0,5.0,14.0,37.0,3.0,5.0,5.0,10.0,36.0,71,24.0,62.0,6.0,150.0,921,10.0,14.0,3.0,5.0,31.0,7.0,15.0,3.0,36.0,44.0,28.0,66.0,6.0,36.0,14.0,12.0,,14.0,5.0,19.0,3.0,2.0,9.0,5.0,43.0,9.0,10.0,35.0,21.0,60,19.0,79,12.0,8.0,4.0,14.0,,9.0,6.0,5.0,20.0,3.0,17.0,31.0,1.0,19.0,10.0,1.0,2.0,4.0,1.0,4.0,36.0,164,5.0,2.0,0.6111111111111112,0.7857142857142857,0.9166666666666666,0.3870967741935484,0.6,0.4666666666666667,0.39344262295081966,0.5070422535211268,0.7142857142857143,0.5413533834586466,0.7631578947368421,0.6346153846153846,0.5474452554744526,0.775,0.6428571428571429,0.46616541353383456,,0.16901408450704225,0.35294117647058826,,17.760180995475114,0.7,0.11602209944751381,0.05102040816326531,0.20833333333333334,0.04568527918781726,0.16045845272206305,0.04834605597964377,0.04,0.050359712230215826,0.034482758620689655,0.1518987341772152,0.10666666666666667,0.037037037037037035,0.22962962962962963,0.12121212121212122,0.3082706766917293,0.6585365853658537,0.75,0.5925925925925926,0.12781954887218044,0.23529411764705882,0.36363636363636365,0.5,0.09774436090225563,0.38461538461538464,0.4166666666666667,0.8,0.18796992481203006,0.4,0.4,1.0,0.2781954887218045,0.3783783783783784,0.3783783783783784,0.8571428571428571,0.5263157894736842,0.8,,0.2631578947368421,0.6,1.0,0.19230769230769232,0.38461538461538464,0.5,0.7744360902255639,0.3888888888888889,0.5518643939393939,0.4949,0.5514999999999999,0.20666666666666667,0.24,6.283098591549294,25.503225806451617,0.21773142112125163,5.0,8.0,,2.0,2.0,6.0,11.0,16.0,1.0,,4.0,6.0,2.0,3.0,1.0,4.0,,,,3.0,8.0,1.0,2.0,,3.0,,3.0,,,0.5454545454545454,0.12195121951219512,,0.18181818181818182,0.0759493670886076,0.03260869565217391,0.10344827586206896,0.75,,0.3076923076923077,0.625,0.4,0.022222222222222223,0.027777777777777776,,,1.0,,,,,0.07692307692307693,,,,0.015873015873015872,,,True,
202687,1610612763,Bismack Biyombo,Bismack Biyombo,202687,MEM,37940.0,632,-95,1272,1277,192,269,165.0,2549,40.0,59,11.0,18.0,22.0,51.0,,,,,,,,,,,,62.0,110,,,20.0,144.0,1526,11.0,24.0,,,35.0,,,15.0,43.0,100.0,24.0,,,,,11.0,,28.0,17.0,45.0,12.0,5.0,15.0,6.0,107.0,21.0,30.0,50.0,56.0,117,51.0,168,8.0,5.0,3.0,12.0,5.0,6.0,22.0,6.0,34.0,4.0,31.0,71.0,8.0,33.0,38.0,,11.0,30.0,9.0,30.0,43.0,192,5.0,11.0,0.8064516129032258,0.9090909090909091,,,,,,0.5636363636363636,0.4583333333333333,0.5636363636363636,0.4583333333333333,0.8235294117647058,0.5669291338582677,0.5,0.6935483870967742,,,0.1,0.058823529411764705,,11.004784688995215,0.35294117647058826,0.1702127659574468,0.09146341463414634,0.1865671641791045,0.0711864406779661,0.17755443886097153,0.08186195826645265,0.024390243902439025,0.07547169811320754,0.060240963855421686,0.10569105691056911,0.2077922077922078,0.21153846153846154,0.18433179723502305,0.19607843137254902,0.5363636363636364,0.6779661016949152,0.7843137254901961,0.775,0.4636363636363636,0.43137254901960786,0.4583333333333333,0.8636363636363636,,,,,,,,,,,,,0.75,0.6111111111111112,0.36363636363636365,,,,,,,0.5363636363636364,,0.5673172727272728,0.5843333333333333,0.5040411764705882,0.24305555555555555,0.2986111111111111,3.6809090909090925,,0.1509433962264151,7.0,7.0,,,13.0,14.0,17.0,14.0,,7.0,11.0,1.0,1.0,,3.0,2.0,,12.0,,12.0,3.0,4.0,10.0,,21.0,,17.0,1.0,3.0,0.8235294117647058,0.13559322033898305,,0.4074074074074074,0.11711711711711711,0.09090909090909091,0.027777777777777776,0.5666666666666667,,0.4117647058823529,1.0,,0.08620689655172414,0.08620689655172414,,,,1.0,,,,,,,,,,1.0,True,
1631222,1610612763,Jake LaRavia,Jake LaRavia,1631222,MEM,6940.0,116,-37,248,250,65,80,34.0,498,5.0,8,2.0,2.0,2.0,8.0,,,2.0,6.0,1.0,7.0,13.0,2.0,2.0,5.0,6.0,7.0,16,9.0,19.0,6.0,47.0,298,2.0,4.0,4.0,4.0,17.0,5.0,7.0,2.0,23.0,8.0,6.0,27.0,,13.0,7.0,2.0,,6.0,2.0,8.0,1.0,1.0,2.0,4.0,18.0,2.0,3.0,3.0,8.0,12,6.0,18,3.0,3.0,,4.0,1.0,3.0,2.0,1.0,6.0,3.0,6.0,10.0,,9.0,11.0,,1.0,1.0,1.0,1.0,23.0,65,,1.0,0.5714285714285714,0.8,1.0,0.47368421052631576,1.0,0.7142857142857143,0.47368421052631576,0.4375,0.5,0.5857142857142857,1.0,0.875,0.5875,0.9444444444444444,0.8846153846153846,0.5428571428571428,,0.125,0.125,,15.916955017301037,0.6666666666666666,0.15384615384615385,0.04054054054054054,0.061224489795918366,0.03773584905660377,0.10891089108910891,0.03937007874015748,,0.05128205128205128,,0.21052631578947367,0.16,,0.07317073170731707,,0.22857142857142856,0.625,0.7142857142857143,0.4,0.22857142857142856,0.25,0.2857142857142857,1.0,,,,,0.17142857142857143,0.3333333333333333,0.3333333333333333,1.0,0.37142857142857144,0.5384615384615384,0.5384615384615384,1.0,0.25,1.0,,0.25,1.0,1.0,0.08333333333333333,0.5,0.8333333333333334,0.7714285714285715,0.5384615384615384,0.5337571428571429,0.5196833333333334,0.49547916666666664,0.3617021276595745,0.48936170212765956,3.974999999999999,24.821052631578947,0.2620967741935484,1.0,2.0,2.0,,1.0,3.0,5.0,4.0,,,1.0,,,,,,,1.0,,1.0,,1.0,5.0,,,,1.0,,,0.6,0.125,,0.16666666666666666,0.09090909090909091,0.021739130434782608,,1.0,0.25,0.16666666666666666,0.5,,0.1282051282051282,0.25,2.0,1.0,,,,,,,0.125,1.0,1.0,,,,True,
1631254,1610612763,Kenneth Lofton Jr.,Kenneth Lofton Jr.,1631254,MEM,2217.0,37,6,79,79,24,56,10.0,158,1.0,1,,,1.0,3.0,,2.0,,1.0,1.0,1.0,2.0,,,,,2.0,6,1.0,3.0,2.0,9.0,83,,,,,,,1.0,,,4.0,,3.0,,2.0,1.0,2.0,,3.0,3.0,6.0,3.0,,3.0,,15.0,,,2.0,4.0,6,,6,,,,2.0,,1.0,1.0,1.0,3.0,2.0,1.0,4.0,,4.0,3.0,,,2.0,1.0,2.0,,24,,,1.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,,0.3888888888888889,,,0.45,,,0.3333333333333333,,0.3333333333333333,0.6666666666666666,,14.285714285714285,0.6666666666666666,0.25,,0.13333333333333333,,0.1935483870967742,,,,,0.3333333333333333,0.25,,0.15384615384615385,,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.2222222222222222,,,,0.1111111111111111,,,,0.2222222222222222,0.5,0.5,1.0,,,,,,,0.5,,,0.4444444444444444,0.5,0.5118222222222223,,0.45730000000000004,,,9.15,25.099999999999998,0.3037974683544304,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,2.0,,1.0,,2.0,,,,,,,,,,1.0,,,,,0.2,0.2857142857142857,,,1.0,,,,,,,,,,,,True,
1629117,1610612763,Wenyen Gabriel,Wenyen Gabriel,1629117,MEM,313.0,5,-4,12,11,7,2,1.0,23,,1,,,,,,,,,,,,,,,,,1,,,,,17,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,2,1.0,3,,,,,,,,,,,1.0,1.0,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,1.0,,,7.142857142857142,,1.0,0.3333333333333333,0.5,,0.6666666666666666,0.25,,,,,,1.0,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.7677,,0.7677,,,0.9,,0.5833333333333334,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,True,
1629634,1610612763,Brandon Clarke,Brandon Clarke,1629634,MEM,1251.0,21,15,47,47,14,39,8.0,94,1.0,3,,,2.0,3.0,,,,1.0,,,,,,,,3.0,6,,1.0,,6.0,46,1.0,1.0,,,2.0,,,,2.0,6.0,,,,,,,,,1.0,1.0,1.0,,,,3.0,,3.0,,1.0,2,3.0,5,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,,,2.0,14,,1.0,1.0,1.0,,,,,,0.5,1.0,0.42857142857142855,1.0,1.0,0.375,1.0,0.5,0.14285714285714285,,,,,12.499999999999998,,0.1,0.1875,,,0.06666666666666667,0.12,0.5,,,,,0.5,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,0.5714285714285714,,0.5622714285714285,0.4451,0.4451,0.3333333333333333,0.3333333333333333,4.583333333333333,23.6,0.2978723404255319,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,0.3333333333333333,,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,True,
1630205,1610612763,Lamar Stevens,Lamar Stevens,1630205,MEM,1160.0,19,2,42,43,20,18,7.0,85,2.0,3,,,1.0,3.0,1.0,2.0,,4.0,,,,,,,,4.0,8,,4.0,,8.0,48,,1.0,,,,,,,4.0,6.0,2.0,,,,,2.0,1.0,1.0,1.0,2.0,,1.0,,1.0,5.0,,,2.0,,2,,2,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,4.0,20,,,0.75,0.75,,,,,,0.5,,0.3333333333333333,,1.0,0.3333333333333333,,1.0,0.3333333333333333,0.25,0.25,0.3333333333333333,0.25,24.489795918367346,,,,0.2857142857142857,,0.2,,,,,,,,0.16666666666666666,1.0,0.25,0.6666666666666666,1.0,1.0,0.25,0.3333333333333333,0.5,,0.16666666666666666,0.5,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,0.5833333333333334,,0.5296291666666667,0.4685,0.7348,,0.5,7.512499999999999,22.925,0.47619047619047616,2.0,2.0,,,,2.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,True,
1630590,1610612763,Scotty Pippen Jr.,Scotty Pippen Jr.,1630590,MEM,2772.0,46,-31,99,96,19,11,10.0,195,3.0,5,,,1.0,3.0,,,1.0,2.0,,3.0,6.0,1.0,2.0,,2.0,4.0,8,4.0,8.0,5.0,25.0,132,,,2.0,3.0,6.0,,2.0,4.0,4.0,4.0,4.0,12.0,,6.0,3.0,1.0,,3.0,2.0,5.0,1.0,1.0,2.0,1.0,12.0,1.0,,3.0,,3,1.0,4,2.0,2.0,,4.0,1.0,3.0,1.0,1.0,5.0,1.0,3.0,5.0,,5.0,6.0,,1.0,1.0,1.0,1.0,4.0,19,,1.0,0.5,0.5,1.0,0.5,0.6666666666666666,,0.5,0.5,,0.625,1.0,,0.6578947368421053,1.0,0.4,0.5,,0.125,,,21.818181818181817,0.8,,,0.21428571428571427,0.04,0.08823529411764706,0.02040816326530612,,,0.1,,,,0.1,0.5,0.3125,0.6,0.75,0.6666666666666666,0.1875,0.3333333333333333,0.3333333333333333,,,,,,0.125,0.5,0.5,1.0,0.375,0.5,0.5,1.0,,,,0.6666666666666666,0.5,1.0,,0.6666666666666666,,0.8125,0.5,0.5731124999999999,0.510225,0.50115,0.24,0.16,6.15,25.337500000000002,0.1919191919191919,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,,2.0,,,,1.0,,,,0.2,,,,,,1.0,0.3333333333333333,,,,0.1111111111111111,0.2,1.0,,,,,,,,,1.0,1.0,,,,True,
1630610,1610612763,DeJon Jarreau,DeJon Jarreau,1630610,MEM,1961.0,33,-14,67,70,6,15,14.0,137,2.0,4,2.0,3.0,1.0,3.0,1.0,2.0,,1.0,,1.0,4.0,,,,,4.0,9,1.0,5.0,,11.0,83,2.0,3.0,,,4.0,,,,,,8.0,3.0,,4.0,1.0,,,2.0,1.0,3.0,1.0,,2.0,,7.0,2.0,1.0,5.0,4.0,9,3.0,12,,,,1.0,,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,6,1.0,,,,1.0,0.2,,,0.2,0.4444444444444444,0.6666666666666666,0.39285714285714285,0.6666666666666666,,0.36666666666666664,0.6666666666666666,,0.35714285714285715,,,,,20.731707317073173,0.5,0.2222222222222222,0.047619047619047616,0.45454545454545453,0.1,0.3103448275862069,0.07317073170731707,,0.06666666666666667,0.2,0.5,0.18181818181818182,,0.5555555555555556,,0.2857142857142857,0.5,0.5,,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.14285714285714285,0.5,0.5,,0.07142857142857142,,,,0.2857142857142857,0.25,0.25,1.0,1.0,0.6666666666666666,,,,,,,,0.6428571428571429,0.25,0.519175,0.4393,,0.36363636363636365,,7.0,25.1,0.08955223880597014,,,,,,,,4.0,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,0.07142857142857142,,,,,,,0.06666666666666667,0.1,,,,,,,,,,,,,,,True,
1629669,1610612763,Jaylen Nowell,Jaylen Nowell,1629669,MEM,5277.0,88,-18,184,182,37,56,23.0,366,1.0,2,,,8.0,12.0,3.0,4.0,,3.0,1.0,2.0,13.0,,2.0,1.0,2.0,12.0,18,2.0,16.0,1.0,31.0,222,1.0,2.0,,2.0,2.0,1.0,3.0,,5.0,12.0,12.0,6.0,,12.0,2.0,,,,6.0,6.0,4.0,2.0,,,18.0,1.0,1.0,4.0,3.0,7,2.0,9,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,5.0,10.0,1.0,2.0,1.0,,,,,,5.0,36,3.0,,0.5,0.5,1.0,0.125,,0.3333333333333333,0.13333333333333333,0.6666666666666666,0.5,0.4411764705882353,0.25,0.4166666666666667,0.45588235294117646,0.25,0.4166666666666667,0.47058823529411764,,,,,17.061611374407583,0.5,0.057692307692307696,0.0196078431372549,0.0975609756097561,0.024390243902439025,0.07526881720430108,0.021739130434782608,,0.034482758620689655,,0.09090909090909091,0.047619047619047616,,0.07142857142857142,0.15384615384615385,0.058823529411764705,0.5,0.5,,0.35294117647058826,0.6666666666666666,0.6666666666666666,0.375,0.11764705882352941,0.75,0.75,1.0,0.08823529411764706,,,,0.38235294117647056,0.15384615384615385,0.15384615384615385,1.0,,,,0.5,,,0.16666666666666666,0.3333333333333333,0.5,0.5294117647058824,0.16666666666666666,0.5045409090909091,0.4784625,0.46568000000000004,0.06451612903225806,0.16129032258064516,9.988888888888889,27.53125,0.20108695652173914,,,,,,1.0,3.0,,1.0,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,0.3333333333333333,,,,,0.043478260869565216,0.05263157894736842,,,,,,0.029411764705882353,0.05555555555555555,,,,,,,,,,,,,,,True,
1641998,1610612763,Trey Jemison,Trey Jemison,1641998,MEM,1478.0,25,-20,53,56,22,11,10.0,109,2.0,2,,,1.0,3.0,,,,,,,,,,,,3.0,5,,,,6.0,70,,,,,,,,,2.0,4.0,2.0,,,,,,,2.0,2.0,4.0,2.0,,,1.0,10.0,3.0,2.0,2.0,1.0,3,5.0,8,1.0,1.0,,1.0,,1.0,,,1.0,1.0,2.0,2.0,,,,,,,,,2.0,22,,,0.6666666666666666,0.6666666666666666,,,,,,0.6,,0.6,,1.0,0.6,,1.0,,,,,,9.375,1.0,0.16666666666666666,0.125,0.2857142857142857,0.23076923076923078,0.23076923076923078,0.1724137931034483,,0.2222222222222222,0.25,,0.2,,0.3333333333333333,,0.4,1.0,1.0,1.0,0.6,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,0.4,,0.46248000000000006,,0.4427,,0.3333333333333333,6.640000000000001,,0.41509433962264153,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,True,
