EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3FGA,HeaveAttempts,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Corner3PctBlocked,on
1628983,1610612760,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,OKC,30712.0,512,108.0,1048,1073,331,357.0,104,2121,60.0,87.0,4.0,7.0,21.0,29.0,79.0,129.0,29.0,59.0,2.0,2.0,1.0,1.0,18.0,58.0,2.0,5.0,4.0,15.0,168.0,275.0,20.0,60.0,162.0,558.0,1196,10.0,13.0,3.0,6.0,9.0,38.0,54.0,92.0,4.0,15.0,76.0,196.0,58.0,278.0,15.0,45.0,4.0,58.0,18.0,12.0,33.0,62.0,95.0,41.0,21.0,23.0,8.0,2.0,252.0,2.0,9.0,36.0,40.0,3.0,79.0,11.0,90.0,4.0,28.0,12.0,16.0,16.0,7.0,7.0,20.0,9.0,1.0,4.0,36.0,4.0,12.0,15.0,33.0,2.0,2.0,2.0,127.0,2.0,1.0,181.0,18.0,3.0,72.0,27.0,19.0,4.0,3.0,9.0,1.0,1.0,9.0,23.0,13.0,1.0,194.0,330,2.0,24.0,0.17261904761904762,0.1746987951807229,0.25,0.3333333333333333,0.5,0.26666666666666666,0.3333333333333333,0.610909090909091,0.7692307692307693,0.5869565217391305,0.591044776119403,0.7631578947368421,0.5607476635514018,0.6682692307692307,0.74,0.6712328767123288,0.1791044776119403,0.04363636363636364,0.05747126436781609,0.046511627906976744,0.01694915254237288,38.69303525365434,0.4444444444444444,0.13636363636363635,0.16194331983805668,0.0410958904109589,0.1592920353982301,0.009009009009009009,0.160676532769556,0.024943310657596373,0.07462686567164178,0.009900990099009901,0.058823529411764705,0.012048192771084338,0.18181818181818182,0.17307692307692307,0.06060606060606061,0.1836734693877551,0.11392405063291139,0.029850746268656716,0.5652173913043478,0.25970149253731345,0.6896551724137931,0.7317073170731707,0.25,0.3850746268656716,0.6124031007751938,0.6422764227642277,0.12658227848101267,0.1761194029850746,0.4915254237288136,0.5,0.13793103448275862,0.005970149253731343,1.0,1.0,0.5,0.17313432835820897,0.3103448275862069,0.3103448275862069,0.2222222222222222,0.3684210526315789,0.5714285714285714,0.5,0.05263157894736842,1.0,1.0,0.2631578947368421,0.4,0.27102803738317754,0.7241379310344828,0.14018691588785046,0.26666666666666666,0.4388059701492537,0.3103448275862069,0.5020902985074627,0.48550000000000004,0.507027570093458,0.18508997429305912,0.2188449848024316,0.06810035842293907,0.35125448028673834,8.660727272727275,25.716666666666665,0.31583969465648853,,,,,,,,,,,,,,,,,,,,,,True
1629026,1610612760,Kenrich Williams,Kenrich Williams,1629026,OKC,61739.0,1029,152.0,2090,2125,432,483.0,232,4215,60.0,88.0,14.0,21.0,12.0,14.0,11.0,31.0,4.0,20.0,21.0,47.0,1.0,3.0,35.0,94.0,3.0,7.0,6.0,16.0,75.0,139.0,56.0,141.0,7.0,325.0,2330,14.0,28.0,4.0,10.0,1.0,41.0,13.0,19.0,13.0,30.0,5.0,70.0,110.0,40.0,162.0,6.0,22.0,93.0,35.0,17.0,49.0,44.0,93.0,34.0,10.0,36.0,10.0,3.0,230.0,29.0,32.0,76.0,59.0,13.0,148.0,61.0,209.0,6.0,38.0,24.0,14.0,20.0,4.0,15.0,12.0,5.0,,1.0,32.0,5.0,3.0,59.0,101.0,1.0,6.0,3.0,34.0,5.0,,14.0,,,3.0,4.0,9.0,,,6.0,,1.0,2.0,9.0,5.0,1.0,70.0,431,6.0,4.0,0.7333333333333333,0.859375,0.9642857142857143,0.3971631205673759,0.4,0.43333333333333335,0.4,0.539568345323741,0.5,0.6842105263157895,0.5678571428571428,0.5263157894736842,0.6632653061224489,0.5662020905923345,0.5256410256410257,0.660377358490566,0.5035714285714286,0.1223021582733813,0.14772727272727273,0.12903225806451613,,13.609215017064846,0.625,0.2708333333333333,0.11637080867850098,0.06374501992031872,0.16033755274261605,0.0688836104513064,0.13761467889908258,0.06608884073672806,0.0782122905027933,0.06222222222222222,0.04081632653061224,0.07278481012658228,0.10576923076923077,0.11737089201877934,0.13953488372093023,0.128125,0.22727272727272727,0.047619047619047616,0.5555555555555556,0.3142857142857143,0.6818181818181818,0.8,0.7333333333333333,0.11071428571428571,0.3548387096774194,0.4074074074074074,1.0,0.07142857142857142,0.2,0.2,,0.16785714285714284,0.44680851063829785,0.44680851063829785,0.9523809523809523,0.3357142857142857,0.3723404255319149,0.3763440860215054,0.9714285714285714,0.5526315789473685,0.6666666666666666,0.21428571428571427,0.07894736842105263,0.3333333333333333,,0.18421052631578946,0.42857142857142855,0.2857142857142857,0.8571428571428571,0.32653061224489793,0.375,0.8178571428571428,0.3763440860215054,0.5560693548387093,0.5719814814814815,0.5616177083333331,0.01060070671378092,0.02112676056338028,0.12615384615384614,0.2153846153846154,5.2438848920863315,25.399290780141847,0.20669856459330144,7.0,14.0,1.0,1.0,3.0,13.0,9.0,2.0,0.0070921985815602835,0.010638297872340425,0.05714285714285714,1.0,0.2857142857142857,0.5,,,,,,,,True
1629652,1610612760,Luguentz Dort,Luguentz Dort,1629652,OKC,22853.0,381,12.0,754,795,151,179.0,76,1549,13.0,27.0,,3.0,4.0,4.0,6.0,14.0,2.0,8.0,7.0,15.0,1.0,1.0,19.0,50.0,3.0,7.0,4.0,6.0,21.0,49.0,26.0,65.0,24.0,144.0,908,,4.0,4.0,8.0,3.0,15.0,4.0,6.0,5.0,7.0,5.0,28.0,28.0,14.0,78.0,,,50.0,19.0,8.0,12.0,9.0,21.0,8.0,1.0,7.0,4.0,1.0,51.0,5.0,4.0,20.0,16.0,,36.0,10.0,46.0,1.0,12.0,5.0,7.0,7.0,3.0,3.0,9.0,4.0,2.0,,16.0,,2.0,19.0,40.0,1.0,4.0,2.0,30.0,8.0,,31.0,5.0,,18.0,,8.0,,,4.0,,1.0,3.0,8.0,4.0,,28.0,150,3.0,,0.6666666666666666,0.6666666666666666,1.0,0.4,0.5,0.7142857142857143,0.4,0.42857142857142855,,0.6666666666666666,0.5263157894736842,0.5,0.8846153846153846,0.5669291338582677,0.5357142857142857,0.9333333333333333,0.5701754385964912,0.16326530612244897,0.18518518518518517,0.21428571428571427,,17.023809523809522,0.4375,,0.09467455621301775,0.023529411764705882,0.1092896174863388,0.03225806451612903,0.10227272727272728,0.027692307692307693,0.05172413793103448,,0.03225806451612903,0.04065040650406504,0.1267605633802817,0.08571428571428572,0.03571428571428571,0.10236220472440945,0.125,0.017241379310344827,0.5,0.23684210526315788,0.48148148148148145,0.5909090909090909,0.6923076923076923,0.12280701754385964,0.42857142857142855,0.5454545454545454,0.5,0.07017543859649122,0.25,0.25,1.0,0.13157894736842105,0.4666666666666667,0.4666666666666667,1.0,0.43859649122807015,0.38,0.3877551020408163,1.0,0.25,,,0.08333333333333333,1.0,1.0,0.5833333333333334,0.42857142857142855,0.3076923076923077,1.0,0.46153846153846156,0.6666666666666666,0.8070175438596491,0.38,0.5556754385964913,0.5754166666666667,0.597373076923077,0.14173228346456693,0.2903225806451613,0.10416666666666667,0.19444444444444445,5.814285714285714,25.523076923076918,0.2002652519893899,1.0,1.0,,1.0,,,,,0.015384615384615385,0.02,,1.0,0.07692307692307693,1.0,1.0,0.045454545454545456,,,,,,True
1630198,1610612760,Isaiah Joe,Isaiah Joe,1630198,OKC,28477.0,475,130.0,988,986,303,337.0,113,1974,14.0,18.0,2.0,3.0,,,7.0,20.0,8.0,13.0,13.0,28.0,3.0,4.0,40.0,93.0,3.0,11.0,13.0,22.0,29.0,51.0,53.0,121.0,21.0,238.0,1064,2.0,5.0,6.0,15.0,6.0,28.0,4.0,11.0,19.0,32.0,8.0,73.0,44.0,14.0,153.0,6.0,,93.0,40.0,2.0,11.0,18.0,29.0,12.0,6.0,9.0,2.0,,76.0,7.0,7.0,30.0,24.0,2.0,56.0,14.0,70.0,2.0,11.0,4.0,7.0,10.0,2.0,8.0,6.0,2.0,1.0,1.0,16.0,2.0,3.0,15.0,23.0,,,,32.0,4.0,,23.0,3.0,,8.0,3.0,12.0,1.0,1.0,9.0,,,3.0,13.0,9.0,,73.0,303,4.0,3.0,0.7586206896551724,0.7586206896551724,0.9622641509433962,0.4380165289256198,0.4,0.59375,0.4380165289256198,0.5686274509803921,0.4,0.36363636363636365,0.6308139534883721,0.55,0.7558139534883721,0.6574585635359116,0.6086956521739131,0.776595744680851,0.7034883720930233,0.0392156862745098,0.05555555555555555,0.05,,17.715827338129497,0.625,0.07692307692307693,0.10762331838565023,0.03153153153153153,0.13452914798206278,0.032407407407407406,0.1210762331838565,0.0319634703196347,0.02631578947368421,0.03296703296703297,0.03636363636363636,0.038461538461538464,0.09782608695652174,0.11764705882352941,0.10869565217391304,0.17123287671232876,0.06493506493506493,0.023255813953488372,0.6923076923076923,0.10465116279069768,0.7777777777777778,0.8235294117647058,0.8571428571428571,0.11627906976744186,0.35,0.3684210526315789,0.7142857142857143,0.0755813953488372,0.6153846153846154,0.6153846153846154,0.625,0.16279069767441862,0.4642857142857143,0.4642857142857143,1.0,0.5406976744186046,0.43010752688172044,0.43478260869565216,0.95,0.15,0.6666666666666666,1.0,0.2,0.75,1.0,0.55,0.2727272727272727,,,0.5116279069767442,0.5909090909090909,0.8081395348837209,0.43010752688172044,0.5340258720930232,0.5520535714285714,0.5094093023255813,0.056179775280898875,0.14285714285714285,0.11764705882352941,0.3067226890756303,9.084313725490198,25.53801652892562,0.3066801619433198,6.0,10.0,,1.0,1.0,7.0,1.0,,0.008264462809917356,0.010752688172043012,0.016666666666666666,1.0,0.23255813953488372,0.6,,,1.0,2.0,0.01639344262295082,,,True
1630581,1610612760,Josh Giddey,Josh Giddey,1630581,OKC,20152.0,336,7.0,681,685,97,108.0,86,1366,24.0,46.0,5.0,8.0,3.0,7.0,16.0,49.0,2.0,3.0,2.0,11.0,,1.0,9.0,18.0,2.0,3.0,2.0,3.0,42.0,98.0,11.0,29.0,23.0,140.0,787,7.0,13.0,2.0,4.0,2.0,22.0,4.0,12.0,3.0,7.0,4.0,21.0,36.0,48.0,33.0,,8.0,18.0,9.0,14.0,44.0,22.0,66.0,16.0,6.0,36.0,6.0,2.0,154.0,7.0,15.0,34.0,32.0,2.0,68.0,22.0,90.0,9.0,10.0,7.0,3.0,22.0,5.0,14.0,13.0,8.0,,2.0,35.0,2.0,6.0,8.0,15.0,1.0,,2.0,21.0,1.0,,31.0,4.0,3.0,13.0,3.0,9.0,,,4.0,,,5.0,9.0,5.0,1.0,21.0,97,2.0,2.0,0.42857142857142855,0.47368421052631576,1.0,0.3793103448275862,0.5,0.42857142857142855,0.3793103448275862,0.42857142857142855,0.5384615384615384,0.3333333333333333,0.46062992125984253,0.5882352941176471,0.4473684210526316,0.49640287769784175,0.6111111111111112,0.5,0.2283464566929134,0.14285714285714285,0.15217391304347827,0.14285714285714285,,22.56809338521401,0.6285714285714286,0.16666666666666666,0.19161676646706588,0.08287292817679558,0.22818791946308725,0.050359712230215826,0.2088607594936709,0.06875,0.1044776119402985,0.08695652173913043,,0.038834951456310676,0.2361111111111111,0.14473684210526316,0.21052631578947367,0.1919191919191919,0.3,0.15254237288135594,0.5555555555555556,0.36220472440944884,0.5217391304347826,0.6153846153846154,0.4583333333333333,0.3858267716535433,0.32653061224489793,0.38095238095238093,0.375,0.023622047244094488,0.6666666666666666,0.6666666666666666,0.5,0.08661417322834646,0.18181818181818182,0.2,1.0,0.14173228346456693,0.5,0.5,1.0,0.47058823529411764,0.625,,0.058823529411764705,,,0.17647058823529413,0.6666666666666666,0.3684210526315789,0.42857142857142855,0.15789473684210525,0.6666666666666666,0.5905511811023622,0.5,0.5125645669291338,0.5361888888888888,0.5263342105263158,0.09558823529411764,0.12149532710280374,0.15714285714285714,0.15,5.4234693877551,24.90344827586207,0.14243759177679882,1.0,4.0,,1.0,2.0,,,,0.034482758620689655,,0.08333333333333333,1.0,0.21052631578947367,0.25,,,,,,1.0,0.09090909090909091,True
1630598,1610612760,Aaron Wiggins,Aaron Wiggins,1630598,OKC,21069.0,351,-5.0,709,729,108,145.0,77,1438,30.0,52.0,7.0,10.0,2.0,4.0,9.0,20.0,1.0,4.0,7.0,19.0,1.0,1.0,17.0,23.0,3.0,3.0,,,40.0,76.0,24.0,42.0,23.0,175.0,829,9.0,13.0,4.0,4.0,2.0,32.0,4.0,9.0,,3.0,6.0,14.0,52.0,28.0,72.0,,10.0,23.0,17.0,13.0,16.0,6.0,22.0,3.0,3.0,8.0,5.0,3.0,50.0,10.0,11.0,20.0,16.0,,36.0,22.0,58.0,1.0,18.0,11.0,7.0,11.0,3.0,5.0,6.0,6.0,,,17.0,,2.0,18.0,28.0,,,1.0,21.0,1.0,,29.0,3.0,,16.0,,4.0,,,1.0,,,3.0,4.0,2.0,1.0,14.0,108,2.0,,0.65,0.7428571428571429,1.0,0.5714285714285714,1.0,,0.5714285714285714,0.5263157894736842,0.6923076923076923,0.4444444444444444,0.6440677966101694,0.8823529411764706,0.3333333333333333,0.6679389312977099,0.8421052631578947,0.4666666666666667,0.3559322033898305,0.17105263157894737,0.17307692307692307,0.2,,18.66330390920555,0.6470588235294118,,0.09195402298850575,0.0582010582010582,0.12422360248447205,0.08264462809917356,0.10746268656716418,0.06774193548387097,0.02702702702702703,0.09523809523809523,0.03225806451612903,0.06976744186046512,0.09333333333333334,0.08571428571428572,0.10344827586206896,0.13392857142857142,0.10204081632653061,0.02564102564102564,0.5,0.4406779661016949,0.5769230769230769,0.6976744186046512,0.7333333333333333,0.1694915254237288,0.45,0.5625,0.4444444444444444,0.03389830508474576,0.25,0.25,,0.16101694915254236,0.3684210526315789,0.3888888888888889,1.0,0.19491525423728814,0.7391304347826086,0.7391304347826086,1.0,0.5882352941176471,0.7,0.2857142857142857,0.058823529411764705,1.0,1.0,0.17647058823529413,1.0,0.3333333333333333,0.5,,,0.7966101694915254,0.7391304347826086,0.5659021186440678,0.5596954545454546,0.5747333333333333,0.12213740458015267,0.1797752808988764,0.18285714285714286,0.08,3.9894736842105276,24.55714285714286,0.152327221438646,,3.0,,1.0,2.0,,1.0,,0.023809523809523808,,0.11428571428571428,1.0,0.25,,1.0,0.058823529411764705,,,,,0.05263157894736842,True
1631096,1610612760,Chet Holmgren,Chet Holmgren,1631096,OKC,20381.0,340,-1.0,674,706,139,130.0,86,1380,24.0,39.0,9.0,16.0,4.0,7.0,11.0,30.0,3.0,9.0,,2.0,,,11.0,31.0,2.0,3.0,4.0,5.0,38.0,78.0,11.0,33.0,41.0,150.0,761,12.0,21.0,2.0,3.0,6.0,36.0,6.0,12.0,4.0,7.0,11.0,35.0,40.0,36.0,33.0,,10.0,31.0,11.0,15.0,18.0,8.0,26.0,6.0,2.0,11.0,5.0,2.0,60.0,12.0,7.0,37.0,38.0,7.0,82.0,20.0,102.0,3.0,8.0,7.0,1.0,16.0,,4.0,9.0,12.0,1.0,3.0,25.0,5.0,8.0,16.0,26.0,,5.0,3.0,45.0,3.0,,54.0,1.0,,21.0,4.0,29.0,,,19.0,,1.0,9.0,29.0,18.0,1.0,35.0,138,,4.0,0.5263157894736842,0.6060606060606061,1.0,0.3333333333333333,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.48717948717948717,0.5714285714285714,0.5,0.49099099099099097,0.625,0.631578947368421,0.5514705882352942,0.6428571428571429,0.6730769230769231,0.2972972972972973,0.19230769230769232,0.07692307692307693,0.3333333333333333,0.2222222222222222,20.90909090909091,0.64,0.6363636363636364,0.2,0.03804347826086957,0.22424242424242424,0.10084033613445378,0.2112676056338028,0.0627062706270627,0.09090909090909091,0.011904761904761904,,0.08247422680412371,0.10666666666666667,0.275,0.22857142857142856,0.21551724137931033,0.24489795918367346,0.06382978723404255,0.6206896551724138,0.35135135135135137,0.6153846153846154,0.6666666666666666,0.5833333333333334,0.2702702702702703,0.36666666666666664,0.55,0.45454545454545453,0.08108108108108109,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.018018018018018018,,,,0.27927927927927926,0.3548387096774194,0.3548387096774194,1.0,0.6666666666666666,0.5625,0.2222222222222222,,,,0.125,0.6666666666666666,0.3684210526315789,0.5714285714285714,0.2631578947368421,0.8,0.6486486486486487,0.3548387096774194,0.5339873873873873,0.5226000000000001,0.5643394736842104,0.16666666666666666,0.21428571428571427,0.24,0.23333333333333334,6.035897435897437,25.487878787878792,0.2062314540059347,,2.0,,,2.0,,6.0,,,,0.18181818181818182,1.0,0.10526315789473684,,1.0,0.05,,1.0,0.029411764705882353,,,True
1631114,1610612760,Jalen Williams,Jalen Williams,1631114,OKC,21798.0,363,42.0,742,754,94,100.0,80,1496,36.0,53.0,8.0,8.0,6.0,8.0,36.0,68.0,18.0,37.0,,,,,16.0,32.0,4.0,6.0,1.0,2.0,90.0,158.0,16.0,32.0,41.0,269.0,811,12.0,13.0,4.0,6.0,4.0,40.0,11.0,16.0,1.0,2.0,4.0,29.0,62.0,118.0,30.0,18.0,6.0,32.0,16.0,7.0,27.0,24.0,51.0,17.0,7.0,16.0,5.0,6.0,126.0,1.0,4.0,25.0,19.0,1.0,45.0,5.0,50.0,3.0,16.0,9.0,7.0,13.0,5.0,5.0,15.0,8.0,1.0,3.0,28.0,1.0,5.0,11.0,29.0,1.0,1.0,1.0,42.0,6.0,,52.0,3.0,1.0,26.0,1.0,7.0,,,5.0,,,2.0,7.0,4.0,,29.0,93,4.0,1.0,0.34444444444444444,0.3563218390804598,0.625,0.5,0.6666666666666666,0.5,0.5,0.569620253164557,0.9230769230769231,0.6875,0.6,0.9473684210526315,0.6944444444444444,0.6261682242990654,0.9523809523809523,0.725,0.16842105263157894,0.04430379746835443,0.07547169811320754,0.04411764705882353,,29.191797346200243,0.4642857142857143,0.05263157894736842,0.10382513661202186,0.020618556701030927,0.14285714285714285,0.007142857142857143,0.12290502793296089,0.014970059880239521,0.05,,0.022727272727272728,,0.05714285714285714,0.10126582278481013,0.20588235294117646,0.18032786885245902,0.05660377358490566,0.04,0.5714285714285714,0.2789473684210526,0.6792452830188679,0.7346938775510204,0.5555555555555556,0.35789473684210527,0.5294117647058824,0.5538461538461539,0.2222222222222222,0.19473684210526315,0.4864864864864865,0.4864864864864865,0.16666666666666666,,,,,0.16842105263157894,0.5,0.5,0.625,0.42105263157894735,1.0,0.625,,,,0.3157894736842105,0.6666666666666666,0.4444444444444444,0.75,0.1111111111111111,0.5,0.4473684210526316,0.5,0.5058460526315789,0.5494214285714286,0.5205277777777778,0.12206572769953052,0.143646408839779,0.14869888475836432,0.10780669144981413,8.537341772151901,25.828125000000004,0.12668463611859837,,,,,3.0,,,1.0,,,0.030303030303030304,1.0,,,,,,,,,,True
1631119,1610612760,Jaylin Williams,Jaylin Williams,1631119,OKC,14291.0,238,49.0,480,481,95,104.0,48,961,10.0,14.0,2.0,3.0,2.0,3.0,3.0,11.0,1.0,3.0,4.0,11.0,,1.0,11.0,33.0,,2.0,1.0,3.0,14.0,28.0,15.0,44.0,7.0,80.0,519,2.0,4.0,,3.0,,4.0,2.0,6.0,1.0,5.0,1.0,8.0,24.0,4.0,45.0,,4.0,33.0,11.0,3.0,13.0,12.0,25.0,7.0,5.0,5.0,4.0,4.0,62.0,1.0,7.0,16.0,29.0,7.0,52.0,8.0,60.0,1.0,6.0,4.0,2.0,5.0,1.0,4.0,2.0,1.0,,,7.0,2.0,1.0,16.0,27.0,,1.0,1.0,12.0,,,7.0,1.0,,4.0,,9.0,,,8.0,,,1.0,9.0,3.0,,8.0,95,2.0,,0.8571428571428571,1.0,1.0,0.3409090909090909,,0.2,0.3409090909090909,0.5,0.5,0.3333333333333333,0.5069444444444444,0.2857142857142857,0.3181818181818182,0.5333333333333333,0.2857142857142857,0.36363636363636365,0.6111111111111112,0.10714285714285714,0.07142857142857142,0.18181818181818182,,15.355805243445694,0.7142857142857143,1.0,0.25892857142857145,0.06363636363636363,0.1523809523809524,0.008771929824561403,0.2073732718894009,0.03571428571428571,0.0975609756097561,0.061224489795918366,,0.011627906976744186,0.23255813953488372,0.30612244897959184,0.2,0.125,0.21212121212121213,0.02564102564102564,0.3333333333333333,0.19444444444444445,0.7142857142857143,0.7692307692307693,0.8,0.1527777777777778,0.2727272727272727,0.3333333333333333,1.0,0.041666666666666664,0.3333333333333333,0.3333333333333333,1.0,0.1527777777777778,0.36363636363636365,0.36363636363636365,1.0,0.4583333333333333,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,0.6666666666666666,,0.14285714285714285,,,0.2857142857142857,,0.2727272727272727,0.6666666666666666,0.2727272727272727,0.3333333333333333,0.8055555555555556,0.3333333333333333,0.5467034722222223,0.5484142857142856,0.5331045454545454,0.05333333333333334,0.12903225806451613,0.05,0.1,6.453571428571428,24.97954545454545,0.19791666666666666,,2.0,,,,7.0,,,,,,,0.18181818181818182,,,,,,,,,True
1631172,1610612760,Ousmane Dieng,Ousmane Dieng,1631172,OKC,4975.0,83,53.0,166,166,23,31.0,21,332,7.0,8.0,,,1.0,1.0,2.0,4.0,2.0,3.0,5.0,6.0,1.0,2.0,1.0,10.0,1.0,1.0,,1.0,11.0,15.0,6.0,16.0,2.0,42.0,176,,,2.0,3.0,,6.0,3.0,3.0,,1.0,,6.0,16.0,6.0,18.0,,,10.0,1.0,,7.0,3.0,10.0,1.0,2.0,6.0,,1.0,23.0,1.0,,2.0,6.0,,8.0,1.0,9.0,,4.0,2.0,2.0,3.0,,2.0,1.0,1.0,,,4.0,1.0,1.0,2.0,6.0,1.0,2.0,,1.0,,,2.0,,,1.0,,3.0,,,2.0,,,1.0,3.0,3.0,,6.0,23,1.0,,0.7272727272727273,0.7272727272727273,1.0,0.375,0.6666666666666666,,0.375,0.7333333333333333,,1.0,0.6451612903225806,1.0,0.75,0.65625,1.0,0.75,0.5161290322580645,,,,,19.25133689839572,0.75,,0.13953488372093023,,0.047619047619047616,0.029411764705882353,0.09411764705882353,0.014705882352941176,,,,0.037037037037037035,0.0625,0.2,0.14285714285714285,0.06896551724137931,,,1.0,0.25806451612903225,0.875,0.875,1.0,0.12903225806451613,0.5,0.5,,0.0967741935483871,0.6666666666666666,0.6666666666666666,0.5,0.1935483870967742,0.8333333333333334,0.8333333333333334,1.0,0.3225806451612903,0.1,0.1,1.0,,,,0.6666666666666666,0.5,1.0,0.3333333333333333,1.0,0.25,1.0,0.25,,0.7741935483870968,0.1,0.5589870967741934,0.56025,0.5564625,0.03125,0.0625,0.14285714285714285,0.14285714285714285,6.140000000000001,24.9,0.13855421686746988,,,,,,,,,,,,1.0,,,,,,,,,,True
