EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,FTOffRebounds,SelfOReb,BadPassSteals,Travels,SecondChanceTurnovers,Offensive Fouls,NonShootingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyCorner3FGM,SecondChanceArc3FGM,PtsUnassisted3s,HeaveAttempts,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Clear Path Fouls,Technical Free Throw Trips,BlockedArc3,LongMidRangePctBlocked,Corner3PctBlocked,Charge Fouls,OffensiveGoaltends,BlockedLongMidRange,DefensiveGoaltends,Transition Take Fouls,on,Transition Take Fouls Drawn
1626168,1610612758,Trey Lyles,Trey Lyles,1626168,SAC,8365.0,139.0,3.0,272.0,285.0,40.0,80.0,34.0,557.0,8.0,9.0,4.0,5.0,1.0,1.0,2.0,4.0,4.0,9.0,1.0,2.0,2.0,9.0,20.0,2.0,1.0,4.0,10.0,13.0,13.0,29.0,7.0,66.0,328.0,5.0,6.0,1.0,4.0,2.0,15.0,1.0,1.0,1.0,6.0,1.0,6.0,14.0,6.0,39.0,6.0,20.0,9.0,1.0,1.0,5.0,5.0,10.0,4.0,1.0,3.0,1.0,1.0,25.0,7.0,2.0,11.0,15.0,1.0,27.0,9.0,36.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,2.0,7.0,2.0,7.0,13.0,2.0,8.0,1.0,10.0,3.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,40.0,3.0,0.7,1.0,1.0,0.4482758620689655,0.25,0.16666666666666666,0.4482758620689655,0.7692307692307693,0.8333333333333334,1.0,0.7023809523809523,0.65,0.35714285714285715,0.7333333333333333,0.75,0.42857142857142855,0.6904761904761905,0.034482758620689655,0.07692307692307693,0.1111111111111111,0.05,16.40378548895899,0.5714285714285714,0.3333333333333333,0.189873417721519,0.02857142857142857,0.16923076923076924,0.1111111111111111,0.18055555555555555,0.06766917293233082,0.038461538461538464,0.03225806451612903,0.14285714285714285,0.16129032258064516,0.16279069767441862,0.6,0.13636363636363635,0.23809523809523808,0.3333333333333333,0.21428571428571427,0.8888888888888888,1.0,0.625,0.09523809523809523,0.5,0.5,1.0,0.21428571428571427,0.4444444444444444,0.4444444444444444,1.0,0.47619047619047616,0.45,0.47368421052631576,1.0,0.5,0.8,0.25,0.2,0.5,1.0,0.2,0.14285714285714285,1.0,0.2857142857142857,0.5714285714285714,0.25,0.9047619047619048,0.45,0.5586904761904763,0.58535,0.5321071428571428,0.15555555555555556,0.375,0.034482758620689655,0.22727272727272727,0.09090909090909091,3.8461538461538463,25.0,0.14705882352941177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627734,1610612758,Domantas Sabonis,Domantas Sabonis,1627734,SAC,25214.0,420.0,-79.0,836.0,847.0,156.0,178.0,119.0,1683.0,61.0,99.0,16.0,24.0,11.0,13.0,20.0,39.0,,1.0,,,,3.0,10.0,1.0,,2.0,85.0,147.0,3.0,11.0,34.0,213.0,1028.0,18.0,26.0,,1.0,7.0,43.0,15.0,19.0,,2.0,13.0,43.0,82.0,88.0,9.0,28.0,10.0,3.0,12.0,,43.0,49.0,92.0,37.0,12.0,19.0,20.0,4.0,233.0,18.0,29.0,46.0,75.0,7.0,128.0,48.0,176.0,11.0,5.0,23.0,6.0,11.0,24.0,4.0,12.0,47.0,8.0,22.0,38.0,5.0,47.0,5.0,59.0,7.0,,29.0,,6.0,,2.0,,4.0,6.0,3.0,43.0,156.0,1.0,0.4823529411764706,0.5774647887323944,1.0,0.2727272727272727,,,0.2727272727272727,0.5782312925170068,0.6923076923076923,0.7894736842105263,0.5664556962025317,0.6666666666666666,0.7142857142857143,0.5788043478260869,0.6515151515151515,0.7166666666666667,0.06962025316455696,,0.08163265306122448,0.10101010101010101,,23.814432989690722,0.48936170212765956,0.5384615384615384,0.3605769230769231,0.14871794871794872,0.26900584795321636,0.08333333333333333,0.31926121372031663,0.11435523114355231,0.1506849315068493,0.17391304347826086,0.06875,0.2714285714285714,0.42857142857142855,0.35,0.3389830508474576,0.11320754716981132,0.5,0.6265822784810127,0.6161616161616161,0.6853932584269663,0.4426229508196721,0.2468354430379747,0.5128205128205128,0.5405405405405406,0.6,0.006329113924050633,,,,0.06329113924050633,0.3,0.3,1.0,0.8888888888888888,0.6666666666666666,,,,,0.037037037037037035,0.6190476190476191,0.8461538461538461,,0.09523809523809523,,0.6962025316455697,0.3,0.5609458860759495,0.6067260869565217,0.5827761904761906,0.16111111111111112,0.17159763313609466,,0.20187793427230047,0.20187793427230047,4.097278911564627,25.509090909090904,0.18660287081339713,4.0,9.0,1.0,9.0,6.0,5.0,5.0,8.0,4.0,1.0,1.0,4.0,0.05128205128205128,0.03333333333333333,0.06666666666666667,0.125,0.15789473684210525,0.056962025316455694,0.4444444444444444,0.4444444444444444,0.5,,,,,,,,,,,,,,,,,,,,,True,
1628368,1610612758,De'Aaron Fox,De'Aaron Fox,1628368,SAC,25270.0,421.0,27.0,849.0,860.0,179.0,185.0,121.0,1709.0,32.0,46.0,1.0,3.0,10.0,13.0,42.0,80.0,7.0,13.0,1.0,2.0,3.0,38.0,100.0,12.0,11.0,25.0,86.0,152.0,45.0,113.0,37.0,344.0,1002.0,6.0,10.0,5.0,14.0,,27.0,21.0,37.0,12.0,28.0,13.0,91.0,26.0,146.0,60.0,2.0,99.0,38.0,10.0,3.0,39.0,31.0,70.0,22.0,9.0,31.0,8.0,,171.0,5.0,8.0,21.0,24.0,4.0,49.0,14.0,63.0,20.0,11.0,19.0,3.0,10.0,7.0,,9.0,26.0,6.0,10.0,25.0,,48.0,2.0,52.0,10.0,,26.0,,4.0,1.0,2.0,1.0,2.0,5.0,3.0,91.0,178.0,2.0,0.1511627906976744,0.15294117647058825,0.4444444444444444,0.39823008849557523,0.35714285714285715,0.42857142857142855,0.4017857142857143,0.5657894736842105,0.6,0.5675675675675675,0.5792452830188679,0.5625,0.6,0.6013986013986014,0.5625,0.6319444444444444,0.42641509433962266,0.02654867256637168,0.06578947368421052,0.10869565217391304,0.03,31.643002028397568,0.7307692307692307,0.16666666666666666,0.11538461538461539,0.04145077720207254,0.11731843575418995,0.023809523809523808,0.11627906976744186,0.03225806451612903,0.014705882352941176,0.06521739130434782,0.030303030303030304,0.13513513513513514,0.08,0.17647058823529413,0.104,0.14814814814814814,0.6,0.17358490566037735,0.6956521739130435,0.7804878048780488,0.15625,0.3018867924528302,0.525,0.56,0.11904761904761904,0.04905660377358491,0.5384615384615384,0.5384615384615384,0.7142857142857143,0.37735849056603776,0.38,0.3917525773195876,0.39473684210526316,0.125,0.3333333333333333,,0.08333333333333333,0.5,,0.5,0.2,0.7692307692307693,0.046153846153846156,0.38461538461538464,0.44,0.6,0.3838383838383838,0.5102992424242423,0.50318,0.49518692307692314,0.09252669039145907,0.15476190476190477,,0.07848837209302326,0.26453488372093026,8.0,26.133628318584066,0.21083627797408716,12.0,26.0,1.0,3.0,9.0,,,3.0,5.0,,,6.0,0.0625,0.04,0.030303030303030304,,0.025423728813559324,0.09811320754716982,0.46153846153846156,0.46153846153846156,0.25,1.0,4.0,75.0,1.0,1.0,1.0,3.0,0.3333333333333333,0.75,0.3333333333333333,,,,,,,,,,,True,
1628370,1610612758,Malik Monk,Malik Monk,1628370,SAC,20552.0,343.0,-24.0,696.0,700.0,166.0,219.0,89.0,1396.0,25.0,35.0,2.0,3.0,5.0,6.0,11.0,34.0,6.0,13.0,3.0,4.0,4.0,19.0,64.0,8.0,4.0,14.0,40.0,90.0,25.0,77.0,32.0,187.0,836.0,5.0,9.0,5.0,12.0,,25.0,8.0,17.0,5.0,18.0,7.0,38.0,42.0,38.0,57.0,,64.0,19.0,11.0,,42.0,26.0,68.0,14.0,12.0,21.0,18.0,3.0,162.0,3.0,4.0,12.0,11.0,1.0,24.0,7.0,31.0,11.0,3.0,17.0,6.0,12.0,9.0,2.0,5.0,26.0,6.0,14.0,24.0,1.0,29.0,3.0,35.0,1.0,,13.0,1.0,4.0,1.0,2.0,,2.0,5.0,5.0,38.0,165.0,4.0,0.525,0.525,0.76,0.3246753246753247,0.4166666666666667,0.2777777777777778,0.3246753246753247,0.4444444444444444,0.5555555555555556,0.47058823529411764,0.46407185628742514,0.5952380952380952,0.44285714285714284,0.5054945054945055,0.5952380952380952,0.48717948717948717,0.46107784431137727,,0.12222222222222222,0.05714285714285714,,26.097867001254706,0.6538461538461539,0.05,0.06179775280898876,0.025974025974025976,0.08823529411764706,0.017142857142857144,0.0732484076433121,0.02127659574468085,,0.058823529411764705,0.015037593984962405,0.06,0.061855670103092786,0.06451612903225806,0.0784313725490196,0.11764705882352941,1.0,0.20958083832335328,0.7142857142857143,0.7575757575757576,0.56,0.20359281437125748,0.3235294117647059,0.3793103448275862,0.6363636363636364,0.07784431137724551,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.38323353293413176,0.296875,0.296875,0.7368421052631579,0.14285714285714285,0.6666666666666666,0.5,0.19047619047619047,0.75,0.6666666666666666,0.38095238095238093,0.17142857142857143,0.8333333333333334,0.11428571428571428,0.4,0.2857142857142857,0.6706586826347305,0.296875,0.518351497005988,0.49696363636363644,0.4887814285714285,0.07777777777777778,0.12745098039215685,0.01282051282051282,0.13368983957219252,0.20320855614973263,8.018888888888892,25.935064935064936,0.23850574712643677,4.0,21.0,,2.0,8.0,,2.0,,2.0,,,2.0,0.14705882352941177,,,0.023809523809523808,0.022727272727272728,0.12574850299401197,0.19047619047619047,0.23529411764705882,,1.0,2.0,18.0,,,,,0.25,0.5,0.25,1.0,3.0,1.0,0.19047619047619047,,,,,,,True,
1630537,1610612758,Chris Duarte,Chris Duarte,1630537,SAC,43163.0,719.0,-67.0,1443.0,1468.0,321.0,391.0,193.0,2911.0,23.0,38.0,7.0,10.0,2.0,5.0,10.0,29.0,17.0,44.0,3.0,6.0,13.0,27.0,83.0,6.0,5.0,20.0,36.0,83.0,44.0,127.0,26.0,230.0,1709.0,8.0,17.0,4.0,12.0,9.0,37.0,6.0,13.0,10.0,33.0,9.0,51.0,48.0,24.0,117.0,10.0,81.0,27.0,10.0,1.0,31.0,13.0,44.0,9.0,4.0,17.0,11.0,3.0,101.0,14.0,12.0,39.0,38.0,2.0,79.0,26.0,105.0,28.0,8.0,14.0,1.0,9.0,12.0,3.0,5.0,26.0,4.0,38.0,80.0,2.0,48.0,5.0,33.0,2.0,,13.0,,8.0,,2.0,,6.0,8.0,3.0,51.0,319.0,12.0,0.6666666666666666,0.7741935483870968,0.8863636363636364,0.3464566929133858,0.3333333333333333,0.30303030303030304,0.352,0.43373493975903615,0.47058823529411764,0.46153846153846156,0.4857142857142857,0.4827586206896552,0.45652173913043476,0.5088495575221239,0.5285714285714286,0.49038461538461536,0.6047619047619047,0.007874015748031496,0.12048192771084337,0.15789473684210525,,15.075075075075077,0.5384615384615384,0.058823529411764705,0.10795454545454546,0.03582089552238806,0.1291390728476821,0.03867403314917127,0.11773700305810397,0.03730272596843615,0.058333333333333334,0.02564102564102564,0.04332129963898917,0.10434782608695652,0.09444444444444444,0.15789473684210525,0.1036036036036036,0.2,0.375,0.18095238095238095,0.6052631578947368,0.71875,0.6521739130434783,0.1380952380952381,0.3448275862068966,0.4,0.8,0.20952380952380953,0.38636363636363635,0.3953488372093023,0.9411764705882353,0.3952380952380952,0.3253012048192771,0.3253012048192771,0.8518518518518519,0.3448275862068966,0.7,0.2857142857142857,0.20689655172413793,0.5,1.0,0.20689655172413793,0.10869565217391304,0.4,0.2826086956521739,0.43478260869565216,0.25,0.7857142857142857,0.3333333333333333,0.5362490384615385,0.5052846153846154,0.5149579545454546,0.058823529411764705,0.13829787234042554,,0.1608695652173913,0.2217391304347826,7.179518072289158,25.51968503937009,0.22245322245322247,3.0,16.0,,2.0,20.0,3.0,2.0,2.0,5.0,,,4.0,0.13793103448275862,,0.01694915254237288,0.023529411764705882,0.017543859649122806,0.0761904761904762,0.1875,0.1875,0.3333333333333333,5.0,1.0,15.0,2.0,2.0,,14.0,0.16666666666666666,,0.38461538461538464,,,,,0.022727272727272728,,,,,,True,
1628426,1610612758,Sasha Vezenkov,Sasha Vezenkov,1628426,SAC,7000.0,117.0,-2.0,237.0,241.0,56.0,83.0,27.0,478.0,5.0,7.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,6.0,,,1.0,7.0,22.0,3.0,,4.0,8.0,13.0,9.0,28.0,3.0,46.0,257.0,1.0,1.0,1.0,3.0,,5.0,1.0,3.0,,5.0,,2.0,14.0,2.0,24.0,2.0,22.0,7.0,,,3.0,3.0,6.0,2.0,1.0,2.0,1.0,,15.0,2.0,2.0,10.0,6.0,4.0,20.0,4.0,24.0,6.0,1.0,,,,,,,,,5.0,8.0,2.0,7.0,1.0,3.0,1.0,,2.0,,2.0,,2.0,,,2.0,,2.0,56.0,2.0,0.875,1.0,0.8888888888888888,0.32142857142857145,0.3333333333333333,,0.32142857142857145,0.6153846153846154,1.0,0.3333333333333333,0.524390243902439,0.625,0.125,0.5476190476190477,0.625,0.125,0.6829268292682927,,,,,15.789473684210526,,0.5,0.11320754716981132,0.046511627906976744,0.18181818181818182,0.029411764705882353,0.14814814814814814,0.036036036036036036,,0.041666666666666664,0.0196078431372549,0.1875,0.10714285714285714,,0.19047619047619047,0.15384615384615385,,0.17073170731707318,0.7142857142857143,0.7142857142857143,0.8,0.12195121951219512,0.6,0.6,1.0,0.14634146341463414,0.3333333333333333,0.3333333333333333,1.0,0.5365853658536586,0.3181818181818182,0.3181818181818182,0.8571428571428571,0.25,1.0,,,,,0.75,0.125,1.0,0.125,0.5,,0.8536585365853658,0.3181818181818182,0.5367743902439024,0.49,0.49710000000000004,0.047619047619047616,0.14285714285714285,,0.10869565217391304,0.043478260869565216,4.615384615384615,25.353571428571428,0.23628691983122363,,1.0,,,5.0,,,,,,,,,,0.2,0.058823529411764705,,0.024390243902439025,,,,,1.0,3.0,,,,,0.3333333333333333,1.0,,,,,,,,,,,,True,
1628989,1610612758,Kevin Huerter,Kevin Huerter,1628989,SAC,6112.0,102.0,10.0,195.0,198.0,8.0,23.0,19.0,393.0,5.0,6.0,2.0,2.0,,,4.0,8.0,2.0,4.0,,,,9.0,23.0,1.0,,,9.0,16.0,11.0,27.0,3.0,54.0,233.0,2.0,3.0,,1.0,,4.0,,,,,,,14.0,4.0,30.0,2.0,23.0,9.0,,,8.0,3.0,11.0,3.0,,4.0,3.0,1.0,25.0,2.0,,6.0,6.0,,12.0,2.0,14.0,,,1.0,,,1.0,,1.0,2.0,,4.0,6.0,,3.0,,4.0,,,2.0,,,,,,,,,,8.0,,0.7777777777777778,0.875,0.9090909090909091,0.4074074074074074,,,0.4074074074074074,0.5625,0.6666666666666666,,0.5930232558139535,0.5,,0.6,0.5,,0.627906976744186,,,,,21.658986175115206,0.5,,0.10714285714285714,,0.14285714285714285,0.04081632653061224,0.12244897959183673,0.02197802197802198,,,0.05263157894736842,0.0625,0.17857142857142858,,0.14814814814814814,0.13333333333333333,,0.13953488372093023,0.8333333333333334,0.8333333333333334,0.8,0.18604651162790697,0.5,0.5,0.75,0.09302325581395349,0.5,0.5,1.0,0.5348837209302325,0.391304347826087,0.391304347826087,0.8888888888888888,0.5,1.0,0.5,,,,0.25,,,,,,0.7674418604651163,0.391304347826087,0.5386372093023257,0.632975,,0.044444444444444446,0.1111111111111111,,0.07407407407407407,,6.768750000000001,25.75925925925926,0.041025641025641026,,2.0,,1.0,,,,1.0,,,,,,,,,0.043478260869565216,0.046511627906976744,,,,,,3.0,,,,,,,,,,,,,,,,,,True,
1631099,1610612758,Keegan Murray,Keegan Murray,1631099,SAC,22229.0,370.0,12.0,753.0,756.0,185.0,176.0,113.0,1509.0,21.0,32.0,2.0,4.0,4.0,4.0,19.0,30.0,7.0,20.0,1.0,2.0,7.0,17.0,48.0,8.0,4.0,10.0,44.0,72.0,24.0,68.0,17.0,177.0,875.0,7.0,13.0,5.0,10.0,5.0,34.0,8.0,10.0,5.0,17.0,7.0,38.0,68.0,20.0,69.0,8.0,48.0,17.0,4.0,,5.0,9.0,14.0,4.0,5.0,2.0,3.0,,37.0,13.0,10.0,21.0,16.0,,37.0,25.0,62.0,12.0,4.0,8.0,4.0,3.0,8.0,,5.0,16.0,4.0,18.0,36.0,2.0,18.0,1.0,23.0,3.0,,11.0,,7.0,,4.0,,3.0,7.0,3.0,36.0,184.0,2.0,0.7727272727272727,0.85,0.9583333333333334,0.35294117647058826,0.5,0.29411764705882354,0.35294117647058826,0.6111111111111112,0.5384615384615384,0.8,0.5714285714285714,0.6304347826086957,0.5740740740740741,0.59,0.6538461538461539,0.6333333333333333,0.4857142857142857,,0.05555555555555555,0.09375,,18.863636363636363,0.5,,0.0935672514619883,0.05434782608695652,0.15217391304347827,0.07514450867052024,0.11974110032362459,0.06442577030812324,0.08333333333333333,0.03614457831325301,0.06153846153846154,0.1,0.09876543209876543,0.06666666666666667,0.1326530612244898,0.2,0.42857142857142855,0.22857142857142856,0.65625,0.7241379310344828,0.7619047619047619,0.21428571428571427,0.6333333333333333,0.6551724137931034,0.7368421052631579,0.14285714285714285,0.35,0.35,1.0,0.34285714285714286,0.3541666666666667,0.3541666666666667,0.9411764705882353,0.17391304347826086,0.5,,0.08695652173913043,0.5,1.0,0.34782608695652173,0.14814814814814814,1.0,0.25925925925925924,0.37037037037037035,0.4,0.7142857142857143,0.3541666666666667,0.5366271428571429,0.4929125000000001,0.5409185185185185,0.07432432432432433,0.1375,,0.192090395480226,0.21468926553672316,6.468055555555557,25.458823529411767,0.2456839309428951,4.0,10.0,2.0,5.0,8.0,,1.0,2.0,2.0,,,1.0,0.03333333333333333,0.07407407407407407,0.034482758620689655,0.11627906976744186,0.07462686567164178,0.07142857142857142,0.4,0.4,1.0,1.0,4.0,3.0,,,1.0,1.0,0.5,0.75,0.14285714285714285,,,,,,1.0,1.0,,,,True,
1630222,1610612758,Mason Jones,Mason Jones,1630222,SAC,1506.0,25.0,-10.0,51.0,52.0,21.0,21.0,11.0,103.0,,,,,,,,1.0,,1.0,,,,,3.0,,,1.0,,1.0,,4.0,,,49.0,,,,,,,,,,1.0,,,,,,,3.0,,1.0,,2.0,2.0,4.0,1.0,1.0,,2.0,,10.0,,1.0,1.0,2.0,,3.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,3.0,,1.0,1.0,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,0.8,,1.0,,,10.9375,0.5,,0.2,0.058823529411764705,0.07142857142857142,,0.125,0.03125,,0.09090909090909091,,0.5,0.125,,0.07142857142857142,,,,,,,0.2,,,,0.2,,,,0.6,,,,,,,,,,,,,,1.0,,0.8,,0.46982999999999997,,0.4683,,,,,,10.0,27.025000000000002,0.4117647058823529,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1630558,1610612758,Davion Mitchell,Davion Mitchell,1630558,SAC,11929.0,199.0,-99.0,393.0,401.0,85.0,117.0,49.0,794.0,3.0,11.0,,1.0,,1.0,8.0,12.0,1.0,4.0,,,1.0,2.0,18.0,5.0,1.0,7.0,14.0,31.0,3.0,22.0,7.0,44.0,491.0,,1.0,1.0,5.0,2.0,5.0,2.0,4.0,1.0,8.0,3.0,10.0,10.0,18.0,9.0,,18.0,2.0,1.0,,15.0,10.0,25.0,9.0,1.0,12.0,2.0,1.0,60.0,2.0,2.0,8.0,7.0,,15.0,5.0,20.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,2.0,7.0,2.0,10.0,15.0,,8.0,,11.0,1.0,,3.0,,1.0,,,,1.0,1.0,1.0,8.0,84.0,2.0,0.35714285714285715,0.35714285714285715,1.0,0.13636363636363635,0.2,0.125,0.13636363636363635,0.45161290322580644,,0.5,0.3490566037735849,0.25,0.2916666666666667,0.3793103448275862,0.3125,0.3333333333333333,0.41509433962264153,,0.03225806451612903,0.09090909090909091,,14.34878587196468,0.5714285714285714,,0.0707070707070707,0.020833333333333332,0.0975609756097561,0.018691588785046728,0.08287292817679558,0.019704433497536946,0.05128205128205128,,0.024691358024691357,0.07692307692307693,0.08771929824561403,,0.1,0.09090909090909091,1.0,0.20754716981132076,0.2727272727272727,0.3,0.6666666666666666,0.22641509433962265,0.6666666666666666,0.6666666666666666,0.375,0.07547169811320754,0.25,0.25,1.0,0.33962264150943394,0.1111111111111111,0.1111111111111111,1.0,0.16666666666666666,,,,,,0.8333333333333334,0.08333333333333333,,0.08333333333333333,0.5833333333333334,0.14285714285714285,0.6226415094339622,0.1111111111111111,0.49629150943396216,0.482,0.5264125000000001,0.05454545454545454,0.09090909090909091,,0.11363636363636363,0.22727272727272727,8.593548387096773,25.44545454545454,0.21628498727735368,3.0,8.0,1.0,1.0,,1.0,,,3.0,,,2.0,,0.06666666666666667,,,0.029411764705882353,0.1509433962264151,0.375,0.375,,,1.0,,,,,2.0,0.2,1.0,,,,,,,,,,,,True,
