EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGA,FTDefRebounds,Travels,Offensive Fouls,Charge Fouls Drawn,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,PenaltyCorner3Frequency,PenaltyCorner3FGM,FTOffRebounds,Loose Ball Fouls Drawn,OffensiveGoaltends,OffFTReboundPct,PenaltyCorner3Accuracy,Transition Take Fouls Drawn,BlockedCorner3,DefensiveGoaltends,Clear Path Fouls,Transition Take Fouls,on,3pt And 1 Free Throw Trips,Corner3PctBlocked
1626246,1610612745,Boban Marjanovic,Boban Marjanovic,1626246,HOU,2008.0,33.0,-1.0,74.0,74.0,19.0,14.0,10.0,148.0,6.0,9.0,2.0,4.0,2.0,5.0,2.0,6.0,1.0,1.0,8.0,16.0,1.0,1.0,17.0,79.0,3.0,5.0,6.0,2.0,7.0,4.0,12.0,4.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,6.0,2.0,1.0,4.0,9.0,13,3.0,16,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,6.0,4.0,2.0,3.0,1.0,1.0,1.0,4.0,19.0,0.75,0.8571428571428571,0.5,0.6,0.2857142857142857,0.47058823529411764,0.6,0.2857142857142857,0.4722222222222222,0.6,0.2857142857142857,0.058823529411764705,0.1875,0.1111111111111111,0.3333333333333333,23.25581395348837,1.0,0.5,0.047619047619047616,0.17391304347826086,0.16666666666666666,0.3170731707317073,0.09090909090909091,0.2,0.1111111111111111,0.3333333333333333,0.8,0.625,0.25,0.16666666666666666,0.5294117647058824,0.6666666666666666,0.75,0.8333333333333334,0.35294117647058826,0.3333333333333333,0.5,0.5,0.058823529411764705,0.058823529411764705,0.8,0.5,0.5,0.7142857142857143,0.4,0.5882352941176471,0.5096705882352941,0.5217333333333334,0.5060714285714286,0.16666666666666666,0.17647058823529413,0.35294117647058826,0.23529411764705882,5.3,26.6,0.25675675675675674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627832,1610612745,Fred VanVleet,Fred VanVleet,1627832,HOU,37734.0,629.0,127.0,1293.0,1304.0,300.0,305.0,175.0,2597.0,10.0,20.0,1.0,1.0,2.0,4.0,13.0,29.0,52.0,132.0,44.0,101.0,146.0,54.0,307.0,1408.0,6.0,13.0,36.0,9.0,21.0,50.0,26.0,62.0,4.0,128.0,5.0,75.0,122.0,44.0,25.0,291.0,6.0,5.0,33.0,34.0,67,11.0,78,3.0,36.0,12.0,26.0,19.0,33.0,28.0,51.0,53.0,60.0,3.0,21.0,17.0,4.0,19.0,49.0,296.0,0.29545454545454547,0.30952380952380953,0.43564356435643564,0.46153846153846156,0.42857142857142855,0.5121457489878543,0.515625,0.3333333333333333,0.5547445255474452,0.5294117647058824,0.4298245614035088,0.5910931174089069,0.04950495049504951,0.05,0.10344827586206896,20.29274783765802,0.7878787878787878,0.10625,0.015527950310559006,0.11785714285714285,0.01910828025477707,0.11166666666666666,0.01729559748427673,0.007518796992481203,0.019305019305019305,0.01818181818181818,0.12149532710280374,0.08875739644970414,0.12626262626262627,0.022388059701492536,0.08097165991902834,0.5,0.5263157894736842,0.2,0.11740890688259109,0.4482758620689655,0.5,0.3076923076923077,0.21052631578947367,0.5344129554655871,0.03125,1.0,1.0,0.08888888888888889,0.5,0.6720647773279352,0.502348132780083,0.479590625,0.4533317073170732,0.08270676691729323,0.17647058823529413,0.11726384364820847,0.16286644951140064,12.313861386138617,27.17876712328767,0.23201856148491878,21.0,7.0,14.0,3.0,4.0,48.0,4.0,15.0,4.0,24.0,55.0,7.0,19.0,3.0,4.0,24.0,20.0,102.0,63.0,4.0,48.0,1.0,47.0,41.0,6.0,6.0,24.0,4.0,7.0,1.0,7.0,1.0,2.0,7.0,1.0,5.0,9.0,4.0,1.0,8.0,2.0,2.0,1.0,12.0,10.0,1.0,5.0,0.6181818181818182,0.3767123287671233,0.3684210526315789,0.16666666666666666,0.3873239436619718,0.00684931506849315,0.019230769230769232,0.007575757575757576,0.016129032258064516,0.03076923076923077,0.13636363636363635,0.0975609756097561,0.5263157894736842,0.40384615384615385,0.4117647058823529,0.3333333333333333,0.05668016194331984,0.5,0.5,0.8571428571428571,0.36363636363636365,0.366412213740458,0.5833333333333334,0.125,0.75,1.0,0.46875,0.26666666666666666,1.0,0.5333333333333333,0.16666666666666666,0.375,0.006802721088435374,,,,,,,,,,,,,,,,,,,,,True,,
1630256,1610612745,Jae'Sean Tate,Jae'Sean Tate,1630256,HOU,14994.0,250.0,27.0,528.0,545.0,156.0,163.0,60.0,1073.0,19.0,30.0,5.0,9.0,2.0,5.0,7.0,15.0,2.0,5.0,26.0,47.0,11.0,14.0,72.0,551.0,6.0,12.0,15.0,4.0,9.0,13.0,24.0,28.0,2.0,5.0,6.0,10.0,19.0,8.0,1.0,47.0,7.0,10.0,14.0,19.0,36,17.0,53,1.0,14.0,8.0,7.0,3.0,13.0,22.0,36.0,17.0,18.0,2.0,7.0,3.0,3.0,4.0,13.0,156.0,0.46153846153846156,0.48,0.5531914893617021,0.5,0.4444444444444444,0.5,0.5357142857142857,0.36363636363636365,0.5454545454545454,0.5357142857142857,0.4642857142857143,0.1896551724137931,0.1276595744680851,0.1,0.13333333333333333,13.079470198675496,0.5384615384615384,0.1743119266055046,0.07246376811594203,0.10606060606060606,0.06086956521739131,0.13692946058091288,0.06719367588932806,0.11764705882352941,0.053763440860215055,0.09090909090909091,0.14285714285714285,0.19298245614035087,0.1188118811881188,0.043478260869565216,0.5172413793103449,0.6333333333333333,0.7037037037037037,0.5789473684210527,0.25862068965517243,0.4666666666666667,0.5384615384615384,0.14285714285714285,0.034482758620689655,0.08620689655172414,0.6428571428571429,0.5555555555555556,0.4,0.45454545454545453,0.4,0.7068965517241379,0.5240991379310345,0.550165,0.4959181818181817,0.1111111111111111,0.1346153846153846,0.20833333333333334,0.18055555555555555,3.9851063829787226,24.645454545454548,0.29545454545454547,,,6.0,,,2.0,1.0,2.0,,1.0,2.0,1.0,2.0,,,2.0,5.0,6.0,,,2.0,,9.0,7.0,2.0,1.0,6.0,1.0,6.0,,4.0,,,2.0,1.0,2.0,1.0,,,3.0,1.0,1.0,,,1.0,4.0,3.0,1.0,0.18181818181818182,0.5,,0.18181818181818182,,0.5,,0.043478260869565216,,0.17647058823529413,0.06451612903225806,0.25,,,,0.10344827586206896,,,,0.4,0.4,1.0,,,,0.14285714285714285,0.5,1.0,0.09090909090909091,,0.4,,1.0,3.0,1.0,2.0,4.0,1.0,1.0,0.1875,0.09090909090909091,,,,,,,,,,,,True,,
1631095,1610612745,Jabari Smith Jr.,Jabari Smith Jr.,1631095,HOU,42887.4,715.0,1.0,1469.0,1468.0,268.0,318.0,198.0,2937.0,40.0,56.0,10.0,18.0,5.0,9.0,17.0,52.0,40.0,99.0,70.0,148.0,117.0,52.0,306.0,1678.0,12.0,25.0,44.0,5.0,16.0,46.0,86.0,54.0,16.0,97.0,15.0,21.0,37.0,17.0,4.0,90.0,14.0,21.0,44.0,53.0,111,36.0,147,3.0,16.0,5.0,12.0,8.0,23.0,31.0,47.0,46.0,65.0,7.0,29.0,19.0,12.0,19.0,44.0,265.0,0.6142857142857143,0.6935483870967742,0.47297297297297297,0.48,0.3125,0.47924528301886793,0.4714285714285714,0.42424242424242425,0.523972602739726,0.5365853658536586,0.5476190476190477,0.44150943396226416,0.10135135135135136,0.19642857142857142,0.07692307692307693,18.431831480397893,0.5217391304347826,0.1424731182795699,0.050119331742243436,0.1423948220064725,0.041666666666666664,0.14243759177679882,0.046357615894039736,0.07228915662650602,0.021660649819494584,0.13559322033898305,0.13178294573643412,0.16129032258064516,0.15384615384615385,0.02158273381294964,0.21132075471698114,0.7142857142857143,0.8888888888888888,0.575,0.19622641509433963,0.3269230769230769,0.3541666666666667,0.5882352941176471,0.1509433962264151,0.37358490566037733,0.5142857142857142,0.5555555555555556,0.1,0.2727272727272727,0.5555555555555556,0.6528301886792452,0.5240013307984789,0.5470634615384614,0.5405516129032257,0.10726643598615918,0.17058823529411765,0.1437908496732026,0.1503267973856209,8.529054054054054,26.0974358974359,0.1824370319945541,13.0,6.0,18.0,,,32.0,3.0,10.0,5.0,16.0,38.0,3.0,10.0,11.0,6.0,17.0,18.0,102.0,12.0,2.0,32.0,1.0,16.0,12.0,4.0,,11.0,3.0,11.0,2.0,4.0,2.0,4.0,2.0,,3.0,1.0,,2.0,3.0,,,1.0,6.0,15.0,1.0,2.0,0.8947368421052632,0.3247863247863248,0.3,0.35294117647058826,0.33043478260869563,0.008547008547008548,,0.010101010101010102,0.03571428571428571,0.03529411764705882,0.10526315789473684,0.10666666666666667,0.7894736842105263,0.325,0.325,0.7692307692307693,0.06792452830188679,0.3333333333333333,0.3333333333333333,1.0,0.32323232323232326,0.32653061224489793,0.875,,,,0.2857142857142857,0.3,1.0,0.48484848484848486,0.3125,0.32989690721649484,0.01680672268907563,1.0,14.0,1.0,2.0,,,,0.3783783783783784,0.030303030303030304,1.0,1.0,5.0,1.0,0.020833333333333332,1.0,,,,,,True,,
1641708,1610612745,Amen Thompson,Amen Thompson,1641708,HOU,83309.4,1388.0,44.0,2880.0,2906.0,666.0,743.0,393.0,5786.0,191.0,280.0,50.0,70.0,48.0,79.0,31.0,84.0,24.0,40.0,231.0,388.0,58.0,106.0,592.0,3258.0,55.0,84.0,123.0,55.0,102.0,141.0,222.0,240.0,90.0,39.0,38.0,94.0,163.0,57.0,23.0,395.0,47.0,99.0,110.0,120.0,260,148.0,408,23.0,78.0,32.0,53.0,30.0,90.0,63.0,141.0,132.0,155.0,27.0,81.0,32.0,10.0,38.0,140.0,662.0,0.4805194805194805,0.5967741935483871,0.595360824742268,0.6547619047619048,0.5392156862745098,0.5448430493273543,0.632183908045977,0.5178571428571429,0.581532416502947,0.6542553191489362,0.55078125,0.13004484304932734,0.0979381443298969,0.09285714285714286,0.13095238095238096,17.843312481382185,0.5888888888888889,0.1692524682651622,0.12643678160919541,0.18092105263157895,0.07132018209408195,0.17463933181473046,0.10124826629680998,0.15555555555555556,0.07592592592592592,0.05042016806722689,0.13793103448275862,0.16802168021680217,0.17467248908296942,0.1402439024390244,0.6278026905829597,0.6821428571428572,0.7519685039370079,0.5130890052356021,0.18834080717488788,0.36904761904761907,0.4246575342465753,0.3548387096774194,0.053811659192825115,0.08968609865470852,0.8045977011494253,0.7142857142857143,0.04,0.7053571428571429,0.6075949367088608,0.757847533632287,0.574953595505618,0.590035,0.5728725225225224,0.162,0.1832579185520362,0.20777027027027026,0.23817567567567569,4.041494845360824,26.022413793103446,0.23125,9.0,2.0,18.0,,,6.0,,3.0,1.0,8.0,8.0,,3.0,13.0,2.0,10.0,25.0,21.0,3.0,1.0,6.0,,69.0,53.0,16.0,14.0,46.0,10.0,37.0,9.0,23.0,1.0,9.0,24.0,6.0,6.0,11.0,,,9.0,6.0,5.0,1.0,21.0,24.0,17.0,7.0,0.875,0.13793103448275862,,0.2,0.14035087719298245,,0.041666666666666664,,0.11526479750778816,0.08843537414965986,0.24074074074074073,0.2,0.631578947368421,0.375,0.391304347826087,0.2222222222222222,0.04035874439461883,0.1111111111111111,0.1111111111111111,0.5,0.15,0.15,1.0,,,,0.034482758620689655,,,0.07142857142857142,0.125,0.15384615384615385,,2.0,30.0,6.0,3.0,1.0,,,0.410958904109589,0.017857142857142856,1.0,2.0,7.0,1.0,0.025,0.5,1.0,1.0,1.0,,,True,,
201145,1610612745,Jeff Green,Jeff Green,201145,HOU,29965.0,499.0,-36.0,1032.0,1033.0,262.0,324.0,142.0,2065.0,27.0,40.0,6.0,8.0,2.0,7.0,18.0,44.0,7.0,34.0,46.0,91.0,72.0,36.0,212.0,1182.0,6.0,12.0,27.0,6.0,17.0,40.0,60.0,32.0,8.0,34.0,7.0,21.0,37.0,13.0,5.0,90.0,6.0,13.0,21.0,22.0,45,19.0,64,4.0,2.0,2.0,4.0,3.0,16.0,28.0,40.0,32.0,44.0,6.0,25.0,11.0,4.0,12.0,40.0,260.0,0.6521739130434783,0.7142857142857143,0.5054945054945055,0.5,0.35294117647058826,0.5398773006134969,0.42857142857142855,0.47368421052631576,0.5824175824175825,0.5,0.4878048780487805,0.44171779141104295,0.07692307692307693,0.1,0.06818181818181818,16.350123864574734,0.25,0.09322033898305085,0.04406779661016949,0.0995260663507109,0.02459016393442623,0.09619686800894854,0.03525046382189239,0.05263157894736842,0.031914893617021274,,0.1323529411764706,0.06976744186046512,0.1,0.05063291139240506,0.24539877300613497,0.675,0.75,0.7777777777777778,0.26993865030674846,0.4090909090909091,0.43902439024390244,0.4444444444444444,0.04294478527607362,0.2085889570552147,0.38095238095238093,0.75,0.3333333333333333,0.18421052631578946,0.2857142857142857,0.6871165644171779,0.5169383435582819,0.5216676470588235,0.49813421052631585,0.13736263736263737,0.22727272727272727,0.12735849056603774,0.18867924528301888,6.018681318681317,24.526388888888896,0.25387596899224807,1.0,16.0,38.0,1.0,2.0,12.0,1.0,7.0,4.0,11.0,28.0,2.0,9.0,9.0,8.0,21.0,4.0,78.0,6.0,,12.0,,16.0,14.0,2.0,3.0,,1.0,12.0,,1.0,1.0,1.0,2.0,1.0,,,,,,1.0,,,7.0,7.0,2.0,,0.9285714285714286,0.3888888888888889,0.2222222222222222,0.38095238095238093,0.3888888888888889,,,,0.046511627906976744,0.019230769230769232,0.10256410256410256,0.09836065573770492,0.5833333333333334,0.14285714285714285,0.14285714285714285,1.0,0.2331288343558282,0.42105263157894735,0.42105263157894735,0.9375,0.35294117647058826,0.35294117647058826,0.9166666666666666,0.09523809523809523,0.5,1.0,0.3333333333333333,0.14285714285714285,1.0,0.2894736842105263,0.36363636363636365,0.35294117647058826,,10.0,2.0,4.0,5.0,1.0,,,0.06060606060606061,0.2631578947368421,4.0,,1.0,,,0.4,,1.0,2.0,,,True,,
1628988,1610612745,Aaron Holiday,Aaron Holiday,1628988,HOU,26227.0,437.0,-1.0,893.0,928.0,234.0,275.0,121.0,1821.0,14.0,28.0,2.0,2.0,4.0,6.0,21.0,44.0,14.0,63.0,40.0,86.0,75.0,19.0,177.0,1032.0,5.0,10.0,31.0,10.0,15.0,49.0,22.0,58.0,4.0,63.0,10.0,23.0,51.0,14.0,7.0,130.0,3.0,3.0,18.0,11.0,30,7.0,37,2.0,18.0,7.0,16.0,13.0,22.0,19.0,36.0,18.0,22.0,,6.0,3.0,1.0,3.0,49.0,234.0,0.275,0.2894736842105263,0.46511627906976744,0.5,0.6666666666666666,0.4906832298136646,0.62,0.5945945945945946,0.5119047619047619,0.62,0.6153846153846154,0.4658385093167702,0.11627906976744186,0.21428571428571427,0.09090909090909091,18.28681424446583,0.7272727272727273,0.049107142857142856,0.012195121951219513,0.10112359550561797,0.014925373134328358,0.07213930348258707,0.013422818791946308,,0.006289308176100629,0.047619047619047616,0.03333333333333333,0.07142857142857142,0.10317460317460317,0.024096385542168676,0.17391304347826086,0.5,0.6363636363636364,0.14285714285714285,0.2732919254658385,0.4772727272727273,0.525,0.3333333333333333,0.08695652173913043,0.391304347826087,0.08,1.0,,0.16216216216216217,0.6666666666666666,0.639751552795031,0.4977656249999999,0.47874999999999995,0.4956432432432431,0.03592814371257485,0.06521739130434782,0.1751412429378531,0.2768361581920904,8.302325581395348,26.10133333333334,0.2620380739081747,5.0,3.0,12.0,2.0,3.0,23.0,5.0,12.0,7.0,18.0,26.0,7.0,15.0,,8.0,22.0,5.0,54.0,24.0,,23.0,,28.0,22.0,6.0,2.0,11.0,3.0,6.0,1.0,3.0,1.0,2.0,7.0,,1.0,6.0,8.0,,1.0,,,,2.0,2.0,4.0,1.0,0.6923076923076923,0.3466666666666667,0.4666666666666667,0.36363636363636365,0.3466666666666667,,,,0.017857142857142856,0.025,,0.09615384615384616,0.6666666666666666,0.35714285714285715,0.35714285714285715,0.4,0.07453416149068323,0.25,0.25,0.6666666666666666,0.36507936507936506,0.36507936507936506,0.6956521739130435,0.12,0.6666666666666666,0.5,0.48,0.4166666666666667,1.0,0.4864864864864865,0.3888888888888889,0.36507936507936506,,4.0,1.0,1.0,,1.0,,,0.03225806451612903,0.10810810810810811,1.0,1.0,,,0.03225806451612903,0.25,,,1.0,,,True,,
1629111,1610612745,Jock Landale,Jock Landale,1629111,HOU,22975.4,383.0,66.0,794.0,801.0,169.0,192.0,134.0,1595.0,33.0,45.0,13.0,19.0,6.0,8.0,12.0,25.0,8.0,21.0,49.0,78.0,24.0,22.0,138.0,870.0,15.0,23.0,37.0,9.0,13.0,33.0,72.0,26.0,18.0,21.0,6.0,20.0,31.0,14.0,3.0,73.0,23.0,21.0,13.0,28.0,41,45.0,86,4.0,10.0,8.0,5.0,2.0,9.0,26.0,40.0,28.0,29.0,3.0,15.0,20.0,5.0,20.0,33.0,169.0,0.7346938775510204,0.9,0.6282051282051282,0.6521739130434783,0.6923076923076923,0.5686274509803921,0.6346153846153846,0.6666666666666666,0.6,0.6379310344827587,0.75,0.23529411764705882,0.07692307692307693,0.1111111111111111,0.04,12.984293193717276,0.5555555555555556,0.12844036697247707,0.0967741935483871,0.0783132530120482,0.11917098445595854,0.10677083333333333,0.1073170731707317,0.11428571428571428,0.1069182389937107,0.17647058823529413,0.07462686567164178,0.17355371900826447,0.0703125,0.0975609756097561,0.4411764705882353,0.7333333333333333,0.825,0.6363636363636364,0.24509803921568626,0.48,0.5,0.9166666666666666,0.0784313725490196,0.20588235294117646,0.7307692307692307,0.6842105263157895,0.07692307692307693,0.4444444444444444,0.75,0.6764705882352942,0.5353416666666666,0.602155,0.5226444444444445,0.13157894736842105,0.16666666666666666,0.26811594202898553,0.2391304347826087,5.584615384615384,25.82916666666667,0.2128463476070529,4.0,,3.0,,,6.0,1.0,3.0,2.0,4.0,6.0,1.0,3.0,4.0,2.0,5.0,9.0,18.0,,,6.0,,11.0,11.0,,3.0,2.0,1.0,4.0,,3.0,,1.0,2.0,,5.0,3.0,,,1.0,,,1.0,14.0,12.0,1.0,1.0,1.0,0.25,0.3333333333333333,0.4,0.25,,,,0.08333333333333333,0.09803921568627451,0.06666666666666667,0.10526315789473684,0.6,0.5,0.5,1.0,0.029411764705882353,,,,0.2857142857142857,0.2857142857142857,1.0,,,,0.11538461538461539,0.3333333333333333,1.0,0.2222222222222222,0.5,0.2857142857142857,,1.0,,,2.0,,1.0,1.0,,0.05555555555555555,,1.0,4.0,,0.05,,,,,,,True,,
203493,1610612745,Reggie Bullock Jr.,Reggie Bullock Jr.,203493,HOU,7015.0,117.0,-8.0,242.0,243.0,19.0,50.0,34.0,485.0,1.0,1.0,,,,,1.0,2.0,3.0,11.0,3.0,6.0,18.0,,33.0,275.0,,,3.0,,,,6.0,,,11.0,,4.0,5.0,3.0,1.0,11.0,,3.0,8.0,7.0,15,3.0,18,,3.0,2.0,2.0,2.0,2.0,3.0,8.0,1.0,,,,2.0,2.0,2.0,,19.0,1.0,1.0,0.5,,,0.6875,0.5,,0.6875,0.5,,0.75,,,,9.21985815602837,1.0,0.12727272727272726,0.04054054054054054,0.15384615384615385,,0.14018691588785046,0.024,0.05,,,0.3333333333333333,,0.14634146341463414,,0.041666666666666664,1.0,1.0,1.0,0.08333333333333333,0.5,0.5,1.0,0.125,0.4583333333333333,,,,,,0.7916666666666666,0.5248375,0.5688,0.5676,,,0.09090909090909091,,10.116666666666667,25.016666666666666,0.07851239669421488,1.0,4.0,7.0,,1.0,5.0,1.0,2.0,,,9.0,1.0,3.0,,,1.0,,27.0,,,5.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,1.0,0.5,0.3333333333333333,,0.5,0.05555555555555555,,0.09090909090909091,0.02702702702702703,0.058823529411764705,0.16666666666666666,0.18181818181818182,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2916666666666667,0.5714285714285714,0.5714285714285714,1.0,0.45454545454545453,0.5,1.0,0.3333333333333333,,,0.6666666666666666,0.5,1.0,,,0.45454545454545453,,1.0,,,,,,,,1.0,,,,,,,,,,,,True,,
1630207,1610612745,Nate Hinton,Nate Hinton,1630207,HOU,1530.0,26.0,-9.0,53.0,57.0,10.0,23.0,7.0,110.0,,1.0,,,,,,,1.0,2.0,,2.0,4.0,,3.0,69.0,,,3.0,,,,,,,2.0,1.0,3.0,4.0,3.0,,9.0,1.0,1.0,1.0,3.0,4,2.0,6,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,,,,,1.0,1.0,1.0,,10.0,,,,,,0.25,0.75,,0.25,0.75,,0.6666666666666666,0.5,1.0,,11.475409836065573,1.0,0.16666666666666666,0.07692307692307693,0.14285714285714285,0.07692307692307693,0.16,0.07692307692307693,,0.1,,0.1,0.2857142857142857,0.16666666666666666,0.25,0.16666666666666666,,,,,,,,0.16666666666666666,0.3333333333333333,,,,,,0.8333333333333334,0.5475666666666666,,,,,1.0,,9.399999999999999,25.125,0.18867924528301888,,,2.0,,,1.0,1.0,2.0,,,1.0,1.0,2.0,,,,,3.0,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,2.0,,1.0,0.25,0.5,,0.25,,,,,0.25,,,1.0,,,,0.3333333333333333,,,,0.5,0.5,1.0,,,,1.0,0.5,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,True,,
