EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Travels,ShootingFouls,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,OffThreePtReboundPct,OffArc3ReboundPct,PtsPutbacks,LongMidRangeAssists,LostBallSteals,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,OffLongMidRangeReboundPct,DefAtRimReboundPct,ShortMidRangePctAssisted,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,FTDefRebounds,SelfOReb,NonShootingFoulsDrawn,PenaltyFg3Pct,DefFTReboundPct,SelfORebPct,SecondChanceArc3Frequency,PenaltyArc3Accuracy,RecoveredBlocks,OffAtRimReboundPct,BlocksRecoveredPct,SecondChanceCorner3FGA,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceCorner3Frequency,on,SecondChanceFtPoints,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,DefensiveGoaltends,Defensive 3 Seconds Violations,OffCorner3ReboundPct,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,StepOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Transition Take Fouls Drawn,BlockedLongMidRange,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Transition Take Fouls,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls,3SecondViolations,HeaveMakes
1628420,1610612765,Monte Morris,Monte Morris,1628420,DET,4094.0,68,-2.0,138,139,32.0,32.0,17.0,277,2.0,5.0,1.0,2.0,1.0,1.0,5.0,10.0,3.0,7.0,3.0,1.0,2.0,8.0,2.0,10.0,22.0,2.0,11.0,1.0,27.0,155.0,1.0,2.0,2.0,3.0,6.0,3.0,1.0,7.0,6.0,14.0,3.0,3.0,2.0,6.0,2.0,3.0,2.0,6.0,8.0,5.0,1.0,1.0,1.0,22.0,1.0,1.0,7.0,3.0,10.0,2.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,32.0,1.0,0.3,0.3,0.5,0.1818181818181818,0.2222222222222222,0.4545454545454545,0.5,0.5,0.3939393939393939,0.5,0.3333333333333333,0.3970588235294117,0.5,0.35,0.3333333333333333,0.1363636363636363,0.2,0.2,23.37662337662337,0.5,0.25,0.0909090909090909,0.027027027027027,0.2413793103448276,0.1612903225806451,0.0151515151515151,0.0526315789473684,0.1764705882352941,0.25,0.2307692307692307,0.1515151515151515,0.4,0.5,1.0,0.303030303030303,0.5,0.625,0.2121212121212121,0.4285714285714285,0.4285714285714285,0.3333333333333333,0.0909090909090909,0.2424242424242424,0.25,0.25,0.5,1.0,0.5,1.0,0.1111111111111111,1.0,0.1111111111111111,0.2222222222222222,0.4848484848484848,0.3333333333333333,0.4810854838709678,0.58695,0.43883125,0.0294117647058823,0.0434782608695652,0.074074074074074,0.2592592592592592,10.454545454545457,30.763636363636365,0.2318840579710145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628995,1610612765,Kevin Knox II,Kevin Knox II,1628995,DET,1796.0,30,8.0,63,62,14.0,15.0,2.0,125,2.0,2.0,,,,,,,1.0,2.0,2.0,,,1.0,,3.0,4.0,1.0,3.0,,9.0,54.0,,,,,,,,,6.0,,3.0,,,1.0,,,,,,,,,,,,,2.0,2.0,4.0,,4.0,,,,,,2.0,2.0,1.0,2.0,,,,,,,,14.0,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.75,,,0.6428571428571429,,,0.6428571428571429,,,0.4285714285714285,,,,13.846153846153843,,,0.1538461538461538,,0.125,0.1379310344827586,,,0.125,0.0833333333333333,0.25,0.2857142857142857,1.0,1.0,1.0,,,,0.2857142857142857,0.5,0.5,1.0,0.2857142857142857,0.1428571428571428,,,,,,,,,,,0.7142857142857143,,0.5934142857142858,,,,,,,9.125,24.0,0.2222222222222222,1.0,2.0,2.0,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630191,1610612765,Isaiah Stewart,Isaiah Stewart,1630191,DET,509.0,8,2.0,16,17,1.0,1.0,1.0,33,,,,,,,,1.0,,,,,,1.0,,,1.0,,1.0,,,17.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,16.666666666666668,,,,,0.5,0.125,0.1428571428571428,,,0.5,,,,,,0.5,,,,,,,,0.5,,,,,,,,,,,0.5,,0.430375,,,,,,,12.0,26.2,0.0625,,,,,,,,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641709,1610612765,Ausar Thompson,Ausar Thompson,1641709,DET,3735.0,62,-1.0,125,125,28.0,30.0,17.0,250,8.0,11.0,4.0,6.0,5.0,5.0,4.0,5.0,,,1.0,,,3.0,2.0,12.0,16.0,,4.0,3.0,27.0,139.0,4.0,6.0,8.0,6.0,6.0,2.0,1.0,13.0,10.0,14.0,,,3.0,,,,3.0,,3.0,,,2.0,,6.0,7.0,,5.0,3.0,8.0,7.0,15.0,4.0,1.0,5.0,,,,5.0,,3.0,6.0,4.0,3.0,2.0,1.0,2.0,13.0,28.0,,0.4166666666666667,0.5555555555555556,,,,0.75,0.6666666666666666,1.0,0.6,0.6666666666666666,0.75,0.6428571428571429,0.6666666666666666,0.8125,0.2,,,,18.43971631205674,1.0,,0.1153846153846153,0.2058823529411764,0.1724137931034483,0.1454545454545454,0.1129032258064516,0.2777777777777778,0.0833333333333333,0.1875,0.1538461538461538,0.55,0.7272727272727273,0.7272727272727273,0.5,0.25,0.8,0.8,,,,,0.05,0.15,,,,1.0,0.6666666666666666,0.25,0.625,1.0,,0.25,0.75,,0.5732411764705883,0.6133333333333334,0.6373166666666666,0.1428571428571428,0.1764705882352941,0.2962962962962963,0.4814814814814814,3.08125,51.85,0.224,,,,,,,,,,,,6.0,1.0,3.0,5.0,1.0,1.0,2.0,2.0,1.0,0.2222222222222222,0.2,0.25,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202692,1610612765,Alec Burks,Alec Burks,202692,DET,3735.0,62,-5.0,127,127,32.0,27.0,16.0,254,1.0,1.0,,,,,2.0,7.0,,1.0,4.0,,2.0,12.0,4.0,3.0,9.0,4.0,16.0,6.0,24.0,142.0,,,,,2.0,4.0,4.0,10.0,4.0,2.0,9.0,3.0,,12.0,2.0,,4.0,4.0,8.0,2.0,2.0,3.0,1.0,20.0,1.0,,5.0,5.0,12.0,1.0,13.0,3.0,2.0,5.0,1.0,4.0,1.0,6.0,,4.0,5.0,6.0,2.0,,,,10.0,32.0,1.0,0.6666666666666666,0.6666666666666666,0.75,0.25,0.25,0.3333333333333333,,,0.36,,0.5,0.4285714285714285,,0.625,0.64,,,,23.943661971830988,0.8333333333333334,,0.1785714285714285,0.0303030303030303,0.1851851851851851,0.1818181818181818,0.0161290322580645,0.0625,0.2307692307692307,0.1333333333333333,0.25,0.04,1.0,1.0,1.0,0.28,0.2857142857142857,0.2857142857142857,0.04,,,,0.16,0.48,0.1666666666666666,0.1666666666666666,0.5,,,,,,,0.6666666666666666,0.68,0.1666666666666666,0.522624,0.45705,0.5034833333333334,0.074074074074074,0.1818181818181818,,0.4166666666666667,9.977777777777778,25.06875,0.2519685039370078,2.0,,2.0,0.25,0.5,0.5,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,0.0909090909090909,0.5,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,0.0555555555555555,1.0,0.5,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630595,1610612765,Cade Cunningham,Cade Cunningham,1630595,DET,125.0,2,,4,5,,2.0,2.0,9,,,,,,,,1.0,,1.0,,,,,,,2.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,0.43265,0.4393,,,,,,11.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203488,1610612765,Mike Muscala,Mike Muscala,203488,DET,1702.0,28,3.0,57,57,20.0,19.0,7.0,114,,,,,,,,,,1.0,,,2.0,6.0,1.0,,1.0,2.0,6.0,,6.0,56.0,,1.0,,,1.0,1.0,,,,,6.0,,,6.0,2.0,,1.0,1.0,2.0,1.0,,1.0,,5.0,,,3.0,3.0,6.0,,6.0,,,,,,,,,3.0,1.0,,,,,,,20.0,,,,1.0,0.3333333333333333,0.3333333333333333,,,,0.4285714285714285,,,0.4285714285714285,,,0.8571428571428571,,,,10.769230769230768,,,0.1764705882352941,,0.1875,0.1818181818181818,,,0.3333333333333333,0.2222222222222222,0.1428571428571428,,,,,,,,0.1428571428571428,,,,,0.8571428571428571,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.5,0.8571428571428571,0.3333333333333333,0.4939499999999999,,0.50265,,,,,15.3,26.933333333333337,0.3508771929824561,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631105,1610612765,Jalen Duren,Jalen Duren,1631105,DET,491.0,8,-6.0,15,16,,5.0,2.0,31,2.0,2.0,,,,,2.0,2.0,,,,,,,,4.0,4.0,,,,8.0,27.0,1.0,1.0,2.0,,,,,,4.0,4.0,,,,,,,,,,,,,,,1.0,,,2.0,2.0,1.0,3.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,0.5,0.5,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,23.52941176470588,,,0.3333333333333333,0.2,,0.2857142857142857,0.1428571428571428,0.25,0.25,,,0.5,1.0,1.0,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,0.5,,0.5274749999999999,0.4458,,0.25,0.25,0.25,,4.525,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201568,1610612765,Danilo Gallinari,Danilo Gallinari,201568,DET,1947.0,32,5.0,68,67,16.0,12.0,9.0,135,2.0,4.0,1.0,2.0,,1.0,,1.0,,,2.0,,3.0,3.0,,2.0,5.0,4.0,5.0,9.0,25.0,73.0,1.0,2.0,2.0,,1.0,,3.0,3.0,2.0,2.0,12.0,,,3.0,3.0,2.0,2.0,1.0,3.0,1.0,,1.0,,7.0,1.0,,2.0,3.0,5.0,1.0,6.0,1.0,1.0,,,,,,,2.0,8.0,11.0,6.0,1.0,1.0,1.0,3.0,16.0,,0.5,0.5,1.0,0.8,0.8,0.4,0.5,,0.8,0.5,,0.8333333333333334,0.5,0.5,0.5,0.4,0.5,,20.0,,,0.25,0.0666666666666666,0.1538461538461538,0.2,0.0357142857142857,,0.1428571428571428,0.1428571428571428,0.1666666666666666,0.4,0.5,1.0,0.5,0.1,,,,,,,0.2,0.3,1.0,1.0,1.0,1.0,0.5,,1.0,,,,0.9,1.0,0.611085,0.68405,0.8156,0.4,0.6,0.08,0.12,3.18,26.26,0.2352941176470588,1.0,,,,0.5,0.5,1.0,,,,,,1.0,,,,,,1.0,,,0.4,,,,,,,,,,,,,,1.0,0.2,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202711,1610612765,Bojan Bogdanovic,Bojan Bogdanovic,202711,DET,716.0,12,-9.0,23,25,6.0,6.0,3.0,48,,1.0,,,,,,3.0,,,1.0,1.0,2.0,3.0,,,4.0,2.0,4.0,2.0,8.0,35.0,,,,,1.0,1.0,2.0,2.0,,,3.0,3.0,,3.0,2.0,4.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,2.0,,,,,2.0,6.0,,,,0.5,0.5,0.5,,,,0.375,,,0.4444444444444444,,0.3333333333333333,0.5,1.0,1.0,1.0,40.0,1.0,,,,,,,,,,,0.125,,,,0.375,,,,,,,0.125,0.375,0.6666666666666666,0.6666666666666666,0.5,,,,,,0.5,,0.625,0.6666666666666666,0.4780562499999999,0.521625,0.461375,,,,0.25,8.6,25.975,0.2608695652173913,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,2.0,,,,1.0,,,,0.5,,,,,1.0,1.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
