EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Corner3Assists,AtRimAssists,ShortMidRangeAssists,FTDefRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceFtPoints,SelfOReb,Charge Fouls,RecoveredBlocks,DefensiveGoaltends,AtRimPctBlocked,OffAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,FTOffRebounds,StepOutOfBoundsTurnovers,Loose Ball Fouls,BlockedAtRim,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,OffFTReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,HeaveMakes,HeaveAttempts,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,3SecondViolations,on,Fg3aBlocked,Clear Path Fouls,Transition Take Fouls,Charge Fouls Drawn,OffensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,BlockedLongMidRange,Arc3PctBlocked,Transition Take Fouls Drawn
1626204,1610612740,Larry Nance Jr.,Larry Nance Jr.,1626204,NOP,2588.0,43,-7,87,93,33.0,15,14,180,5.0,6.0,2.0,3.0,3.0,3.0,3.0,3.0,8.0,9.0,4.0,20.0,93,2.0,3.0,4.0,4.0,4.0,2.0,10.0,12.0,4.0,4.0,1.0,2.0,3.0,2.0,1.0,8.0,5.0,1.0,3.0,2.0,5.0,6.0,11.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,5.0,2.0,2.0,3.0,5.0,2.0,1.0,4.0,1.0,1.0,10.0,33.0,1.0,0.75,1.0,0.8888888888888888,0.6666666666666666,1.0,0.8888888888888888,0.6666666666666666,1.0,0.9090909090909091,0.6666666666666666,1.0,15.533980582524272,0.6,0.10526315789473684,0.05555555555555555,0.14285714285714285,0.22727272727272727,0.125,0.15,0.09090909090909091,0.25,0.16666666666666666,0.25,0.17647058823529413,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.6,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.75,1.0,0.6666666666666666,0.5049444444444444,0.39715,0.56395,0.1,0.1,0.2,0.5,3.5111111111111106,0.3793103448275862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1627742,1610612740,Brandon Ingram,Brandon Ingram,1627742,NOP,5930.0,99,-10,203,203,49.0,57,33,406,7.0,8.0,1.0,1.0,2.0,2.0,12.0,23.0,25.0,45.0,18.0,71.0,232,2.0,7.0,4.0,6.0,12.0,8.0,20.0,22.0,28.0,,11.0,10.0,21.0,5.0,1.0,52.0,2.0,1.0,10.0,4.0,15.0,3.0,18.0,2.0,2.0,,7.0,,3.0,5.0,1.0,12.0,,1.0,7.0,17.0,1.0,1.0,23.0,10.0,2.0,20.0,49.0,2.0,0.44,0.44,0.5555555555555556,0.2857142857142857,0.5,0.4818181818181818,0.2222222222222222,0.35294117647058826,0.5378787878787878,0.2222222222222222,0.45454545454545453,32.365145228215766,0.5833333333333334,0.09090909090909091,0.018518518518518517,0.21739130434782608,0.047619047619047616,0.15555555555555556,0.03125,0.034482758620689655,0.0625,,0.125,0.21212121212121213,0.14545454545454545,0.875,0.875,0.5714285714285714,0.41818181818181815,0.5217391304347826,0.5454545454545454,0.3333333333333333,0.1111111111111111,1.0,0.11764705882352941,1.0,0.32727272727272727,0.4660709090909091,0.45926,0.45187941176470586,0.15625,0.18518518518518517,0.056338028169014086,0.28169014084507044,10.291111111111112,0.2413793103448276,6.0,14.0,1.0,1.0,9.0,2.0,5.0,1.0,10.0,2.0,5.0,3.0,9.0,1.0,2.0,5.0,6.0,4.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.18181818181818182,0.044444444444444446,0.043478260869565216,0.07142857142857142,0.25,0.3333333333333333,0.23076923076923078,0.2545454545454545,0.42857142857142855,0.46153846153846156,0.5,0.01818181818181818,0.16363636363636364,0.1111111111111111,0.1111111111111111,1.0,1.0,0.2222222222222222,0.29411764705882354,0.1111111111111111,25.490000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1629627,1610612740,Zion Williamson,Zion Williamson,1629627,NOP,4621.0,77,-1,158,159,44.0,45,23,317,17.0,21.0,4.0,6.0,4.0,4.0,12.0,26.0,29.0,47.0,18.0,76.0,183,5.0,9.0,11.0,11.0,12.0,2.0,24.0,26.0,32.0,6.0,2.0,9.0,11.0,3.0,,31.0,,7.0,7.0,2.0,11.0,7.0,18.0,3.0,2.0,1.0,4.0,4.0,,6.0,,10.0,,2.0,4.0,22.0,,,30.0,15.0,1.0,24.0,44.0,1.0,0.4482758620689655,0.5,0.6170212765957447,0.5555555555555556,0.9166666666666666,0.6170212765957447,0.5555555555555556,0.9166666666666666,0.6229508196721312,0.5,0.8,38.37837837837838,0.4,0.05555555555555555,0.1794871794871795,0.19444444444444445,,0.125,0.10294117647058823,0.20833333333333334,,,,0.19230769230769232,0.44680851063829785,0.8095238095238095,0.85,0.5882352941176471,0.5531914893617021,0.46153846153846156,0.48,0.25,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.44680851063829785,0.5060510638297873,0.58015,0.4825666666666666,0.25,0.25,0.14473684210526316,0.3157894736842105,4.451063829787235,0.27848101265822783,,,,,,,,,,,,,,,2.0,6.0,,2.0,2.0,1.0,4.0,4.0,,2.0,2.0,2.0,2.0,,,,,0.0425531914893617,0.038461538461538464,,0.5,0.16666666666666666,0.2,,,,,,,,,,0.25,,,,,1.0,3.0,1.0,2.0,1.0,0.047619047619047616,0.16666666666666666,0.1875,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1630526,1610612740,Jeremiah Robinson-Earl,Jeremiah Robinson-Earl,1630526,NOP,20056.0,334,-21,692,699,239.0,240,98,1391,23.0,37.0,4.0,9.0,12.0,16.0,6.0,13.0,32.0,56.0,12.0,115.0,774,6.0,13.0,22.0,15.0,24.0,6.0,42.0,48.0,16.0,6.0,14.0,7.0,21.0,6.0,3.0,49.0,9.0,13.0,29.0,17.0,53.0,23.0,76.0,10.0,7.0,3.0,8.0,5.0,4.0,8.0,,16.0,3.0,12.0,24.0,14.0,3.0,2.0,16.0,9.0,,42.0,239.0,,0.75,0.8275862068965517,0.5714285714285714,0.46153846153846156,0.625,0.5421052631578948,0.35294117647058826,0.5142857142857142,0.5637254901960784,0.5,0.5526315789473685,14.713216957605987,0.5,0.11333333333333333,0.07303370786516854,0.16666666666666666,0.06521739130434782,0.1419753086419753,0.06962025316455696,0.09090909090909091,0.07,0.05263157894736842,0.09722222222222222,0.16535433070866143,0.3894736842105263,0.6216216216216216,0.6571428571428571,0.782608695652174,0.1368421052631579,0.46153846153846156,0.5,0.5,0.5294117647058824,0.4444444444444444,0.45714285714285713,0.75,0.8,0.5551810526315788,0.5330076923076923,0.55079,0.08823529411764706,0.14285714285714285,0.19130434782608696,0.3652173913043478,4.957142857142856,0.3453757225433526,3.0,6.0,22.0,5.0,17.0,1.0,4.0,13.0,39.0,4.0,11.0,39.0,17.0,5.0,3.0,1.0,5.0,6.0,7.0,2.0,4.0,4.0,,2.0,4.0,2.0,4.0,1.0,0.3333333333333333,0.3333333333333333,0.4105263157894737,0.05357142857142857,0.07692307692307693,,0.35,0.2,0.1702127659574468,0.06315789473684211,0.5,0.5,1.0,0.23157894736842105,0.17894736842105263,0.29411764705882354,0.29411764705882354,1.0,0.25,0.058823529411764705,0.11428571428571428,0.29411764705882354,24.456410256410255,10.0,3.0,,4.0,,0.05405405405405406,0.061224489795918366,0.06382978723404255,1.0,8.0,3.0,1.0,7.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,0.18181818181818182,0.041666666666666664,0.04878048780487805,0.09433962264150944,0.36363636363636365,0.36363636363636365,1.0,0.17647058823529413,0.2,0.14285714285714285,0.25,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1630700,1610612740,Dyson Daniels,Dyson Daniels,1630700,NOP,8003.0,133,-88,278,283,90.0,77,32,561,8.0,9.0,1.0,1.0,2.0,2.0,6.0,12.0,14.0,21.0,6.0,49.0,352,1.0,2.0,5.0,4.0,6.0,,17.0,14.0,14.0,,9.0,5.0,14.0,4.0,,33.0,2.0,1.0,10.0,10.0,22.0,3.0,25.0,2.0,,2.0,5.0,2.0,4.0,3.0,,8.0,,8.0,10.0,4.0,,,6.0,3.0,,17.0,90.0,,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5972222222222222,0.8333333333333334,0.6071428571428571,0.6282051282051282,0.8333333333333334,0.6071428571428571,15.112540192926046,0.625,0.17543859649122806,0.014925373134328358,0.14705882352941177,0.03278688524590164,0.16,0.0234375,,0.0425531914893617,,0.19047619047619047,0.14,0.25,0.8888888888888888,0.8888888888888888,0.75,0.3333333333333333,0.5,0.5,0.16666666666666666,0.3333333333333333,1.0,0.14285714285714285,1.0,0.6666666666666666,0.5369722222222223,0.47235000000000005,0.5293607142857143,0.07692307692307693,0.125,0.10204081632653061,0.3469387755102041,5.599999999999999,0.3237410071942446,,,5.0,2.0,10.0,1.0,5.0,5.0,15.0,1.0,8.0,15.0,10.0,2.0,,1.0,5.0,4.0,2.0,1.0,1.0,1.0,,,2.0,,2.0,1.0,0.3333333333333333,0.3333333333333333,0.4166666666666667,,,,0.2857142857142857,0.375,0.16666666666666666,,,,,0.1388888888888889,0.2777777777777778,0.2,0.2,1.0,1.0,0.3333333333333333,0.35714285714285715,0.2,24.953333333333333,,1.0,,1.0,,,0.05263157894736842,0.058823529411764705,0.5,3.0,,2.0,3.0,1.0,3.0,,,1.0,2.0,,,0.375,,,0.10714285714285714,0.6,0.6,1.0,,0.21428571428571427,0.6666666666666666,0.2,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,
1630230,1610612740,Naji Marshall,Naji Marshall,1630230,NOP,8594.0,143,34,290,297,130.0,106,44,587,11.0,14.0,1.0,2.0,8.0,8.0,10.0,19.0,23.0,40.0,15.0,73.0,310,2.0,3.0,8.0,13.0,21.0,5.0,37.0,20.0,26.0,,12.0,3.0,15.0,2.0,1.0,33.0,8.0,4.0,15.0,4.0,19.0,14.0,33.0,5.0,4.0,1.0,5.0,3.0,4.0,7.0,2.0,12.0,2.0,5.0,13.0,17.0,2.0,1.0,24.0,10.0,1.0,37.0,130.0,1.0,0.43478260869565216,0.43478260869565216,0.575,0.6666666666666666,0.6190476190476191,0.5686274509803921,0.7,0.5925925925925926,0.5901639344262295,0.7,0.5806451612903226,21.533923303834808,0.4166666666666667,0.07547169811320754,0.05333333333333334,0.18518518518518517,0.1568627450980392,0.1417910447761194,0.09523809523809523,0.05405405405405406,0.16666666666666666,0.13333333333333333,0.07692307692307693,0.23636363636363636,0.27450980392156865,0.7857142857142857,0.8461538461538461,0.2727272727272727,0.37254901960784315,0.5263157894736842,0.5882352941176471,0.6,0.4,0.5,0.2962962962962963,1.0,0.49019607843137253,0.49173958333333334,0.6521,0.496622,0.18333333333333332,0.20833333333333334,0.1095890410958904,0.5068493150684932,7.74,0.4482758620689655,2.0,7.0,5.0,3.0,6.0,2.0,4.0,4.0,11.0,2.0,6.0,9.0,3.0,2.0,3.0,1.0,10.0,1.0,,,1.0,4.0,1.0,2.0,2.0,1.0,2.0,0.75,0.36363636363636365,0.3333333333333333,0.21568627450980393,0.075,0.10526315789473684,,,0.1111111111111111,0.07692307692307693,0.13725490196078433,0.2857142857142857,0.2857142857142857,0.5,0.09803921568627451,0.11764705882352941,0.5,0.5,0.6666666666666666,,0.4,0.14814814814814814,0.6666666666666666,31.363636363636363,1.0,3.0,,,,0.07142857142857142,0.09523809523809523,0.15789473684210525,,1.0,,,2.0,2.0,2.0,2.0,,,1.0,,2.0,0.3333333333333333,0.14285714285714285,,0.05555555555555555,0.2,0.2,1.0,,0.07407407407407407,,0.5,1.0,1.0,0.5,0.5,1.0,3.0,1.0,2.0,1.0,1.0,0.08333333333333333,,,,,,,,True,,,,,,,,,,,
1630346,1610612740,Matt Ryan,Matt Ryan,1630346,NOP,5641.0,94,-15,206,205,71.0,99,30,411,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,6.0,3.0,43.0,230,,,15.0,2.0,4.0,,10.0,4.0,,,5.0,1.0,6.0,,1.0,13.0,2.0,,8.0,5.0,13.0,2.0,15.0,2.0,2.0,,1.0,1.0,1.0,4.0,1.0,5.0,,3.0,8.0,3.0,,1.0,3.0,1.0,,10.0,71.0,,1.0,1.0,0.3333333333333333,,0.5,0.6896551724137931,1.25,0.5555555555555556,0.7,1.25,0.5555555555555556,14.644351464435145,0.2,0.13157894736842105,,0.14285714285714285,0.043478260869565216,0.13829787234042554,0.020833333333333332,,0.029411764705882353,0.08333333333333333,0.17647058823529413,0.11428571428571428,0.034482758620689655,1.0,1.0,1.0,0.034482758620689655,1.0,1.0,1.0,,,0.1111111111111111,1.0,0.8275862068965517,0.5097931034482759,0.59451,0.4645,0.03333333333333333,0.14285714285714285,0.3488372093023256,0.23255813953488372,12.216666666666667,0.3446601941747573,,4.0,7.0,7.0,16.0,3.0,4.0,12.0,23.0,6.0,5.0,33.0,16.0,7.0,1.0,1.0,4.0,,,1.0,,2.0,1.0,,,,,0.9166666666666666,0.5217391304347826,0.5217391304347826,0.7931034482758621,0.16666666666666666,,0.25,,,0.19047619047619047,0.13793103448275862,,,,0.2413793103448276,0.5517241379310345,0.4375,0.4375,0.8571428571428571,,0.5,0.4444444444444444,0.4375,25.147826086956524,,,,,,,,,,5.0,3.0,1.0,1.0,1.0,2.0,,,,,,,0.4,,,0.13333333333333333,0.7142857142857143,0.7142857142857143,1.0,0.5,0.1111111111111111,1.0,0.25,2.0,5.0,0.8333333333333334,0.6666666666666666,1.0,3.0,,,1.0,,,3.0,1.0,1.0,,,,,True,,,,,,,,,,,
1630530,1610612740,Trey Murphy III,Trey Murphy III,1630530,NOP,5163.0,86,26,170,174,49.0,58,24,344,1.0,2.0,,,,,,3.0,1.0,5.0,6.0,29.0,169,,,4.0,,,4.0,4.0,2.0,,,1.0,2.0,3.0,1.0,,8.0,,1.0,7.0,7.0,14.0,1.0,15.0,1.0,,1.0,2.0,,2.0,,,2.0,,2.0,2.0,4.0,,,6.0,2.0,,4.0,49.0,,1.0,1.0,0.2,,,0.46,,,0.5,0.6666666666666666,0.2,14.948453608247423,1.0,0.1346153846153846,0.029411764705882353,0.17073170731707318,,0.15053763440860216,0.0136986301369863,,,,0.2,0.14705882352941177,0.08,0.5,0.5,1.0,0.12,,,,,,,,0.88,0.5211270833333332,,0.4946250000000001,0.07407407407407407,0.2857142857142857,0.13793103448275862,0.13793103448275862,5.0,0.28823529411764703,,,2.0,7.0,18.0,1.0,7.0,7.0,20.0,1.0,8.0,12.0,18.0,7.0,,1.0,1.0,,,,,,,,2.0,1.0,2.0,0.5714285714285714,0.35,0.35,0.8,,,,,,0.2857142857142857,,,,,0.08,0.72,0.3888888888888889,0.3888888888888889,0.5714285714285714,,1.0,0.875,0.3888888888888889,27.78,4.0,,,1.0,,,,,0.5,,,,1.0,,,,,,1.0,,,,,0.2,0.11764705882352941,,,,,0.125,,,,,,,,9.0,,,2.0,,,,,,,,,,True,,,,,,,,,,,
1641722,1610612740,Jordan Hawkins,Jordan Hawkins,1641722,NOP,10812.0,180,-82,385,380,149.0,122,54,765,3.0,9.0,,,2.0,6.0,5.0,12.0,15.0,43.0,16.0,85.0,478,2.0,3.0,4.0,6.0,20.0,3.0,27.0,20.0,10.0,,7.0,3.0,10.0,1.0,1.0,23.0,2.0,2.0,11.0,7.0,18.0,4.0,22.0,3.0,2.0,1.0,7.0,1.0,5.0,5.0,,12.0,1.0,3.0,10.0,10.0,,1.0,19.0,5.0,,27.0,149.0,,0.6666666666666666,0.6666666666666666,0.3488372093023256,0.6666666666666666,0.3,0.38333333333333336,0.4,0.3157894736842105,0.4336734693877551,0.4,0.3375,24.663677130044842,0.5833333333333334,0.09333333333333334,0.01834862385321101,0.12222222222222222,0.027777777777777776,0.10909090909090909,0.022099447513812154,0.0196078431372549,0.01818181818181818,0.058823529411764705,0.05555555555555555,0.13114754098360656,0.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.4166666666666667,0.45454545454545453,0.8,,,0.15789473684210525,0.3333333333333333,0.6222222222222222,0.5087061111111112,0.39678749999999996,0.5180500000000001,0.08163265306122448,0.10416666666666667,0.047058823529411764,0.3176470588235294,11.581395348837209,0.38701298701298703,7.0,22.0,10.0,10.0,37.0,2.0,14.0,13.0,47.0,2.0,18.0,39.0,37.0,10.0,1.0,2.0,3.0,3.0,,2.0,2.0,4.0,1.0,,1.0,1.0,2.0,1.0,0.2765957446808511,0.2765957446808511,0.5222222222222223,0.023255813953488372,0.08333333333333333,,,0.2222222222222222,0.10344827586206896,0.24444444444444444,0.3181818181818182,0.3181818181818182,0.7142857142857143,0.1111111111111111,0.4111111111111111,0.2702702702702703,0.2702702702702703,1.0,,0.4,0.3684210526315789,0.2702702702702703,25.499999999999996,,,,1.0,,,0.034482758620689655,,0.5,3.0,,,4.0,4.0,4.0,,1.0,,,1.0,1.0,0.2222222222222222,,,0.1,0.3,0.3,1.0,,0.10526315789473684,,0.2857142857142857,,,,,,,,,,3.0,0.06,,,,1.0,1.0,,,True,,,,,,,,,,,
1630529,1610612740,Herbert Jones,Herbert Jones,1630529,NOP,3967.0,66,22,120,130,26.0,34,14,250,7.0,9.0,,1.0,2.0,3.0,2.0,6.0,9.0,16.0,3.0,30.0,140,,1.0,3.0,2.0,7.0,,7.0,4.0,14.0,,3.0,4.0,7.0,3.0,,18.0,,2.0,4.0,1.0,5.0,2.0,7.0,1.0,,1.0,,,,1.0,1.0,1.0,,3.0,6.0,2.0,,,4.0,2.0,,7.0,26.0,,0.2222222222222222,0.2222222222222222,0.5625,,0.2857142857142857,0.6428571428571429,0.75,0.3888888888888889,0.6590909090909091,0.75,0.3888888888888889,16.78832116788321,,0.03225806451612903,0.08333333333333333,0.11428571428571428,,0.07575757575757576,0.044444444444444446,0.06666666666666667,,,,0.0967741935483871,0.42857142857142855,0.7777777777777778,0.875,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.4,,0.5,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5843571428571428,0.44777500000000003,0.518,0.09090909090909091,0.11764705882352941,0.1,0.23333333333333334,4.8125,0.21666666666666667,,1.0,4.0,,1.0,,,3.0,5.0,1.0,2.0,9.0,1.0,,2.0,1.0,2.0,1.0,,,,,,1.0,,,1.0,1.0,0.6,0.6,0.23809523809523808,0.125,0.16666666666666666,,,0.16666666666666666,0.25,0.047619047619047616,,,,0.19047619047619047,0.047619047619047616,,,,,,,,23.7,,1.0,,,,0.1111111111111111,0.14285714285714285,0.14285714285714285,,3.0,1.0,1.0,2.0,,1.0,,,,,,1.0,0.5,,,,0.75,0.75,1.0,0.5,0.2222222222222222,0.5,,,1.0,1.0,,,,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,True,,,,,,,,,,,
