EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,BadPassTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyCorner3FGM,PenaltyCorner3FGA,LostBallSteals,AtRimPctBlocked,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceFg3Pct,LongMidRangePctBlocked,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,Technical Free Throw Trips,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,BlockedLongMidRange,Corner3PctBlocked,on,Transition Take Fouls,OffensiveGoaltends,Clear Path Fouls,3pt And 1 Free Throw Trips
1627751,1610612761,Jakob Poeltl,Jakob Poeltl,1627751,TOR,6055.0,101,54.0,199,200,27,11.0,31.0,399,15.0,20.0,5.0,7.0,4.0,4.0,4.0,8.0,19.0,28.0,3.0,41.0,207,5.0,8.0,1.0,11.0,4.0,4.0,8.0,28.0,10.0,10.0,6.0,2.0,8.0,1.0,1.0,2.0,2.0,2.0,18.0,6.0,10.0,1.0,10.0,12.0,1.0,23.0,17.0,40.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,6.0,1.0,4.0,7.0,1.0,9.0,10.0,2.0,6.0,5.0,3.0,2.0,5.0,4.0,1.0,1.0,1.0,8.0,27,0.7368421052631579,1.0,0.6785714285714286,0.625,1.0,0.6785714285714286,0.625,1.0,0.640625,0.55,1.0,15.767634854771783,0.16666666666666666,0.5,0.2,0.24,0.17857142857142858,0.19607843137254902,0.15,0.21782178217821782,0.16666666666666666,0.19047619047619047,0.20689655172413793,0.14814814814814814,0.15384615384615385,0.375,0.22727272727272727,0.08333333333333333,0.20512820512820512,0.16666666666666666,0.2222222222222222,0.8,0.7142857142857143,0.75,0.75,0.6666666666666666,0.2857142857142857,0.5,0.5,1.0,0.875,0.7142857142857143,1.0,1.0,0.7142857142857143,0.6042214285714286,0.5947857142857141,0.744225,0.1875,0.1875,0.2682926829268293,0.1951219512195122,2.8857142857142857,0.135678391959799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627783,1610612761,Pascal Siakam,Pascal Siakam,1627783,TOR,8248.0,137,66.0,276,280,97,58.0,36.0,556,15.0,18.0,1.0,2.0,6.0,8.0,17.0,29.0,36.0,55.0,18.0,105.0,295,2.0,4.0,,4.0,13.0,21.0,37.0,26.0,46.0,2.0,12.0,14.0,26.0,10.0,4.0,7.0,4.0,1.0,66.0,3.0,1.0,,7.0,7.0,3.0,17.0,4.0,21.0,,2.0,2.0,4.0,2.0,6.0,,2.0,,10.0,6.0,3.0,16.0,2.0,22.0,25.0,5.0,12.0,3.0,2.0,1.0,3.0,3.0,,,,35.0,95,0.3611111111111111,0.37142857142857144,0.6545454545454545,0.5,0.6190476190476191,0.6214285714285714,0.4,0.58,0.65625,0.4,0.5967741935483871,27.86377708978328,0.4,0.375,,0.0945945945945946,0.016129032258064516,0.12727272727272726,0.04838709677419355,0.10852713178294573,0.03225806451612903,0.045454545454545456,,0.06976744186046512,,0.14814814814814814,0.04,0.09090909090909091,0.10256410256410256,0.1875,,1.0,0.2571428571428571,0.8333333333333334,0.8333333333333334,0.4666666666666667,0.4142857142857143,0.5862068965517241,0.6296296296296297,0.29411764705882354,0.4,0.5,0.32,0.75,0.4714285714285714,0.5087057142857142,0.564425,0.5037280000000002,0.15584415584415584,0.1935483870967742,0.0380952380952381,0.3523809523809524,7.343636363636366,0.35144927536231885,4.0,8.0,3.0,4.0,2.0,11.0,1.0,1.0,4.0,5.0,15.0,1.0,1.0,4.0,8.0,15.0,11.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,0.3333333333333333,0.25,0.3333333333333333,0.21428571428571427,0.03636363636363636,0.06896551724137931,0.11428571428571428,0.5,0.5,0.25,0.05714285714285714,0.75,0.75,1.0,0.15714285714285714,0.18181818181818182,0.18181818181818182,1.0,0.2,0.16,0.25,0.18181818181818182,25.279999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628384,1610612761,OG Anunoby,OG Anunoby,1628384,TOR,9065.0,151,20.0,294,296,31,7.0,44.0,590,8.0,11.0,2.0,2.0,1.0,1.0,4.0,12.0,14.0,27.0,10.0,62.0,345,2.0,2.0,,4.0,3.0,3.0,15.0,14.0,14.0,2.0,8.0,6.0,14.0,4.0,2.0,5.0,3.0,,34.0,1.0,2.0,,3.0,4.0,2.0,9.0,3.0,12.0,,5.0,3.0,5.0,2.0,8.0,1.0,4.0,1.0,13.0,1.0,4.0,12.0,2.0,8.0,11.0,1.0,6.0,2.0,1.0,1.0,2.0,,,,,15.0,31,0.5,0.5384615384615384,0.5185185185185185,1.0,1.0,0.4482758620689655,0.5,0.8333333333333334,0.49206349206349204,0.5,0.8333333333333334,22.028985507246375,0.38461538461538464,0.2857142857142857,,0.05555555555555555,0.028169014084507043,0.0410958904109589,0.013157894736842105,0.04827586206896552,0.02040816326530612,0.08,,0.020833333333333332,,0.04,0.06666666666666667,0.058823529411764705,0.05263157894736842,,,,0.1896551724137931,0.7272727272727273,0.8888888888888888,0.375,0.20689655172413793,0.3333333333333333,0.4444444444444444,1.0,0.5,1.0,0.1111111111111111,1.0,0.7241379310344828,0.5417465517241379,0.6176166666666667,0.5377833333333334,0.09523809523809523,0.1875,0.06451612903225806,0.24193548387096775,6.666666666666665,0.1054421768707483,2.0,4.0,3.0,12.0,5.0,19.0,2.0,2.0,3.0,8.0,31.0,2.0,3.0,6.0,,24.0,19.0,5.0,5.0,1.0,1.0,2.0,1.0,,,,,,,1.0,0.25806451612903225,0.5,0.25806451612903225,0.5344827586206896,0.18518518518518517,0.25,0.06896551724137931,0.5,0.5,,0.20689655172413793,0.25,0.25,1.0,0.3275862068965517,0.2631578947368421,0.2631578947368421,1.0,0.5,0.3333333333333333,0.6666666666666666,0.2631578947368421,25.209677419354843,1.0,3.0,2.0,0.18181818181818182,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628449,1610612761,Chris Boucher,Chris Boucher,1628449,TOR,42294.0,705,28.0,1411,1432,280,269.0,188.0,2843,69.0,97.0,22.0,38.0,12.0,20.0,8.0,20.0,79.0,123.0,71.0,322.0,1661,23.0,42.0,27.0,85.0,15.0,27.0,59.0,94.0,64.0,44.0,16.0,7.0,23.0,6.0,1.0,10.0,5.0,1.0,53.0,23.0,37.0,2.0,72.0,60.0,13.0,145.0,62.0,207.0,2.0,14.0,12.0,12.0,3.0,16.0,2.0,9.0,5.0,28.0,4.0,46.0,68.0,2.0,87.0,92.0,12.0,50.0,20.0,10.0,10.0,24.0,16.0,1.0,1.0,2.0,59.0,278,0.5949367088607594,0.8245614035087719,0.6422764227642277,0.5476190476190477,0.5555555555555556,0.5783410138248848,0.5686274509803921,0.4883720930232558,0.62890625,0.6439393939393939,0.5566037735849056,17.306520414381474,0.42857142857142855,0.34210526315789475,0.04878048780487805,0.17595307917888564,0.10787172011661808,0.2236024844720497,0.06865671641791045,0.19909502262443438,0.08849557522123894,0.11290322580645161,0.10909090909090909,0.058091286307053944,0.09574468085106383,0.09836065573770492,0.2328767123287671,0.1917808219178082,0.22310756972111553,0.22535211267605634,0.021739130434782608,0.6666666666666666,0.4470046082949309,0.711340206185567,0.8023255813953488,0.5942028985507246,0.09216589861751152,0.4,0.4444444444444444,0.625,0.7450980392156863,0.5789473684210527,0.46511627906976744,0.6,0.880184331797235,0.5853428571428572,0.570772857142857,0.5762209302325579,0.19607843137254902,0.3105590062111801,0.2639751552795031,0.18322981366459629,3.0861788617886186,0.19844082211197733,2.0,6.0,11.0,43.0,20.0,51.0,7.0,2.0,8.0,31.0,94.0,9.0,4.0,16.0,17.0,93.0,51.0,20.0,14.0,3.0,1.0,2.0,6.0,11.0,8.0,,1.0,5.0,1.0,1.0,0.32978723404255317,0.25,0.32978723404255317,0.43317972350230416,0.11382113821138211,0.1,0.027649769585253458,0.3333333333333333,0.4,0.5,0.19815668202764977,0.2558139534883721,0.2558139534883721,1.0,0.2350230414746544,0.39215686274509803,0.39215686274509803,1.0,0.13725490196078433,0.18604651162790697,0.25,0.39215686274509803,24.60212765957447,2.0,8.0,2.0,0.1134020618556701,0.18604651162790697,0.25,1.0,2.0,3.0,4.0,1.0,4.0,4.0,2.0,2.0,0.4444444444444444,0.16666666666666666,0.09259259259259259,0.0392156862745098,0.5,1.0,0.42857142857142855,1.0,,,,,,,,,,,,True,,,,
1630201,1610612761,Malachi Flynn,Malachi Flynn,1630201,TOR,14321.0,239,-34.0,475,480,99,93.0,77.0,955,10.0,16.0,1.0,1.0,2.0,2.0,9.0,16.0,20.0,35.0,9.0,97.0,568,1.0,2.0,2.0,13.0,5.0,7.0,13.0,22.0,18.0,2.0,22.0,19.0,41.0,13.0,6.0,14.0,6.0,2.0,101.0,3.0,3.0,,8.0,12.0,2.0,22.0,6.0,28.0,,12.0,4.0,8.0,4.0,9.0,1.0,3.0,1.0,17.0,3.0,9.0,21.0,1.0,12.0,11.0,1.0,4.0,1.0,,1.0,1.0,,,,,13.0,98,0.55,0.5789473684210527,0.5714285714285714,0.5,0.7142857142857143,0.5432098765432098,0.55,0.43333333333333335,0.5535714285714286,0.55,0.43333333333333335,17.81305114638448,0.47058823529411764,0.13333333333333333,,0.11650485436893204,0.022556390977443608,0.07079646017699115,0.023622047244094488,0.09259259259259259,0.023076923076923078,0.043478260869565216,0.015151515151515152,0.01098901098901099,0.05555555555555555,0.11764705882352941,0.15217391304347827,0.043478260869565216,0.05813953488372093,0.1111111111111111,,,0.19753086419753085,0.625,0.6666666666666666,0.5,0.19753086419753085,0.5625,0.5625,0.5555555555555556,0.1,1.0,0.13333333333333333,1.0,0.7654320987654321,0.5315932098765432,0.5214,0.5213399999999999,0.047619047619047616,0.10526315789473684,0.13402061855670103,0.13402061855670103,6.351428571428572,0.20842105263157895,1.0,3.0,3.0,7.0,13.0,39.0,7.0,1.0,7.0,16.0,46.0,8.0,1.0,8.0,,45.0,39.0,13.0,1.0,5.0,1.0,1.0,2.0,,3.0,,,2.0,,0.9375,0.34782608695652173,0.125,0.34782608695652173,0.5679012345679012,0.02857142857142857,,0.037037037037037035,0.3333333333333333,0.3333333333333333,1.0,0.08641975308641975,0.42857142857142855,0.42857142857142855,1.0,0.48148148148148145,0.3333333333333333,0.3333333333333333,0.9230769230769231,0.7,0.4666666666666667,0.14285714285714285,0.3333333333333333,25.756521739130434,,1.0,8.0,0.0625,0.06666666666666667,,1.0,1.0,2.0,3.0,1.0,,,,,0.375,,,0.1,1.0,1.0,0.2857142857142857,1.0,3.0,4.0,,,,,,,,,,True,,,,
203471,1610612761,Dennis Schroder,Dennis Schroder,203471,TOR,18201.0,303,96.0,606,611,102,81.0,65.0,1217,21.0,25.0,1.0,1.0,1.0,3.0,8.0,21.0,40.0,66.0,17.0,133.0,688,2.0,4.0,3.0,7.0,3.0,8.0,17.0,26.0,54.0,4.0,33.0,36.0,69.0,25.0,11.0,20.0,8.0,5.0,174.0,,2.0,,15.0,12.0,1.0,28.0,2.0,30.0,2.0,6.0,4.0,6.0,2.0,5.0,1.0,1.0,,11.0,2.0,10.0,20.0,,18.0,22.0,3.0,9.0,2.0,2.0,,2.0,,,,,15.0,100,0.325,0.34210526315789475,0.6060606060606061,0.5,0.375,0.5321100917431193,0.18181818181818182,0.375,0.5641025641025641,0.2692307692307692,0.4473684210526316,18.497109826589597,0.5454545454545454,0.06666666666666667,,0.0759493670886076,0.014388489208633094,0.10638297872340426,,0.0903010033444816,0.007380073800738007,,0.029850746268656716,,,0.08064516129032258,0.0625,0.09375,0.10714285714285714,0.10344827586206896,0.04,,0.22935779816513763,0.84,0.9545454545454546,0.38095238095238093,0.1926605504587156,0.38095238095238093,0.38095238095238093,0.125,0.09090909090909091,1.0,0.1875,0.3333333333333333,0.6238532110091743,0.5251533018867924,0.5341666666666667,0.5022142857142857,0.0782608695652174,0.125,0.05263157894736842,0.12781954887218044,8.740909090909092,0.16831683168316833,11.0,20.0,3.0,10.0,9.0,33.0,5.0,2.0,8.0,12.0,43.0,7.0,2.0,8.0,5.0,33.0,30.0,9.0,3.0,5.0,,1.0,1.0,,3.0,,2.0,,1.0,0.9166666666666666,0.27906976744186046,0.25,0.3,0.3944954128440367,0.045454545454545456,,0.1834862385321101,0.55,0.55,0.36363636363636365,0.09174311926605505,0.3,0.3,1.0,0.30275229357798167,0.2727272727272727,0.28125,0.8888888888888888,0.45454545454545453,0.5,0.25,0.3,27.106976744186046,,,2.0,0.12,,,,2.0,,,1.0,,,,,,,,0.18181818181818182,,,,,3.0,1.0,3.0,1.0,0.023255813953488372,0.030303030303030304,,,,,,True,,,,
1629018,1610612761,Gary Trent Jr.,Gary Trent Jr.,1629018,TOR,16379.0,273,48.0,544,553,83,92.0,74.0,1097,8.0,18.0,,,1.0,3.0,6.0,23.0,23.0,58.0,11.0,138.0,633,,3.0,,3.0,1.0,7.0,17.0,34.0,12.0,,11.0,5.0,16.0,5.0,,5.0,6.0,,37.0,1.0,2.0,,9.0,9.0,,18.0,3.0,21.0,1.0,9.0,7.0,,1.0,4.0,,,1.0,4.0,2.0,2.0,9.0,2.0,11.0,15.0,2.0,4.0,1.0,1.0,,1.0,,,,,17.0,82,0.7391304347826086,0.7391304347826086,0.39655172413793105,,0.14285714285714285,0.516260162601626,0.21428571428571427,0.5,0.53125,0.1875,0.5,20.72784810126582,,,,0.072,0.015151515151515152,0.07317073170731707,0.007936507936507936,0.07258064516129033,0.011627906976744186,0.023809523809523808,0.015384615384615385,0.010309278350515464,,0.075,0.08928571428571429,0.034482758620689655,0.0625,0.1111111111111111,0.015151515151515152,,0.14634146341463414,0.4444444444444444,0.6153846153846154,0.75,0.18699186991869918,0.2608695652173913,0.2727272727272727,0.8333333333333334,,,0.17647058823529413,0.3333333333333333,0.6747967479674797,0.5145646341463416,0.4746666666666666,0.5253411764705882,0.047244094488188976,0.06666666666666667,0.021739130434782608,0.12318840579710146,10.03448275862069,0.15257352941176472,9.0,17.0,3.0,7.0,24.0,58.0,3.0,4.0,8.0,27.0,65.0,4.0,5.0,10.0,,75.0,58.0,24.0,6.0,,,,1.0,1.0,,,1.0,1.0,,0.9259259259259259,0.4153846153846154,0.5,0.4153846153846154,0.5284552845528455,0.10344827586206896,0.043478260869565216,0.13821138211382114,0.5294117647058824,0.5294117647058824,0.6666666666666666,0.056910569105691054,0.42857142857142855,0.42857142857142855,1.0,0.4715447154471545,0.41379310344827586,0.41379310344827586,0.9166666666666666,0.42857142857142855,0.47058823529411764,0.5,0.41379310344827586,26.010769230769228,1.0,2.0,2.0,0.2777777777777778,0.11764705882352941,0.5,,1.0,1.0,1.0,,,,,,0.25,,,0.14285714285714285,,,0.3333333333333333,1.0,6.0,2.0,,,,,2.0,0.029850746268656716,,,,True,,,,
1630567,1610612761,Scottie Barnes,Scottie Barnes,1630567,TOR,24904.0,415,-54.0,823,836,127,115.0,104.0,1659,42.0,52.0,10.0,13.0,5.0,5.0,27.0,66.0,81.0,144.0,28.0,247.0,991,13.0,19.0,1.0,33.0,9.0,18.0,33.0,78.0,84.0,16.0,44.0,34.0,78.0,24.0,10.0,37.0,6.0,1.0,190.0,12.0,14.0,1.0,38.0,33.0,,71.0,27.0,98.0,9.0,26.0,18.0,17.0,3.0,10.0,2.0,7.0,3.0,27.0,5.0,13.0,21.0,2.0,40.0,37.0,6.0,18.0,12.0,5.0,7.0,14.0,5.0,2.0,,1.0,33.0,125,0.48148148148148145,0.5342465753424658,0.5625,0.6842105263157895,0.5,0.5341463414634147,0.5925925925925926,0.5,0.5593607305936074,0.5925925925925926,0.5517241379310345,25.949367088607595,0.6296296296296297,,0.043478260869565216,0.16417910447761194,0.07142857142857142,0.21348314606741572,0.05714285714285714,0.18733509234828497,0.06403940886699508,0.03225806451612903,0.10891089108910891,0.052980132450331126,0.06779661016949153,0.208955223880597,0.08791208791208792,0.2558139534883721,0.2323943661971831,0.1388888888888889,0.09574468085106383,0.35714285714285715,0.25365853658536586,0.8076923076923077,0.84,0.5238095238095238,0.32195121951219513,0.4090909090909091,0.45,0.37037037037037035,0.48148148148148145,0.7692307692307693,0.18518518518518517,1.0,0.551219512195122,0.5152046568627452,0.5548266666666667,0.48734423076923084,0.0871559633027523,0.11538461538461539,0.13360323886639677,0.13360323886639677,7.173611111111111,0.1543134872417983,12.0,26.0,2.0,4.0,17.0,57.0,8.0,3.0,9.0,19.0,61.0,8.0,3.0,9.0,6.0,54.0,56.0,17.0,8.0,10.0,2.0,,1.0,4.0,6.0,,1.0,,1.0,0.9473684210526315,0.3114754098360656,0.3333333333333333,0.31666666666666665,0.2975609756097561,0.05555555555555555,0.09090909090909091,0.12682926829268293,0.46153846153846156,0.46153846153846156,0.5833333333333334,0.01951219512195122,0.5,0.5,1.0,0.2780487804878049,0.2982456140350877,0.3090909090909091,0.9411764705882353,0.2962962962962963,0.3333333333333333,0.3333333333333333,0.30357142857142855,26.877049180327877,,,8.0,0.038461538461538464,,,,,2.0,2.0,,,2.0,2.0,,0.25,,0.030303030303030304,,,,0.25,1.0,3.0,2.0,1.0,2.0,0.03278688524590164,0.03508771929824561,1.0,0.016129032258064516,0.2,,,True,,,,
1629628,1610612761,RJ Barrett,RJ Barrett,1629628,TOR,7672.0,128,3.0,256,260,34,24.0,32.0,516,20.0,29.0,3.0,3.0,2.0,4.0,9.0,20.0,29.0,49.0,16.0,89.0,315,4.0,4.0,1.0,9.0,3.0,5.0,9.0,32.0,26.0,6.0,9.0,8.0,17.0,5.0,3.0,6.0,2.0,1.0,42.0,1.0,3.0,,7.0,11.0,,18.0,4.0,22.0,2.0,,,3.0,1.0,1.0,,1.0,,4.0,1.0,6.0,8.0,,17.0,27.0,2.0,14.0,1.0,,1.0,1.0,1.0,,,,9.0,34,0.5517241379310345,0.6153846153846154,0.5918367346938775,1.0,0.6,0.5887096774193549,0.6666666666666666,0.6428571428571429,0.5945945945945946,0.6428571428571429,0.6428571428571429,26.621160409556314,0.75,,,0.16417910447761194,0.05172413793103448,0.12962962962962962,0.01639344262295082,0.1487603305785124,0.03361344537815126,,0.07142857142857142,0.025,,0.13043478260869565,0.1875,0.16666666666666666,0.09302325581395349,0.2727272727272727,0.08695652173913043,1.0,0.46774193548387094,0.6896551724137931,0.7692307692307693,0.7,0.3225806451612903,0.45,0.5,0.2222222222222222,0.5,1.0,0.5714285714285714,0.5,0.6774193548387096,0.5658120967741935,0.61012,0.5395500000000001,0.1891891891891892,0.22950819672131148,0.10112359550561797,0.10112359550561797,3.604081632653062,0.1328125,,,1.0,6.0,4.0,7.0,1.0,1.0,2.0,5.0,13.0,2.0,1.0,2.0,,15.0,7.0,4.0,5.0,2.0,,,,,,,,,,1.0,0.38461538461538464,0.5,0.38461538461538464,0.20967741935483872,0.10204081632653061,0.1,,,,,0.0967741935483871,0.16666666666666666,0.16666666666666666,1.0,0.11290322580645161,0.5714285714285714,0.5714285714285714,1.0,0.16666666666666666,0.2857142857142857,0.5,0.5714285714285714,24.907692307692304,,,,0.10344827586206896,,,,1.0,,,,,,,,,,0.14285714285714285,0.16666666666666666,,,,,,1.0,,,,,,,0.3333333333333333,,,True,,,,
1629667,1610612761,Jalen McDaniels,Jalen McDaniels,1629667,TOR,9609.0,160,-40.0,324,332,91,101.0,43.0,656,9.0,16.0,2.0,5.0,1.0,2.0,9.0,16.0,18.0,34.0,9.0,54.0,400,4.0,8.0,,8.0,5.0,10.0,19.0,24.0,12.0,4.0,5.0,5.0,10.0,2.0,3.0,,2.0,3.0,25.0,6.0,2.0,,7.0,13.0,1.0,21.0,8.0,29.0,1.0,9.0,6.0,5.0,1.0,2.0,1.0,1.0,,7.0,2.0,9.0,16.0,,8.0,12.0,1.0,5.0,2.0,,1.0,2.0,,,,,19.0,91,0.6666666666666666,0.75,0.5294117647058824,0.5,0.5,0.4411764705882353,0.4,0.43333333333333335,0.48214285714285715,0.4,0.5588235294117647,16.666666666666668,0.7142857142857143,0.08333333333333333,,0.17567567567567569,0.02857142857142857,0.09333333333333334,0.07142857142857142,0.1342281879194631,0.05194805194805195,0.03333333333333333,0.03333333333333333,0.06349206349206349,0.09523809523809523,0.25925925925925924,0.13333333333333333,0.11764705882352941,0.125,,0.03571428571428571,,0.3137254901960784,0.5625,0.6,0.5555555555555556,0.3137254901960784,0.5625,0.6,0.7777777777777778,0.5,0.4,0.13333333333333333,0.5,0.6470588235294118,0.4994588235294118,0.52041,0.45283,0.10714285714285714,0.13157894736842105,0.14814814814814814,0.35185185185185186,5.032352941176471,0.2808641975308642,,2.0,,4.0,3.0,13.0,,1.0,4.0,3.0,17.0,2.0,1.0,5.0,6.0,9.0,13.0,3.0,2.0,4.0,1.0,,,1.0,,,,,,1.0,0.17647058823529413,0.2,0.17647058823529413,0.3333333333333333,0.058823529411764705,0.0625,0.0392156862745098,,,,0.0784313725490196,,,,0.2549019607843137,0.23076923076923078,0.23076923076923078,1.0,,0.26666666666666666,0.25,0.23076923076923078,25.558823529411757,,1.0,3.0,0.0625,0.06666666666666667,,,2.0,,,,,,,,,,,0.2,,,,,,,,,,,1.0,0.05555555555555555,0.5,1.0,,True,,,,
