EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,LongMidRangeFGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFG3A,PtsPutbacks,Fg2aBlocked,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,ShootingFouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,LongMidRangeAssists,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,OffShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Fg3aBlocked,Charge Fouls Drawn,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,PtsUnassisted3s,HeaveAttempts,Charge Fouls,Transition Take Fouls,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3FGA,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Transition Take Fouls Drawn,OffLongMidRangeReboundPct,on,BlockedCorner3,3SecondViolations,Defensive 3 Seconds Violations,Arc3PctBlocked,OffensiveGoaltends,Clear Path Fouls,3pt And 1 Free Throw Trips
1627783,1610612761,Pascal Siakam,Pascal Siakam,1627783,TOR,3116.0,52,-34.0,107,109,28.0,28.0,8.0,216,4.0,6.0,1.0,1.0,1.0,5.0,9.0,4.0,2.0,4.0,3.0,3.0,1.0,1.0,9.0,19.0,5.0,7.0,12.0,45.0,153,1.0,1.0,1.0,3.0,2.0,4.0,1.0,5.0,12.0,6.0,15.0,3.0,3.0,1.0,4.0,5.0,3.0,1.0,1.0,14.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,9.0,13.0,3.0,7.0,1.0,5.0,28.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.7142857142857143,1.0,0.7142857142857143,0.47368421052631576,0.5,0.6346153846153846,0.75,0.5,0.7258064516129032,0.75,0.5,0.2692307692307692,28.8135593220339,0.3333333333333333,0.08,0.03333333333333333,0.06666666666666667,0.05263157894736842,0.075,0.04081632653061224,0.1,0.06666666666666667,0.2,0.06666666666666667,0.2,0.08333333333333333,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.75,0.34615384615384615,0.5555555555555556,0.5555555555555556,0.6,0.15384615384615385,0.15384615384615385,0.5,0.5,1.0,0.11538461538461539,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.25,1.0,0.5,1.0,0.5210538461538462,0.5786,0.52215,0.23333333333333334,0.30434782608695654,0.06666666666666667,0.1111111111111111,7.436842105263159,23.942857142857143,0.2616822429906542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628449,1610612761,Chris Boucher,Chris Boucher,1628449,TOR,3880.0,65,2.0,137,138,35.0,29.0,13.0,275,4.0,5.0,2.0,,,,2.0,1.0,,2.0,4.0,10.0,1.0,1.0,5.0,8.0,4.0,12.0,6.0,28.0,165,2.0,1.0,1.0,9.0,1.0,2.0,4.0,6.0,8.0,2.0,12.0,10.0,4.0,3.0,2.0,5.0,2.0,,2.0,12.0,3.0,2.0,6.0,8.0,15.0,6.0,21.0,,,3.0,,1.0,3.0,,1.0,6.0,8.0,6.0,,3.0,,6.0,35.0,,0.8,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.625,0.5,0.55,0.8333333333333334,0.25,0.6086956521739131,0.9,0.5,0.6,16.666666666666668,,0.21052631578947367,0.0625,0.2608695652173913,0.0967741935483871,0.22950819672131148,0.07936507936507936,0.13333333333333333,0.07692307692307693,0.125,0.3125,0.3333333333333333,,0.25,0.8,1.0,0.75,0.1,,,,0.05,0.1,,,,0.5,0.4,0.4,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,,,0.85,0.4,0.5526825000000001,0.6347,0.4742625,0.13043478260869565,0.2727272727272727,0.32142857142857145,0.21428571428571427,4.2,24.700000000000003,0.25547445255474455,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,0.5,0.125,0.2,0.14285714285714285,0.3333333333333333,0.2,0.16666666666666666,0.23529411764705882,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629007,1610612761,Jontay Porter,Jontay Porter,1629007,TOR,21584.0,360,-72.0,759,759,182.0,224.0,65.0,1518,15.0,27.0,15.0,5.0,7.0,4.0,14.0,3.0,3.0,5.0,17.0,55.0,,1.0,20.0,44.0,20.0,60.0,15.0,115.0,896,18.0,,1.0,23.0,5.0,8.0,4.0,32.0,26.0,14.0,60.0,55.0,17.0,40.0,20.0,60.0,14.0,6.0,24.0,140.0,8.0,18.0,23.0,29.0,56.0,26.0,82.0,6.0,12.0,9.0,,,21.0,,7.0,35.0,11.0,18.0,,7.0,2.0,32.0,182.0,2.0,0.65,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.45454545454545453,0.625,0.4807692307692308,0.47368421052631576,0.6086956521739131,0.5088495575221239,0.5227272727272727,0.64,0.5769230769230769,15.933412604042806,0.5714285714285714,0.15760869565217392,0.10344827586206896,0.1597222222222222,0.046511627906976744,0.15853658536585366,0.07514450867052024,0.15254237288135594,0.05263157894736842,0.2222222222222222,0.10975609756097561,0.16279069767441862,0.09836065573770492,0.25961538461538464,0.5555555555555556,0.625,0.5333333333333333,0.1346153846153846,0.2857142857142857,0.2857142857142857,1.0,0.028846153846153848,0.04807692307692308,0.6,0.6,1.0,0.5288461538461539,0.3090909090909091,0.3090909090909091,1.0,0.7894736842105263,0.05263157894736842,,,0.30434782608695654,0.7142857142857143,0.8365384615384616,0.3090909090909091,0.5459639423076923,0.6003799999999999,0.5604521739130435,0.06306306306306306,0.13725490196078433,0.2,0.2782608695652174,4.722727272727273,25.676666666666662,0.23978919631093545,8.0,1.0,13.0,9.0,5.0,15.0,14.0,3.0,13.0,,4.0,20.0,17.0,3.0,4.0,,17.0,1.0,1.0,0.5,0.06818181818181818,0.1111111111111111,0.17391304347826086,,0.02564102564102564,0.13333333333333333,0.15841584158415842,0.3333333333333333,0.3333333333333333,1.0,0.5333333333333333,0.5652173913043478,2.0,2.0,4.0,6.0,3.0,12.0,2.0,4.0,3.0,20.0,13.0,1.0,6.0,20.0,12.0,1.0,4.0,0.4,0.0989010989010989,0.6,0.125,0.08695652173913043,1.0,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629628,1610612761,RJ Barrett,RJ Barrett,1629628,TOR,8299.0,138,-45.0,294,295,60.0,71.0,26.0,589,18.0,27.0,2.0,2.0,3.0,7.0,17.0,1.0,1.0,5.0,2.0,7.0,1.0,1.0,26.0,45.0,3.0,12.0,12.0,73.0,377,2.0,1.0,1.0,9.0,3.0,6.0,1.0,13.0,34.0,18.0,9.0,7.0,2.0,7.0,9.0,16.0,5.0,4.0,2.0,41.0,3.0,2.0,11.0,9.0,23.0,5.0,28.0,,9.0,1.0,,,10.0,,3.0,10.0,15.0,18.0,4.0,11.0,,13.0,60.0,,0.6538461538461539,0.68,1.0,0.25,1.0,0.25,0.5777777777777777,0.5,0.5350877192982456,1.1666666666666667,0.6666666666666666,0.5703125,1.125,0.7222222222222222,0.21052631578947367,22.5609756097561,0.9,0.1232876712328767,0.02702702702702703,0.22916666666666666,0.047619047619047616,0.1652892561983471,0.0364963503649635,0.03225806451612903,0.043478260869565216,0.08,0.17142857142857143,0.26666666666666666,,0.47368421052631576,0.6666666666666666,0.782608695652174,0.7222222222222222,0.2982456140350877,0.4117647058823529,0.5,0.5714285714285714,0.017543859649122806,0.08771929824561403,0.2,0.25,1.0,0.12280701754385964,0.2857142857142857,0.2857142857142857,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6842105263157895,0.2857142857142857,0.5518412280701754,0.6454,0.5477666666666666,0.171875,0.21153846153846154,0.1232876712328767,0.1780821917808219,4.10888888888889,24.791666666666668,0.20408163265306123,2.0,1.0,2.0,2.0,2.0,3.0,2.0,7.0,4.0,,3.0,1.0,1.0,,1.0,,5.0,,,1.0,0.15555555555555556,0.14814814814814814,0.3333333333333333,,0.058823529411764705,0.07692307692307693,0.21212121212121213,1.0,1.0,,1.0,0.2222222222222222,1.0,1.0,1.0,2.0,1.0,9.0,,,,1.0,1.0,,,1.0,,,2.0,0.6666666666666666,0.029411764705882353,,0.5,0.1111111111111111,1.0,0.5,1.0,1.0,0.08333333333333333,0.17647058823529413,0.2,,,,,,,,,,,,,,,,,,True,,,,,,,
203471,1610612761,Dennis Schroder,Dennis Schroder,203471,TOR,5899.0,98,22.0,208,206,51.0,48.0,12.0,414,7.0,8.0,,3.0,3.0,1.0,2.0,6.0,2.0,4.0,7.0,13.0,,1.0,11.0,16.0,9.0,17.0,7.0,56.0,247,,,1.0,,3.0,4.0,5.0,20.0,4.0,18.0,24.0,12.0,7.0,8.0,13.0,21.0,10.0,3.0,4.0,55.0,,,2.0,5.0,8.0,,8.0,,4.0,4.0,1.0,1.0,8.0,,2.0,8.0,7.0,7.0,1.0,3.0,1.0,20.0,51.0,1.0,0.18181818181818182,0.18181818181818182,0.8888888888888888,0.5294117647058824,,0.5625,0.6875,0.75,0.7424242424242424,,0.9375,0.7777777777777778,,1.0,0.5151515151515151,19.642857142857142,0.5,0.09615384615384616,,0.05128205128205128,,0.07692307692307693,,,,0.045454545454545456,0.09523809523809523,,,0.24242424242424243,0.875,0.875,0.2857142857142857,0.06060606060606061,0.5,0.5,,0.18181818181818182,0.12121212121212122,0.5,0.5,1.0,0.3939393939393939,0.5384615384615384,0.5384615384615384,0.8571428571428571,,1.0,,,0.375,1.0,0.7575757575757576,0.5833333333333334,0.5510171875000002,,0.5722571428571428,0.08571428571428572,0.16666666666666666,,0.35714285714285715,8.54375,26.635294117647057,0.24519230769230768,,3.0,3.0,,,4.0,,,2.0,,1.0,4.0,2.0,2.0,1.0,,3.0,,2.0,,,,0.1111111111111111,,,0.2222222222222222,0.06666666666666667,0.5,0.5,,,0.375,1.0,1.0,2.0,3.0,2.0,3.0,,1.0,1.0,1.0,1.0,,,1.0,,,,0.75,,,,0.125,1.0,0.6666666666666666,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,
1630567,1610612761,Scottie Barnes,Scottie Barnes,1630567,TOR,7638.0,127,-61.0,266,261,52.0,52.0,27.0,527,12.0,20.0,2.0,1.0,2.0,5.0,9.0,5.0,,2.0,2.0,12.0,1.0,3.0,19.0,34.0,2.0,14.0,7.0,51.0,342,2.0,1.0,3.0,3.0,2.0,5.0,2.0,9.0,18.0,20.0,6.0,12.0,2.0,10.0,9.0,19.0,6.0,3.0,8.0,47.0,2.0,2.0,8.0,8.0,16.0,4.0,20.0,1.0,6.0,9.0,4.0,,15.0,2.0,1.0,10.0,11.0,11.0,2.0,6.0,1.0,9.0,52.0,,0.47368421052631576,0.47368421052631576,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.5588235294117647,0.4,0.4583333333333333,0.3,0.4375,0.4811320754716981,0.3,0.45,0.2916666666666667,22.259136212624586,0.4,0.13333333333333333,0.027777777777777776,0.1702127659574468,0.03225806451612903,0.14953271028037382,0.029850746268656716,0.03333333333333333,0.038461538461538464,0.043478260869565216,0.11538461538461539,0.08333333333333333,0.043478260869565216,0.4166666666666667,0.6,0.7058823529411765,0.5,0.1875,0.5555555555555556,0.625,0.6,0.10416666666666667,0.041666666666666664,,,,0.25,0.16666666666666666,0.16666666666666666,1.0,0.4,0.6,0.3333333333333333,1.0,0.25,0.5,0.7083333333333334,0.16666666666666666,0.5635864583333333,0.5153500000000001,0.49086250000000003,0.11538461538461539,0.15789473684210525,0.058823529411764705,0.17647058823529413,5.791176470588234,25.742857142857144,0.19548872180451127,,2.0,3.0,,,3.0,,4.0,2.0,,,3.0,2.0,1.0,4.0,,1.0,,1.0,,0.11764705882352941,0.15,,,,0.36363636363636365,0.2,0.4,0.4,,,0.375,,,1.0,1.0,,2.0,1.0,3.0,3.0,3.0,2.0,,1.0,4.0,1.0,,1.0,0.3333333333333333,0.03225806451612903,0.25,,,,0.3333333333333333,,,,0.1111111111111111,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,
1629018,1610612761,Gary Trent Jr.,Gary Trent Jr.,1629018,TOR,8064.0,134,-20.0,277,271,43.0,59.0,21.0,548,5.0,7.0,1.0,,,4.0,13.0,8.0,3.0,4.0,15.0,29.0,,2.0,16.0,28.0,18.0,33.0,2.0,88.0,338,4.0,,2.0,4.0,1.0,3.0,2.0,10.0,16.0,16.0,51.0,29.0,15.0,4.0,2.0,6.0,2.0,,2.0,14.0,,2.0,6.0,2.0,8.0,2.0,10.0,1.0,3.0,1.0,1.0,,4.0,,2.0,9.0,3.0,2.0,,1.0,,10.0,43.0,,0.5,0.5714285714285714,0.9444444444444444,0.5454545454545454,,0.5454545454545454,0.5714285714285714,0.3333333333333333,0.7049180327868853,0.3333333333333333,0.5714285714285714,0.7096774193548387,0.3333333333333333,0.625,0.5409836065573771,21.926910299003325,0.75,0.03508771929824561,0.03225806451612903,0.1016949152542373,,0.06896551724137931,0.01694915254237288,0.047619047619047616,,,0.037037037037037035,0.07142857142857142,0.04,0.11475409836065574,0.7142857142857143,1.0,0.6,0.21311475409836064,0.3076923076923077,0.3076923076923077,0.5,0.13114754098360656,0.06557377049180328,0.75,0.75,1.0,0.47540983606557374,0.5172413793103449,0.5172413793103449,0.9333333333333333,0.16666666666666666,0.3333333333333333,,,,,0.6557377049180327,0.5172413793103449,0.5220819672131147,0.5377875,0.4873714285714286,0.016129032258064516,0.034482758620689655,0.045454545454545456,0.11363636363636363,10.032142857142857,25.336363636363632,0.1552346570397112,1.0,7.0,4.0,2.0,,4.0,4.0,2.0,1.0,,,1.0,,1.0,,,3.0,,,0.5,0.07142857142857142,0.2857142857142857,,,,0.14285714285714285,0.1111111111111111,0.875,0.875,0.42857142857142855,1.0,0.5714285714285714,,,2.0,2.0,1.0,2.0,1.0,,,2.0,1.0,1.0,,2.0,,,,0.5,0.03125,,,,,0.5,,,,,,3.0,,,,,,,,,,,,,,,,,True,,,,,,,
1630193,1610612761,Immanuel Quickley,Immanuel Quickley,1630193,TOR,8957.0,149,-59.0,313,312,59.0,78.0,27.0,625,5.0,9.0,1.0,1.0,1.0,6.0,20.0,5.0,1.0,4.0,7.0,19.0,1.0,1.0,12.0,34.0,8.0,23.0,13.0,61.0,384,2.0,2.0,2.0,8.0,1.0,7.0,4.0,15.0,8.0,16.0,21.0,19.0,7.0,15.0,13.0,28.0,12.0,1.0,13.0,69.0,,2.0,8.0,12.0,22.0,2.0,24.0,2.0,7.0,3.0,3.0,,10.0,1.0,2.0,8.0,11.0,14.0,2.0,8.0,,15.0,59.0,,0.3333333333333333,0.36363636363636365,0.875,0.34782608695652173,1.0,0.34782608695652173,0.35294117647058826,0.14285714285714285,0.42105263157894735,1.0,0.4583333333333333,0.48412698412698413,1.0,0.5357142857142857,0.40350877192982454,21.09826589595376,0.7,0.16901408450704225,0.02564102564102564,0.14285714285714285,,0.15748031496062992,0.012903225806451613,0.03571428571428571,,0.18181818181818182,0.17647058823529413,0.26666666666666666,0.06896551724137931,0.15789473684210525,0.5555555555555556,0.5555555555555556,0.2,0.3508771929824561,0.3,0.42857142857142855,0.3333333333333333,0.08771929824561403,0.07017543859649122,0.25,0.25,1.0,0.3333333333333333,0.3684210526315789,0.3684210526315789,0.8571428571428571,0.25,0.25,1.0,1.0,0.08333333333333333,1.0,0.5614035087719298,0.3684210526315789,0.5286078947368421,0.7588,0.477325,0.12698412698412698,0.2,0.13114754098360656,0.2459016393442623,7.132352941176471,26.104347826086954,0.18849840255591055,1.0,1.0,4.0,1.0,,5.0,2.0,7.0,2.0,,2.0,4.0,3.0,1.0,3.0,,4.0,,1.0,0.5,0.20588235294117646,,0.25,,,0.13333333333333333,0.0975609756097561,0.2,0.25,1.0,1.0,0.3333333333333333,,1.0,3.0,3.0,,4.0,,,,,,,,,,,2.0,0.6,0.023809523809523808,,,0.08333333333333333,,0.75,,,,0.3,,3.0,,,,,,1.0,1.0,0.2,0.25,1.0,1.0,,,,,,True,,,,,,,
1629667,1610612761,Jalen McDaniels,Jalen McDaniels,1629667,TOR,4453.0,74,-15.0,157,155,60.0,65.0,16.0,312,6.0,7.0,,1.0,1.0,8.0,13.0,1.0,,1.0,,5.0,,,14.0,21.0,,6.0,7.0,35.0,172,2.0,,,4.0,3.0,3.0,6.0,12.0,18.0,10.0,,5.0,,3.0,1.0,4.0,,1.0,3.0,9.0,2.0,1.0,6.0,2.0,10.0,3.0,13.0,1.0,3.0,1.0,1.0,,4.0,,1.0,8.0,7.0,12.0,2.0,5.0,,12.0,60.0,,0.6428571428571429,0.75,,,,,0.6666666666666666,1.0,0.5185185185185185,1.0,0.5,0.5645161290322581,1.0,0.75,0.2222222222222222,19.774011299435028,0.75,0.05,0.02857142857142857,0.17647058823529413,0.05555555555555555,0.10810810810810811,0.04225352112676056,,0.06666666666666667,0.07142857142857142,0.05,,0.09090909090909091,0.25925925925925924,0.8571428571428571,1.0,0.5,0.48148148148148145,0.6153846153846154,0.6666666666666666,0.75,0.037037037037037035,0.037037037037037035,,,,0.18518518518518517,,,,,,,,0.16666666666666666,1.0,0.48148148148148145,,0.49715370370370376,0.4052,0.5360166666666667,0.1935483870967742,0.20833333333333334,0.11428571428571428,0.34285714285714286,5.447619047619048,25.766666666666666,0.3821656050955414,,,3.0,2.0,,3.0,4.0,2.0,,,2.0,3.0,2.0,1.0,,,1.0,,,1.0,0.09523809523809523,0.14285714285714285,0.2857142857142857,,,,0.2222222222222222,,,,,0.5,,,,,,2.0,1.0,1.0,,,,,,,,,2.0,,0.05,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,1.0,1.0,0.14285714285714285,,,True,,,,,,,
1628971,1610612761,Bruce Brown,Bruce Brown,1628971,TOR,7091.0,118,-19.0,251,256,69.0,80.0,22.0,507,15.0,17.0,1.0,6.0,6.0,3.0,16.0,2.0,1.0,2.0,4.0,7.0,1.0,1.0,20.0,35.0,5.0,9.0,7.0,62.0,276,1.0,1.0,1.0,5.0,9.0,14.0,1.0,22.0,20.0,20.0,15.0,7.0,4.0,4.0,4.0,8.0,2.0,2.0,1.0,20.0,3.0,1.0,7.0,7.0,16.0,4.0,20.0,1.0,2.0,5.0,1.0,1.0,7.0,,4.0,10.0,5.0,8.0,,3.0,1.0,22.0,69.0,1.0,0.5,0.5,1.0,0.5555555555555556,1.0,0.5555555555555556,0.5714285714285714,0.6428571428571429,0.625,1.25,0.65625,0.6458333333333334,1.25,0.6470588235294118,0.20454545454545456,19.92753623188406,0.2857142857142857,0.1076923076923077,0.017241379310344827,0.1346153846153846,0.05357142857142857,0.11965811965811966,0.03508771929824561,,0.044444444444444446,0.14814814814814814,,0.13333333333333333,0.06666666666666667,0.38636363636363635,0.8823529411764706,0.9375,0.5333333333333333,0.36363636363636365,0.1875,0.23076923076923078,,0.045454545454545456,0.045454545454545456,0.5,0.5,1.0,0.1590909090909091,0.5714285714285714,0.5714285714285714,1.0,0.5,0.5,1.0,1.0,0.375,1.0,0.5909090909090909,0.5714285714285714,0.5497693181818182,0.62055,0.56404375,0.06382978723404255,0.07894736842105263,0.08064516129032258,0.3548387096774194,5.674285714285714,25.622222222222224,0.2749003984063745,1.0,2.0,2.0,1.0,,2.0,,4.0,2.0,,2.0,6.0,3.0,3.0,2.0,,3.0,,,1.0,0.11428571428571428,0.058823529411764705,0.2857142857142857,,0.09090909090909091,0.23076923076923078,0.13513513513513514,1.0,1.0,1.0,1.0,0.125,,,1.0,1.0,1.0,1.0,,,2.0,2.0,2.0,,,3.0,3.0,,1.0,0.5,0.02857142857142857,1.0,,,,0.5,,,,0.1875,,,,,,1.0,1.0,,,,,,,,,,,,True,,,,,,,
