EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Travels,Charge Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,OffensiveGoaltends,SecondChanceCorner3FGM,Transition Take Fouls Drawn,BlockedCorner3,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,Transition Take Fouls,3SecondViolations,on,Clear Path Fouls
1626204,1610612740,Larry Nance Jr.,Larry Nance Jr.,1626204,NOP,42621.0,710,-12,1451,1449,421.0,378,155,2900,44.0,55.0,14.0,20.0,13.0,17.0,9.0,22.0,3.0,3.0,9.0,29.0,1.0,1.0,6.0,9.0,20.0,1.0,1.0,3.0,6.0,56.0,80,18.0,49.0,30.0,196.0,1672,17.0,25.0,1.0,2.0,5.0,42.0,17.0,25.0,4.0,12.0,14.0,60.0,84.0,28.0,51.0,3.0,24.0,1.0,19.0,9.0,4.0,1.0,32.0,20.0,52.0,14.0,6.0,21.0,4.0,7.0,124.0,18.0,35.0,1.0,53.0,57.0,9.0,119.0,54.0,173.0,3.0,34.0,19.0,15.0,15.0,5.0,8.0,12.0,1.0,7.0,27.0,4.0,8.0,25.0,52.0,5.0,6.0,46.0,7.0,4.0,1.0,42.0,4.0,19.0,4.0,10.0,4.0,6.0,10.0,7.0,1.0,60.0,421.0,7.0,4.0,0.75,0.9545454545454546,0.9444444444444444,0.3673469387755102,0.5,0.3333333333333333,0.375,0.7,0.68,0.68,0.6434108527131783,0.6851851851851852,0.6216216216216216,0.6621621621621622,0.6774193548387096,0.6382978723404256,0.3798449612403101,0.02040816326530612,0.05,0.01818181818181818,0.13636363636363635,0.034482758620689655,10.789149198520345,0.5555555555555556,0.42857142857142855,0.021739130434782608,0.2111111111111111,0.10057471264367816,0.14763231197771587,0.0594059405940594,0.17488076311605724,0.08141321044546851,0.11464968152866242,0.08391608391608392,0.10416666666666667,0.05714285714285714,0.06451612903225806,0.21052631578947367,0.2288135593220339,0.17543859649122806,0.1624548736462094,0.0975609756097561,0.061224489795918366,0.7,0.4263565891472868,0.8,0.8148148148148148,0.7272727272727273,0.17054263565891473,0.4090909090909091,0.47368421052631576,1.0,0.023255813953488372,1.0,1.0,0.3333333333333333,0.2248062015503876,0.3103448275862069,0.32142857142857145,1.0,0.15503875968992248,0.45,0.45,0.8888888888888888,0.7407407407407407,0.7,0.14285714285714285,0.037037037037037035,0.037037037037037035,1.0,0.4594594594594595,0.7647058823529411,0.16216216216216217,0.16666666666666666,0.16216216216216217,0.5,0.8062015503875969,0.47368421052631576,0.5774371093750001,0.566954347826087,0.5587337837837839,0.13194444444444445,0.2,0.21428571428571427,0.30612244897959184,3.5400000000000005,24.95102040816326,0.290144727773949,,,,,,,,,,,,,,,,,,,,,,,,True,
1627742,1610612740,Brandon Ingram,Brandon Ingram,1627742,NOP,65121.0,1085,52,2224,2217,477.0,435,239,4441,56.0,77.0,2.0,4.0,9.0,11.0,61.0,128.0,60.0,126.0,7.0,22.0,5.0,1.0,3.0,40.0,115.0,5.0,8.0,6.0,31.0,177.0,331,47.0,137.0,84.0,579.0,2565,11.0,24.0,5.0,13.0,7.0,44.0,30.0,58.0,7.0,34.0,26.0,107.0,170.0,184.0,108.0,33.0,2.0,1.0,114.0,40.0,16.0,1.0,115.0,39.0,154.0,26.0,13.0,79.0,32.0,4.0,347.0,10.0,7.0,,95.0,44.0,5.0,144.0,17.0,161.0,3.0,25.0,20.0,5.0,44.0,5.0,26.0,28.0,3.0,18.0,72.0,5.0,17.0,42.0,77.0,1.0,6.0,90.0,,4.0,1.0,103.0,10.0,41.0,12.0,24.0,13.0,11.0,25.0,15.0,,107.0,475.0,5.0,11.0,0.480225988700565,0.48295454545454547,0.7659574468085106,0.34306569343065696,0.38461538461538464,0.20588235294117646,0.34558823529411764,0.5347432024169184,0.4583333333333333,0.5172413793103449,0.5288461538461539,0.5,0.44021739130434784,0.5625,0.55,0.4908256880733945,0.29273504273504275,0.0072992700729927005,0.04833836858006042,0.09090909090909091,0.0625,,23.292049540551336,0.6111111111111112,0.08771929824561403,,0.08943089430894309,0.012522361359570662,0.17272727272727273,0.024752475247524754,0.13339731285988485,0.017653167185877467,0.0091324200913242,0.012658227848101266,0.019417475728155338,0.02,0.038461538461538464,0.05714285714285714,0.06578947368421052,0.21348314606741572,0.166270783847981,0.1937984496124031,0.0136986301369863,0.6,0.16452991452991453,0.7272727272727273,0.8,0.5178571428571429,0.27350427350427353,0.4765625,0.5083333333333333,0.3770491803278688,0.2692307692307692,0.47619047619047616,0.48,0.55,0.04700854700854701,0.3181818181818182,0.3181818181818182,1.0,0.24572649572649571,0.34782608695652173,0.3508771929824561,0.725,0.10810810810810811,0.5,,0.13513513513513514,0.21621621621621623,0.625,0.11956521739130435,0.8181818181818182,0.03260869565217391,0.3333333333333333,0.33695652173913043,0.1935483870967742,0.45726495726495725,0.3508771929824561,0.49212521459227476,0.455925,0.4534961111111111,0.086,0.1132596685082873,0.07599309153713299,0.1848013816925734,10.978549848942599,25.83649635036496,0.21447841726618705,8.0,5.0,1.0,4.0,2.0,1.0,1.0,2.0,0.007936507936507936,0.008695652173913044,0.6,0.014492753623188406,,,,,,,,,,,,True,
1629627,1610612740,Zion Williamson,Zion Williamson,1629627,NOP,132431.0,2207,143,4539,4528,980.0,876,484,9067,484.0,718.0,73.0,109.0,115.0,160.0,131.0,351.0,3.0,7.0,2.0,2.0,,,,4.0,16.0,,1.0,,1.0,618.0,1076,6.0,18.0,347.0,1601.0,5197,79.0,125.0,,1.0,29.0,187.0,148.0,243.0,,1.0,92.0,388.0,586.0,650.0,15.0,3.0,102.0,,16.0,4.0,121.0,,132.0,220.0,352.0,146.0,74.0,71.0,45.0,16.0,924.0,40.0,80.0,2.0,164.0,92.0,28.0,284.0,122.0,406.0,39.0,77.0,36.0,41.0,100.0,29.0,49.0,93.0,24.0,51.0,193.0,12.0,40.0,90.0,159.0,3.0,15.0,362.0,,8.0,3.0,494.0,80.0,272.0,14.0,44.0,25.0,19.0,47.0,31.0,9.0,387.0,977.0,7.0,13.0,0.4741100323624595,0.5167548500881834,0.8333333333333334,0.3333333333333333,,,0.3333333333333333,0.5743494423791822,0.632,0.6090534979423868,0.573126142595978,0.626984126984127,0.6065573770491803,0.6157692307692307,0.6448275862068965,0.6423841059602649,0.016453382084095063,,0.11245353159851301,0.0905292479108635,0.15954415954415954,,29.28599450765006,0.5181347150259067,0.26666666666666666,0.014492753623188406,0.09494324045407637,0.06980802792321117,0.14669051878354203,0.0449438202247191,0.12266411116435075,0.05893909626719057,0.07855626326963906,0.06976744186046512,0.0440251572327044,0.03828483920367534,0.06329113924050633,0.096045197740113,0.08181818181818182,0.12571428571428572,0.14439140811455847,0.15357142857142858,0.11206896551724138,0.6595744680851063,0.6563071297989032,0.6740947075208914,0.7411944869831547,0.5041322314049587,0.32084095063985374,0.3732193732193732,0.4440677966101695,0.366412213740458,0.006398537477148081,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.0018281535648994515,1.0,1.0,1.0,0.014625228519195612,0.25,0.25,0.75,0.8650793650793651,0.6697247706422018,0.2191780821917808,,0.007936507936507936,,0.6557377049180327,0.71875,,,0.004098360655737705,,0.6727605118829981,0.25,0.558902650822669,0.5808123595505619,0.5493844262295083,0.2115085536547434,0.21451104100946372,0.11680199875078076,0.24234853216739538,3.616078066914498,25.93888888888889,0.21590658735404275,6.0,13.0,,,,3.0,3.0,1.0,,,,,4.0,1.0,,,,,,,,,,True,
1630184,1610612740,Kira Lewis Jr.,Kira Lewis Jr.,1630184,NOP,1838.0,31,-22,64,61,37.0,33,12,125,3.0,5.0,,,1.0,2.0,,,,,,1.0,,,1.0,1.0,6.0,,2.0,1.0,3.0,3.0,5,1.0,7.0,,9.0,81,,,,2.0,,,1.0,2.0,1.0,4.0,,5.0,2.0,4.0,3.0,,,,6.0,1.0,,,1.0,,1.0,,,,,1.0,2.0,,,1.0,,1.0,,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,,1.0,1.0,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,5.0,37.0,,,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,,0.25,0.14285714285714285,0.6,,0.5,0.375,,0.4166666666666667,0.375,,0.4166666666666667,0.5833333333333334,,,,,,18.18181818181818,0.5,,0.5,0.1111111111111111,,,,0.05,,,,,,,,0.2,,,,,,0.4166666666666667,0.6,0.6,0.3333333333333333,,,,,,,,,0.08333333333333333,,,,0.5,0.16666666666666666,0.16666666666666666,1.0,,,,,1.0,,0.3333333333333333,0.5,0.16666666666666666,,0.5,0.3333333333333333,1.0,0.16666666666666666,0.5817249999999999,0.5253,0.5581333333333333,,,,0.5555555555555556,1.94,26.17142857142857,0.578125,1.0,,,,,,,,,,,,,,,,,,,,,,,True,
1630529,1610612740,Herbert Jones,Herbert Jones,1630529,NOP,87274.0,1455,62,2974,2983,501.0,431,304,5957,81.0,122.0,8.0,13.0,12.0,17.0,18.0,42.0,5.0,16.0,41.0,96.0,9.0,2.0,9.0,33.0,88.0,3.0,6.0,5.0,11.0,104.0,180,74.0,184.0,79.0,509.0,3439,12.0,18.0,9.0,15.0,6.0,57.0,13.0,27.0,7.0,20.0,29.0,76.0,128.0,80.0,210.0,12.0,12.0,1.0,87.0,33.0,19.0,,90.0,37.0,127.0,27.0,10.0,55.0,25.0,10.0,291.0,22.0,23.0,2.0,74.0,44.0,4.0,122.0,47.0,169.0,9.0,71.0,46.0,25.0,36.0,5.0,21.0,26.0,3.0,15.0,62.0,4.0,11.0,72.0,143.0,20.0,8.0,76.0,4.0,6.0,5.0,91.0,6.0,39.0,10.0,28.0,15.0,12.0,37.0,23.0,,74.0,498.0,4.0,8.0,0.6153846153846154,0.6530612244897959,0.9459459459459459,0.40217391304347827,0.6,0.35,0.40437158469945356,0.5777777777777777,0.6666666666666666,0.48148148148148145,0.5906593406593407,0.7727272727272727,0.5,0.6253071253071253,0.7702702702702703,0.6031746031746031,0.5054945054945055,,0.10555555555555556,0.12295081967213115,0.09523809523809523,,14.049834884419093,0.5806451612903226,0.057971014492753624,0.021052631578947368,0.0686427457098284,0.030104712041884817,0.10164835164835165,0.039285714285714285,0.08619430241051863,0.033987915407854986,0.03934426229508197,0.026392961876832845,0.01694915254237288,0.04316546762589928,0.027972027972027972,0.05439330543933055,0.07773851590106007,0.07563025210084033,0.1057347670250896,0.08823529411764706,0.05555555555555555,0.6216216216216216,0.33516483516483514,0.6639344262295082,0.7570093457943925,0.6172839506172839,0.11538461538461539,0.42857142857142855,0.47368421052631576,0.5555555555555556,0.04395604395604396,0.3125,0.3125,0.8,0.26373626373626374,0.4270833333333333,0.4270833333333333,1.0,0.24175824175824176,0.375,0.375,0.8787878787878788,0.3939393939393939,0.6153846153846154,0.125,0.2727272727272727,0.18181818181818182,0.5,0.3617021276595745,0.7058823529411765,0.19148936170212766,0.2222222222222222,0.23404255319148937,0.45454545454545453,0.8406593406593407,0.3793103448275862,0.5781210743801651,0.532808695652174,0.5543532608695653,0.0982367758186398,0.18309859154929578,0.11198428290766209,0.14931237721021612,4.747222222222223,24.523369565217386,0.1684599865501009,5.0,2.0,,,,9.0,7.0,,,,1.0,,3.0,,6.0,1.0,2.0,1.0,0.6666666666666666,1.0,,,,True,
1630700,1610612740,Dyson Daniels,Dyson Daniels,1630700,NOP,34528.0,575,73,1180,1187,291.0,277,131,2367,21.0,35.0,5.0,10.0,,4.0,16.0,25.0,,1.0,7.0,26.0,1.0,4.0,8.0,9.0,40.0,1.0,1.0,2.0,10.0,37.0,61,16.0,66.0,13.0,135.0,1345,6.0,12.0,1.0,2.0,,15.0,3.0,8.0,6.0,18.0,9.0,33.0,40.0,34.0,48.0,,12.0,3.0,37.0,9.0,5.0,,51.0,26.0,77.0,20.0,6.0,36.0,12.0,3.0,180.0,18.0,8.0,1.0,43.0,32.0,6.0,81.0,27.0,108.0,2.0,36.0,20.0,16.0,16.0,3.0,8.0,9.0,,8.0,25.0,2.0,4.0,22.0,44.0,3.0,,12.0,,1.0,2.0,19.0,1.0,7.0,2.0,12.0,7.0,5.0,12.0,7.0,,33.0,290.0,6.0,2.0,0.5405405405405406,0.6451612903225806,1.0,0.24242424242424243,0.5,0.3333333333333333,0.25396825396825395,0.6065573770491803,0.5,0.375,0.48031496062992124,0.5357142857142857,0.46153846153846156,0.5,0.5357142857142857,0.532258064516129,0.5196850393700787,,0.08196721311475409,0.11428571428571428,0.04,,12.084592145015106,0.64,0.21428571428571427,0.022222222222222223,0.1306122448979592,0.027777777777777776,0.1365079365079365,0.08,0.13392857142857142,0.050682261208576995,0.017543859649122806,0.04225352112676056,,0.08227848101265822,0.07462686567164178,0.08888888888888889,0.17647058823529413,0.08333333333333333,0.11894273127753303,0.18181818181818182,0.030303030303030304,0.5833333333333334,0.2755905511811024,0.6,0.6774193548387096,0.42857142857142855,0.1968503937007874,0.64,0.6666666666666666,0.6875,0.007874015748031496,,,,0.2047244094488189,0.2692307692307692,0.2692307692307692,1.0,0.31496062992125984,0.225,0.225,1.0,0.7142857142857143,0.5,,0.07142857142857142,0.07142857142857142,1.0,0.15384615384615385,,0.3076923076923077,0.5,0.38461538461538464,0.2,0.7952755905511811,0.24324324324324326,0.5539383064516129,0.573825,0.5277833333333334,0.05263157894736842,0.1044776119402985,0.1111111111111111,0.24444444444444444,4.467213114754099,26.07424242424242,0.24661016949152542,3.0,2.0,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,True,
1630230,1610612740,Naji Marshall,Naji Marshall,1630230,NOP,30402.0,507,109,1060,1054,337.0,300,113,2114,16.0,33.0,4.0,11.0,3.0,10.0,19.0,34.0,4.0,6.0,18.0,38.0,4.0,8.0,15.0,9.0,31.0,1.0,4.0,2.0,13.0,39.0,73,27.0,69.0,13.0,172.0,1153,5.0,13.0,4.0,8.0,1.0,23.0,11.0,23.0,10.0,28.0,4.0,56.0,44.0,34.0,78.0,3.0,6.0,5.0,25.0,8.0,9.0,,32.0,17.0,49.0,9.0,8.0,28.0,4.0,,115.0,12.0,10.0,1.0,46.0,28.0,1.0,75.0,23.0,98.0,5.0,20.0,11.0,9.0,14.0,4.0,11.0,14.0,3.0,3.0,28.0,1.0,13.0,17.0,36.0,1.0,1.0,18.0,,3.0,2.0,15.0,4.0,9.0,,4.0,,4.0,4.0,1.0,,56.0,337.0,3.0,,0.5641025641025641,0.6111111111111112,0.9629629629629629,0.391304347826087,0.5,0.35714285714285715,0.40625,0.5342465753424658,0.38461538461538464,0.4782608695652174,0.5598591549295775,0.5238095238095238,0.5098039215686274,0.5816326530612245,0.5476190476190477,0.5188679245283019,0.4859154929577465,,0.1232876712328767,0.15151515151515152,0.11764705882352941,,14.718250630782169,0.5,0.03571428571428571,0.029411764705882353,0.125,0.03773584905660377,0.17100371747211895,0.056074766355140186,0.15010141987829614,0.04592901878914405,0.047244094488188976,0.018018018018018018,0.07407407407407407,0.05161290322580645,0.06779661016949153,0.09333333333333334,0.11818181818181818,0.20512820512820512,0.1657754010695187,0.18292682926829268,0.07936507936507936,0.25,0.2323943661971831,0.48484848484848486,0.5714285714285714,0.5,0.23943661971830985,0.5588235294117647,0.6333333333333333,0.5789473684210527,0.04225352112676056,0.6666666666666666,0.6666666666666666,0.75,0.2676056338028169,0.47368421052631576,0.47368421052631576,1.0,0.21830985915492956,0.2903225806451613,0.2903225806451613,0.8888888888888888,0.5238095238095238,0.36363636363636365,,0.19047619047619047,0.19047619047619047,0.25,0.19607843137254902,0.3,0.29411764705882354,0.5333333333333333,0.2549019607843137,0.15384615384615385,0.7183098591549296,0.32,0.5318554744525548,0.5509923076923077,0.5068946808510638,0.061224489795918366,0.11538461538461539,0.13372093023255813,0.32558139534883723,5.923287671232877,26.639130434782604,0.3179245283018868,1.0,2.0,,1.0,,,,,,,1.0,,,,3.0,,,,0.75,1.0,1.0,,,True,
1630631,1610612740,Jose Alvarado,Jose Alvarado,1630631,NOP,25931.0,432,113,898,892,280.0,241,96,1790,11.0,24.0,2.0,2.0,4.0,11.0,3.0,21.0,1.0,4.0,15.0,30.0,3.0,4.0,14.0,22.0,62.0,1.0,2.0,6.0,19.0,15.0,49,37.0,92.0,10.0,151.0,969,2.0,6.0,3.0,5.0,3.0,16.0,8.0,20.0,10.0,33.0,4.0,50.0,18.0,12.0,102.0,9.0,2.0,,62.0,22.0,7.0,3.0,35.0,12.0,47.0,8.0,4.0,24.0,8.0,3.0,106.0,4.0,5.0,,23.0,16.0,1.0,40.0,9.0,49.0,3.0,23.0,10.0,13.0,9.0,7.0,6.0,11.0,2.0,3.0,20.0,,8.0,12.0,40.0,4.0,1.0,15.0,1.0,,4.0,11.0,1.0,4.0,2.0,9.0,2.0,7.0,10.0,4.0,,50.0,279.0,10.0,2.0,0.6,0.6428571428571429,0.918918918918919,0.40217391304347827,0.6,0.30303030303030304,0.40217391304347827,0.30612244897959184,0.3333333333333333,0.4,0.5,0.5909090909090909,0.4339622641509434,0.5171232876712328,0.6666666666666666,0.45454545454545453,0.6524822695035462,0.03260869565217391,0.14285714285714285,0.08333333333333333,0.19047619047619047,0.03333333333333333,16.38696939782823,0.45,0.03571428571428571,,0.0851063829787234,0.02262443438914027,0.1036036036036036,0.021739130434782608,0.0951219512195122,0.022222222222222223,0.01098901098901099,0.02857142857142857,0.04,0.022058823529411766,0.020833333333333332,0.10294117647058823,0.08888888888888889,0.03333333333333333,0.0963855421686747,0.125,0.04,0.4,0.1702127659574468,0.4583333333333333,0.5,0.7272727272727273,0.14893617021276595,0.14285714285714285,0.17647058823529413,0.3333333333333333,0.028368794326241134,0.25,0.3333333333333333,,0.2127659574468085,0.5,0.5172413793103449,1.0,0.4397163120567376,0.3548387096774194,0.36666666666666664,0.8636363636363636,0.18181818181818182,1.0,0.5,0.2727272727272727,0.18181818181818182,0.5,0.20754716981132076,0.36363636363636365,0.2641509433962264,0.2857142857142857,0.3584905660377358,0.3157894736842105,0.8226950354609929,0.3548387096774194,0.5307778571428573,0.5153749999999999,0.5184134615384616,0.027777777777777776,0.07692307692307693,0.10596026490066225,0.33112582781456956,6.167346938775509,25.223913043478255,0.311804008908686,1.0,,,,,1.0,1.0,,0.25,0.03225806451612903,1.0,,,,2.0,,,,0.6666666666666666,1.0,,,,True,
203468,1610612740,CJ McCollum,CJ McCollum,203468,NOP,81036.0,1351,45,2771,2758,443.0,403,280,5529,44.0,81.0,5.0,7.0,10.0,21.0,72.0,139.0,25.0,60.0,17.0,40.0,6.0,5.0,6.0,134.0,308.0,14.0,25.0,18.0,42.0,141.0,280,151.0,348.0,60.0,795.0,3223,8.0,14.0,15.0,31.0,4.0,65.0,22.0,53.0,23.0,48.0,14.0,127.0,108.0,174.0,345.0,108.0,8.0,,308.0,134.0,17.0,3.0,140.0,46.0,186.0,26.0,20.0,91.0,39.0,10.0,418.0,12.0,10.0,,75.0,82.0,1.0,158.0,22.0,180.0,11.0,40.0,24.0,16.0,29.0,12.0,22.0,29.0,4.0,7.0,58.0,1.0,7.0,47.0,82.0,2.0,2.0,62.0,,,4.0,71.0,5.0,32.0,3.0,22.0,11.0,11.0,23.0,8.0,,127.0,442.0,6.0,2.0,0.3829787234042553,0.39416058394160586,0.7615894039735099,0.4339080459770115,0.4838709677419355,0.4791666666666667,0.4339080459770115,0.5035714285714286,0.5714285714285714,0.41509433962264153,0.5851910828025477,0.6777777777777778,0.5594059405940595,0.6016691957511381,0.6914893617021277,0.5833333333333334,0.554140127388535,0.008620689655172414,0.060714285714285714,0.07407407407407407,0.07194244604316546,,23.126614987080103,0.5,0.018867924528301886,,0.13781512605042018,0.01422475106685633,0.11591962905718702,0.022304832713754646,0.12640901771336555,0.017727639000805803,0.014652014652014652,0.012307692307692308,0.01904761904761905,0.027160493827160494,0.007518796992481203,0.1308411214953271,0.13857677902621723,0.14912280701754385,0.12424849699398798,0.08783783783783784,0.03503184713375796,0.34782608695652173,0.12898089171974522,0.5432098765432098,0.5866666666666667,0.2727272727272727,0.2213375796178344,0.5179856115107914,0.5581395348837209,0.4305555555555556,0.09554140127388536,0.4166666666666667,0.423728813559322,0.44,0.06369426751592357,0.425,0.425,0.9411764705882353,0.49044585987261147,0.43506493506493504,0.43934426229508194,0.7388059701492538,0.15555555555555556,0.7142857142857143,0.2,0.13333333333333333,0.5555555555555556,0.56,0.2079207920792079,0.47619047619047616,0.0594059405940594,0.8333333333333334,0.4158415841584158,0.42857142857142855,0.6831210191082803,0.43506493506493504,0.5148094745222929,0.5284999999999999,0.487830693069307,0.053353658536585365,0.10423452768729642,0.08176100628930817,0.15974842767295597,8.571785714285715,25.850574712643677,0.15987008300252617,4.0,,2.0,2.0,3.0,1.0,1.0,,0.016666666666666666,0.00974025974025974,0.7857142857142857,0.008595988538681949,4.0,,1.0,,,,0.16666666666666666,1.0,,,,True,
1630346,1610612740,Matt Ryan,Matt Ryan,1630346,NOP,6665.0,111,-2,237,235,74.0,51,25,472,,,,,,,1.0,2.0,2.0,2.0,3.0,9.0,1.0,1.0,4.0,5.0,21.0,,1.0,2.0,6.0,3.0,4,8.0,30.0,2.0,32.0,256,,,1.0,2.0,,3.0,1.0,1.0,3.0,10.0,2.0,13.0,6.0,,24.0,,,,21.0,5.0,,,2.0,3.0,5.0,2.0,1.0,1.0,1.0,,13.0,2.0,1.0,,4.0,5.0,,9.0,3.0,12.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,2.0,,1.0,6.0,7.0,,,3.0,,,,2.0,,,1.0,,,,,,,13.0,74.0,,1.0,1.0,1.0,1.0,0.26666666666666666,0.5,0.3,0.26666666666666666,0.75,,1.0,0.4411764705882353,0.75,0.5,0.45714285714285713,0.75,0.5416666666666666,0.8823529411764706,,,,,,13.962264150943398,0.5,,,0.08771929824561403,0.01639344262295082,0.06060606060606061,0.04081632653061224,0.07317073170731707,0.02727272727272727,0.03333333333333333,,,0.05714285714285714,,0.05,0.13793103448275862,,0.0392156862745098,0.13333333333333333,,,,,,,0.058823529411764705,0.5,0.5,1.0,0.058823529411764705,1.0,1.0,1.0,0.2647058823529412,0.3333333333333333,0.3333333333333333,1.0,0.6176470588235294,0.23809523809523808,0.23809523809523808,1.0,,,,0.5,0.5,,,,0.36363636363636365,0.25,0.5454545454545454,0.3333333333333333,0.8823529411764706,0.23809523809523808,0.5326838235294118,0.5958,0.5300909090909091,,,0.09375,0.40625,13.225,24.776666666666664,0.31223628691983124,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,True,
