EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LostBallSteals,SecondChanceAtRimFGM,LongMidRangeFGM,SecondChanceFG2M,PtsUnassisted3s,LostBallTurnovers,SecondChanceTurnovers,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,Blocked2s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg2Pct,LongMidRangePctBlocked,OffShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PtsPutbacks,OffensiveGoaltends,LongMidRangePctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,Travels,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,HeaveAttempts,Transition Take Fouls,3pt And 1 Free Throw Trips,DefensiveGoaltends,Transition Take Fouls Drawn,Clear Path Fouls,Corner3PctBlocked
1626168,1610612758,Trey Lyles,Trey Lyles,1626168,SAC,14862.0,248.0,100.0,511.0,502.0,114.0,126.0,60.0,1013.0,8.0,13.0,1.0,2.0,2.0,5.0,8.0,1.0,10.0,27.0,1.0,3.0,5.0,14.0,34.0,1.0,3.0,4.0,8.0,13.0,22.0,24.0,61.0,8.0,106.0,525.0,3.0,2.0,6.0,3.0,9.0,2.0,4.0,4.0,13.0,4.0,20.0,22.0,4.0,72.0,34.0,14.0,2.0,1.0,9.0,9.0,18.0,5.0,4.0,5.0,2.0,2.0,45.0,7.0,2.0,20.0,21.0,2.0,43.0,9.0,52.0,1.0,4.0,4.0,2.0,2.0,2.0,6.0,2.0,1.0,8.0,2.0,3.0,15.0,1.0,2.0,11.0,1.0,11.0,3.0,6.0,1.0,1.0,1.0,1.0,20.0,114.0,2.0,1.0,0.8461538461538461,0.8461538461538461,1.0,0.39344262295081966,0.3333333333333333,0.3076923076923077,0.39344262295081966,0.5909090909090909,0.5,0.5903614457831325,0.3333333333333333,0.47058823529411764,0.6091954022988506,0.4090909090909091,0.5263157894736842,0.7349397590361446,0.01639344262295082,0.09090909090909091,0.07692307692307693,0.125,0.029411764705882353,16.351118760757316,0.25,0.18181818181818182,0.1721311475409836,0.018518518518518517,0.17543859649122806,0.05426356589147287,0.17372881355932204,0.0379746835443038,0.02857142857142857,0.043478260869565216,0.06382978723404255,0.02857142857142857,0.21621621621621623,0.15254237288135594,0.15384615384615385,0.20253164556962025,0.11428571428571428,0.025,0.1566265060240964,0.6153846153846154,0.6666666666666666,1.0,0.0963855421686747,0.625,0.7142857142857143,0.6,0.012048192771084338,0.3253012048192771,0.37037037037037035,0.37037037037037035,1.0,0.40963855421686746,0.4117647058823529,0.42424242424242425,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.11764705882352941,1.0,0.29411764705882354,0.47058823529411764,0.5,0.891566265060241,0.4117647058823529,0.5429524096385543,0.54595,0.4736735294117647,0.06976744186046512,0.24,0.08490566037735849,0.18867924528301888,5.195454545454546,24.79180327868852,0.22309197651663404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1627734,1610612758,Domantas Sabonis,Domantas Sabonis,1627734,SAC,261.0,4.0,-3.0,9.0,11.0,1.0,2.0,3.0,20.0,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,2.0,14.0,,,,,,,,,,,,,2.0,,,,,,,2.0,2.0,1.0,1.0,,,,6.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,8.333333333333334,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.4758,,,,,,,4.8,,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628370,1610612758,Malik Monk,Malik Monk,1628370,SAC,16557.0,276.0,80.0,574.0,563.0,140.0,153.0,72.0,1137.0,21.0,33.0,4.0,1.0,3.0,17.0,31.0,18.0,1.0,7.0,,,2.0,19.0,58.0,3.0,5.0,5.0,18.0,41.0,82.0,20.0,65.0,31.0,173.0,603.0,9.0,3.0,5.0,,17.0,5.0,18.0,5.0,20.0,4.0,29.0,36.0,46.0,30.0,58.0,19.0,10.0,,31.0,22.0,53.0,16.0,6.0,14.0,12.0,5.0,128.0,3.0,3.0,20.0,16.0,,36.0,6.0,42.0,3.0,6.0,3.0,13.0,2.0,8.0,7.0,4.0,,20.0,2.0,9.0,15.0,,1.0,29.0,2.0,35.0,4.0,17.0,,5.0,,10.0,29.0,140.0,1.0,,0.43902439024390244,0.43902439024390244,0.5,0.3076923076923077,0.6,0.25,0.3076923076923077,0.5,0.2777777777777778,0.48299319727891155,0.6071428571428571,0.32894736842105265,0.53125,0.6071428571428571,0.3625,0.4421768707482993,,0.12195121951219512,0.15151515151515152,0.0967741935483871,,27.35562310030395,0.65,,0.10884353741496598,0.024193548387096774,0.17094017094017094,0.020134228187919462,0.13636363636363635,0.02197802197802198,,,0.017543859649122806,0.02857142857142857,0.11764705882352941,0.07352941176470588,0.17857142857142858,0.13095238095238096,0.2727272727272727,0.04054054054054054,0.22448979591836735,0.6363636363636364,0.75,0.5238095238095238,0.2108843537414966,0.5483870967741935,0.6071428571428571,0.4117647058823529,0.12244897959183673,0.047619047619047616,0.14285714285714285,0.14285714285714285,1.0,0.3945578231292517,0.3275862068965517,0.3275862068965517,0.47368421052631576,0.2857142857142857,,,,0.35714285714285715,0.6,,0.07894736842105263,0.3333333333333333,0.05263157894736842,0.47368421052631576,0.2777777777777778,0.6666666666666666,0.3275862068965517,0.5154105442176872,0.5300928571428571,0.46436842105263143,0.10625,0.17894736842105263,0.09826589595375723,0.1676300578034682,7.793902439024392,26.08307692307692,0.24390243902439024,3.0,1.0,3.0,4.0,30.0,5.0,2.0,1.0,1.0,1.0,5.0,5.0,5.0,2.0,3.0,7.0,0.4444444444444444,0.1111111111111111,0.057692307692307696,0.7,0.16666666666666666,0.1875,0.25,1.0,,,,,,,,,,,,,,True,,,,,,,
1631099,1610612758,Keegan Murray,Keegan Murray,1631099,SAC,8852.0,148.0,55.0,306.0,306.0,99.0,108.0,36.0,612.0,7.0,10.0,4.0,1.0,1.0,9.0,14.0,10.0,3.0,10.0,1.0,1.0,6.0,5.0,16.0,,1.0,2.0,5.0,20.0,34.0,8.0,26.0,9.0,73.0,321.0,8.0,1.0,2.0,3.0,12.0,3.0,8.0,3.0,11.0,5.0,20.0,26.0,14.0,24.0,16.0,5.0,4.0,1.0,3.0,4.0,7.0,3.0,1.0,2.0,1.0,,18.0,4.0,4.0,10.0,12.0,,22.0,8.0,30.0,,5.0,3.0,1.0,1.0,,3.0,1.0,,4.0,,8.0,9.0,,,7.0,1.0,10.0,2.0,5.0,1.0,,,,20.0,99.0,,1.0,0.65,0.7222222222222222,1.0,0.3076923076923077,0.5,0.2727272727272727,0.3076923076923077,0.5882352941176471,0.375,0.5333333333333333,0.45,0.39473684210526316,0.5703125,0.5454545454545454,0.47619047619047616,0.43333333333333335,0.038461538461538464,0.11764705882352941,0.2,0.14285714285714285,0.0625,19.484240687679083,0.25,,0.17647058823529413,0.058823529411764705,0.15151515151515152,0.05333333333333334,0.16417910447761194,0.055944055944055944,0.1,,0.07272727272727272,,0.13043478260869565,0.16129032258064516,0.2857142857142857,0.16279069767441862,0.13043478260869565,,0.16666666666666666,0.7,0.875,0.5714285714285714,0.23333333333333334,0.6428571428571429,0.75,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3,0.3,1.0,0.26666666666666666,0.3125,0.3333333333333333,1.0,0.4,0.1,1.0,1.0,0.1,,,0.05263157894736842,1.0,0.3157894736842105,0.2631578947368421,0.4,0.6,0.3125,0.5036383333333334,0.5362857142857143,0.48910263157894734,0.07936507936507936,0.13513513513513514,0.1643835616438356,0.273972602739726,9.329411764705881,25.276923076923076,0.3235294117647059,2.0,3.0,4.0,3.0,,1.0,,,1.0,,,,,,,,0.375,,0.06451612903225806,,0.4,0.4,0.75,0.3333333333333333,1.0,4.0,1.0,0.75,0.16666666666666666,,,,,,,,,True,,,,,,,
203458,1610612758,Alex Len,Alex Len,203458,SAC,26657.0,444.0,140.0,910.0,901.0,222.0,242.0,111.0,1811.0,36.0,48.0,18.0,8.0,11.0,12.0,27.0,3.0,,1.0,,,,,2.0,,,,1.0,50.0,78.0,,3.0,18.0,118.0,951.0,22.0,,,4.0,34.0,13.0,18.0,,1.0,3.0,29.0,72.0,28.0,,2.0,,9.0,1.0,24.0,26.0,50.0,22.0,4.0,12.0,11.0,1.0,126.0,16.0,29.0,32.0,42.0,8.0,82.0,46.0,128.0,2.0,11.0,6.0,9.0,1.0,4.0,18.0,1.0,,27.0,5.0,37.0,66.0,,4.0,26.0,5.0,32.0,4.0,16.0,2.0,,,33.0,29.0,222.0,1.0,2.0,0.72,0.972972972972973,,,,,,0.6410256410256411,0.7222222222222222,0.6172839506172839,0.6818181818181818,0.6842105263157895,0.6210526315789474,0.68,0.6590909090909091,0.037037037037037035,0.3333333333333333,0.11538461538461539,0.08333333333333333,0.18518518518518517,0.5,11.719500480307397,0.3333333333333333,0.4,0.1917808219178082,0.1457286432160804,0.16080402010050251,0.06926406926406926,0.17703349282296652,0.10465116279069768,0.19402985074626866,0.06818181818181818,0.06976744186046512,0.06779661016949153,0.18181818181818182,0.1875,0.21951219512195122,0.19014084507042253,0.08771929824561403,0.09523809523809523,0.5925925925925926,0.75,0.8181818181818182,0.6111111111111112,0.3333333333333333,0.4444444444444444,0.5454545454545454,1.0,0.037037037037037035,0.012345679012345678,,,,0.024691358024691357,,,,0.8181818181818182,,,,,,,0.5789473684210527,0.7272727272727273,,0.05263157894736842,,0.6296296296296297,,0.5532407407407407,0.6184277777777777,0.5288026315789475,0.17204301075268819,0.17777777777777778,0.288135593220339,0.2457627118644068,4.061538461538462,25.5,0.24395604395604395,5.0,14.0,2.0,15.0,,5.0,2.0,14.0,,1.0,,33.0,,12.0,19.0,23.0,0.6818181818181818,,0.14772727272727273,0.696969696969697,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.07142857142857142,,26.0,,1.0,,1.0,2.0,1.0,2.0,0.045454545454545456,,,,True,,,,,,,
1628368,1610612758,De'Aaron Fox,De'Aaron Fox,1628368,SAC,19482.0,325.0,104.0,663.0,655.0,137.0,155.0,69.0,1318.0,12.0,20.0,1.0,2.0,3.0,33.0,67.0,23.0,6.0,13.0,3.0,4.0,1.0,33.0,79.0,1.0,7.0,9.0,21.0,56.0,110.0,39.0,92.0,40.0,269.0,706.0,6.0,4.0,11.0,,18.0,14.0,25.0,9.0,22.0,5.0,60.0,28.0,84.0,75.0,79.0,33.0,4.0,,30.0,32.0,62.0,23.0,9.0,20.0,10.0,,156.0,5.0,3.0,18.0,21.0,2.0,41.0,8.0,49.0,2.0,13.0,3.0,13.0,4.0,7.0,10.0,3.0,,23.0,7.0,8.0,18.0,,1.0,36.0,1.0,53.0,2.0,20.0,1.0,,,4.0,60.0,137.0,2.0,1.0,0.25,0.25925925925925924,0.6410256410256411,0.42391304347826086,0.36363636363636365,0.4090909090909091,0.42391304347826086,0.509090909090909,0.56,0.5668316831683168,0.5294117647058824,0.5851063829787234,0.5977777777777777,0.5294117647058824,0.6,0.45544554455445546,,0.03636363636363636,0.05,0.04477611940298507,,33.288590604026844,0.5652173913043478,0.14285714285714285,0.12804878048780488,0.022556390977443608,0.12162162162162163,0.029411764705882353,0.125,0.026402640264026403,0.023255813953488372,0.03225806451612903,0.03225806451612903,0.021739130434782608,0.18518518518518517,0.07692307692307693,0.15625,0.12380952380952381,0.11627906976744186,0.02040816326530612,0.09900990099009901,0.6,0.631578947368421,0.3333333333333333,0.3316831683168317,0.4925373134328358,0.515625,0.21212121212121213,0.11386138613861387,0.06435643564356436,0.46153846153846156,0.46153846153846156,1.0,0.3910891089108911,0.4177215189873418,0.4177215189873418,0.5757575757575758,0.058823529411764705,0.23529411764705882,0.75,1.0,0.4117647058823529,0.14285714285714285,,0.06382978723404255,0.6666666666666666,0.02127659574468085,0.44680851063829785,0.42857142857142855,0.5544554455445545,0.4177215189873418,0.49030940594059413,0.51014,0.45398191489361694,0.10714285714285714,0.15625,0.06691449814126393,0.22304832713754646,9.418181818181818,25.756521739130434,0.2066365007541478,10.0,1.0,11.0,3.0,42.0,6.0,1.0,2.0,,1.0,1.0,4.0,,1.0,2.0,2.0,0.5,,0.01694915254237288,0.5,0.4782608695652174,0.4782608695652174,1.0,,,4.0,,0.2727272727272727,,,1.0,,,,1.0,4.0,0.041666666666666664,True,,,,,,,
1628426,1610612758,Sasha Vezenkov,Sasha Vezenkov,1628426,SAC,4226.0,70.0,32.0,146.0,146.0,18.0,17.0,13.0,292.0,4.0,6.0,,,,1.0,3.0,1.0,1.0,4.0,,,,3.0,11.0,,1.0,,1.0,6.0,10.0,4.0,15.0,2.0,26.0,147.0,1.0,,1.0,2.0,4.0,,,,1.0,,,12.0,,12.0,11.0,3.0,1.0,,2.0,2.0,4.0,,2.0,1.0,,1.0,10.0,2.0,,2.0,4.0,,6.0,2.0,8.0,,4.0,3.0,2.0,,,,,,2.0,1.0,1.0,7.0,,1.0,2.0,,2.0,,1.0,,,,1.0,,18.0,1.0,,1.0,1.0,1.0,0.26666666666666666,,,0.26666666666666666,0.6,,0.48,0.5,,0.5,0.6666666666666666,,0.6,,0.1,0.16666666666666666,,,17.61006289308176,1.0,,0.12903225806451613,,0.07692307692307693,0.05555555555555555,0.10526315789473684,0.03389830508474576,,,0.08695652173913043,,,0.17647058823529413,0.1,0.05555555555555555,0.125,,0.24,0.6666666666666666,0.8,1.0,0.12,0.3333333333333333,0.3333333333333333,1.0,0.04,0.16,0.25,0.25,1.0,0.44,0.2727272727272727,0.2727272727272727,1.0,,,,,0.5,,,,,,1.0,,0.84,0.2727272727272727,0.546746,0.469475,0.53625,0.038461538461538464,0.09090909090909091,0.15384615384615385,,5.07,25.513333333333335,0.1232876712328767,1.0,,1.0,1.0,,2.0,,,,1.0,,1.0,,,1.0,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,True,,,,,,,
1628989,1610612758,Kevin Huerter,Kevin Huerter,1628989,SAC,3650.0,61.0,44.0,124.0,122.0,16.0,17.0,13.0,246.0,8.0,9.0,1.0,,,3.0,3.0,1.0,1.0,3.0,1.0,2.0,,4.0,10.0,,,1.0,1.0,11.0,13.0,5.0,13.0,4.0,41.0,127.0,1.0,1.0,2.0,,5.0,2.0,2.0,1.0,1.0,2.0,9.0,14.0,8.0,15.0,10.0,4.0,,1.0,2.0,4.0,6.0,1.0,3.0,,2.0,,16.0,,1.0,1.0,3.0,2.0,6.0,1.0,7.0,,3.0,,,,,,,,,,4.0,7.0,,,3.0,,4.0,,2.0,,,,,9.0,16.0,1.0,,0.6363636363636364,0.6363636363636364,1.0,0.38461538461538464,0.5,1.0,0.38461538461538464,0.8461538461538461,1.0,0.7115384615384616,0.8333333333333334,1.1666666666666667,0.7321428571428571,0.8333333333333334,1.125,0.5,0.07692307692307693,,,,0.1,20.0,,0.6666666666666666,0.12,0.05,0.037037037037037035,,0.07692307692307693,0.02040816326530612,,0.3333333333333333,,,0.15384615384615385,0.1111111111111111,,0.05263157894736842,,,0.34615384615384615,0.8888888888888888,0.8888888888888888,0.75,0.11538461538461539,1.0,1.0,0.3333333333333333,0.038461538461538464,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.38461538461538464,0.4,0.4444444444444444,1.0,0.3333333333333333,0.6666666666666666,0.5,1.0,,,,,,,0.3333333333333333,1.0,0.8461538461538461,0.4,0.5993903846153845,0.615,0.45168333333333327,0.07142857142857142,0.13333333333333333,0.12195121951219512,0.21951219512195122,4.13076923076923,25.799999999999997,0.12903225806451613,3.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,
1629308,1610612758,Juan Toscano-Anderson,Juan Toscano-Anderson,1629308,SAC,1366.0,23.0,10.0,46.0,49.0,21.0,18.0,7.0,95.0,1.0,3.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,4.0,1.0,1.0,,5.0,43.0,1.0,,,,,1.0,1.0,,,,2.0,2.0,,3.0,,,,,,,,,,,,,,,2.0,3.0,1.0,,4.0,2.0,6.0,,1.0,,1.0,,1.0,,,,1.0,1.0,4.0,7.0,,,,,,,,,,,,2.0,21.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,0.25,1.0,0.5,,1.0,0.5,,1.0,0.2,,,,,,11.11111111111111,1.0,,0.07692307692307693,0.25,0.25,,0.16,0.11764705882352941,,,,,,0.2,,0.16666666666666666,0.3333333333333333,,0.6,0.3333333333333333,0.3333333333333333,1.0,0.2,,,,,0.2,1.0,1.0,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,0.8,,0.5530600000000001,0.3967,0.782,,,,0.4,2.65,23.5,0.45652173913043476,1.0,,,,,,1.0,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,True,,,,,,,
1630537,1610612758,Chris Duarte,Chris Duarte,1630537,SAC,6840.0,114.0,8.0,233.0,233.0,52.0,52.0,29.0,466.0,3.0,8.0,3.0,1.0,3.0,1.0,2.0,4.0,1.0,5.0,,3.0,1.0,9.0,23.0,,2.0,1.0,3.0,5.0,14.0,10.0,28.0,6.0,46.0,254.0,4.0,,5.0,2.0,4.0,1.0,3.0,1.0,4.0,4.0,9.0,4.0,6.0,24.0,23.0,9.0,3.0,,5.0,2.0,7.0,1.0,1.0,4.0,1.0,,16.0,2.0,2.0,9.0,4.0,2.0,15.0,4.0,19.0,1.0,4.0,4.0,2.0,,1.0,1.0,1.0,,3.0,1.0,7.0,10.0,,,6.0,,6.0,,2.0,1.0,,,,9.0,52.0,1.0,1.0,0.4,0.5,0.8,0.35714285714285715,,0.25,0.35714285714285715,0.35714285714285715,0.3333333333333333,0.47619047619047616,0.1111111111111111,0.35714285714285715,0.5111111111111111,0.2,0.5,0.6666666666666666,,0.21428571428571427,0.25,0.5,,17.843866171003718,0.6666666666666666,0.3333333333333333,0.06896551724137931,0.03278688524590164,0.16666666666666666,0.03508771929824561,0.11607142857142858,0.03389830508474576,0.09523809523809523,,0.023255813953488372,0.07142857142857142,,0.06451612903225806,0.3333333333333333,0.19047619047619047,0.08333333333333333,0.041666666666666664,0.19047619047619047,0.375,0.5,0.3333333333333333,0.047619047619047616,0.5,1.0,1.0,0.09523809523809523,0.11904761904761904,0.2,0.2,1.0,0.5476190476190477,0.391304347826087,0.391304347826087,0.7777777777777778,0.3333333333333333,0.3333333333333333,,,0.2222222222222222,,,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.8571428571428571,0.391304347826087,0.5282440476190475,0.59275,0.5149857142857143,0.045454545454545456,0.125,0.08695652173913043,0.1956521739130435,6.949999999999998,25.66785714285714,0.22317596566523606,,1.0,1.0,1.0,6.0,1.0,,,,1.0,,,,,,,0.25,,,,0.25,0.25,0.3333333333333333,,,2.0,,,,,,,,,,,,True,,,,,,,
