EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,DefCorner3ReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFtPoints,Charge Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg3Pct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsPutbacks,FTOffRebounds,FTDefRebounds,SelfOReb,Offensive Fouls,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Travels,NonShootingPenaltyNonTakeFouls,PenaltyCorner3FGM,HeaveAttempts,PenaltyCorner3Accuracy,Loose Ball Fouls,DefensiveGoaltends,3SecondViolations,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Charge Fouls Drawn,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked,SecondChanceAtRimPctAssisted,Transition Take Fouls,Transition Take Fouls Drawn,Technical Free Throw Trips,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips
1629634,1610612763,Brandon Clarke,Brandon Clarke,1629634,MEM,1753.0,29,-19,60,61,27,19,8.0,121,1.0,3.0,1.0,2.0,4.0,6.0,1.0,3.0,1.0,6.0,12.0,1.0,12.0,70,2.0,1.0,6.0,2.0,12.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,5,3.0,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,27,1.0,1.0,0.5,0.16666666666666666,0.46153846153846156,0.16666666666666666,0.46153846153846156,0.16666666666666666,0.07692307692307693,0.16666666666666666,0.3333333333333333,0.16666666666666666,19.71830985915493,0.3,0.045454545454545456,0.15384615384615385,0.1111111111111111,0.21739130434782608,0.075,0.1111111111111111,0.08333333333333333,0.16666666666666666,0.2,0.25,1.0,0.25,0.23076923076923078,0.3333333333333333,0.5,1.0,0.46153846153846156,0.6666666666666666,0.8,1.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.07692307692307693,0.5,0.3333333333333333,0.3076923076923077,0.5005384615384616,0.403,0.5019833333333333,0.16666666666666666,9.525,23.1,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1630285,1610612763,Zavier Simpson,Zavier Simpson,1630285,MEM,9683.0,161,-29,332,333,104,97,53.0,665,6.0,14.0,2.0,8.0,4.0,17.0,2.0,6.0,2.0,12.0,37.0,17.0,42.0,360,4.0,4.0,12.0,17.0,6.0,6.0,12.0,25.0,6.0,63.0,1.0,3.0,12.0,4.0,16,4.0,20,7.0,4.0,3.0,,10.0,1.0,6.0,8.0,11.0,3.0,17.0,104,0.25,0.25,0.32432432432432434,0.3333333333333333,0.3611111111111111,0.4722222222222222,0.375,0.4722222222222222,0.3148148148148148,0.16216216216216217,0.14285714285714285,0.17647058823529413,16.541353383458645,0.06557377049180328,0.025210084033613446,0.14457831325301204,0.014285714285714285,0.1111111111111111,0.021164021164021163,0.02127659574468085,0.019230769230769232,,0.07142857142857142,0.08333333333333333,,0.11290322580645161,0.25925925925925924,0.42857142857142855,0.5,0.3333333333333333,0.3148148148148148,0.23529411764705882,0.2857142857142857,0.25,0.1111111111111111,0.3333333333333333,0.4,,0.037037037037037035,0.3333333333333333,0.4444444444444444,0.5740740740740741,0.49775740740740737,0.47071666666666667,0.5193027777777778,0.40476190476190477,7.7783783783783775,25.59411764705882,0.3132530120481928,3.0,5.0,15.0,2.0,3.0,6.0,5.0,3.0,1.0,2.0,2.0,3.0,6.0,18.0,12.0,3.0,15.0,5.0,1.0,13.0,9.0,4.0,5.0,1.0,3.0,7.0,3.0,5.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,3.0,0.8,0.29411764705882354,0.5,0.29411764705882354,0.25,0.16666666666666666,0.16666666666666666,0.058823529411764705,0.16666666666666666,0.06666666666666667,0.7,0.0392156862745098,0.23809523809523808,0.2777777777777778,0.3333333333333333,0.35714285714285715,0.8,0.3333333333333333,0.375,0.3333333333333333,0.5,0.3333333333333333,0.03571428571428571,0.05128205128205128,0.047619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1630590,1610612763,Scotty Pippen Jr.,Scotty Pippen Jr.,1630590,MEM,4687.0,78,1,162,158,39,32,25.0,320,11.0,14.0,1.0,2.0,3.0,10.0,1.0,2.0,1.0,15.0,26.0,15.0,51.0,163,2.0,3.0,3.0,9.0,16.0,3.0,4.0,11.0,4.0,29.0,1.0,4.0,2.0,5.0,7,5.0,12,5.0,4.0,2.0,,9.0,4.0,2.0,5.0,7.0,17.0,9.0,39,0.5333333333333333,0.5333333333333333,0.5769230769230769,1.0,0.47560975609756095,0.5,0.5425531914893617,0.5625,0.36585365853658536,0.11538461538461539,0.07142857142857142,0.2,29.319371727748692,0.14705882352941177,0.07692307692307693,0.05,0.02631578947368421,0.0945945945945946,0.05555555555555555,0.043478260869565216,,0.08333333333333333,0.0625,0.15384615384615385,0.4,0.037037037037037035,0.34146341463414637,0.7857142857142857,0.8461538461538461,0.7272727272727273,0.24390243902439024,0.3,0.375,,0.04878048780487805,0.5,0.5,,0.024390243902439025,0.25,0.3333333333333333,0.7073170731707317,0.548690243902439,0.4923166666666667,0.5191666666666667,0.17647058823529413,5.503846153846153,25.639999999999997,0.24074074074074073,2.0,3.0,14.0,2.0,,2.0,3.0,12.0,1.0,2.0,7.0,,3.0,14.0,9.0,,14.0,3.0,,7.0,3.0,4.0,,,1.0,7.0,1.0,4.0,3.0,,14.0,8.0,2.0,,,3.0,1.0,0.2,,0.2,0.5,0.625,0.7,,,,0.7777777777777778,0.13043478260869565,0.07692307692307693,0.34146341463414637,0.21428571428571427,0.21428571428571427,1.0,0.5,1.0,0.3333333333333333,,0.21428571428571427,0.1702127659574468,0.25,0.13725490196078433,1.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,0.5,0.3333333333333333,1.0,0.5,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1630692,1610612763,Jordan Goodwin,Jordan Goodwin,1630692,MEM,4454.0,74,1,151,154,49,48,27.0,305,6.0,16.0,5.0,6.0,,6.0,1.0,4.0,3.0,7.0,26.0,11.0,30.0,158,7.0,3.0,10.0,6.0,2.0,2.0,4.0,7.0,3.0,17.0,4.0,6.0,9.0,4.0,14,11.0,25,5.0,3.0,2.0,,3.0,,,2.0,3.0,6.0,6.0,49,0.14285714285714285,0.2,0.2692307692307692,0.3,0.35135135135135137,0.21428571428571427,0.375,0.21428571428571427,0.2972972972972973,0.07692307692307693,0.0625,0.16666666666666666,22.99465240641711,0.17391304347826086,0.1016949152542373,0.20454545454545456,0.12903225806451613,0.19402985074626866,0.1111111111111111,0.047619047619047616,0.041666666666666664,0.42857142857142855,0.1111111111111111,0.2222222222222222,0.2,0.175,0.43243243243243246,0.375,0.4,0.16666666666666666,0.16216216216216217,,,,0.10810810810810811,0.25,0.25,,0.08108108108108109,0.625,0.42857142857142855,0.7297297297297297,0.5394878378378379,0.5987600000000001,0.5377571428571428,0.2,6.592307692307691,24.936363636363637,0.32450331125827814,3.0,2.0,8.0,,,3.0,4.0,4.0,3.0,1.0,9.0,,4.0,12.0,12.0,,8.0,2.0,,3.0,1.0,2.0,1.0,,2.0,1.0,1.0,1.0,,2.0,6.0,3.0,,,,,1.0,0.36363636363636365,,0.36363636363636365,0.42857142857142855,0.5625,0.5625,,,,0.3333333333333333,0.14814814814814814,0.5,0.21621621621621623,0.25,0.25,1.0,,0.5,0.21428571428571427,,0.25,0.075,0.10344827586206896,0.3,2.0,1.0,,1.0,,,,,,,,,,1.0,,0.4,,,0.07142857142857142,2.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,0.25,0.5,0.09090909090909091,0.13636363636363635,0.6666666666666666,0.6666666666666666,1.0,0.125,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,
1641713,1610612763,GG Jackson,GG Jackson,1641713,MEM,4384.0,73,-16,150,153,64,58,20.0,303,10.0,20.0,5.0,9.0,2.0,6.0,,4.0,5.0,12.0,30.0,23.0,57.0,174,6.0,6.0,13.0,16.0,8.0,6.0,5.0,6.0,3.0,13.0,1.0,5.0,5.0,3.0,9,6.0,15,3.0,2.0,,,4.0,,,2.0,3.0,11.0,16.0,64,0.3333333333333333,0.4444444444444444,0.4,0.46153846153846156,0.42452830188679247,0.2857142857142857,0.475,0.3333333333333333,0.4339622641509434,0.2,0.15,0.5,36.57142857142857,0.12,0.1,0.1388888888888889,0.03333333333333333,0.13114754098360656,0.075,0.1111111111111111,0.041666666666666664,,0.2,0.08333333333333333,,0.17857142857142858,0.37735849056603776,0.5,0.5882352941176471,0.3,0.11320754716981132,0.3333333333333333,0.6666666666666666,0.5,0.07547169811320754,,,,0.09433962264150944,0.5555555555555556,0.42857142857142855,0.8113207547169812,0.573054716981132,0.58345,0.5523666666666668,0.2807017543859649,4.563333333333334,26.456521739130434,0.4266666666666667,6.0,4.0,18.0,3.0,,7.0,7.0,12.0,3.0,3.0,15.0,,8.0,16.0,12.0,9.0,18.0,4.0,,1.0,1.0,,2.0,,1.0,4.0,,1.0,3.0,,16.0,7.0,,,,,0.5714285714285714,0.30434782608695654,,0.30434782608695654,0.5,0.8333333333333334,0.8333333333333334,,,,1.0,0.13636363636363635,,0.33962264150943394,0.2222222222222222,0.2222222222222222,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,,0.2222222222222222,0.1206896551724138,0.2,0.2631578947368421,3.0,1.0,3.0,3.0,,4.0,,,2.0,,,,,1.0,,0.6,1.0,0.3333333333333333,0.047619047619047616,3.0,,,6.0,,1.0,1.0,,0.16666666666666666,,,0.037037037037037035,0.6,0.6,0.6666666666666666,,,,2.0,1.0,,,,,,,,,,,,True,,,,,,,,,,
1641851,1610612763,Timmy Allen,Timmy Allen,1641851,MEM,5346.0,89,-50,183,184,43,47,32.0,367,1.0,3.0,1.0,2.0,2.0,6.0,2.0,3.0,5.0,5.0,12.0,6.0,11.0,213,1.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,10.0,2.0,1.0,6.0,3.0,9,3.0,12,3.0,3.0,1.0,,2.0,,,8.0,12.0,4.0,2.0,43,0.2,0.2,0.4166666666666667,0.3333333333333333,0.2777777777777778,0.25,0.2894736842105263,0.25,0.3333333333333333,0.08333333333333333,,0.16666666666666666,9.417040358744394,0.11538461538461539,0.013157894736842105,0.11538461538461539,0.05128205128205128,0.11538461538461539,0.02608695652173913,,0.038461538461538464,0.07692307692307693,0.23076923076923078,,,0.1,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.4,,0.16666666666666666,0.6666666666666666,0.6666666666666666,,0.2777777777777778,0.5,0.5,0.5,0.5182666666666668,0.4833,0.6622375,0.18181818181818182,10.391666666666667,23.53333333333333,0.23497267759562843,1.0,,1.0,1.0,,,,1.0,,1.0,,,1.0,8.0,,,1.0,,,2.0,2.0,,,,,1.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,0.5,0.03225806451612903,0.16666666666666666,0.05555555555555555,,,,0.5,0.5,,,,0.05263157894736842,0.07692307692307693,,,1.0,,,,,,2.0,,,,,,,,,,,0.25,,,,,,,1.0,,,,,0.08333333333333333,,,,,,,,,1.0,1.0,,,,,,,,,,True,,,,,,,,,,
1641970,1610612763,Maozinha Pereira,Maozinha Pereira,1641970,MEM,3321.0,55,27,113,114,49,25,19.0,227,6.0,10.0,1.0,2.0,,,,,5.0,6.0,10.0,7.0,28.0,102,1.0,2.0,2.0,10.0,10.0,,,2.0,,6.0,1.0,2.0,6.0,5.0,13,4.0,17,1.0,,,,2.0,1.0,2.0,4.0,4.0,4.0,10.0,49,0.8333333333333334,0.8333333333333334,0.6,1.0,0.7058823529411765,0.7142857142857143,0.7368421052631579,0.7142857142857143,0.4117647058823529,,,,15.217391304347828,0.19230769230769232,0.058823529411764705,0.2,0.043478260869565216,0.19642857142857142,0.05263157894736842,,0.05,,0.16666666666666666,0.2222222222222222,0.2,0.17391304347826086,0.5882352941176471,0.6,0.6,0.8333333333333334,,,,,,,,,0.29411764705882354,0.5,0.2857142857142857,1.0,0.6424062500000001,0.5972999999999999,0.6752833333333333,0.35714285714285715,1.8700000000000003,29.542857142857144,0.4336283185840708,2.0,1.0,2.0,,,1.0,4.0,4.0,,1.0,6.0,2.0,5.0,2.0,12.0,,1.0,1.0,,2.0,2.0,,,,1.0,2.0,,,2.0,,5.0,3.0,1.0,1.0,,1.0,1.0,0.5714285714285714,0.4,0.6666666666666666,,0.75,0.75,,,,1.0,0.07142857142857142,0.2857142857142857,0.11764705882352941,0.5,0.5,1.0,,1.0,0.14285714285714285,,1.0,0.15789473684210525,0.25,0.21428571428571427,,4.0,,1.0,3.0,,,,1.0,,,,1.0,1.0,1.0,,,,0.5714285714285714,3.0,1.0,1.0,,1.0,2.0,1.0,,0.4,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6,0.6,1.0,0.5,1.0,1.0,,,,,2.0,1.0,0.5,,,,,,,True,,,,,,,,,,
1641998,1610612763,Trey Jemison,Trey Jemison,1641998,MEM,5011.0,84,-44,169,170,52,55,28.0,339,10.0,15.0,8.0,4.0,2.0,6.0,,,,12.0,21.0,,25.0,202,9.0,4.0,6.0,8.0,8.0,3.0,4.0,4.0,2.0,8.0,4.0,12.0,7.0,2.0,11,16.0,27,3.0,2.0,5.0,1.0,7.0,2.0,6.0,5.0,11.0,1.0,8.0,52,0.3333333333333333,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.5952380952380952,0.6666666666666666,,0.14285714285714285,0.2,,13.72549019607843,0.08,0.17142857142857143,0.15217391304347827,0.14285714285714285,0.1267605633802817,0.16326530612244897,0.16,0.05263157894736842,0.3333333333333333,0.09090909090909091,0.1,,0.16216216216216217,0.7142857142857143,0.6666666666666666,0.8333333333333334,0.4,0.2857142857142857,0.3333333333333333,0.3333333333333333,,,,,,,0.8888888888888888,0.6666666666666666,0.7142857142857143,0.5822952380952381,0.5664,0.5269333333333334,0.32,3.4285714285714284,,0.3076923076923077,3.0,,,,,,,1.0,7.0,,14.0,,,16.0,,,,,,,,,2.0,,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,,2.0,,,,,0.7777777777777778,0.7777777777777778,0.7777777777777778,,,,0.2857142857142857,0.21875,0.1111111111111111,,,,,,0.75,,,,0.047619047619047616,0.047619047619047616,0.56,6.0,,,,,,,,1.0,,,,1.0,,0.5,0.75,,,,,,,12.0,,2.0,,2.0,0.5,,0.07692307692307693,,,,,,,,,,,2.0,,,,1.0,2.0,1.0,,,,True,,,,,,,,,,
1631298,1610612763,Jack White,Jack White,1631298,MEM,3118.0,52,-26,107,105,16,23,16.0,212,,4.0,3.0,,,1.0,,1.0,2.0,,6.0,9.0,6.0,122,4.0,,,,,,,1.0,,3.0,1.0,2.0,4.0,1.0,5,3.0,8,2.0,2.0,,,1.0,1.0,1.0,2.0,2.0,,,16,,,,,0.2,,0.2,,0.6,,,,12.698412698412698,0.05,0.05405405405405406,0.16,0.034482758620689655,0.1111111111111111,0.045454545454545456,,,0.14285714285714285,0.1,,,0.23529411764705882,0.26666666666666666,,,,0.06666666666666667,,,,0.06666666666666667,,,,0.13333333333333333,0.75,,0.8666666666666667,0.56208,0.60985,0.517725,,4.15,24.744444444444444,0.14953271028037382,,2.0,7.0,,,2.0,2.0,,,,,,2.0,,6.0,,7.0,2.0,,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,,,1.0,1.0,0.2222222222222222,,0.2222222222222222,,,,,,,1.0,0.06666666666666667,,0.4666666666666667,0.2857142857142857,0.2857142857142857,1.0,,,1.0,,0.2857142857142857,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,0.14285714285714285,0.07692307692307693,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1630205,1610612763,Lamar Stevens,Lamar Stevens,1630205,MEM,3275.0,55,23,113,112,34,30,21.0,225,5.0,9.0,1.0,2.0,4.0,8.0,,3.0,2.0,9.0,20.0,7.0,27.0,99,1.0,3.0,3.0,12.0,8.0,3.0,4.0,5.0,4.0,11.0,,2.0,6.0,5.0,13,2.0,15,4.0,2.0,,,1.0,,,2.0,3.0,2.0,12.0,34,0.4444444444444444,0.5,0.45,1.0,0.4444444444444444,1.0,0.46551724137931033,1.0,0.25925925925925924,0.15,0.2222222222222222,0.125,21.58273381294964,0.16666666666666666,0.04878048780487805,0.2608695652173913,,0.20754716981132076,0.03225806451612903,,,,0.1875,0.2222222222222222,,0.3076923076923077,0.3333333333333333,0.5555555555555556,0.7142857142857143,0.2,0.2962962962962963,0.5,0.5714285714285714,0.75,0.1111111111111111,,,,0.07407407407407407,0.25,0.3333333333333333,0.5925925925925926,0.5115833333333333,0.5116333333333333,0.5656416666666666,0.4444444444444444,7.345000000000001,25.099999999999998,0.3008849557522124,2.0,1.0,5.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,10.0,6.0,,5.0,1.0,,1.0,1.0,,,,2.0,1.0,,1.0,,,4.0,2.0,2.0,2.0,,2.0,1.0,0.2857142857142857,0.6666666666666666,0.2857142857142857,1.0,0.25,0.25,,,,1.0,0.05263157894736842,0.2,0.18518518518518517,0.2,0.2,1.0,0.75,1.0,0.3333333333333333,0.5,0.2,0.06896551724137931,0.09090909090909091,0.07407407407407407,1.0,1.0,,,,,,,,,,,,,,1.0,,,0.16666666666666666,1.0,,,2.0,,2.0,,,0.3333333333333333,,0.2,,0.5,0.5,1.0,,,,,,,,1.0,,1.0,,,,,,,True,,,,,,,,,,
