EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,Fouls,Loose Ball Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,ShootingFouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,DefShortMidRangeReboundPct,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGA,PenaltyCorner3FGA,PenaltyFG3A,ShortMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,Turnovers,Blocked2s,BlockedAtRim,Blocks,LiveBallTurnoverPct,DefLongMidRangeReboundPct,Corner3Frequency,PenaltyCorner3Frequency,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,Corner3FGM,SecondChanceCorner3FGA,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,LongMidRangeFGM,Corner3Assists,ShortMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LostBallSteals,BlockedShortMidRange,DefCorner3ReboundPct,PenaltyCorner3FGM,Travels,PenaltyTurnovers,2pt And 1 Free Throw Trips,PenaltyCorner3Accuracy,on,SecondChanceCorner3FGM,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted3s,Fg3aBlocked,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,StepOutOfBoundsTurnovers,Clear Path Fouls,Transition Take Fouls,Transition Take Fouls Drawn,BlockedCorner3,DefensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,OffensiveGoaltends,HeaveMakes,HeaveAttempts
1628436,1610612738,Luke Kornet,Luke Kornet,1628436,BOS,224.0,4,10,8,7,2.0,15,1.0,1.0,1.0,1.0,2.0,2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,0.7959,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629674,1610612738,Neemias Queta,Neemias Queta,1629674,BOS,957.0,16,10,35,35,6.0,70,4.0,6.0,5.0,8.0,12.0,37,6.0,2.0,,0.6,1.0,0.625,0.625,0.6666666666666666,21.951219512195124,0.75,0.6666666666666666,1.0,0.5,0.75,0.541625,2.3625,3.0,13.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,3.0,4.0,3.0,1.0,11.0,1.0,4.0,1.0,1.0,1.0,3.0,5.0,8.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,1.0,0.1,0.4,0.14285714285714285,0.14285714285714285,0.11764705882352941,0.29411764705882354,0.3333333333333333,0.25,0.6666666666666666,0.2,0.3333333333333333,0.16666666666666666,1.0,0.25,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.62805,0.7795,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.08571428571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630573,1610612738,Sam Hauser,Sam Hauser,1630573,BOS,224.0,4,10,8,7,2.0,15,,,,2.0,3.0,2,,,,,,,0.3,0.3,50.0,,,,,0.6,0.50377,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,0.5,,0.3333333333333333,,0.4,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,2.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6,1.0,0.4,0.6,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,27.933333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631120,1610612738,JD Davison,JD Davison,1631120,BOS,873.0,15,17,32,32,5.0,64,1.0,1.0,1.0,3.0,5.0,28,2.0,1.0,,1.0,1.0,0.3333333333333333,0.4166666666666667,0.4166666666666667,18.91891891891892,0.16666666666666666,1.0,1.0,1.0,0.6666666666666666,0.5717083333333334,8.0,8.0,19.0,,,1.0,1.0,,1.0,,,,,1.0,1.0,2.0,,,,4.0,2.0,6.0,2.0,2.0,14.0,,,1.0,3.0,,4.0,,4.0,,,,1.0,,,,2.0,8.0,,1.0,,0.5,,0.5,,,,0.42857142857142855,,0.1111111111111111,,0.25,,,,,,,0.125,,0.16666666666666666,,,,,,0.5,1.0,,0.762975,,,,0.4,0.25,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,0.5,25.76666666666667,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.16666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641809,1610612738,Drew Peterson,Drew Peterson,1641809,BOS,1361.0,23,8,48,50,7.0,98,1.0,1.0,1.0,1.0,11.0,58,2.0,1.0,,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666,12.727272727272727,0.16666666666666666,1.0,1.0,1.0,1.0,0.621825,0.7,16.0,20.0,,,,,,,,,,3.0,,,3.0,,,,1.0,,1.0,,1.0,2.0,,,,1.0,,1.0,,1.0,,2.0,2.0,1.0,,,,3.0,16.0,,,1.5,0.75,1.5,0.75,,,,0.08333333333333333,,,,0.043478260869565216,,,,,,,,,,,,,,,,,,0.52005,,,0.2727272727272727,0.2727272727272727,0.3333333333333333,,3.0,4.0,3.0,5.0,9.0,4.0,3.0,1.0,0.6,0.6,0.8333333333333334,0.14285714285714285,,0.6666666666666666,0.75,0.75,1.0,0.75,25.36,1.0,,2.0,,,,1.0,,,,,,0.16666666666666666,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629004,1610612738,Svi Mykhailiuk,Svi Mykhailiuk,1629004,BOS,502.0,8,-8,18,20,2.0,38,,,,1.0,3.0,29,,1.0,,,,,0.5,0.5,15.0,,,,,0.6666666666666666,0.5486166666666666,13.0,,5.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,0.5,,0.1111111111111111,,,,,,,0.5,,0.3333333333333333,,,,,,,,0.6351,,,,,,,,,,1.0,2.0,3.0,,,1.0,0.5,0.5,0.6666666666666666,,,,,,,,23.85,2.0,,,,,,,,,,,,0.6666666666666666,,,,,,,1.0,,,,,,,,,,,1.0,1.0,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630202,1610612738,Payton Pritchard,Payton Pritchard,1630202,BOS,488.0,8,-9,16,18,2.0,34,,,1.0,2.0,2.0,30,,1.0,,,,0.5,0.3333333333333333,0.3333333333333333,16.666666666666668,,,,,0.3333333333333333,0.43211666666666665,12.85,8.0,1.0,,,,,,1.0,,,,,,1.0,,2.0,,1.0,,3.0,3.0,1.0,,9.0,,,,,,,,,,,,,,,,,8.0,,,,,,,0.5,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,0.4011,,,,,0.5,1.0,,1.0,,1.0,,1.0,,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,,,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630531,1610612738,Jaden Springer,Jaden Springer,1630531,BOS,984.0,16,-4,35,37,5.0,72,1.0,2.0,3.0,5.0,11.0,50,2.0,2.0,,0.3333333333333333,0.3333333333333333,0.6,0.75,0.7857142857142857,17.5,0.3333333333333333,0.5,0.5,,0.5,0.46973333333333334,7.5,11.0,14.0,,,1.0,1.0,2.0,3.0,2.0,,,,1.0,1.0,2.0,4.0,,,2.0,,2.0,,2.0,4.0,,,1.0,1.0,,2.0,,2.0,,2.0,1.0,1.0,1.0,2.0,1.0,2.0,11.0,,1.0,,1.0,,1.0,,,,0.1111111111111111,,0.16666666666666666,,0.13333333333333333,,,,,,,,,0.5,0.6666666666666666,0.6666666666666666,0.5,,,1.0,1.0,,0.6386,0.14285714285714285,0.16666666666666666,,0.18181818181818182,0.3142857142857143,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.2,,0.16666666666666666,1.0,1.0,1.0,1.0,26.4,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629052,1610612738,Oshae Brissett,Oshae Brissett,1629052,BOS,404.0,7,-2,13,15,1.0,28,,1.0,,1.0,3.0,21,,,,,,,0.75,0.75,14.285714285714285,0.5,,,,1.0,0.532,2.4,13.0,7.0,,,,1.0,,,,,,,,1.0,3.0,,,,1.0,,1.0,,1.0,2.0,,,1.0,,,1.0,,1.0,,,,,,,,3.0,13.0,,,,0.75,,0.75,,,,,,0.25,,0.16666666666666666,,,,,,,0.25,,,,,,,,0.5,,,0.532,,,,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,,,0.5,1.0,1.0,1.0,1.0,26.1,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630214,1610612738,Xavier Tillman,Xavier Tillman,1630214,BOS,245.0,4,-1,8,8,1.0,16,2.0,2.0,3.0,3.0,9.0,12,2.0,,,0.3333333333333333,0.3333333333333333,1.0,1.125,1.125,55.55555555555556,0.5,1.0,1.0,0.5,0.75,0.5104875,3.6333333333333333,8.0,,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,1.0,2.0,3.0,3.0,9.0,4.0,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,9.0,8.0,1.0,1.0,1.0,1.125,1.0,1.125,,,,,,,1.0,,0.3333333333333333,,,,1.0,,,,0.25,1.0,1.0,,1.0,1.0,0.5,1.0,,0.5104875,0.25,0.3333333333333333,0.2222222222222222,1.0,1.0,,,,1.0,1.0,3.0,,,1.0,1.0,1.0,0.25,,,,,,,,23.3,1.0,1.0,1.0,,,,1.0,,,,,,0.25,0.25,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
