EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,DefTwoPtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefTwoPtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,SecondChanceFtPoints,FTDefRebounds,DefensiveGoaltends,Defensive 3 Seconds Violations,DefFTReboundPct,LongMidRangePctAssisted,StepOutOfBoundsTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedLongMidRange,SecondChanceAtRimPctAssisted,Fg3aBlocked,Travels,Transition Take Fouls,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,Technical Free Throw Trips,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Corner3PctBlocked,Transition Take Fouls Drawn,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends,SecondChanceArc3PctAssisted,on,Blocked3s,BlockedArc3,3SecondViolations,Clear Path Fouls,BlockedCorner3,HeaveMakes
1626145,1610612764,Tyus Jones,Tyus Jones,1626145,WAS,1031.0,17,-21.0,37,35,10.0,14.0,4.0,72,2.0,1.0,1.0,2.0,3.0,2.0,5.0,1.0,2.0,2.0,5.0,2.0,5.0,10.0,56.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,5.0,2.0,3.0,3.0,2.0,1.0,9.0,1.0,3.0,3.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,10.0,0.5,0.5,0.5,0.4,0.4,0.4,0.5,0.5,0.5,29.26829268292683,1.0,0.0769230769230769,0.5,0.3333333333333333,0.0476190476190476,0.1428571428571428,0.6,0.2,0.3,0.6666666666666666,0.6666666666666666,0.5,0.5,0.4,0.4,0.5,0.5,0.5,0.3333333333333333,0.6666666666666666,0.7,0.4,0.556535,0.645875,0.6098166666666667,0.1,0.2,6.58,26.880000000000003,0.2702702702702703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1626153,1610612764,Delon Wright,Delon Wright,1626153,WAS,27350.0,456,-51.0,950,952,189.0,244.0,92.0,1902,35.0,3.0,10.0,14.0,40.0,11.0,31.0,4.0,7.0,34.0,84.0,14.0,38.0,134.0,1101.0,5.0,5.0,22.0,7.0,22.0,46.0,33.0,9.0,30.0,11.0,40.0,82.0,28.0,12.0,204.0,9.0,24.0,46.0,13.0,59.0,7.0,3.0,11.0,3.0,27.0,29.0,,,189.0,0.3235294117647059,0.3333333333333333,0.7857142857142857,0.3684210526315789,0.3783783783783784,0.4047619047619047,0.4508196721311475,0.4962962962962963,0.3114754098360656,13.708920187793426,0.6363636363636364,0.037037037037037,0.1206030150753768,0.1062355658198614,0.0286343612334801,0.0337078651685393,0.1216216216216216,0.2868852459016393,0.3278688524590163,0.35,0.4,0.4285714285714285,0.2540983606557377,0.3548387096774194,0.3548387096774194,0.7272727272727273,0.3,0.4,0.3448275862068966,0.2413793103448276,0.5983606557377049,0.3666666666666666,0.5015115702479338,0.47851875,0.5055706896551724,0.0916030534351145,,6.459523809523809,26.46578947368421,0.1989473684210526,19.0,1.0,5.0,1.0,9.0,3.0,7.0,1.0,1.0,1.0,3.0,24.0,1.0,2.0,8.0,8.0,3.0,8.0,33.0,2.0,1.0,11.0,42.0,31.0,10.0,1.0,4.0,22.0,1.0,35.0,28.0,7.0,1.0,4.0,1.0,4.0,2.0,12.0,22.0,1.0,1.0,1.0,5.0,3.0,12.0,4.0,8.0,2.0,6.0,8.0,3.0,33.0,2.0,4.0,0.4,0.4285714285714285,0.2,0.3636363636363636,0.4,0.4310344827586206,0.4,0.4852941176470588,0.1309523809523809,0.1142857142857142,0.125,0.2222222222222222,0.094017094017094,0.0189573459715639,0.0423728813559322,0.0277777777777777,0.0232558139534883,0.0704225352112676,0.1031746031746031,0.1081081081081081,0.1176470588235294,0.0166666666666666,0.375,0.5428571428571428,0.6129032258064516,0.2631578947368421,0.0737704918032786,0.1111111111111111,0.1428571428571428,0.0573770491803278,0.4285714285714285,0.4285714285714285,1.0,0.3333333333333333,0.1,1.0,1.0,0.25,0.5,0.4285714285714285,0.1290322580645161,0.0597014925373134,0.2462686567164179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1628398,1610612764,Kyle Kuzma,Kyle Kuzma,1628398,WAS,7756.0,129,-25.0,265,271,38.0,67.0,22.0,536,24.0,4.0,7.0,15.0,29.0,8.0,28.0,,3.0,34.0,63.0,10.0,31.0,116.0,320.0,7.0,,12.0,3.0,36.0,32.0,21.0,9.0,28.0,8.0,6.0,12.0,3.0,3.0,30.0,2.0,8.0,28.0,4.0,32.0,5.0,2.0,8.0,,15.0,19.0,,,38.0,0.5294117647058824,0.5625,0.7,0.3225806451612903,0.3225806451612903,0.5396825396825397,0.5212765957446809,0.58,0.3297872340425531,36.86006825938566,0.625,0.0259740259740259,0.1333333333333333,0.1908396946564885,0.03125,,0.1020408163265306,0.2553191489361702,0.3085106382978723,0.5172413793103449,0.5357142857142857,0.4,0.2978723404255319,0.2857142857142857,0.2857142857142857,0.625,0.5714285714285714,,0.4666666666666667,0.2,0.5851063829787234,0.2857142857142857,0.519747340425532,0.495175,0.5644866666666667,0.13,,7.077777777777778,26.367741935483878,0.1433962264150943,18.0,3.0,5.0,1.0,10.0,2.0,3.0,,,,,18.0,4.0,,9.0,6.0,,4.0,16.0,4.0,,2.0,6.0,5.0,1.0,,2.0,17.0,,,,,1.0,3.0,1.0,3.0,,4.0,4.0,,,,,7.0,13.0,,1.0,1.0,,1.0,1.0,16.0,,,,,0.5714285714285714,0.5,0.5714285714285714,0.4,0.6428571428571429,0.5,0.0317460317460317,0.0416666666666666,0.0344827586206896,,0.2394366197183098,0.0392156862745098,0.0465116279069767,,0.0444444444444444,0.2083333333333333,0.2258064516129032,0.3125,0.2727272727272727,,1.0,0.75,0.782608695652174,0.6111111111111112,0.1063829787234042,0.1,0.1,0.0319148936170212,0.6666666666666666,0.6666666666666666,1.0,0.75,,,,,0.7142857142857143,,0.1884057971014492,0.0775862068965517,0.1379310344827586,1.0,3.0,1.0,1.0,0.3,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1629655,1610612764,Daniel Gafford,Daniel Gafford,1629655,WAS,3258.0,54,6.0,112,109,32.0,23.0,13.0,221,9.0,5.0,2.0,,1.0,,,,,8.0,10.0,,,20.0,118.0,6.0,,2.0,,10.0,6.0,,,,,,,,,,4.0,5.0,11.0,6.0,17.0,1.0,,2.0,,4.0,4.0,,,32.0,0.625,0.8333333333333334,,,,0.8,0.8,0.8333333333333334,,10.9375,0.5,0.1379310344827586,0.1666666666666666,0.1666666666666666,0.1,0.0909090909090909,0.1304347826086956,0.9,0.1,,,,,,,,0.8333333333333334,,1.0,,0.9,,0.61329,0.530425,0.78855,0.0909090909090909,,2.65,,0.2857142857142857,8.0,4.0,2.0,,,,,,,,,4.0,4.0,,8.0,2.0,,2.0,6.0,4.0,,,,,,,2.0,6.0,1.0,2.0,2.0,,,1.0,,1.0,2.0,5.0,7.0,,,,,,1.0,1.0,6.0,2.0,3.0,6.0,4.0,6.0,,1.0,,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,,,,,0.1666666666666666,0.064516129032258,0.2,,0.0689655172413793,0.25,0.1904761904761904,,0.2857142857142857,0.5,0.6666666666666666,0.8888888888888888,0.8888888888888888,0.625,,,,,,,,0.8,,,,,1.0,,0.0909090909090909,0.4,0.3,,,,,,,1.0,2.0,2.0,1.0,0.25,,,,,,,,,,,,,,,,,,True,,,,,,
1629673,1610612764,Jordan Poole,Jordan Poole,1629673,WAS,4568.0,76,-13.0,164,165,52.0,38.0,11.0,329,8.0,,5.0,5.0,17.0,8.0,23.0,,3.0,12.0,27.0,8.0,23.0,52.0,204.0,1.0,,12.0,3.0,10.0,14.0,15.0,9.0,23.0,8.0,4.0,13.0,3.0,1.0,30.0,,1.0,3.0,,3.0,4.0,3.0,8.0,3.0,6.0,5.0,,,52.0,0.4166666666666667,0.4166666666666667,0.625,0.3478260869565217,0.3478260869565217,0.4444444444444444,0.48,0.5,0.46,33.5195530726257,0.5,,0.03125,0.04,,,0.0434782608695652,0.16,0.34,0.2941176470588235,0.3846153846153846,0.2,0.46,0.3478260869565217,0.3636363636363636,0.625,,,0.3333333333333333,0.2,0.62,0.3478260869565217,0.494987,0.4408,0.5043633333333334,0.0392156862745098,,6.740740740740741,28.139130434782604,0.3170731707317073,6.0,,3.0,1.0,2.0,,,,,,1.0,4.0,,,,6.0,1.0,1.0,16.0,,,4.0,9.0,7.0,2.0,,,2.0,,3.0,2.0,1.0,1.0,4.0,,1.0,,3.0,8.0,,,1.0,,1.0,2.0,1.0,,,,,,16.0,1.0,1.0,,0.3333333333333333,,0.5,,0.5,,0.5,0.1481481481481481,,0.2352941176470588,,0.0465116279069767,,,,,,0.0476190476190476,0.125,,,,0.75,0.75,0.6666666666666666,0.04,0.5,0.5,,,,,,,,,,0.6,0.3333333333333333,0.0714285714285714,,0.3076923076923077,,,,,,,,,,,,1.0,3.0,1.0,0.0434782608695652,0.0434782608695652,,,,,,,,,,,,,True,,,,,,
203488,1610612764,Mike Muscala,Mike Muscala,203488,WAS,6549.0,109,-59.0,229,225,39.0,52.0,19.0,454,6.0,3.0,1.0,3.0,4.0,4.0,18.0,1.0,3.0,7.0,11.0,6.0,23.0,33.0,280.0,3.0,2.0,2.0,3.0,10.0,4.0,18.0,,18.0,4.0,3.0,8.0,2.0,1.0,19.0,2.0,6.0,13.0,8.0,21.0,2.0,1.0,4.0,2.0,4.0,2.0,,,39.0,0.7142857142857143,1.0,1.0,0.2608695652173913,0.2608695652173913,0.6363636363636364,0.4705882352941176,0.4714285714285714,0.6764705882352942,15.354330708661417,0.5,0.0377358490566037,0.125,0.134020618556701,0.072072072072072,0.0526315789473684,0.088235294117647,0.1764705882352941,0.1176470588235294,0.75,0.75,1.0,0.5294117647058824,0.2222222222222222,0.2222222222222222,1.0,0.6,0.2,0.2,0.6,0.8529411764705882,0.2222222222222222,0.5365117647058824,0.544675,0.52044,0.0285714285714285,,5.218181818181819,25.67391304347826,0.1703056768558952,3.0,2.0,,1.0,1.0,2.0,5.0,,1.0,,,1.0,2.0,,5.0,1.0,,,2.0,4.0,,1.0,5.0,4.0,1.0,,6.0,7.0,,1.0,,1.0,,2.0,1.0,1.0,2.0,2.0,6.0,,1.0,,,,1.0,,,,,,,2.0,,,,,0.6666666666666666,0.5,0.4,0.2,0.4166666666666667,0.2,0.0909090909090909,0.1666666666666666,,,0.1428571428571428,0.1034482758620689,0.037037037037037,,0.1276595744680851,0.15,0.1428571428571428,0.125,0.2142857142857142,,,0.5,0.6,0.3333333333333333,0.0294117647058823,1.0,1.0,0.1470588235294117,0.4,0.4,1.0,0.6666666666666666,0.2,,,,,,0.0833333333333333,0.1515151515151515,0.0606060606060606,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1628963,1610612764,Marvin Bagley III,Marvin Bagley III,1628963,WAS,4839.0,81,-2.0,162,166,15.0,28.0,23.0,328,18.0,7.0,2.0,3.0,13.0,,,,,18.0,32.0,,,46.0,178.0,11.0,,2.0,,20.0,16.0,,,,,2.0,6.0,1.0,1.0,14.0,7.0,3.0,14.0,10.0,24.0,1.0,,7.0,,8.0,11.0,,,15.0,0.5555555555555556,0.9090909090909092,,,,0.5625,0.5625,0.6388888888888888,,22.63157894736842,0.1428571428571428,0.1147540983606557,0.081081081081081,0.1411764705882353,0.1136363636363636,0.05,0.0714285714285714,0.5625,0.40625,0.2307692307692307,0.3,0.3333333333333333,,,,,0.6363636363636364,,1.0,,0.5625,,0.5184312499999999,0.5270555555555556,0.54115,0.1944444444444444,,4.5625,,0.0925925925925925,15.0,6.0,2.0,,1.0,,,,,,,10.0,7.0,,17.0,2.0,,,4.0,14.0,,3.0,4.0,2.0,,2.0,3.0,9.0,2.0,1.0,,1.0,,6.0,1.0,1.0,,7.0,11.0,,3.0,,,3.0,7.0,,4.0,4.0,,4.0,2.0,4.0,,,,,0.6363636363636364,1.0,0.6363636363636364,1.0,0.6538461538461539,1.0,0.09375,,0.2307692307692307,,0.1875,0.1111111111111111,0.1612903225806451,0.1,0.1111111111111111,0.1764705882352941,0.2083333333333333,0.1428571428571428,0.1111111111111111,0.1818181818181818,0.5,0.8333333333333334,0.8333333333333334,0.6,0.03125,,,,,,,0.8571428571428571,,,,,1.0,,0.1944444444444444,0.3695652173913043,0.0869565217391304,3.0,2.0,,,0.5,,,1.0,,,,,2.0,,,,0.1111111111111111,,,,,,,,,,,,True,,,,,,
1629013,1610612764,Landry Shamet,Landry Shamet,1629013,WAS,11358.0,189,-11.0,382,388,40.0,55.0,36.0,770,16.0,1.0,1.0,3.0,7.0,9.0,32.0,1.0,4.0,18.0,32.0,17.0,48.0,98.0,446.0,1.0,5.0,3.0,7.0,28.0,8.0,51.0,,32.0,9.0,9.0,19.0,7.0,2.0,47.0,2.0,7.0,15.0,5.0,20.0,5.0,5.0,6.0,,18.0,14.0,,,40.0,0.7777777777777778,0.8235294117647058,1.0,0.3541666666666667,0.3541666666666667,0.5625,0.54375,0.5705882352941176,0.6,21.21212121212121,0.8333333333333334,0.0235294117647058,0.0875,0.0857142857142857,0.0276243093922651,0.0333333333333333,0.1034482758620689,0.2,0.0875,0.4285714285714285,0.6,1.0,0.4,0.28125,0.28125,1.0,0.1666666666666666,0.1666666666666666,0.1,0.4,0.8,0.28125,0.5374181250000001,0.53315,0.5357350000000001,0.0833333333333333,,7.825,25.53333333333333,0.1047120418848167,11.0,1.0,1.0,4.0,9.0,8.0,16.0,3.0,4.0,,1.0,11.0,1.0,3.0,11.0,3.0,4.0,4.0,22.0,2.0,,6.0,10.0,8.0,1.0,1.0,3.0,8.0,2.0,7.0,5.0,2.0,,1.0,,,,10.0,18.0,,,,4.0,3.0,7.0,1.0,1.0,,1.0,1.0,1.0,22.0,1.0,1.0,0.6,0.5714285714285714,1.0,1.0,0.9166666666666666,0.9,0.9166666666666666,0.9166666666666666,0.1875,0.25,0.2857142857142857,,0.0842105263157894,0.03125,,0.0833333333333333,0.025,0.0526315789473684,0.087719298245614,0.1052631578947368,0.0454545454545454,0.0512820512820512,1.0,0.6875,0.9166666666666666,0.6363636363636364,0.1125,0.4444444444444444,0.4444444444444444,0.2,0.5,0.5,1.0,1.0,0.6666666666666666,0.75,1.0,,1.0,0.25,0.1944444444444444,0.1122448979591836,0.2244897959183673,,,,,,1.0,,,1.0,,,,1.0,,,,0.0625,3.0,3.0,1.0,0.3,1.0,,,,,,,True,,,,,,
1630557,1610612764,Corey Kispert,Corey Kispert,1630557,WAS,22022.0,367,-37.0,768,766,153.0,195.0,75.0,1534,46.0,4.0,6.0,12.0,17.0,26.0,70.0,5.0,8.0,48.0,64.0,31.0,87.0,211.0,886.0,4.0,6.0,6.0,13.0,66.0,30.0,87.0,6.0,70.0,26.0,11.0,27.0,9.0,2.0,65.0,3.0,27.0,46.0,6.0,52.0,11.0,5.0,22.0,7.0,21.0,27.0,,1.0,153.0,0.6875,0.717391304347826,0.935483870967742,0.3563218390804598,0.3563218390804598,0.75,0.6258278145695364,0.65527950310559,0.5761589403973509,21.30384167636787,0.5,0.0153061224489795,0.1677018633540372,0.1242937853107344,0.0164835164835164,0.0273972602739726,0.1764705882352941,0.304635761589404,0.1125827814569536,0.7058823529411765,0.8571428571428571,0.5833333333333334,0.4635761589403973,0.3714285714285714,0.3823529411764705,0.9230769230769232,0.4,0.5,0.3157894736842105,0.4210526315789473,0.8807947019867549,0.3714285714285714,0.5456731788079472,0.5909125,0.5624473684210527,0.0993788819875776,0.0113636363636363,3.5171875000000004,26.26896551724138,0.19921875,36.0,4.0,4.0,,1.0,5.0,17.0,,1.0,,3.0,22.0,4.0,,10.0,4.0,4.0,4.0,24.0,4.0,,10.0,16.0,11.0,3.0,2.0,3.0,17.0,,3.0,2.0,1.0,1.0,11.0,1.0,6.0,1.0,15.0,28.0,2.0,2.0,,1.0,6.0,15.0,,2.0,1.0,1.0,2.0,2.0,24.0,1.0,,,0.3076923076923077,1.0,0.6666666666666666,0.4,0.5263157894736842,0.4545454545454545,0.5714285714285714,0.15625,0.1521739130434782,0.1764705882352941,,0.0880829015544041,0.0178571428571428,0.0109890109890109,,0.0218978102189781,0.1269841269841269,0.0707070707070707,0.064516129032258,0.1428571428571428,,1.0,0.782608695652174,0.9230769230769232,0.7222222222222222,0.0066225165562913,,,0.1125827814569536,0.2941176470588235,0.3125,1.0,1.0,0.1,,,,0.6666666666666666,0.375,0.2054794520547945,0.0473933649289099,0.1137440758293838,2.0,2.0,,,0.0869565217391304,,2.0,,,,0.25,3.0,3.0,,0.0344827586206896,0.0285714285714285,,1.0,5.0,,0.2631578947368421,0.2,0.0588235294117647,,,,,,True,,,,,,
1630264,1610612764,Anthony Gill,Anthony Gill,1630264,WAS,557.0,9,5.0,18,19,8.0,10.0,2.0,37,2.0,,2.0,,,,,,,2.0,2.0,,,5.0,17.0,,,2.0,,4.0,,,,,,,1.0,,,2.0,,1.0,1.0,,1.0,,,,,1.0,2.0,,,8.0,1.0,1.0,,,,1.0,1.0,0.8333333333333334,,15.0,,,0.1666666666666666,0.125,,,0.2,1.0,,,,,,,,,,,1.0,,1.0,,0.67545,,0.67545,,,1.75,,0.4444444444444444,2.0,,2.0,,,,,,,,,1.0,,,,2.0,,1.0,5.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,2.0,,,,,,,1.0,,,,,,5.0,,1.0,,,,1.0,,1.0,,0.8333333333333334,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
