EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,SecondChanceFG2A,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,FoulsDrawn,Loose Ball Fouls Drawn,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,OffThreePtRebounds,FTDefRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,FTOffRebounds,SelfOReb,OffFTReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Offensive Fouls,Technical Free Throw Trips,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls Drawn,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,Travels,Loose Ball Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,LongMidRangePctBlocked,OffLongMidRangeReboundPct,StepOutOfBoundsTurnovers,Transition Take Fouls Drawn,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,Transition Take Fouls,3SecondViolations,Clear Path Fouls,BlockedCorner3,Corner3PctBlocked,HeaveMakes
1626153,1610612764,Delon Wright,Delon Wright,1626153,WAS,216.0,4,6.0,7,6,2.0,1.0,13,2.0,2.0,7.0,1.0,3.0,1.0,4.0,1.0,3.0,9.0,1.0,1.0,1.0,2.0,25.0,1.0,0.5,1.0,1.0,0.4005,0.3547,7.95,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629013,1610612764,Landry Shamet,Landry Shamet,1629013,WAS,44.0,1,-3.0,1,1,,1.0,2,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629655,1610612764,Daniel Gafford,Daniel Gafford,1629655,WAS,44.0,1,-3.0,1,1,,1.0,2,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631157,1610612764,Ryan Rollins,Ryan Rollins,1631157,WAS,3953.0,66,57.0,147,149,69.0,16.0,296,11.0,22.0,123.0,2.0,8.0,3.0,11.0,,7.0,25.0,6.0,9.0,11.0,69.0,23.49397590361446,0.1666666666666666,0.1267605633802817,0.1578947368421052,0.44,0.485798,0.6429,5.85,0.4693877551020408,14.0,1.0,59.0,8.0,10.0,2.0,2.0,2.0,4.0,3.0,1.0,2.0,3.0,2.0,2.0,11.0,2.0,3.0,13.0,41.0,2.0,3.0,7.0,2.0,10.0,2.0,2.0,9.0,19.0,2.0,20.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,8.0,6.0,2.0,7.0,3.0,4.0,7.0,1.0,1.0,3.0,7.0,3.0,17.0,3.0,9.0,1.0,3.0,2.0,1.0,3.0,2.0,19.0,1.0,1.0,0.0909090909090909,0.1,0.5,0.6666666666666666,1.0,0.6666666666666666,0.5,1.0,0.2,0.56,1.0,0.4166666666666667,0.640625,1.1666666666666667,0.5588235294117647,0.12,0.0909090909090909,0.1818181818181818,1.0,0.0526315789473684,0.0857142857142857,0.0350877192982456,0.1428571428571428,0.2307692307692307,0.0416666666666666,0.1818181818181818,0.6666666666666666,0.4,0.8,0.8,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.04,0.12,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,0.3333333333333333,0.5,0.1666666666666666,1.0,0.52,0.6666666666666666,0.4672833333333333,0.2903225806451613,0.3214285714285714,0.1707317073170731,0.4634146341463415,27.03333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641731,1610612764,Bilal Coulibaly,Bilal Coulibaly,1641731,WAS,3878.0,65,55.0,145,146,67.0,16.0,291,2.0,12.0,123.0,1.0,2.0,1.0,3.0,,2.0,7.0,1.0,8.0,9.0,67.0,14.634146341463415,0.0277777777777777,0.1,,0.1052631578947368,0.6120447368421051,,2.1666666666666665,0.4620689655172413,,,56.0,7.0,10.0,,1.0,2.0,3.0,1.0,,3.0,5.0,1.0,2.0,8.0,4.0,7.0,,28.0,,,,2.0,3.0,2.0,4.0,,10.0,10.0,6.0,9.0,3.0,,5.0,3.0,1.0,1.0,,,6.0,1.0,2.0,2.0,,3.0,1.0,2.0,5.0,1.0,3.0,3.0,4.0,,,,,,5.0,2.0,3.0,5.0,3.0,10.0,,,0.625,0.625,0.75,0.5714285714285714,0.5,0.5714285714285714,0.6666666666666666,,0.6666666666666666,0.7368421052631579,,0.7142857142857143,0.7368421052631579,,0.7142857142857143,0.3684210526315789,0.0833333333333333,,0.6,,0.1764705882352941,0.0178571428571428,,0.0769230769230769,0.1739130434782608,0.1818181818181818,0.6,0.5263157894736842,0.7,0.7777777777777778,0.5,0.5,1.0,,0.2631578947368421,0.6,0.6,0.6666666666666666,1.0,,0.4285714285714285,0.6666666666666666,0.2857142857142857,0.5,0.8947368421052632,0.6,0.6813285714285715,,,,0.3571428571428571,25.071428571428573,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.1,0.25,0.0555555555555555,0.0666666666666666,0.5714285714285714,0.1052631578947368,0.5,0.5,1.0,0.2857142857142857,0.5,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630166,1610612764,Deni Avdija,Deni Avdija,1630166,WAS,429.0,7,17.0,17,17,13.0,,34,,6.0,15.0,,,,,,,,,1.0,1.0,13.0,41.17647058823529,,0.1666666666666666,,,0.5884571428571429,,8.083333333333334,0.7647058823529411,1.0,,12.0,4.0,4.0,,,1.0,1.0,,2.0,,,,,6.0,1.0,1.0,,15.0,,,,3.0,3.0,1.0,1.0,,9.0,8.0,4.0,3.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,,1.0,3.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,9.0,1.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,,1.0,1.0714285714285714,,1.125,1.0714285714285714,,1.125,0.1428571428571428,,,,,0.25,,,,0.5,,,0.5714285714285714,1.0,1.0,,,,0.2857142857142857,,,,,,,0.25,1.0,,,0.7142857142857143,,0.54135,0.1428571428571428,0.1666666666666666,,0.6,23.7,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,0.1428571428571428,1.0,1.0,1.0,0.25,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630264,1610612764,Anthony Gill,Anthony Gill,1630264,WAS,2694.0,45,66.0,101,101,44.0,10.0,202,4.0,15.0,68.0,4.0,3.0,,3.0,,3.0,6.0,5.0,6.0,11.0,44.0,20.535714285714285,0.238095238095238,0.1276595744680851,0.2142857142857142,0.2352941176470588,0.571514705882353,0.7464,3.206666666666666,0.4356435643564356,3.0,,48.0,7.0,11.0,2.0,3.0,1.0,4.0,2.0,,,2.0,,1.0,9.0,,2.0,5.0,23.0,2.0,,4.0,1.0,5.0,,1.0,2.0,4.0,14.0,4.0,,,4.0,2.0,,1.0,,,2.0,1.0,5.0,2.0,2.0,,3.0,2.0,1.0,3.0,,2.0,,1.0,,6.0,,2.0,1.0,4.0,1.0,3.0,4.0,4.0,4.0,,1.0,0.7777777777777778,1.0,,,,,0.6,0.5,0.2,0.5294117647058824,0.5,0.1666666666666666,0.575,0.5,0.2857142857142857,0.1176470588235294,0.0666666666666666,,1.0,0.1,0.0384615384615384,0.1212121212121212,0.1666666666666666,,,0.1111111111111111,1.0,0.6470588235294118,0.6363636363636364,0.7,0.5,0.5,1.0,,0.1176470588235294,,,,0.75,0.6666666666666666,0.6666666666666666,0.25,0.1666666666666666,,0.7647058823529411,,0.5652333333333334,0.1052631578947368,0.1176470588235294,0.1739130434782608,0.1739130434782608,27.3,,,,,2.0,,,,,0.0909090909090909,,0.1538461538461538,0.1818181818181818,0.7142857142857143,,,,,,,,,,1.0,1.0,0.2,0.1111111111111111,0.6666666666666666,0.1428571428571428,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629673,1610612764,Jordan Poole,Jordan Poole,1629673,WAS,292.0,5,,9,10,2.0,2.0,19,1.0,2.0,11.0,,2.0,,2.0,,2.0,4.0,,2.0,2.0,2.0,45.45454545454545,,0.5,,0.3333333333333333,0.4355166666666667,,10.4,0.2222222222222222,1.0,,4.0,,,,,,,,1.0,,1.0,,,,,1.0,3.0,3.0,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,1.0,,,,1.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,0.25,,,0.3333333333333333,,,,,0.5,,,,0.3333333333333333,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,0.3333333333333333,,,0.25,0.3333333333333333,,,25.4,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630215,1610612764,Jared Butler,Jared Butler,1630215,WAS,1056.0,18,18.0,37,39,31.0,3.0,76,2.0,3.0,32.0,,3.0,2.0,5.0,1.0,2.0,12.0,1.0,1.0,1.0,31.0,24.390243902439025,0.0833333333333333,0.0454545454545454,0.25,0.2222222222222222,0.5291555555555555,0.4857,4.866666666666667,0.8378378378378378,2.0,,5.0,1.0,1.0,,,,,1.0,,2.0,6.0,2.0,5.0,2.0,2.0,6.0,1.0,11.0,,,3.0,1.0,2.0,2.0,5.0,1.0,9.0,2.0,2.0,6.0,,,6.0,2.0,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,2.0,2.0,2.0,,,,,,,9.0,,,0.5,0.5,1.0,0.3333333333333333,0.4,0.3333333333333333,0.6666666666666666,,0.5,0.5555555555555556,1.5,0.5714285714285714,0.6111111111111112,1.5,0.6428571428571429,0.6666666666666666,,,1.0,,,,,,,,,0.1111111111111111,1.0,1.0,0.5,0.5,,,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,,,,,0.7142857142857143,0.4,0.7777777777777778,0.3333333333333333,0.4905642857142857,0.2222222222222222,0.6666666666666666,0.2727272727272727,0.8181818181818182,27.48333333333333,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630647,1610612764,Eugene Omoruyi,Eugene Omoruyi,1630647,WAS,2583.0,43,33.0,96,99,46.0,10.0,195,1.0,11.0,70.0,3.0,5.0,2.0,7.0,,3.0,16.0,6.0,9.0,13.0,46.0,24.074074074074076,0.2142857142857142,0.1538461538461538,0.2666666666666666,0.0588235294117647,0.5979235294117647,0.5319333333333334,2.2454545454545456,0.4791666666666667,8.0,,39.0,10.0,10.0,2.0,2.0,6.0,6.0,1.0,,2.0,6.0,1.0,3.0,11.0,2.0,6.0,7.0,35.0,3.0,2.0,8.0,7.0,7.0,1.0,3.0,4.0,21.0,10.0,12.0,6.0,,6.0,6.0,2.0,,2.0,2.0,3.0,2.0,4.0,5.0,3.0,2.0,3.0,2.0,1.0,4.0,,2.0,4.0,5.0,1.0,10.0,,5.0,,1.0,,1.0,1.0,1.0,21.0,,,0.4545454545454545,0.625,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.8235294117647058,1.0,0.85,0.7954545454545454,1.0,0.875,0.3529411764705882,,,0.75,0.1153846153846153,0.0833333333333333,0.1,,0.1,0.0588235294117647,0.1428571428571428,1.0,0.5882352941176471,1.0,1.0,1.0,1.0,,,0.3529411764705882,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6,1.0,0.3,0.3333333333333333,0.9411764705882352,0.3333333333333333,0.5786399999999999,0.2272727272727272,0.3125,0.2285714285714285,0.6,27.05,,,,,1.0,1.0,1.0,1.0,,,0.3333333333333333,0.0714285714285714,,0.5,,,,,,,,,,,,,0.2142857142857142,0.3333333333333333,,,,,,,,,,,,1.0,0.5,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
