EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,BadPassTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,FtPoints,PenaltyFG2A,PenaltyFG3M,PenaltyPoints,Fg2aBlocked,ShortMidRangeAssists,DefThreePtRebounds,BadPassSteals,PenaltyTurnovers,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,PenaltyPointsPct,SecondChanceAtRimFGM,LongMidRangeFGM,Corner3FGM,SecondChanceFG2M,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,OffThreePtRebounds,FTDefRebounds,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,AtRimPctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,DefLongMidRangeReboundPct,PenaltyAtRimFGM,PenaltyFG2M,HeaveAttempts,Loose Ball Fouls,PenaltyFg2Pct,PenaltyAtRimAccuracy,PenaltyCorner3FGM,PenaltyCorner3Accuracy,BlockedAtRim,NonShootingPenaltyNonTakeFouls,on,SecondChanceCorner3FGM,SecondChanceFtPoints,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls,Transition Take Fouls,Charge Fouls Drawn,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,LongMidRangePctBlocked,OffCorner3ReboundPct,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,3SecondViolations,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,Transition Take Fouls Drawn,BlockedCorner3
1628380,1610612759,Zach Collins,Zach Collins,1628380,SAS,904.0,15,9.0,33,31,4.0,4.0,64,3.0,5.0,1.0,3.0,4.0,1.0,6.0,9.0,1.0,12.0,31,1.0,8.0,4.0,1.0,3.0,3.0,2.0,1.0,6.0,2.0,4.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.6,0.1,35.13513513513514,0.3333333333333333,0.36363636363636365,0.2222222222222222,0.23529411764705882,0.14285714285714285,0.2,0.3333333333333333,0.3333333333333333,0.375,0.25,1.0,0.5,0.6,0.6,1.0,0.4,0.75,0.75,0.3333333333333333,0.1,1.0,0.6,0.49276,0.5547,0.1,0.1111111111111111,4.344444444444445,26.3,0.12121212121212122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628984,1610612759,Devonte' Graham,Devonte' Graham,1628984,SAS,1390.0,23,,47,50,10.0,4.0,97,,,,,,7.0,,,7.0,9.0,54,,,,7.0,1.0,3.0,1.0,,8.0,,2.0,2.0,,2.0,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,10.0,,,,0.6428571428571429,0.6428571428571429,1.0,17.307692307692307,0.5,0.13333333333333333,,0.08695652173913043,,,,0.25,,,,,,,,,,,,1.0,,1.0,0.5255785714285715,,,,,25.985714285714284,0.2127659574468085,15.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,6.0,3.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.3333333333333333,1.0,1.0,0.42857142857142855,0.54165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630200,1610612759,Tre Jones,Tre Jones,1630200,SAS,1039.0,17,-2.0,39,39,12.0,5.0,78,,1.0,,,2.0,2.0,,4.0,3.0,4.0,45,,,,2.0,4.0,5.0,3.0,,11.0,,1.0,3.0,,3.0,,1.0,,1.0,,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,12.0,,,,0.21428571428571427,0.25,0.42857142857142855,22.727272727272727,0.5,0.09090909090909091,,0.2,,,,,0.1111111111111111,,,0.14285714285714285,,,,0.2857142857142857,,,,0.2857142857142857,,0.5714285714285714,0.5360285714285714,0.5343,0.125,0.2,10.424999999999999,24.96666666666667,0.3076923076923077,1.0,1.0,,2.0,1.0,1.0,3.0,3.0,,1.0,1.0,1.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,,0.4,0.5,0.56608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.3333333333333333,0.3,0.3,0.25,0.5,0.5,0.5,0.5,0.14285714285714285,0.14285714285714285,1.0,0.2,0.2,0.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630561,1610612759,David Duke Jr.,David Duke Jr.,1630561,SAS,3081.0,51,6.0,107,109,20.0,11.0,216,5.0,8.0,1.0,1.0,1.0,4.0,7.0,12.0,6.0,26.0,122,1.0,10.0,4.0,4.0,3.0,5.0,1.0,,12.0,1.0,2.0,8.0,2.0,10.0,1.0,2.0,,1.0,1.0,2.0,,,3.0,,1.0,4.0,4.0,3.0,1.0,1.0,,,,,20.0,0.7142857142857143,0.8333333333333334,0.5833333333333334,0.6388888888888888,0.6842105263157895,0.3333333333333333,18.64406779661017,0.3333333333333333,0.06451612903225806,0.043478260869565216,0.1320754716981132,0.045454545454545456,0.07142857142857142,,0.07692307692307693,0.0625,0.125,,0.4444444444444444,0.625,0.625,0.8,0.05555555555555555,1.0,1.0,,0.2222222222222222,0.5,0.7777777777777778,0.5486055555555556,0.5748,0.05555555555555555,0.08333333333333333,6.333333333333333,25.3,0.18691588785046728,25.0,2.0,1.0,1.0,3.0,1.0,1.0,9.0,,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.3333333333333333,0.5,0.4622,1.0,3.0,2.0,,,,3.0,2.0,,2.0,,2.0,5.0,2.0,,,2.0,,,0.25,,,0.22727272727272727,0.15384615384615385,0.3333333333333333,0.16666666666666666,0.1111111111111111,,0.3333333333333333,,,0.07692307692307693,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,0.047619047619047616,0.06666666666666667,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,1.0,1.0,0.07692307692307693,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630577,1610612759,Julian Champagnie,Julian Champagnie,1630577,SAS,828.0,14,-7.0,28,29,4.0,2.0,57,2.0,2.0,,,,3.0,2.0,2.0,3.0,10.0,39,,4.0,,3.0,3.0,3.0,3.0,,6.0,,,,,,,,,,,,,,,,1.0,1.0,3.0,4.0,,2.0,,,,,4.0,1.0,1.0,1.0,0.7,0.7142857142857143,0.6,23.333333333333336,,,,,,,,,,,,0.4,1.0,1.0,1.0,,,,,0.6,,1.0,0.6243099999999999,,0.2857142857142857,0.5,0.9,24.866666666666664,0.14285714285714285,,1.0,,1.0,1.0,,1.0,3.0,,1.0,,,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,1.0,0.3333333333333333,0.54135,,,,,,1.0,3.0,,1.0,3.0,,,,,,,3.0,1.0,1.5,1.5,,,,,,,,,,,1.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630564,1610612759,RaiQuan Gray,RaiQuan Gray,1630564,SAS,1782.0,30,12.0,63,63,16.0,7.0,126,2.0,4.0,1.0,2.0,3.0,4.0,4.0,7.0,5.0,17.0,67,1.0,6.0,2.0,4.0,2.0,4.0,2.0,,10.0,1.0,1.0,2.0,1.0,3.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,,16.0,0.75,0.75,0.5714285714285714,0.7083333333333334,0.7083333333333334,0.4166666666666667,18.84057971014493,1.0,0.0625,0.06666666666666667,0.06060606060606061,0.037037037037037035,0.09090909090909091,,,0.16666666666666666,,,0.3333333333333333,0.5,0.6666666666666666,1.0,0.25,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.75,0.49804999999999994,,,,5.142857142857143,25.080000000000002,0.25396825396825395,13.0,3.0,2.0,1.0,3.0,2.0,1.0,9.0,,3.0,2.0,2.0,,1.0,1.0,0.6,0.6,0.75,0.75,1.0,0.6666666666666666,0.5,0.75,0.5158499999999999,1.0,,1.0,,,1.0,,1.0,1.0,3.0,1.0,,1.0,,,,3.0,1.0,0.75,0.75,0.14285714285714285,,0.058823529411764705,0.09090909090909091,,,0.08333333333333333,,0.5,,1.0,0.17647058823529413,1.0,,,1.0,8.0,,,,,,,,,1.0,1.3333333333333333,1.3333333333333333,,,,,,,,,,1.0,0.47058823529411764,2.0,2.0,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631123,1610612759,Jamaree Bouyea,Jamaree Bouyea,1631123,SAS,1880.0,31,12.0,64,65,6.0,6.0,129,2.0,3.0,,1.0,2.0,1.0,3.0,5.0,1.0,9.0,69,,2.0,4.0,1.0,1.0,3.0,,,8.0,,2.0,8.0,,8.0,,,,,,1.0,,,1.0,,6.0,7.0,,,,,,,,,6.0,0.3333333333333333,0.3333333333333333,0.6,0.75,0.75,0.16666666666666666,10.0,,0.1111111111111111,,0.22857142857142856,,,,0.125,,,,0.5,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,,0.6666666666666666,0.5671,,,,4.5,25.7,0.09375,21.0,1.0,,,1.0,,,3.0,,1.0,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,6.0,,,,,,,,,,0.35294117647058826,0.45454545454545453,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630572,1610612759,Sandro Mamukelashvili,Sandro Mamukelashvili,1630572,SAS,972.0,16,2.0,32,34,4.0,2.0,66,4.0,4.0,,,,4.0,4.0,4.0,4.0,12.0,35,,6.0,2.0,3.0,1.0,1.0,1.0,,2.0,,5.0,8.0,,8.0,,,,1.0,,,1.0,,1.0,,,1.0,1.0,2.0,,1.0,,,,,4.0,0.75,0.75,1.0,0.6875,0.6666666666666666,0.5,28.571428571428573,1.0,0.45454545454545453,,0.5,,,,0.3333333333333333,0.5714285714285714,,,0.5,1.0,1.0,0.75,,,,,0.5,,1.0,0.6690642857142857,,0.1111111111111111,0.2,1.075,34.65,0.125,12.0,1.0,,,1.0,,,3.0,,1.0,,,,,1.0,0.25,0.3333333333333333,0.25,0.25,1.0,,,0.3333333333333333,0.75835,2.0,,,,,,1.0,2.0,,4.0,,,3.0,,,,4.0,,1.0,1.0,,,0.6,0.5,0.6666666666666666,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631104,1610612759,Blake Wesley,Blake Wesley,1631104,SAS,1386.0,23,2.0,47,47,8.0,5.0,94,2.0,5.0,,,1.0,1.0,2.0,6.0,3.0,15.0,58,,,4.0,1.0,1.0,3.0,1.0,,8.0,,1.0,1.0,,1.0,,,,,,,,,,,2.0,3.0,4.0,5.0,1.0,3.0,,,,,8.0,,,0.3333333333333333,0.5555555555555556,0.6818181818181818,0.3333333333333333,21.56862745098039,,0.07692307692307693,,0.04,,,,,,,,0.5555555555555556,0.4,0.5,,0.1111111111111111,,,,0.1111111111111111,,0.8888888888888888,0.5284777777777777,,0.2727272727272727,0.375,2.9499999999999997,23.666666666666668,0.1702127659574468,13.0,,,,2.0,,1.0,6.0,,,2.0,1.0,1.0,,1.0,0.6666666666666666,0.6666666666666666,,,,,,,0.55275,1.0,,2.0,,1.0,,5.0,1.0,1.0,3.0,1.0,,,,,,3.0,1.0,0.75,0.75,0.16666666666666666,,,,,,0.2222222222222222,,0.5,0.5,,0.2,,,2.0,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,0.2,,,,,1.0,,,,,,,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631103,1610612759,Malaki Branham,Malaki Branham,1631103,SAS,202.0,3,-3.0,8,8,,2.0,16,,,,,,,,,1.0,,11,,,,,1.0,1.0,1.0,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.5055,0.5055,,,,23.2,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
