EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,LongMidRangeFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3A,PtsUnassisted3s,OffTwoPtRebounds,OffRebounds,SelfOReb,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SelfORebPct,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,LongMidRangeFGM,Corner3FGM,SecondChanceFG2M,PtsPutbacks,Arc3Assists,DefTwoPtRebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,SecondChanceFg2Pct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,LongMidRangeAssists,FTOffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,BlockedAtRim,RecoveredBlocks,PenaltyFg3Pct,OffFTReboundPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted,Loose Ball Fouls Drawn,SecondChanceFtPoints,FTDefRebounds,Charge Fouls,Defensive 3 Seconds Violations,DefFTReboundPct,SecondChanceTurnovers,PenaltyFtPoints,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffAtRimReboundPct,LongMidRangePctBlocked,Offensive Fouls Drawn,on,Loose Ball Fouls,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceCorner3FGM,Fg3aBlocked,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Travels,Blocked3s,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,HeaveAttempts,BlockedArc3,3SecondViolations,Transition Take Fouls,Transition Take Fouls Drawn
1626153,1610612748,Delon Wright,Delon Wright,1626153,MIA,1704.0,28,-16,57,56,13.0,11.0,5.0,113,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,8.0,77.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,5.0,3.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,13.0,0.5,0.5,1.0,0.25,0.25,1.0,1.0,0.5833333333333334,1.0,0.5714285714285714,1.0,0.6666666666666666,11.11111111111111,0.1,0.045454545454545456,0.5,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.5,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.5507666666666667,0.4526,0.14285714285714285,0.3333333333333333,0.25,3.9000000000000004,24.35,0.22807017543859648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1626179,1610612748,Terry Rozier,Terry Rozier,1626179,MIA,415.0,7,3,12,11,3.0,1.0,2.0,23,,1.0,,1.0,,1.0,,2.0,3.0,,3.0,2.0,3.0,,6.0,14.0,,2.0,,,,3.0,3.0,2.0,,,,,,,,,,1.0,,,,1.0,,,,,3.0,,,0.5,0.6666666666666666,0.6666666666666666,,,0.5,,0.5,,0.5,42.857142857142854,,,,0.16666666666666666,,,,0.16666666666666666,,,,0.5,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,,0.6666666666666666,0.6666666666666666,0.5154833333333333,0.5500166666666667,,,,8.366666666666667,26.399999999999995,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.75,0.75,0.2,0.14285714285714285,0.5,0.25,0.16666666666666666,0.5,0.5,1.0,1.0,0.3333333333333333,0.6674,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,1265.0,21,-16,41,41,2.0,,4.0,82,1.0,2.0,,,2.0,2.0,1.0,,,4.0,5.0,1.0,1.0,4.0,15.0,55.0,,,,4.0,4.0,3.0,,,1.0,1.0,2.0,,,1.0,5.0,1.0,4.0,5.0,1.0,1.0,,1.0,3.0,5.0,3.0,,2.0,0.5,0.6666666666666666,1.0,1.0,1.0,0.8,,0.9166666666666666,,0.9375,,0.16666666666666666,22.22222222222222,0.16666666666666666,0.26666666666666666,,0.3333333333333333,0.5,0.5,,0.3333333333333333,1.0,1.0,0.16666666666666666,,,,,,,0.5,,0.47375000000000006,,0.375,0.42857142857142855,,6.5,24.6,0.04878048780487805,1.0,1.0,,,,1.0,,,2.0,,,1.0,1.0,,,1.0,1.0,0.1,0.04,,,0.16666666666666666,1.0,,,,,0.6166,0.13333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.25,0.16666666666666666,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1629312,1610612748,Haywood Highsmith,Haywood Highsmith,1629312,MIA,2374.0,40,-11,82,80,17.0,10.0,9.0,162,1.0,1.0,,,,1.0,2.0,3.0,5.0,1.0,2.0,4.0,7.0,,14.0,99.0,,,,,2.0,12.0,5.0,3.0,,1.0,1.0,1.0,,,3.0,3.0,7.0,8.0,,,,,,,,,17.0,,,1.0,0.5714285714285714,0.5714285714285714,0.5,,0.7777777777777778,,0.7777777777777778,,0.7777777777777778,9.782608695652174,0.2,0.20588235294117646,,0.1111111111111111,1.0,1.0,,0.1111111111111111,,,0.2222222222222222,0.5555555555555556,0.6,0.6,1.0,,,0.8888888888888888,0.6,0.5338611111111111,,,,,6.25,26.32857142857143,0.2073170731707317,,,,,,,,,,,,,1.0,,,,,,0.02631578947368421,,,,,,,,,,,,,1.0,,,,4.0,,,,,,,,,,,,0.21052631578947367,,0.5,,0.3,,,,,0.5,0.5,1.0,,1.0,0.043478260869565216,0.058823529411764705,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1631306,1610612748,Cole Swider,Cole Swider,1631306,MIA,5207.0,87,-20,177,176,50.0,46.0,22.0,353,3.0,3.0,2.0,2.0,1.0,3.0,8.0,6.0,22.0,5.0,8.0,10.0,30.0,2.0,42.0,198.0,4.0,4.0,20.0,8.0,2.0,30.0,22.0,6.0,5.0,,5.0,,3.0,,10.0,3.0,6.0,7.0,1.0,,3.0,4.0,1.0,2.0,1.0,20.0,50.0,0.8,0.8,1.0,0.3333333333333333,0.3333333333333333,0.625,1.0,0.5263157894736842,0.8333333333333334,0.5384615384615384,0.8333333333333334,0.7894736842105263,23.152709359605915,0.08571428571428572,0.07792207792207792,0.125,0.07894736842105263,1.0,1.0,0.6666666666666666,0.07894736842105263,0.3333333333333333,0.3333333333333333,0.21052631578947367,0.5789473684210527,0.2727272727272727,0.2727272727272727,1.0,0.16666666666666666,1.0,0.868421052631579,0.2727272727272727,0.5306000000000001,0.533575,0.02564102564102564,0.1111111111111111,0.47619047619047616,8.2625,25.833333333333332,0.2824858757062147,,2.0,,,5.0,1.0,,1.0,,8.0,,,1.0,,,,,,,,,0.05263157894736842,,,,,0.4166666666666667,0.444825,,,1.0,4.0,,,,3.0,5.0,3.0,3.0,8.0,,,1.0,,1.0,,0.625,0.07142857142857142,,0.09090909090909091,0.1,0.07407407407407407,1.0,0.5,0.5,1.0,0.5,0.5,1.0,,,,,,1.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.5,0.25,1.0,0.5,0.25,0.6666666666666666,0.4,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1628997,1610612748,Caleb Martin,Caleb Martin,1628997,MIA,1783.0,30,-7,59,59,15.0,7.0,8.0,118,3.0,4.0,1.0,2.0,,1.0,1.0,,4.0,5.0,8.0,,5.0,,10.0,68.0,1.0,2.0,2.0,6.0,4.0,,4.0,,2.0,1.0,3.0,,1.0,,7.0,2.0,4.0,5.0,1.0,1.0,,,2.0,,,2.0,15.0,0.6,0.6,,,,0.625,0.5,0.38461538461538464,0.5,0.38461538461538464,0.5,0.38461538461538464,23.52941176470588,0.15384615384615385,0.15384615384615385,,0.3076923076923077,0.75,1.0,0.6666666666666666,0.07692307692307693,,,0.07692307692307693,0.3076923076923077,,,,1.0,0.5,0.6923076923076923,,0.5295346153846154,0.6804,,,0.2,10.0375,25.380000000000003,0.2542372881355932,1.0,3.0,,,,2.0,,,4.0,,,,1.0,1.0,,1.0,1.0,,0.030303030303030304,,0.16666666666666666,0.23076923076923078,0.5,,,,,,0.4,1.0,2.0,,2.0,,1.0,2.0,3.0,,1.0,3.0,,,,,,1.0,1.0,0.15384615384615385,,,0.16666666666666666,0.18181818181818182,,0.6666666666666666,0.6666666666666666,0.5,,,,1.0,1.0,0.05263157894736842,0.06666666666666667,0.3333333333333333,,,,,,1.0,,,,2.0,,,1.0,,,,,,,,,,2.0,0.25,0.25,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1631170,1610612748,Jaime Jaquez Jr.,Jaime Jaquez Jr.,1631170,MIA,831.0,14,-24,26,29,3.0,1.0,3.0,55,2.0,4.0,,,2.0,4.0,1.0,,2.0,4.0,9.0,,3.0,,8.0,41.0,,2.0,,6.0,2.0,,2.0,,,,,,,,,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,,,,3.0,0.75,0.75,,,,0.4444444444444444,,0.3333333333333333,,0.3333333333333333,,0.25,41.37931034482759,0.2,0.09090909090909091,,0.3333333333333333,0.5,0.5,1.0,0.3333333333333333,0.5,0.5,0.08333333333333333,0.16666666666666666,,,,,,0.5833333333333334,,0.5549708333333333,0.44355000000000006,,,,4.6,25.766666666666666,0.11538461538461539,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,0.08333333333333333,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
202710,1610612748,Jimmy Butler,Jimmy Butler,202710,MIA,728.0,12,-8,21,19,2.0,,3.0,40,1.0,1.0,,,,2.0,,,2.0,1.0,4.0,,2.0,2.0,4.0,28.0,,,,2.0,,,2.0,,,2.0,2.0,1.0,,,6.0,1.0,1.0,2.0,,,,,2.0,2.0,1.0,,2.0,1.0,1.0,,,,0.25,,0.16666666666666666,,0.2857142857142857,,0.3333333333333333,29.166666666666668,0.16666666666666666,0.125,,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,,,,,,0.5,,0.44169166666666665,,0.14285714285714285,0.2,,9.0,25.85,0.09523809523809523,,1.0,,,,,,,,,,,1.0,,,,,,0.07142857142857142,,,0.16666666666666666,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.2,,,,,,,,,1.0,0.125,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1628418,1610612748,Thomas Bryant,Thomas Bryant,1628418,MIA,859.0,14,4,28,26,4.0,14.0,4.0,54,1.0,1.0,,,,,,,1.0,1.0,1.0,,1.0,4.0,6.0,26.0,,,,,2.0,,1.0,,1.0,1.0,2.0,,,1.0,5.0,1.0,5.0,6.0,1.0,1.0,2.0,3.0,2.0,4.0,2.0,,4.0,,,,,,1.0,,0.5,,0.75,,0.5,15.15151515151515,0.14285714285714285,0.3076923076923077,,0.5,1.0,1.0,,,,,,0.5,,,,,,1.0,,0.5171,,0.5,0.6666666666666666,,2.7,25.4,0.14285714285714285,,,,,,,,,2.0,,,1.0,1.0,,,,1.0,0.16666666666666666,0.07692307692307693,0.16666666666666666,,,,,,,,,0.3333333333333333,,,,,,1.0,3.0,,1.0,,1.0,,,,,,,,0.5,,,0.75,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1631288,1610612748,Jamal Cain,Jamal Cain,1631288,MIA,2815.0,47,-4,98,98,37.0,46.0,12.0,196,1.0,2.0,,1.0,3.0,6.0,2.0,3.0,5.0,5.0,10.0,4.0,7.0,2.0,24.0,103.0,3.0,7.0,12.0,4.0,6.0,9.0,5.0,3.0,,2.0,2.0,,,,6.0,3.0,6.0,9.0,1.0,,3.0,3.0,2.0,3.0,2.0,12.0,37.0,0.4,0.5,0.75,0.5714285714285714,0.5714285714285714,0.5,0.42857142857142855,0.6470588235294118,0.6,0.6666666666666666,0.6,0.4117647058823529,18.749999999999996,0.14285714285714285,0.13636363636363635,0.2,0.11764705882352941,0.5,0.5,1.0,0.35294117647058826,0.5,0.6,0.11764705882352941,0.29411764705882354,0.6,0.6,0.6666666666666666,0.1,,0.5294117647058824,0.6,0.48032941176470584,0.43616,0.1111111111111111,0.18181818181818182,0.5,9.36,25.157142857142862,0.37755102040816324,1.0,2.0,,,2.0,3.0,,,4.0,3.0,3.0,2.0,3.0,2.0,,0.3333333333333333,0.5,0.14285714285714285,0.075,0.2222222222222222,0.3333333333333333,0.11764705882352941,0.3333333333333333,,,,0.2,0.4338333333333333,0.16666666666666666,,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,,1.0,,,,0.3333333333333333,0.6666666666666666,0.13043478260869565,,,0.16666666666666666,0.125,0.3333333333333333,0.5,0.5,,0.5,0.5,1.0,,1.0,0.038461538461538464,0.043478260869565216,0.2222222222222222,,,1.0,2.0,2.0,,,1.0,,,,,1.0,,,0.6666666666666666,,,,0.1,,1.0,1.0,0.1,,0.16666666666666666,,,2.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
