EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,SecondChanceFg3Pct,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,Fg2aBlocked,LostBallSteals,Charge Fouls,NonShootingFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,OffLongMidRangeReboundPct,DefCorner3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PtsPutbacks,OffThreePtRebounds,FTDefRebounds,Blocked3s,BlockedArc3,BlockedShortMidRange,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceFtPoints,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,OffAtRimReboundPct,OffCorner3ReboundPct,Loose Ball Fouls Drawn,SecondChanceArc3FGM,LostBallOutOfBoundsTurnovers,BlockedCorner3,SecondChanceArc3Accuracy,SecondChanceTurnovers,3SecondViolations,LongMidRangeAssists,LostBallTurnovers,Technical Free Throw Trips,LongMidRangePctAssisted,3pt And 1 Free Throw Trips,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Defensive 3 Seconds Violations,SecondChanceArc3PctAssisted,on,Fg3aBlocked,FTOffRebounds,Transition Take Fouls,Charge Fouls Drawn,Transition Take Fouls Drawn,DefensiveGoaltends,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,HeaveAttempts,Clear Path Fouls,BlockedLongMidRange,OffensiveGoaltends
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,2307.0,38,24,77,76,28.0,15.0,11.0,153,3.0,3.0,1.0,1.0,3.0,5.0,2.0,3.0,1.0,6.0,1.0,4.0,8.0,11.0,1.0,6.0,12.0,31,79,3.0,4.0,6.0,1.0,3.0,1.0,4.0,3.0,8.0,6.0,10.0,3.0,6.0,1.0,2.0,4.0,6.0,3.0,1.0,2.0,16.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,11.0,14.0,2.0,5.0,2.0,8.0,28.0,1.0,0.375,0.375,0.16666666666666666,0.25,0.16666666666666666,0.7272727272727273,0.75,0.3333333333333333,0.5588235294117647,0.75,0.35714285714285715,0.7045454545454546,0.75,0.5,0.35294117647058826,27.586206896551726,0.045454545454545456,0.025,0.16666666666666666,0.17647058823529413,1.0,1.0,0.6666666666666666,0.29411764705882354,0.6,0.6,0.3333333333333333,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.35294117647058826,0.16666666666666666,0.16666666666666666,0.25,1.0,1.0,0.5714285714285714,0.25,0.5294117647058824,0.16666666666666666,0.5162470588235294,0.5660666666666666,0.4745571428571429,0.3181818181818182,0.35714285714285715,0.25,0.1935483870967742,0.25806451612903225,9.363636363636365,27.766666666666662,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1626220,1610612756,Royce O'Neale,Royce O'Neale,1626220,PHX,2913.0,49,37,99,95,39.0,22.0,17.0,194,1.0,2.0,1.0,2.0,,2.0,,,1.0,9.0,,1.0,1.0,4.0,4.0,12.0,2.0,16,93,1.0,2.0,5.0,,,,1.0,2.0,2.0,2.0,,,9.0,1.0,6.0,2.0,8.0,1.0,1.0,5.0,18.0,7.0,9.0,10.0,,,1.0,,1.0,2.0,,1.0,2.0,,1.0,,2.0,39.0,,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.25,0.5,,0.4375,0.5,,0.47058823529411764,0.5,0.5,0.75,15.65217391304348,0.2413793103448276,0.18,0.15384615384615385,0.125,0.5,0.5,1.0,0.125,,,,,,,0.5625,0.1111111111111111,0.1111111111111111,0.4,0.5,1.0,1.0,,0.875,0.1111111111111111,0.55119375,0.600925,0.55785,0.058823529411764705,0.2,,0.3125,0.125,4.45,25.624999999999996,0.3939393939393939,3.0,3.0,1.0,1.0,2.0,1.0,3.0,12.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.047619047619047616,0.09523809523809523,0.02127659574468085,0.14285714285714285,0.3076923076923077,0.3333333333333333,0.125,0.09090909090909091,1.0,0.1875,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1628960,1610612756,Grayson Allen,Grayson Allen,1628960,PHX,3076.0,51,3,102,100,25.0,13.0,16.0,202,1.0,2.0,,,,2.0,,,8.0,12.0,2.0,3.0,1.0,4.0,8.0,17.0,2.0,28,104,,,,1.0,1.0,2.0,6.0,2.0,10.0,2.0,,3.0,12.0,8.0,1.0,1.0,2.0,1.0,,1.0,5.0,,4.0,5.0,,1.0,1.0,1.0,,3.0,,2.0,2.0,,,,8.0,24.0,,1.0,1.0,0.47058823529411764,0.3333333333333333,0.47058823529411764,0.25,,1.0,0.6190476190476191,,0.5714285714285714,0.6363636363636364,,0.625,0.8095238095238095,19.166666666666668,,0.07142857142857142,,0.09523809523809523,0.5,1.0,1.0,0.09523809523809523,,,,,,,0.5714285714285714,0.6666666666666666,0.6666666666666666,,,,0.42857142857142855,0.6666666666666666,0.9047619047619048,0.6666666666666666,0.5483880952380953,0.53385,0.5637071428571429,,,,,0.35714285714285715,4.875000000000001,25.9,0.24509803921568626,,5.0,,,1.0,,1.0,21.0,,1.0,4.0,1.0,,1.0,,,,,,,,0.875,,,0.030303030303030304,0.11764705882352941,0.01639344262295082,,,,0.1111111111111111,,,0.23809523809523808,,,,0.875,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.25,0.5,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1629626,1610612756,Bol Bol,Bol Bol,1629626,PHX,3846.0,64,-7,132,130,46.0,43.0,16.0,262,3.0,3.0,2.0,2.0,8.0,12.0,,2.0,,3.0,,,11.0,17.0,1.0,5.0,,25,144,4.0,6.0,8.0,4.0,5.0,,,,8.0,20.0,2.0,,3.0,,,,,,,,,13.0,18.0,22.0,1.0,1.0,3.0,1.0,2.0,4.0,,,,,,,8.0,46.0,,0.9090909090909091,1.0,0.2,,0.2,0.6470588235294118,0.6666666666666666,0.8,0.5681818181818182,0.6666666666666666,0.8,0.5681818181818182,0.6666666666666666,0.8,0.22727272727272727,16.666666666666668,0.3023255813953488,0.22077922077922077,0.375,0.13636363636363635,1.0,1.0,0.6666666666666666,0.5454545454545454,0.6666666666666666,0.6666666666666666,1.0,0.09090909090909091,,,0.13636363636363635,,,0.3333333333333333,1.0,0.5,,,0.36363636363636365,,0.45714545454545463,0.5348,0.44496,,,,0.32,0.32,9.111764705882353,25.18,0.3484848484848485,1.0,2.0,,,,,,3.0,,3.0,4.0,4.0,1.0,1.0,,2.0,2.0,5.0,3.0,6.0,5.0,1.0,,0.6666666666666666,0.07692307692307693,0.11764705882352941,0.06060606060606061,0.15,0.23809523809523808,0.3333333333333333,0.125,0.1,0.8333333333333334,0.09090909090909091,0.5,0.5,1.0,,,,,,1.0,1.0,,,1.0,,,,,,0.1,0.2,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,0.5,0.037037037037037035,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1630240,1610612756,Saben Lee,Saben Lee,1630240,PHX,11097.0,185,15,379,378,136.0,104.0,45.0,757,13.0,28.0,,1.0,5.0,10.0,,1.0,1.0,6.0,,,18.0,39.0,2.0,16.0,29.0,71,400,,1.0,5.0,10.0,18.0,,2.0,16.0,36.0,18.0,18.0,,6.0,1.0,20.0,10.0,30.0,7.0,3.0,13.0,70.0,9.0,22.0,31.0,,4.0,8.0,2.0,7.0,13.0,1.0,27.0,39.0,1.0,19.0,,36.0,135.0,1.0,0.5,0.5,0.125,,0.125,0.46153846153846156,,0.5555555555555556,0.38181818181818183,,0.5,0.4797297297297297,0.35714285714285715,0.5806451612903226,0.2909090909090909,19.248826291079812,0.08823529411764706,0.11282051282051282,0.06818181818181818,0.509090909090909,0.4642857142857143,0.5652173913043478,0.6923076923076923,0.18181818181818182,0.5,0.625,,0.01818181818181818,,,0.10909090909090909,0.16666666666666666,0.16666666666666666,0.25,,,,,0.8,0.16666666666666666,0.5678454545454545,0.483,0.6003425000000001,0.2602739726027397,0.3333333333333333,,0.07042253521126761,0.5070422535211268,3.4153846153846157,24.56875,0.35883905013192613,1.0,10.0,,2.0,1.0,,3.0,6.0,7.0,3.0,13.0,9.0,2.0,7.0,1.0,4.0,4.0,2.0,1.0,3.0,3.0,1.0,,0.5,0.034482758620689655,0.13978494623655913,0.054878048780487805,0.05,0.1111111111111111,0.07692307692307693,0.16216216216216217,0.07407407407407407,1.0,0.18181818181818182,0.1,0.1,1.0,1.0,0.5,,,0.25,7.0,13.0,2.0,7.0,6.0,,1.0,0.1794871794871795,0.17857142857142858,,0.05263157894736842,0.65,0.5384615384615384,0.1,,6.0,,1.0,1.0,1.0,,0.07792207792207792,0.038461538461538464,5.0,1.0,1.0,1.0,2.0,1.0,0.2,0.030303030303030304,0.16,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
201152,1610612756,Thaddeus Young,Thaddeus Young,201152,PHX,197.0,3,-4,7,8,6.0,4.0,,15,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,2,9,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,2.0,,,,2.0,6.0,,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,0.5,,0.5,,28.57142857142857,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,0.7002,,0.7002,,,,,1.0,1.3,,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1629006,1610612756,Josh Okogie,Josh Okogie,1629006,PHX,1518.0,25,3,56,58,41.0,31.0,5.0,114,,,,,1.0,2.0,,,2.0,4.0,1.0,3.0,1.0,2.0,2.0,5.0,2.0,10,51,,,5.0,,,1.0,4.0,2.0,5.0,2.0,,3.0,4.0,2.0,,,,,,,,,3.0,5.0,,1.0,1.0,1.0,1.0,1.0,,3.0,2.0,,1.0,,5.0,41.0,,1.0,1.0,0.4,0.25,0.4,0.5,,,0.5714285714285714,1.5,0.375,0.625,1.25,0.5,0.7142857142857143,14.516129032258064,,0.0967741935483871,,,,,,0.2857142857142857,0.5,0.5,1.0,,,,0.5714285714285714,0.5,0.5,,,,0.75,0.3333333333333333,0.7142857142857143,0.5,0.48510000000000003,0.52845,0.5072625,0.125,0.3333333333333333,,0.5,0.5,10.3,25.22,0.7321428571428571,,1.0,,,1.0,1.0,1.0,3.0,,1.0,3.0,2.0,,2.0,1.0,,,2.0,1.0,3.0,2.0,0.5,1.0,,0.08333333333333333,0.1875,0.08333333333333333,,,,0.23076923076923078,,0.6666666666666666,0.14285714285714285,,,,0.5,,,,1.0,,,1.0,,1.0,,,,,,,,,0.25,,1.0,,1.0,,1.0,,0.08333333333333333,0.14285714285714285,2.0,,,,1.0,,,0.2,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1629234,1610612756,Drew Eubanks,Drew Eubanks,1629234,PHX,4446.0,74,-10,152,150,68.0,44.0,23.0,302,7.0,11.0,3.0,5.0,1.0,4.0,,,,,,,8.0,15.0,,,7.0,23,159,3.0,5.0,8.0,2.0,4.0,,,3.0,7.0,12.0,4.0,,,,3.0,1.0,4.0,1.0,,,9.0,2.0,12.0,22.0,1.0,3.0,4.0,2.0,1.0,2.0,,5.0,7.0,1.0,4.0,,7.0,68.0,,0.75,0.8571428571428571,,,,0.5333333333333333,0.6,0.5,0.5333333333333333,0.6,0.5,0.6388888888888888,0.6666666666666666,0.7,,12.429378531073446,0.046511627906976744,0.13333333333333333,,0.7333333333333333,0.6363636363636364,0.7,0.7142857142857143,0.26666666666666666,0.25,0.25,1.0,,,,,,,1.0,0.6,0.3333333333333333,,,0.7333333333333333,,0.5549666666666667,0.5128600000000001,0.61755,0.2222222222222222,0.2222222222222222,,0.34782608695652173,0.30434782608695654,3.8866666666666663,,0.4473684210526316,,,,,,,,,3.0,7.0,8.0,10.0,1.0,2.0,,1.0,1.0,5.0,3.0,5.0,1.0,,,0.25,0.1590909090909091,0.25,0.12345679012345678,0.10526315789473684,0.05555555555555555,0.16666666666666666,0.28,0.16666666666666666,0.2,,,,,,,,,,2.0,3.0,,1.0,2.0,,,0.06666666666666667,0.09090909090909091,0.09090909090909091,0.14285714285714285,0.75,0.6666666666666666,,2.0,3.0,2.0,,,2.0,0.5,0.08108108108108109,0.045454545454545456,2.0,,,,,,,0.2857142857142857,0.13333333333333333,,,1.0,,,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,
203994,1610612756,Jusuf Nurkic,Jusuf Nurkic,203994,PHX,2209.0,37,19,74,76,8.0,8.0,7.0,150,1.0,3.0,,,1.0,1.0,,,1.0,1.0,,,2.0,4.0,1.0,1.0,6.0,13,85,1.0,1.0,2.0,,,,,3.0,3.0,2.0,2.0,,1.0,1.0,5.0,2.0,7.0,2.0,,4.0,16.0,4.0,8.0,10.0,,2.0,3.0,,4.0,7.0,1.0,7.0,10.0,,3.0,,3.0,8.0,,0.5,0.5,1.0,,1.0,0.5,1.0,,0.7,1.0,,0.65,1.0,0.75,0.2,16.049382716049383,0.19047619047619047,0.21621621621621623,,0.6,0.3333333333333333,0.5,1.0,0.2,1.0,1.0,,,,,0.2,1.0,1.0,,,,,,0.8,1.0,0.48721000000000003,0.4152,,0.375,0.42857142857142855,,0.15384615384615385,0.23076923076923078,4.725,26.1,0.10810810810810811,,,,,,,,3.0,,1.0,4.0,2.0,,,,1.0,1.0,5.0,4.0,5.0,4.0,1.0,,0.3333333333333333,0.1,0.25,0.08333333333333333,0.25,0.2857142857142857,0.5,0.2857142857142857,,0.8,,,,,1.0,,,,,,,,1.0,,,2.0,0.25,0.3333333333333333,,,,,,,1.0,,,,1.0,,0.07142857142857142,0.1,,,1.0,1.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,
1628962,1610612756,Udoka Azubuike,Udoka Azubuike,1628962,PHX,1682.0,28,-6,60,58,24.0,30.0,5.0,118,2.0,2.0,1.0,1.0,,1.0,,,,,,,2.0,3.0,,,,4,62,1.0,1.0,2.0,,,,,,,2.0,2.0,,,,2.0,,2.0,,,,4.0,4.0,8.0,11.0,,,,,2.0,3.0,,1.0,,,,,,24.0,,0.5,0.5,,,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,,4.615384615384615,0.2222222222222222,0.21875,0.2,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,,,,,,,,,,1.0,1.0,,,,0.6666666666666666,,0.5928,0.6514,,,,,0.5,,4.566666666666666,,0.4,,,,,,,,,1.0,1.0,3.0,3.0,,1.0,1.0,,,2.0,,2.0,1.0,,,,0.09090909090909091,0.21428571428571427,0.13636363636363635,,0.23076923076923078,,0.3333333333333333,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,2.0,0.5,0.18181818181818182,0.18181818181818182,,,,,,,,0.2,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,
