EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Blocked2s,BlockedLongMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,Fg2aBlocked,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FTA,TwoPtShootingFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,DefCorner3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SelfOReb,SelfORebPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,Corner3Assists,OffTwoPtRebounds,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,NonShootingFoulsDrawn,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,SecondChanceTurnovers,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,Defensive 3 Seconds Violations,Travels,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,LongMidRangeAssists,FTOffRebounds,Charge Fouls,Loose Ball Fouls,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,LongMidRangePctAssisted,Transition Take Fouls,Transition Take Fouls Drawn,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Clear Path Fouls,3pt And 1 Free Throw Trips
1628424,1610612761,Kobi Simmons,Kobi Simmons,1628424,TOR,2232.0,37,-15.0,72,75,31.0,14.0,8.0,147,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0,5.0,6.0,2.0,6.0,16.0,83,4.0,4.0,1.0,5.0,11.0,4.0,6.0,6.0,4.0,2.0,5.0,1.0,6.0,1.0,4.0,1.0,13.0,1.0,1.0,3.0,4.0,1.0,5.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,11.0,31.0,0.4,0.4,1.0,0.3333333333333333,0.2,0.3333333333333333,0.8333333333333334,1.0,0.6666666666666666,0.6111111111111112,0.6666666666666666,0.6111111111111112,0.5,14.634146341463415,0.13043478260869565,0.08333333333333333,0.07142857142857142,0.11428571428571428,0.029411764705882353,0.1111111111111111,0.2,0.25,0.08333333333333333,0.16666666666666666,1.0,1.0,1.0,0.25,0.6666666666666666,0.6666666666666666,0.08333333333333333,1.0,1.0,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,0.2222222222222222,1.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5405125000000001,0.5621388888888889,0.6875,7.683333333333333,25.3,0.4305555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1628971,1610612761,Bruce Brown,Bruce Brown,1628971,TOR,1585.0,26,-20.0,49,52,11.0,,6.0,101,,,,,1.0,5.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,8.0,62,1.0,2.0,1.0,1.0,5.0,,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,1.0,3.0,,3.0,1.0,4.0,1.0,1.0,,,1.0,2.0,,,,,5.0,11.0,,,1.0,1.0,1.0,1.0,0.16666666666666666,0.5,0.35714285714285715,0.8333333333333334,0.4444444444444444,0.8333333333333334,0.14285714285714285,19.642857142857142,,0.21428571428571427,0.1111111111111111,0.12,0.03571428571428571,0.125,,,0.16666666666666666,,,,,0.7142857142857143,0.2,0.3333333333333333,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,1.0,,,,0.3333333333333333,1.0,0.14285714285714285,1.0,0.4353571428571429,0.44916666666666666,0.625,8.533333333333333,26.9,0.22448979591836735,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,0.3333333333333333,0.4,0.5,0.2222222222222222,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1629018,1610612761,Gary Trent Jr.,Gary Trent Jr.,1629018,TOR,689.0,11,-12.0,24,23,,,2.0,47,,,,,,,1.0,4.0,,,,1.0,,,1.0,4.0,,1.0,2.0,28,,,,,,,2.0,,1.0,,,1.0,1.0,1.0,,,3.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,0.25,,0.2,,0.2,,0.2,19.23076923076923,,,0.3333333333333333,,0.0625,0.3333333333333333,,,,,,,,,,,0.8,0.25,0.25,,0.2,,,,,,,,,0.2,,0.44136999999999993,,,18.775,25.7,,,,,,,,,,,,,,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1629670,1610612761,Jordan Nwora,Jordan Nwora,1629670,TOR,6187.0,103,-66.0,214,219,88.0,55.0,22.0,433,4.0,7.0,1.0,2.0,7.0,14.0,1.0,4.0,7.0,4.0,4.0,14.0,,4.0,12.0,25.0,6.0,21.0,47.0,245,4.0,9.0,2.0,8.0,17.0,8.0,16.0,15.0,14.0,4.0,8.0,2.0,10.0,,8.0,,22.0,1.0,8.0,10.0,20.0,3.0,23.0,3.0,3.0,,2.0,2.0,4.0,,3.0,,3.0,17.0,88.0,0.3333333333333333,0.36363636363636365,0.8333333333333334,0.2857142857142857,0.25,0.2857142857142857,0.48,0.4444444444444444,0.45652173913043476,0.4117647058823529,0.47,0.4473684210526316,0.45652173913043476,25.10460251046025,0.15625,0.1702127659574468,0.022727272727272728,0.16216216216216217,0.02857142857142857,0.03225806451612903,0.2,0.1,0.2,0.15217391304347827,0.5714285714285714,0.8,0.25,0.30434782608695654,0.5,0.6363636363636364,0.08695652173913043,0.25,0.25,0.15217391304347827,0.30434782608695654,0.2857142857142857,0.2857142857142857,0.75,0.11764705882352941,0.5,0.23529411764705882,0.23529411764705882,,0.6086956521739131,0.2857142857142857,0.5262358695652174,0.5347911764705883,0.3617021276595745,7.864000000000001,25.390476190476193,0.411214953271028,5.0,5.0,2.0,4.0,10.0,1.0,8.0,2.0,0.2,0.21428571428571427,0.08333333333333333,0.041666666666666664,0.07407407407407407,2.0,0.08695652173913043,2.0,2.0,2.0,2.0,1.0,3.0,5.0,1.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,6.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,0.6,0.5,0.5,0.2857142857142857,0.6,0.3333333333333333,0.03278688524590164,0.05,0.03125,0.13793103448275862,0.6666666666666666,0.42857142857142855,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,1.0,0.5,0.16666666666666666,0.5,0.6093,0.1276595744680851,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1631338,1610612761,Mouhamadou Gueye,Mouhamadou Gueye,1631338,TOR,7197.0,120,-80.0,246,251,93.0,57.0,26.0,497,9.0,21.0,4.0,7.0,2.0,13.0,,1.0,,,,3.0,,,11.0,35.0,,3.0,26.0,284,4.0,10.0,,,10.0,16.0,6.0,,3.0,,1.0,4.0,5.0,3.0,,1.0,14.0,4.0,9.0,2.0,11.0,12.0,23.0,3.0,3.0,,13.0,15.0,10.0,,17.0,,18.0,10.0,93.0,0.7272727272727273,1.0,,,,,0.3142857142857143,0.4,0.2894736842105263,0.4,0.30952380952380953,0.38461538461538464,0.07894736842105263,19.636363636363637,0.028985507246376812,0.15254237288135594,0.0784313725490196,0.0859375,0.09448818897637795,0.05263157894736842,,,0.13333333333333333,0.5526315789473685,0.42857142857142855,0.45,0.6666666666666666,0.34210526315789475,0.15384615384615385,0.25,0.02631578947368421,,,,0.07894736842105263,,,,0.7,0.5714285714285714,,,,0.631578947368421,,0.5552592105263158,0.6564,0.38461538461538464,4.328571428571428,25.766666666666666,0.3780487804878049,4.0,6.0,2.0,6.0,12.0,3.0,9.0,2.0,0.17142857142857143,0.38461538461538464,0.21428571428571427,0.05128205128205128,0.05555555555555555,,,3.0,8.0,,,,3.0,9.0,,7.0,2.0,,6.0,1.0,8.0,,6.0,5.0,1.0,1.0,3.0,11.0,6.0,12.0,3.0,0.3333333333333333,0.3333333333333333,0.35,0.047619047619047616,0.5,,0.10526315789473684,0.034482758620689655,0.2,0.06451612903225806,0.6666666666666666,1.0,,,,0.8888888888888888,0.375,,,,0.6150714285714286,0.2692307692307692,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15384615384615385,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1641711,1610612761,Gradey Dick,Gradey Dick,1641711,TOR,2963.0,49,-57.0,102,103,30.0,18.0,11.0,205,2.0,7.0,1.0,3.0,,1.0,,3.0,,,2.0,9.0,,4.0,2.0,11.0,2.0,9.0,15.0,131,1.0,3.0,,4.0,4.0,4.0,,6.0,8.0,2.0,,,,,,,,,1.0,1.0,2.0,,2.0,2.0,2.0,,,1.0,4.0,,,,,4.0,30.0,1.0,1.0,1.0,0.2222222222222222,,0.25,0.18181818181818182,0.3333333333333333,0.25,0.14285714285714285,0.3181818181818182,0.25,0.45,21.92982456140351,0.047619047619047616,0.038461538461538464,,0.0425531914893617,,,,,,0.35,0.2857142857142857,0.4,1.0,0.05,,,0.15,,,,0.45,0.2222222222222222,0.2222222222222222,1.0,0.42857142857142855,0.3333333333333333,,0.5714285714285714,,0.8,0.25,0.48100263157894735,0.43324999999999997,0.26666666666666666,7.990909090909091,28.855555555555554,0.29411764705882354,5.0,2.0,1.0,2.0,3.0,2.0,5.0,1.0,0.18181818181818182,,0.2,0.047619047619047616,0.08333333333333333,,,,,,,2.0,,1.0,2.0,3.0,2.0,,,,,,1.0,1.0,,,1.0,,,,1.0,,0.5,0.5,0.2857142857142857,0.3333333333333333,,,,,0.1111111111111111,,,,,,,,,0.6666666666666666,,0.5439,0.2,,1.0,,,,,,,,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
202066,1610612761,Garrett Temple,Garrett Temple,202066,TOR,3541.0,59,-36.0,120,124,46.0,36.0,9.0,244,1.0,5.0,1.0,2.0,,,,,4.0,2.0,1.0,3.0,,,1.0,5.0,1.0,7.0,9.0,130,1.0,2.0,,2.0,6.0,2.0,,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,,2.0,6.0,8.0,1.0,9.0,3.0,,3.0,3.0,4.0,7.0,,,,,6.0,46.0,1.0,1.0,1.0,0.14285714285714285,,0.14285714285714285,0.2,0.5,0.20833333333333334,0.25,0.3,0.5,0.5833333333333334,13.846153846153845,0.18181818181818182,0.06896551724137931,,0.12903225806451613,0.017543859649122806,,0.3333333333333333,0.16666666666666666,0.07692307692307693,0.4166666666666667,0.2,0.25,1.0,,,,,,,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.5,,,1.0,0.3333333333333333,0.5540409090909091,0.5691375,0.6666666666666666,2.2199999999999998,26.2,0.38333333333333336,4.0,1.0,,1.0,3.0,1.0,6.0,1.0,0.2,,,0.07692307692307693,0.16666666666666666,,,,1.0,,,,,1.0,1.0,,4.0,,,,1.0,,2.0,2.0,,,2.0,,,,2.0,,,,0.2,0.6666666666666666,,0.03225806451612903,,,0.06666666666666667,,,,,,0.5,,,,,0.5134,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,0.14285714285714285,0.5,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1630534,1610612761,Ochai Agbaji,Ochai Agbaji,1630534,TOR,1423.0,24,-17.0,48,48,14.0,18.0,4.0,96,1.0,1.0,,,,1.0,,,,,,1.0,,,1.0,2.0,,1.0,3.0,51,,1.0,,,,,2.0,,1.0,,,,,,,,,,,2.0,2.0,,2.0,1.0,1.0,,,,1.0,,,,,,14.0,,,,,,,0.5,,0.3333333333333333,,0.5,,0.3333333333333333,9.615384615384615,0.13333333333333333,,,0.07407407407407407,,,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,0.3333333333333333,,,,,,,,,0.6666666666666666,,0.46885,0.3993,,4.5,28.2,0.2916666666666667,1.0,,,1.0,2.0,1.0,1.0,1.0,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.5,,,,,0.25,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1629628,1610612761,RJ Barrett,RJ Barrett,1629628,TOR,138.0,2,-4.0,6,7,1.0,4.0,1.0,13,2.0,2.0,1.0,1.0,,1.0,,,,,,,,,2.0,3.0,,,5.0,9,1.0,1.0,,,2.0,2.0,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,2.0,1.0,0.5,0.5,,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.625,1.0,,57.14285714285714,1.0,,,0.5,,,,1.0,,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,,,,,,,,,,,1.0,1.0,,,,0.6666666666666666,,0.6446666666666666,0.781,0.4,3.6333333333333333,,0.16666666666666666,1.0,1.0,,,,,2.0,1.0,0.3333333333333333,1.0,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1629667,1610612761,Jalen McDaniels,Jalen McDaniels,1629667,TOR,2982.0,50,-8.0,101,101,50.0,17.0,15.0,202,3.0,5.0,1.0,2.0,2.0,7.0,,,,,,4.0,,4.0,5.0,12.0,,4.0,16.0,111,1.0,2.0,,4.0,5.0,6.0,4.0,,4.0,,3.0,1.0,4.0,,3.0,,9.0,1.0,2.0,2.0,5.0,1.0,6.0,1.0,,1.0,2.0,4.0,5.0,,,,,5.0,50.0,0.6,0.6,,,,,0.4166666666666667,0.5,0.3125,0.16666666666666666,0.42105263157894735,0.35714285714285715,0.25,17.094017094017094,0.06666666666666667,0.09090909090909091,0.05555555555555555,0.07692307692307693,0.020833333333333332,0.06666666666666667,0.06666666666666667,,,0.3125,0.6,0.75,0.3333333333333333,0.4375,0.2857142857142857,0.4,,,,,0.25,,,,0.3333333333333333,0.5,,0.6666666666666666,,0.5625,,0.48323437499999994,0.5322583333333334,0.3125,6.141666666666667,25.549999999999997,0.49504950495049505,6.0,3.0,,,1.0,,7.0,4.0,0.25,0.2857142857142857,0.2857142857142857,0.21052631578947367,0.26666666666666666,,,1.0,1.0,,,,1.0,1.0,,3.0,3.0,,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.5,0.2,1.0,0.5,,,,0.09090909090909091,,1.0,,,,1.0,1.0,1.0,,,,0.1875,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
