EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Blocked2s,BlockedLongMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,LiveBallTurnovers,BadPassTurnovers,Travels,PenaltyTurnovers,FTA,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangePctBlocked,LiveBallTurnoverPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LostBallTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,PenaltyFtPoints,FTDefRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls Drawn,BlockedShortMidRange,ShortMidRangePctBlocked,DefFTReboundPct,DefAtRimReboundPct,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,StepOutOfBoundsTurnovers,RecoveredBlocks,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,LongMidRangeAssists,OffTwoPtRebounds,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffTwoPtReboundPct,OffShortMidRangeReboundPct,PtsPutbacks,Loose Ball Fouls Drawn,BlockedAtRim,OffAtRimReboundPct,OffCorner3ReboundPct,HeaveAttempts,on,FTOffRebounds,SelfOReb,Offensive Fouls,Blocked3s,BlockedCorner3,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Transition Take Fouls,Transition Take Fouls Drawn,BlockedArc3,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,Clear Path Fouls,3pt And 1 Free Throw Trips
1628424,1610612761,Kobi Simmons,Kobi Simmons,1628424,TOR,4046.0,67.0,-31.0,135.0,135.0,42.0,30.0,12.0,270.0,4.0,7.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,2.0,4.0,1.0,3.0,7.0,13.0,2.0,8.0,20.0,162.0,4.0,5.0,1.0,5.0,11.0,6.0,8.0,6.0,4.0,2.0,2.0,8.0,4.0,12.0,2.0,2.0,6.0,2.0,28.0,1.0,3.0,3.0,6.0,1.0,7.0,6.0,4.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,11.0,42.0,0.42857142857142855,0.42857142857142855,1.0,0.25,0.2,0.25,0.5384615384615384,0.8,0.47619047619047616,0.55,0.47619047619047616,0.55,0.38095238095238093,0.15384615384615385,0.2857142857142857,14.666666666666666,0.09090909090909091,0.10714285714285714,0.03571428571428571,0.09836065573770492,0.015625,0.058823529411764705,0.125,0.16666666666666666,0.09090909090909091,0.16666666666666666,0.3333333333333333,0.5714285714285714,0.8,0.75,0.19047619047619047,0.5,0.5,0.09523809523809523,0.5,0.5,0.19047619047619047,0.19047619047619047,0.5,0.5,1.0,0.2,1.0,0.2,0.3,0.3333333333333333,0.7142857142857143,0.5,0.5705285714285714,0.5422649999999999,0.55,5.8999999999999995,24.775000000000002,0.3111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628971,1610612761,Bruce Brown,Bruce Brown,1628971,TOR,1663.0,28.0,-13.0,55.0,53.0,7.0,16.0,6.0,108.0,3.0,3.0,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,,,4.0,6.0,2.0,2.0,16.0,72.0,1.0,2.0,,,2.0,6.0,2.0,6.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,2.0,1.0,2.0,,2.0,1.0,3.0,1.0,1.0,,,2.0,3.0,1.0,2.0,,2.0,,,,,2.0,7.0,0.75,0.75,1.0,1.0,,1.0,0.6666666666666666,0.5,0.875,0.5,0.8,0.5,0.25,0.16666666666666666,,20.634920634920636,,0.13333333333333333,0.125,0.1,0.037037037037037035,0.16666666666666666,,,0.2,,0.375,1.0,1.0,0.6666666666666666,0.25,0.5,0.5,0.125,,,0.125,0.125,1.0,1.0,1.0,0.5,1.0,,,,0.625,1.0,0.559375,0.63935,0.125,5.7,24.45,0.12727272727272726,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.25,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629018,1610612761,Gary Trent Jr.,Gary Trent Jr.,1629018,TOR,814.0,14.0,-18.0,27.0,27.0,5.0,10.0,4.0,54.0,,1.0,,,1.0,2.0,1.0,2.0,,,1.0,2.0,,,2.0,5.0,1.0,2.0,11.0,40.0,,,,,,2.0,2.0,3.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,,2.0,,1.0,,1.0,,1.0,,,,,,1.0,,,,2.0,,,,,,5.0,0.5,0.5,1.0,0.5,,0.5,0.4,,0.5,,0.6875,,0.2857142857142857,0.2,1.0,28.125,,0.3333333333333333,,0.125,,,,,0.5,,0.14285714285714285,,,,0.2857142857142857,0.5,0.5,0.2857142857142857,0.5,0.5,,0.2857142857142857,0.5,0.5,1.0,,,,,,0.42857142857142855,0.5,0.4572285714285714,,,12.14,26.1,0.18518518518518517,,,,4.0,,1.0,,1.0,,,1.0,4.0,1.0,,,,,,1.0,1.0,,,,,,0.25,0.2,,1.0,1.0,1.0,1.0,0.4382,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629667,1610612761,Jalen McDaniels,Jalen McDaniels,1629667,TOR,2120.0,35.0,-18.0,73.0,73.0,25.0,11.0,6.0,146.0,2.0,2.0,,,2.0,7.0,,,2.0,,,1.0,,,4.0,9.0,,3.0,12.0,91.0,,1.0,,,4.0,6.0,2.0,,1.0,,2.0,,1.0,1.0,,1.0,,,3.0,,,2.0,3.0,,3.0,,,,,2.0,3.0,2.0,3.0,,3.0,,1.0,,1.0,4.0,25.0,0.75,0.75,,,,,0.4444444444444444,,0.3333333333333333,,0.42857142857142855,0.6666666666666666,0.25,0.2222222222222222,,21.25,0.09523809523809523,,,0.0625,,,0.09090909090909091,,,,0.16666666666666666,1.0,1.0,0.5,0.5833333333333334,0.2857142857142857,0.4,,,,0.16666666666666666,0.08333333333333333,,,,,,,,,0.4166666666666667,,0.48552916666666673,0.43,0.3333333333333333,7.0,23.833333333333332,0.3424657534246575,,,,4.0,,,,1.0,1.0,,1.0,4.0,2.0,,,,,,0.3333333333333333,1.0,,,,,,0.14285714285714285,0.18181818181818182,,,,,,,,4.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.5,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629670,1610612761,Jordan Nwora,Jordan Nwora,1629670,TOR,3572.0,60.0,-25.0,120.0,119.0,42.0,27.0,10.0,239.0,3.0,5.0,1.0,2.0,2.0,4.0,2.0,4.0,5.0,3.0,1.0,6.0,,2.0,7.0,13.0,3.0,11.0,24.0,139.0,2.0,3.0,2.0,5.0,10.0,4.0,10.0,9.0,6.0,1.0,3.0,6.0,1.0,7.0,1.0,,3.0,3.0,15.0,,3.0,6.0,10.0,,10.0,3.0,2.0,1.0,,2.0,4.0,1.0,1.0,,1.0,,2.0,,2.0,10.0,42.0,0.2857142857142857,0.2857142857142857,1.0,0.2727272727272727,0.4,0.2727272727272727,0.5384615384615384,0.6666666666666666,0.4791666666666667,0.625,0.48,0.625,0.4583333333333333,0.23076923076923078,0.4,21.804511278195488,0.2,0.12,,0.16363636363636364,,,0.21428571428571427,0.2,0.15,,0.20833333333333334,0.6,1.0,0.3333333333333333,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.5,0.5,0.20833333333333334,0.25,0.16666666666666666,0.16666666666666666,1.0,0.25,0.5,0.375,0.25,,0.6666666666666666,0.16666666666666666,0.5376479166666667,0.56830625,0.4166666666666667,8.353846153846153,24.7,0.35,1.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,,1.0,0.6666666666666666,0.6666666666666666,,0.5,,0.4,0.4,1.0,0.3333333333333333,1.0,0.04,0.07142857142857142,0.16666666666666666,1.0,,,,0.6988,,,1.0,,,,2.0,0.25,0.3333333333333333,0.18181818181818182,2.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202066,1610612761,Garrett Temple,Garrett Temple,202066,TOR,2987.0,50.0,-9.0,101.0,101.0,34.0,20.0,7.0,202.0,4.0,5.0,1.0,1.0,,1.0,,,3.0,1.0,1.0,4.0,,,4.0,6.0,3.0,7.0,21.0,110.0,1.0,1.0,,1.0,4.0,8.0,,9.0,4.0,1.0,1.0,4.0,1.0,5.0,1.0,,2.0,,11.0,,4.0,4.0,8.0,1.0,9.0,3.0,,3.0,,1.0,2.0,2.0,5.0,1.0,5.0,,,,,4.0,34.0,1.0,1.0,1.0,0.42857142857142855,,0.42857142857142855,0.6666666666666666,1.0,0.6538461538461539,0.5,0.65625,0.6666666666666666,0.5384615384615384,0.16666666666666666,,16.363636363636363,0.14814814814814814,0.16,,0.15384615384615385,0.022727272727272728,,0.15384615384615385,,0.15789473684210525,0.16666666666666666,0.38461538461538464,0.8,0.8,1.0,0.07692307692307693,,,,,,0.23076923076923078,0.3076923076923077,0.25,0.25,1.0,0.5,1.0,0.5,,,0.9230769230769231,0.25,0.6096208333333334,0.656675,0.19047619047619047,1.7166666666666666,26.357142857142858,0.33663366336633666,,,2.0,4.0,,1.0,2.0,1.0,1.0,,1.0,6.0,2.0,,,,0.5,,0.5,,0.6666666666666666,0.6666666666666666,1.0,,,0.13333333333333333,0.25,0.09523809523809523,,1.0,,,0.441,,2.0,,,,,,1.0,,0.2222222222222222,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,0.043478260869565216,0.125,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631338,1610612761,Mouhamadou Gueye,Mouhamadou Gueye,1631338,TOR,2232.0,37.0,-15.0,72.0,75.0,31.0,14.0,8.0,147.0,5.0,9.0,3.0,4.0,1.0,2.0,,,,,,2.0,,,6.0,11.0,,2.0,13.0,83.0,3.0,5.0,,,7.0,8.0,4.0,,2.0,,,1.0,3.0,4.0,2.0,1.0,,1.0,11.0,3.0,1.0,1.0,2.0,4.0,6.0,,,,,3.0,4.0,3.0,3.0,,4.0,,4.0,,4.0,7.0,31.0,0.6666666666666666,1.0,,,,,0.5454545454545454,0.6,0.46153846153846156,0.6,0.4642857142857143,0.5833333333333334,0.15384615384615385,,,21.951219512195124,0.043478260869565216,0.08333333333333333,0.21428571428571427,0.05714285714285714,0.11764705882352941,0.1111111111111111,,,0.08333333333333333,,0.6923076923076923,0.5555555555555556,0.5555555555555556,0.6,0.15384615384615385,0.5,0.5,,,,,0.15384615384615385,,,,0.8,0.75,,,,0.8461538461538461,,0.639026923076923,0.69808,0.5384615384615384,2.190909090909091,26.15,0.4305555555555556,2.0,3.0,,1.0,2.0,3.0,5.0,1.0,1.0,,1.0,2.0,,,0.6666666666666666,0.6666666666666666,0.625,,0.25,1.0,,,,1.0,0.6666666666666666,,,0.38461538461538464,,,,,0.54305,,1.0,,1.0,,1.0,1.0,,,0.1111111111111111,,,,1.0,3.0,0.75,,,,,1.0,,1.0,1.0,1.0,0.05,,4.0,1.0,3.0,0.1111111111111111,0.4,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203482,1610612761,Kelly Olynyk,Kelly Olynyk,203482,TOR,355.0,6.0,-8.0,11.0,12.0,,2.0,,23.0,,,,,,,,,,,,2.0,,,,,,2.0,,21.0,,,,,,,,,2.0,,,2.0,1.0,3.0,1.0,,1.0,1.0,7.0,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,27.272727272727273,0.5,,,0.25,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,0.508875,,,,25.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641711,1610612761,Gradey Dick,Gradey Dick,1641711,TOR,1831.0,31.0,-6.0,61.0,59.0,15.0,9.0,6.0,120.0,,3.0,,1.0,2.0,3.0,1.0,3.0,1.0,,1.0,2.0,1.0,1.0,3.0,9.0,1.0,3.0,11.0,69.0,1.0,2.0,1.0,1.0,7.0,6.0,,3.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,3.0,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,,1.0,,,,,7.0,15.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.5,0.375,0.8333333333333334,0.4230769230769231,0.875,0.25,0.1111111111111111,0.3333333333333333,22.058823529411764,,,,,,,,,,,0.25,,,,0.25,0.6666666666666666,0.6666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.5,0.5,1.0,0.3333333333333333,,,0.3333333333333333,1.0,0.5,1.0,0.46434545454545445,0.49105,0.6363636363636364,10.555555555555555,32.06666666666667,0.2459016393442623,,,,2.0,,1.0,,1.0,1.0,,1.0,2.0,,,,,,,0.5,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630534,1610612761,Ochai Agbaji,Ochai Agbaji,1630534,TOR,42.0,1.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
