EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,HeaveAttempts,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,PenaltyCorner3Accuracy,Transition Take Fouls,OffensiveGoaltends,on,3pt And 1 Free Throw Trips
202704,1610612743,Reggie Jackson,Reggie Jackson,202704,DEN,53731.0,896.0,132,1832.0,1814,423.0,423,203.0,3646,53.0,86.0,2.0,4.0,22.0,32.0,30.0,72.0,11.0,26.0,15.0,37.0,,2.0,11.0,31.0,91.0,,6.0,5.0,19.0,94.0,184.0,46.0,128.0,40.0,366.0,2041,3.0,7.0,,8.0,2.0,8.0,30.0,50.0,8.0,30.0,19.0,103.0,100.0,88.0,123.0,15.0,2.0,89.0,31.0,13.0,,96.0,47.0,143.0,31.0,16.0,45.0,35.0,16.0,333.0,5.0,7.0,,31.0,31.0,2.0,64.0,12.0,76.0,2.0,14.0,6.0,8.0,26.0,7.0,20.0,21.0,1.0,6.0,4.0,47.0,6.0,12.0,38.0,77.0,4.0,45.0,2.0,1.0,5.0,,54.0,4.0,,18.0,2.0,8.0,9.0,,,6.0,,,3.0,9.0,4.0,101.0,413.0,6.0,5.0,0.5319148936170213,0.5376344086021505,0.8913043478260869,0.359375,,0.26666666666666666,0.36507936507936506,0.5108695652173914,0.42857142857142855,0.6,0.5224358974358975,0.2,0.525,0.5446428571428571,0.25,0.5478723404255319,0.41025641025641024,,0.07065217391304347,0.10465116279069768,0.05555555555555555,,,18.574199806013578,0.5531914893617021,0.044444444444444446,,0.05973025048169557,0.015151515151515152,0.08908045977011494,0.014492753623188406,0.07151095732410612,0.01486988847583643,0.010309278350515464,0.029940119760479042,,0.01593625498007968,0.06451612903225806,0.038135593220338986,0.10309278350515463,0.09454545454545454,0.0684931506849315,0.012987012987012988,0.4444444444444444,0.27564102564102566,0.6162790697674418,0.6883116883116883,0.5094339622641509,0.23076923076923078,0.4166666666666667,0.4411764705882353,0.5666666666666667,0.08333333333333333,0.4230769230769231,0.4230769230769231,0.5454545454545454,0.11858974358974358,0.40540540540540543,0.40540540540540543,0.9333333333333333,0.2916666666666667,0.34065934065934067,0.34065934065934067,0.8709677419354839,0.26666666666666666,0.5,,0.13333333333333333,,,0.4,,,0.4,0.6875,0.1375,0.2375,0.2631578947368421,0.6858974358974359,0.34831460674157305,0.5297911003236244,0.5124277777777778,0.548374358974359,0.06097560975609756,0.09090909090909091,0.015384615384615385,0.02185792349726776,0.2814207650273224,6.380434782608695,25.89609375,0.23089519650655022,3.0,2.0,,3.0,3.0,,,,0.010638297872340425,0.2727272727272727,,1.0,True,
203200,1610612743,Justin Holiday,Justin Holiday,203200,DEN,11078.0,185.0,91,367.0,368,98.0,109,45.0,735,6.0,7.0,,,,,,,3.0,6.0,12.0,18.0,3.0,3.0,3.0,3.0,10.0,1.0,1.0,,1.0,9.0,13.0,15.0,28.0,,63.0,430,1.0,1.0,4.0,4.0,,14.0,,2.0,3.0,4.0,,9.0,14.0,4.0,45.0,,,10.0,3.0,,,14.0,5.0,19.0,4.0,1.0,7.0,5.0,2.0,43.0,2.0,1.0,,3.0,11.0,1.0,15.0,3.0,18.0,1.0,8.0,4.0,4.0,2.0,1.0,2.0,1.0,,,,3.0,1.0,,12.0,15.0,,1.0,,,1.0,,,,,,,,1.0,,,1.0,,,,1.0,1.0,9.0,97.0,1.0,,0.7777777777777778,0.7777777777777778,1.0,0.5357142857142857,1.0,0.75,0.5357142857142857,0.6923076923076923,1.0,,0.7682926829268293,1.4,0.75,0.7682926829268293,1.4,0.75,0.6829268292682927,,,,,,,10.476190476190476,0.6666666666666666,0.1,,0.13924050632911392,0.012195121951219513,0.038461538461538464,0.037037037037037035,0.08917197452229299,0.022058823529411766,0.027777777777777776,,,0.05,0.1,0.2413793103448276,0.05,0.05357142857142857,,0.058823529411764705,1.0,0.17073170731707318,0.8571428571428571,0.8571428571428571,0.8333333333333334,,,,,0.14634146341463414,0.5,0.5,0.6666666666666666,0.43902439024390244,0.6666666666666666,0.6666666666666666,1.0,0.24390243902439024,0.3,0.3,1.0,,,,0.6,1.0,1.0,0.2,1.0,1.0,,,0.5,0.16666666666666666,,0.8536585365853658,0.3,0.5646365853658537,0.58455,0.550025,,,,0.2222222222222222,0.14285714285714285,9.53846153846154,24.2,0.2670299727520436,3.0,,,,1.0,,,,,1.0,,,True,
1629618,1610612743,Jalen Pickett,Jalen Pickett,1629618,DEN,1558.0,26.0,7,50.0,48,11.0,2,7.0,98,1.0,1.0,,,,,,,,,,,,,,,2.0,,1.0,,,1.0,1.0,,2.0,,2.0,54,,,,1.0,,,,,,,,,2.0,,,,,2.0,,,,1.0,1.0,2.0,1.0,,,,1.0,5.0,,1.0,,1.0,2.0,,3.0,1.0,4.0,,3.0,2.0,1.0,,,,2.0,,,1.0,2.0,,1.0,1.0,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,11.0,,,1.0,1.0,,,,,,1.0,,,0.3333333333333333,,,0.3333333333333333,,,0.6666666666666666,,,,,,,8.620689655172415,,,,0.1111111111111111,0.07692307692307693,0.1,,0.10714285714285714,0.045454545454545456,,0.14285714285714285,,,0.25,,,0.16666666666666666,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,1.0,,,,,,,,1.0,,0.5975333333333334,,,,,,,,1.2,25.95,0.22,,,,,,,,,,,,,True,
1631221,1610612743,Collin Gillespie,Collin Gillespie,1631221,DEN,5944.0,99.0,37,196.0,196,63.0,50,26.0,392,5.0,9.0,,,3.0,5.0,1.0,1.0,,,2.0,3.0,,,2.0,6.0,16.0,1.0,2.0,3.0,6.0,6.0,10.0,8.0,19.0,1.0,37.0,218,,,1.0,2.0,,3.0,3.0,5.0,4.0,8.0,1.0,19.0,8.0,4.0,21.0,3.0,,16.0,6.0,1.0,,10.0,5.0,15.0,2.0,3.0,6.0,4.0,,35.0,,,,3.0,4.0,,7.0,,7.0,,4.0,3.0,1.0,1.0,2.0,1.0,4.0,,,,5.0,,,5.0,10.0,,3.0,,,1.0,,3.0,1.0,,1.0,,1.0,,,,,,,,,,19.0,63.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.875,0.42105263157894735,0.5,0.5,0.42105263157894735,0.6,,0.6,0.6206896551724138,0.75,0.6923076923076923,0.6166666666666667,0.75,0.6785714285714286,0.6551724137931034,,0.1,0.1111111111111111,,,,15.555555555555555,0.2,,,0.07017543859649122,,0.06818181818181818,,0.06930693069306931,,,,,,,0.15,0.08333333333333333,0.05714285714285714,0.1111111111111111,,,0.3103448275862069,0.5555555555555556,0.625,0.8,0.034482758620689655,1.0,1.0,,,,,,0.10344827586206896,0.6666666666666666,0.6666666666666666,1.0,0.5517241379310345,0.375,0.375,0.8333333333333334,,,,,,,1.0,0.5,1.0,0.38461538461538464,0.6,0.15384615384615385,0.46153846153846156,0.5,0.9655172413793104,0.375,0.5402879310344827,0.508275,0.5390461538461538,0.034482758620689655,0.1,,0.08108108108108109,0.5135135135135135,2.53,25.989473684210523,0.32142857142857145,1.0,,1.0,,,,,,,0.5,,,True,
1630296,1610612743,Braxton Key,Braxton Key,1630296,DEN,8.0,,-3,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1630643,1610612743,Jay Huff,Jay Huff,1630643,DEN,40.0,1.0,-2,1.0,2,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1641816,1610612743,Hunter Tyson,Hunter Tyson,1641816,DEN,32.0,1.0,1,1.0,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,37764.0,629.0,-22,1246.0,1251,211.0,215,147.0,2497,36.0,59.0,2.0,5.0,5.0,7.0,37.0,83.0,37.0,83.0,4.0,16.0,,1.0,4.0,44.0,101.0,4.0,6.0,9.0,20.0,110.0,225.0,48.0,117.0,41.0,405.0,1443,11.0,20.0,4.0,7.0,,34.0,18.0,39.0,11.0,24.0,8.0,77.0,60.0,160.0,81.0,63.0,8.0,98.0,44.0,18.0,,98.0,43.0,141.0,35.0,8.0,61.0,25.0,12.0,325.0,2.0,7.0,1.0,36.0,30.0,5.0,71.0,10.0,81.0,5.0,18.0,16.0,2.0,40.0,10.0,26.0,17.0,3.0,14.0,1.0,57.0,1.0,7.0,28.0,41.0,1.0,45.0,,,1.0,,49.0,2.0,4.0,17.0,2.0,4.0,13.0,,,5.0,,1.0,7.0,13.0,7.0,77.0,211.0,1.0,3.0,0.2727272727272727,0.2830188679245283,0.5625,0.41025641025641024,0.5714285714285714,0.4583333333333333,0.42105263157894735,0.4888888888888889,0.55,0.46153846153846156,0.5321637426900585,0.6296296296296297,0.5476190476190477,0.5537190082644629,0.6296296296296297,0.5661764705882353,0.34210526315789475,,0.08,0.0847457627118644,0.14457831325301204,0.012048192771084338,,29.424157303370787,0.7017543859649122,0.11627906976744186,0.03333333333333333,0.08108108108108109,0.021671826625386997,0.145748987854251,0.007905138339920948,0.10696920583468396,0.015625,0.018018018018018018,0.029197080291970802,0.013333333333333334,0.010752688172043012,0.05333333333333334,0.09259259259259259,0.1206896551724138,0.1276595744680851,0.2033898305084746,0.03164556962025317,0.5384615384615384,0.17251461988304093,0.6101694915254238,0.6666666666666666,0.4722222222222222,0.24269005847953215,0.4457831325301205,0.5211267605633803,0.16216216216216217,0.24269005847953215,0.4457831325301205,0.45121951219512196,0.1891891891891892,0.04678362573099415,0.25,0.25,1.0,0.2953216374269006,0.43564356435643564,0.43564356435643564,0.5227272727272727,0.18518518518518517,0.4,,0.037037037037037035,,,0.2222222222222222,0.6666666666666666,0.5,0.1111111111111111,0.7142857142857143,0.06349206349206349,0.31746031746031744,0.45,0.5146198830409356,0.4489795918367347,0.4925416913946588,0.44877,0.4681500000000001,0.052924791086350974,0.07083333333333333,0.01680672268907563,0.08395061728395062,0.19012345679012346,10.649333333333335,26.301709401709406,0.16934189406099517,2.0,3.0,,2.0,,1.0,,,,0.5,,,False,
1629008,1610612743,Michael Porter Jr.,Michael Porter Jr.,1629008,DEN,34606.0,577.0,-35,1138.0,1135,173.0,181,159.0,2273,33.0,43.0,12.0,18.0,5.0,6.0,13.0,34.0,26.0,50.0,11.0,28.0,,2.0,2.0,34.0,98.0,4.0,8.0,7.0,19.0,72.0,127.0,45.0,126.0,19.0,298.0,1347,17.0,30.0,4.0,10.0,6.0,52.0,7.0,11.0,9.0,21.0,8.0,49.0,108.0,36.0,129.0,6.0,18.0,98.0,34.0,3.0,1.0,22.0,6.0,28.0,4.0,2.0,19.0,2.0,1.0,62.0,9.0,16.0,1.0,41.0,53.0,14.0,108.0,26.0,134.0,2.0,5.0,3.0,2.0,13.0,2.0,7.0,7.0,,6.0,2.0,20.0,4.0,2.0,25.0,35.0,2.0,22.0,,3.0,,,20.0,4.0,1.0,7.0,1.0,3.0,7.0,,,4.0,,,3.0,7.0,5.0,49.0,173.0,3.0,3.0,0.75,0.8571428571428571,0.9555555555555556,0.35714285714285715,0.4,0.42857142857142855,0.35714285714285715,0.5669291338582677,0.5666666666666667,0.6363636363636364,0.5513833992094862,0.575,0.640625,0.5711538461538461,0.6046511627906976,0.6805555555555556,0.4980237154150198,0.007936507936507936,0.023622047244094488,0.046511627906976744,0.029411764705882353,,0.01020408163265306,21.02102102102102,0.65,0.34146341463414637,0.043478260869565216,0.17845117845117844,0.04878048780487805,0.16334661354581673,0.03543307086614173,0.17153284671532848,0.0429553264604811,0.046511627906976744,0.078125,,0.031914893617021274,0.1574074074074074,0.19230769230769232,0.1864406779661017,0.1925133689839572,0.078125,0.015151515151515152,0.7142857142857143,0.16996047430830039,0.7674418604651163,0.8048780487804879,0.6060606060606061,0.13438735177865613,0.38235294117647056,0.3939393939393939,0.6923076923076923,0.1976284584980237,0.52,0.52,0.9615384615384616,0.11067193675889328,0.39285714285714285,0.39285714285714285,0.9090909090909091,0.38735177865612647,0.3469387755102041,0.35051546391752575,0.9705882352941176,0.45,0.6666666666666666,0.16666666666666666,0.05,,,0.2,0.5,1.0,0.1875,0.8333333333333334,0.0625,0.59375,0.3684210526315789,0.6679841897233202,0.3469387755102041,0.5243687747035576,0.5048177419354839,0.5478953125,0.0311284046692607,0.05384615384615385,0.007874015748031496,0.174496644295302,0.1644295302013423,10.436220472440942,25.160317460317458,0.15202108963093147,2.0,,1.0,,2.0,2.0,,1.0,0.045454545454545456,1.0,,,False,
1630192,1610612743,Zeke Nnaji,Zeke Nnaji,1630192,DEN,31901.0,532.0,-150,1060.0,1066,238.0,278,129.0,2126,53.0,97.0,17.0,40.0,8.0,14.0,4.0,17.0,,2.0,2.0,7.0,,,4.0,4.0,14.0,,1.0,1.0,4.0,57.0,116.0,6.0,21.0,42.0,174.0,1277,18.0,46.0,,1.0,15.0,51.0,10.0,20.0,2.0,8.0,13.0,39.0,72.0,42.0,18.0,,30.0,14.0,4.0,23.0,,17.0,12.0,29.0,11.0,1.0,8.0,6.0,3.0,70.0,14.0,44.0,,23.0,35.0,5.0,63.0,58.0,121.0,5.0,15.0,10.0,5.0,9.0,2.0,3.0,17.0,1.0,6.0,,26.0,5.0,4.0,44.0,75.0,11.0,74.0,,18.0,,,60.0,6.0,,26.0,,7.0,31.0,2.0,2.0,18.0,,2.0,11.0,33.0,18.0,39.0,237.0,2.0,7.0,0.631578947368421,0.8571428571428571,1.0,0.2857142857142857,,0.25,0.2857142857142857,0.49137931034482757,0.391304347826087,0.5,0.48175182481751827,0.3829787234042553,0.4642857142857143,0.5304878048780488,0.4473684210526316,0.527027027027027,0.15328467153284672,,0.19827586206896552,0.15463917525773196,0.47058823529411764,,,15.625,0.34615384615384615,0.10638297872340426,,0.11075949367088607,0.15017064846416384,0.12299465240641712,0.05761316872427984,0.11530815109343936,0.10820895522388059,0.1834862385321101,0.13709677419354838,0.11666666666666667,0.05789473684210526,0.12179487179487179,0.09448818897637795,0.12121212121212122,0.1276595744680851,0.10869565217391304,0.09803921568627451,0.5454545454545454,0.708029197080292,0.5463917525773195,0.6463414634146342,0.6415094339622641,0.12408759124087591,0.23529411764705882,0.4444444444444444,0.5,0.014598540145985401,,,,0.051094890510948905,0.2857142857142857,0.2857142857142857,1.0,0.10218978102189781,0.2857142857142857,0.2857142857142857,1.0,0.851063829787234,0.425,0.058823529411764705,,,,0.02127659574468085,,,0.5,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.25,0.8613138686131386,0.2857142857142857,0.581596715328467,0.5549448717948718,0.5536607142857142,0.16560509554140126,0.19117647058823528,,0.29310344827586204,0.22413793103448276,2.725862068965518,24.580952380952382,0.22452830188679246,1.0,,,2.0,1.0,4.0,1.0,1.0,0.05660377358490566,0.25,,,False,
1630296,1610612743,Braxton Key,Braxton Key,1630296,DEN,3589.0,60.0,-8,130.0,128,59.0,101,9.0,258,4.0,9.0,,1.0,1.0,3.0,,2.0,1.0,1.0,,1.0,,,,2.0,4.0,,,,1.0,5.0,12.0,2.0,5.0,6.0,22.0,135,,1.0,,,,,1.0,4.0,,1.0,3.0,5.0,10.0,,6.0,,,4.0,2.0,2.0,,6.0,3.0,9.0,2.0,1.0,6.0,,,21.0,2.0,1.0,,7.0,5.0,3.0,15.0,3.0,18.0,,2.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,3.0,5.0,,5.0,,,,,8.0,2.0,,4.0,,1.0,1.0,,,1.0,,,,1.0,,5.0,59.0,,1.0,1.0,1.0,1.0,0.4,,,0.4,0.4166666666666667,,0.25,0.47058823529411764,,0.2,0.55,,0.35714285714285715,0.29411764705882354,,0.16666666666666666,0.2222222222222222,,,,15.107913669064748,1.0,0.42857142857142855,,0.19230769230769232,0.043478260869565216,0.25,0.05714285714285714,0.2222222222222222,0.05172413793103448,0.06666666666666667,,,0.06896551724137931,0.09090909090909091,0.16666666666666666,0.6666666666666666,0.3181818181818182,,,,0.5294117647058824,0.4444444444444444,0.5714285714285714,1.0,0.11764705882352941,,,,0.058823529411764705,1.0,1.0,1.0,0.058823529411764705,,,,0.23529411764705882,0.5,0.5,1.0,1.0,,,,,,,,,0.6,0.3333333333333333,,0.2,,0.8235294117647058,0.5,0.5719529411764706,,0.57094,0.21052631578947367,0.2857142857142857,,,0.22727272727272727,4.116666666666666,24.919999999999998,0.45384615384615384,,,,,,,,,,,,,False,
1631128,1610612743,Christian Braun,Christian Braun,1631128,DEN,67410.0,1124.0,-176,2222.0,2247,531.0,510,286.0,4469,84.0,141.0,7.0,20.0,19.0,28.0,25.0,74.0,2.0,10.0,12.0,36.0,2.0,4.0,7.0,32.0,82.0,3.0,7.0,8.0,13.0,111.0,225.0,44.0,118.0,70.0,424.0,2604,10.0,26.0,5.0,11.0,10.0,45.0,25.0,49.0,12.0,20.0,20.0,106.0,146.0,76.0,120.0,12.0,10.0,81.0,32.0,31.0,1.0,53.0,30.0,83.0,22.0,8.0,29.0,17.0,7.0,196.0,21.0,35.0,,62.0,86.0,24.0,172.0,56.0,228.0,8.0,30.0,22.0,8.0,26.0,1.0,12.0,17.0,,14.0,5.0,43.0,3.0,12.0,54.0,102.0,3.0,63.0,1.0,,,1.0,99.0,13.0,1.0,53.0,,3.0,26.0,,,14.0,,,12.0,26.0,10.0,106.0,531.0,2.0,2.0,0.6576576576576577,0.6886792452830188,0.9090909090909091,0.3728813559322034,0.45454545454545453,0.6,0.37606837606837606,0.49333333333333335,0.38461538461538464,0.5102040816326531,0.5160349854227405,0.47297297297297297,0.6231884057971014,0.5479274611398963,0.5357142857142857,0.654320987654321,0.34402332361516036,0.00847457627118644,0.13777777777777778,0.1276595744680851,0.17567567567567569,,0.012195121951219513,16.640746500777606,0.6046511627906976,0.2891566265060241,,0.13169984686064318,0.0532724505327245,0.14220183486238533,0.045064377682403435,0.13590449954086317,0.04986642920747997,0.04887218045112782,0.06569343065693431,0.03418803418803419,0.036827195467422094,0.10038610038610038,0.1342281879194631,0.20833333333333334,0.12195121951219512,0.2037037037037037,0.05228758169934641,0.38461538461538464,0.4110787172011662,0.5957446808510638,0.6829268292682927,0.75,0.21574344023323616,0.33783783783783783,0.4098360655737705,0.4,0.029154518950437316,0.2,0.2,,0.10495626822157435,0.3333333333333333,0.3333333333333333,1.0,0.239067055393586,0.3902439024390244,0.3950617283950617,0.875,0.5405405405405406,0.35,0.2857142857142857,0.10810810810810811,0.5,1.0,0.1891891891891892,0.42857142857142855,1.0,0.4057971014492754,0.6785714285714286,0.10144927536231885,0.18840579710144928,0.6153846153846154,0.7551020408163265,0.3950617283950617,0.5497760233918132,0.5520666666666666,0.5438594202898551,0.13838120104438642,0.2,,0.10613207547169812,0.25,4.5040000000000004,25.355084745762706,0.23897389738973898,4.0,1.0,,7.0,4.0,,1.0,1.0,0.07079646017699115,0.5714285714285714,1.0,,False,
1631124,1610612743,Julian Strawther,Julian Strawther,1631124,DEN,28685.0,478.0,-109,989.0,989,313.0,287,121.0,1978,18.0,32.0,1.0,3.0,4.0,7.0,19.0,39.0,1.0,6.0,4.0,13.0,2.0,3.0,3.0,27.0,109.0,2.0,9.0,5.0,22.0,38.0,77.0,31.0,122.0,20.0,189.0,1161,2.0,6.0,4.0,12.0,1.0,17.0,11.0,21.0,5.0,25.0,12.0,49.0,50.0,26.0,87.0,6.0,2.0,109.0,27.0,9.0,,29.0,15.0,44.0,10.0,5.0,17.0,7.0,5.0,103.0,1.0,4.0,,27.0,25.0,1.0,53.0,5.0,58.0,1.0,16.0,11.0,5.0,10.0,,4.0,13.0,2.0,6.0,1.0,23.0,3.0,5.0,22.0,45.0,7.0,35.0,,2.0,1.0,,29.0,2.0,1.0,8.0,,7.0,5.0,,,3.0,,,2.0,5.0,4.0,49.0,312.0,3.0,6.0,0.6578947368421053,0.6756756756756757,0.9354838709677419,0.2540983606557377,0.3333333333333333,0.2,0.2540983606557377,0.4935064935064935,0.3333333333333333,0.5238095238095238,0.42462311557788945,0.4444444444444444,0.40217391304347827,0.44575471698113206,0.4473684210526316,0.4537037037037037,0.6130653266331658,,0.11688311688311688,0.125,0.10256410256410256,0.16666666666666666,,20.814880425155007,0.43478260869565216,0.02857142857142857,,0.09363295880149813,0.015444015444015444,0.135678391959799,0.004347826086956522,0.11158798283261803,0.010224948875255624,0.01818181818181818,0.009433962264150943,0.023255813953488372,0.005208333333333333,0.06542056074766354,0.125,0.0625,0.17567567567567569,0.0196078431372549,0.008333333333333333,0.8,0.16080402010050251,0.5625,0.6428571428571429,0.6666666666666666,0.19597989949748743,0.48717948717948717,0.5428571428571428,0.631578947368421,0.03015075376884422,0.16666666666666666,0.2,1.0,0.06532663316582915,0.3076923076923077,0.3076923076923077,1.0,0.5477386934673367,0.24770642201834864,0.24770642201834864,0.9259259259259259,0.16666666666666666,0.3333333333333333,,0.16666666666666666,0.6666666666666666,1.0,0.5,0.2222222222222222,1.0,0.15217391304347827,0.5714285714285714,0.06521739130434782,0.4782608695652174,0.22727272727272727,0.7738693467336684,0.24770642201834864,0.5277206030150753,0.53244,0.5120467391304349,0.03902439024390244,0.0963855421686747,,0.08994708994708994,0.25925925925925924,6.650649350649351,25.93606557377049,0.31648129423660265,,,2.0,1.0,3.0,,,,,,,,False,
