EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,LongMidRangeAssists,ShootingFouls,Fouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,PtsAssisted2s,PtsUnassisted3s,Corner3Assists,OffThreePtRebounds,OffRebounds,SelfOReb,BadPassTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PtsPutbacks,OffTwoPtRebounds,FTDefRebounds,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedAtRim,DefensiveGoaltends,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceArc3FGM,SecondChanceFG3M,AtRimAssists,ShortMidRangeAssists,SecondChanceFg3Pct,AtRimPctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Offensive Fouls,BadPassOutOfBoundsTurnovers,ShortMidRangePctAssisted,LostBallSteals,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,LostBallOutOfBoundsTurnovers,SecondChanceCorner3Frequency,Transition Take Fouls Drawn,on,SecondChanceCorner3FGM,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Charge Fouls Drawn,Arc3PctBlocked,3pt And 1 Free Throw Trips,OffensiveGoaltends
1628983,1610612760,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,OKC,1778.0,30,-1.0,63,64,25,24.0,8,127,1.0,3.0,7.0,11.0,2.0,6.0,2.0,1.0,10.0,20.0,2.0,6.0,26.0,63,1.0,1.0,2.0,4.0,2.0,4.0,1.0,4.0,8.0,20.0,2.0,2.0,3.0,3.0,3.0,9.0,3.0,4.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,7.0,1.0,2.0,2.0,8.0,25,2.0,0.5,1.0,0.5,0.45454545454545453,1.0,0.4,0.52,1.0,0.5714285714285714,0.09090909090909091,0.1,0.18181818181818182,38.57142857142858,0.5,0.17391304347826086,0.1875,0.1794871794871795,0.125,0.2222222222222222,0.16666666666666666,0.3,0.13636363636363635,0.3333333333333333,0.3333333333333333,0.5,0.6363636363636364,0.7777777777777778,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.09090909090909091,0.2,0.22727272727272727,0.4717,0.4447,0.44085,0.08695652173913043,0.09523809523809523,0.15384615384615385,0.3076923076923077,10.65,26.2,0.3968253968253968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1629026,1610612760,Kenrich Williams,Kenrich Williams,1629026,OKC,298.0,5,1.0,10,9,3,5.0,3,19,,,,,,,2.0,1.0,,,2.0,,3.0,13,,,,,,,1.0,,,,2.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,3,,,,,0.75,,,0.75,,,1.0,,,15.384615384615383,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.526875,,0.5043,,,,,,26.450000000000003,0.3,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1630198,1610612760,Isaiah Joe,Isaiah Joe,1630198,OKC,1871.0,31,5.0,64,64,20,26.0,7,128,1.0,1.0,,,1.0,3.0,10.0,4.0,2.0,4.0,13.0,,22.0,66,,1.0,,,,,6.0,,9.0,2.0,10.0,,1.0,1.0,,3.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,,,,,9.0,20,,0.5,,,0.6470588235294118,,0.75,0.6470588235294118,,0.75,0.7647058823529411,,,27.536231884057973,0.5,0.041666666666666664,0.06666666666666667,0.05128205128205128,,0.1,,,0.058823529411764705,1.0,1.0,,,,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.5882352941176471,0.6666666666666666,0.8235294117647058,0.5577294117647059,0.60855,0.5585249999999999,,,,0.4090909090909091,13.825,25.03846153846154,0.3125,5.0,6.0,15.0,5.0,,,,,0.8333333333333334,0.46153846153846156,0.46153846153846156,0.5,0.5,0.8,0.5,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.16666666666666666,0.08,0.1,0.5,0.14285714285714285,0.125,1.0,1.0,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1630846,1610612760,Olivier Sarr,Olivier Sarr,1630846,OKC,5892.0,98,1.0,202,205,62,76.0,24,407,9.0,12.0,,1.0,,,3.0,2.0,9.0,13.0,6.0,10.0,34.0,220,3.0,4.0,5.0,11.0,3.0,3.0,3.0,4.0,10.0,2.0,3.0,,2.0,2.0,1.0,6.0,15.0,10.0,26.0,36.0,,,2.0,1.0,2.0,,3.0,,10.0,15.0,1.0,7.0,1.0,10.0,62,1.0,0.6923076923076923,0.75,1.0,0.631578947368421,0.75,0.5,0.6538461538461539,0.7857142857142857,0.5555555555555556,0.3157894736842105,,,12.719298245614036,0.6666666666666666,0.19230769230769232,0.30612244897959184,0.24752475247524752,0.2,0.09090909090909091,0.3333333333333333,0.32432432432432434,0.631578947368421,0.75,0.75,0.05263157894736842,,,,,,0.15789473684210525,0.3333333333333333,0.9473684210526315,0.6696157894736842,0.8267,0.6752416666666666,0.28,0.3684210526315789,0.3235294117647059,0.29411764705882354,1.6461538461538463,24.683333333333334,0.3069306930693069,,2.0,6.0,,,,11.0,18.0,1.0,0.3333333333333333,0.3333333333333333,,,,,2.0,3.0,,1.0,,,,,16.0,,1.0,5.0,10.0,1.0,,1.0,,7.0,2.0,7.0,7.0,0.8888888888888888,1.0,,0.11363636363636363,0.11363636363636363,0.13513513513513514,,0.25,0.125,1.0,,0.15789473684210525,0.6666666666666666,0.6666666666666666,1.0,,0.16666666666666666,,,3.0,4.0,3.0,3.0,2.0,5.0,1.0,1.0,1.0,2.0,5.0,2.0,0.2,0.11363636363636363,0.058823529411764705,0.13333333333333333,0.16666666666666666,0.8888888888888888,1.0,0.75,0.6666666666666666,0.5,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1631172,1610612760,Ousmane Dieng,Ousmane Dieng,1631172,OKC,2854.0,48,-32.0,101,99,34,37.0,12,200,2.0,3.0,,3.0,,1.0,8.0,2.0,2.0,7.0,9.0,3.0,16.0,132,,,,3.0,2.0,4.0,2.0,1.0,5.0,,8.0,1.0,3.0,9.0,2.0,21.0,4.0,1.0,5.0,6.0,,,4.0,,2.0,,4.0,1.0,3.0,3.0,1.0,2.0,,5.0,34,,0.2857142857142857,,0.5,0.40625,1.5,0.3333333333333333,0.47058823529411764,1.5,0.4166666666666667,0.5625,0.14285714285714285,,18.749999999999996,1.0,0.05263157894736842,0.19047619047619047,0.125,,0.14285714285714285,,0.2222222222222222,0.1875,0.6666666666666666,1.0,0.1875,,,0.0625,,,0.5,0.3333333333333333,0.75,0.5257562499999999,,0.5328666666666667,0.11764705882352941,0.25,0.1875,0.3125,7.857142857142856,25.477777777777778,0.33663366336633666,2.0,3.0,9.0,2.0,6.0,,,,1.0,0.3333333333333333,0.3333333333333333,0.25,0.25,1.0,0.25,1.0,1.0,,,1.0,,1.0,,4.0,,1.0,,1.0,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.022727272727272728,,,,,1.0,,0.0625,1.0,1.0,1.0,1.0,,,,,,2.0,2.0,,1.0,,,,,,,,0.045454545454545456,0.14285714285714285,,,1.0,,,,0.3333333333333333,1.0,1.0,1.0,5.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1629652,1610612760,Luguentz Dort,Luguentz Dort,1629652,OKC,1168.0,19,-5.0,43,42,17,9.0,7,85,1.0,2.0,,,,,2.0,,1.0,2.0,2.0,,2.0,33,,,,,,,,,,2.0,2.0,,,,,,4.0,1.0,5.0,5.0,,,1.0,2.0,1.0,1.0,3.0,2.0,,,,,,,17,,0.5,,,0.25,,,0.25,,,0.5,,,14.285714285714286,0.3333333333333333,0.07692307692307693,0.3076923076923077,0.19230769230769232,,,0.25,0.2222222222222222,0.5,0.5,0.5,,,,,,,0.5,,1.0,0.611475,,,,,,,1.8,25.9,0.3953488372093023,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1630581,1610612760,Josh Giddey,Josh Giddey,1630581,OKC,1416.0,24,4.0,46,48,8,1.0,8,94,5.0,9.0,3.0,4.0,,1.0,2.0,1.0,8.0,14.0,3.0,1.0,17.0,54,2.0,2.0,,4.0,,,1.0,,,10.0,2.0,,3.0,4.0,2.0,11.0,2.0,3.0,5.0,8.0,,,3.0,1.0,1.0,,4.0,1.0,3.0,1.0,1.0,1.0,,,8,,0.5714285714285714,1.0,,0.47058823529411764,1.0,,0.5,1.0,,0.17647058823529413,,,38.18181818181818,0.75,0.23076923076923078,0.16666666666666666,0.2,0.16666666666666666,0.5,0.2,0.25,0.5294117647058824,0.5555555555555556,0.5555555555555556,0.23529411764705882,0.75,0.75,0.058823529411764705,,,0.11764705882352941,1.0,0.7058823529411765,0.6104411764705883,0.5367,0.57975,0.058823529411764705,0.07142857142857142,0.23529411764705882,,3.8714285714285714,24.96666666666667,0.17391304347826086,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,6.0,,1.0,,3.0,1.0,2.0,,,1.0,,1.0,1.0,0.375,0.42857142857142855,,,0.14285714285714285,,,,0.1111111111111111,1.0,,0.058823529411764705,,,,,,,,1.0,1.0,,,2.0,3.0,,,,,1.0,,,0.23076923076923078,0.42857142857142855,,,0.4,0.5,1.0,,,,,,1.0,,,,,,,1.0,0.3333333333333333,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1630598,1610612760,Aaron Wiggins,Aaron Wiggins,1630598,OKC,1498.0,25,-1.0,51,54,24,37.0,3,105,2.0,4.0,2.0,4.0,,1.0,,,4.0,9.0,1.0,,11.0,50,,1.0,,,1.0,2.0,,,2.0,8.0,,1.0,1.0,2.0,1.0,5.0,1.0,3.0,4.0,4.0,1.0,,2.0,2.0,1.0,,4.0,1.0,,,,,,2.0,24,,0.4444444444444444,,0.5,0.55,,0.5,0.55,,0.5,0.1,0.1111111111111111,,25.925925925925924,0.5,0.23076923076923078,0.09090909090909091,0.16666666666666666,,0.2857142857142857,0.25,0.1111111111111111,0.4,0.5,0.6666666666666666,0.4,0.5,0.5,0.1,,,,,0.5,0.49233000000000005,0.447,0.47439999999999993,,,,0.18181818181818182,6.788888888888889,23.7,0.47058823529411764,,1.0,3.0,,1.0,,,2.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.1,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,0.5,1.0,,,1.0,,,0.25,,,,1.0,,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1631114,1610612760,Jalen Williams,Jalen Williams,1631114,OKC,978.0,16,7.0,33,38,7,6.0,5,71,,1.0,,,,1.0,2.0,,,2.0,3.0,2.0,5.0,38,,,,3.0,,,1.0,2.0,2.0,,2.0,,1.0,4.0,1.0,9.0,,,,,1.0,,,1.0,,,1.0,,1.0,2.0,,1.0,,2.0,7,,,,,0.3,1.5,,0.4166666666666667,1.5,0.5,0.6,,,17.94871794871795,,,,,,,,,0.2,,,,,,0.2,,,0.4,,0.8,0.57862,0.58035,0.6009,0.16666666666666666,0.3333333333333333,0.6,0.4,9.95,24.03333333333333,0.21212121212121213,1.0,1.0,3.0,1.0,3.0,,,,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.5,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1641717,1610612760,Cason Wallace,Cason Wallace,1641717,OKC,2586.0,43,22.0,87,91,26,26.0,10,178,4.0,5.0,1.0,2.0,,1.0,4.0,2.0,5.0,8.0,6.0,4.0,20.0,90,1.0,1.0,,2.0,2.0,3.0,2.0,2.0,6.0,6.0,4.0,,2.0,3.0,1.0,8.0,2.0,2.0,4.0,5.0,3.0,1.0,,1.0,,1.0,1.0,,2.0,4.0,,2.0,,6.0,26,,0.625,1.0,0.6666666666666666,0.5714285714285714,1.0,0.4,0.625,1.0,0.5,0.42857142857142855,,,17.52577319587629,,0.07407407407407407,0.1,0.0851063829787234,0.25,,,0.06666666666666667,0.35714285714285715,0.8,0.8,0.14285714285714285,0.5,0.5,0.07142857142857142,,,0.2857142857142857,0.4,0.7857142857142857,0.5705714285714286,,0.64283,0.125,0.2,0.1,0.3,4.7875,24.516666666666666,0.2988505747126437,,2.0,6.0,,1.0,,4.0,5.0,1.0,0.3333333333333333,0.3333333333333333,,,,,2.0,2.0,,,,,,,4.0,,1.0,1.0,1.0,,,,,,,,,0.4,0.5,,0.06666666666666667,0.03225806451612903,0.08333333333333333,,0.2,,,,0.14285714285714285,1.0,1.0,1.0,,,,,1.0,1.0,2.0,3.0,2.0,,,,,,,,,,,,,0.25,1.0,1.0,,0.6,0.6666666666666666,,,1.0,,,,,,,,1.0,2.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
