EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,SecondChanceArc3FGA,SecondChanceFG3A,OffThreePtRebounds,LostBallSteals,Travels,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGA,PenaltyFG2M,PtsPutbacks,FTDefRebounds,LostBallTurnovers,Loose Ball Fouls Drawn,PenaltyFg2Pct,DefFTReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,LongMidRangeFGM,LongMidRangeFGA,PenaltyCorner3FGA,SecondChanceFtPoints,LongMidRangeAssists,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,OffFTReboundPct,OffCorner3ReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,SecondChanceFg3Pct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,DefensiveGoaltends,Charge Fouls,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,on,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,Transition Take Fouls,Transition Take Fouls Drawn,3SecondViolations,Arc3PctBlocked,Defensive 3 Seconds Violations,LongMidRangePctBlocked
1629634,1610612763,Brandon Clarke,Brandon Clarke,1629634,MEM,252.0,4,6.0,9,10,,10,2.0,19,,,,,,,,4,12,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.6666666666666666,,0.6666666666666666,,,27.272727272727273,,,,,,,,,,,,0.3333333333333333,,0.5727,,,,,1.0,1.0,2.0,2.0,3.0,,,,,,,4.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.6666666666666666,,,,,,,,1.0,0.3333333333333333,1.0,,,,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,,,,,5.033333333333333,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1630217,1610612763,Desmond Bane,Desmond Bane,1630217,MEM,1961.0,33,-14.0,67,70,6.0,15,14.0,137,,3.0,7.0,,,3.0,7.0,19,83,,,4.0,6.0,7.0,3.0,2.0,3.0,1.0,7.0,2.0,3.0,5.0,,,2.0,1.0,2.0,1.0,2.0,4.0,6.0,0.6666666666666666,0.42857142857142855,,0.42857142857142855,0.46875,0.5,0.5294117647058824,0.6666666666666666,0.4375,23.170731707317074,1.0,0.18181818181818182,0.10344827586206896,0.1111111111111111,,0.4375,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,0.625,0.42857142857142855,0.520675,0.4057,0.21052631578947367,26.32857142857143,0.08955223880597014,3.0,1.0,5.0,3.0,9.0,4.0,,,,2.0,2.0,,6.0,3.0,1.0,1.0,,1.0,1.0,1.0,2.0,,,,1.0,,,4.0,,4.0,,1.0,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,0.4,0.05555555555555555,0.047619047619047616,0.04878048780487805,0.07142857142857142,,0.3333333333333333,,0.1875,0.3125,0.2,0.3333333333333333,,,0.11764705882352941,0.1,,5.933333333333334,,,1.0,,,0.05,,0.06666666666666667,,2.0,,,,,,1.0,,,1.0,,0.5,,,,0.5,0.6666666666666666,1.0,,,,,,,,1.0,,,,,,,1.0,,,,0.0625,,,,,,,,,,3.0,,,,,,,,,,,,,,,1.0,,,1.0,1.0,0.14285714285714285,,True,,,,,,,,,,,
1630590,1610612763,Scotty Pippen Jr.,Scotty Pippen Jr.,1630590,MEM,446.0,7,-8.0,16,18,5.0,6,1.0,34,,,,,,,,6,18,,,4.0,,,,,,,,,,,3.0,1.0,,,,,1.0,4.0,5.0,,,,,0.6666666666666666,1.0,0.5,0.6666666666666666,,33.333333333333336,,,,,,,,,,,,1.0,,0.8445666666666667,0.8801,0.6666666666666666,,0.3125,3.0,,,2.0,3.0,2.0,,,,1.0,2.0,,4.0,,,,,,,,,,,,,,,4.0,,6.0,,2.0,1.0,,,,,,,1.0,,,0.6666666666666666,,,,,,,,,,,,,,1.0,,,,,,0.4,0.4,,0.9666666666666668,,,,2.0,,,,,,2.0,,,1.0,1.0,,1.0,,,,,1.0,,,,,0.6666666666666666,0.6666666666666666,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,
1641970,1610612763,Maozinha Pereira,Maozinha Pereira,1641970,MEM,1426.0,24,3.0,49,52,20.0,13,7.0,101,,1.0,4.0,1.0,2.0,1.0,4.0,11,44,1.0,2.0,9.0,3.0,4.0,1.0,,,,,,5.0,9.0,2.0,1.0,,,,1.0,2.0,9.0,20.0,1.0,0.25,0.5,0.25,0.5,0.5625,0.5,0.5625,0.36363636363636365,18.333333333333336,,,0.22727272727272727,,,0.36363636363636365,0.25,0.25,1.0,0.25,0.5,0.7272727272727273,0.25,0.5390909090909091,0.5618875,0.8181818181818182,25.425,0.40816326530612246,4.0,1.0,3.0,4.0,7.0,,2.0,2.0,4.0,6.0,,4.0,4.0,1.0,,,,,1.0,5.0,4.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,0.5,1.0,0.5714285714285714,1.0,1.0,1.0,0.14285714285714285,0.25,,0.4166666666666667,0.05263157894736842,0.13333333333333333,0.1,0.5,0.3333333333333333,,0.36363636363636365,0.2727272727272727,0.3333333333333333,0.3333333333333333,,,0.09090909090909091,0.14285714285714285,0.36363636363636365,3.5428571428571423,,,3.0,1.0,,0.2727272727272727,,0.125,,3.0,1.0,1.0,2.0,3.0,,3.0,4.0,,,,0.5,,,0.42857142857142855,,0.75,1.0,0.6666666666666666,0.5,1.0,,0.375,0.6666666666666666,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1630692,1610612763,Jordan Goodwin,Jordan Goodwin,1630692,MEM,1188.0,20,,42,46,18.0,6,5.0,88,1.0,,3.0,,2.0,,4.0,4,34,,3.0,,,3.0,,1.0,3.0,1.0,8.0,4.0,6.0,6.0,,,4.0,2.0,4.0,,1.0,,18.0,,,,,0.25,,0.25,,0.5,25.531914893617024,1.0,0.2857142857142857,0.2608695652173913,0.2,0.125,0.375,,,,0.5,,0.625,,0.488025,0.53465,,24.975,0.42857142857142855,1.0,2.0,2.0,2.0,4.0,,,,,1.0,,,4.0,,2.0,1.0,1.0,,,2.0,,,,,,3.0,,,,,,,,1.0,1.0,,1.0,1.0,,,,,0.5,,,,,,,0.2222222222222222,,,,,,1.0,0.125,0.25,1.0,1.0,,,,,,11.225,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,0.2857142857142857,0.3333333333333333,,,,,,,0.25,,,1.0,1.0,,,,,,,,,,0.125,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1627885,1610612763,Shaquille Harrison,Shaquille Harrison,1627885,MEM,358.0,6,-11.0,12,13,8.0,13,,25,,,,,,,,2,17,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,8.0,,,,,0.5,,0.5,,,16.666666666666668,,0.6666666666666666,0.5,0.6666666666666666,,,,,,,,1.0,,0.7799,,,,0.6666666666666666,2.0,,,1.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,1.0,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,1.1,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,
1629669,1610612763,Jaylen Nowell,Jaylen Nowell,1629669,MEM,9368.0,156,-3.0,322,318,58.0,113,38.0,640,4.0,3.0,19.0,1.0,2.0,4.0,23.0,51,359,1.0,3.0,5.0,12.0,18.0,3.0,4.0,16.0,3.0,44.0,7.0,11.0,14.0,3.0,1.0,2.0,2.0,5.0,7.0,13.0,5.0,57.0,1.0,0.17391304347826086,0.3333333333333333,0.18181818181818182,0.43636363636363634,0.2777777777777778,0.45535714285714285,0.2777777777777778,0.41818181818181815,16.75824175824176,0.4,0.10294117647058823,0.07096774193548387,0.08333333333333333,0.07272727272727272,0.34545454545454546,0.15789473684210525,0.15789473684210525,1.0,0.2222222222222222,0.5,0.4727272727272727,0.16666666666666666,0.49202407407407406,0.45982499999999993,0.09803921568627451,26.82608695652175,0.18012422360248448,3.0,10.0,20.0,18.0,32.0,3.0,2.0,5.0,4.0,6.0,,16.0,20.0,,12.0,8.0,4.0,1.0,2.0,4.0,3.0,2.0,3.0,,,1.0,,4.0,1.0,3.0,1.0,2.0,,,,,,,3.0,,0.4444444444444444,0.4444444444444444,0.5625,0.4,0.2857142857142857,0.2857142857142857,,,,0.04597701149425287,0.023809523809523808,0.0189873417721519,0.046511627906976744,0.02857142857142857,0.06666666666666667,,0.05454545454545454,0.36363636363636365,0.5,0.5,0.4,0.48980833333333335,0.03571428571428571,0.06060606060606061,0.0784313725490196,10.40625,2.0,2.0,1.0,2.0,1.0,0.013513513513513514,,0.019230769230769232,0.2857142857142857,1.0,,1.0,,1.0,,1.0,,,,,0.16666666666666666,,,0.05405405405405406,0.15,0.3333333333333333,0.3333333333333333,,0.14285714285714285,,,0.1111111111111111,,7.0,9.0,1.0,,,,1.0,,1.0,,,0.03125,0.16363636363636364,0.7777777777777778,0.7777777777777778,,0.1111111111111111,1.0,,,,,,1.0,,0.5714285714285714,0.25,0.25,1.0,,,,,,,,,,,,,,,,False,,,,,,,,,,,
1629723,1610612763,John Konchar,John Konchar,1629723,MEM,68183.0,1136,-145.0,2294,2299,413.0,491,284.0,4593,59.0,21.0,57.0,2.0,12.0,38.0,116.0,234,2620,4.0,24.0,36.0,114.0,57.0,21.0,52.0,107.0,31.0,269.0,82.0,178.0,248.0,48.0,23.0,30.0,21.0,44.0,45.0,75.0,36.0,412.0,1.0,0.3275862068965517,0.16666666666666666,0.3275862068965517,0.5297029702970297,0.34210526315789475,0.5518867924528302,0.4186046511627907,0.5742574257425742,9.80467253925699,0.6818181818181818,0.1722689075630252,0.16306483300589392,0.15691489361702127,0.29207920792079206,0.28217821782178215,0.3684210526315789,0.3684210526315789,1.0,0.3157894736842105,0.16666666666666666,0.9504950495049505,0.3684210526315789,0.5879099009900991,0.5883144736842104,0.15384615384615385,24.53620689655174,0.18003487358326067,76.0,3.0,9.0,50.0,86.0,20.0,11.0,22.0,34.0,14.0,10.0,68.0,32.0,10.0,55.0,41.0,14.0,17.0,37.0,84.0,70.0,7.0,14.0,,4.0,9.0,1.0,36.0,2.0,23.0,3.0,8.0,5.0,47.0,28.0,17.0,51.0,33.0,2.0,5.0,0.68,0.8292682926829268,0.5813953488372093,0.5,0.5483870967741935,0.5483870967741935,0.11627906976744186,0.11842105263157894,0.1111111111111111,0.15498154981549817,0.06642728904847396,0.061717352415026835,0.06463878326996197,0.17647058823529413,0.10465116279069768,0.6470588235294118,0.37623762376237624,0.04455445544554455,0.3333333333333333,0.375,1.0,0.5965596153846154,0.03864734299516908,0.08791208791208792,0.1452991452991453,2.2081395348837205,2.0,9.0,32.0,25.0,1.0,0.0570409982174688,0.05,0.052884615384615384,0.06451612903225806,47.0,11.0,21.0,7.0,12.0,7.0,7.0,18.0,12.0,9.0,7.0,0.5,0.22641509433962265,0.07264957264957266,0.15476190476190477,0.23,0.618421052631579,0.7014925373134329,0.6595744680851063,0.6774193548387096,0.5238095238095238,0.22580645161290322,0.3157894736842105,0.5833333333333334,,1.0,12.0,,4.0,1.0,8.0,3.0,4.0,0.017543859649122806,0.06896551724137931,0.08080808080808081,0.0049504950495049506,,,0.18181818181818182,0.3157894736842105,17.0,2.0,2.0,2.0,4.0,,,0.4444444444444444,,0.288135593220339,0.2982456140350877,1.0,0.2857142857142857,1.0,1.0,1.0,0.16666666666666666,,,2.0,,0.017241379310344827,0.03389830508474576,,,,5.0,False,4.0,3.0,1.0,2.0,2.0,,,,,,
1631246,1610612763,Vince Williams Jr.,Vince Williams Jr.,1631246,MEM,86190.0,1436,-91.0,2910,2907,616.0,693,343.0,5817,75.0,53.0,134.0,5.0,21.0,79.0,209.0,521,3305,10.0,36.0,112.0,219.0,134.0,53.0,95.0,175.0,61.0,430.0,102.0,231.0,290.0,47.0,22.0,59.0,34.0,92.0,49.0,135.0,112.0,608.0,0.9240506329113924,0.37799043062200954,0.2777777777777778,0.37799043062200954,0.5501319261213721,0.4794520547945205,0.5873563218390805,0.5789473684210527,0.5514511873350924,15.84188292094146,0.6413043478260869,0.16639477977161501,0.16946564885496182,0.1694560669456067,0.19788918205804748,0.35356200527704484,0.39552238805970147,0.39849624060150374,0.8867924528301887,0.2876712328767123,0.23809523809523808,0.8232189973614775,0.39552238805970147,0.5628031746031746,0.5740280821917808,0.21497120921305182,24.821531100478477,0.21168384879725086,103.0,21.0,56.0,90.0,170.0,104.0,18.0,36.0,80.0,37.0,42.0,92.0,88.0,19.0,80.0,54.0,26.0,29.0,33.0,120.0,59.0,14.0,33.0,1.0,12.0,25.0,3.0,133.0,24.0,130.0,5.0,44.0,15.0,34.0,19.0,15.0,34.0,19.0,14.0,13.0,0.5111111111111111,0.5974025974025974,0.5294117647058824,0.5,0.5172413793103449,0.5661764705882353,0.11176470588235295,0.1262135922330097,0.10714285714285714,0.17216642754662842,0.04888888888888889,0.0412224591329069,0.05309734513274336,0.13257575757575757,0.2647058823529412,0.5588235294117647,0.2717678100263852,0.14775725593667546,0.375,0.42,0.38095238095238093,0.5372135135135135,0.10952380952380952,0.21052631578947367,0.15355086372360843,4.564117647058824,17.0,22.0,25.0,25.0,6.0,0.03415300546448088,0.013157894736842105,0.0297951582867784,0.29310344827586204,67.0,14.0,25.0,16.0,24.0,5.0,20.0,26.0,9.0,25.0,11.0,0.5405405405405406,0.13432835820895522,0.05384615384615385,0.17522658610271905,0.15555555555555556,0.6504854368932039,0.7444444444444445,0.5671641791044776,0.43103448275862066,0.56,0.08620689655172414,0.3287671232876712,0.6666666666666666,2.0,11.0,15.0,20.0,5.0,1.0,12.0,2.0,4.0,0.01282051282051282,0.046153846153846156,0.06486486486486487,0.029023746701846966,0.18181818181818182,0.18181818181818182,0.07142857142857142,0.2054794520547945,26.0,2.0,5.0,6.0,8.0,18.0,,0.36363636363636365,,0.3466666666666667,0.3561643835616438,1.0,0.4,1.0,0.35294117647058826,1.0,0.3333333333333333,,2.0,3.0,11.0,0.014354066985645933,0.02666666666666667,,2.0,0.009478672985781991,4.0,False,,,,,,2.0,1.0,1.0,0.007462686567164179,,
1631254,1610612763,Kenneth Lofton Jr.,Kenneth Lofton Jr.,1631254,MEM,5929.0,99,5.0,209,213,68.0,125,24.0,422,1.0,3.0,9.0,1.0,2.0,3.0,10.0,39,223,1.0,3.0,14.0,9.0,9.0,3.0,6.0,14.0,5.0,36.0,6.0,13.0,15.0,3.0,3.0,3.0,1.0,6.0,7.0,15.0,14.0,68.0,1.0,0.3,0.3333333333333333,0.3,0.4189189189189189,0.5,0.45348837209302323,0.5,0.2702702702702703,20.675105485232066,0.5,0.14634146341463414,0.14457831325301204,0.125,0.02702702702702703,0.24324324324324326,0.3333333333333333,0.375,1.0,0.15384615384615385,0.5,0.5135135135135135,0.3333333333333333,0.5017391891891894,0.47047307692307694,0.358974358974359,25.78,0.3253588516746411,9.0,4.0,10.0,11.0,27.0,8.0,1.0,3.0,4.0,10.0,1.0,12.0,10.0,5.0,8.0,6.0,2.0,,,6.0,2.0,,3.0,,,2.0,2.0,11.0,,15.0,3.0,9.0,,3.0,1.0,2.0,3.0,3.0,,,0.5454545454545454,0.6,0.4074074074074074,0.3333333333333333,0.3333333333333333,0.5,0.18518518518518517,0.2222222222222222,0.3,0.14285714285714285,,0.018691588785046728,,0.2,,1.0,0.24324324324324326,0.2702702702702703,0.4,0.5714285714285714,0.5,0.3785,0.20930232558139536,0.2727272727272727,0.10256410256410256,8.703703703703704,,,2.0,,,0.03389830508474576,,0.03773584905660377,,6.0,1.0,1.0,2.0,3.0,,5.0,2.0,1.0,2.0,,0.5,0.16666666666666666,,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.8571428571428571,0.5,0.3333333333333333,1.0,,0.23076923076923078,0.6666666666666666,1.0,8.0,1.0,2.0,1.0,,,,1.0,,,,0.21621621621621623,0.125,0.125,,0.07692307692307693,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,0.1,,,,,1.0,False,,,,,,,,,0.1111111111111111,,
1630533,1610612763,Ziaire Williams,Ziaire Williams,1630533,MEM,62260.0,1038,-247.0,2108,2128,516.0,543,247.0,4236,77.0,31.0,112.0,11.0,32.0,58.0,189.0,420,2457,14.0,49.0,111.0,156.0,110.0,31.0,47.0,75.0,32.0,178.0,79.0,145.0,180.0,36.0,26.0,36.0,24.0,66.0,46.0,85.0,111.0,512.0,0.896551724137931,0.30687830687830686,0.2857142857142857,0.31016042780748665,0.47354497354497355,0.5,0.5097799511002445,0.5729166666666666,0.5,19.75873544093178,0.5454545454545454,0.17832957110609482,0.1392931392931393,0.1903409090909091,0.2037037037037037,0.2962962962962963,0.2767857142857143,0.27927927927927926,0.8709677419354839,0.4,0.34375,0.7592592592592593,0.2818181818181818,0.5494969333333335,0.5605298701298701,0.2642857142857143,25.187830687830672,0.24478178368121442,98.0,15.0,53.0,92.0,189.0,62.0,19.0,28.0,70.0,31.0,31.0,118.0,66.0,24.0,28.0,17.0,11.0,14.0,17.0,55.0,35.0,6.0,30.0,8.0,5.0,16.0,2.0,74.0,16.0,75.0,6.0,29.0,4.0,7.0,3.0,4.0,9.0,6.0,8.0,4.0,0.6413043478260869,0.7468354430379747,0.48677248677248675,0.6785714285714286,0.6326530612244898,0.660377358490566,0.12698412698412698,0.11224489795918367,0.22641509433962265,0.10597302504816955,0.03125,0.03286384976525822,0.031007751937984496,0.11764705882352941,0.09876543209876543,0.6666666666666666,0.25925925925925924,0.1402116402116402,0.2830188679245283,0.36585365853658536,0.5333333333333333,0.510644827586207,0.08148148148148149,0.13679245283018868,0.16666666666666666,6.667724867724868,15.0,21.0,18.0,10.0,3.0,0.0345489443378119,0.014705882352941176,0.040106951871657755,0.30612244897959184,65.0,16.0,19.0,16.0,22.0,6.0,19.0,26.0,11.0,12.0,6.0,0.6129032258064516,0.19642857142857142,0.03669724770642202,0.09829059829059829,0.13186813186813187,0.6632653061224489,0.7471264367816092,0.6461538461538462,0.3877551020408163,0.8421052631578947,0.12244897959183673,0.275,0.7272727272727273,12.0,38.0,17.0,8.0,1.0,,8.0,9.0,2.0,,0.02040816326530612,0.04145077720207254,0.10052910052910052,0.3157894736842105,0.32432432432432434,0.125,0.2125,27.0,2.0,3.0,6.0,8.0,18.0,2.0,0.38095238095238093,0.75,0.35064935064935066,0.36,0.9259259259259259,0.3333333333333333,1.0,0.4,0.8333333333333334,0.17647058823529413,,2.0,3.0,3.0,0.015873015873015872,0.025974025974025976,,4.0,0.02072538860103627,4.0,False,2.0,2.0,,,,,,,0.008928571428571428,2.0,0.02631578947368421
1641713,1610612763,GG Jackson,GG Jackson,1641713,MEM,68173.0,1136,-191.0,2324,2314,638.0,579,268.0,4638,61.0,60.0,195.0,10.0,49.0,90.0,256.0,616,2656,10.0,59.0,132.0,240.0,193.0,60.0,34.0,54.0,19.0,128.0,66.0,133.0,179.0,28.0,19.0,30.0,11.0,60.0,35.0,61.0,130.0,634.0,0.8888888888888888,0.3515625,0.1694915254237288,0.3543307086614173,0.5068762278978389,0.36496350364963503,0.5385288966725044,0.42038216560509556,0.5029469548133595,23.892464975388112,0.5,0.12476370510396975,0.11214953271028037,0.1271393643031785,0.11984282907662082,0.3831041257367387,0.3076923076923077,0.30927835051546393,0.85,0.35766423357664234,0.20408163265306123,0.825147347740668,0.31088082901554404,0.5558865877712034,0.5476735294117647,0.21428571428571427,26.11601562499999,0.27452667814113596,164.0,20.0,63.0,123.0,253.0,100.0,19.0,36.0,73.0,78.0,32.0,146.0,100.0,36.0,20.0,14.0,6.0,15.0,32.0,54.0,46.0,6.0,30.0,8.0,2.0,13.0,4.0,88.0,1.0,135.0,9.0,66.0,5.0,21.0,12.0,9.0,23.0,17.0,2.0,3.0,0.5934959349593496,0.6636363636363637,0.48616600790513836,0.5277777777777778,0.5086206896551724,0.5615384615384615,0.1422924901185771,0.13414634146341464,0.20634920634920634,0.09981515711645102,0.054514480408858604,0.040998217468805706,0.056818181818181816,0.10047846889952153,0.13580246913580246,0.7391304347826086,0.32220039292730845,0.1237721021611002,0.31746031746031744,0.4,0.55,0.5742756097560977,0.1166077738515901,0.2129032258064516,0.1185064935064935,4.916996047430831,20.0,22.0,14.0,9.0,7.0,0.026168224299065422,0.0449438202247191,0.02631578947368421,0.3448275862068966,99.0,16.0,30.0,32.0,54.0,2.0,35.0,26.0,13.0,19.0,1.0,0.44871794871794873,0.23636363636363636,0.05555555555555555,0.08764940239043825,0.11666666666666667,0.6036585365853658,0.6971830985915493,0.6161616161616161,0.5172413793103449,0.5333333333333333,0.034482758620689655,0.39416058394160586,0.5925925925925926,4.0,26.0,10.0,14.0,,,7.0,4.0,1.0,,0.02564102564102564,0.028112449799196786,0.05108055009823183,0.15384615384615385,0.16,0.1875,0.072992700729927,30.0,1.0,,6.0,7.0,30.0,2.0,0.3181818181818182,0.25,0.4918032786885246,0.4918032786885246,0.9666666666666667,0.5,1.0,0.3,0.5,,5.0,,1.0,2.0,0.00390625,,,,,,False,2.0,2.0,,,,,1.0,,0.005128205128205128,1.0,0.038461538461538464
1631367,1610612763,Jacob Gilyard,Jacob Gilyard,1631367,MEM,39230.0,654,-156.0,1301,1299,209.0,316,144.0,2600,30.0,36.0,90.0,2.0,14.0,51.0,120.0,173,1569,7.0,21.0,24.0,126.0,89.0,36.0,66.0,131.0,46.0,327.0,20.0,35.0,43.0,27.0,16.0,22.0,19.0,29.0,16.0,35.0,24.0,209.0,0.8235294117647058,0.425,0.3333333333333333,0.42857142857142855,0.59375,0.4423076923076923,0.5972222222222222,0.46153846153846156,0.8333333333333334,11.728813559322035,0.7586206896551724,0.07434944237918216,0.059336823734729496,0.0782608695652174,0.20833333333333334,0.625,0.4,0.4090909090909091,0.75,0.5384615384615384,0.14285714285714285,0.875,0.4044943820224719,0.5244793706293704,0.49664400000000003,0.13872832369942195,25.686666666666667,0.1606456571867794,6.0,2.0,6.0,9.0,24.0,2.0,,,24.0,5.0,1.0,2.0,16.0,3.0,65.0,50.0,15.0,18.0,1.0,14.0,8.0,5.0,7.0,,2.0,4.0,,14.0,2.0,2.0,,,,5.0,3.0,2.0,5.0,1.0,4.0,,0.1111111111111111,0.1111111111111111,0.375,,0.9230769230769231,0.9230769230769231,0.125,0.3333333333333333,0.16666666666666666,0.046052631578947366,0.003194888178913738,0.011869436201780416,0.00684931506849315,0.034782608695652174,0.038461538461538464,0.2,0.041666666666666664,0.041666666666666664,0.3333333333333333,0.4,0.5,0.5366785714285714,0.006944444444444444,,0.13872832369942195,12.616666666666667,9.0,13.0,7.0,11.0,,0.019390581717451522,,0.015209125475285171,0.6923076923076923,2.0,,,,1.0,4.0,1.0,,1.0,3.0,3.0,0.2,0.03333333333333333,,0.058394160583941604,0.05128205128205128,0.3333333333333333,0.5,,,,0.3076923076923077,0.038461538461538464,,5.0,12.0,7.0,,2.0,,,,2.0,,0.030612244897959183,,0.08333333333333333,0.4166666666666667,0.4166666666666667,,0.2692307692307692,15.0,2.0,5.0,6.0,8.0,27.0,1.0,0.6153846153846154,,0.5,0.5,1.0,0.5,1.0,0.6666666666666666,0.8333333333333334,0.7142857142857143,,,2.0,1.0,0.016666666666666666,,1.0,1.0,0.008333333333333333,,False,,,,,,,1.0,,0.022222222222222223,,
