EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PtsAssisted2s,PtsPutbacks,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,SelfOReb,LostBallTurnovers,Travels,ShootingFouls,Charge Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,OffAtRimReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LongMidRangeFGA,Corner3FGM,PtsUnassisted3s,Corner3Assists,LostBallSteals,LongMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,LongMidRangeFGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,FTOffRebounds,Charge Fouls Drawn,Offensive Fouls Drawn,OffFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,SecondChanceCorner3FGA,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls,BlockedShortMidRange,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,Technical Free Throw Trips,Blocked3s,BlockedArc3,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,Offensive Fouls,Defensive 3 Seconds Violations,on,HeaveAttempts,Transition Take Fouls,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,BlockedCorner3,DefensiveGoaltends,Transition Take Fouls Drawn,3SecondViolations,Clear Path Fouls,Corner3PctBlocked,OffensiveGoaltends
1626168,1610612758,Trey Lyles,Trey Lyles,1626168,SAC,1939.0,32.0,16.0,67.0,68,12.0,26,11.0,135,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,5.0,1.0,4.0,7.0,50.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,1.0,5.0,4.0,1.0,10.0,4.0,14.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,12.0,1.0,0.25,1.0,0.25,0.4,0.3888888888888889,0.75,0.3888888888888889,0.75,0.4444444444444444,0.2,0.25,13.924050632911392,0.5,1.0,0.21052631578947367,0.045454545454545456,0.3125,0.16666666666666666,0.2571428571428571,0.1,0.08333333333333333,0.23076923076923078,0.3333333333333333,0.16666666666666666,0.3076923076923077,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.5,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,1.0,0.5555555555555556,0.3333333333333333,0.48598888888888886,0.5077,0.443075,0.42857142857142855,7.279999999999999,24.849999999999998,0.1791044776119403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1627734,1610612758,Domantas Sabonis,Domantas Sabonis,1627734,SAC,3388.0,56.0,-10.0,114.0,117,30.0,36,16.0,231,12.0,2.0,1.0,4.0,,1.0,1.0,,,10.0,16.0,1.0,1.0,31.0,127.0,3.0,4.0,,,7.0,6.0,3.0,1.0,1.0,4.0,3.0,8.0,,1.0,21.0,2.0,4.0,9.0,10.0,,19.0,6.0,25.0,1.0,1.0,4.0,2.0,3.0,,7.0,,3.0,3.0,7.0,30.0,1.0,1.0,,1.0,0.625,0.6764705882352942,0.5,0.7045454545454546,0.7,0.058823529411764705,0.25,0.5,21.641791044776117,0.5714285714285714,,0.35714285714285715,0.13333333333333333,0.375,0.06666666666666667,0.36538461538461536,0.1,0.125,0.08,0.35714285714285715,0.4444444444444444,0.47368421052631576,,0.7058823529411765,0.23529411764705882,0.25,0.5,,0.058823529411764705,1.0,1.0,1.0,0.6666666666666666,,,0.7647058823529411,1.0,0.5292676470588235,0.4270333333333333,0.5825,0.22580645161290322,3.5749999999999993,25.1,0.2631578947368421,9.0,1.0,2.0,4.0,8.0,1.0,2.0,2.0,3.0,14.0,2.0,5.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,11.0,11.0,1.0,5.0,1.0,4.0,3.0,1.0,4.0,3.0,1.0,1.0,0.7,0.7777777777777778,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.2857142857142857,0.2,0.5,0.75,0.75,0.9,0.6666666666666666,1.0,0.5,1.0,0.5,0.23809523809523808,0.25,0.06451612903225806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1628368,1610612758,De'Aaron Fox,De'Aaron Fox,1628368,SAC,1726.0,29.0,27.0,63.0,62,22.0,20,8.0,125,2.0,,5.0,10.0,1.0,3.0,7.0,1.0,3.0,7.0,16.0,4.0,8.0,31.0,45.0,1.0,6.0,1.0,3.0,13.0,14.0,6.0,7.0,3.0,,1.0,2.0,,,5.0,,,1.0,1.0,,2.0,,2.0,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,13.0,22.0,0.5,0.5,0.3333333333333333,0.5,0.4375,0.5416666666666666,0.5,0.5740740740740741,0.5909090909090909,0.3333333333333333,,,40.27777777777778,0.5,,0.05555555555555555,,0.0625,,0.058823529411764705,,,,,,0.08333333333333333,,0.08333333333333333,0.4166666666666667,0.5,0.5,0.041666666666666664,0.2916666666666667,0.42857142857142855,0.42857142857142855,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.42857142857142855,0.45799375,,0.39837777777777783,0.41935483870967744,9.68125,26.425000000000004,0.3492063492063492,2.0,,,,5.0,,,3.0,4.0,,,1.0,,1.0,,,,1.0,,6.0,6.0,,2.0,1.0,,,,,,,1.0,,,,0.5,,,,,0.5,,,1.0,1.0,,,,,,0.07692307692307693,0.1111111111111111,,4.0,1.0,6.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1630558,1610612758,Davion Mitchell,Davion Mitchell,1630558,SAC,4907.0,82.0,-18.0,163.0,163,61.0,102,28.0,326,8.0,1.0,2.0,7.0,1.0,,7.0,,2.0,8.0,18.0,,8.0,24.0,172.0,3.0,5.0,,3.0,9.0,8.0,,7.0,,,10.0,15.0,5.0,1.0,35.0,2.0,,3.0,2.0,,5.0,3.0,8.0,1.0,,5.0,5.0,1.0,,6.0,1.0,1.0,1.0,7.0,60.0,,,,,0.4444444444444444,0.3076923076923077,0.375,0.4,0.45,0.3076923076923077,,,17.821782178217823,0.8333333333333334,,0.05,,0.08823529411764706,0.041666666666666664,0.06756756756756757,0.020202020202020204,,0.05128205128205128,0.047619047619047616,0.125,0.0967741935483871,,0.3076923076923077,0.2692307692307692,0.2857142857142857,0.2857142857142857,0.038461538461538464,0.2692307692307692,,,,0.16666666666666666,0.25,,0.6153846153846154,,0.5321096153846153,0.4983833333333334,0.6258812500000001,0.375,6.555555555555556,25.650000000000002,0.37423312883435583,5.0,,3.0,4.0,8.0,,2.0,3.0,3.0,8.0,,5.0,4.0,4.0,,,1.0,,,8.0,9.0,1.0,3.0,2.0,,,,,,,1.0,0.5,0.5,,0.6,,0.14285714285714285,,,,,,0.625,0.625,0.4,0.5,,0.5,0.75,0.10714285714285714,0.15,0.08333333333333333,3.0,,,1.0,1.0,0.11538461538461539,,,,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1641732,1610612758,Colby Jones,Colby Jones,1641732,SAC,11504.0,192.0,9.0,390.0,391,154.0,197,56.0,781,18.0,6.0,15.0,27.0,8.0,1.0,14.0,,5.0,26.0,49.0,2.0,22.0,64.0,409.0,10.0,27.0,,7.0,38.0,24.0,6.0,14.0,1.0,4.0,13.0,20.0,9.0,1.0,47.0,11.0,6.0,10.0,11.0,2.0,23.0,17.0,40.0,7.0,6.0,4.0,4.0,6.0,2.0,10.0,,2.0,29.0,38.0,153.0,1.0,0.09090909090909091,,0.09090909090909091,0.5306122448979592,0.4084507042253521,0.5294117647058824,0.4266666666666667,0.5588235294117647,0.30985915492957744,0.08163265306122448,0.07407407407407407,18.358531317494602,0.4,0.18181818181818182,0.125,0.057692307692307696,0.11904761904761904,0.10784313725490197,0.12209302325581395,0.0825242718446602,0.08333333333333333,0.13580246913580246,0.09803921568627451,0.16666666666666666,0.07352941176470588,0.3125,0.2535211267605634,0.38028169014084506,0.5555555555555556,0.6,0.11267605633802817,0.19718309859154928,0.07142857142857142,0.07142857142857142,1.0,0.5,0.14705882352941177,,0.5633802816901409,0.07142857142857142,0.4991091549295774,0.57826,0.47885588235294113,0.59375,6.2122448979591836,25.127272727272725,0.39487179487179486,9.0,3.0,6.0,9.0,6.0,4.0,8.0,18.0,2.0,28.0,6.0,7.0,4.0,3.0,1.0,,,16.0,,9.0,11.0,1.0,5.0,,5.0,2.0,1.0,5.0,2.0,5.0,,0.5384615384615384,0.6086956521739131,0.4,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.02564102564102564,0.15789473684210525,0.02631578947368421,0.4,0.5,0.5625,0.4444444444444444,0.5333333333333333,0.5,0.2647058823529412,0.6666666666666666,0.06666666666666667,0.09433962264150944,0.125,4.0,1.0,,3.0,1.0,0.056338028169014086,0.125,0.125,1.0,2.0,2.0,1.0,2.0,,,,1.0,,0.5,0.5,1.0,0.08333333333333333,0.058823529411764705,1.0,2.0,1.0,2.0,2.0,0.058823529411764705,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1628370,1610612758,Malik Monk,Malik Monk,1628370,SAC,2883.0,48.0,-10.0,91.0,92,16.0,27,12.0,183,5.0,1.0,4.0,6.0,,3.0,8.0,1.0,1.0,7.0,13.0,3.0,8.0,26.0,104.0,2.0,,1.0,1.0,4.0,10.0,3.0,8.0,3.0,1.0,5.0,7.0,2.0,,16.0,,,1.0,,,1.0,,1.0,,,1.0,1.0,2.0,,3.0,,3.0,2.0,4.0,16.0,0.3333333333333333,0.375,1.0,0.375,0.5384615384615384,0.5476190476190477,1.5,0.5681818181818182,1.5,0.38095238095238093,0.07692307692307693,,23.36448598130841,0.3333333333333333,,,,0.047619047619047616,,0.023255813953488372,,,,,,0.0625,,0.23809523809523808,0.2857142857142857,0.6666666666666666,0.6666666666666666,,0.38095238095238093,0.375,0.375,0.3333333333333333,0.5,1.0,1.0,0.6190476190476191,0.375,0.49413095238095245,0.6389,0.4527,0.15384615384615385,7.423076923076924,27.2375,0.17582417582417584,3.0,,,,3.0,,,,1.0,4.0,,2.0,2.0,3.0,,,,1.0,,2.0,3.0,,1.0,,2.0,,,3.0,1.0,,,0.2857142857142857,0.2857142857142857,,,,,,,,,0.3333333333333333,0.6,0.6,0.3333333333333333,0.25,,,,0.045454545454545456,0.07142857142857142,,2.0,,6.0,,,0.09523809523809523,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1629308,1610612758,Juan Toscano-Anderson,Juan Toscano-Anderson,1629308,SAC,570.0,10.0,-5.0,19.0,19,9.0,17,3.0,38,,,,,,,1.0,,1.0,,,,1.0,,22.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,1.0,,1.0,,,,,1.0,,1.0,,,2.0,,9.0,,,,,,,,,,1.0,,,8.0,,,,,0.25,,0.09090909090909091,,,,,,0.25,,,,,,,1.0,,,,,1.0,,1.0,,0.48705,,0.48705,,,25.6,0.47368421052631576,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1631099,1610612758,Keegan Murray,Keegan Murray,1631099,SAC,3355.0,56.0,7.0,114.0,115,34.0,44,17.0,229,6.0,3.0,2.0,6.0,4.0,3.0,8.0,,2.0,6.0,13.0,3.0,12.0,26.0,114.0,7.0,2.0,,3.0,4.0,6.0,9.0,8.0,3.0,2.0,2.0,3.0,1.0,,7.0,,4.0,5.0,2.0,,7.0,4.0,11.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,4.0,34.0,1.0,0.25,,0.25,0.46153846153846156,0.42,,0.46296296296296297,0.2857142857142857,0.48,0.15384615384615385,0.16666666666666666,20.8955223880597,1.0,,0.07407407407407407,0.13793103448275862,0.17857142857142858,,0.12727272727272726,0.06896551724137931,0.058823529411764705,,0.07692307692307693,,0.14285714285714285,0.2857142857142857,0.24,0.24,0.3333333333333333,0.4,0.16,0.32,0.375,0.375,1.0,0.3,0.4,,0.72,0.375,0.51426,0.48992,0.50815,0.15384615384615385,5.876923076923077,25.400000000000002,0.2982456140350877,4.0,3.0,,1.0,5.0,4.0,10.0,,4.0,6.0,4.0,1.0,1.0,1.0,2.0,1.0,,1.0,,2.0,5.0,,,2.0,1.0,,,1.0,1.0,,2.0,0.5,0.75,0.5714285714285714,,0.4,0.45454545454545453,0.16666666666666666,0.25,0.2,0.14285714285714285,1.0,0.6666666666666666,0.8,0.25,1.0,1.0,0.2,,,,0.38461538461538464,1.0,,,,1.0,0.04,,,,,1.0,1.0,3.0,2.0,,,,,,,,0.1,0.2,2.0,,,,1.0,0.25,0.2,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1631165,1610612758,Keon Ellis,Keon Ellis,1631165,SAC,2673.0,45.0,17.0,90.0,88,41.0,40,11.0,178,3.0,2.0,,,4.0,4.0,10.0,1.0,5.0,3.0,4.0,7.0,14.0,28.0,93.0,2.0,2.0,2.0,6.0,11.0,4.0,18.0,10.0,4.0,1.0,1.0,4.0,1.0,,11.0,,2.0,2.0,3.0,,5.0,3.0,8.0,3.0,2.0,2.0,1.0,1.0,,3.0,,,2.0,11.0,41.0,0.8571428571428571,0.5,0.3333333333333333,0.5,0.75,0.75,0.625,0.7368421052631579,0.6111111111111112,0.7777777777777778,0.25,,20.754716981132074,0.6666666666666666,,0.14285714285714285,0.09090909090909091,0.125,,0.13513513513513514,0.0425531914893617,,,0.21428571428571427,,0.08333333333333333,0.25,0.16666666666666666,,,,0.2222222222222222,0.5555555555555556,0.4,0.4,0.75,0.5,0.625,0.2,0.9444444444444444,0.4,0.5282,0.5536500000000001,0.5014125,0.39285714285714285,5.625,25.864285714285717,0.45555555555555555,2.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,2.0,2.0,3.0,,,,1.0,1.0,1.0,,2.0,2.0,,1.0,,1.0,,,1.0,1.0,1.0,,0.3333333333333333,0.5,0.5,1.0,0.625,0.625,0.3333333333333333,0.1,,,1.0,0.6666666666666666,1.0,,,0.5,0.125,1.0,0.05263157894736842,0.2,0.17857142857142858,1.0,3.0,3.0,3.0,1.0,0.05555555555555555,0.75,0.75,1.0,1.0,1.0,1.0,2.0,,1.0,,,0.25,1.0,1.0,1.0,0.25,0.125,1.0,,,,1.0,0.3333333333333333,0.25,,,,,,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,
203084,1610612758,Harrison Barnes,Harrison Barnes,203084,SAC,1931.0,32.0,-8.0,67.0,67,20.0,23,10.0,134,,,,,1.0,2.0,5.0,1.0,1.0,,1.0,3.0,6.0,12.0,83.0,1.0,,1.0,1.0,6.0,,6.0,5.0,2.0,,1.0,1.0,1.0,,2.0,1.0,,1.0,,,1.0,1.0,2.0,2.0,2.0,,,,,,,,1.0,6.0,20.0,0.6666666666666666,0.5,1.0,0.5,,0.6428571428571429,1.5,0.75,1.5,0.8571428571428571,,,10.126582278481012,,,,,0.0625,0.058823529411764705,0.03571428571428571,0.030303030303030304,,0.07142857142857142,,,0.1,,,,,,0.14285714285714285,0.7142857142857143,0.4,0.4,0.5,,1.0,1.0,0.8571428571428571,0.4,0.5008857142857143,,0.4947,0.5,23.7,25.333333333333332,0.29850746268656714,,,,,3.0,,,,3.0,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,1.0,1.0,3.0,,,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.14285714285714285,,,,,,,,,,,True,,,,,,,,,,,
