EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,Fg3aBlocked,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,Corner3PctBlocked,Transition Take Fouls Drawn,BlockedCorner3,BlockedLongMidRange,3pt And 1 Free Throw Trips,3SecondViolations,on,Clear Path Fouls,Transition Take Fouls,OffensiveGoaltends,HeaveMakes
1626204,1610612740,Larry Nance Jr.,Larry Nance Jr.,1626204,NOP,20297.0,338,68,678,692,218.0,206,76,1370,21.0,30.0,4.0,7.0,10.0,12.0,4.0,13.0,2.0,2.0,5.0,7.0,2.0,2.0,3.0,8.0,1.0,3.0,27.0,45.0,8.0,15.0,7.0,85.0,725,5.0,8.0,10.0,11.0,16.0,3.0,5.0,4.0,35.0,48.0,6.0,24.0,6.0,1.0,7.0,3.0,3.0,16.0,14.0,30.0,10.0,4.0,8.0,4.0,4.0,74.0,15.0,8.0,1.0,26.0,23.0,3.0,52.0,24.0,76.0,25.0,16.0,9.0,4.0,1.0,1.0,3.0,3.0,7.0,2.0,2.0,11.0,28.0,4.0,2.0,17.0,1.0,2.0,2.0,11.0,1.0,5.0,1.0,5.0,4.0,1.0,5.0,3.0,35.0,218.0,6.0,1.0,0.8888888888888888,1.0,1.0,0.5333333333333333,0.6,0.5714285714285714,0.6,0.625,0.6875,0.65,0.625,0.7380952380952381,0.6538461538461539,0.625,0.7608695652173914,0.25,0.06666666666666667,0.03333333333333333,0.15384615384615385,9.461235216819974,0.5714285714285714,0.25,0.06666666666666667,0.1503267973856209,0.053691275167785234,0.14689265536723164,0.09740259740259741,0.1484848484848485,0.07590759075907591,0.09836065573770492,0.02702702702702703,0.10810810810810811,0.06976744186046512,0.14516129032258066,0.16666666666666666,0.12,0.14925373134328357,0.13953488372093023,0.6,0.5,0.7,0.7241379310344828,0.8571428571428571,0.21666666666666667,0.3076923076923077,0.36363636363636365,1.0,0.03333333333333333,1.0,1.0,1.0,0.11666666666666667,0.7142857142857143,0.7142857142857143,1.0,0.13333333333333333,0.375,0.375,1.0,0.875,0.5714285714285714,0.25,0.5714285714285714,0.8333333333333334,0.09523809523809523,1.0,0.14285714285714285,0.3333333333333333,0.75,0.42857142857142855,0.584184745762712,0.6248999999999999,0.5617833333333334,0.078125,0.10204081632653061,0.11764705882352941,0.4117647058823529,4.086666666666666,27.113333333333333,0.3215339233038348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627742,1610612740,Brandon Ingram,Brandon Ingram,1627742,NOP,23026.0,384,93,762,765,229.0,216,87,1527,26.0,34.0,2.0,2.0,5.0,7.0,28.0,58.0,28.0,58.0,2.0,3.0,,,20.0,46.0,6.0,20.0,82.0,150.0,22.0,49.0,64.0,294.0,840,3.0,8.0,17.0,16.0,32.0,6.0,20.0,29.0,79.0,68.0,96.0,45.0,4.0,,46.0,20.0,11.0,38.0,35.0,73.0,21.0,14.0,23.0,10.0,5.0,181.0,1.0,7.0,,34.0,14.0,4.0,52.0,8.0,60.0,6.0,4.0,2.0,26.0,3.0,13.0,8.0,13.0,34.0,1.0,7.0,23.0,36.0,2.0,2.0,58.0,,1.0,,83.0,4.0,31.0,8.0,11.0,4.0,7.0,11.0,5.0,79.0,229.0,4.0,7.0,0.4146341463414634,0.425,0.6818181818181818,0.4489795918367347,0.3,0.4489795918367347,0.5466666666666666,0.375,0.5,0.5778894472361809,0.375,0.4807692307692308,0.620253164556962,0.53125,0.5895522388059702,0.24623115577889448,0.07333333333333333,0.08823529411764706,0.10344827586206896,31.286210892236383,0.7647058823529411,0.19047619047619047,,0.0707070707070707,0.03783783783783784,0.19428571428571428,0.007142857142857143,0.128686327077748,0.024615384615384615,0.07017543859649122,0.022988505747126436,0.009708737864077669,,0.06578947368421052,0.05747126436781609,0.11428571428571428,0.203125,0.1702127659574468,0.45454545454545453,0.1708542713567839,0.7647058823529411,0.8387096774193549,0.38461538461538464,0.2914572864321608,0.4827586206896552,0.5384615384615384,0.39285714285714285,0.2914572864321608,0.4827586206896552,0.5,0.4642857142857143,0.01507537688442211,0.6666666666666666,0.6666666666666666,1.0,0.23115577889447236,0.43478260869565216,0.45454545454545453,0.65,0.16666666666666666,1.0,0.5,0.1346153846153846,0.7142857142857143,,,0.38461538461538464,0.3,0.41708542713567837,0.43478260869565216,0.4839358585858586,0.43915714285714286,0.4667882352941177,0.14847161572052403,0.1751412429378531,0.05782312925170068,0.2687074829931973,10.800666666666666,26.091836734693878,0.3005249343832021,1.0,4.0,1.0,4.0,8.0,21.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,0.25,0.04081632653061224,0.034482758620689655,0.043478260869565216,0.024390243902439025,0.039473684210526314,0.3333333333333333,0.25,1.0,0.057692307692307696,,,,,,,,,,,,,,,,True,,,,
1629627,1610612740,Zion Williamson,Zion Williamson,1629627,NOP,25931.0,432,113,898,892,280.0,241,96,1790,94.0,142.0,12.0,21.0,30.0,45.0,37.0,83.0,,1.0,,,,,1.0,5.0,,,131.0,226.0,1.0,5.0,94.0,359.0,969,15.0,26.0,36.0,45.0,71.0,,,26.0,116.0,104.0,158.0,,20.0,,5.0,1.0,24.0,29.0,58.0,87.0,37.0,21.0,17.0,10.0,2.0,232.0,10.0,15.0,1.0,30.0,22.0,5.0,57.0,26.0,83.0,18.0,9.0,9.0,22.0,8.0,8.0,23.0,14.0,45.0,4.0,10.0,20.0,37.0,,4.0,87.0,,4.0,2.0,115.0,15.0,62.0,3.0,11.0,7.0,4.0,11.0,5.0,116.0,279.0,2.0,3.0,0.3969465648854962,0.4297520661157025,,0.2,,0.2,0.5796460176991151,0.5769230769230769,0.6338028169014085,0.5735930735930735,0.5769230769230769,0.6338028169014085,0.6387900355871886,0.6206896551724138,0.6823529411764706,0.021645021645021644,0.10619469026548672,0.09859154929577464,0.12048192771084337,32.18163869693978,0.4888888888888889,0.17857142857142858,0.043478260869565216,0.11702127659574468,0.06787330316742081,0.13513513513513514,0.05434782608695652,0.12682926829268293,0.06172839506172839,0.08791208791208792,0.06666666666666667,0.051470588235294115,0.0625,0.14705882352941177,0.1111111111111111,0.06666666666666667,0.14457831325301204,0.10714285714285714,0.45454545454545453,0.6147186147186147,0.6619718309859155,0.734375,0.4148936170212766,0.3593073593073593,0.4457831325301205,0.5068493150684932,0.35135135135135137,0.004329004329004329,,,,,,,,0.021645021645021644,0.2,0.2,,0.8076923076923077,0.5714285714285714,,0.6338028169014085,0.6666666666666666,,,,,0.6363636363636364,0.2,0.5536082251082249,0.5685142857142857,0.5382098591549297,0.22302158273381295,0.2271062271062271,0.10027855153203342,0.3231197771587744,3.728318584070797,27.140000000000004,0.311804008908686,,,,,6.0,3.0,,9.0,4.0,1.0,6.0,,,,,,,,,0.12,,,,,1.0,,,,,,,,,,,,,,,True,,,,
1630230,1610612740,Naji Marshall,Naji Marshall,1630230,NOP,35676.0,595,113,1207,1238,422.0,381,141,2445,29.0,53.0,4.0,8.0,11.0,15.0,31.0,63.0,6.0,15.0,15.0,40.0,8.0,22.0,14.0,45.0,5.0,18.0,66.0,131.0,29.0,85.0,34.0,253.0,1305,8.0,15.0,29.0,25.0,47.0,13.0,40.0,17.0,106.0,74.0,58.0,84.0,4.0,6.0,39.0,14.0,14.0,43.0,26.0,69.0,14.0,12.0,33.0,6.0,4.0,164.0,18.0,11.0,1.0,58.0,23.0,4.0,85.0,30.0,115.0,28.0,14.0,14.0,16.0,4.0,9.0,13.0,7.0,29.0,2.0,15.0,24.0,44.0,2.0,1.0,35.0,,3.0,,47.0,4.0,24.0,1.0,2.0,1.0,1.0,2.0,,106.0,422.0,2.0,1.0,0.5606060606060606,0.578125,0.9655172413793104,0.3411764705882353,0.325,0.3670886075949367,0.5038167938931297,0.5333333333333333,0.5319148936170213,0.5069444444444444,0.5384615384615384,0.5114942528735632,0.5316455696202531,0.5384615384615384,0.5303030303030303,0.39351851851851855,0.10687022900763359,0.1509433962264151,0.07936507936507936,19.345454545454544,0.5517241379310345,0.125,0.02702702702702703,0.08614232209737828,0.03678929765886288,0.18471337579617833,0.07171314741035857,0.13941480206540446,0.05272727272727273,0.05737704918032787,0.015748031496062992,0.08602150537634409,0.03076923076923077,0.06315789473684211,0.09523809523809523,0.10869565217391304,0.20361990950226244,0.13978494623655913,,0.24537037037037038,0.5471698113207547,0.6444444444444445,0.41379310344827586,0.2916666666666667,0.49206349206349204,0.5344827586206896,0.6774193548387096,0.06944444444444445,0.4,0.42857142857142855,0.6666666666666666,0.18518518518518517,0.375,0.375,1.0,0.20833333333333334,0.3111111111111111,0.3181818181818182,0.9285714285714286,0.3076923076923077,0.5,0.25,0.1724137931034483,0.7333333333333333,0.25287356321839083,0.36363636363636365,0.20689655172413793,0.2777777777777778,0.6388888888888888,0.358974358974359,0.5214645933014354,0.5353941176470589,0.5041303571428571,0.1016949152542373,0.15894039735099338,0.11462450592885376,0.4189723320158103,6.819083969465649,26.76823529411765,0.3496271748135874,2.0,8.0,4.0,11.0,1.0,3.0,1.0,4.0,,3.0,1.0,1.0,,,0.36363636363636365,0.011764705882352941,0.06666666666666667,0.022222222222222223,0.04,0.04081632653061224,0.3076923076923077,0.25,1.0,,,2.0,3.0,0.11538461538461539,0.6666666666666666,1.0,,,,,,,,,,True,,,,
1630631,1610612740,Jose Alvarado,Jose Alvarado,1630631,NOP,61699.0,1028,240,2081,2103,637.0,588,248,4184,36.0,62.0,7.0,8.0,11.0,22.0,24.0,66.0,4.0,10.0,29.0,60.0,7.0,20.0,49.0,147.0,10.0,38.0,64.0,138.0,78.0,207.0,35.0,397.0,2266,10.0,16.0,61.0,19.0,41.0,17.0,58.0,17.0,106.0,74.0,54.0,207.0,8.0,1.0,146.0,49.0,17.0,76.0,41.0,117.0,29.0,12.0,48.0,20.0,8.0,275.0,9.0,16.0,,56.0,45.0,2.0,103.0,25.0,128.0,59.0,31.0,28.0,20.0,11.0,14.0,20.0,6.0,40.0,2.0,14.0,27.0,89.0,6.0,1.0,46.0,1.0,,11.0,52.0,1.0,18.0,7.0,14.0,5.0,9.0,15.0,7.0,106.0,636.0,18.0,6.0,0.578125,0.6166666666666667,0.8846153846153846,0.37681159420289856,0.29310344827586204,0.3786407766990291,0.463768115942029,0.625,0.4634146341463415,0.5246376811594203,0.7368421052631579,0.4494949494949495,0.5364864864864864,0.7261904761904762,0.4818181818181818,0.6,0.12318840579710146,0.06451612903225806,0.16666666666666666,17.32150401351922,0.5,0.037037037037037035,,0.09533898305084745,0.03225806451612903,0.10894941634241245,0.020689655172413793,0.10243407707910751,0.02685284640171858,0.016666666666666666,0.038135593220338986,0.02147239263803681,0.01834862385321101,0.08187134502923976,0.1141552511415525,0.07317073170731707,0.10933333333333334,0.1079136690647482,0.4666666666666667,0.17971014492753623,0.5806451612903226,0.6206896551724138,0.5833333333333334,0.19130434782608696,0.36363636363636365,0.43636363636363634,0.625,0.028985507246376812,0.4,0.5,0.25,0.17391304347826086,0.48333333333333334,0.5,1.0,0.4260869565217391,0.3333333333333333,0.3402777777777778,0.8163265306122449,0.21052631578947367,0.875,0.42857142857142855,0.2222222222222222,0.5,0.20202020202020202,0.35,0.3838383838383838,0.2631578947368421,0.7797101449275362,0.3356164383561644,0.5301469387755101,0.5445300000000001,0.5263649484536082,0.05234159779614325,0.11612903225806452,0.15365239294710328,0.26700251889168763,6.204347826086957,25.384541062801922,0.30610283517539644,3.0,9.0,12.0,22.0,5.0,27.0,5.0,7.0,4.0,3.0,,,1.0,1.0,0.5454545454545454,0.024154589371980676,0.2,0.02040816326530612,0.05,0.03977272727272727,0.23684210526315788,0.3333333333333333,0.6666666666666666,0.004807692307692308,,9.0,13.0,0.34210526315789475,0.6923076923076923,1.0,1.0,1.0,1.0,0.03333333333333333,,,,,,True,,,,
1630529,1610612740,Herbert Jones,Herbert Jones,1630529,NOP,21090.0,352,107,682,702,114.0,130,75,1384,25.0,33.0,6.0,9.0,7.0,8.0,5.0,16.0,2.0,3.0,13.0,18.0,3.0,6.0,3.0,11.0,2.0,3.0,32.0,52.0,16.0,29.0,25.0,137.0,750,7.0,10.0,23.0,7.0,11.0,5.0,9.0,4.0,33.0,36.0,28.0,48.0,6.0,,11.0,3.0,7.0,11.0,9.0,20.0,7.0,2.0,6.0,5.0,,49.0,7.0,8.0,1.0,20.0,10.0,2.0,32.0,16.0,48.0,12.0,9.0,3.0,9.0,2.0,4.0,7.0,5.0,16.0,3.0,6.0,21.0,44.0,9.0,2.0,26.0,1.0,3.0,1.0,30.0,4.0,15.0,2.0,10.0,5.0,5.0,12.0,5.0,33.0,113.0,1.0,1.0,0.5625,0.6206896551724138,1.0,0.5517241379310345,0.5555555555555556,0.5517241379310345,0.6153846153846154,0.7,0.6363636363636364,0.691358024691358,0.7692307692307693,0.725,0.723404255319149,0.7666666666666667,0.75,0.35802469135802467,0.1346153846153846,0.09090909090909091,0.25,14.304461942257218,0.5625,0.10526315789473684,0.045454545454545456,0.06369426751592357,0.05405405405405406,0.1111111111111111,0.05343511450381679,0.08902077151335312,0.053763440860215055,0.0625,0.047619047619047616,0.07142857142857142,,0.03333333333333333,0.0821917808219178,0.08333333333333333,0.12408759124087591,0.06976744186046512,0.4166666666666667,0.4074074074074074,0.7575757575757576,0.8333333333333334,0.52,0.19753086419753085,0.3125,0.4166666666666667,0.6,0.037037037037037035,0.6666666666666666,0.6666666666666666,1.0,0.2222222222222222,0.7222222222222222,0.7222222222222222,1.0,0.13580246913580246,0.2727272727272727,0.3,1.0,0.6923076923076923,0.6666666666666666,0.5,0.4,0.875,0.3,0.5,0.15,0.6666666666666666,0.7654320987654321,0.2727272727272727,0.5621913580246912,0.4967666666666666,0.5550375,0.16304347826086957,0.23809523809523808,0.1678832116788321,0.24087591240875914,4.717307692307692,24.20344827586207,0.16715542521994134,,,2.0,3.0,3.0,,1.0,4.0,1.0,1.0,,1.0,,,0.6666666666666666,0.034482758620689655,,0.09090909090909091,0.0625,0.16,,,,,,2.0,3.0,0.23076923076923078,0.6666666666666666,1.0,1.0,2.0,,,1.0,2.0,,,,True,,,,
1630530,1610612740,Trey Murphy III,Trey Murphy III,1630530,NOP,31959.0,533,113,1094,1104,296.0,283,116,2198,24.0,29.0,2.0,4.0,6.0,6.0,7.0,19.0,1.0,5.0,14.0,32.0,2.0,4.0,46.0,117.0,5.0,22.0,32.0,53.0,60.0,149.0,55.0,299.0,1190,2.0,6.0,33.0,8.0,13.0,7.0,26.0,19.0,56.0,48.0,16.0,162.0,2.0,1.0,116.0,46.0,3.0,15.0,19.0,34.0,7.0,12.0,7.0,6.0,2.0,87.0,8.0,4.0,,30.0,29.0,10.0,69.0,12.0,81.0,11.0,9.0,2.0,5.0,,4.0,2.0,1.0,7.0,,5.0,9.0,16.0,1.0,1.0,34.0,,,1.0,66.0,5.0,25.0,4.0,10.0,6.0,4.0,11.0,6.0,55.0,295.0,1.0,3.0,0.75,0.7741935483870968,0.9,0.40268456375838924,0.2692307692307692,0.40540540540540543,0.6037735849056604,0.3333333333333333,0.6153846153846154,0.6039603960396039,0.6111111111111112,0.47435897435897434,0.6462882096069869,0.6875,0.5520833333333334,0.7376237623762376,0.05660377358490566,0.06896551724137931,0.05263157894736842,19.1869918699187,0.7142857142857143,0.37037037037037035,,0.11740890688259109,0.016,0.11904761904761904,0.03389830508474576,0.11823647294589178,0.024691358024691357,0.02247191011235955,0.008264462809917356,0.0223463687150838,0.07017543859649122,0.1,0.1,0.21621621621621623,0.09947643979057591,0.18032786885245902,0.5454545454545454,0.14356435643564355,0.8275862068965517,0.8888888888888888,0.7916666666666666,0.09405940594059406,0.3684210526315789,0.3888888888888889,0.5714285714285714,0.024752475247524754,0.2,0.2,1.0,0.15841584158415842,0.4375,0.4375,0.9285714285714286,0.5792079207920792,0.39316239316239315,0.39316239316239315,0.8913043478260869,0.2222222222222222,0.5,0.5,0.15384615384615385,1.0,0.10256410256410256,0.5,0.5641025641025641,0.22727272727272727,0.8811881188118812,0.39655172413793105,0.5510827499999997,0.575472222222222,0.5346602564102565,0.12444444444444444,0.3424657534246575,0.11036789297658862,0.18729096989966554,5.179245283018868,26.330201342281878,0.27056672760511885,5.0,7.0,6.0,12.0,11.0,18.0,,3.0,1.0,,,4.0,3.0,,0.5,,,,0.025,0.02830188679245283,0.3888888888888889,0.7142857142857143,1.0,0.019736842105263157,,1.0,5.0,0.2777777777777778,0.2,1.0,,1.0,,,,1.0,,,,True,,,,
1630700,1610612740,Dyson Daniels,Dyson Daniels,1630700,NOP,19470.0,324,94,658,681,212.0,188,77,1339,10.0,15.0,3.0,5.0,2.0,5.0,6.0,18.0,,,9.0,13.0,4.0,5.0,3.0,18.0,1.0,6.0,16.0,33.0,12.0,31.0,13.0,81.0,725,3.0,5.0,6.0,5.0,10.0,5.0,11.0,8.0,33.0,14.0,18.0,36.0,2.0,2.0,16.0,3.0,2.0,24.0,13.0,37.0,9.0,4.0,13.0,8.0,3.0,87.0,7.0,6.0,1.0,18.0,22.0,1.0,41.0,14.0,55.0,30.0,15.0,15.0,6.0,3.0,5.0,6.0,1.0,12.0,2.0,4.0,10.0,15.0,1.0,,12.0,,2.0,1.0,19.0,1.0,6.0,3.0,7.0,3.0,3.0,7.0,3.0,33.0,211.0,1.0,3.0,0.4375,0.4666666666666667,1.0,0.3870967741935484,0.45454545454545453,0.41379310344827586,0.48484848484848486,0.6,0.5,0.53125,0.42857142857142855,0.5952380952380952,0.5625,0.42857142857142855,0.6111111111111112,0.484375,0.06060606060606061,0.06666666666666667,0.05555555555555555,11.29032258064516,0.5,0.07692307692307693,0.0625,0.14102564102564102,0.040268456375838924,0.11392405063291139,0.05223880597014925,0.12738853503184713,0.045936395759717315,0.017857142857142856,0.0547945205479452,0.06481481481481481,,0.12280701754385964,0.12857142857142856,0.20689655172413793,0.11206896551724138,0.11904761904761904,0.42857142857142855,0.234375,0.6666666666666666,0.7142857142857143,0.4,0.28125,0.3333333333333333,0.35294117647058826,0.5,,,,,0.203125,0.6923076923076923,0.6923076923076923,1.0,0.28125,0.16666666666666666,0.16666666666666666,1.0,0.7142857142857143,0.6,,0.23809523809523808,0.4,0.23809523809523808,0.8,0.2857142857142857,0.16666666666666666,0.71875,0.1875,0.5453975806451612,0.5846833333333333,0.5591575,0.08695652173913043,0.15789473684210525,0.07407407407407407,0.4074074074074074,5.351515151515153,26.68064516129032,0.3221884498480243,,1.0,,2.0,,,,2.0,,1.0,,,,2.0,,,,,0.05,0.0625,0.14285714285714285,,,,,,1.0,0.14285714285714285,,,2.0,,,,,,1.0,,,True,,,,
1641722,1610612740,Jordan Hawkins,Jordan Hawkins,1641722,NOP,15933.0,266,27,549,544,227.0,184,77,1093,8.0,14.0,,1.0,4.0,8.0,5.0,14.0,8.0,23.0,4.0,15.0,3.0,6.0,23.0,62.0,7.0,24.0,21.0,51.0,27.0,77.0,18.0,141.0,624,2.0,6.0,7.0,9.0,22.0,10.0,30.0,13.0,61.0,32.0,10.0,78.0,,1.0,61.0,23.0,1.0,9.0,5.0,14.0,1.0,4.0,5.0,3.0,1.0,33.0,4.0,3.0,,16.0,15.0,,31.0,7.0,38.0,4.0,2.0,2.0,5.0,1.0,3.0,2.0,2.0,7.0,1.0,3.0,11.0,13.0,,,11.0,,,1.0,21.0,,5.0,2.0,1.0,,1.0,1.0,,61.0,227.0,,2.0,0.7619047619047619,0.7619047619047619,0.9629629629629629,0.35064935064935066,0.3333333333333333,0.35526315789473684,0.4117647058823529,0.3333333333333333,0.4090909090909091,0.48046875,0.2692307692307692,0.46153846153846156,0.5110294117647058,0.2692307692307692,0.5172413793103449,0.6015625,0.0196078431372549,0.07142857142857142,,22.37871674491393,0.7142857142857143,,,0.13636363636363635,0.02127659574468085,0.12403100775193798,0.03305785123966942,0.1297071129707113,0.026717557251908396,0.02040816326530612,0.03225806451612903,0.043478260869565216,,0.08571428571428572,0.1346153846153846,0.21739130434782608,0.10344827586206896,0.16666666666666666,,0.109375,0.5714285714285714,0.6153846153846154,0.75,0.109375,0.35714285714285715,0.35714285714285715,0.8,0.1796875,0.34782608695652173,0.34782608695652173,0.75,0.1171875,0.26666666666666666,0.26666666666666666,1.0,0.484375,0.3709677419354839,0.3770491803278688,0.9565217391304348,0.07692307692307693,,,0.15384615384615385,0.5,0.11538461538461539,0.5,0.46153846153846156,0.2916666666666667,0.7109375,0.3770491803278688,0.516626377952756,0.4825642857142857,0.5234392156862746,0.05223880597014925,0.08928571428571429,0.04964539007092199,0.4326241134751773,10.33333333333333,25.787012987012975,0.4134790528233151,1.0,5.0,1.0,7.0,,3.0,1.0,2.0,1.0,,,3.0,2.0,,0.14285714285714285,0.012987012987012988,,0.016129032258064516,,0.025974025974025976,0.38461538461538464,0.2,1.0,0.02564102564102564,,,2.0,0.15384615384615385,,,,,,,,,,1.0,,True,,,,
203468,1610612740,CJ McCollum,CJ McCollum,203468,NOP,14319.0,239,60,471,466,109.0,107,57,937,8.0,15.0,3.0,3.0,2.0,3.0,21.0,35.0,4.0,9.0,3.0,8.0,,3.0,33.0,68.0,5.0,11.0,33.0,59.0,36.0,76.0,12.0,186.0,534,4.0,4.0,12.0,12.0,17.0,5.0,14.0,4.0,43.0,20.0,46.0,69.0,4.0,,68.0,33.0,1.0,23.0,14.0,37.0,6.0,8.0,9.0,8.0,6.0,88.0,1.0,4.0,,13.0,15.0,,28.0,5.0,33.0,3.0,3.0,,6.0,4.0,1.0,6.0,5.0,12.0,1.0,1.0,4.0,8.0,,,16.0,,1.0,1.0,15.0,2.0,6.0,1.0,7.0,6.0,1.0,7.0,4.0,43.0,109.0,2.0,1.0,0.30303030303030304,0.3225806451612903,0.6388888888888888,0.47368421052631576,0.35714285714285715,0.47368421052631576,0.559322033898305,1.0,0.7058823529411765,0.6444444444444445,0.6111111111111112,0.6290322580645161,0.6595744680851063,0.6,0.6515151515151515,0.562962962962963,0.01694915254237288,,0.02857142857142857,28.705440900562852,0.5,,,0.13636363636363635,0.037037037037037035,0.11504424778761062,0.009345794392523364,0.12556053811659193,0.023255813953488372,0.029411764705882353,0.05,0.012048192771084338,,0.11764705882352941,0.13725490196078433,0.16,0.12359550561797752,0.08333333333333333,0.5714285714285714,0.1111111111111111,0.5333333333333333,0.5333333333333333,0.375,0.25925925925925924,0.6,0.6176470588235294,0.2857142857142857,0.06666666666666667,0.4444444444444444,0.4444444444444444,0.25,0.05925925925925926,0.375,0.375,1.0,0.5037037037037037,0.4852941176470588,0.4925373134328358,0.6060606060606061,0.3333333333333333,1.0,,0.0967741935483871,0.6666666666666666,0.0967741935483871,,0.3548387096774194,0.45454545454545453,0.674074074074074,0.4852941176470588,0.49924,0.5564083333333333,0.4781919354838709,0.05,0.09523809523809523,0.06451612903225806,0.23118279569892472,8.510169491525424,25.834210526315793,0.23142250530785563,1.0,4.0,1.0,5.0,1.0,39.0,1.0,3.0,1.0,,,,1.0,,0.2,0.013157894736842105,,0.014705882352941176,,0.04838709677419355,0.4444444444444444,0.25,1.0,0.012987012987012988,,,1.0,0.1111111111111111,,,,,,,,,,,,True,,,,
