EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,DefThreePtRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PenaltyFtPoints,BadPassOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,Arc3PctBlocked,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,Charge Fouls,PtsUnassisted3s,HeaveAttempts,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,DefensiveGoaltends,Defensive 3 Seconds Violations,Travels,Blocked3s,BlockedArc3,Transition Take Fouls,BlockedCorner3,on,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,Clear Path Fouls,HeaveMakes
1627885,1610612763,Shaquille Harrison,Shaquille Harrison,1627885,MEM,121.0,2,-4.0,4,4,4.0,4.0,8,4,1.0,1.0,1.0,4.0,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1629723,1610612763,John Konchar,John Konchar,1629723,MEM,11756.0,196,-95.0,399,395,57.0,84.0,794,502,16.0,37.0,57.0,57.0,0.2285714285714285,0.2206896551724138,0.2166666666666666,0.1428571428571428,50.0,8.0,18.0,1.0,8.0,2.0,3.0,2.0,3.0,12.0,2.0,1.0,4.0,15.0,1.0,10.0,21.0,4.0,27.0,3.0,35.0,1.0,8.0,2.0,2.0,2.0,3.0,2.0,4.0,14.0,6.0,12.0,2.0,15.0,4.0,3.0,1.0,9.0,15.0,24.0,10.0,5.0,5.0,3.0,1.0,63.0,9.0,10.0,1.0,16.0,5.0,20.0,5.0,6.0,2.0,4.0,4.0,4.0,1.0,1.0,5.0,1.0,12.0,16.0,6.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,0.7,0.7777777777777778,1.0,0.1481481481481481,0.1481481481481481,0.4761904761904761,0.125,0.6666666666666666,0.3333333333333333,0.1,0.4,0.3571428571428571,0.1,0.4,0.5625,0.037037037037037,0.1428571428571428,0.1111111111111111,0.3333333333333333,0.0833333333333333,11.868131868131869,0.8,0.4545454545454545,0.0666666666666666,0.2133333333333333,0.1111111111111111,0.0697674418604651,0.0867579908675799,0.1219512195121951,0.1025641025641025,0.1,0.0744680851063829,0.0571428571428571,0.1621621621621621,0.2692307692307692,0.25,0.3,0.1724137931034483,0.6666666666666666,0.375,0.4444444444444444,0.5,0.625,0.0625,0.6666666666666666,1.0,1.0,0.25,0.3125,0.2666666666666666,0.2666666666666666,1.0,0.8,0.125,0.2,0.6,0.6666666666666666,0.2,0.2,0.9375,0.2666666666666666,0.56458125,0.595925,0.65896,0.0408163265306122,0.0909090909090909,0.0571428571428571,0.1142857142857142,2.2904761904761903,24.718518518518515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1630533,1610612763,Ziaire Williams,Ziaire Williams,1630533,MEM,11018.0,184,-106.0,352,361,73.0,95.0,713,458,11.0,20.0,25.0,73.0,0.1527777777777778,0.1137724550898203,0.1290322580645161,0.2073863636363636,41.0,11.0,19.0,2.0,3.0,2.0,3.0,1.0,11.0,14.0,3.0,3.0,4.0,26.0,6.0,15.0,37.0,8.0,40.0,19.0,73.0,2.0,5.0,7.0,10.0,2.0,5.0,9.0,19.0,18.0,12.0,24.0,,26.0,4.0,5.0,2.0,13.0,9.0,22.0,6.0,3.0,10.0,3.0,,53.0,3.0,2.0,,8.0,1.0,5.0,1.0,7.0,6.0,1.0,6.0,4.0,5.0,2.0,11.0,1.0,10.0,18.0,16.0,1.0,2.0,21.0,1.0,7.0,,,,,,19.0,0.6,0.6,1.0,0.2,0.2,0.4054054054054054,0.4,0.4,0.3506493506493506,0.4166666666666667,0.3571428571428571,0.4244186046511627,0.4166666666666667,0.5277777777777778,0.5194805194805194,0.05,0.1351351351351351,0.1052631578947368,0.2727272727272727,0.0714285714285714,24.069478908188582,0.5454545454545454,0.1,,0.0842105263157894,0.0210526315789473,0.0297029702970297,0.0255102040816326,,0.0512820512820512,,0.0441176470588235,,0.0408163265306122,0.125,0.1363636363636363,0.3,0.0222222222222222,,0.2467532467532467,0.5789473684210527,0.6470588235294118,0.5454545454545454,0.1428571428571428,0.0909090909090909,0.125,,0.1818181818181818,0.3376623376623376,0.1538461538461538,0.16,1.0,0.25,0.6666666666666666,0.25,0.2142857142857142,0.6666666666666666,0.2142857142857142,0.4285714285714285,0.7662337662337663,0.1538461538461538,0.5454727272727272,0.5608071428571428,0.5456107142857143,0.1058823529411764,0.1627906976744186,0.136986301369863,0.2602739726027397,6.264864864864864,24.885,3.0,7.0,4.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,9.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.2857142857142857,0.2222222222222222,0.0384615384615384,0.0909090909090909,0.4285714285714285,0.4285714285714285,1.0,0.2857142857142857,0.3076923076923077,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.25,1.0,0.3333333333333333,0.1666666666666666,0.0476190476190476,,,,,,,,,,,,,,,True,,,,,,
1631254,1610612763,Kenneth Lofton Jr.,Kenneth Lofton Jr.,1631254,MEM,2517.0,42,10.0,85,88,24.0,51.0,173,96,4.0,7.0,9.0,24.0,0.25,0.1714285714285714,0.25,0.2823529411764706,12.0,5.0,7.0,1.0,1.0,2.0,3.0,,3.0,1.0,,1.0,2.0,4.0,1.0,6.0,14.0,2.0,5.0,4.0,22.0,1.0,2.0,,4.0,3.0,5.0,2.0,9.0,6.0,6.0,6.0,2.0,4.0,2.0,3.0,1.0,3.0,1.0,4.0,,1.0,2.0,,1.0,9.0,2.0,,,2.0,1.0,2.0,,2.0,2.0,,,,1.0,,1.0,,3.0,7.0,5.0,,,9.0,1.0,5.0,,,,,,9.0,0.5,0.6,1.0,0.4,0.4,0.4285714285714285,0.5,0.6,0.4736842105263157,0.5,0.6428571428571429,0.4782608695652174,0.6666666666666666,0.5625,0.2631578947368421,0.2,0.2142857142857142,0.2857142857142857,0.3333333333333333,,24.489795918367346,,0.3333333333333333,,0.1052631578947368,,0.0909090909090909,0.048780487804878,,,,0.1052631578947368,,0.1,0.125,,0.25,,,0.3684210526315789,0.7142857142857143,1.0,0.4,0.1578947368421052,,,,0.0526315789473684,0.2105263157894736,0.5,0.6666666666666666,1.0,0.5,1.0,,0.4285714285714285,0.6666666666666666,0.1428571428571428,0.1428571428571428,0.631578947368421,0.5,0.5257052631578948,,0.5290642857142858,0.217391304347826,0.2777777777777778,0.1818181818181818,0.4090909090909091,7.257142857142857,24.84,1.0,4.0,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,0.5,0.25,0.2105263157894736,0.25,0.25,1.0,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,True,,,,,,
1631367,1610612763,Jacob Gilyard,Jacob Gilyard,1631367,MEM,39230.0,654,-156.0,1301,1299,209.0,316.0,2600,1569,20.0,35.0,43.0,209.0,0.0743494423791821,0.0593368237347294,0.0782608695652174,0.1606456571867794,144.0,2.0,6.0,,,,1.0,2.0,6.0,30.0,4.0,7.0,36.0,90.0,14.0,9.0,24.0,51.0,120.0,2.0,173.0,,,13.0,24.0,1.0,5.0,21.0,24.0,2.0,16.0,126.0,,89.0,36.0,3.0,2.0,66.0,65.0,131.0,50.0,15.0,46.0,18.0,2.0,327.0,7.0,1.0,,14.0,1.0,8.0,,27.0,16.0,11.0,22.0,19.0,7.0,,29.0,4.0,16.0,35.0,14.0,,3.0,2.0,,,5.0,3.0,2.0,5.0,1.0,24.0,0.1111111111111111,0.1111111111111111,0.8235294117647058,0.425,0.4285714285714285,0.375,,0.2,0.59375,0.9230769230769232,0.4423076923076923,0.5972222222222222,0.9230769230769232,0.4615384615384615,0.8333333333333334,0.0166666666666666,0.125,0.3333333333333333,0.1666666666666666,,11.728813559322036,0.7586206896551724,0.0333333333333333,,0.0460526315789473,0.0031948881789137,0.0193905817174515,0.0118694362017804,,0.0068493150684931,,0.0152091254752851,0.0306122448979591,0.0583941605839416,0.0347826086956521,0.0384615384615384,0.0512820512820512,,0.2,0.0416666666666666,0.3333333333333333,0.5,,0.0416666666666666,0.3333333333333333,0.4,0.5,0.2083333333333333,0.625,0.4,0.4090909090909091,0.75,,,0.3076923076923077,0.0384615384615384,,0.2692307692307692,0.5384615384615384,0.875,0.4044943820224719,0.5244793706293704,0.5366785714285714,0.496644,0.0069444444444444,,0.1387283236994219,0.1387283236994219,12.616666666666667,25.686666666666667,5.0,12.0,15.0,2.0,5.0,6.0,9.0,2.0,8.0,7.0,1.0,5.0,3.0,,2.0,2.0,,2.0,1.0,,4.0,,0.6153846153846154,0.3333333333333333,0.0222222222222222,0.0833333333333333,0.4166666666666667,0.4166666666666667,,0.5,0.5,1.0,,0.5,1.0,0.6923076923076923,0.6666666666666666,0.8333333333333334,0.7142857142857143,0.1428571428571428,0.0083333333333333,,,27.0,1.0,1.0,1.0,1.0,,,,,,,,True,,,,,,
1628379,1610612763,Luke Kennard,Luke Kennard,1628379,MEM,9905.0,165,-24.0,325,326,40.0,63.0,651,388,5.0,12.0,13.0,40.0,0.0793650793650793,0.081081081081081,0.0943396226415094,0.123076923076923,32.0,4.0,4.0,1.0,1.0,2.0,2.0,4.0,10.0,3.0,,2.0,18.0,38.0,6.0,9.0,15.0,20.0,41.0,5.0,83.0,1.0,3.0,5.0,14.0,3.0,3.0,8.0,19.0,12.0,6.0,60.0,,38.0,18.0,1.0,1.0,9.0,11.0,20.0,8.0,3.0,5.0,3.0,1.0,51.0,1.0,,,7.0,,1.0,1.0,2.0,2.0,,7.0,5.0,1.0,,8.0,,4.0,7.0,6.0,,1.0,6.0,1.0,1.0,1.0,,1.0,1.0,,19.0,0.6666666666666666,0.6666666666666666,1.0,0.4878048780487805,0.4878048780487805,0.6,0.3333333333333333,1.0,0.6964285714285714,0.875,0.8181818181818182,0.7068965517241379,0.875,0.8181818181818182,0.7321428571428571,0.024390243902439,0.0666666666666666,,0.1,,17.90633608815427,0.875,,,0.0823529411764705,,0.0104166666666666,0.006060606060606,,,,0.0133333333333333,,0.1351351351351351,0.0606060606060606,,,0.04,,0.0714285714285714,1.0,1.0,1.0,0.1785714285714285,0.4,0.4444444444444444,0.5,0.0535714285714285,0.6785714285714286,0.4736842105263157,0.4864864864864865,1.0,0.125,1.0,,0.1818181818181818,1.0,0.1818181818181818,0.5454545454545454,0.8035714285714286,0.4736842105263157,0.53820625,0.5613166666666667,0.5624863636363636,0.0350877192982456,0.0666666666666666,0.1686746987951807,0.2289156626506024,8.933333333333334,25.76585365853659,1.0,1.0,2.0,,1.0,4.0,5.0,3.0,4.0,4.0,1.0,1.0,2.0,,,,,,1.0,1.0,,,0.8,0.5,0.0263157894736842,0.0178571428571428,1.0,1.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,,,0.625,0.8,1.0,0.5,0.5,0.0238095238095238,,,,,,,1.0,,,,,,,,True,,,,,,
1628991,1610612763,Jaren Jackson Jr.,Jaren Jackson Jr.,1628991,MEM,20656.0,344,-100.0,684,681,86.0,122.0,1365,841,22.0,41.0,58.0,86.0,0.1679389312977099,0.1392857142857143,0.1531531531531531,0.1257309941520467,83.0,30.0,55.0,8.0,10.0,5.0,6.0,27.0,71.0,8.0,2.0,,18.0,60.0,9.0,59.0,132.0,21.0,68.0,61.0,242.0,11.0,18.0,7.0,36.0,8.0,14.0,9.0,38.0,52.0,66.0,63.0,12.0,60.0,18.0,24.0,,9.0,14.0,23.0,9.0,5.0,5.0,3.0,1.0,60.0,4.0,13.0,,17.0,2.0,17.0,3.0,9.0,5.0,4.0,15.0,5.0,17.0,2.0,32.0,2.0,17.0,39.0,67.0,1.0,10.0,76.0,8.0,36.0,12.0,7.0,5.0,12.0,7.0,38.0,0.4406779661016949,0.490566037735849,1.0,0.3088235294117647,0.3088235294117647,0.4469696969696969,0.6111111111111112,0.5714285714285714,0.4525,0.56,0.4782608695652174,0.5171673819742489,0.603448275862069,0.6166666666666667,0.34,,0.1818181818181818,0.1818181818181818,0.1971830985915492,,33.97435897435898,0.46875,0.1666666666666666,,0.1140939597315436,0.0773809523809523,0.0208333333333333,0.0472222222222222,0.0303030303030303,0.127906976744186,,0.028169014084507,,0.0833333333333333,0.1111111111111111,0.1923076923076923,0.25,0.0319148936170212,0.5833333333333334,0.275,0.5454545454545454,0.6666666666666666,0.4666666666666667,0.355,0.380281690140845,0.4736842105263157,0.4444444444444444,0.04,0.3,0.3,0.3,1.0,0.4,0.8,0.08,0.2608695652173913,0.8333333333333334,,0.391304347826087,0.615,0.3,0.5168895,0.5094295454545456,0.4898478260869565,0.1615720524017467,0.225,0.1487603305785124,0.1570247933884297,5.7719696969696965,25.820588235294125,2.0,6.0,3.0,1.0,,1.0,5.0,2.0,2.0,2.0,16.0,2.0,10.0,,2.0,2.0,10.0,2.0,1.0,4.0,3.0,4.0,0.2857142857142857,0.2222222222222222,,0.03,0.3333333333333333,0.3333333333333333,,0.375,0.375,1.0,0.125,0.5,1.0,0.2,0.2,1.0,,0.2222222222222222,0.0144927536231884,8.0,3.0,,,,,1.0,1.0,1.0,,,,,,True,,,,,,
1630217,1610612763,Desmond Bane,Desmond Bane,1630217,MEM,10295.0,172,-25.0,347,336,30.0,75.0,683,408,14.0,23.0,25.0,30.0,0.1818181818181818,0.1446540880503144,0.1857142857142857,0.0864553314121037,41.0,12.0,21.0,1.0,2.0,1.0,4.0,7.0,19.0,9.0,3.0,1.0,17.0,41.0,3.0,25.0,52.0,22.0,50.0,22.0,138.0,4.0,6.0,8.0,18.0,1.0,6.0,4.0,5.0,22.0,28.0,54.0,2.0,41.0,17.0,9.0,2.0,13.0,16.0,29.0,11.0,5.0,9.0,4.0,,74.0,,2.0,,9.0,,2.0,1.0,5.0,3.0,2.0,8.0,4.0,7.0,2.0,15.0,,8.0,13.0,15.0,1.0,2.0,25.0,,10.0,4.0,3.0,1.0,5.0,5.0,5.0,0.44,0.4583333333333333,0.8181818181818182,0.44,0.44,0.4807692307692308,0.6666666666666666,0.1666666666666666,0.5686274509803921,0.5,0.25,0.6017699115044248,0.5625,0.25,0.4901960784313725,0.04,0.173076923076923,0.1904761904761904,0.2631578947368421,,32.56997455470738,0.5333333333333333,,,0.1097560975609756,0.0238095238095238,,0.0112359550561797,,0.0512820512820512,,,,0.131578947368421,0.0625,0.1666666666666666,0.1428571428571428,0.0238095238095238,1.0,0.2058823529411764,0.5714285714285714,0.7058823529411765,0.25,0.1862745098039215,0.3684210526315789,0.5,0.5714285714285714,0.088235294117647,0.4019607843137255,0.4146341463414634,0.4358974358974359,0.7647058823529411,0.1428571428571428,0.5,0.2142857142857142,0.4,0.25,0.1,0.3,0.696078431372549,0.4146341463414634,0.5191514705882353,0.473305,0.5265799999999999,0.0892857142857142,0.1612903225806451,0.1304347826086956,0.036231884057971,7.836538461538462,25.922,6.0,12.0,5.0,,,2.0,5.0,1.0,2.0,1.0,,2.0,4.0,,,,2.0,1.0,1.0,,,,0.25,0.25,0.048780487804878,0.1176470588235294,0.5,0.5,0.6666666666666666,0.5555555555555556,0.5555555555555556,1.0,,,,0.3571428571428571,0.4,0.5,,0.3333333333333333,,4.0,,12.0,,,,2.0,,,1.0,1.0,1.0,,,True,,,,,,
1630583,1610612763,Santi Aldama,Santi Aldama,1630583,MEM,15650.0,261,-82.0,507,511,89.0,109.0,1018,607,21.0,47.0,57.0,89.0,0.203883495145631,0.1772151898734177,0.2272727272727272,0.1755424063116371,50.0,21.0,35.0,3.0,6.0,3.0,7.0,10.0,19.0,18.0,,2.0,14.0,35.0,3.0,31.0,55.0,18.0,53.0,6.0,122.0,3.0,7.0,4.0,9.0,4.0,11.0,5.0,16.0,50.0,12.0,48.0,4.0,35.0,14.0,5.0,,8.0,11.0,19.0,10.0,1.0,7.0,,1.0,49.0,5.0,5.0,,21.0,5.0,10.0,3.0,7.0,6.0,1.0,5.0,3.0,5.0,1.0,10.0,1.0,10.0,15.0,15.0,,3.0,11.0,,3.0,4.0,2.0,2.0,4.0,1.0,16.0,0.8064516129032258,0.8620689655172413,0.8888888888888888,0.3396226415094339,0.3396226415094339,0.5636363636363636,0.4285714285714285,0.3636363636363636,0.5370370370370371,0.4090909090909091,0.4375,0.5398230088495575,0.4090909090909091,0.4210526315789473,0.4907407407407407,,0.0909090909090909,0.1428571428571428,,,21.88612099644128,0.5,0.4166666666666667,,0.1567164179104477,0.0446428571428571,0.032258064516129,0.0374531835205992,0.0816326530612244,0.0204081632653061,,0.0363636363636363,0.0222222222222222,0.1333333333333333,0.2040816326530612,0.12,0.0666666666666666,0.0555555555555555,0.25,0.324074074074074,0.6,0.7,0.8571428571428571,0.1759259259259259,0.5263157894736842,0.5263157894736842,0.7,0.1666666666666666,0.324074074074074,0.4,0.4,0.9285714285714286,0.5454545454545454,0.5,,0.4375,0.4285714285714285,0.125,0.1875,0.8148148148148148,0.4,0.5603652777777779,0.5446700000000001,0.5311531250000001,0.0357142857142857,0.0517241379310344,0.0737704918032786,0.1311475409836065,4.287272727272727,25.45849056603773,,1.0,4.0,,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.25,0.4,,0.0092592592592592,,,,0.2222222222222222,0.2222222222222222,0.75,0.3333333333333333,,,0.3636363636363636,0.25,1.0,0.5,0.3333333333333333,0.0185185185185185,,,6.0,,,,,,,2.0,,,,,True,,,,,,
1631223,1610612763,David Roddy,David Roddy,1631223,MEM,18142.0,302,-123.0,602,608,101.0,176.0,1210,761,18.0,37.0,49.0,101.0,0.1487603305785124,0.1377952755905512,0.1443298969072164,0.1677740863787375,67.0,21.0,35.0,3.0,6.0,6.0,7.0,10.0,25.0,11.0,2.0,,13.0,33.0,2.0,32.0,63.0,18.0,44.0,16.0,134.0,3.0,8.0,4.0,14.0,7.0,12.0,2.0,18.0,38.0,26.0,51.0,2.0,33.0,13.0,6.0,1.0,6.0,15.0,21.0,11.0,4.0,4.0,2.0,,57.0,6.0,6.0,,17.0,2.0,12.0,4.0,7.0,7.0,,8.0,2.0,11.0,3.0,19.0,5.0,13.0,21.0,18.0,,2.0,23.0,5.0,14.0,3.0,2.0,1.0,3.0,2.0,18.0,0.59375,0.6129032258064516,0.9444444444444444,0.4090909090909091,0.4090909090909091,0.5079365079365079,0.375,0.5833333333333334,0.5514018691588785,0.5,0.6071428571428571,0.5775862068965517,0.5384615384615384,0.6,0.411214953271028,0.0227272727272727,0.0952380952380952,0.1142857142857142,0.08,,19.650655021834066,0.4210526315789473,0.1176470588235294,,0.1278195488721804,0.0382165605095541,0.0372670807453416,0.0377358490566037,0.0923076923076923,,,0.0495867768595041,,0.1384615384615384,0.108695652173913,0.1363636363636363,0.1666666666666666,0.08,0.6666666666666666,0.3271028037383177,0.6,0.6774193548387096,0.6666666666666666,0.2336448598130841,0.4,0.4347826086956521,0.5,0.102803738317757,0.308411214953271,0.3939393939393939,0.40625,0.9230769230769232,0.5,0.5,0.1666666666666666,0.5,0.8571428571428571,,0.1428571428571428,0.7383177570093458,0.3939393939393939,0.5349415887850467,0.5593222222222223,0.5324500000000001,0.1206896551724138,0.1944444444444444,0.1044776119402985,0.1343283582089552,5.073015873015874,25.402272727272727,1.0,3.0,5.0,1.0,,1.0,2.0,1.0,2.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,,1.0,,,1.0,,0.5,0.5,0.0303030303030303,0.02803738317757,0.3333333333333333,0.3333333333333333,,0.4545454545454545,0.4545454545454545,1.0,0.3333333333333333,0.5,1.0,0.1666666666666666,0.5,1.0,,0.5,,2.0,2.0,3.0,,,,,,,1.0,,,,,True,,,,,,
