EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Transition Take Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsPutbacks,LongMidRangeAssists,Steals,BadPassSteals,LostBallTurnovers,Travels,PenaltyTurnovers,Charge Fouls,BlockedShortMidRange,OffCorner3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,SecondChanceArc3Frequency,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,Defensive 3 Seconds Violations,AtRimPctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,SecondChanceCorner3FGA,Loose Ball Fouls Drawn,SecondChanceCorner3Frequency,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,LostBallSteals,Blocked3s,BlockedArc3,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonShootingPenaltyNonTakeFouls,LostBallOutOfBoundsTurnovers,LongMidRangePctAssisted,on,SecondChanceCorner3FGM,Fg3aBlocked,Charge Fouls Drawn,Transition Take Fouls Drawn,BlockedCorner3,DefensiveGoaltends,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Clear Path Fouls,BlockedLongMidRange,StepOutOfBoundsTurnovers,3SecondViolations,3pt And 1 Free Throw Trips,OffensiveGoaltends
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,4425.0,74,-5.0,147,146,65,34.0,19.0,293,6.0,7.0,1.0,1.0,4.0,5.0,9.0,17.0,7.0,9.0,4.0,13.0,3.0,5.0,22.0,33.0,4.0,13.0,18.0,74.0,194,4.0,5.0,1.0,9.0,13.0,17.0,3.0,5.0,8.0,43.0,6.0,38.0,3.0,9.0,13.0,4.0,2.0,7.0,5.0,12.0,4.0,1.0,4.0,3.0,29.0,2.0,1.0,1.0,4.0,5.0,1.0,10.0,4.0,14.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,13.0,22.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,43.0,65,2.0,0.13636363636363635,0.13636363636363635,0.25,0.3076923076923077,0.6,0.3076923076923077,0.6666666666666666,0.8,0.7647058823529411,0.6086956521739131,0.8,0.7954545454545454,0.6636363636363637,0.75,0.86,0.2826086956521739,0.06060606060606061,0.11764705882352941,34.319526627218934,0.6666666666666666,0.25,0.1,0.14705882352941177,0.03333333333333333,0.13793103448275862,0.07407407407407407,0.14285714285714285,0.05263157894736842,0.05555555555555555,0.09523809523809523,0.16666666666666666,0.05555555555555555,0.5,0.16666666666666666,0.1111111111111111,0.5,0.15217391304347827,0.8571428571428571,0.8571428571428571,0.16666666666666666,0.3695652173913043,0.5294117647058824,0.6,0.2222222222222222,0.1956521739130435,0.7777777777777778,0.7777777777777778,0.2826086956521739,0.3076923076923077,0.3076923076923077,0.25,0.2,1.0,1.0,0.22727272727272727,0.8,0.22727272727272727,0.6,0.43478260869565216,0.3076923076923077,0.4985695652173913,0.5512333333333334,0.5071749999999999,0.16981132075471697,0.20512820512820512,0.07142857142857142,0.12162162162162163,0.581081081081081,10.293939393939393,26.384615384615383,0.4421768707482993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1628960,1610612756,Grayson Allen,Grayson Allen,1628960,PHX,3201.0,53,,108,107,49,19.0,15.0,215,4.0,5.0,1.0,2.0,1.0,2.0,2.0,3.0,,,4.0,6.0,1.0,1.0,6.0,8.0,4.0,7.0,2.0,26.0,143,1.0,2.0,,2.0,1.0,3.0,1.0,1.0,,5.0,6.0,6.0,9.0,3.0,6.0,4.0,,3.0,3.0,6.0,3.0,,2.0,,15.0,2.0,,,3.0,2.0,,5.0,2.0,7.0,,4.0,,2.0,2.0,6.0,1.0,1.0,4.0,,3.0,3.0,1.0,,2.0,,,3.0,2.0,3.0,2.0,5.0,49,,0.5,0.6,0.75,0.5714285714285714,1.0,0.5714285714285714,0.75,0.5,0.3333333333333333,0.8,0.3333333333333333,0.625,0.8125,0.3333333333333333,0.625,0.4666666666666667,,,17.46031746031746,0.6666666666666666,,,0.08,,0.14285714285714285,0.10526315789473684,0.10869565217391304,0.045454545454545456,,0.06666666666666667,,0.11764705882352941,,0.13333333333333333,,0.6666666666666666,0.3333333333333333,0.8,0.8,0.5,0.2,0.6666666666666666,0.6666666666666666,0.5,,,,0.4,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.5,,0.5,0.5,0.25,1.0,0.8,0.6666666666666666,0.5201300000000001,0.5172,0.4863624999999999,0.125,0.2222222222222222,,0.07692307692307693,0.19230769230769232,3.95,26.499999999999996,0.4537037037037037,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,0.25,0.16666666666666666,0.06666666666666667,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1628962,1610612756,Udoka Azubuike,Udoka Azubuike,1628962,PHX,6772.0,113,-48.0,234,232,100,73.0,29.0,466,15.0,18.0,5.0,7.0,7.0,8.0,1.0,5.0,,,,,,,16.0,23.0,,,3.0,35.0,301,5.0,7.0,,10.0,7.0,10.0,,,,14.0,18.0,14.0,,,,,3.0,3.0,,3.0,,,1.0,1.0,6.0,3.0,8.0,,9.0,10.0,2.0,21.0,11.0,32.0,2.0,2.0,,,2.0,4.0,,12.0,17.0,,9.0,13.0,1.0,,6.0,,1.0,6.0,2.0,6.0,3.0,14.0,100,1.0,0.5625,0.6923076923076923,,,,,0.6956521739130435,0.7142857142857143,0.7,0.6956521739130435,0.7142857142857143,0.7,0.603448275862069,0.7142857142857143,0.5833333333333334,,0.13043478260869565,0.4,12.406015037593985,0.5,0.2857142857142857,,0.1694915254237288,0.14545454545454545,0.16981132075471697,0.06521739130434782,0.16964285714285715,0.10891089108910891,0.12121212121212122,0.05555555555555555,0.15,0.1935483870967742,0.125,0.1951219512195122,0.5,0.5,0.782608695652174,0.8333333333333334,0.8823529411764706,0.6,0.21739130434782608,0.2,0.3333333333333333,,,,,,,,,1.0,0.7142857142857143,,0.8,0.875,,,0.782608695652174,,0.6242782608695653,0.6366428571428572,0.57846,0.21428571428571427,0.21428571428571427,,0.2857142857142857,0.4,2.7,,0.42735042735042733,,,,6.0,1.0,1.0,1.0,2.0,,,,4.0,0.1,0.08333333333333333,,,2.0,2.0,1.0,1.0,0.05555555555555555,0.25,0.1,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1628966,1610612756,Keita Bates-Diop,Keita Bates-Diop,1628966,PHX,1367.0,23,-13.0,51,53,14,27.0,5.0,104,2.0,3.0,,,1.0,1.0,,,,,,,,,2.0,3.0,,1.0,1.0,5.0,58,,,,,1.0,1.0,,,1.0,3.0,2.0,2.0,,,,,1.0,1.0,,1.0,,,1.0,,2.0,,,,1.0,2.0,,3.0,,3.0,,,,,1.0,1.0,,,,,1.0,2.0,,,,,1.0,,,,,3.0,14,1.0,0.5,0.5,,,,,0.6666666666666666,,1.0,0.5,,1.0,0.5,,0.75,0.25,0.3333333333333333,,10.714285714285714,,,,0.10526315789473684,,0.08333333333333333,,0.0967741935483871,,,,0.18181818181818182,,,0.1,,,0.75,0.6666666666666666,1.0,0.5,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,0.6466000000000001,0.6315,0.7738,,,,,0.6,1.9333333333333336,23.4,0.27450980392156865,1.0,,1.0,,,,,,1.0,1.0,,,,,0.25,,,,,,0.3333333333333333,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
201569,1610612756,Eric Gordon,Eric Gordon,201569,PHX,3752.0,63,-19.0,127,129,51,31.0,18.0,256,1.0,1.0,,,,,1.0,2.0,,,4.0,10.0,3.0,3.0,2.0,3.0,7.0,16.0,,25.0,182,,,,3.0,1.0,2.0,5.0,6.0,,17.0,2.0,2.0,18.0,3.0,10.0,4.0,1.0,1.0,1.0,2.0,,1.0,1.0,,5.0,,,,4.0,1.0,,5.0,,5.0,,1.0,,,,1.0,,4.0,4.0,,,,,,,,,1.0,,3.0,1.0,17.0,51,,0.5,0.5,0.8571428571428571,0.4375,0.8333333333333334,0.4375,0.6666666666666666,,0.5,0.6578947368421053,1.5,1.0625,0.6578947368421053,1.5,1.0625,0.8421052631578947,0.3333333333333333,0.5,13.698630136986301,1.0,,,0.03225806451612903,,0.14285714285714285,,0.0847457627118644,,,,,,0.16666666666666666,0.16666666666666666,,0.3333333333333333,0.05263157894736842,1.0,1.0,,0.10526315789473684,0.5,1.0,1.0,,,,0.5263157894736842,0.4,0.4,1.0,,,,,,0.375,1.0,0.8947368421052632,0.4,0.5331052631578947,0.55545,0.5065875,,,,0.12,0.68,7.766666666666667,25.7,0.4015748031496063,6.0,1.0,1.0,,,2.0,,1.0,,1.0,,1.0,,,0.3157894736842105,1.0,,,,,,,,,,,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,0.5,0.5,0.6666666666666666,1.0,1.0,0.375,0.6666666666666666,,,,True,,,,,,,,,,,,,,,,,,,
1629002,1610612756,Chimezie Metu,Chimezie Metu,1629002,PHX,1866.0,31,-12.0,65,67,26,21.0,11.0,132,1.0,1.0,,,,,1.0,7.0,,,1.0,1.0,,,2.0,8.0,3.0,4.0,2.0,15.0,90,,,,3.0,1.0,2.0,1.0,1.0,2.0,7.0,4.0,,9.0,,1.0,1.0,2.0,3.0,1.0,4.0,,1.0,2.0,1.0,9.0,1.0,1.0,,4.0,4.0,1.0,9.0,2.0,11.0,,1.0,,,,1.0,,,1.0,,1.0,2.0,,,1.0,,,1.0,1.0,1.0,1.0,7.0,26,,1.0,1.0,1.0,0.75,1.0,0.75,0.25,,0.5,0.5416666666666666,1.5,0.8333333333333334,0.5769230769230769,1.5,0.875,0.3333333333333333,0.25,0.2857142857142857,18.42105263157895,1.0,1.0,,0.3333333333333333,0.05263157894736842,0.2222222222222222,0.08333333333333333,0.26666666666666666,0.06451612903225806,0.07142857142857142,0.1111111111111111,,0.2,1.0,0.21428571428571427,,1.0,0.08333333333333333,1.0,1.0,1.0,0.5833333333333334,0.14285714285714285,0.2,1.0,,,,0.08333333333333333,1.0,1.0,1.0,,,,,,,,0.4166666666666667,1.0,0.47659583333333333,,0.4164333333333334,0.07692307692307693,0.1111111111111111,,0.2,0.4666666666666667,7.349999999999999,23.950000000000003,0.4,3.0,1.0,1.0,,,,,1.0,,,,,,0.25,0.25,1.0,1.0,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,
1629006,1610612756,Josh Okogie,Josh Okogie,1629006,PHX,1109.0,18,-18.0,39,41,24,5.0,2.0,80,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,2.0,2.0,,1.0,2.0,,1.0,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,4.878048780487805,,,,0.1,,,,0.0625,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6153846153846154,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,
201142,1610612756,Kevin Durant,Kevin Durant,201142,PHX,2871.0,48,-5.0,97,94,35,11.0,15.0,191,3.0,3.0,,,2.0,2.0,3.0,8.0,2.0,2.0,2.0,7.0,,,8.0,13.0,2.0,7.0,6.0,28.0,126,,1.0,,,4.0,5.0,,,3.0,11.0,6.0,10.0,3.0,3.0,7.0,2.0,1.0,4.0,3.0,7.0,2.0,1.0,3.0,1.0,17.0,,2.0,,4.0,4.0,,8.0,2.0,10.0,1.0,2.0,,,,2.0,,,,,8.0,8.0,,,2.0,,2.0,1.0,,1.0,,11.0,35,2.0,0.375,0.375,0.5,0.2857142857142857,,0.2857142857142857,0.6153846153846154,,0.8,0.55,,0.8,0.5833333333333334,,0.7857142857142857,0.35,0.07692307692307693,0.125,23.008849557522126,1.0,,,0.18181818181818182,0.08333333333333333,0.16666666666666666,,0.17391304347826086,0.04878048780487805,0.0625,,0.2,0.16666666666666666,0.2,0.05263157894736842,0.1111111111111111,,0.15,1.0,1.0,0.3333333333333333,0.4,0.375,0.42857142857142855,,0.1,1.0,1.0,0.35,0.2857142857142857,0.2857142857142857,0.5,,,,0.4,1.0,,,0.5,0.2857142857142857,0.50517,0.4774,0.53506,0.09090909090909091,0.13333333333333333,,,0.39285714285714285,8.561538461538461,25.942857142857143,0.36082474226804123,,1.0,1.0,,,3.0,1.0,2.0,,,,1.0,,0.6,,0.5,,,1.0,,,0.16666666666666666,,,1.0,,,,,,,2.0,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,
1629642,1610612756,Nassir Little,Nassir Little,1629642,PHX,1891.0,32,-29.0,66,63,30,27.0,7.0,129,2.0,2.0,,,1.0,1.0,1.0,4.0,,1.0,,4.0,,3.0,3.0,7.0,,6.0,,6.0,75,,,,,2.0,6.0,,5.0,,4.0,4.0,2.0,,,4.0,,2.0,,,,,,,,,,,,2.0,3.0,,5.0,,5.0,,1.0,,1.0,1.0,2.0,,3.0,5.0,,1.0,,,,,,,,,,,4.0,30,,0.6666666666666666,0.6666666666666666,,,,,0.42857142857142855,,0.3333333333333333,0.23076923076923078,,0.18181818181818182,0.23076923076923078,,0.18181818181818182,0.46153846153846156,0.2857142857142857,0.5,20.0,0.5,,,0.17647058823529413,,0.11764705882352941,,0.14705882352941177,,,,0.16666666666666666,0.2,,0.16666666666666666,,,0.15384615384615385,1.0,1.0,0.5,0.3076923076923077,0.25,0.5,1.0,0.07692307692307693,,,0.3076923076923077,,,,,,,0.09090909090909091,1.0,0.2727272727272727,,0.6153846153846154,,0.48784230769230774,,0.4681818181818182,,,,,0.6666666666666666,7.957142857142857,25.46666666666667,0.45454545454545453,2.0,,,,,1.0,1.0,,,1.0,,,,,0.15384615384615385,,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,0.18181818181818182,,1.0,,,True,,,,,,,,,,,,,,,,,,,
1629626,1610612756,Bol Bol,Bol Bol,1629626,PHX,734.0,12,-15.0,29,27,9,19.0,2.0,56,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,1.0,,1.0,,2.0,38,1.0,1.0,,2.0,1.0,1.0,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,3.0,1.0,3.0,2.0,2.0,9,,1.0,1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,,,12.903225806451614,1.0,,,0.18181818181818182,,,,0.15384615384615385,,,,0.3333333333333333,0.125,,,,0.6666666666666666,0.5,1.0,1.0,1.0,,,,,,,,0.5,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,0.53325,0.5787,0.5787,,,,1.0,1.0,2.7,26.2,0.3103448275862069,,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
