EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,FTDefRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg3Pct,PenaltyFg3Pct,DefFTReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,PenaltyCorner3FGM,LongMidRangeAssists,Offensive Fouls,Transition Take Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,PenaltyCorner3Accuracy,Blocked3s,BlockedCorner3,SecondChanceCorner3FGM,Fg3aBlocked,Loose Ball Fouls,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Transition Take Fouls Drawn,Charge Fouls Drawn,on,FTOffRebounds,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,BlockedArc3,BlockedLongMidRange,OffensiveGoaltends,Clear Path Fouls,3pt And 1 Free Throw Trips
1628424,1610612761,Kobi Simmons,Kobi Simmons,1628424,TOR,566.0,9,-12,19,20,9,11.0,1.0,39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,23,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,9,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,15.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6008,0.6008,1.0,0.8,24.95,0.47368421052631576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1629667,1610612761,Jalen McDaniels,Jalen McDaniels,1629667,TOR,5557.0,93,-37,190,196,58,56.0,29.0,386,5.0,10.0,2.0,3.0,1.0,1.0,7.0,3.0,12.0,26.0,8.0,33.0,250,2.0,4.0,4.0,7.0,14.0,7.0,2.0,5.0,7.0,58,0.5833333333333334,0.6363636363636364,0.46153846153846156,0.5,0.39705882352941174,0.25,0.44594594594594594,0.3888888888888889,0.23529411764705882,18.552036199095024,0.29411764705882354,0.5,0.625,0.6,0.029411764705882353,0.20588235294117646,0.375,0.6666666666666666,0.125,0.375,0.5294117647058824,0.5094867647058824,0.5363312499999999,0.21212121212121213,6.019230769230769,25.549999999999997,0.30526315789473685,2.0,3.0,7.0,14.0,2.0,1.0,1.0,6.0,3.0,4.0,1.0,7.0,3.0,10.0,3.0,2.0,1.0,4.0,7.0,3.0,10.0,2.0,1.0,6.0,1.0,23.0,2.0,3.0,4.0,2.0,6.0,5.0,11.0,1.0,5.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,5.0,8.0,1.0,1.0,4.0,1.0,0.125,0.125,0.75,0.75,0.875,0.15384615384615385,0.2,0.14285714285714285,0.75,0.06451612903225806,0.0625,0.09302325581395349,0.05,0.08108108108108109,0.056818181818181816,0.13636363636363635,0.06666666666666667,0.1,0.3333333333333333,0.0625,0.18181818181818182,0.058823529411764705,0.4117647058823529,0.5,0.5833333333333334,0.5714285714285714,0.058823529411764705,0.14285714285714285,0.14285714285714285,1.0,0.75,0.6666666666666666,0.5,0.14285714285714285,0.5845,0.10810810810810811,0.13793103448275862,0.21212121212121213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1629670,1610612761,Jordan Nwora,Jordan Nwora,1629670,TOR,9884.0,165,-95,347,347,100,95.0,32.0,694,11.0,17.0,4.0,7.0,12.0,3.0,20.0,5.0,21.0,37.0,32.0,83.0,430,6.0,12.0,8.0,19.0,18.0,20.0,2.0,5.0,19.0,99,0.42857142857142855,0.5,0.5675675675675675,0.5,0.5652173913043478,0.45,0.5774647887323944,0.475,0.463768115942029,23.83419689119171,0.2463768115942029,0.6470588235294118,0.7857142857142857,0.5454545454545454,0.17391304347826086,0.2898550724637681,0.35,0.5714285714285714,0.15,0.25,0.7101449275362319,0.5242485507246376,0.53818,0.2289156626506024,6.435135135135136,25.437500000000004,0.2881844380403458,2.0,4.0,8.0,15.0,5.0,8.0,12.0,5.0,4.0,8.0,,11.0,1.0,24.0,33.0,6.0,8.0,6.0,12.0,6.0,18.0,3.0,3.0,9.0,3.0,42.0,1.0,6.0,18.0,8.0,28.0,7.0,35.0,3.0,5.0,3.0,2.0,12.0,5.0,9.0,1.0,7.0,21.0,,6.0,7.0,2.0,1.0,4.0,0.9166666666666666,0.375,0.375,0.5,0.55,0.55,0.16216216216216217,0.17647058823529413,0.2,0.5714285714285714,0.10256410256410256,0.07317073170731707,0.20930232558139536,0.0125,0.15853658536585366,0.043209876543209874,0.08333333333333333,0.018518518518518517,0.06666666666666667,,0.25862068965517243,0.10714285714285714,0.1,0.21739130434782608,0.5333333333333333,0.6666666666666666,0.375,0.07246376811594203,0.4,0.4,0.875,0.4,0.5,,0.4,0.53291875,0.056338028169014086,0.10256410256410256,0.13253012048192772,2.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,5.0,1.0,1.0,4.0,3.0,1.0,4.0,2.0,0.5,0.25,0.25,0.1,0.15789473684210525,0.5,0.4,0.4,0.3333333333333333,0.3333333333333333,1.0,0.1,0.1,1.0,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1631241,1610612761,Javon Freeman-Liberty,Javon Freeman-Liberty,1631241,TOR,24184.0,403,-159,834,841,180,213.0,104.0,1675,26.0,46.0,6.0,11.0,12.0,5.0,30.0,8.0,45.0,82.0,42.0,153.0,1037,11.0,17.0,13.0,45.0,42.0,30.0,12.0,28.0,43.0,179,0.4666666666666667,0.5384615384615384,0.5487804878048781,0.6470588235294118,0.4838709677419355,0.5166666666666667,0.5387323943661971,0.6081081081081081,0.3387096774193548,17.455310199789697,0.3709677419354839,0.5652173913043478,0.7027027027027027,0.5769230769230769,0.0967741935483871,0.24193548387096775,0.36666666666666664,0.5454545454545454,0.16666666666666666,0.26666666666666666,0.7096774193548387,0.5519044715447156,0.5384066666666667,0.29411764705882354,5.098780487804877,25.914285714285718,0.2158273381294964,5.0,8.0,17.0,31.0,5.0,6.0,10.0,33.0,9.0,12.0,5.0,29.0,14.0,48.0,30.0,12.0,6.0,15.0,24.0,16.0,40.0,15.0,1.0,14.0,7.0,96.0,4.0,12.0,31.0,20.0,54.0,16.0,70.0,4.0,10.0,6.0,4.0,12.0,9.0,13.0,3.0,3.0,25.0,,31.0,36.0,1.0,,15.0,1.0,0.23809523809523808,0.23809523809523808,0.75,0.8,0.8529411764705882,0.18292682926829268,0.1956521739130435,0.16129032258064516,0.48,0.1282051282051282,0.05504587155963303,0.15422885572139303,0.0213903743315508,0.14285714285714285,0.03950617283950617,0.08163265306122448,0.007575757575757576,0.1724137931034483,0.14285714285714285,0.1773049645390071,0.1,0.07547169811320754,0.25,0.5483870967741935,0.6538461538461539,0.35294117647058826,0.04032258064516129,0.2,0.2,1.0,0.5333333333333333,0.625,,0.2,0.5756083333333334,0.10869565217391304,0.15625,0.1895424836601307,2.0,4.0,,2.0,3.0,2.0,2.0,3.0,3.0,,3.0,4.0,,2.0,10.0,1.0,3.0,4.0,4.0,,4.0,2.0,0.6666666666666666,0.23076923076923078,0.17647058823529413,0.03409090909090909,0.09090909090909091,0.5,0.4,0.5,0.3333333333333333,0.3333333333333333,1.0,,0.2,0.6666666666666666,1.0,0.25,1.0,3.0,3.0,1.0,2.0,4.0,1.0,4.0,2.0,0.2,0.03125,0.05454545454545454,0.2,,,,,,,,,,,,,,,,,True,,,,,,,,,
1631338,1610612761,Mouhamadou Gueye,Mouhamadou Gueye,1631338,TOR,4290.0,72,-71,151,155,44,40.0,14.0,306,3.0,10.0,,2.0,,,2.0,,4.0,19.0,2.0,10.0,183,,2.0,,1.0,8.0,2.0,11.0,13.0,1.0,44,1.0,1.0,0.21052631578947367,,0.19047619047619047,,0.22727272727272727,0.16666666666666666,0.09523809523809523,16.867469879518072,0.47619047619047616,0.3,0.3333333333333333,1.0,,0.09523809523809523,1.0,,,,0.5714285714285714,0.5191071428571428,0.83325,0.1,5.526315789473684,25.8,0.2913907284768212,,3.0,1.0,8.0,1.0,,,2.0,,3.0,,,1.0,,,,,4.0,1.0,1.0,2.0,1.0,,,1.0,5.0,1.0,5.0,6.0,1.0,7.0,6.0,13.0,,2.0,2.0,,2.0,2.0,4.0,,,6.0,,2.0,3.0,1.0,,1.0,,,,,,,0.21052631578947367,0.1,0.375,0.3333333333333333,0.02702702702702703,0.09615384615384616,0.15384615384615385,0.029411764705882353,0.09210526315789473,0.06976744186046512,0.22727272727272727,,0.05555555555555555,,0.13793103448275862,0.2,,0.38095238095238093,0.125,0.2,1.0,0.047619047619047616,,,,1.0,,,,0.6285,0.047619047619047616,0.05263157894736842,,,,,,,,,,,,,2.0,,,,,,9.0,5.0,4.0,10.0,6.0,,,,,,0.6,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,0.1111111111111111,,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,
202066,1610612761,Garrett Temple,Garrett Temple,202066,TOR,5504.0,92,-45,190,193,52,49.0,21.0,383,3.0,9.0,2.0,3.0,8.0,2.0,6.0,2.0,3.0,10.0,14.0,24.0,226,2.0,4.0,4.0,10.0,,6.0,6.0,10.0,10.0,51,,,0.3,0.5,0.375,0.25,0.4444444444444444,0.45454545454545453,0.5833333333333334,14.55399061032864,0.375,0.3333333333333333,0.375,,0.3333333333333333,0.25,0.375,0.6666666666666666,0.25,0.25,0.9583333333333334,0.5486479166666668,0.52835,0.4166666666666667,2.35,24.542857142857144,0.2736842105263158,1.0,3.0,,1.0,,2.0,4.0,6.0,1.0,3.0,,5.0,6.0,6.0,12.0,2.0,2.0,1.0,4.0,4.0,8.0,1.0,3.0,3.0,1.0,20.0,1.0,3.0,7.0,4.0,12.0,4.0,16.0,2.0,5.0,2.0,3.0,3.0,3.0,1.0,,,4.0,1.0,7.0,6.0,,,2.0,1.0,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.5,0.5,0.1,0.1111111111111111,,0.75,0.12121212121212122,0.06,0.12962962962962962,0.023809523809523808,0.12643678160919541,0.043478260869565216,,0.03333333333333333,0.13333333333333333,,0.13953488372093023,0.09090909090909091,0.13333333333333333,0.041666666666666664,,,,,0.3333333333333333,0.3333333333333333,1.0,0.6,0.3333333333333333,,0.3333333333333333,0.5438400000000001,0.07692307692307693,0.16666666666666666,0.20833333333333334,,2.0,1.0,1.0,1.0,,1.0,2.0,,,1.0,1.0,,,2.0,,1.0,2.0,1.0,1.0,2.0,2.0,0.5,,0.3333333333333333,0.08,0.13333333333333333,1.0,,,0.25,0.25,1.0,0.2,0.2,1.0,1.0,,,,,,1.0,1.0,,2.0,1.0,,0.09090909090909091,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1628449,1610612761,Chris Boucher,Chris Boucher,1628449,TOR,1665.0,28,-7,55,54,15,16.0,9.0,109,3.0,4.0,1.0,1.0,,,1.0,,3.0,4.0,1.0,11.0,66,1.0,1.0,,2.0,2.0,1.0,2.0,2.0,2.0,15,0.3333333333333333,1.0,0.75,1.0,0.9,1.0,0.9166666666666666,1.0,0.2,14.285714285714286,0.8,0.75,0.75,0.3333333333333333,,0.2,1.0,1.0,,,1.0,0.65983,0.586,0.18181818181818182,1.25,24.9,0.2727272727272727,2.0,3.0,,,,1.0,1.0,2.0,2.0,3.0,,7.0,,4.0,3.0,4.0,1.0,,1.0,2.0,3.0,2.0,,,1.0,8.0,2.0,1.0,2.0,3.0,5.0,3.0,8.0,,,,,2.0,1.0,1.0,1.0,1.0,3.0,,3.0,2.0,,,1.0,1.0,1.0,1.0,0.6666666666666666,0.875,0.875,,,,0.6666666666666666,0.23076923076923078,0.1111111111111111,0.2,0.125,0.21739130434782608,0.12,0.2,,0.2,,0.125,0.5,,,,,,,1.0,1.0,1.0,0.75,0.6666666666666666,,1.0,0.545825,0.16666666666666666,0.2,0.6363636363636364,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,0.3333333333333333,,,,,,,,0.25,1.0,1.0,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1629018,1610612761,Gary Trent Jr.,Gary Trent Jr.,1629018,TOR,10655.0,178,-40,357,359,45,67.0,51.0,716,13.0,16.0,3.0,3.0,7.0,1.0,41.0,2.0,29.0,53.0,48.0,116.0,454,6.0,12.0,3.0,15.0,32.0,41.0,9.0,13.0,15.0,45,0.5517241379310345,0.5714285714285714,0.5471698113207547,0.5,0.5247524752475248,0.5,0.5476190476190477,0.5,0.4752475247524752,26.024096385542165,0.15841584158415842,0.8125,0.8666666666666667,0.6153846153846154,0.06930693069306931,0.40594059405940597,0.2,1.0,0.06666666666666667,0.13333333333333333,0.6336633663366337,0.5223138613861387,0.49124333333333337,0.12931034482758622,8.184905660377359,25.991666666666664,0.12605042016806722,2.0,2.0,13.0,26.0,11.0,14.0,16.0,10.0,2.0,4.0,,10.0,,26.0,30.0,2.0,14.0,2.0,11.0,5.0,16.0,3.0,2.0,5.0,4.0,37.0,1.0,2.0,10.0,4.0,14.0,3.0,17.0,2.0,10.0,6.0,4.0,1.0,,2.0,,1.0,3.0,,11.0,13.0,3.0,1.0,6.0,0.625,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.03773584905660377,0.0625,0.038461538461538464,0.3333333333333333,0.07407407407407407,0.021052631578947368,0.10869565217391304,0.0125,0.0958904109589041,0.017142857142857144,0.022727272727272728,0.017543859649122806,,0.14285714285714285,0.1016949152542373,0.12121212121212122,0.038461538461538464,0.25742574257425743,0.5,0.52,0.5384615384615384,0.10891089108910891,0.34146341463414637,0.35,0.5714285714285714,0.2,1.0,0.5,0.34146341463414637,0.5515416666666667,0.06666666666666667,0.10714285714285714,0.08620689655172414,3.0,2.0,2.0,1.0,4.0,1.0,2.0,6.0,1.0,18.0,,2.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,0.11538461538461539,,0.2727272727272727,0.2727272727272727,0.2857142857142857,0.3333333333333333,1.0,0.2,0.4,0.25,1.0,0.5,,2.0,,,,,,2.0,,,0.07142857142857142,,,,,1.0,2.0,1.0,1.0,0.041666666666666664,0.14285714285714285,0.024390243902439025,0.3333333333333333,0.5,1.0,0.02040816326530612,,,,True,,,,,,,,,
1629628,1610612761,RJ Barrett,RJ Barrett,1629628,TOR,4619.0,77,-21,167,168,35,54.0,21.0,335,19.0,22.0,1.0,2.0,,,6.0,2.0,27.0,41.0,6.0,64.0,205,4.0,5.0,2.0,10.0,24.0,6.0,1.0,6.0,10.0,35,0.4444444444444444,0.5,0.6585365853658537,0.8,0.6063829787234043,0.5714285714285714,0.64,0.7142857142857143,0.1276595744680851,32.804232804232804,0.46808510638297873,0.8636363636363636,0.9047619047619048,0.5789473684210527,,0.1276595744680851,0.2857142857142857,0.5,,0.2857142857142857,0.5957446808510638,0.5516638297872339,0.4825857142857143,0.15625,3.9414634146341467,26.733333333333334,0.20958083832335328,2.0,2.0,8.0,19.0,,1.0,1.0,7.0,3.0,4.0,1.0,7.0,2.0,30.0,3.0,6.0,1.0,5.0,5.0,5.0,10.0,4.0,1.0,4.0,1.0,25.0,3.0,2.0,3.0,3.0,7.0,5.0,12.0,,1.0,1.0,,10.0,9.0,2.0,,1.0,12.0,2.0,11.0,11.0,5.0,,8.0,1.0,0.16666666666666666,0.16666666666666666,0.75,0.42857142857142855,0.5,0.12195121951219512,0.045454545454545456,0.21052631578947367,0.8333333333333334,0.08823529411764706,0.043478260869565216,0.09090909090909091,0.08823529411764706,0.08955223880597014,0.0625,0.03571428571428571,0.038461538461538464,0.1111111111111111,0.14285714285714285,0.11538461538461539,,,0.40425531914893614,0.42105263157894735,0.5333333333333333,0.125,,0.16666666666666666,0.16666666666666666,1.0,0.2857142857142857,1.0,,0.16666666666666666,0.49688999999999994,0.16,0.18181818181818182,0.109375,,,,,3.0,,,3.0,,,1.0,,,,5.0,1.0,,1.0,,1.0,1.0,1.0,,,0.2,0.058823529411764705,0.05555555555555555,1.0,,,,,,,0.42857142857142855,,,,,,1.0,,,,,,,,,0.25,,,,,,2.0,,,,,,,,,,,,True,,,,,,,,,
1641711,1610612761,Gradey Dick,Gradey Dick,1641711,TOR,13576.0,226,-105,467,466,78,126.0,58.0,933,15.0,25.0,3.0,4.0,13.0,1.0,36.0,12.0,22.0,43.0,49.0,96.0,587,3.0,5.0,13.0,18.0,38.0,35.0,7.0,11.0,18.0,78,0.8636363636363636,0.9047619047619048,0.5116279069767442,0.6,0.45108695652173914,0.5,0.4797979797979798,0.47368421052631576,0.532608695652174,20.30075187969925,0.2717391304347826,0.6,0.6818181818181818,0.9333333333333333,0.14130434782608695,0.391304347826087,0.2222222222222222,0.75,0.05555555555555555,0.6666666666666666,0.8043478260869565,0.5424659340659341,0.5150294117647058,0.1875,7.286046511627907,26.018367346938778,0.1670235546038544,6.0,6.0,2.0,6.0,12.0,10.0,13.0,13.0,8.0,8.0,1.0,23.0,,6.0,36.0,2.0,10.0,4.0,2.0,6.0,8.0,2.0,4.0,2.0,,22.0,,2.0,9.0,10.0,20.0,2.0,22.0,,7.0,5.0,2.0,6.0,2.0,4.0,1.0,4.0,10.0,1.0,13.0,17.0,2.0,1.0,6.0,0.9230769230769231,0.2653061224489796,0.2708333333333333,1.0,1.0,0.9583333333333334,0.09302325581395349,0.12,0.16666666666666666,0.6,0.11904761904761904,0.016129032258064516,0.08737864077669903,,0.10160427807486631,0.00851063829787234,0.0425531914893617,,0.10344827586206896,0.1,0.08108108108108109,0.10344827586206896,,0.06521739130434782,0.3333333333333333,0.4,0.5,0.13043478260869565,0.2777777777777778,0.2857142857142857,0.9,0.5454545454545454,1.0,0.8333333333333334,0.2857142857142857,0.59980625,0.07216494845360824,0.1276595744680851,0.23958333333333334,5.0,3.0,1.0,1.0,2.0,4.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,0.6666666666666666,0.3076923076923077,0.16666666666666666,,0.13333333333333333,,0.4166666666666667,0.4166666666666667,0.23076923076923078,0.25,1.0,0.09090909090909091,0.18181818181818182,0.5,1.0,0.3333333333333333,,,,,,2.0,1.0,,1.0,,,,,,,1.0,2.0,,1.0,0.04081632653061224,0.07692307692307693,0.027777777777777776,0.8,1.0,1.0,0.02,1.0,1.0,,True,,,,,,,,,
