EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,OpponentPoints,ThreePtAssists,Assists,Corner3Assists,AssistPoints,ShootingFouls,Fouls,PenaltyOffPoss,PenaltyDefPoss,ShortMidRangeFGA,FG2A,Fg2aBlocked,PenaltyOffPossExcludingTakeFouls,FG2APctBlocked,ShortMidRangePctBlocked,Usage,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,FG3M,FG3A,Points,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LiveBallTurnovers,BadPassTurnovers,Turnovers,Blocked2s,BlockedAtRim,Blocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,FG2M,FtPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Arc3Assists,AtRimAssists,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,PenaltyTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,SecondChanceFG2A,DefThreePtRebounds,BadPassSteals,DefThreePtReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3FGA,LostBallTurnovers,PenaltyArc3Frequency,Offensive Fouls Drawn,RecoveredBlocks,BlocksRecoveredPct,OffTwoPtRebounds,SelfOReb,OffTwoPtReboundPct,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceShotQualityAvg,ShortMidRangeAssists,Loose Ball Fouls,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChancePoints,FTDefRebounds,DeadBallTurnovers,Charge Fouls,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChancePointsPct,DefArc3ReboundPct,SecondChanceFG2M,SecondChanceFtPoints,SecondChanceFg2Pct,SecondChanceAtRimFGA,SecondChanceAtRimFrequency,on,SecondChanceAtRimFGM,LongMidRangeFGM,PtsPutbacks,LongMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked3s,BlockedCorner3,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Transition Take Fouls,Transition Take Fouls Drawn,BlockedArc3,PenaltyFg3Pct,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Clear Path Fouls,3pt And 1 Free Throw Trips
1627751,1610612761,Jakob Poeltl,Jakob Poeltl,1627751,TOR,106.0,2,-1,4,4,8,7,1.0,1.0,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628971,1610612761,Bruce Brown,Bruce Brown,1628971,TOR,329.0,5,-4,10,10,20,16,,,,,,1.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,9.090909090909092,1.0,0.4282,6.8,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630193,1610612761,Immanuel Quickley,Immanuel Quickley,1630193,TOR,159.0,3,-3,5,5,10,9,,,,,,,,,1.0,1.0,,,,,50.0,0.5,0.474675,11.6,,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630618,1610612761,D.J. Carton,D.J. Carton,1630618,TOR,2132.0,36,-31,76,77,153,97,2.0,3.0,,8.0,,3.0,31.0,23.0,2.0,4.0,,31.0,,,13.253012048192772,0.25,0.527075,4.9,0.40789473684210525,,1.0,1.0,4.0,11.0,3.0,1.0,,1.0,1.0,1.0,,,,1.0,0.25,0.25,0.4375,0.55,0.5,1.0,0.125,,,,0.75,,23.95,5.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,1.0,6.0,2.0,0.5,0.5,0.5,0.5,0.3333333333333333,0.6,0.07407407407407407,0.09523809523809523,0.046511627906976744,0.05128205128205128,0.07692307692307693,0.125,0.07142857142857142,0.1,0.25,0.5,0.5,1.0,0.5,0.5,0.375,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.4440166666666667,0.2222222222222222,0.4,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641711,1610612761,Gradey Dick,Gradey Dick,1641711,TOR,1511.0,25,-18,53,52,105,63,,,,,2.0,4.0,9.0,10.0,,6.0,,9.0,,,21.428571428571427,,0.5968666666666667,6.3999999999999995,0.16981132075471697,1.0,3.0,1.0,6.0,9.0,3.0,3.0,1.0,,,,,,,1.0,0.16666666666666666,0.16666666666666666,0.375,0.375,0.5,,0.25,0.3333333333333333,0.3333333333333333,1.0,0.8333333333333334,0.3333333333333333,24.7,2.0,3.0,4.0,,,3.0,,,3.0,,,1.0,2.0,,,2.0,2.0,4.0,,,,1.0,1.0,2.0,1.0,3.0,2.0,,,1.0,,,,,2.0,,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.5,0.06666666666666667,0.07692307692307693,0.08,0.04,0.1111111111111111,,0.1111111111111111,,0.3333333333333333,0.75,0.75,0.3333333333333333,,,0.25,,,,,,0.7241,,,0.2222222222222222,1.0,2.0,2.0,1.0,1.0,2.0,0.1,0.16666666666666666,0.16666666666666666,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628449,1610612761,Chris Boucher,Chris Boucher,1628449,TOR,416.0,7,-2,14,15,29,19,,,,,,,13.0,11.0,,,,13.0,,,21.428571428571427,,0.4911,,0.9285714285714286,,1.0,,1.0,2.0,,1.0,,1.0,,1.0,,,,,,,,0.5,1.0,1.0,1.0,,,,1.0,,26.3,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,2.0,,2.0,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,0.2222222222222222,,,,,,,,,,,,,,,,,,0.4911,0.5,1.0,,,,,,2.0,,0.3333333333333333,0.6666666666666666,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203482,1610612761,Kelly Olynyk,Kelly Olynyk,203482,TOR,806.0,13,-5,26,25,51,32,1.0,2.0,,5.0,,,9.0,5.0,,,,9.0,,,3.571428571428571,,,,0.34615384615384615,,,,,2.0,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,2.0,2.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,,2.0,2.0,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629667,1610612761,Jalen McDaniels,Jalen McDaniels,1629667,TOR,306.0,5,-6,11,13,24,17,,,,,,,10.0,13.0,1.0,1.0,1.0,10.0,1.0,1.0,18.181818181818183,0.5,0.43845,6.4,0.9090909090909091,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,0.5,,24.7,,,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,0.5,0.43845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629670,1610612761,Jordan Nwora,Jordan Nwora,1629670,TOR,1803.0,30,-27,66,67,133,81,,1.0,,2.0,1.0,2.0,26.0,22.0,6.0,11.0,1.0,26.0,0.09090909090909091,0.16666666666666666,26.38888888888889,0.35294117647058826,0.5442029411764706,5.754545454545454,0.3939393939393939,,3.0,1.0,6.0,21.0,3.0,3.0,,,,,,,,1.0,0.16666666666666666,0.16666666666666666,0.5,0.5526315789473685,0.35294117647058826,,0.17647058823529413,,,,0.5882352941176471,,24.766666666666666,5.0,4.0,4.0,3.0,1.0,3.0,,2.0,7.0,4.0,,3.0,6.0,3.0,4.0,10.0,10.0,4.0,1.0,,1.0,,4.0,5.0,1.0,6.0,,,,2.0,4.0,,2.0,,10.0,1.0,0.7142857142857143,0.7142857142857143,0.6363636363636364,0.5,0.3333333333333333,0.45454545454545453,0.16,,0.13513513513513514,0.02857142857142857,,,0.08333333333333333,0.3,0.23529411764705882,1.0,1.0,0.75,0.5,0.6,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,,0.2222222222222222,0.5230222222222223,0.10526315789473684,0.15384615384615385,0.47619047619047616,2.0,2.0,1.0,1.0,1.0,,0.08333333333333333,0.125,0.058823529411764705,0.2222222222222222,1.0,1.0,,0.1111111111111111,,,,1.0,1.0,0.06666666666666667,0.1111111111111111,0.125,0.6666666666666666,0.4269,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630534,1610612761,Ochai Agbaji,Ochai Agbaji,1630534,TOR,391.0,7,-6,14,16,30,21,,1.0,,2.0,,,10.0,14.0,1.0,2.0,,10.0,,,21.428571428571427,0.3333333333333333,0.6155,5.4,0.7142857142857143,,1.0,,1.0,2.0,,1.0,,,,,2.0,2.0,2.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,0.6666666666666666,,25.3,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,0.522,,,,,,,,,,,,,,,1.0,,1.0,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
