EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,Loose Ball Fouls,Charge Fouls Drawn,HeaveAttempts,Charge Fouls,Clear Path Fouls,Transition Take Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,LongMidRangePctBlocked,OffLongMidRangeReboundPct,Transition Take Fouls Drawn,BlockedCorner3,Corner3PctBlocked,DefensiveGoaltends,OffensiveGoaltends,on,HeaveMakes
1629731,1610612739,Dean Wade,Dean Wade,1629731,CLE,35851.0,598.0,154.0,1223.0,1230.0,236.0,190.0,143.0,2453.0,7.0,9.0,2.0,2.0,10.0,19.0,17.0,175.0,1287.0,3.0,4.0,6.0,27.0,12.0,8.0,4.0,9.0,22.0,6.0,53.0,4.0,44.0,45.0,93.0,19.0,112.0,26.0,14.0,9.0,2.0,5.0,4.0,14.0,31.0,55.0,21.0,4.0,19.0,1.0,6.0,10.0,6.0,4.0,10.0,5.0,,230.0,0.6,0.75,0.5263157894736842,0.75,0.5984848484848485,0.8076923076923077,0.6205673758865248,0.84375,11.1671469740634,0.6428571428571429,0.1323529411764706,0.015267175572519083,0.16988416988416988,0.14858096828046743,0.033628318584070796,0.026785714285714284,0.008771929824561403,0.17391304347826086,0.0958904109589041,0.125,0.16201117318435754,0.5,0.06818181818181818,0.7777777777777778,0.7777777777777778,0.7142857142857143,0.15384615384615385,1.0,0.9242424242424242,0.5663443181818182,0.5651357142857143,0.043795620437956206,0.25,0.15428571428571428,8.74736842105263,0.1929681112019624,3.0,3.0,1.0,4.0,2.0,6.0,21.0,47.0,2.0,3.0,3.0,7.0,25.0,66.0,3.0,6.0,6.0,13.0,46.0,113.0,5.0,9.0,5.0,5.0,9.0,20.0,11.0,48.0,138.0,,66.0,25.0,,,13.0,3.0,9.0,3.0,1.0,15.0,,4.0,2.0,12.0,5.0,,1.0,1.0,3.0,4.0,1.0,7.0,,4.0,,,,46.0,8.0,3.0,1.0,0.40707964601769914,0.5555555555555556,0.45,0.40707964601769914,1.0,0.74,0.7741935483870968,0.8560606060606061,,,,,,0.14814814814814814,,0.04950495049504951,0.05150214592274678,0.04285714285714286,0.1875,0.02666666666666667,0.030303030303030304,0.25,0.25,,0.045454545454545456,0.3333333333333333,0.3333333333333333,0.5,0.3560606060606061,0.44680851063829785,0.44680851063829785,1.0,0.5,0.3787878787878788,0.3787878787878788,1.0,,0.23076923076923078,0.6666666666666666,1.0,0.46153846153846156,0.5,1.0,0.12,1.0,0.28,0.42857142857142855,0.52,0.46153846153846156,0.3787878787878788,0.562664,,0.2742857142857143,24.879646017699116,2.0,,,,,,,,,,,,,,,,True,
1641854,1610612739,Craig Porter Jr.,Craig Porter Jr.,1641854,CLE,3510.0,58.0,12.0,117.0,115.0,27.0,18.0,13.0,232.0,5.0,7.0,1.0,1.0,9.0,18.0,3.0,27.0,138.0,2.0,2.0,,4.0,4.0,14.0,,2.0,7.0,1.0,16.0,,5.0,5.0,10.0,,10.0,2.0,1.0,1.0,3.0,3.0,,4.0,3.0,3.0,4.0,,5.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,27.0,0.2222222222222222,0.2222222222222222,0.5,1.0,0.6,1.0,0.6136363636363636,1.0,20.0,0.25,0.17857142857142858,,0.17857142857142858,0.17857142857142858,,,,,0.15384615384615385,0.3,0.16666666666666666,1.0,0.35,0.7142857142857143,0.8333333333333334,0.2,0.5,1.0,0.45,0.541035,0.59155,0.09523809523809523,0.10526315789473684,0.14814814814814814,8.22777777777778,0.23076923076923078,,1.0,3.0,8.0,1.0,3.0,,,,,,,2.0,2.0,,,,,2.0,2.0,,,,3.0,,,,,3.0,3.0,2.0,2.0,1.0,,5.0,1.0,4.0,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,0.5,1.0,,,1.0,,,,0.1,,0.05555555555555555,0.14285714285714285,,,,,,,,0.25,,0.4,0.375,0.375,0.3333333333333333,0.15,0.3333333333333333,0.3333333333333333,,,,,,0.1,1.0,1.0,0.5,1.0,,,,,,,0.3333333333333333,,,,,,1.0,0.4783,,,25.6,,,,,,,,,,,,,,,,,True,
202694,1610612739,Marcus Morris Sr.,Marcus Morris Sr.,202694,CLE,1076.0,18.0,-12.0,34.0,37.0,,1.0,3.0,71.0,,,,,,1.0,,6.0,53.0,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,,,2.0,,1.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,0.6,,0.6,,20.51282051282051,0.6666666666666666,,,0.16666666666666666,0.07692307692307693,0.058823529411764705,,,,,,0.3333333333333333,,,,,,,,0.8,0.5740799999999999,,,,,9.1,,,,,1.0,,,2.0,4.0,,,,,,,,,,,2.0,4.0,,,,,,,,,6.0,,,,,,,,,,,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,1.0,0.5,,,0.5,,,,0.8,,,,,,,,0.125,,0.25,,,0.2,,,,,,,,0.8,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,23.225,,,,,,,,,,,,,,,,,True,
1630596,1610612739,Evan Mobley,Evan Mobley,1630596,CLE,47376.0,790.0,51.0,1640.0,1611.0,263.0,226.0,165.0,3251.0,111.0,145.0,25.0,36.0,148.0,239.0,52.0,384.0,1816.0,32.0,44.0,8.0,75.0,212.0,84.0,46.0,26.0,59.0,18.0,144.0,35.0,54.0,107.0,177.0,57.0,234.0,21.0,12.0,17.0,4.0,28.0,8.0,45.0,44.0,63.0,56.0,,73.0,9.0,39.0,39.0,19.0,19.0,41.0,28.0,1.0,254.0,0.7162162162162162,0.848,0.6192468619246861,0.7272727272727273,0.608058608058608,0.7282608695652174,0.6295081967213115,0.75,19.136139967195188,0.37777777777777777,0.23160173160173161,0.09020618556701031,0.17419354838709677,0.20854922279792745,0.07557354925775979,0.15527950310559005,0.04597701149425287,0.23780487804878048,0.24752475247524752,0.1875,0.1774891774891775,0.6829268292682927,0.5311355311355311,0.7655172413793103,0.8283582089552238,0.7387387387387387,0.782608695652174,0.6944444444444444,0.6556776556776557,0.571714835164835,0.5788636363636365,0.12871287128712872,0.1449814126394052,0.1953125,4.3476987447698745,0.1603658536585366,19.0,26.0,34.0,80.0,3.0,14.0,5.0,17.0,,1.0,,1.0,7.0,17.0,1.0,1.0,1.0,2.0,12.0,34.0,1.0,2.0,27.0,41.0,1.0,3.0,7.0,64.0,36.0,,17.0,7.0,19.0,1.0,33.0,8.0,24.0,8.0,1.0,21.0,1.0,16.0,7.0,9.0,9.0,6.0,,8.0,3.0,5.0,2.0,1.0,,2.0,2.0,2.0,4.0,64.0,,2.0,1.0,0.35294117647058826,0.5,0.3333333333333333,0.35294117647058826,0.6585365853658537,0.6477272727272727,0.6808510638297872,0.12454212454212454,0.029411764705882353,0.0794979079497908,0.07586206896551724,0.1,0.058823529411764705,0.42105263157894735,0.03125,0.059490084985835696,0.04961832061068702,0.08791208791208792,0.16455696202531644,0.07692307692307693,0.29304029304029305,0.425,0.4722222222222222,0.6176470588235294,0.05128205128205128,0.21428571428571427,0.21428571428571427,1.0,0.06227106227106227,0.29411764705882354,0.29411764705882354,1.0,0.06227106227106227,0.4117647058823529,0.4375,1.0,0.12,0.021739130434782608,,,0.021739130434782608,1.0,1.0,0.5909090909090909,0.7307692307692307,0.022727272727272728,,0.045454545454545456,0.5,0.4117647058823529,0.5458727272727274,,0.16666666666666666,24.764705882352942,2.0,,,3.0,,,,,1.0,,0.03773584905660377,,,,1.0,2.0,True,
202684,1610612739,Tristan Thompson,Tristan Thompson,202684,CLE,9471.0,158.0,40.0,313.0,316.0,112.0,70.0,45.0,629.0,13.0,17.0,2.0,6.0,14.0,22.0,10.0,38.0,352.0,2.0,7.0,2.0,6.0,18.0,10.0,4.0,7.0,12.0,6.0,31.0,13.0,9.0,14.0,29.0,21.0,50.0,3.0,1.0,3.0,,4.0,1.0,7.0,9.0,21.0,17.0,5.0,23.0,,1.0,5.0,1.0,4.0,5.0,4.0,1.0,112.0,0.6428571428571429,0.75,0.6363636363636364,0.2857142857142857,0.6363636363636364,0.2857142857142857,0.5588235294117647,0.2727272727272727,10.92896174863388,0.42857142857142855,0.1794871794871795,0.20967741935483872,0.12857142857142856,0.1554054054054054,0.14685314685314685,0.2608695652173913,0.23076923076923078,0.21428571428571427,0.19444444444444445,0.07142857142857142,0.13725490196078433,0.8,0.7727272727272727,0.7647058823529411,0.7647058823529411,0.6153846153846154,0.8571428571428571,0.3333333333333333,0.7727272727272727,0.5914909090909091,0.5883833333333334,0.043478260869565216,0.043478260869565216,0.15789473684210525,2.6090909090909093,0.35782747603833864,2.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,,,,2.0,3.0,,,10.0,14.0,,,,,1.0,,5.0,1.0,1.0,3.0,1.0,8.0,,6.0,1.0,2.0,2.0,,1.0,,1.0,3.0,2.0,,,11.0,,,,14.0,1.0,6.0,,,,,,0.6666666666666666,0.6666666666666666,0.5,,,0.045454545454545456,,0.2,,0.5,,0.09876543209876543,0.1016949152542373,0.09090909090909091,0.10526315789473684,0.14285714285714285,0.22727272727272727,0.2,0.25,1.0,,,,,,,,,,,,,,,,,,,,0.6666666666666666,1.0,,,,,,0.5172333333333333,,0.3684210526315789,,4.0,,,,,,,,,,0.07692307692307693,,,,1.0,,True,
1641734,1610612739,Emoni Bates,Emoni Bates,1641734,CLE,464.0,8.0,-6.0,16.0,17.0,4.0,8.0,2.0,33.0,,,,,,,,,20.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,4.0,,,,,,,,,5.555555555555555,,0.25,,,0.2,,,,,,1.0,,,,,,,,,1.0,0.56865,,,,,,0.25,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,26.1,,,,,,,,,,,,,,,,,True,
1627745,1610612739,Damian Jones,Damian Jones,1627745,CLE,13644.0,227.0,-105.0,442.0,439.0,132.0,128.0,43.0,881.0,25.0,32.0,5.0,9.0,34.0,51.0,14.0,91.0,520.0,5.0,9.0,,10.0,54.0,14.0,8.0,8.0,13.0,6.0,34.0,5.0,11.0,16.0,30.0,15.0,45.0,6.0,4.0,3.0,1.0,7.0,1.0,10.0,11.0,23.0,16.0,3.0,16.0,6.0,11.0,9.0,3.0,6.0,9.0,5.0,,132.0,0.7941176470588235,0.9,0.6666666666666666,0.5555555555555556,0.5923076923076923,0.5555555555555556,0.65,0.5555555555555556,16.293279022403258,0.3,0.15841584158415842,0.054945054945054944,0.11702127659574468,0.13846153846153847,0.07179487179487179,0.07317073170731707,0.05,0.12903225806451613,0.16666666666666666,0.1875,0.140625,0.5555555555555556,0.49230769230769234,0.78125,0.8620689655172413,0.76,1.0,0.5555555555555556,0.7076923076923077,0.5887007692307692,0.72145,0.15714285714285714,0.19642857142857142,0.10989010989010989,4.631372549019607,0.2986425339366516,7.0,10.0,8.0,15.0,1.0,4.0,2.0,6.0,,,,2.0,1.0,8.0,,,,2.0,3.0,14.0,,,9.0,15.0,,4.0,2.0,20.0,9.0,,8.0,1.0,3.0,,5.0,2.0,3.0,1.0,1.0,9.0,1.0,3.0,1.0,2.0,2.0,,,1.0,1.0,4.0,5.0,,,,,,1.0,20.0,1.0,,1.0,0.21428571428571427,,,0.21428571428571427,0.6,0.47368421052631576,0.5263157894736842,0.2153846153846154,,0.058823529411764705,0.09375,,,0.375,0.0625,0.08653846153846154,0.06578947368421052,0.14285714285714285,0.06666666666666667,0.041666666666666664,0.23076923076923078,0.5333333333333333,0.5333333333333333,0.875,0.06153846153846154,0.25,0.25,1.0,0.09230769230769231,0.3333333333333333,0.3333333333333333,1.0,0.12307692307692308,0.125,0.125,1.0,0.2,,,,,,,0.5263157894736842,0.7,0.10526315789473684,,0.10526315789473684,,0.125,0.5534763157894738,,0.21978021978021978,24.86428571428571,1.0,,,,,,,,,,,,,,,,False,
1627747,1610612739,Caris LeVert,Caris LeVert,1627747,CLE,70022.0,1167.0,-39.0,2326.0,2361.0,581.0,536.0,255.0,4687.0,77.0,138.0,9.0,19.0,135.0,285.0,87.0,522.0,2725.0,13.0,24.0,4.0,39.0,114.0,156.0,10.0,99.0,232.0,67.0,563.0,13.0,73.0,69.0,143.0,23.0,166.0,47.0,37.0,54.0,6.0,22.0,22.0,76.0,44.0,79.0,88.0,1.0,117.0,6.0,50.0,20.0,12.0,8.0,21.0,10.0,,575.0,0.4222222222222222,0.43846153846153846,0.47368421052631576,0.5416666666666666,0.45407098121085593,0.3723404255319149,0.4896810506566604,0.375,23.378119001919384,0.7105263157894737,0.11794871794871795,0.02631578947368421,0.14570858283433133,0.13075506445672191,0.022072936660268713,0.023148148148148147,0.02553191489361702,0.08016877637130802,0.1532258064516129,0.12,0.1564245810055866,0.47619047619047616,0.2881002087682672,0.5579710144927537,0.6363636363636364,0.4805194805194805,0.40425531914893614,0.47368421052631576,0.6931106471816284,0.5352864779874216,0.5542666666666666,0.10114503816793893,0.1519756838905775,0.07471264367816093,5.641403508771932,0.24978503869303526,16.0,29.0,54.0,134.0,4.0,13.0,8.0,34.0,,2.0,3.0,9.0,47.0,160.0,3.0,21.0,5.0,37.0,55.0,194.0,3.0,23.0,31.0,69.0,8.0,46.0,44.0,130.0,117.0,48.0,158.0,47.0,23.0,6.0,133.0,32.0,87.0,44.0,2.0,10.0,,1.0,9.0,10.0,32.0,3.0,3.0,6.0,5.0,13.0,3.0,6.0,3.0,9.0,1.0,,,127.0,6.0,6.0,0.7090909090909091,0.28350515463917525,0.13043478260869565,0.17391304347826086,0.2864583333333333,0.4492753623188406,0.3739130434782609,0.46099290780141844,0.40501043841336115,0.030927835051546393,0.08070175438596491,0.12318840579710146,0.04477611940298507,0.03125,0.017543859649122806,,0.01824817518248175,0.014669926650366748,0.02877697841726619,0.11888111888111888,0.036585365853658534,0.2797494780793319,0.40298507462686567,0.421875,0.37037037037037035,0.027139874739039668,0.3076923076923077,0.3076923076923077,,0.0709812108559499,0.23529411764705882,0.24242424242424243,1.0,0.33402922755741127,0.29375,0.3032258064516129,0.6595744680851063,0.2222222222222222,0.0425531914893617,,,0.44680851063829785,0.14285714285714285,1.0,0.25217391304347825,0.5517241379310345,0.0782608695652174,0.3333333333333333,0.3217391304347826,0.13513513513513514,0.2974683544303797,0.5061278761061948,0.015384615384615385,0.24904214559386972,25.63402061855669,,,2.0,1.0,,,2.0,,,,0.046511627906976744,,1.0,0.029411764705882353,,,False,
1627777,1610612739,Georges Niang,Georges Niang,1627777,CLE,74605.0,1243.0,-54.0,2477.0,2471.0,534.0,520.0,263.0,4948.0,43.0,66.0,4.0,5.0,107.0,182.0,40.0,584.0,2923.0,7.0,11.0,2.0,43.0,168.0,46.0,4.0,34.0,67.0,27.0,168.0,7.0,71.0,75.0,172.0,11.0,183.0,22.0,9.0,40.0,4.0,22.0,16.0,62.0,73.0,124.0,39.0,2.0,48.0,4.0,22.0,14.0,10.0,4.0,14.0,7.0,,532.0,0.7850467289719626,0.8,0.5879120879120879,0.6363636363636364,0.5991189427312775,0.5125,0.6126315789473684,0.524390243902439,19.37816341287057,0.6451612903225806,0.12458471760797342,0.013358778625954198,0.13172541743970315,0.12795793163891322,0.009025270758122744,0.0044444444444444444,0.023622047244094488,0.10775862068965517,0.12686567164179105,0.1568627450980392,0.14545454545454545,0.5,0.14537444933920704,0.6515151515151515,0.6935483870967742,0.8372093023255814,0.125,0.8,0.7444933920704846,0.5353860132158591,0.5097423076923078,0.048625792811839326,0.11,0.07363013698630137,6.133516483516485,0.21558336697618086,9.0,13.0,59.0,108.0,5.0,8.0,38.0,93.0,4.0,11.0,6.0,16.0,72.0,179.0,5.0,18.0,14.0,36.0,110.0,272.0,9.0,29.0,21.0,33.0,20.0,52.0,9.0,111.0,324.0,6.0,179.0,72.0,9.0,3.0,33.0,7.0,21.0,12.0,,3.0,1.0,26.0,4.0,13.0,24.0,3.0,4.0,4.0,6.0,15.0,6.0,4.0,1.0,2.0,,,1.0,111.0,8.0,,0.9818181818181818,0.40441176470588236,0.3103448275862069,0.38461538461538464,0.40441176470588236,0.6363636363636364,0.6,0.6043956043956044,0.5991189427312775,0.011029411764705883,0.04945054945054945,0.06060606060606061,0.046296296296296294,0.00558659217877095,0.4126984126984127,0.01639344262295082,0.005136986301369863,0.0069605568445475635,,0.09740259740259741,0.01809954751131222,0.23788546255506607,0.5462962962962963,0.5728155339805825,0.7288135593220338,0.01762114537444934,0.625,0.625,1.0,0.20484581497797358,0.40860215053763443,0.4175824175824176,1.0,0.394273127753304,0.4022346368715084,0.4044943820224719,0.9722222222222222,0.75,0.275,0.36363636363636365,1.0,0.45,0.2777777777777778,1.0,0.15294117647058825,0.6923076923076923,0.18823529411764706,0.375,0.4235294117647059,0.3888888888888889,0.4022346368715084,0.526975294117647,0.003663003663003663,0.19006849315068494,25.091911764705866,9.0,1.0,,,,,,2.0,,,,,,0.021505376344086023,,,False,
1629622,1610612739,Max Strus,Max Strus,1629622,CLE,48040.0,801.0,-47.0,1601.0,1635.0,398.0,304.0,178.0,3236.0,43.0,73.0,10.0,13.0,51.0,93.0,42.0,354.0,1883.0,10.0,13.0,5.0,40.0,66.0,36.0,14.0,37.0,110.0,26.0,257.0,12.0,41.0,44.0,88.0,27.0,115.0,23.0,19.0,30.0,5.0,26.0,9.0,56.0,29.0,59.0,53.0,,53.0,4.0,15.0,9.0,5.0,4.0,10.0,5.0,,394.0,0.6470588235294118,0.75,0.5483870967741935,0.7692307692307693,0.5512367491166078,0.4861111111111111,0.578688524590164,0.5263157894736842,19.856591285162715,0.5357142857142857,0.10810810810810811,0.031413612565445025,0.11549295774647887,0.1115485564304462,0.03508771929824561,0.03389830508474576,0.029940119760479042,0.09883720930232558,0.10975609756097561,0.1267605633802817,0.11284046692607004,0.5,0.2579505300353357,0.589041095890411,0.6825396825396826,0.6046511627906976,0.3611111111111111,0.7692307692307693,0.9293286219081273,0.5787041218637992,0.5446916666666667,0.06375838926174497,0.14423076923076922,0.11299435028248588,2.996774193548387,0.2485946283572767,15.0,19.0,6.0,17.0,2.0,3.0,14.0,41.0,,4.0,4.0,10.0,56.0,149.0,5.0,19.0,16.0,38.0,70.0,190.0,5.0,23.0,18.0,27.0,20.0,48.0,19.0,115.0,201.0,9.0,146.0,55.0,13.0,1.0,73.0,11.0,44.0,26.0,3.0,14.0,1.0,3.0,6.0,4.0,21.0,5.0,6.0,4.0,3.0,9.0,5.0,5.0,4.0,7.0,1.0,1.0,,115.0,7.0,6.0,0.9571428571428572,0.3684210526315789,0.21739130434782608,0.4166666666666667,0.3670212765957447,0.6666666666666666,0.64,0.6609195402298851,0.6713780918727915,0.005263157894736842,0.13978494623655913,0.136986301369863,0.17647058823529413,0.006711409395973154,0.09090909090909091,0.023255813953488372,0.03899721448467967,0.04411764705882353,0.022988505747126436,0.12244897959183673,0.04195804195804196,0.06007067137809187,0.35294117647058826,0.42857142857142855,0.8333333333333334,0.01060070671378092,0.6666666666666666,0.6666666666666666,1.0,0.14487632508833923,0.34146341463414637,0.34146341463414637,1.0,0.5265017667844523,0.37583892617449666,0.3783783783783784,0.9464285714285714,0.3,0.1111111111111111,,,0.5277777777777778,0.2631578947368421,1.0,0.25333333333333335,0.7894736842105263,0.13333333333333333,0.4,0.5066666666666667,0.42105263157894735,0.3767123287671233,0.5615444444444444,0.020618556701030927,0.3248587570621469,26.278947368421058,3.0,1.0,2.0,,,,,2.0,,,0.02631578947368421,,,,,,False,1.0
1629636,1610612739,Darius Garland,Darius Garland,1629636,CLE,69032.0,1151.0,6.0,2252.0,2244.0,475.0,427.0,252.0,4496.0,55.0,100.0,1.0,2.0,143.0,297.0,107.0,660.0,2594.0,9.0,15.0,3.0,66.0,94.0,192.0,4.0,84.0,232.0,57.0,548.0,12.0,43.0,46.0,90.0,22.0,112.0,36.0,25.0,71.0,16.0,45.0,22.0,116.0,24.0,61.0,111.0,,132.0,7.0,49.0,4.0,2.0,2.0,4.0,4.0,1.0,473.0,0.32867132867132864,0.3333333333333333,0.48148148148148145,0.6,0.5236742424242424,0.5727272727272728,0.5567010309278351,0.5789473684210527,27.647758825862752,0.6120689655172413,0.07692307692307693,0.023575638506876228,0.09247311827956989,0.08372530573847602,0.021847070506454815,0.004784688995215311,0.03347280334728033,0.06607929515418502,0.0784313725490196,0.09482758620689655,0.08454810495626822,1.0,0.1893939393939394,0.55,0.625,0.38181818181818183,0.03636363636363636,0.5,0.6268939393939394,0.5081446869070209,0.4713384615384613,0.0924956369982548,0.14454277286135694,0.1,8.396632996633,0.21092362344582594,19.0,27.0,60.0,131.0,28.0,66.0,12.0,28.0,1.0,7.0,1.0,2.0,77.0,203.0,14.0,33.0,13.0,53.0,89.0,231.0,15.0,40.0,38.0,78.0,14.0,55.0,36.0,154.0,156.0,111.0,203.0,77.0,25.0,4.0,148.0,27.0,116.0,29.0,3.0,10.0,,1.0,7.0,11.0,49.0,7.0,7.0,9.0,5.0,29.0,5.0,7.0,4.0,9.0,,,,153.0,4.0,7.0,0.5842696629213483,0.3852813852813853,0.375,0.2545454545454545,0.3852813852813853,0.48717948717948717,0.44360902255639095,0.5,0.4375,0.017316017316017316,0.08417508417508418,0.12,0.0916030534351145,0.009852216748768473,0.01818181818181818,,0.020080321285140562,0.021164021164021163,0.016666666666666666,0.11475409836065574,0.026717557251908396,0.2481060606060606,0.4580152671755725,0.5042016806722689,0.2833333333333333,0.125,0.42424242424242425,0.4307692307692308,0.32142857142857145,0.05303030303030303,0.42857142857142855,0.46153846153846156,0.9166666666666666,0.38446969696969696,0.3793103448275862,0.38308457711442784,0.5324675324675324,,0.12727272727272726,0.14285714285714285,1.0,0.6,0.42424242424242425,0.7857142857142857,0.20300751879699247,0.7037037037037037,0.015037593984962405,0.5,0.39849624060150374,0.24528301886792453,0.3793103448275862,0.48606250000000006,0.017094017094017096,0.23333333333333334,26.481818181818177,4.0,1.0,,,,,1.0,14.0,,0.015151515151515152,0.04918032786885246,,,0.07142857142857142,,,False,
