EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,FTDefRebounds,Travels,NonShootingPenaltyNonTakeFouls,Corner3PctBlocked,DefFTReboundPct,OffArc3ReboundPct,FTOffRebounds,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,Defensive 3 Seconds Violations,OffFTReboundPct,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Transition Take Fouls Drawn,BlockedCorner3,Transition Take Fouls,on
1626179,1610612766,Terry Rozier,Terry Rozier,1626179,CHA,26016.0,434,-120,874,873,97,188,94,1747,29.0,46.0,2.0,2.0,2.0,3.0,28.0,56.0,13.0,21.0,9.0,29.0,1.0,5.0,2.0,5.0,35.0,74.0,1.0,1.0,5.0,11.0,70.0,123.0,44.0,103.0,48.0,320.0,1104,5.0,8.0,2.0,6.0,3.0,19.0,9.0,11.0,7.0,16.0,9.0,48.0,52.0,88.0,93.0,39.0,4.0,74.0,35.0,8.0,2.0,49.0,29.0,78.0,21.0,8.0,32.0,12.0,5.0,185.0,1.0,7.0,23.0,14.0,37.0,8.0,45,6.0,18.0,12.0,6.0,15.0,1.0,11.0,10.0,1.0,4.0,2.0,25.0,2.0,2.0,8.0,23.0,3.0,1.0,2.0,47.0,1.0,1.0,8.0,54.0,3.0,5.0,17.0,4.0,3.0,7.0,6.0,1.0,7.0,5.0,46.0,95,2.0,0.37142857142857144,0.38235294117647056,0.7045454545454546,0.42718446601941745,0.3333333333333333,0.4375,0.42718446601941745,0.5691056910569106,0.625,0.8181818181818182,0.6017699115044248,0.5714285714285714,0.7222222222222222,0.6376518218623481,0.6333333333333333,0.7741935483870968,0.4557522123893805,0.019417475728155338,0.06504065040650407,0.021739130434782608,0.10714285714285714,0.047619047619047616,0.02702702702702703,27.78345250255363,0.6,0.06086956521739131,0.03167420814479638,0.1393939393939394,0.005263157894736842,0.09367088607594937,0.019464720194647202,0.02666666666666667,0.039603960396039604,0.022222222222222223,0.01818181818181818,0.029411764705882353,0.06741573033707865,0.1282051282051282,0.1450381679389313,0.11764705882352941,0.058823529411764705,0.7142857142857143,0.20353982300884957,0.6304347826086957,0.6444444444444445,0.41379310344827586,0.24778761061946902,0.5,0.56,0.32142857142857145,0.09292035398230089,0.6190476190476191,0.65,0.38461538461538464,0.12831858407079647,0.3103448275862069,0.3103448275862069,0.7777777777777778,0.3274336283185841,0.47297297297297297,0.4861111111111111,0.6857142857142857,0.14285714285714285,1.0,0.5,0.35714285714285715,0.2,1.0,0.07142857142857142,1.0,1.0,0.1111111111111111,0.6666666666666666,0.18518518518518517,0.4,0.4074074074074074,0.45454545454545453,0.6592920353982301,0.47297297297297297,0.5257017699115045,0.48680000000000007,0.47797777777777783,0.0860655737704918,0.12408759124087591,0.037383177570093455,0.059375,0.15,7.621138211382115,25.262135922330096,0.11098398169336385,,,,,,,,,,,,,,,,,,,,,True
1628970,1610612766,Miles Bridges,Miles Bridges,1628970,CHA,68963.0,1149,-319,2283,2288,262,393,230,4571,105.0,164.0,12.0,16.0,14.0,21.0,46.0,118.0,23.0,63.0,16.0,44.0,1.0,3.0,2.0,9.0,54.0,181.0,4.0,14.0,6.0,28.0,174.0,345.0,70.0,225.0,67.0,625.0,2807,18.0,27.0,5.0,17.0,3.0,54.0,17.0,34.0,8.0,37.0,17.0,75.0,192.0,156.0,180.0,30.0,24.0,179.0,54.0,28.0,6.0,56.0,56.0,112.0,41.0,15.0,36.0,12.0,8.0,280.0,12.0,22.0,94.0,62.0,167.0,34.0,201,18.0,29.0,22.0,7.0,44.0,11.0,31.0,26.0,5.0,13.0,2.0,70.0,4.0,2.0,24.0,47.0,1.0,3.0,3.0,62.0,,1.0,2.0,80.0,10.0,5.0,36.0,1.0,5.0,16.0,13.0,3.0,16.0,9.0,73.0,260,4.0,0.5517241379310345,0.5925925925925926,0.8571428571428571,0.3111111111111111,0.29411764705882354,0.21621621621621623,0.31390134529147984,0.5043478260869565,0.6666666666666666,0.5,0.48947368421052634,0.5795454545454546,0.4084507042253521,0.5157807308970099,0.6,0.47468354430379744,0.39473684210526316,0.02666666666666667,0.08115942028985507,0.07317073170731707,0.1271186440677966,0.015873015873015872,0.022099447513812154,26.321974148061102,0.6285714285714286,0.12326043737574553,0.035483870967741936,0.17836812144212524,0.024844720496894408,0.15145631067961166,0.030825022665457842,0.03864734299516908,0.047619047619047616,0.007142857142857143,0.041666666666666664,0.07906976744186046,0.1477832512315271,0.17647058823529413,0.16752577319587628,0.20863309352517986,0.06293706293706294,0.5625,0.28771929824561404,0.6402439024390244,0.6907894736842105,0.5619047619047619,0.20701754385964913,0.3898305084745763,0.44660194174757284,0.5,0.11052631578947368,0.36507936507936506,0.3709677419354839,0.6086956521739131,0.07719298245614035,0.36363636363636365,0.38095238095238093,1.0,0.3175438596491228,0.2983425414364641,0.3050847457627119,0.8148148148148148,0.36363636363636365,0.75,0.16666666666666666,0.06818181818181818,0.3333333333333333,1.0,0.3181818181818182,0.2857142857142857,0.75,0.29577464788732394,0.6666666666666666,0.1267605633802817,0.2222222222222222,0.39436619718309857,0.21428571428571427,0.6824561403508772,0.3016759776536313,0.5221173415492956,0.5372878787878788,0.5083057971014493,0.06197654941373534,0.09703504043126684,0.004424778761061947,0.0864,0.12,6.906666666666667,25.934666666666658,0.11476127901883487,2.0,11.0,4.0,4.0,0.045454545454545456,0.2558139534883721,0.01928374655647383,,,,,,,,,,,,,,True
1628998,1610612766,Cody Martin,Cody Martin,1628998,CHA,30159.0,503,-134,1003,1003,118,185,120,2006,28.0,40.0,4.0,6.0,3.0,5.0,8.0,30.0,4.0,25.0,8.0,27.0,,,1.0,4.0,11.0,34.0,1.0,2.0,,1.0,40.0,95.0,19.0,61.0,17.0,154.0,1215,6.0,12.0,1.0,2.0,2.0,17.0,5.0,9.0,1.0,5.0,4.0,17.0,34.0,46.0,39.0,18.0,2.0,34.0,11.0,13.0,2.0,49.0,28.0,77.0,22.0,6.0,32.0,10.0,7.0,182.0,4.0,6.0,31.0,24.0,58.0,12.0,70,2.0,16.0,12.0,4.0,20.0,7.0,12.0,11.0,3.0,8.0,,31.0,,3.0,20.0,31.0,,1.0,,27.0,1.0,1.0,4.0,24.0,2.0,,11.0,2.0,,6.0,4.0,1.0,8.0,5.0,17.0,117,,0.425,0.4358974358974359,0.6842105263157895,0.3114754098360656,0.5,0.2,0.3114754098360656,0.42105263157894735,0.5,0.5555555555555556,0.4391025641025641,0.5357142857142857,0.4642857142857143,0.463855421686747,0.5666666666666667,0.53125,0.391025641025641,0.03278688524590164,0.1368421052631579,0.1,0.23333333333333334,0.08,0.058823529411764705,17.356828193832598,0.6451612903225806,0.10434782608695652,0.020689655172413793,0.13537117903930132,0.018957345971563982,0.11982570806100218,0.01996007984031936,,0.03731343283582089,0.014492753623188406,,0.12371134020618557,0.07954545454545454,0.1111111111111111,0.1348314606741573,0.13725490196078433,0.024691358024691357,0.625,0.2564102564102564,0.7,0.7777777777777778,0.5,0.19230769230769232,0.26666666666666666,0.34782608695652173,0.25,0.16025641025641027,0.16,0.17391304347826086,0.25,0.17307692307692307,0.2962962962962963,0.2962962962962963,1.0,0.21794871794871795,0.3235294117647059,0.34375,0.45454545454545453,0.42857142857142855,0.6666666666666666,0.25,,,,0.14285714285714285,0.5,1.0,0.35714285714285715,0.6,0.2857142857142857,0.25,0.07142857142857142,,0.6474358974358975,0.3235294117647059,0.5305570512820511,0.545425,0.5876428571428571,0.0783132530120482,0.10576923076923077,0.03225806451612903,0.11038961038961038,0.11038961038961038,8.21578947368421,24.75573770491803,0.11764705882352941,,3.0,1.0,2.0,,0.16666666666666666,0.025974025974025976,2.0,1.0,2.0,2.0,1.0,1.0,0.1111111111111111,,,,,,,True
1629023,1610612766,P.J. Washington,P.J. Washington,1629023,CHA,26001.0,433,-99,881,885,174,168,99,1766,39.0,55.0,8.0,12.0,8.0,11.0,22.0,58.0,1.0,3.0,7.0,18.0,1.0,1.0,1.0,3.0,15.0,56.0,1.0,2.0,5.0,12.0,62.0,116.0,22.0,74.0,30.0,220.0,1063,9.0,18.0,2.0,3.0,5.0,29.0,13.0,26.0,6.0,15.0,5.0,49.0,98.0,26.0,63.0,3.0,10.0,55.0,15.0,12.0,,22.0,14.0,36.0,11.0,3.0,12.0,8.0,2.0,86.0,10.0,9.0,22.0,22.0,53.0,19.0,72,7.0,13.0,10.0,3.0,15.0,6.0,10.0,7.0,,5.0,,22.0,1.0,3.0,20.0,30.0,,2.0,1.0,36.0,,,2.0,44.0,7.0,1.0,21.0,,4.0,8.0,6.0,2.0,8.0,3.0,49.0,173,4.0,0.7903225806451613,0.8596491228070176,0.9545454545454546,0.2972972972972973,0.6666666666666666,0.4,0.3013698630136986,0.5344827586206896,0.5,0.5,0.5,0.5714285714285714,0.5365853658536586,0.5264423076923077,0.6304347826086957,0.5444444444444444,0.3894736842105263,,0.10344827586206896,0.10909090909090909,0.10344827586206896,,,23.0,0.6818181818181818,0.1164021164021164,0.036734693877551024,0.11518324607329843,0.05917159763313609,0.11578947368421053,0.04589371980676329,0.06593406593406594,0.02830188679245283,,0.0975609756097561,0.12631578947368421,0.06060606060606061,0.21428571428571427,0.13793103448275862,0.043478260869565216,0.07526881720430108,0.375,0.2894736842105263,0.7090909090909091,0.7959183673469388,0.7948717948717948,0.30526315789473685,0.3793103448275862,0.4230769230769231,0.7727272727272727,0.015789473684210527,0.3333333333333333,0.3333333333333333,1.0,0.09473684210526316,0.3888888888888889,0.3888888888888889,1.0,0.29473684210526313,0.26785714285714285,0.26785714285714285,0.9333333333333333,0.5714285714285714,0.6666666666666666,0.5,0.047619047619047616,1.0,1.0,0.09523809523809523,0.5,1.0,0.2682926829268293,0.7272727272727273,0.07317073170731707,0.3333333333333333,0.2926829268292683,0.4166666666666667,0.6789473684210526,0.2727272727272727,0.535433862433862,0.5240916666666666,0.5181549999999999,0.10294117647058823,0.16153846153846155,,0.1318181818181818,0.22272727272727272,5.341379310344829,25.585135135135125,0.19750283768444948,1.0,9.0,,3.0,,0.45,0.046875,,,,,,,,,,,,,,True
1630208,1610612766,Nick Richards,Nick Richards,1630208,CHA,105527.0,1759,-429,3499,3507,445,550,368,7006,222.0,292.0,74.0,112.0,31.0,33.0,36.0,73.0,2.0,10.0,,,,,,,,1.0,,,,,260.0,375.0,,1.0,132.0,652.0,4226,79.0,122.0,,,27.0,185.0,34.0,41.0,,,36.0,104.0,354.0,166.0,,,130.0,1.0,,38.0,,37.0,17.0,54.0,14.0,3.0,24.0,8.0,5.0,125.0,49.0,123.0,164.0,172.0,367.0,172.0,539,6.0,26.0,20.0,6.0,26.0,2.0,15.0,47.0,8.0,11.0,,73.0,10.0,13.0,87.0,176.0,2.0,20.0,30.0,158.0,1.0,30.0,7.0,179.0,17.0,,90.0,,7.0,74.0,49.0,25.0,74.0,49.0,104.0,443,7.0,0.6807692307692308,0.9076923076923077,,,,,,0.6933333333333334,0.6475409836065574,0.8292682926829268,0.6914893617021277,0.6475409836065574,0.8292682926829268,0.7149122807017544,0.6702898550724637,0.8125,0.0026595744680851063,,0.10133333333333333,0.09246575342465753,0.1506849315068493,,,13.42980451891343,0.3561643835616438,0.2182741116751269,0.13071200850159406,0.20603015075376885,0.0667574931880109,0.21212121212121213,0.10268656716417911,0.1563517915309446,0.1358313817330211,0.0821256038647343,0.09467455621301775,0.16619718309859155,0.2754098360655738,0.2265625,0.20945945945945946,0.19607843137254902,0.07692307692307693,0.6621621621621622,0.776595744680851,0.7602739726027398,0.8377358490566038,0.6621621621621622,0.19414893617021275,0.4931506849315068,0.5806451612903226,0.7777777777777778,0.026595744680851064,0.2,0.2,1.0,,,,,0.0026595744680851063,,,,0.9180327868852459,0.6607142857142857,0.12162162162162163,,,,,,,0.8048780487804879,0.9393939393939394,,,,,0.7792553191489362,,0.5964277925531914,0.6006556701030928,0.590619512195122,0.20044543429844097,0.20089285714285715,,0.2837423312883436,0.15950920245398773,3.0231999999999997,26.4,0.12717919405544442,,31.0,1.0,3.0,,0.4246575342465753,0.0584070796460177,,,,,,2.0,,26.0,2.0,2.0,,,,True
1630163,1610612766,LaMelo Ball,LaMelo Ball,1630163,CHA,13372.0,223,-90,467,471,110,100,59,938,16.0,30.0,1.0,2.0,2.0,5.0,11.0,29.0,2.0,7.0,5.0,10.0,,3.0,,1.0,18.0,62.0,2.0,5.0,2.0,10.0,29.0,66.0,23.0,72.0,26.0,153.0,595,4.0,7.0,2.0,8.0,2.0,16.0,6.0,17.0,2.0,11.0,7.0,25.0,6.0,52.0,33.0,36.0,6.0,62.0,18.0,8.0,,44.0,14.0,58.0,10.0,4.0,27.0,17.0,,130.0,2.0,4.0,11.0,15.0,26.0,6.0,32,2.0,12.0,8.0,4.0,19.0,2.0,11.0,12.0,3.0,8.0,2.0,31.0,2.0,13.0,10.0,30.0,,2.0,3.0,25.0,,1.0,4.0,29.0,2.0,2.0,12.0,,2.0,1.0,,1.0,1.0,,25.0,110,1.0,0.10344827586206896,0.11538461538461539,0.4782608695652174,0.3194444444444444,0.25,0.18181818181818182,0.3194444444444444,0.4393939393939394,0.5714285714285714,0.35294117647058826,0.4601449275362319,0.4666666666666667,0.32142857142857145,0.5033333333333333,0.46875,0.390625,0.5217391304347826,,0.12121212121212122,0.13333333333333333,0.13793103448275862,,,33.70786516853933,0.6129032258064516,0.14423076923076922,0.03361344537815126,0.12087912087912088,0.017857142857142856,0.13333333333333333,0.025974025974025976,,0.07142857142857142,,,0.1,0.10638297872340426,0.35294117647058826,0.11428571428571428,0.14285714285714285,0.02666666666666667,,0.21739130434782608,0.5333333333333333,0.6153846153846154,,0.21014492753623187,0.3793103448275862,0.44,0.2727272727272727,0.050724637681159424,0.2857142857142857,0.2857142857142857,,0.07246376811594203,0.5,0.5,0.6,0.4492753623188406,0.2903225806451613,0.2903225806451613,0.4444444444444444,0.13333333333333333,0.5,,0.2,,,0.3333333333333333,0.4,1.0,0.17857142857142858,0.4,0.03571428571428571,,0.35714285714285715,0.2,0.7391304347826086,0.2903225806451613,0.5172471014492754,0.4610000000000001,0.4487964285714286,0.08108108108108109,0.15789473684210525,,0.10457516339869281,0.16339869281045752,6.18939393939394,26.625000000000004,0.23554603854389722,,,2.0,2.0,,,0.024096385542168676,,,,,,,,,,,,,,True
1631121,1610612766,Bryce McGowens,Bryce McGowens,1631121,CHA,22695.0,378,-143,762,775,125,140,73,1537,16.0,27.0,,1.0,2.0,2.0,6.0,15.0,1.0,3.0,6.0,16.0,,1.0,1.0,2.0,6.0,22.0,,2.0,2.0,5.0,23.0,45.0,12.0,38.0,23.0,105.0,949,,3.0,,3.0,3.0,3.0,3.0,5.0,3.0,7.0,1.0,16.0,18.0,28.0,36.0,,,22.0,6.0,6.0,1.0,12.0,10.0,22.0,7.0,3.0,6.0,3.0,3.0,54.0,1.0,1.0,22.0,14.0,36.0,2.0,38,,7.0,3.0,4.0,6.0,,6.0,5.0,2.0,,,11.0,1.0,3.0,19.0,31.0,,,1.0,28.0,1.0,2.0,3.0,31.0,3.0,,17.0,,,3.0,2.0,1.0,3.0,3.0,16.0,125,,0.391304347826087,0.391304347826087,1.0,0.3157894736842105,,0.42857142857142855,0.3157894736842105,0.5111111111111111,,0.6,0.4939759036144578,,0.625,0.5412371134020618,0.1875,0.6153846153846154,0.4578313253012048,0.02631578947368421,0.13333333333333333,0.14814814814814814,0.13333333333333333,,0.045454545454545456,12.63157894736842,0.5454545454545454,0.07734806629834254,0.004310344827586207,0.12941176470588237,0.0072992700729927005,0.10256410256410256,0.005420054200542005,,0.009523809523809525,,,0.0875,0.05970149253731343,0.08823529411764706,0.11290322580645161,0.17391304347826086,,1.0,0.3253012048192771,0.5925925925925926,0.6956521739130435,0.4375,0.18072289156626506,0.4,0.46153846153846156,0.3333333333333333,0.03614457831325301,0.3333333333333333,0.3333333333333333,,0.1927710843373494,0.375,0.375,1.0,0.26506024096385544,0.2727272727272727,0.2857142857142857,1.0,0.16666666666666666,,,0.16666666666666666,,,0.3333333333333333,,,0.16666666666666666,1.0,0.16666666666666666,0.5,0.4166666666666667,0.4,0.7831325301204819,0.2727272727272727,0.5508415662650603,0.46372499999999994,0.5485083333333333,0.17525773195876287,0.288135593220339,,0.02857142857142857,0.1523809523809524,4.806666666666667,25.38421052631579,0.16404199475065617,,,1.0,1.0,,,0.009259259259259259,,,,,,,,,,,,,,True
1641706,1610612766,Brandon Miller,Brandon Miller,1641706,CHA,73989.0,1233,-351,2456,2452,207,282,262,4908,51.0,83.0,7.0,11.0,3.0,6.0,52.0,140.0,45.0,95.0,15.0,41.0,,3.0,1.0,4.0,78.0,216.0,4.0,14.0,4.0,18.0,148.0,318.0,93.0,257.0,68.0,643.0,3010,10.0,24.0,4.0,17.0,3.0,35.0,8.0,18.0,5.0,22.0,8.0,39.0,132.0,164.0,249.0,30.0,12.0,214.0,78.0,15.0,4.0,46.0,40.0,86.0,28.0,12.0,32.0,10.0,4.0,212.0,8.0,18.0,67.0,45.0,118.0,26.0,144,16.0,32.0,23.0,9.0,36.0,16.0,27.0,44.0,5.0,9.0,5.0,80.0,4.0,9.0,53.0,95.0,1.0,4.0,10.0,100.0,4.0,2.0,4.0,84.0,9.0,2.0,38.0,3.0,4.0,21.0,14.0,7.0,23.0,12.0,39.0,206,2.0,0.44594594594594594,0.4647887323943662,0.8924731182795699,0.36186770428015563,0.23529411764705882,0.22727272727272727,0.36470588235294116,0.46540880503144655,0.4166666666666667,0.4444444444444444,0.5,0.3902439024390244,0.3875,0.5245499181669394,0.4069767441860465,0.43333333333333335,0.4469565217391304,0.01556420233463035,0.04716981132075472,0.04819277108433735,0.05714285714285714,0.031578947368421054,0.013888888888888888,24.981870920957217,0.45,0.08348794063079777,0.027190332326283987,0.12384473197781885,0.015533980582524271,0.1037037037037037,0.022090059473237042,0.03333333333333333,0.02280130293159609,0.027586206896551724,0.01818181818181818,0.08235294117647059,0.09090909090909091,0.06666666666666667,0.11910669975186104,0.13768115942028986,0.05128205128205128,0.5217391304347826,0.1443478260869565,0.6144578313253012,0.6455696202531646,0.5294117647058824,0.24347826086956523,0.37142857142857144,0.3939393939393939,0.28846153846153844,0.16521739130434782,0.47368421052631576,0.4891304347826087,0.5333333333333333,0.07130434782608695,0.36585365853658536,0.375,1.0,0.37565217391304345,0.3611111111111111,0.36619718309859156,0.8717948717948718,0.2682926829268293,0.6363636363636364,0.14285714285714285,0.07317073170731707,,,0.34146341463414637,0.2857142857142857,1.0,0.15,0.5,0.1,0.25,0.45,0.2222222222222222,0.591304347826087,0.3644859813084112,0.508168848167539,0.500275806451613,0.5055513157894737,0.066006600660066,0.10951008645533142,0.007722007722007722,0.05443234836702955,0.060653188180404355,9.570440251572329,26.31517509727628,0.08428338762214983,2.0,6.0,5.0,2.0,0.024390243902439025,0.12,0.014814814814814815,,,2.0,1.0,,2.0,,2.0,,,1.0,1.0,,True
1641733,1610612766,Nick Smith Jr.,Nick Smith Jr.,1641733,CHA,16915.0,282,8,547,550,100,124,54,1097,5.0,14.0,1.0,4.0,2.0,6.0,7.0,19.0,5.0,17.0,8.0,15.0,,,1.0,3.0,17.0,30.0,,2.0,7.0,11.0,17.0,50.0,25.0,45.0,3.0,112.0,611,1.0,10.0,,2.0,2.0,4.0,5.0,13.0,8.0,14.0,,34.0,8.0,26.0,66.0,9.0,2.0,30.0,17.0,3.0,1.0,10.0,13.0,23.0,9.0,4.0,7.0,3.0,,59.0,3.0,6.0,9.0,13.0,22.0,9.0,31,4.0,5.0,1.0,4.0,5.0,4.0,5.0,10.0,4.0,,,15.0,2.0,4.0,12.0,25.0,,,1.0,6.0,2.0,1.0,,3.0,1.0,,2.0,,,4.0,1.0,3.0,4.0,1.0,34.0,100,,0.23529411764705882,0.25,0.88,0.5555555555555556,,0.5714285714285714,0.5555555555555556,0.34,0.1,0.38461538461538464,0.5736842105263158,0.08333333333333333,0.6296296296296297,0.5833333333333334,0.15384615384615385,0.6296296296296297,0.47368421052631576,0.022222222222222223,0.06,0.07142857142857142,0.10526315789473684,,0.03333333333333333,17.81701444622793,0.3333333333333333,0.104,0.0410958904109589,0.06976744186046512,0.024,0.08661417322834646,0.033210332103321034,0.07407407407407407,0.03389830508474576,,,0.07142857142857142,0.06666666666666667,0.25,0.08888888888888889,0.02564102564102564,0.08163265306122448,0.25,0.14736842105263157,0.35714285714285715,0.38461538461538464,0.4,0.2,0.3684210526315789,0.4117647058823529,0.2857142857142857,0.17894736842105263,0.29411764705882354,0.29411764705882354,,0.15789473684210525,0.5333333333333333,0.5333333333333333,0.875,0.3157894736842105,0.5666666666666667,0.5862068965517241,0.8823529411764706,0.3333333333333333,0.25,,,,,0.16666666666666666,,,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.4074074074074074,0.6363636363636364,0.6210526315789474,0.5666666666666667,0.49959315789473674,0.504405,0.5031703703703704,0.020833333333333332,0.0392156862745098,,0.03571428571428571,0.30357142857142855,10.338,25.482222222222227,0.18281535648994515,,,1.0,,,,0.03260869565217391,,,,,,,,,,,,,,True
202330,1610612766,Gordon Hayward,Gordon Hayward,202330,CHA,13825.0,230,-54,465,460,77,98,53,925,19.0,25.0,3.0,4.0,3.0,4.0,7.0,23.0,8.0,19.0,3.0,5.0,,,,,4.0,13.0,1.0,3.0,,1.0,34.0,67.0,7.0,18.0,19.0,108.0,562,4.0,5.0,1.0,3.0,1.0,12.0,4.0,9.0,,1.0,4.0,12.0,32.0,36.0,21.0,,2.0,13.0,4.0,3.0,,23.0,13.0,36.0,7.0,6.0,13.0,7.0,3.0,85.0,4.0,3.0,10.0,10.0,22.0,9.0,31,,7.0,5.0,2.0,8.0,4.0,4.0,9.0,,4.0,1.0,17.0,1.0,3.0,5.0,14.0,1.0,1.0,2.0,24.0,,,,25.0,2.0,1.0,12.0,,1.0,5.0,4.0,1.0,5.0,4.0,12.0,76,1.0,0.47058823529411764,0.48484848484848486,1.0,0.3888888888888889,0.3333333333333333,,0.3888888888888889,0.5074626865671642,0.8,0.4444444444444444,0.5235294117647059,0.6875,0.4,0.5572916666666666,0.6666666666666666,0.46153846153846156,0.21176470588235294,,0.04477611940298507,0.08,0.043478260869565216,,,21.647509578544064,0.47058823529411764,0.08333333333333333,0.024193548387096774,0.10752688172043011,0.04938271604938271,0.09389671361502347,0.03414634146341464,0.02564102564102564,0.018518518518518517,0.03225806451612903,0.09090909090909091,0.09259259259259259,0.06976744186046512,0.08695652173913043,0.05970149253731343,0.23076923076923078,,0.8,0.29411764705882354,0.76,0.8260869565217391,0.42105263157894735,0.27058823529411763,0.30434782608695654,0.3181818181818182,0.5714285714285714,0.2235294117647059,0.42105263157894735,0.42105263157894735,0.5,0.058823529411764705,0.6,0.6,1.0,0.15294117647058825,0.3076923076923077,0.3076923076923077,1.0,0.5,0.75,,,,,0.375,0.3333333333333333,1.0,0.4,0.75,,,0.1,,0.5058823529411764,0.3076923076923077,0.5268835294117646,0.5974750000000001,0.5498799999999999,0.12631578947368421,0.15584415584415584,,0.1111111111111111,0.1111111111111111,8.565671641791045,25.03333333333333,0.16559139784946236,,2.0,1.0,,,0.2857142857142857,0.03389830508474576,2.0,,,,,,0.25,,,,,,,True
