EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceAtRimFGA,SecondChanceFG2A,TwoPtAssists,AtRimAssists,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SecondChanceAtRimFrequency,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,Arc3Assists,ShortMidRangeAssists,Steals,BadPassSteals,LostBallSteals,Fouls,Loose Ball Fouls,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChancePointsPct,BlockedShortMidRange,ShortMidRangeFGM,SecondChanceArc3FGA,PtsUnassisted3s,Fg2aBlocked,Fg3aBlocked,DefTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,AtRimPctBlocked,LongMidRangePctAssisted,DefShortMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,FTDefRebounds,SelfOReb,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,SecondChanceFg2Pct,DefFTReboundPct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,ThreePtShootingFoulsDrawnPct,LongMidRangeAssists,SecondChanceFtPoints,Charge Fouls Drawn,Loose Ball Fouls Drawn,ShortMidRangePctAssisted,DefLongMidRangeReboundPct,Offensive Fouls,on,SecondChanceArc3FGM,HeaveAttempts,FTOffRebounds,BadPassOutOfBoundsTurnovers,Travels,Charge Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveMakes,Transition Take Fouls Drawn,LongMidRangePctBlocked,Corner3PctBlocked,BlockedArc3,Clear Path Fouls,Transition Take Fouls,3pt And 1 Free Throw Trips,OffensiveGoaltends
1626157,1610612750,Karl-Anthony Towns,Karl-Anthony Towns,1626157,MIN,609.0,10,6.0,20,18,10,2.0,38,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,6.0,1.0,2.0,4.0,15.0,24.0,2.0,3.0,1.0,1.0,3.0,10.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,4.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,10.0,10,2.0,0.5,0.5,1.0,0.5,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6875,0.875,0.75,0.8333333333333334,0.25,43.47826086956522,0.16666666666666666,0.2857142857142857,0.2,0.1,0.5,0.6666666666666666,1.0,0.5,0.75,0.75,0.6666666666666666,0.125,0.125,1.0,1.0,0.25,0.5,0.5,1.0,0.5,0.5,0.25,1.0,0.75,0.5,0.5208625,0.52445,0.125,0.16666666666666666,0.6666666666666666,5.066666666666666,24.9,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628972,1610612750,Troy Brown Jr.,Troy Brown Jr.,1628972,MIN,844.0,14,13.0,29,29,24,4.0,58,2.0,3.0,2.0,3.0,,,,,1.0,,1.0,2.0,3.0,,1.0,,4.0,31.0,2.0,3.0,,1.0,,4.0,4.0,,,1.0,,1.0,2.0,1.0,5.0,,4.0,4.0,1.0,5.0,,,,,,,,,,4.0,24,,1.0,1.0,,,,,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5,0.25,11.428571428571429,,0.4,0.25,0.08333333333333333,,0.4,,0.75,0.6666666666666666,0.6666666666666666,1.0,,,,,0.25,,,,0.75,0.6666666666666666,0.25,,1.0,,0.63635,0.63635,,,1.0,1.5999999999999999,25.3,0.8275862068965517,15.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.2,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629638,1610612750,Nickeil Alexander-Walker,Nickeil Alexander-Walker,1629638,MIN,760.0,13,14.0,27,24,13,5.0,51,1.0,2.0,,,,,,,,,,1.0,2.0,3.0,3.0,,11.0,25.0,,,1.0,1.0,,3.0,,2.0,9.0,,,1.0,4.0,,9.0,,1.0,1.0,1.0,2.0,,,,,,,,,,3.0,13,,,,1.0,1.0,1.0,1.0,0.5,,1.1,1.5,1.1,1.5,0.6,14.705882352941176,,0.125,0.07142857142857142,0.07692307692307693,,,,0.4,0.5,0.5,,,,,,,,,,,,,,1.0,,0.6352,0.60915,,,0.2727272727272727,1.95,23.26666666666667,0.48148148148148145,12.0,,,3.0,2.0,1.0,0.2,0.25,0.16666666666666666,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629675,1610612750,Naz Reid,Naz Reid,1629675,MIN,564.0,9,-10.0,21,19,14,2.0,40,,,,,1.0,,,,,,,,1.0,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,14,,,,,,,,,,,,,,,4.166666666666667,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,0.4383,,,,,13.3,,0.6666666666666666,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630227,1610612750,Daishen Nix,Daishen Nix,1630227,MIN,2987.0,50,28.0,118,112,61,11.0,230,2.0,2.0,1.0,1.0,5.0,,,6.0,14.0,2.0,6.0,3.0,7.0,6.0,17.0,3.0,27.0,114.0,2.0,4.0,2.0,7.0,3.0,13.0,2.0,4.0,12.0,14.0,6.0,3.0,6.0,1.0,15.0,,1.0,2.0,1.0,3.0,3.0,6.0,,1.0,2.0,,,,,13.0,61,2.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.35294117647058826,0.2857142857142857,0.35294117647058826,0.42857142857142855,0.5,0.5,0.45454545454545453,0.5,0.4642857142857143,0.7083333333333334,24.427480916030532,,0.047619047619047616,0.04878048780487805,0.02127659574468085,,,,0.08333333333333333,1.0,1.0,0.5,0.20833333333333334,,,,0.5833333333333334,0.42857142857142855,0.46153846153846156,0.6666666666666666,0.09090909090909091,1.0,0.5454545454545454,0.3333333333333333,0.7916666666666666,0.42857142857142855,0.5383125,0.5279499999999999,0.04,0.125,0.48148148148148145,4.642857142857143,25.388235294117646,0.5169491525423728,78.0,,1.0,3.0,3.0,1.0,0.038461538461538464,0.047619047619047616,0.1,,,3.0,,,,1.0,,1.0,,2.0,,5.0,4.0,1.0,2.0,,,,,0.125,,,,,,,0.09090909090909091,,,,1.0,1.0,6.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,5.0,1.0,4.0,1.0,1.0,0.058823529411764705,0.2857142857142857,0.4,0.07142857142857142,0.8,0.05,0.14285714285714285,0.2,0.3333333333333333,0.5,0.448575,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
203497,1610612750,Rudy Gobert,Rudy Gobert,203497,MIN,283.0,5,7.0,9,9,6,1.0,18,,1.0,,1.0,,,,,,,,,1.0,,,,,8.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,10.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,0.4966,0.4966,,,,3.0,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629003,1610612750,Shake Milton,Shake Milton,1629003,MIN,583.0,10,5.0,22,20,15,1.0,42,2.0,2.0,1.0,1.0,,,,,1.0,,1.0,2.0,2.0,,1.0,2.0,6.0,26.0,1.0,1.0,,1.0,,2.0,,4.0,,1.0,,,1.0,,2.0,,,,,,1.0,2.0,,1.0,,,,,,2.0,15,,,,,,,,1.0,1.0,0.6666666666666666,0.5,0.75,0.5,0.3333333333333333,17.391304347826086,,,,,,,,0.6666666666666666,1.0,1.0,,,,,,0.3333333333333333,,,,0.5,1.0,0.5,,1.0,,0.6466500000000001,0.618325,0.25,0.3333333333333333,0.3333333333333333,1.75,24.2,0.6818181818181818,8.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
203937,1610612750,Kyle Anderson,Kyle Anderson,203937,MIN,264.0,4,-4.0,10,8,4,,18,1.0,1.0,,,1.0,,,,,,,1.0,2.0,,,,2.0,16.0,,1.0,,,,,,2.0,,,,2.0,3.0,,8.0,,,,,,,,,,,,,,,,4,,,,,,,,0.5,,0.5,,0.5,,,20.0,,,,,,,,0.5,1.0,1.0,,0.5,,,,,,,,,,,,0.5,,0.55175,0.3995,,,,3.6,,0.4,,,,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628420,1610612750,Monte Morris,Monte Morris,1628420,MIN,447.0,7,10.0,16,15,5,1.0,31,1.0,1.0,,,,1.0,1.0,1.0,3.0,,1.0,2.0,2.0,1.0,3.0,1.0,8.0,11.0,,,,1.0,,,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,5,,0.5,0.5,1.0,0.3333333333333333,,0.3333333333333333,1.0,,0.7,,0.8,,0.6,35.29411764705882,,,,,,,,0.2,1.0,1.0,,,0.2,1.0,1.0,0.6,0.3333333333333333,0.3333333333333333,1.0,,,1.0,,0.8,0.3333333333333333,0.51767,0.4953,0.2,0.5,,8.9,25.266666666666666,0.3125,15.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,1.0,0.5553,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629162,1610612750,Jordan McLaughlin,Jordan McLaughlin,1629162,MIN,1080.0,18,16.0,44,40,29,3.0,84,,,,,1.0,,,,,,,,1.0,,,,,34.0,,1.0,,,,,,,,,,1.0,2.0,,5.0,,,1.0,,1.0,1.0,,,,,1.0,,1.0,,,29,,,,,,,,,,,,,,,2.127659574468085,,,0.06666666666666667,,,,,,,,,1.0,,,,,,,,,,,,,,0.4107,0.4107,,,,5.0,,0.6590909090909091,38.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,4.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,2.0,2.0,,,,,,0.1111111111111111,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
